"timestamp","spot_number","rent_num","temp","rain","wind","wet","snow","cloud","dust","temp.sqr","sunny","1_2","2_3","3_4","4_5","5_6","6_7","7_8","8_9","9_10","10_11","11_12","12_13","13_14","14_15","15_16","16_17","17_18","18_19","19_20","20_21","21_22","22_23","23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","most_use","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-10-13 08:",591,1,11.7,0,2.9,88,0,2,12,136.89,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420.1867,193.932,1098.305,3902.7809,3100.1968,1685.072,1416.2962,1143.3822,1183.0592,995.753,985.0848,673.5459,485.5828,897.2864,415.5595,192.9848,1131.7339,6076.2542,3582.0812,1770.0244,1461.1179,1028.9213,1052.5685,1012.2874,804.518,741.2981,602.1364,1401.7924,22993.8236,801,4914,6377,6099,3463,3502,3540,3266
"2022-02-19 10:",3569,3,-0.9,0,2.4,52,0,10,52,0.81,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,520.5537,240.2552,583.4291,2861.0567,3278.114,1833.8853,1379.6401,999.4532,1103.6177,937.5537,881.5872,602.5893,487.3711,908.5004,398.4444,185.0365,844.5435,4417.8697,3331.2899,1873.6377,1362.6204,981.1684,971.0277,891.0227,844.5306,733.7069,568.0482,1250.1876,20338.1138,327,1470,6377,6099,3463,3502,3540,3266
"2022-08-20 17:",3571,7,31.5,0,2.9,64,0,2,33,992.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,657.6838,303.5462,1269.5701,3985.4239,4237.2641,2122.1553,1807.4263,1214.6476,1223.0647,939.1756,940.7328,701.3981,435.8387,873.6714,985.4092,457.6211,1674.3915,5929.3556,4286.9392,2193.0432,1470.2538,1078.4492,1061.5517,966.4307,904.584,749.3011,583.049,1279.1587,26031.8614,733,3401,6377,6099,3463,3502,3540,3266
"2022-04-07 10:",3571,3,12.3,0,3,39,0,0,34,151.29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664.7961,306.8284,1517.3265,3820.346,2866.9208,1634.9434,1630.3114,1258.4297,1352.0781,1015.0851,1076.2393,706.7834,506.1066,954.7102,362.9378,168.5474,1553.1034,5404.8964,3177.0546,1787.2995,1456.8963,1065.884,1182.7819,1019.3908,1000.5837,791.5888,634.3772,1339.1158,21778.6684,351,1592,6377,6099,3463,3502,3540,3266
"2022-04-19 09:",3579,19,14.1,0,1.7,58,0,0,50,198.81,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532.4118,245.728,1345.373,3909.0116,2837.3467,1654.5342,1484.2344,1090.0613,1353.0488,1071.3212,1045.3929,698.7242,472.5829,928.0647,320.8342,148.9946,1496.5153,5494,3102.0802,1766.0511,1459.407,1071.2898,1095.6071,1033.2333,912.5488,741.5013,689.5957,1364.3011,21706.6652,539,2970,6377,6099,3463,3502,3540,3266
"2022-12-18 06:",590,0,-11.6,0,2,41,1.5,0,14,134.56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,403.2527,186.1161,650.7094,3691.772,3853.7519,1870.2513,1435.6448,936.4766,1034.5137,851.7032,771.941,540.3938,396.0349,784.8517,405.4551,188.2922,947.3459,5747.5523,3906.9514,1850.2313,1275.7876,823.0498,831.398,740.5552,637.6771,636.0835,494.754,1193.0802,23631.9426,0,0,6377,6099,3463,3502,3540,3266
"2022-09-13 05:",3582,3,22.1,0,2.4,82,0,10,24,488.41,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367.8566,169.7796,711.4936,3600.0256,3542.397,1788.2581,1309.0471,916.4637,996.1048,781.7977,817.8571,555.1095,381.1491,761.8331,401.9862,186.6811,1151.9377,5882.8824,3763.3249,1809.554,1295.6182,736.7488,775.8027,794.287,593.2638,634.6338,518.3009,1095.6685,22991.1073,109,377,6377,6099,3463,3502,3540,3266
"2022-08-06 05:",3582,1,27.4,0,2.3,87,0,7,25,750.76,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,405.447,187.129,646.702,3480.8286,3775.2089,1915.6155,1340.5947,890.593,930.0893,776.6346,756.1351,495.791,427.4792,819.7545,451.9866,209.9016,897.537,5449.8411,3810.0808,1882.4112,1207.1111,789.2112,761.5088,787.5563,699.9753,599.933,497.6509,1245.9054,22861.6919,109,612,6377,6099,3463,3502,3540,3266
"2022-12-22 05:",590,0,-6.4,0,2.4,72,1.9,2,26,40.96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418.2244,193.0264,607.5567,3591.4907,3734.6933,1853.6179,1468.4036,943.7391,1025.4413,811.1253,798.8376,548.3137,431.9466,814.9805,367.2669,170.5578,915.7653,5891.8853,4097.8368,1924.5069,1368.2799,779.3714,818.0095,792.7894,655.3023,627.4994,530.0322,1278.9037,23930.7144,130,603,6377,6099,3463,3502,3540,3266
"2022-03-19 01:",3579,1,5.3,0,4.5,64,0,9,35,28.09,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,415.1219,191.5944,795.4709,3473.0513,3638.6845,1906.4632,1359.6607,854.7809,903.0722,759.5381,770.6966,531.7663,412.549,825.0613,365.2967,169.6427,1118.1537,5656.7953,3752.1675,1833.0435,1274.3147,798.4907,740.7223,704.0071,642.595,591.3455,509.3183,1187.8557,22894.1807,23,0,6377,6099,3463,3502,3540,3266
