"y","temp","rain","wet","snow","cloud","dust","sunny","semester","past_return","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","m25","m35","m45","m50","m55","m65","f15","f20","f25","f35","f50","f60","f65","f70","bus_passenger","sub_passenger"
0,0.2,0,38,0,8,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2852.7506,1460.1276,1258.0257,1132.7362,1025.0365,521.8177,884.951,4287.1586,2943.3731,1311.6542,1037.8632,742.5702,622.5626,1351.671,381,1506
3,1.9,0,34,0,8,22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2854.1904,1517.7768,1240.5149,1169.9587,1162.9192,570.9886,1048.2264,4322.8616,2976.2529,1349.1402,985.0373,752.4083,575.5034,1430.5004,411,1682
3,1.5,0,32,0,8,27,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2887.6514,1475.7599,1288.2891,1177.399,1117.4094,601.8819,1257.9437,4586.6196,3027.5664,1383.4076,1016.0146,727.1287,646.3752,1392.0276,414,1930
1,1.6,0,33,0,10,24,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2954.2947,1483.2051,1295.8188,1244.2772,1151.2796,601.2877,1419.5554,4725.5266,3054.5863,1359.1622,1017.6591,754.6174,643.0777,1381.1396,488,2158
4,1.2,0,36,0,10,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2939.3476,1518.9139,1246.1044,1161.7435,1065.1034,581.3251,1550.4814,4768.5684,3063.814,1269.8205,980.2703,758.3731,593.4586,1260.3181,505,2556
3,0.6,0,37,0,10,38,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3164.4993,1582.0333,1199.9794,1071.2292,1048.8256,532.4897,1897.818,5210.5598,3253.5608,1277.5881,969.0773,730.6409,603.2982,1269.9778,644,3319
6,0.1,0,40,0,10,36,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3707.992,1743.6268,1260.9584,1104.0802,1028.0988,522.9706,2081.1973,5961.3402,3930.6627,1554.8129,1056.0499,782.2535,633.1233,1245.9482,910,4043
5,-0.4,0,43,0,10,35,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3915.0506,1689.1686,1200.8916,984.129,941.5321,514.9823,1918.7191,6117.3755,4158.2471,1410.2977,941.8036,767.6403,617.4832,1283.3953,725,2546
1,-0.8,0,48,0,10,35,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3840.6285,1634.6677,1156.7992,975.6211,912.5234,488.9641,1560.8137,5884.0749,4121.6108,1347.2468,933.6492,773.7022,627.009,1254.0471,691,3187
1,-1,0,52,0,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3626.9543,1460.1818,1067.6397,978.0985,880.1616,466.3632,932.2138,5069.6426,3948.2681,1313.2887,894.1603,766.9302,584.216,1263.8745,779,3626
3,-1.2,0,55,0,10,31,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3599.7416,1439.5054,1061.4951,912.5872,819.3103,461.5856,751.155,4968.2687,3861.5515,1323.988,863.2442,722.8781,584.1041,1283.8618,361,1394
1,-1.4,0,58,0,10,30,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3495.2253,1263.9418,1012.5104,748.2167,739.6591,405.1131,680.1476,4872.0628,3738.4507,1182.4469,744.9252,680.5532,529.753,1217.0724,142,255
2,-2,0,58,0,7,27,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3546.3832,1273.3117,985.3569,766.5761,734.5801,419.1816,701.4634,4942.7876,3784.8739,1212.838,756.4369,675.4802,524.6933,1210.8551,61,1
0,-2.5,0,59,0,4,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3514.6813,1263.0607,999.7144,758.0696,730.1485,406.0438,705.5065,4933.5657,3832.0646,1224.1104,759.4677,682.7863,530.2726,1231.0363,23,0
0,-3,0,62,0,4,31,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3549.919,1245.3849,994.652,760.7436,735.3864,405.0156,673.8914,5006.4507,3851.7477,1246.7865,737.3168,692.9888,521.9317,1208.7829,16,0
1,-3.1,0,63,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3538.9315,1295.5424,996.5186,752.6612,732.9273,402.3181,690.5945,5004.0858,3835.0784,1235.2859,759.4836,695.8398,525.6009,1205.4368,18,0
0,-3.4,0,63,0,0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3549.155,1251.6525,1004.865,762.4047,716.6914,379.6529,656.8731,4975.1107,3837.1289,1264.2756,744.2837,681.4135,515.2106,1195.5784,31,7
0,-3.7,0,64,0,2,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3541.6915,1248.1516,1011.1887,725.6854,755.5542,392.6198,699.312,4949.3358,3792.808,1247.0859,762.5236,702.1442,524.1036,1232.4537,82,559
1,-3.9,0,65,0,3,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3480.5146,1302.8249,1038.5628,761.05,780.7447,408.0421,699.9918,4860.8517,3774.7557,1264.3045,748.1385,693.6859,563.4359,1244.5912,179,855
2,-4,0,67,0,4,34,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3333.0634,1357.7519,1185.2474,882.0193,893.5573,422.7179,665.0784,4705.6516,3672.9198,1297.4134,804.4014,738.0293,583.5895,1324.3319,379,2409
11,-4,0,70,0,8,36,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2893.456,1363.5685,1197.2478,977.8628,1027.8316,456.3812,673.1319,4435.1581,3261.2385,1379.6977,895.5869,780.4837,598.977,1389.2487,749,4427
5,-3,0,69,0,7,37,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2742.903,1445.2724,1224.56,1065.9684,1145.625,529.5841,714.2918,4194.4798,3047.5642,1369.5261,880.1118,826.7933,648.6605,1421.2905,508,2689
2,-1.2,0,66,0,7,42,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2639.0412,1430.6144,1256.4899,1162.8297,1212.1304,546.32,730.1276,4157.7525,3038.5159,1431.3775,973.8953,838.2342,598.1541,1391.6439,357,1476
3,0.9,0,55,0,1,40,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2704.8231,1490.206,1273.1088,1122.1524,1135.0974,532.2587,828.479,4276.9853,3036.959,1443.9974,926.912,810.9229,616.934,1411.9805,355,1422
0,2.4,0,40,0,0,34,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2678.9014,1433.3329,1252.0825,1189.5812,1103.1467,463.388,965.1525,4360.8325,3023.9076,1445.9294,995.2428,851.3716,621.1124,1402.1009,342,1540
3,3.6,0,33,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2741.7995,1532.742,1291.44,1201.6629,1190.5887,547.6979,1096.8694,4451.5919,3112.7049,1527.8589,1064.773,842.3572,647.8416,1429.9699,403,1777
1,4.5,0,32,0,0,26,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2732.701,1512.7812,1306.4556,1129.0388,1189.6165,551.533,1202.4041,4545.9229,3106.9606,1454.9578,996.4986,914.684,678.1264,1500.1728,427,1892
1,5,0,29,0,0,30,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2807.03,1513.4933,1259.7491,1173.001,1180.9272,542.2253,1521.3273,4702.9128,3091.1022,1437.4526,1071.3638,900.3896,674.8977,1394.5754,514,2120
2,5.3,0,27,0,0,25,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2887.5135,1433.4083,1228.4251,1123.7252,1083.0056,510.2003,1724.8976,4806.4987,3125.7928,1383.1187,981.9213,784.1129,635.9777,1418.1125,588,2718
1,5,0,28,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3142.4299,1591.8793,1247.1228,1033.3792,1047.1533,510.7406,1714.2352,5164.1337,3310.4232,1416.1321,1038.3297,808.6548,605.3587,1317.4866,649,3334
10,3.1,0,32,0,0,36,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3728.3932,1717.4102,1257.8111,1050.5288,1004.7806,506.2056,1873.7508,5721.8082,4150.7957,1533.2537,1001.5651,835.3094,607.8832,1389.6413,870,3959
5,1.7,0,47,0,0,36,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3994.5659,1691.1433,1151.6562,994.1937,992.029,467.2181,1819.6351,5949.7775,4123.9283,1445.1475,971.5449,791.7487,594.1682,1296.3286,771,2663
4,0.4,0,58,0,0,41,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3874.2057,1588.805,1172.8192,975.092,947.7732,466.67,1553.8553,5635.4905,4093.2036,1399.584,916.2168,785.0923,578.2782,1302.1511,557,3300
4,0,0,61,0,2,36,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3660.6848,1422.797,1119.5247,911.2018,933.8395,464.8392,998.1053,5168.8011,3943.279,1418.3931,900.4535,724.7132,554.7634,1281.9149,789,4004
1,-0.3,0,64,0,3,36,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3584.9534,1430.8824,1044.9214,845.5534,878.378,462.3959,853.4455,5010.7479,3813.8201,1370.5761,870.5903,709.5259,551.7675,1245.9505,394,1163
1,-1.2,0,67,0,4,34,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3495.044,1315.4626,1012.8552,746.5773,727.3342,407.4867,671.8527,5015.9035,3745.0488,1209.2078,757.2641,681.9617,507.6629,1195.2466,168,297
0,-1.5,0,71,0,0,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3554.8406,1309.873,1008.2814,727.3588,743.0473,393.7862,717.5979,5042.0546,3782.4979,1191.6689,744.3267,665.5661,518.2066,1128.8967,57,0
1,-1.9,0,69,0,0,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3568.3676,1298.4237,1015.7945,709.9282,735.5178,400.3851,697.0279,5056.6201,3825.1162,1208.9693,762.0872,651.0371,530.5952,1179.9413,26,0
0,-2.7,0,68,0,0,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3586.5495,1310.8145,1026.5003,755.5276,714.1887,409.657,748.2323,5056.1399,3813.8964,1208.0213,744.292,667.2263,532.6981,1182.1455,21,0
0,-2.8,0,70,0,2,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3599.5956,1287.2797,1004.3453,748.6504,732.1806,390.6067,724.9494,5031.5606,3818.0304,1231.3497,734.2052,664.3743,529.0139,1185.4517,12,0
0,-3.1,0,73,0,0,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3607.1854,1277.295,1013.4912,748.678,749.5584,397.6822,731.84,5048.3802,3858.6011,1226.6123,748.6844,645.4352,524.1034,1208.6477,31,7
0,-3.6,0,73,0,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3588.4391,1274.7906,1002.5194,721.1061,755.0481,415.0919,705.5178,5039.7392,3824.4603,1216.5338,760.3016,692.0896,529.1645,1234.6472,85,528
1,-3.9,0,74,0,1,36,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3507.8698,1293.0757,1052.6524,772.7,770.4062,426.45,705.9556,4977.8648,3769.6648,1224.6165,744.6866,696.6493,554.2638,1247.2344,169,847
4,-4.1,0,76,0,5,38,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3410.1137,1414.4744,1096.2584,938.815,907.0138,464.274,666.6803,4809.272,3678.6021,1301.5576,837.484,744.5457,565.8167,1284.3391,383,2253
10,-4.3,0,76,0,1,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2974.7497,1392.9882,1208.862,1029.9193,938.4357,504.769,722.0552,4516.0961,3285.9265,1210.8503,915.5521,819.7004,582.6429,1340.0853,732,4448
4,-3.1,0,74,0,1,38,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2724.7886,1342.8003,1258.4574,1113.916,999.9474,526.6356,765.0771,4230.5874,3100.6119,1291.4075,939.4879,818.4319,592.6616,1407.6369,547,2725
3,0.1,0,61,0,7,39,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2781.4302,1372.0362,1293.4356,1144.7589,1129.5159,506.0487,766.0621,4154.2973,3109.5566,1387.4496,918.1002,809.9697,583.4857,1422.1391,358,1545
2,2,0,50,0,3,51,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2763.671,1393.0673,1243.3689,1067.2183,1046.6293,492.5024,848.8737,4298.1865,3069.1719,1376.2307,955.3641,770.5576,610.235,1408.9306,309,1460
0,4,0,41,0,7,45,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2789.5437,1437.9006,1215.3409,1073.047,1036.8554,515.2316,1088.0368,4277.462,3143.2677,1366.2723,935.7594,815.713,632.4334,1398.3891,365,1664
1,5.1,0,36,0,8,41,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2843.2615,1417.399,1270.4046,1156.1791,1190.7726,589.7515,1276.49,4429.7645,3101.9786,1437.7581,981.5426,778.7306,622.7576,1394.5117,424,1727
0,7.2,0,29,0,8,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2853.664,1415.4679,1219.5767,1157.6631,1075.4835,543.7565,1416.8981,4586.6342,3172.5924,1434.8906,1042.3701,856.0757,616.1133,1442.4288,486,1831
2,6.8,0,28,0,9,54,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2885.7709,1556.7368,1240.6169,1135.8884,1111.5693,544.0141,1460.8245,4643.0538,3146.4671,1544.7204,1054.1391,849.4176,653.271,1420.1968,530,2132
4,6.1,0,30,0,7,41,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2951.5592,1578.6773,1230.9046,1140.2387,1051.0244,528.3491,1658.9239,4815.1267,3126.4143,1355.2223,1028.3656,801.4804,577.8499,1352.1426,547,2652
7,5.8,0,31,0,6,46,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3128.1276,1620.7337,1205.7698,1167.5674,1028.4399,481.6801,1869.7881,4978.7585,3219.9816,1391.7941,1065.8085,773.9559,602.2698,1328.9909,752,3378
7,4.5,0,36,0,7,45,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3747.2946,1812.1025,1255.8278,1054.7927,1043.7982,511.9781,1989.0428,5589.976,3970.0565,1595.8465,995.7554,755.8531,641.2504,1323.8553,881,3874
5,3.4,0,38,0,8,53,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3925.3667,1822.2457,1245.3651,917.1067,953.5144,499.551,1888.3039,5744.8028,4231.082,1539.263,979.2404,762.8183,627.8062,1279.0983,741,2553
1,2.7,0,45,0,9,55,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3826.7823,1703.4999,1143.0688,914.6897,932.6595,495.3598,1612.2475,5628.5186,4069.0571,1447.0557,955.9863,754.87,625.9051,1310.1099,592,3326
1,2.3,0,43,0,9,68,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3740.9074,1557.5056,1110.5305,902.3927,863.6856,464.5732,903.7846,5083.4558,3908.0645,1383.9795,897.1064,664.9488,615.066,1242.6454,776,4038
2,1.6,0,49,0,9,49,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3674.5969,1480.0581,1059.2028,796.8728,852.4431,451.6044,773.0993,4939.5292,3818.5911,1322.1356,880.1127,703.6542,571.6992,1223.3768,400,1251
0,0.9,0,50,0,9,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3624.397,1326.0708,997.624,720.0072,753.0843,426.9125,750.1843,4976.8367,3826.1953,1205.8622,765.0447,673.4317,518.3098,1204.6792,185,312
2,0.3,0,52,0,8,47,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3614.4937,1322.9613,1020.3322,708.4889,733.6166,416.1051,790.3111,4987.9354,3855.1371,1202.2412,750.4633,654.2763,508.1643,1215.6068,72,0
0,-0.1,0,54,0,6,48,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3681.9967,1295.5848,1011.4588,719.6018,723.4183,412.1817,765.8962,4975.1845,3859.073,1227.3315,750.3842,649.6499,512.2947,1237.2433,24,0
1,-0.8,0,55,0,8,49,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3674.0419,1297.7923,993.8488,719.679,737.5401,417.903,750.5951,5016.5774,3891.4258,1231.2005,725.2352,658.9306,501.1534,1238.6715,23,0
0,-1.3,0,58,0,6,53,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3654.9325,1342.1071,1003.1603,720.8322,729.8653,431.0817,751.5497,5011.0266,3882.4279,1219.464,738.6951,649.2754,508.2356,1242.031,14,0
0,-1.7,0,61,0,4,51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3649.3802,1322.1684,995.2268,702.1984,728.715,415.555,751.6446,5061.1452,3911.6775,1245.1856,748.6285,638.6576,504.024,1248.337,29,5
0,-2.5,0,62,0,3,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3693.2307,1311.6433,998.9009,708.7423,734.4264,410.2712,779.2845,5055.7677,3945.5648,1219.6361,774.0258,665.599,500.4623,1293.662,84,519
0,-2.6,0,65,0,6,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3593.6008,1353.808,1021.3497,714.891,783.7911,429.6052,736.8446,4962.3668,3871.4925,1246.0343,780.4548,713.5017,536.282,1307.2568,177,793
1,-3.1,0,67,0,6,49,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3505.8555,1384.7938,1185.5755,894.834,850.9648,462.345,725.9249,4774.505,3778.0678,1317.4896,828.3884,732.4924,561.6528,1305.4245,341,2386
9,-3.2,0,67,0,1,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3057.4928,1351.2204,1169.571,978.645,938.0657,488.5942,683.0837,4408.4854,3327.1764,1196.4532,931.1061,776.9651,588.0016,1361.4877,792,4275
10,-2,0,64,0,0,64,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2828.1792,1382.6029,1186.5854,1039.0855,1012.4188,536.8853,669.1119,4051.1662,3008.375,1299.9163,923.4365,774.7433,636.5562,1464.8915,518,2592
4,1.7,0,53,0,0,45,1,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2716.5088,1426.0597,1244.347,1020.0553,1038.3157,550.8042,685.0822,3987.2844,3009.7312,1324.0986,970.6939,808.2312,658.411,1427.0601,368,1591
3,3.1,0,47,0,0,54,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2776.9285,1431.3767,1247.4686,1061.6401,911.3582,532.1069,791.2433,4095.6202,3003.5915,1348.7136,955.726,798.1782,590.6979,1389.0937,315,1397
4,4,0,42,0,0,57,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2907.7723,1460.5732,1293.0168,1051.021,980.0579,516.5166,961.8769,4187.9016,3066.7062,1406.9469,972.4963,750.025,630.0849,1321.9931,341,1568
2,6.1,0,36,0,0,50,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2857.0027,1456.1296,1221.2732,1121.2951,994.5785,542.4881,1375.0435,4219.1688,3121.41,1455.9207,1061.6231,812.392,652.1757,1373.2087,442,1601
1,6.1,0,37,0,0,46,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2861.4391,1459.8172,1312.7668,1145.9196,1058.8775,532.7275,1515.5386,4410.5595,3097.8978,1422.0315,1070.0654,810.5048,640.1197,1293.4103,450,1747
2,6.4,0,37,0,0,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2899.6363,1468.7584,1336.8098,1111.8685,995.6618,542.8774,1699.0413,4579.7128,3066.1601,1350.0079,1050.9075,791.9134,633.3123,1335.7076,493,2036
4,6.4,0,40,0,0,43,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3009.0785,1456.8986,1263.863,1133.5619,1015.1938,555.7619,1920.905,4800.684,3101.1194,1386.264,1028.8425,740.5156,575.8057,1306.3009,541,2673
4,6.4,0,40,0,0,54,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3189.6781,1523.4547,1215.7065,1055.4026,1047.3918,533.9591,2136.8402,5110.8947,3173.0397,1389.9829,999.5229,714.7802,572.9915,1299.5715,665,3414
6,4.7,0,52,0,0,59,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3599.4881,1718.5102,1312.9995,1009.386,1046.015,566.2797,2155.9788,5818.2635,3809.9767,1542.9489,1019.2226,750.0881,583.7534,1324.3436,887,3899
5,3.5,0,58,0,0,66,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3868.6174,1642.2932,1336.2251,982.3546,965.8489,477.5783,2006.5315,6008.4327,4150.1612,1448.7103,985.3471,733.3651,636.4359,1300.4268,726,2633
3,2.6,0,62,0,0,66,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3852.3659,1615.424,1207.0483,930.7271,934.8,480.2148,1689.6956,5769.0607,4090.0743,1387.5889,968.2186,690.0842,609.202,1325.2929,649,3434
3,2,0,67,0,0,75,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3626.5595,1504.0698,1096.4189,901.1393,913.3865,438.7977,1019.9219,5158.5361,4016.149,1317.993,906.9954,682.4789,593.6208,1341.3672,891,4366
1,1.5,0,73,0,0,63,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3597.8474,1406.3175,1049.9984,816.4496,860.7893,452.1022,846.4856,4995.0285,3907.2415,1320.4868,865.0465,694.702,549.3604,1240.3728,408,1174
2,0.8,0,75,0,0,62,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3529.4982,1263.9985,988.6832,731.9612,736.0909,424.487,751.4845,4972.1583,3793.6912,1231.8456,779.5582,674.5684,498.805,1237.3722,181,290
0,0.2,0,77,0,1,64,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592.5046,1230.3468,1023.6944,723.2364,726.9705,419.9099,746.9157,4959.4172,3839.9723,1226.6645,758.7843,650.0019,512.2678,1200.9215,87,1
2,-0.4,0,77,0,1,67,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3641.8643,1249.0315,1013.697,717.8413,734.4719,427.9467,771.9932,4983.4347,3831.6018,1253.6675,757.0437,641.8466,505.8798,1227.8985,32,0
1,-0.5,0,80,0,6,85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3590.0469,1243.613,1025.3948,735.6548,740.5011,409.3507,744.8886,4968.0336,3852.2171,1267.1171,739.2506,641.2256,514.8515,1254.9671,16,0
2,-1.2,0,77,0,0,108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3596.5724,1247.4914,1032.1,734.0537,734.8833,410.6508,783.2137,4987.5545,3864.729,1284.1423,722.8268,640.5332,507.628,1269.2974,13,0
1,-1.3,0,77,0,0,87,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3564.2144,1250.4105,1044.4358,728.578,730.7419,419.222,749.442,4977.7512,3890.4158,1262.6053,733.3517,628.4203,503.2029,1261.2957,33,5
0,-1.7,0,78,0,0,87,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3556.9961,1203.0126,1078.4191,693.2908,733.5786,413.9969,741.124,5000.4456,3888.4309,1220.1944,723.3801,653.247,524.7426,1248.9048,91,553
2,-1.9,0,78,0,0,88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3557.7623,1253.4497,1088.7051,744.836,800.2179,440.7338,727.9123,4992.844,3864.772,1264.9342,726.5798,682.3326,541.4638,1257.9979,165,800
5,-2.3,0,78,0,0,91,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3404.7345,1333.1449,1150.5192,881.2414,900.8797,464.8767,727.3337,4779.2719,3707.0523,1335.8955,830.9335,719.1797,536.9512,1227.3303,385,2235
