"y","temp","rain","wind","wet","snow","cloud","temp.sqr","sunny","semester","past_return","X5_6","X8_9","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X19_20","X20_21","X21_22","m20","m25","m30","m35","m45","m50","m55","m65","f0","f10","f15","f20","f25","f65","bus_passenger","sub_passenger"
7,5.5,0,1.6,92,0,0,30.25,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3629.4455,3108.683,1740.0302,1404.726,1178.5553,967.1303,922.2263,455.6554,439.7619,204.2241,1050.7154,5678.9837,3447.5828,577.1444,797,4576
4,6.8,0,2,90,0,0,46.24,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3664.9002,2945.1978,1637.6661,1457.5275,1263.1911,1005.2462,969.5275,451.3381,543.5985,252.4455,1052.3041,5431.3533,3196.9376,554.6535,518,3084
1,10,0,1.9,77,0,0,100,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,3738.0581,2895.5458,1654.6958,1414.8589,1297.2209,1010.514,998.5689,512.6867,579.8276,269.2702,1156.2069,5448.2705,3176.2101,569.4542,438,1938
3,12.5,0,1.3,66,0,0,156.25,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3809.8349,2902.1224,1666.6362,1485.2313,1226.1277,1087.3374,999.4007,494.3593,695.0548,322.7812,1223.3646,5611.3245,3176.709,600.2881,382,1870
4,14.4,0,1.4,54,0,0,207.36,1,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,4003.3253,2939.3165,1607.4252,1470.7128,1336.6635,1081.2277,1037.3352,514.1029,796.3165,369.8069,1507.8436,5740.0987,3140.9234,599.6529,502,2256
2,16,0,1.7,46,0,0,256,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,3959.3072,2938.7125,1629.5018,1427.841,1358.9947,1061.651,1040.4476,487.2932,851.5289,395.4476,1523.3728,5766.6886,3178.2252,575.6637,489,2169
2,16.9,0,1.1,41,0,0,285.61,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,4058.0295,2902.5234,1735.4579,1521.5687,1382.7319,1004.6111,1073.2671,485.6477,686.3117,318.7209,1674.6808,5898.471,3152.9715,593.4363,617,2511
4,18,0,2.2,42,0,0,324,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,4075.0309,2906.0721,1676.2669,1574.5284,1299.9935,1075.6812,1105.9108,501.3293,581.3151,269.9611,1778.1862,5953.002,3151.6204,583.7584,669,2846
3,17.7,0,1.4,41,0,0,313.29,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4169.8647,3124.3932,1765.1297,1561.5667,1309.6113,1043.2524,1042.0121,473.3864,503.8837,234.0022,1774.3188,6033.9882,3220.2893,544.7246,711,3452
2,16,0,1,46,0,5,256,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,4389.6939,3241.4595,1881.7199,1626.0599,1371.9445,1055.5148,1092.4841,462.3323,423.1293,196.5001,1846.0413,6301.6061,3473.6476,551.8796,838,4369
7,14.2,0,1.6,54,0,4,201.64,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5087.7619,3961.8812,2178.0606,1804.3283,1399.3448,1162.4194,1091.6288,496.6121,405.1859,188.1671,2042.9916,7126.8685,4368.9592,571.0268,1043,4885
2,13,0,0.6,60,0,0,169,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,5560.7313,4347.6386,2368.0448,1807.1884,1406.1702,1127.7015,1047.2746,477.3346,450.5031,209.212,2170.0306,7643.6483,4769.5153,552.3588,806,3292
6,12.2,0,1.4,65,0,5,148.84,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,5890.7998,4558.1847,2352.0058,1818.0705,1366.4253,1054.4331,992.0763,481.6833,497.8954,231.2213,2070.5937,7909.8258,4921.7772,562.8315,704,3253
2,11.5,0,0.4,69,0,4,132.25,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,5927.6634,4761.118,2406.2968,1753.8449,1348.4838,1013.4652,906.0593,464.913,454.6049,211.1173,1910.9669,7900.3498,4930.8017,532.4423,722,3534
8,10.8,0,1.1,71,0,5,116.64,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5741.3997,4730.7948,2331.3901,1680.9084,1177.5975,915.1684,889.7055,459.7971,393.842,182.899,1563.6754,7326.7653,4880.3411,515.947,733,3980
6,10.1,0,1.6,73,0,3,102.01,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5041.3407,4508.7276,2198.5891,1568.41,1084.6313,818.1071,811.2439,387.3777,370.041,171.8461,1235.7923,6931.4042,4476.9368,442.4829,497,2873
4,9.7,0,0.7,77,0,0,94.09,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4769.206,4271.6728,2074.718,1449.8309,1106.7583,820.4993,772.3539,386.8262,382.3918,177.5818,1136.6355,6713.5736,4347.7993,465.3612,512,1
4,8.8,0,1.9,79,0,0,77.44,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4440.5202,4155.7033,2005.461,1390.8818,1090.9314,805.6963,791.5205,378.9929,412.6033,191.6119,1131.1427,6526.1912,4193.4981,468.9064,105,0
1,8.9,0,2.8,76,0,0,79.21,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4188.7712,3998.7081,1916.2436,1381.8747,1130.9756,819.5081,776.1488,358.4064,390.3031,181.2555,1121.0321,6375.3269,4127.5031,464.8328,73,0
1,9,0,3.2,73,0,0,81,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3988.6834,3944.9536,1886.7201,1355.3597,1131.2384,819.6823,775.6681,363.7289,391.6622,181.8867,1091.4665,6325.5659,4104.9936,458.2419,66,0
1,9.1,0,2.9,69,0,0,82.81,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3867.7287,3762.0286,1821.1435,1348.6496,1098.4395,808.6723,771.2676,382.7905,412.6467,191.6318,1057.1219,6136.9472,4015.2737,456.3749,66,18
0,9,0,3.8,66,0,0,81,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3622.9713,3660.8293,1805.0427,1344.5265,1095.7748,793.457,750.279,373.5608,401.26,186.3442,992.23,5937.7415,3905.9461,481.04,113,670
2,8.8,0,4,67,0,2,77.44,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3496.3217,3583.5698,1742.0516,1328.1844,1149.3179,832.0649,787.22,371.6225,394.3255,183.1234,974.9489,5874.1648,3862.1155,488.6898,180,726
0,9.2,0,3.4,65,0,2,84.64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3450.4802,3513.2415,1750.4038,1377.3395,1203.8237,1024.6066,841.0619,400.8308,405.1403,188.1462,1328.2826,5708.0662,3809.6153,480.8567,210,977
3,9.2,0,3.1,67,0,4,84.64,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3473.303,3383.9315,1699.6517,1397.0089,1282.1121,1048.6667,835.3753,367.5764,335.3078,155.7158,1774.2079,5604.2071,3646.4936,505.4989,334,1676
0,11.2,0,4.1,62,0,5,125.44,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3311.1434,3230.3054,1760.7046,1438.9441,1338.0839,1087.0086,879.174,370.2846,392.3561,182.2088,1824.9692,5409.3141,3522.9552,505.8929,386,1923
2,13.4,0,2.7,55,0,6,179.56,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,3382.8395,3204.1159,1820.9513,1531.1542,1395.8429,1206.419,940.1112,420.5196,522.384,242.5932,1945.4642,5360.8532,3525.2798,523.9074,367,1856
8,14.6,0,2.8,50,0,8,213.16,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3512.2776,3279.4189,1892.5797,1613.5323,1382.0424,1101.2588,1000.3141,419.6544,702.8052,326.3802,1703.933,5295.7872,3708.105,574.0642,517,3162
4,15.8,0,2.5,49,0,7,249.64,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3756.4011,3453.7565,1970.2229,1586.7927,1542.3495,1369.153,974.322,413.1956,777.8173,361.2159,2445.508,5566.037,3720.8145,555.201,525,3056
5,17.4,0,3.3,44,0,6,302.76,1,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,3935.2152,3504.6012,2049.1439,1678.0473,1553.8952,1340.512,1007.6507,449.5642,863.7374,401.1167,2920.8243,5836.7067,3859.7339,597.0025,551,3208
7,18.5,0,2.2,42,0,4,342.25,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,4122.3905,3510.9004,2121.4392,1672.4208,1591.3596,1478.4324,1039.3625,477.1152,879.7288,408.5429,3091.2019,5775.7944,3916.3402,625.0882,576,3188
2,18.9,0,2.1,38,0,4,357.21,1,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,4323.3664,3683.4655,2108.217,1634.7077,1679.1054,1642.969,1036.9226,468.1796,977.2552,453.8348,3513.0923,5942.8363,4035.7344,594.0645,681,4454
5,18.7,0,2.3,36,0,2,349.69,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,4400.457,3910.8199,2230.7597,1691.7961,1633.7488,1484.6685,1078.7244,459.1418,1016.3264,471.9789,3512.4768,6230.1593,4252.9387,633.9092,782,5944
4,17.1,0,1.6,39,0,0,292.41,1,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,4813.9702,4074.166,2301.711,1826.8292,1618.7685,1532.3362,1157.697,443.9701,971.7635,451.284,3544.4636,6706.791,4498.251,631.6235,721,4719
1,15.6,0,1.5,43,0,2,243.36,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5472.5934,4524.4234,2383.9588,1863.3708,1644.5922,1530.1033,1174.0609,439.0132,804.1292,373.435,3569.5812,7205.5697,4808.7546,591.9195,616,3663
6,14.6,0,0.6,49,0,9,213.16,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,5747.832,4890.2984,2533.3914,1901.779,1539.8615,1285.8119,1121.7643,457.9242,689.0878,320.0108,3031.0845,7722.3832,4927.0987,610.0942,708,5256
0,13.8,0,1.7,51,0,7,190.44,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5906.8652,5117.8563,2589.2686,1804.908,1369.4789,1013.8065,1043.5448,440.1054,633.9123,294.3868,2320.7593,7806.4376,5052.7582,571.0495,623,4279
1,12.9,0,1.2,52,0,1,166.41,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5849.5099,5193.0661,2473.4808,1769.6369,1247.3991,962.2722,950.0028,445.7726,613.6735,284.9883,1998.2108,7931.015,5098.7267,584.4271,696,4093
5,12.4,0,1.3,56,0,3,153.76,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5807.5432,5073.5612,2357.0884,1781.0723,1200.6843,949.5771,884.5354,428.338,462.1118,214.603,1613.2831,7553.8286,4811.9884,573.3939,650,4309
2,11.9,0,0.5,57,0,6,141.61,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5388.7813,4786.6421,2268.59,1659.9676,1125.6957,836.7973,830.1104,396.8122,351.8914,163.4172,1232.6161,7105.0589,4581.9298,479.9867,511,2365
2,11.2,0,1.8,62,0,4,125.44,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5102.8411,4558.4699,2085.2558,1541.4664,1056.3029,833.0812,799.1912,368.6481,379.6326,176.3004,1111.7178,6655.5731,4356.3625,461.2289,172,4
1,11.2,0,1.9,63,0,10,125.44,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4755.3428,4390.9543,2046.5914,1483.4105,1054.5302,842.9229,818.2853,385.3341,383.832,178.2503,1101.7226,6430.4167,4216.2696,456.9339,57,0
2,11.2,0,2.3,66,0,9,125.44,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4513.3954,4212.2408,1960.8599,1462.1319,1071.2844,793.8641,835.5327,384.2645,349.7713,162.4327,1065.4751,6319.711,4100.4867,459.6498,58,0
1,11.1,0,1.6,65,0,8,123.21,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4231.5763,4051.4998,1885.0835,1464.4679,1049.2569,808.1249,824.331,391.2522,371.1916,172.3799,1019.4019,6061.5032,4040.0339,469.8466,28,0
1,10.9,0,2,66,0,8,118.81,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4047.1352,3891.1838,1869.3105,1420.9631,1054.212,816.507,819.4219,391.6146,370.1608,171.9014,982.7141,5909.657,3980.9479,459.226,43,13
1,10.8,0,1.8,67,0,7,116.64,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3766.0827,3745.7656,1838.1144,1392.7597,1053.4752,824.5271,810.7848,412.3175,368.2243,171.0022,963.5815,5716.6578,3872.2931,468.198,90,534
0,10.4,0,1.4,68,0,3,108.16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3621.5144,3648.7264,1820.424,1449.2528,1029.9318,811.493,801.9805,403.9201,359.4608,166.9328,970.5208,5598.1148,3827.7446,481.0926,120,547
3,9.7,0,1.9,73,0,1,94.09,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3524.8193,3526.6755,1823.0918,1389.1325,1048.1406,795.7189,771.8669,408.129,387.2537,179.8398,939.9169,5503.7363,3784.5027,495.1777,152,694
0,9.5,0,2,74,0,0,90.25,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3457.4916,3480.6051,1824.1033,1406.9775,1078.5946,786.7305,762.2641,429.9152,409.918,190.3645,924.6361,5387.7772,3698.8261,521.6351,215,1010
1,11.5,0,2.6,68,0,0,132.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3337.1992,3428.8542,1822.4304,1401.311,1034.3127,805.3335,792.5306,373.3318,464.0929,215.5229,907.275,5243.3005,3545.2768,529.0226,295,1472
1,14,0,2,62,0,1,196,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3323.7585,3372.9928,1804.8281,1476.8477,1100.0156,827.46,853.112,375.1465,481.858,223.7731,897.1224,5235.349,3501.1446,598.1187,264,1454
0,15.8,0,2.3,56,0,2,249.64,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3418.0052,3400.1861,1876.4067,1568.609,1156.7891,863.7677,909.1934,398.3443,605.612,281.2439,1042.8533,5222.8524,3556.151,572.5415,264,1645
1,17.4,0,1.7,53,0,1,302.76,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3478.9114,3384.7328,1985.888,1599.324,1183.0283,895.6635,942.8365,397.9005,697.533,323.9323,1400.9349,5331.6261,3663.7607,569.8453,412,1984
1,18.9,0,1,44,0,3,357.21,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,3558.958,3505.7582,1927.5486,1668.0824,1242.3137,873.4653,911.3615,416.2083,768.1808,356.7408,1602.1332,5406.1139,3718.6692,598.5139,427,2291
4,19.2,0,2.3,41,0,5,368.64,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3723.3801,3528.9292,2037.1135,1691.9823,1265.0043,925.6542,847.0843,429.2584,1097.1597,509.518,1739.3176,5442.6188,3875.2359,569.9254,495,2404
1,19.3,0,2.7,42,0,2,372.49,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3811.5358,3533.54,2117.8367,1739.6128,1285.3549,936.0258,900.2403,402.9281,1013.4785,470.6564,1946.7579,5663.9032,3892.1373,570.4734,557,2665
1,19,0,2,39,0,2,361,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3980.2393,3661.7489,2165.9813,1726.5388,1175.1027,902.7518,846.2586,415.406,938.1331,435.6663,1984.8761,5979.6889,4000.4541,563.222,581,2806
0,17.3,0,2.8,44,0,1,299.29,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4298.7969,3907.7893,2263.5882,1776.6663,1167.5197,902.2401,870.2983,403.9959,800.2686,371.6421,1991.0397,6386.4566,4143.3611,588.3053,628,3072
4,15.8,0,1.7,48,0,0,249.64,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4684.6208,4068.77,2313.6771,1690.3388,1208.1655,850.6613,897.8226,445.9629,689.4144,320.162,2193.6421,6924.4053,4290.8159,571.7308,559,2783
3,14.5,0,0.9,51,0,0,210.25,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,4888.976,4250.4759,2254.8085,1691.5652,1160.4802,857.1265,908.6926,443.5825,515.151,239.2344,2170.556,7077.2703,4347.4114,562.0699,539,2747
2,13.8,0,1.5,56,0,0,190.44,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4961.0493,4301.0185,2159.4447,1655.8605,1124.5639,829.7363,892.4796,421.9084,486.0548,225.7222,2013.1709,7183.9285,4491.8706,586.2171,473,3019
0,13.1,0,0.4,57,0,0,171.61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4940.0244,4215.0551,2141.1625,1546.0505,1073.5962,839.7572,897.3915,405.7585,493.7648,229.3027,1702.8507,6997.8587,4446.3469,577.6819,561,2835
2,12.2,0,0.1,60,0,0,148.84,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4800.3961,4104.6998,2138.9613,1509.5145,1040.2684,854.7969,937.9068,420.2912,420.553,195.3035,1445.4624,6688.9812,4340.1977,574.739,540,2758
3,11.8,0,1.2,63,0,0,139.24,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4323.4193,3890.3049,2095.8618,1411.7659,1028.4168,744.3786,786.3065,395.7517,330.4112,153.442,1272.2254,6627.6812,4224.9258,450.9276,359,1361
0,11.2,0,1,65,0,0,125.44,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4159.9089,3865.2281,1994.2505,1269.6373,1025.4409,767.8131,785.9213,403.1858,359.0293,166.7321,1214.5917,6549.6368,4132.3806,448.7709,142,295
3,10.6,0,1.6,67,0,0,112.36,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4189.5302,3841.1109,2007.2245,1332.0046,1068.1251,745.2305,770.2795,404.893,408.3311,189.6274,1135.1936,6360.2996,4154.7882,462.8103,100,1
2,10.2,0,1.6,69,0,4,104.04,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4056.0618,3823.0974,1960.3837,1333.7787,1045.7172,749.4141,775.5676,413.602,437.0577,202.9684,1086.825,6427.9189,4126.37,457.8507,51,0
1,9.9,0,1.4,71,0,2,98.01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3905.3244,3757.9568,1974.3859,1341.0433,1069.3576,767.4745,764.6916,396.2528,448.3586,208.2165,1055.7635,6331.9859,4150.0868,447.9619,39,0
0,9.8,0,1.8,73,0,5,96.04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3848.1549,3745.6921,1894.3369,1345.7088,1059.3775,763.9932,761.6072,438.2202,458.8231,213.076,1016.0583,6252.0839,4138.5201,453.4218,44,15
0,9.6,0,0.4,74,0,8,92.16,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3793.7513,3711.1955,1907.1952,1307.1997,1014.9767,779.1415,754.6845,378.0326,442.3261,205.415,1019.0478,6134.2519,4107.4544,472.4879,103,722
1,9.7,0,1.2,74,0,6,94.09,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3684.1615,3647.147,1886.1204,1319.9917,1038.4181,865.4006,770.5238,416.1828,421.5051,195.7457,1008.0607,6058.9134,4023.1527,482.7978,236,1026
3,9.5,0,1.7,75,0,2,90.25,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3594.9278,3481.7231,1868.7996,1341.4468,1199.6941,938.6277,810.438,424.0978,427.0413,198.3167,1051.6468,5831.2102,3858.5384,501.3611,516,2674
6,9.5,0,1.5,77,0,2,90.25,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3749.7974,3166.7609,1727.6835,1350.1065,1256.8357,932.7646,902.1989,465.7578,411.9378,191.303,1179.3575,5799.2313,3451.0028,550.5702,819,4745
7,10.4,0,2,76,0,0,108.16,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3836.6106,2944.5499,1634.5456,1381.0225,1232.7389,960.3212,958.765,515.6445,413.8355,192.1841,1182.0687,5542.0129,3218.8796,589.5663,525,3048
3,13.9,0,1.1,64,0,4,193.21,1,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,4071.1271,2972.7553,1615.5288,1428.7053,1301.4484,989.8723,1040.6364,523.4157,372.7308,173.0951,1283.5291,5911.0885,3121.6216,548.6304,430,1800
2,15.5,0,2.4,57,0,8,240.25,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,4417.58,3007.4432,1689.0764,1447.3446,1315.6181,1001.9138,1080.0765,460.6078,385.5742,179.0596,1344.5567,6129.8552,3144.1609,577.3951,345,1688
2,16.1,0,2.4,59,0,7,259.21,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,4494.0607,3021.5878,1712.4327,1393.6713,1274.9574,998.551,1028.3611,509.5911,407.2598,189.1303,1462.8217,6285.9068,3130.4033,595.4676,433,2165
4,15.7,0,3.4,55,0,9,246.49,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4764.2877,2935.2819,1728.6239,1500.333,1371.6115,1079.4198,1060.0826,534.8837,406.6785,188.8603,1565.2581,6426.602,3210.0524,608.7041,530,2058
2,14.6,0,2.3,56,0,9,213.16,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,4741.8328,2952.5084,1690.4624,1552.5862,1350.559,1025.9452,1004.6252,538.5175,371.0244,172.3026,1582.3435,6479.1089,3248.1989,631.0319,489,2386
2,14.6,0,0.8,60,0,8,213.16,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,4572.2222,2968.7049,1652.1947,1521.1615,1340.5089,1032.9665,1056.9445,512.3314,368.5899,171.1723,1479.8727,6315.4412,3201.9246,567.3521,633,2637
2,14.7,0,2.1,57,0,9,216.09,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,4608.8038,3020.396,1689.2472,1454.6078,1268.6826,974.0551,1043.4827,505.736,413.2111,191.8943,1648.4158,6410.8892,3226.0873,531.3628,672,3001
6,14.1,0,1.5,62,0,8,198.81,1,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,4723.0437,3130.295,1803.3509,1526.7356,1286.7816,1049.5843,1072.7474,463.7159,424.6322,197.1979,1777.767,6571.5452,3323.4178,550.9434,844,3856
4,13.2,0,1.6,66,0,4,174.24,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4906.0714,3681.1243,2089.015,1764.8944,1401.5432,1105.7958,1005.2788,475.3809,434.2881,201.682,1863.6674,7141.5853,4068.062,632.7453,1032,4380
1,12.5,0,1.9,69,0,3,156.25,1,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,5067.3357,3956.4078,2153.8245,1795.7497,1361.244,1062.3374,1051.9473,468.5025,440.6691,204.6449,1808.1194,7329.1784,4461.0378,588.3805,896,2780
3,11.8,0,2.2,73,0,4,139.24,1,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,5048.6808,4055.1672,2125.4959,1753.9506,1397.7514,1069.5721,966.2765,474.0384,456.267,211.8893,1734.6409,7326.8266,4498.8342,601.1149,655,2837
8,10.9,0,1.3,76,0,0,118.81,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,4835.6346,3968.9128,2107.3453,1636.8041,1261.7811,974.763,963.3227,469.5316,431.2113,200.2533,1564.2886,7192.0995,4361.0635,591.4291,606,2825
5,10.7,0,0.8,79,0,5,114.49,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4603.6888,3934.5028,2037.0446,1551.7283,1171.663,843.4093,913.9132,430.3343,425.8615,197.7686,1410.3093,6796.2915,4399.9771,563.2399,663,2563
6,10.1,0,0.8,81,0,5,102.01,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4167.6021,3954.6149,1964.6587,1489.5562,1099.8222,812.3354,742.079,396.5387,375.5344,174.3972,1240.7873,6735.5202,4147.6952,507.8017,365,1336
2,9.5,0,0.5,82,0,0,90.25,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4030.0767,3847.3022,1945.7892,1431.3531,1123.5257,832.7222,740.0068,386.4008,371.9066,172.7122,1136.2549,6660.7243,4189.8806,504.2054,152,320
1,9.3,0,1.2,84,0,4,86.49,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3979.0627,3823.961,1922.9931,1399.9341,1119.6303,818.0143,755.9804,402.2909,381.2987,177.0738,1090.3938,6638.0494,4191.1385,516.1651,65,0
1,8.9,0,0.6,85,0,7,79.21,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3921.2454,3806.2994,1968.0524,1437.2884,1124.5581,828.8721,788.2179,410.2849,399.8629,185.6954,1100.5795,6650.8238,4203.2378,515.6608,52,0
1,8.3,0,2.4,85,0,8,68.89,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3835.5875,3799.007,2000.4602,1425.7021,1115.3659,816.8242,793.2612,415.3988,406.2748,188.6732,1089.0373,6581.9998,4201.6696,506.4467,43,0
0,7.9,0,0.9,87,0,4,62.41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3820.425,3819.3705,1950.8821,1450.9523,1099.157,859.5703,766.9354,397.6943,409.386,190.1177,1074.5452,6452.6415,4164.4624,512.8368,41,9
1,7.7,0,1.4,88,0,6,59.29,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3737.4833,3786.0285,1957.6754,1433.0206,1099.3976,841.5492,786.5773,386.7008,392.7046,182.3707,1042.545,6365.5591,4150.5151,522.3567,103,675
1,7.5,0,1.1,90,0,7,56.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3613.692,3649.6253,1906.9972,1421.3839,1161.6843,899.7538,755.8035,413.2163,388.3271,180.3381,1027.7488,6329.8789,4103.2401,535.7121,228,1031
1,7.2,0,1.7,92,0,9,51.84,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3551.8763,3476.4434,1916.6856,1430.5191,1233.0153,992.6268,848.2819,419.1706,414.4579,192.4732,1060.6956,5966.4644,3899.2495,526.3305,498,2728
4,7.7,0,1.8,90,0,9,59.29,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3703.1757,3135.8086,1736.7747,1505.4969,1188.2845,946.4973,921.5524,474.4807,399.4349,185.4966,1107.3443,5814.504,3430.8382,565.8142,816,4925
2,8.6,0,3.3,86,0,10,73.96,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3771.295,3003.3433,1608.8113,1389.4057,1297.3436,1020.7481,992.8162,506.7428,411.751,191.2159,1231.888,5691.8067,3125.8583,601.7505,596,3236
4,10.3,0,3.9,75,0,8,106.09,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3992.196,2873.5926,1661.2102,1557.3239,1286.1894,1019.1532,1031.067,526.2483,399.6731,185.6069,1307.9486,5919.2725,3056.9394,626.7923,395,1817
4,12.3,0,4,63,0,8,151.29,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,4453.3351,2930.4373,1690.7914,1445.7667,1306.0942,1035.8087,989.211,499.5827,416.2167,193.2897,1509.6112,6160.7925,3071.4449,628.7625,363,1770
0,12.7,0,2.9,59,0,9,161.29,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,4458.8137,2892.3232,1732.8429,1458.7841,1311.9123,996.8377,987.6575,483.1672,463.9355,215.4506,1551.7163,6294.7158,3063.7893,636.4145,397,2071
4,13.1,0,2.6,56,0,10,171.61,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,4558.3403,2943.2723,1681.7695,1440.9223,1308.1762,1044.2138,1050.2123,482.056,530.3561,246.2961,1707.2476,6398.158,3042.325,627.4381,488,2214
