"y","temp","rain","wind","wet","cloud","dust","temp.sqr","sunny","semester","past_return","X1_2","X2_3","X3_4","X4_5","X5_6","X7_8","X8_9","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","weekend","m5","m25","m45","m50","m55","m65","m70","f10","f20","f30","f35","f40","f50","bus_passenger","sub_passenger"
0,0.7,0,3,29,0,36,0.49,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1374.2412,2808.911,1227.5617,1059.9317,970.1476,562.3241,877.7466,293.9877,4815.212,1672.2686,1409.7165,957.4987,956.938,543,2758
0,-0.4,0,2.8,29,0,35,0.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1558.3154,3008.4172,1269.0243,1065.7813,951.0715,507.3438,886.4459,269.0952,5033.8087,1704.994,1383.1168,892.226,882.2542,654,3630
0,-1.7,0,2.2,31,0,34,2.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1622.1074,3700.5412,1403.997,1078.443,1041.3257,478.6264,801.7977,234.591,5798.6708,2123.0683,1501.48,1015.6965,941.8321,905,4137
1,-2.6,0,0.7,35,0,33,6.76,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1557.8975,3839.9021,1246.116,1000.8044,889.6418,497.7653,840.2927,249.7305,6041.0025,2169.1348,1409.6378,880.7411,855.3406,730,2757
2,-2.5,0,2.5,34,0,26,6.25,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1269.1329,3759.2817,1224.347,989.9876,829.998,489.8588,790.273,218.0815,5777.427,2048.6651,1394.9223,849.1998,825.7104,652,3519
0,-3.5,0,0.8,37,0,30,12.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,849.88,3591.9289,1122.9576,891.6476,784.0163,463.3358,824.7854,192.9228,4976.072,1966.2933,1346.114,816.937,827.717,824,4445
1,-4.4,0,1,41,0,39,19.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,555.8951,3559.623,1056.3934,829.5264,754.1582,463.4324,825.1418,210.1914,4907.8057,2054.8981,1351.0216,805.8697,769.299,384,1263
0,-5.1,0,1.5,42,0,38,26.01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,493.0383,3445.6412,961.1983,740.6995,697.7786,410.0242,772.3474,156.5412,4923.6254,1900.2941,1226.3562,712.0011,732.9114,171,304
1,-5.6,0,1.3,45,0,39,31.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485.2308,3471.05,961.5483,742.1624,676.3594,413.5405,781.3908,157.1238,4946.6068,1906.1708,1263.7848,691.204,718.6989,65,1
0,-6,0,1.3,48,6,37,36,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517.4785,3447.8615,949.3753,756.5019,686.2011,414.4396,782.5851,160.8727,4938.8003,1921.6897,1237.7062,703.2812,717.0778,17,0
0,-6.6,0,2.2,49,0,35,43.56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493.4241,3435.3492,958.5225,766.1009,687.2364,409.597,781.3408,162.0756,4936.599,1950.5218,1258.0358,699.9549,721.3048,19,0
0,-7,0,1,52,0,36,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500.7314,3440.3751,960.3698,742.4207,688.3981,398.82,776.3321,172.1112,4943.5125,1935.9849,1273.593,709.6838,709.6823,13,0
0,-7.2,0,1.9,52,0,42,51.84,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499.6189,3451.7501,974.0201,733.7693,712.1095,407.5604,777.9506,177.2286,4987.5214,1945.8215,1268.6953,717.9554,717.0835,37,12
0,-7.3,0,1.8,54,0,35,53.29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481.4079,3478.0602,999.5204,723.1921,711.5819,413.3529,792.1598,187.9556,4976.4909,1980.2451,1260.0986,718.1476,725.108,73,533
0,-7.6,0,2.4,55,6,40,57.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500.7994,3449.5003,990.0505,794.6455,791.3077,425.3057,812.1216,169.0998,4927.9203,1947.9,1289.5483,759.3347,743.6827,165,879
1,-7.7,0,2.3,57,7,41,59.29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457.4312,3343.4782,1145.8054,923.3035,825.7137,446.152,799.4512,197.1838,4822.5069,1900.0812,1297.6226,809.3612,832.0302,409,2390
4,-7.5,0,2.6,58,7,44,56.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596.2558,2930.9373,1093.0194,1067.3595,885.5022,503.9147,850.2804,209.1162,4545.3299,1828.1569,1336.2544,885.6897,924.6223,703,4454
3,-6.4,0,0.9,56,7,31,40.96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676.0576,2718.9466,1250.0208,1124.7572,987.0627,546.9377,920.0955,238.3745,4190.6382,1709.1042,1361.8976,960.1705,961.8928,563,2763
3,-4.4,0,1.3,50,8,44,19.36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755.8631,2741.5037,1269.4163,1068.1668,1022.4542,544.8752,909.8634,223.2986,4145.0578,1720.2381,1465.8649,1052.7098,976.2988,339,1469
1,-2.4,0,1.5,46,10,46,5.76,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,883.0221,2697.6369,1204.6195,1056.1659,1017.8358,507.085,936.9902,240.3548,4107.8265,1617.9179,1435.3185,1133.1315,965.6046,308,1379
7,-0.6,0,2.3,41,10,54,0.36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,757.1266,2742.3477,1232.9358,1056.7712,940.0276,503.3555,978.1981,227.0192,4277.7087,1683.5546,1453.2256,1089.3076,998.6057,370,1599
0,0.5,0,2,37,10,52,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,937.2301,2726.1302,1328.1765,1169.2213,1029.7398,516.0204,950.5563,293.9001,4358.3839,1654.6865,1521.5787,1126.269,1010.9872,467,1782
2,1.3,0,2.3,35,10,51,1.69,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1004.7249,2752.27,1314.2073,1130.985,1001.8198,552.1517,961.8978,269.4796,4520.3603,1752.1457,1522.5026,1152.9498,1033.8839,409,1826
2,1.7,0,1.5,36,10,49,2.89,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1200.7496,2861.2712,1290.724,1054.2821,928.5539,537.0426,944.3051,266.9381,4615.5504,1734.3122,1544.8454,1094.2499,996.866,534,2153
1,1.8,0,1.3,36,10,49,3.24,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1370.8304,2938.594,1226.5677,1026.7982,976.748,531.5554,925.7484,251.3725,4898.5381,1648.9586,1415.5244,1039.0558,973.3887,543,2758
2,1.4,0,1.2,38,10,50,1.96,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1708.9523,3081.7565,1240.6573,1006.8772,985.0915,478.1139,905.2865,234.4882,5166.1776,1752.6285,1433.8211,1004.9255,932.8818,654,3630
2,0.7,0,2,42,10,73,0.49,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1878.2507,3632.8523,1284.3955,978.198,974.52,505.533,915.633,212.902,5840.3126,2206.7941,1632.7299,1065.8853,1012.0697,905,4137
2,0.1,0,1.3,42,10,82,0.01,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1799.2747,3848.3147,1211.9287,924.0806,918.758,471.6176,882.3974,201.6055,6094.8715,2138.6823,1648.1679,980.8542,946.7451,730,2757
1,-0.6,0,1.6,44,9,78,0.36,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1485.5817,3763.9719,1176.7038,911.6234,907.1108,487.8744,882.0477,214.2716,5873.572,2075.4238,1540.7638,941.1628,908.1559,652,3519
1,-1,0,2,46,8,68,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,842.9634,3534.1431,1173.1242,924.0112,870.0983,460.746,892.3545,211.3491,5143.4073,2035.6102,1419.2462,923.382,875.9373,824,4445
2,-1.3,0,2.2,46,7,67,1.69,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,617.4476,3534.5626,1098.9758,832.5151,810.0104,428.6366,881.1481,213.9644,4978.618,1985.1965,1356.5203,881.9749,828.5044,384,1263
2,-1.9,0,1.2,48,8,69,3.61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,485.1722,3505.2319,1001.2015,738.7464,734.4792,426.4844,812.207,144.746,4996.1149,1873.6803,1222.6284,731.6472,726.2676,171,304
0,-2.5,0,1.7,53,7,66,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495.0426,3497.8968,1013.7634,736.2446,741.1644,442.0276,796.1369,152.0032,5039.1197,1899.173,1235.1833,725.8642,728.9382,71,0
0,-3.1,0,1.5,53,0,70,9.61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476.8808,3499.6137,1013.8123,718.045,713.5802,422.3068,780.6793,157.9978,5004.5189,1905.1784,1239.2033,714.7589,740.8782,23,0
0,-3.7,0,0.9,55,0,71,13.69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513.6014,3534.4788,983.5934,748.7977,721.393,439.6261,773.2306,147.3443,5008.0168,1919.9065,1228.5692,720.518,720.3157,17,0
0,-4.5,0,1.6,59,0,60,20.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515.5136,3545.7381,1003.4115,736.15,716.1862,447.5487,763.1355,153.3206,4966.1025,1928.0063,1239.2938,714.0227,705.6134,21,0
0,-4.8,0,2.1,62,0,59,23.04,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501.3521,3545.0453,998.7819,737.8118,719.3895,430.2526,789.372,156.1449,5015.1474,1916.0988,1240.7358,707.7436,713.8558,36,7
0,-4.6,0,2.8,62,0,58,21.16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474.9079,3509.9574,1008.8125,746.7405,758.696,453.3727,834.819,157.6179,5054.0981,1922.7526,1261.5443,716.611,738.4226,79,549
0,-5.4,0,2.2,60,0,57,29.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480.9182,3477.111,1026.215,759.8974,801.0049,415.8532,829.4821,155.1907,5032.8659,1902.8353,1286.6959,758.5705,738.4536,190,840
0,-5.5,0,1.5,60,0,57,30.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477.8777,3349.1429,1094.459,866.0032,895.3446,469.4233,848.9536,185.618,4911.043,1908.0433,1334.6531,828.1219,768.5667,382,2408
1,-5.9,0,2.5,62,0,62,34.81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529.3628,2965.945,1205.135,966.3935,982.1754,475.536,830.0255,175.5777,4577.0961,1737.5508,1311.672,932.0352,911.872,798,4521
1,-5.1,0,2.3,62,0,67,26.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729.1295,2707.7563,1343.5304,1054.5811,926.4729,526.9562,853.937,168.2557,4154.1002,1638.3826,1286.8968,980.0643,950.1574,535,2779
1,-3,0,2,53,0,62,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804.439,2676.2793,1315.2247,1093.3679,1092.3515,546.0655,924.8026,188.3452,4060.0781,1607.1841,1331.1931,1061.6199,933.4435,383,1542
3,-1.1,0,2.7,41,0,52,1.21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,849.8831,2675.3376,1253.2676,1042.8067,1048.5879,500.0299,837.6758,228.6001,4105.3856,1671.6272,1413.5717,1097.5142,963.9306,321,1360
1,0.3,0,3.4,35,0,58,0.09,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,733.1055,2734.7321,1267.8483,1041.5243,1084.259,480.4861,928.5626,273.8485,4231.7063,1741.5465,1420.2365,1125.6536,950.0097,378,1634
0,1.7,0,4.2,33,0,53,2.89,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,777.0189,2742.9254,1278.4626,1091.2253,1148.392,496.6182,943.9138,302.7411,4400.8707,1704.2663,1465.8026,1147.7357,972.8018,473,1901
1,2.8,0,4.2,31,0,59,7.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,927.6003,2735.4908,1348.6224,1141.7671,1085.1446,509.4384,958.0808,323.3823,4588.4278,1705.1164,1441.1287,1131.1083,1039.1849,507,1856
2,2.8,0,2.6,31,0,67,7.84,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1058.8059,2829.0337,1323.6466,1077.7064,1116.6357,491.9404,919.131,293.7137,4653.4628,1749.2959,1340.4747,1085.9842,1002.07,513,2286
1,3.1,0,1.6,31,0,49,9.61,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1386.7166,2910.6127,1254.171,1080.6341,1016.6768,489.8572,890.8632,278.424,4895.5607,1643.9713,1330.4894,1051.2128,1032.0568,555,2830
2,2,0,2.2,33,0,49,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1688.565,3020.0523,1323.9564,1072.8606,992.8577,540.4582,847.6854,282.9535,5185.5534,1696.5351,1347.7172,1005.8055,988.0769,647,3608
3,0.7,0,2.2,35,0,52,0.49,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1790.7025,3563.6936,1401.9515,1110.6809,971.3395,473.8679,939.1772,231.9692,5945.3535,2131.4114,1525.5951,1102.9692,1023.379,883,4116
2,0,0,3.2,37,0,49,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1749.0644,3689.5483,1343.4769,1009.3917,875.3681,451.1185,884.0594,214.0036,6224.9751,2180.7051,1429.8093,1031.8433,895.0218,756,2681
0,-1.2,0,1.8,41,0,51,1.44,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1533.1807,3702.9572,1277.0801,920.4722,836.1002,433.4512,873.7326,187.734,6022.0874,2130.9852,1390.1517,910.5866,883.4666,656,3691
4,-1.9,0,1.8,43,0,47,3.61,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,795.5882,3515.735,1207.8859,874.3986,804.3689,431.0549,798.6571,211.7394,5049.4117,2030.8804,1313.4913,869.2397,848.9077,860,4890
1,-2.7,0,1.7,47,0,62,7.29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,689.925,3450.0394,1109.8532,806.0625,797.3206,426.0062,826.224,195.377,5022.2071,2035.9941,1298.1265,869.694,797.6767,439,1353
2,-3.4,0,1.6,50,0,66,11.56,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,499.9078,3530.7779,1061.3546,737.0367,685.4949,413.9627,774.4869,157.3994,5085.3867,1885.3039,1179.1525,770.5275,728.083,172,330
0,-4.2,0,1.3,52,0,70,17.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499.8851,3526.5295,1070.9973,716.9923,688.5591,393.1114,749.9617,146.8862,5070.0387,1931.955,1219.7126,786.05,717.8279,82,0
0,-4.5,0,0.9,54,0,64,20.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480.7031,3554.3337,1043.3499,743.5398,691.2845,394.6711,775.5116,154.8963,5067.387,1928.9618,1178.4694,768.3348,710.4544,21,0
0,-4.8,0,1.1,57,0,63,23.04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470.754,3536.5222,1047.3797,730.2592,682.0138,391.9787,752.7613,154.9085,5110.9426,1931.8855,1181.4535,762.29,717.9522,31,0
0,-5,0,1.2,56,0,70,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487.2957,3511.4113,1051.9296,718.3363,695.7045,389.1261,751.0437,149.1452,5087.2607,1934.8265,1204.1318,778.9695,709.3169,21,0
0,-5.3,0,0.6,58,0,61,28.09,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510.6402,3508.602,1057.1199,730.784,651.6932,405.5522,753.5957,149.4442,5102.841,1944.8068,1230.8025,782.3892,706.3353,37,10
0,-5.4,0,1.4,57,0,65,29.16,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473.3541,3481.0991,1053.0847,759.0664,675.5704,394.3463,803.2578,144.082,5109.076,1941.0249,1195.2169,786.1678,715.4235,84,536
0,-5.7,0,1.6,59,0,72,32.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504.684,3465.1617,1069.0534,796.9496,740.2558,416.3324,835.42,152.0672,5104.3079,1957.4003,1242.349,773.0044,717.7542,170,830
1,-5.8,0,1.3,62,0,75,33.64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506.8854,3333.7199,1283.0229,904.6794,800.765,418.9254,860.1117,187.3948,4886.7308,1934.5884,1316.976,842.8997,798.2702,383,2357
3,-5.8,0,1.3,64,0,81,33.64,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534.2307,2976.6532,1286.2548,976.0836,898.6462,498.77,942.6419,212.0175,4498.1376,1856.1376,1340.0778,978.8997,878.2672,762,4469
1,-5.3,0,1.5,63,0,75,28.09,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579.973,2660.8899,1287.1307,1081.7492,952.4459,558.4085,974.456,186.1588,4179.9615,1710.8145,1404.3175,969.5275,910.8905,551,2667
3,-3,0,1.1,59,0,72,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685.634,2695.4674,1245.0589,1086.2296,1049.6192,496.7508,911.2956,199.0535,4119.1857,1727.1568,1378.7462,1022.1916,923.6747,348,1563
0,0.3,0,0.8,48,0,84,0.09,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,673.3528,2627.0855,1193.0663,1114.7388,989.1951,460.2009,889.5578,227.4992,4242.3509,1686.1937,1464.7849,1088.1594,924.2497,346,1524
0,1.9,0,2.4,37,0,89,3.61,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,757.3121,2660.2517,1234.4822,1058.1047,1027.2847,444.0486,895.6908,237.1034,4422.1104,1829.1435,1464.9513,1123.8949,940.2153,374,1736
4,2.5,0,1.7,32,0,79,6.25,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,852.8282,2735.3634,1286.22,1201.1361,1045.2335,479.6407,954.9992,257.2888,4442.3775,1848.8578,1456.9798,1164.8828,973.9405,467,1958
0,3.7,0,2.4,24,0,61,13.69,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,941.0121,2892.0214,1276.3003,1094.4249,1049.7218,518.3318,1008.7797,248.2712,4559.6137,1826.0883,1442.4987,1127.7,971.05,471,1989
1,4.2,0,2.1,24,0,51,17.64,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1031.4553,2891.404,1203.8513,1088.6004,1056.5049,498.057,975.9305,252.5851,4635.4605,1792.4393,1440.2455,1081.2478,995.4328,587,2397
2,4.4,0,2.4,21,0,47,19.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1351.904,2989.6988,1228.5559,1033.6085,982.2618,504.1745,949.9585,228.1443,4864.2162,1767.9665,1382.3881,1061.2073,933.3924,611,2968
2,2.8,0,2.3,25,0,42,7.84,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1636.1598,3321.542,1221.0598,1076.3954,947.9454,492.2065,906.1372,233.4042,5244.3801,1733.587,1439.9908,1034.0221,961.2395,724,3902
5,1.4,0,2.1,33,0,66,1.96,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1897.7172,4085.1705,1361.0115,1067.6441,919.109,486.3922,965.9042,198.2813,6062.3026,2166.3914,1636.6674,1117.4828,1042.4802,795,4384
1,0.3,0,1.8,41,0,81,0.09,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1917.2652,4300.386,1210.1477,957.1829,955.5784,454.7567,888.6336,224.7681,6242.9003,2206.1804,1534.4645,997.1023,927.8157,743,2849
1,-0.5,0,1.8,46,0,66,0.25,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1694.7218,4199.695,1213.4009,949.9299,915.2136,439.9105,866.2655,233.4722,6155.4568,2209.942,1399.6312,908.4809,891.4896,670,4094
0,-1.3,0,2.1,50,0,53,1.69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,894.9787,3661.1242,1129.8399,825.8492,804.305,430.5141,819.1954,201.4686,5154.8415,1947.1676,1309.1869,910.1674,829.1321,952,5942
1,-1.9,0,1.8,53,0,51,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,639.5043,3688.0274,1074.2401,800.3938,768.1984,434.616,860.1338,167.2682,5076.194,1917.3814,1239.5828,874.3875,782.3974,488,1519
0,-2.2,0,1,55,0,49,4.84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,492.6251,3568.3228,989.0587,756.9183,713.1816,396.8457,754.3668,162.8845,5046.1828,1856.3539,1145.4391,732.954,732.3995,203,422
0,-2.8,0,0.7,55,0,52,7.84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,498.2775,3562.9002,945.0866,739.376,704.8465,378.9377,740.6391,156.9508,4993.8208,1877.9897,1167.986,777.6173,736.4216,80,0
1,-3.1,0,0.8,54,0,47,9.61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,518.8652,3566.5713,942.4433,737.57,737.6282,380.9029,750.3292,158.7409,5007.6017,1880.6245,1183.6191,753.7227,728.7905,29,0
1,-3.3,0,0.1,53,0,45,10.89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,503.5378,3585.3199,963.5258,736.0716,708.2745,384.5593,741.0662,149.3759,5047.2595,1891.7775,1189.9962,758.3262,736.5204,19,0
0,-3.6,0,0.1,54,0,36,12.96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,498.1388,3593.1222,983.4008,756.3677,699.7227,381.7499,735.24,151.6471,5056.7689,1871.7828,1184.0649,782.1643,709.9015,15,0
0,-3.9,0,1.9,55,0,41,15.21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,506.0366,3613.5127,976.6722,735.3438,677.1887,386.219,749.6958,154.4803,5027.7845,1894.0772,1174.0479,780.8227,705.3681,17,6
0,-4.3,0,1.9,56,0,52,18.49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,482.9145,3626.1229,972.9086,752.0289,688.4548,410.9975,740.7857,149.5654,5017.862,1890.5657,1172.6199,754.9316,703.3204,67,456
0,-4.7,0,2.4,59,2,49,22.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,494.5304,3614.4477,977.4097,748.2105,706.8916,410.3547,770.6811,146.8,4974.4476,1863.5551,1178.7365,747.9689,720.9396,107,541
0,-4.9,0,2,60,1,58,24.01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,500.3169,3594.1649,1021.5883,772.1922,717.6114,416.2118,768.2548,131.6891,4909.0664,1846.0178,1196.1151,784.0847,744.8594,137,758
1,-4.9,0,2.3,61,1,52,24.01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,487.0808,3460.6491,1036.9465,818.9135,751.1567,441.1701,736.5352,155.8196,4708.0566,1873.389,1221.7785,827.7272,832.5457,329,1371
0,-4,0,2.2,60,4,49,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,490.5361,3335.5973,1082.8424,832.2763,810.1841,427.7097,823.2276,180.8482,4427.1011,1862.9031,1210.059,931.7098,832.8931,362,1689
1,-2.4,0,2.1,58,9,60,5.76,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,522.0851,3337.144,1042.6097,862.0376,858.8272,473.2689,747.962,195.0266,4340.9637,1913.6722,1367.4471,989.5363,912.3217,291,1539
2,-0.8,0,2.3,53,9,69,0.64,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,543.3528,3402.9214,1102.4791,918.6317,858.3624,464.482,742.5169,222.5026,4613.6363,2015.3743,1401.6482,1021.3988,889.1529,368,1762
1,0.6,0,1.2,50,8,76,0.36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,656.7258,3545.1571,1191.2005,926.572,888.3442,461.8077,803.9058,297.652,4821.3145,2022.0012,1424.2275,1024.8637,970.9175,475,2277
1,2.3,0,1.1,52,9,84,5.29,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,803.1972,3677.9653,1148.5326,908.1411,893.7218,478.7552,844.6782,335.6004,5041.9497,2021.1238,1425.6452,1089.5,972.215,456,2369
