"y","past_return","m50","temp","f50","m20","sub_passenger","bus_passenger","X10_11","m25","f20","m30","m45","wet","f45","m55","sunny","m5","f15","f25","f0","f65","m35","m40","f30","wind","semester","m0","f60","f35","most_use","m70","m60","dust","f55","f40","m65","f70","cloud","X8_9","rain","X12_13","weekend","temp.sqr","X15_16"
0,0,779.3861,0.7,684.1675,2788.5948,0,17,0,3456.5987,4980.5129,1747.6222,961.2036,81,785.4322,705.5771,0,428.2473,582.792,3665.298,345.1318,519.4533,1292.2232,872.2138,1892.3083,1.3,0,441.5134,638.1279,1238.0208,21061.1789,793.1148,523.2548,31,666.8511,727.4408,414.6474,1187.8481,9,0,0,0,0,0.49,0
0,0,809.4018,-0.4,703.6787,2766.1461,0,19,0,3478.9939,4990.509,1736.8592,972.9738,77,775.7705,734.9129,0,439.4328,612.6588,3660.8975,340.5756,506.6489,1299.4078,890.5016,1920.5468,2.4,0,458.0187,636.5435,1229.7883,21083.1486,772.5876,521.8646,30,651.9989,710.2491,417.1738,1209.5271,0,0,0,0,0,0.16,0
0,0,799.5994,-1.6,692.8638,2801.692,0,13,0,3470.7597,5009.4618,1753.8279,963.7398,78,781.8964,700.7751,0,445.6092,605.7831,3645.3716,346.8314,506.116,1304.0884,887.1485,1906.5811,2,0,450.7315,633.1964,1233.1164,21124.8989,795.8666,524.7697,27,655.9734,703.2089,408.4671,1197.8386,0,0,0,0,0,2.56,0
0,0,795.2073,-2.2,704.1759,2779.9815,12,37,0,3507.3218,5006.1417,1744.4878,1006.9669,76,788.2734,705.018,0,433.3701,584.2396,3644.9303,346.6203,492.5156,1310.1349,867.3928,1913.1474,2.5,0,446.1981,630.0459,1208.7816,21114.927,775.9919,518.97,40,669.6746,708.6911,417.227,1176.5258,0,0,0,0,0,4.84,0
1,0,823.1289,-2.9,697.6113,2804.2118,533,73,0,3528.7522,4987.1576,1755.528,1001.119,74,823.8623,727.137,0,436.69,608.1986,3658.787,346.2872,517.363,1302.2315,922.3312,1936.3364,3.3,0,445.893,652.5745,1209.1864,21182.1909,811.6538,520.1243,30,664.3869,729.2817,443.7448,1188.0812,0,0,0,0,0,8.41,0
0,0,859.3558,-3.6,718.2116,2743.7162,879,165,0,3460.1136,4950.9677,1757.5362,1011.561,73,845.7905,801.5231,0,457.1604,581.5113,3614.7621,349.9687,531.4881,1358.1896,929.9184,1956.8949,2.6,0,462.159,665.3061,1277.9817,21120.162,810.804,559.0654,33,691.5141,756.5117,455.1808,1204.6782,0,0,0,0,0,12.96,0
0,1,952.5671,-4,801.5529,2700.5523,2390,409,0,3341.18,4735.728,1771.1274,1171.3598,76,926.4106,948.0406,0,489.7856,621.6162,3485.6262,393.2866,567.9657,1409.4014,1006.0616,1936.5794,2.5,0,497.5077,672.485,1283.4648,20663.6595,819.309,608.9792,37,786.05,762.7603,471.0293,1270.5529,0,0,0,0,0,16,0
1,0,1030.6452,-4.6,911.8173,2567.7235,4454,703,0,2885.0788,4435.8508,1673.442,1247.1875,75,1050.9343,923.6226,0,708.9889,755.4508,3148.3347,411.0521,569.5154,1439.1881,1050.2679,1764.2484,1.9,0,429.8143,761.902,1373.5342,19287.4005,862.0225,656.0574,42,817.9676,898.8889,528.4385,1310.776,0,1,0,0,0,21.16,0
1,3,1049.6416,-4.3,933.4412,2525.5709,2763,563,0,2692.5035,4089.8537,1657.2913,1271.5629,73,1169.6089,1016.4731,0,802.3288,742.958,2878.7932,436.1389,623.2557,1484.9312,1067.1779,1700.6607,3.8,0,476.2704,771.5786,1351.6933,18381.2978,895.6861,735.4294,41,901.2309,1023.4973,507.5462,1362.727,0,0,0,0,0,18.49,0
1,3,1116.5761,-3.5,988.5911,2566.0131,1469,339,1,2649.8149,4018.2643,1662.6421,1334.0195,66,1149.9966,1080.6244,0,745.1764,707.7921,2853.2876,401.6917,602.1127,1626.0089,1142.6576,1726.2785,2.8,0,564.9719,805.8685,1417.7404,18520.0498,882.974,752.9536,43,975.3952,1124.0373,535.5387,1389.6236,0,0,0,0,0,12.25,0
2,2,1104.4923,-1.9,969.2849,2691.9563,1379,308,0,2658.0089,4008.8564,1649.5387,1308.7639,55,1169.7304,997.706,0,871.9803,769.4529,2936.7126,450.879,563.289,1552.6038,1203.1293,1713.4265,3.2,0,565.6571,790.0707,1472.2093,18683.3125,842.2518,770.371,42,928.1541,1119.5857,506.5349,1418.5423,0,0,0,0,0,3.61,0
3,1,1094.7253,-0.6,967.2959,2795.5505,1599,370,0,2720.6444,4202.652,1658.6124,1313.2655,45,1216.4054,1018.4863,0,870.0727,1064.8502,2971.0811,490.2858,586.3449,1497.8116,1156.5536,1695.3672,2.5,0,433.2093,808.3733,1468.1053,19009.8245,896.2076,768.8867,43,930.3996,1054.4294,493.4305,1323.5624,0,0,0,1,0,0.36,0
0,2,1142.2775,-0.5,993.7276,2844.3175,1782,467,0,2704.3944,4289.9368,1656.7619,1326.4952,43,1239.7109,1120.3341,0,989.5104,1102.9943,3010.1518,497.7917,632.3722,1506.2213,1171.0539,1759.9491,2.9,0,429.6683,816.125,1465.6131,19237.3459,894.3292,794.5583,43,1014.2967,1098.4005,518.293,1423.9683,0,0,0,0,0,0.25,0
0,3,1180.6273,0,1053.8112,2991.9275,1826,409,0,2684.0141,4528.7112,1687.9267,1339.2199,37,1216.8104,1063.6873,0,937.4322,1232.4237,2990.4077,570.3768,637.2655,1569.0751,1293.9246,1747.3041,3.6,0,454.1507,843.3569,1468.4375,19667.8039,974.4273,744.8914,45,1048.0621,1105.8834,491.0259,1356.8135,0,0,0,0,0,0,0
1,0,1160.9242,0.9,1031.6571,3013.6792,2153,534,0,2816.5996,4624.7426,1684.6875,1305.28,32,1182.3616,982.3819,0,1068.2919,1546.4401,2983.4293,602.7906,665.3859,1632.6032,1260.19,1740.7127,3.5,0,486.001,867.7802,1473.7527,19970.2068,873.5649,755.3437,52,1045.2699,1031.82,552.0688,1363.4909,0,0,0,0,0,0.81,1
1,0,1059.9317,0.7,956.938,3258.2331,2758,543,0,2808.911,4815.212,1699.522,1227.5617,29,1122.2438,970.1476,0,1374.2412,1858.1393,2975.8739,633.0531,578.8968,1582.6272,1269.5939,1672.2686,3,0,521.1488,775.1386,1409.7165,20222.3643,877.7466,730.1684,36,977.017,957.4987,562.3241,1307.8821,0,0,0,0,0,0.49,0
1,1,1065.7813,-0.4,882.2542,3736.9267,3630,654,0,3008.4172,5033.8087,1699.5822,1269.0243,29,1026.0213,951.0715,0,1558.3154,2189.9791,3154.2415,579.4513,591.7059,1699.7198,1295.1382,1704.994,2.8,0,470.0364,746.8165,1383.1168,21420.8069,886.4459,702.3097,35,896.1653,892.226,507.3438,1276.415,0,0,0,0,0,0.16,0
2,0,1078.443,-1.7,941.8321,4175.1044,4137,905,0,3700.5412,5798.6708,2077.9551,1403.997,31,1146.1821,1041.3257,0,1622.1074,2240.3257,3973.6604,505.1516,622.002,1909.7167,1379.2063,2123.0683,2.2,0,471.4909,745.109,1501.48,25260.1969,801.7977,721.0145,34,917.0961,1015.6965,478.6264,1290.1995,0,0,0,0,0,2.89,0
4,3,1000.8044,-2.6,855.3406,4419.1781,2757,730,0,3839.9021,6041.0025,2093.9431,1246.116,35,951.9932,889.6418,0,1557.8975,2253.256,4167.7493,537.752,571.6492,1760.4638,1237.8793,2169.1348,0.7,0,499.3686,746.7407,1409.6378,25901.0115,840.2927,673.3507,33,938.6701,880.7411,497.7653,1262.536,0,0,0,0,0,6.76,0
0,3,989.9876,-2.5,825.7104,4050.6744,3519,652,0,3759.2817,5777.427,2158.7032,1224.347,34,960.5351,829.998,0,1269.1329,1904.7227,4063.2589,469.6017,595.7314,1628.7147,1114.4729,2048.6651,2.5,0,482.9153,732.5094,1394.9223,24881.6473,790.273,637.75,26,895.873,849.1998,489.8588,1226.7881,0,0,0,0,0,6.25,0
2,1,891.6476,-3.5,827.717,3229.9279,4445,824,0,3591.9289,4976.072,2055.1527,1122.9576,37,915.8512,784.0163,0,849.88,985.2175,3757.592,415.4266,557.9976,1508.3825,1053.7061,1966.2933,0.8,0,530.3913,705.2109,1346.114,22431.4633,824.7854,653.1591,30,810.0082,816.937,463.3358,1179.2421,0,0,0,0,0,12.25,0
0,2,829.5264,-4.4,769.299,3015.9655,1263,384,0,3559.623,4907.8057,1921.5068,1056.3934,41,910.2341,754.1582,0,555.8951,818.371,3695.7545,452.6118,556.9318,1373.7068,1036.0955,2054.8981,1,0,464.2915,719.7761,1351.0216,21880.282,825.1418,627.6015,39,750.2842,805.8697,463.4324,1179.462,0,0,0,0,0,19.36,0
1,0,740.6995,-5.1,732.9114,2741.6409,304,171,0,3445.6412,4923.6254,1814.2849,961.1983,42,712.8872,697.7786,0,493.0383,618.6153,3633.3975,337.0844,481.9518,1260.9501,894.8169,1900.2941,1.5,0,430.4211,655.5735,1226.3562,20946.1903,772.3474,553.6753,38,669.7334,712.0011,410.0242,1189.3007,0,0,0,0,0,26.01,0
0,0,742.1624,-5.6,718.6989,2804.8499,1,65,0,3471.05,4946.6068,1816.806,961.5483,45,707.5146,676.3594,0,485.2308,638.3783,3617.2127,338.3385,476.1428,1231.2925,912.2503,1906.1708,1.3,0,463.7496,660.1451,1263.7848,21057.7735,781.3908,522.324,39,676.7742,691.204,413.5405,1182.2962,0,0,0,0,0,31.36,0
0,1,756.5019,-6,717.0778,2803.609,0,17,0,3447.8615,4938.8003,1798.4028,949.3753,48,701.5286,686.2011,0,517.4785,670.9914,3654.633,346.4119,474.5378,1212.7513,917.9087,1921.6897,1.3,0,482.5646,660.0677,1237.7062,21015.4538,782.5851,524.8788,37,690.6971,703.2812,414.4396,1207.2392,6,0,0,0,0,36,0
1,0,766.1009,-6.6,721.3048,2798.212,0,19,0,3435.3492,4936.599,1784.7372,958.5225,49,695.8045,687.2364,0,493.4241,668.6242,3691.7005,349.0026,484.7861,1215.3463,909.1889,1950.5218,2.2,0,475.468,644.3496,1258.0358,21070.5018,781.3408,501.0067,35,676.8048,699.9549,409.597,1200.7445,0,0,0,0,0,43.56,0
0,0,742.4207,-7,709.6823,2839.5731,0,13,0,3440.3751,4943.5125,1750.2316,960.3698,52,704.1617,688.3981,0,500.7314,678.6348,3698.9595,370.6127,469.9149,1226.9726,909.9922,1935.9849,1,0,499.4808,642.6093,1273.593,21109.2023,776.3321,515.8853,36,680.5889,709.6838,398.82,1217.0649,0,0,0,0,0,49,0
0,0,733.7693,-7.2,717.0835,2820.9895,12,37,0,3451.7501,4987.5214,1744.212,974.0201,52,711.3062,712.1095,0,499.6189,670.3431,3705.7365,381.632,455.1418,1211.9458,928.8003,1945.8215,1.9,0,491.2428,650.1219,1268.6953,21136.6721,777.9506,524.7709,42,699.9952,717.9554,407.5604,1200.6546,0,0,0,0,0,51.84,0
0,0,723.1921,-7.3,725.108,2842.5515,533,73,0,3478.0602,4976.4909,1763.6548,999.5204,54,730.8193,711.5819,0,481.4079,666.1173,3738.8821,404.7311,481.4927,1239.7007,934.6902,1980.2451,1.8,0,489.5298,656.8425,1260.0986,21279.6839,792.1598,521.3198,35,699.1136,718.1476,413.3529,1206.3331,0,0,0,0,0,53.29,0
0,0,794.6455,-7.6,743.6827,2825.7755,879,165,0,3449.5003,4927.9203,1765.5455,990.0505,55,713.6146,791.3077,0,500.7994,646.3455,3706.9504,364.1278,516.3436,1245.02,922.2871,1947.9,2.4,0,456.4535,689.5152,1289.5483,21158.1603,812.1216,530.958,40,729.8877,759.3347,425.3057,1191.4505,6,0,0,0,0,57.76,0
0,2,923.3035,-7.7,832.0302,2786.3893,2390,409,0,3343.4782,4822.5069,1778.6537,1145.8054,57,811.2247,825.7137,0,457.4312,652.1441,3566.3979,424.6022,504.9579,1409.0259,1060.4327,1900.0812,2.3,0,426.4479,709.0737,1297.6226,20904.1557,799.4512,590.1475,41,840.5197,809.3612,446.152,1234.1795,7,0,0,0,0,59.29,0
1,1,1067.3595,-7.5,924.6223,2577.6412,4454,703,0,2930.9373,4545.3299,1620.1198,1093.0194,58,884.67,885.5022,0,596.2558,690.2456,3203.5405,450.2952,530.0965,1373.2947,1070.84,1828.1569,2.6,0,402.2292,763.5693,1336.2544,19415.2747,850.2804,690.2943,44,894.4149,885.6897,503.9147,1270.5417,7,1,0,0,0,56.25,0
0,3,1124.7572,-6.4,961.8928,2504.3141,2763,563,0,2718.9466,4190.6382,1555.5334,1250.0208,56,951.2107,987.0627,0,676.0576,696.807,2922.5586,513.298,565.6465,1338.0577,1089.6847,1709.1042,0.9,0,445.0286,786.12,1361.8976,18301.0504,920.0955,713.9206,31,932.4923,960.1705,546.9377,1372.3668,7,0,0,0,0,40.96,0
3,1,1068.1668,-4.4,976.2988,2575.883,1469,339,1,2741.5037,4145.0578,1564.3917,1269.4163,50,1056.0268,1022.4542,0,755.8631,821.3495,2833.1156,480.8359,584.6982,1448.5316,1170.7645,1720.2381,1.3,0,435.2444,826.4779,1465.8649,18494.5864,909.8634,719.9369,44,980.5778,1052.7098,544.8752,1388.2712,8,0,0,0,0,19.36,0
3,1,1056.1659,-2.4,965.6046,2610.7795,1379,308,0,2697.6369,4107.8265,1592.4525,1204.6195,46,1092.4421,1017.8358,0,883.0221,910.7332,2958.7394,517.5629,623.0919,1439.6284,1259.185,1617.9179,1.5,0,516.8689,823.1101,1435.3185,18460.2996,936.9902,710.4745,46,1006.2098,1133.1315,507.085,1364.9849,10,0,0,0,0,5.76,0
2,4,1056.7712,-0.6,998.6057,2861.982,1599,370,0,2742.3477,4277.7087,1603.4921,1232.9358,41,1059.2734,940.0276,0,757.1266,980.6779,2968.0072,488.8472,619.2322,1483.1251,1198.9597,1683.5546,2.3,0,432.2067,789.9385,1453.2256,19073.443,978.1981,749.1417,54,937.6466,1089.3076,503.3555,1234.861,10,0,0,1,0,0.36,0
2,2,1169.2213,0.5,1010.9872,2921.7887,1782,467,0,2726.1302,4358.3839,1671.4248,1328.1765,37,1086.3815,1029.7398,0,937.2301,1147.1794,2865.9786,632.8631,611.5315,1521.8152,1196.0328,1654.6865,2,0,467.2198,817.3868,1521.5787,19241.7866,950.5563,743.1703,52,990.2168,1126.269,516.0204,1238.3729,10,0,0,0,0,0.25,0
0,2,1130.985,1.3,1033.8839,3029.5296,1826,409,0,2752.27,4520.3603,1728.0743,1314.2073,35,1130.2733,1001.8198,1,1004.7249,1354.9482,2883.6704,580.2782,619.8731,1510.499,1243.6034,1752.1457,2.3,0,523.4519,818.6951,1522.5026,19699.0519,961.8978,734.7522,51,1006.2126,1152.9498,552.1517,1251.788,10,0,0,0,0,1.69,0
1,0,1054.2821,1.7,996.866,3088.8297,2153,534,0,2861.2712,4615.5504,1729.8699,1290.724,36,1088.9487,928.5539,1,1200.7496,1536.2369,2964.5801,574.8059,610.056,1541.0543,1241.8475,1734.3122,1.5,0,523.4234,810.0181,1544.8454,20080.3132,944.3051,703.9489,49,1004.2336,1094.2499,537.0426,1327.7908,10,0,0,0,0,2.89,1
1,1,1026.7982,1.8,973.3887,3218.7427,2758,543,0,2938.594,4898.5381,1712.6398,1226.5677,36,1060.5371,976.748,1,1370.8304,1802.8236,2991.8163,541.2881,577.2199,1560.9858,1209.665,1648.9586,1.3,0,462.081,774.7603,1415.5244,20385.7997,925.7484,680.9115,49,959.1355,1039.0558,531.5554,1277.2771,10,0,0,0,0,3.24,0
3,1,1006.8772,1.4,932.8818,3592.0114,3630,654,0,3081.7565,5166.1776,1729.9652,1240.6573,38,996.8984,985.0915,1,1708.9523,2114.3699,3189.9537,504.9309,583.7802,1602.4372,1202.3741,1752.6285,1.2,0,517.6759,746.9095,1433.8211,21548.7512,905.2865,680.438,50,919.3602,1004.9255,478.1139,1270.6503,10,0,0,0,0,1.96,0
1,1,978.198,0.7,1012.0697,4045.7786,4137,905,0,3632.8523,5840.3126,2067.4543,1284.3955,42,1061.4715,974.52,0,1878.2507,2328.6729,4007.6916,458.4481,610.5533,1690.9901,1216.5459,2206.7941,2,0,476.6288,752.8192,1632.7299,25124.6035,915.633,688.5434,73,971.0346,1065.8853,505.533,1235.673,10,0,0,0,0,0.49,0
1,0,924.0806,0.1,946.7451,4130.0855,2757,730,0,3848.3147,6094.8715,2101.4152,1211.9287,42,1052.2321,918.758,0,1799.2747,2301.9008,4106.3751,434.1231,603.7624,1632.2916,1131.2558,2138.6823,1.3,0,473.301,704.3916,1648.1679,25700.2038,882.3974,675.8487,82,850.6365,980.8542,471.6176,1231.2718,10,0,0,0,0,0.01,0
1,0,911.6234,-0.6,908.1559,3839.492,3519,652,0,3763.9719,5873.572,2034.7251,1176.7038,44,1062.8854,907.1108,0,1485.5817,1942.693,4059.1331,461.3982,615.0753,1521.6794,1146.0455,2075.4238,1.6,0,486.9643,744.3104,1540.7638,24708.7611,882.0477,588.2312,78,830.883,941.1628,487.8744,1247.5894,9,0,0,0,0,0.36,0
1,0,924.0112,-1,875.9373,3155.8753,4445,824,0,3534.1431,5143.4073,1944.6477,1173.1242,46,931.2939,870.0983,0,842.9634,1128.991,3809.9785,455.1051,600.2293,1523.1841,1114.4628,2035.6102,2,0,492.7192,747.4844,1419.2462,22566.0924,892.3545,600.2506,68,838.5855,923.382,460.746,1226.8523,8,0,0,0,0,1,0
0,0,832.5151,-1.3,828.5044,2888.0512,1263,384,0,3534.5626,4978.618,1871.5158,1098.9758,46,851.1446,810.0104,0,617.4476,800.6874,3749.5508,460.7364,585.3484,1353.0831,1043.1623,1985.1965,2.2,0,467.948,718.5013,1356.5203,21717.0983,881.1481,568.3649,67,769.7463,881.9749,428.6366,1162.5476,7,0,0,0,0,1.69,0
0,0,738.7464,-1.9,726.2676,2725.8432,304,171,0,3505.2319,4996.1149,1805.2209,1001.2015,48,733.4287,734.4792,0,485.1722,657.2524,3681.0111,311.6862,525.774,1312.6947,911.5343,1873.6803,1.2,0,486.8413,624.9407,1222.6284,21122.4254,812.207,551.5991,69,711.664,731.6472,426.4844,1168.7657,8,0,0,0,0,3.61,0
0,0,736.2446,-2.5,728.9382,2765.4938,0,71,0,3497.8968,5039.1197,1809.4288,1013.7634,53,724.9956,741.1644,0,495.0426,677.9427,3692.5747,327.3134,505.4817,1281.6702,883.1899,1899.173,1.7,0,458.345,639.6066,1235.1833,21220.5403,796.1369,526.3638,66,692.9651,725.8642,442.0276,1133.0606,7,0,0,0,0,6.25,0
0,0,718.045,-3.1,740.8782,2786.1166,0,23,0,3499.6137,5004.5189,1830.4885,1013.8123,53,728.1194,713.5802,0,476.8808,694.4675,3684.6999,340.2212,504.6834,1269.0922,868.5323,1905.1784,1.5,0,477.0877,632.9334,1239.2033,21218.9115,780.6793,521.766,70,681.3852,714.7589,422.3068,1130.471,0,0,0,0,0,9.61,0
0,0,748.7977,-3.7,720.3157,2818.2734,0,17,0,3534.4788,5008.0168,1811.3189,983.5934,55,719.3336,721.393,0,513.6014,708.0799,3680.4839,317.2813,511.5867,1245.3405,875.802,1919.9065,0.9,0,418.0031,645.6399,1228.5692,21246.388,773.2306,516.9671,71,680.7326,720.518,439.6261,1164.3847,0,0,0,0,0,13.69,0
0,0,736.15,-4.5,705.6134,2778.3579,0,21,0,3545.7381,4966.1025,1821.6173,1003.4115,59,707.9885,716.1862,0,515.5136,714.7073,3711.7306,330.15,518.6519,1225.0948,876.4111,1928.0063,1.6,0,419.6764,660.754,1239.2938,21215.9413,763.1355,519.2479,60,672.359,714.0227,447.5487,1155.9727,0,0,0,0,0,20.25,0
0,0,737.8118,-4.8,713.8558,2780.5806,7,36,0,3545.0453,5015.1474,1821.7793,998.7819,62,680.0894,719.3895,0,501.3521,703.6267,3741.9028,336.2309,491.9447,1234.8361,865.3585,1916.0988,2.1,0,422.1544,652.4215,1240.7358,21296.1261,789.372,514.7797,59,700.7122,707.7436,430.2526,1179.1844,0,0,0,0,0,23.04,0
0,0,746.7405,-4.6,738.4226,2767.0336,549,79,0,3509.9574,5054.0981,1812.68,1008.8125,62,717.04,758.696,0,474.9079,712.9253,3712.881,339.4033,520.7774,1215.4999,895.7122,1922.7526,2.8,0,443.4311,634.9939,1261.5443,21256.4469,834.819,520.5682,58,700.029,716.611,453.3727,1194.9703,0,0,0,0,0,21.16,0
0,0,759.8974,-5.4,738.4536,2765.6896,840,190,0,3477.111,5032.8659,1838.6591,1026.215,60,731.6237,801.0049,0,480.9182,698.6146,3704.9738,334.1769,533.0984,1265.0238,910.1391,1902.8353,2.2,0,426.0456,665.6662,1286.6959,21273.8544,829.4821,557.2018,57,704.4742,758.5705,415.8532,1190.9673,0,0,0,0,0,29.16,0
0,1,866.0032,-5.5,768.5667,2712.3928,2408,382,0,3349.1429,4911.043,1850.4013,1094.459,60,789.0511,895.3446,0,477.8777,690.8519,3621.1591,399.6969,551.6661,1350.7484,1114.3119,1908.0433,1.5,0,433.8309,703.2221,1334.6531,21037.5839,848.9536,614.6091,57,821.6775,828.1219,469.4233,1197.7868,0,0,0,0,0,30.25,0
1,1,966.3935,-5.9,911.872,2510.2592,4521,798,0,2965.945,4577.0961,1708.304,1205.135,62,905.0192,982.1754,0,529.3628,692.9302,3240.4111,378.0776,584.2306,1443.8821,1056.3386,1737.5508,2.5,0,434.9017,746.6684,1311.672,19495.1203,830.0255,667.8144,62,860.2866,932.0352,475.536,1380.4266,0,1,0,0,0,34.81,0
2,6,1054.5811,-5.1,950.1574,2491.2461,2779,535,0,2707.7563,4154.1002,1618.895,1343.5304,62,1037.6785,926.4729,0,729.1295,852.1718,2870.9255,362.3099,608.15,1442.563,1179.7429,1638.3826,2.3,0,429.1649,769.8042,1286.8968,18210.7655,853.937,728.4245,67,988.9927,980.0643,526.9562,1451.9185,0,0,0,0,0,26.01,0
1,1,1093.3679,-3,933.4435,2490.9356,1542,383,1,2676.2793,4060.0781,1528.1069,1315.2247,53,1089.7515,1092.3515,0,804.439,898.2249,2875.7551,405.5688,617.7173,1469.5658,1182.1001,1607.1841,2,0,444.5838,790.2159,1331.1931,18039.098,924.8026,759.5426,62,962.7143,1061.6199,546.0655,1390.8253,0,0,0,0,0,9,0
0,3,1042.8067,-1.1,963.9306,2506.3805,1360,321,0,2675.3376,4105.3856,1593.5672,1253.2676,41,1086.4054,1048.5879,0,849.8831,967.8594,2923.9935,492.251,615.4118,1455.9611,1166.1954,1671.6272,2.7,0,484.4217,787.3777,1413.5717,18345.8244,837.6758,729.1875,52,989.263,1097.5142,500.0299,1357.3101,0,0,0,0,0,1.21,0
3,0,1041.5243,0.3,950.0097,2629.1948,1634,378,0,2734.7321,4231.7063,1620.3242,1267.8483,35,1139.3816,1084.259,0,733.1055,1095.7959,2888.7594,589.6873,640.4325,1487.4814,1153.743,1741.5465,3.4,0,456.497,810.9914,1420.2365,18753.9812,928.5626,735.0112,58,982.0331,1125.6536,480.4861,1392.7596,0,0,0,1,0,0.09,0
0,3,1091.2253,1.7,972.8018,2803.6428,1901,473,0,2742.9254,4400.8707,1631.5152,1278.4626,33,1117.7551,1148.392,1,777.0189,1286.7591,2940.9951,651.9014,685.8402,1491.6646,1167.8932,1704.2663,4.2,0,477.161,780.7081,1465.8026,19181.6827,943.9138,763.659,53,1007.8737,1147.7357,496.6182,1310.6514,0,0,0,0,0,2.89,0
1,2,1141.7671,2.8,1039.1849,2948.9347,1856,507,0,2735.4908,4588.4278,1639.3873,1348.6224,31,1152.1156,1085.1446,1,927.6003,1562.5994,2929.4599,696.3489,675.4948,1595.6954,1218.2919,1705.1164,4.2,0,540.113,802.4767,1441.1287,19583.641,958.0808,754.8811,59,950.2714,1131.1083,509.4384,1335.756,0,0,0,0,0,7.84,0
2,2,1077.7064,2.8,1002.07,3110.9762,2286,513,0,2829.0337,4653.4628,1717.7176,1323.6466,31,1105.1518,1116.6357,1,1058.8059,1709.2088,2948.0913,632.4625,646.3314,1579.6087,1203.0604,1749.2959,2.6,0,559.5933,771.9594,1340.4747,19928.6609,919.131,764.9445,67,993.8487,1085.9842,491.9404,1381.4521,0,0,0,0,0,7.84,1
1,0,1080.6341,3.1,1032.0568,3306.7045,2830,555,0,2910.6127,4895.5607,1731.0035,1254.171,31,1086.183,1016.6768,1,1386.7166,2001.143,2930.3581,599.5385,620.9333,1534.2658,1170.4626,1643.9713,1.6,0,595.5164,772.0241,1330.4894,20282.966,890.8632,734.6416,49,910.2923,1051.2128,489.8572,1245.2536,0,0,0,0,0,9.61,0
1,0,1072.8606,2,988.0769,3729.0274,3608,647,0,3020.0523,5185.5534,1780.3294,1323.9564,33,1038.2229,992.8577,1,1688.565,2248.4339,3113.5551,609.2916,591.2743,1627.733,1212.9772,1696.5351,2.2,0,536.4125,729.1137,1347.7172,21500.5029,847.6854,714.9201,49,922.8827,1005.8055,540.4582,1243.5413,0,0,0,0,0,4,0
1,1,1110.6809,0.7,1023.379,4266.5776,4116,883,0,3563.6936,5945.3535,2104.0734,1401.9515,35,1177.3614,971.3395,0,1790.7025,2386.5336,3963.6664,499.506,612.8807,1815.3616,1315.4336,2131.4114,2.2,0,593.0981,760.8493,1525.5951,25315.7326,939.1772,747.0125,52,928.8627,1102.9692,473.8679,1270.7547,0,0,0,0,0,0.49,0
2,0,1009.3917,0,895.0218,4410.9092,2681,756,0,3689.5483,6224.9751,2108.0514,1343.4769,37,1108.9954,875.3681,0,1749.0644,2314.445,4046.367,460.82,572.4298,1747.9277,1263.136,2180.7051,3.2,0,601.3408,737.5225,1429.8093,25838.2931,884.0594,725.1271,49,878.7137,1031.8433,451.1185,1311.325,0,0,0,0,0,0,0
1,1,920.4722,-1.2,883.4666,4116.3687,3691,656,0,3702.9572,6022.0874,2118.4013,1277.0801,41,940.6335,836.1002,0,1533.1807,1949.2074,4051.5313,404.2532,597.1872,1591.6307,1178.7441,2130.9852,1.8,0,498.4951,678.8321,1390.1517,25124.1135,873.7326,652.4343,51,847.9577,910.5866,433.4512,1223.8172,0,0,0,0,0,1.44,0
3,0,874.3986,-1.9,848.9077,3355.4986,4890,860,0,3515.735,5049.4117,1892.0549,1207.8859,43,901.7213,804.3689,0,795.5882,980.5884,3781.2139,455.9447,582.9558,1544.932,1119.3807,2030.8804,1.8,0,561.0235,678.3691,1313.4913,22483.2178,798.6571,638.713,47,806.8394,869.2397,431.0549,1256.3818,0,0,0,0,0,3.61,0
0,2,806.0625,-2.7,797.6767,3031.42,1353,439,0,3450.0394,5022.2071,1856.3923,1109.8532,47,883.0656,797.3206,0,689.925,747.4716,3739.4259,420.7115,580.1228,1463.4172,1023.9591,2035.9941,1.7,0,540.4417,683.9038,1298.1265,21897.0225,826.224,615.3066,62,751.8318,869.694,426.0062,1200.983,0,0,0,0,0,7.29,0
1,1,737.0367,-3.4,728.083,2763.1811,330,172,0,3530.7779,5085.3867,1797.3658,1061.3546,50,725.3803,685.4949,0,499.9078,680.381,3675.0727,338.9321,521.431,1313.0372,932.8175,1885.3039,1.6,0,449.0944,646.7358,1179.1525,21229.2778,774.4869,566.6822,66,690.0191,770.5275,413.9627,1163.6158,0,0,0,0,0,11.56,0
0,0,716.9923,-4.2,717.8279,2769.9698,0,82,0,3526.5295,5070.0387,1789.4639,1070.9973,52,746.3827,688.5591,0,499.8851,663.6361,3652.2394,316.2951,524.1968,1304.0931,900.4401,1931.955,1.3,0,465.6439,627.0878,1219.7126,21264.002,749.9617,544.2668,70,675.9472,786.05,393.1114,1142.7692,0,0,0,0,0,17.64,0
0,0,743.5398,-4.5,710.4544,2775.9512,0,21,0,3554.3337,5067.387,1810.2923,1043.3499,54,738.2892,691.2845,0,480.7031,665.25,3669.5737,333.5431,519.8637,1260.1155,915.8945,1928.9618,0.9,0,479.7673,624.6749,1178.4694,21245.0846,775.5116,518.4933,64,669.8262,768.3348,394.6711,1135.6772,0,0,0,0,0,20.25,0
