"y","past_return","bus_passenger","temp","sub_passenger","f45","m40","wet","cloud","m25","f55","rain","m30","m50","f15","m45","m35","f70","m60","f30","m70","m0","f35","f20","dust","sunny","m20","m65","f0","wind","X18_19","m55","m5","f50","f60","f65","f25","most_use","f40","semester","X9_10","X8_9","X7_8","temp.sqr"
1,3,409,2,1746,1176.4602,1277.6667,43,6,2828.2211,1000.6554,0,1716.8676,1235.0978,1331.7675,1334.6582,1520.8883,1314.2719,737.439,1718.2784,924.2738,451.932,1423.4154,4551.2047,37,1,2913.5869,541.6243,405.9336,2.4,0,1092.2724,774.643,1042.1027,841.7481,617.1358,2947.6832,19620.1456,1152.2567,0,0,0,0,4
2,2,475,2.2,2078,1213.4825,1279.4113,48,6,2861.655,964.4287,0,1743.0036,1182.228,1509.9943,1273.3366,1563.615,1320.5806,739.1344,1732.9643,908.7911,518.499,1458.7331,4622.7266,33,1,3048.8963,503.9378,421.9394,2.2,0,1004.7152,862.0225,987.4939,844.4154,633.3601,3001.5806,20033.1745,1115.5868,0,0,0,0,4.84
2,1,576,2.3,2675,1165.018,1264.2411,49,7,2945.7799,913.6478,0,1758.573,1200.9963,1773.7533,1286.7302,1541.2622,1322.5985,703.575,1653.7936,924.7538,527.9048,1330.0928,4704.3098,37,1,3128.9349,509.5979,401.7319,2.4,0,931.7262,1113.7642,1036.4946,837.3723,575.3131,3014.8984,20077.6446,1060.8693,0,0,0,0,5.29
1,2,626,1.6,3455,1125.9201,1260.9816,56,8,3144.4974,912.9846,0,1832.8592,1119.0981,2060.307,1265.1751,1580.843,1304.803,662.4177,1699.6399,918.6571,478.9472,1307.0461,5077.701,38,1,3566.9292,528.022,470.282,3,0,862.4286,1462.203,969.4632,794.8837,591.3638,3165.3341,21374.8499,1050.205,0,0,0,0,2.56
2,1,939,1.3,4126,1187.7941,1358.0766,58,9,3613.3573,952.0257,0,2164.098,1149.0736,2215.459,1371.9742,1658.274,1259.3332,717.9191,2191.8572,933.1072,486.4166,1477.9913,5727.6594,31,1,4113.3908,510.3344,458.8049,1.9,1,922.902,1744.4481,969.3633,790.7419,613.0449,3976.3613,24922.9893,1075.355,0,0,0,0,1.69
1,5,729,1.3,2725,1112.8779,1230.2638,65,9,3726.0957,909.9748,0,2131.5452,1018.1303,2102.8311,1213.1551,1653.4535,1230.6667,650.9527,2116.7063,876.745,477.2858,1431.2488,5850.444,21,1,4065.1125,491.4713,461.8789,2.6,0,864.4499,1583.4592,904.3468,784.2587,628.8605,4043.4377,25018.0437,979.0794,0,0,0,0,1.69
1,5,627,1.2,3443,1040.8249,1089.3896,68,9,3683.61,842.1525,0,2130.5112,952.5821,1698.0712,1167.5954,1583.3262,1215.3251,590.3687,2055.64,848.6156,497.7466,1380.969,5604.409,22,1,3789.5552,479.5888,466.3662,1.8,0,816.706,1381.3895,849.9934,732.2397,628.7436,3963.7459,24191.7665,899.9572,0,0,0,0,1.44
0,1,723,1.1,3962,999.9461,994.5742,74,9,3461.494,787.7225,0,1987.1486,884.6691,1002.9422,1045.0666,1515.8027,1199.8616,607.2116,1898.2962,876.2562,531.9859,1354.3022,5014.7695,29,1,3060.5916,450.1245,408.4166,2.8,0,776.5617,873.1528,837.7435,753.9444,618.7889,3702.9449,21995.3497,788.8963,0,0,0,0,1.21
1,2,362,0.9,1166,979.5203,896.9688,75,8,3518.1665,753.3699,0,1926.8968,845.0835,810.8642,1037.7303,1424.2559,1186.8485,579.0217,1918.2531,871.3815,497.0972,1286.4655,4899.2655,28,0,2813.8935,441.0624,403.045,1.5,0,744.7992,609.4041,792.4223,721.0197,598.7396,3708.7899,21495.9867,740.4864,0,0,0,0,0.81
2,0,203,0.6,319,761.3617,895.762,75,9,3416.9302,673.1856,0,1768.6366,749.8151,624.7277,970.2347,1333.3334,1145.3585,537.363,1884.8524,783.018,414.5938,1181.4152,4984.0756,27,0,2724.7673,424.8363,343.2253,1.3,0,743.2161,470.2152,717.6586,635.2793,505.2386,3580.1829,20874.1936,711.5363,0,0,0,0,0.36
0,1,65,0.7,1,775.1001,884.8557,81,9,3449.8626,662.4176,0,1765.9561,766.7922,605.8332,963.4141,1298.8684,1212.3185,524.4742,1887.471,782.3677,426.6739,1207.9439,5007.5642,30,0,2761.1498,418.9969,332.3311,1.6,0,709.9803,444.4648,711.7672,641.0496,512.173,3637.2328,21016.0488,698.8754,0,0,0,0,0.49
0,0,17,0.7,0,785.4322,872.2138,81,9,3456.5987,666.8511,0,1747.6222,779.3861,582.792,961.2036,1292.2232,1187.8481,523.2548,1892.3083,793.1148,441.5134,1238.0208,4980.5129,31,0,2788.5948,414.6474,345.1318,1.3,0,705.5771,428.2473,684.1675,638.1279,519.4533,3665.298,21061.1789,727.4408,0,0,0,0,0.49
0,0,19,-0.4,0,775.7705,890.5016,77,0,3478.9939,651.9989,0,1736.8592,809.4018,612.6588,972.9738,1299.4078,1209.5271,521.8646,1920.5468,772.5876,458.0187,1229.7883,4990.509,30,0,2766.1461,417.1738,340.5756,2.4,0,734.9129,439.4328,703.6787,636.5435,506.6489,3660.8975,21083.1486,710.2491,0,0,0,0,0.16
0,0,13,-1.6,0,781.8964,887.1485,78,0,3470.7597,655.9734,0,1753.8279,799.5994,605.7831,963.7398,1304.0884,1197.8386,524.7697,1906.5811,795.8666,450.7315,1233.1164,5009.4618,27,0,2801.692,408.4671,346.8314,2,0,700.7751,445.6092,692.8638,633.1964,506.116,3645.3716,21124.8989,703.2089,0,0,0,0,2.56
0,0,37,-2.2,12,788.2734,867.3928,76,0,3507.3218,669.6746,0,1744.4878,795.2073,584.2396,1006.9669,1310.1349,1176.5258,518.97,1913.1474,775.9919,446.1981,1208.7816,5006.1417,40,0,2779.9815,417.227,346.6203,2.5,0,705.018,433.3701,704.1759,630.0459,492.5156,3644.9303,21114.927,708.6911,0,0,0,0,4.84
0,0,73,-2.9,533,823.8623,922.3312,74,0,3528.7522,664.3869,0,1755.528,823.1289,608.1986,1001.119,1302.2315,1188.0812,520.1243,1936.3364,811.6538,445.893,1209.1864,4987.1576,30,0,2804.2118,443.7448,346.2872,3.3,0,727.137,436.69,697.6113,652.5745,517.363,3658.787,21182.1909,729.2817,0,0,0,0,8.41
2,0,165,-3.6,879,845.7905,929.9184,73,0,3460.1136,691.5141,0,1757.5362,859.3558,581.5113,1011.561,1358.1896,1204.6782,559.0654,1956.8949,810.804,462.159,1277.9817,4950.9677,33,0,2743.7162,455.1808,349.9687,2.6,0,801.5231,457.1604,718.2116,665.3061,531.4881,3614.7621,21120.162,756.5117,0,0,0,0,12.96
1,0,409,-4,2390,926.4106,1006.0616,76,0,3341.18,786.05,0,1771.1274,952.5671,621.6162,1171.3598,1409.4014,1270.5529,608.9792,1936.5794,819.309,497.5077,1283.4648,4735.728,37,0,2700.5523,471.0293,393.2866,2.5,0,948.0406,489.7856,801.5529,672.485,567.9657,3485.6262,20663.6595,762.7603,0,0,0,1,16
7,0,703,-4.6,4454,1050.9343,1050.2679,75,0,2885.0788,817.9676,0,1673.442,1030.6452,755.4508,1247.1875,1439.1881,1310.776,656.0574,1764.2484,862.0225,429.8143,1373.5342,4435.8508,42,0,2567.7235,528.4385,411.0521,1.9,0,923.6226,708.9889,911.8173,761.902,569.5154,3148.3347,19287.4005,898.8889,0,0,1,0,21.16
4,0,563,-4.3,2763,1169.6089,1067.1779,73,0,2692.5035,901.2309,0,1657.2913,1049.6416,742.958,1271.5629,1484.9312,1362.727,735.4294,1700.6607,895.6861,476.2704,1351.6933,4089.8537,41,0,2525.5709,507.5462,436.1389,3.8,0,1016.4731,802.3288,933.4412,771.5786,623.2557,2878.7932,18381.2978,1023.4973,0,1,0,0,18.49
1,0,339,-3.5,1469,1149.9966,1142.6576,66,0,2649.8149,975.3952,0,1662.6421,1116.5761,707.7921,1334.0195,1626.0089,1389.6236,752.9536,1726.2785,882.974,564.9719,1417.7404,4018.2643,43,0,2566.0131,535.5387,401.6917,2.8,0,1080.6244,745.1764,988.5911,805.8685,602.1127,2853.2876,18520.0498,1124.0373,0,0,0,0,12.25
0,0,308,-1.9,1379,1169.7304,1203.1293,55,0,2658.0089,928.1541,0,1649.5387,1104.4923,769.4529,1308.7639,1552.6038,1418.5423,770.371,1713.4265,842.2518,565.6571,1472.2093,4008.8564,42,0,2691.9563,506.5349,450.879,3.2,0,997.706,871.9803,969.2849,790.0707,563.289,2936.7126,18683.3125,1119.5857,0,0,0,0,3.61
1,0,370,-0.6,1599,1216.4054,1156.5536,45,0,2720.6444,930.3996,0,1658.6124,1094.7253,1064.8502,1313.2655,1497.8116,1323.5624,768.8867,1695.3672,896.2076,433.2093,1468.1053,4202.652,43,0,2795.5505,493.4305,490.2858,2.5,0,1018.4863,870.0727,967.2959,808.3733,586.3449,2971.0811,19009.8245,1054.4294,0,0,0,0,0.36
2,1,467,-0.5,1782,1239.7109,1171.0539,43,0,2704.3944,1014.2967,0,1656.7619,1142.2775,1102.9943,1326.4952,1506.2213,1423.9683,794.5583,1759.9491,894.3292,429.6683,1465.6131,4289.9368,43,0,2844.3175,518.293,497.7917,2.9,0,1120.3341,989.5104,993.7276,816.125,632.3722,3010.1518,19237.3459,1098.4005,0,0,0,0,0.25
1,1,409,0,1826,1216.8104,1293.9246,37,0,2684.0141,1048.0621,0,1687.9267,1180.6273,1232.4237,1339.2199,1569.0751,1356.8135,744.8914,1747.3041,974.4273,454.1507,1468.4375,4528.7112,45,0,2991.9275,491.0259,570.3768,3.6,0,1063.6873,937.4322,1053.8112,843.3569,637.2655,2990.4077,19667.8039,1105.8834,0,0,0,0,0
1,2,534,0.9,2153,1182.3616,1260.19,32,0,2816.5996,1045.2699,0,1684.6875,1160.9242,1546.4401,1305.28,1632.6032,1363.4909,755.3437,1740.7127,873.5649,486.001,1473.7527,4624.7426,52,0,3013.6792,552.0688,602.7906,3.5,0,982.3819,1068.2919,1031.6571,867.7802,665.3859,2983.4293,19970.2068,1031.82,0,0,0,0,0.81
0,2,543,0.7,2758,1122.2438,1269.5939,29,0,2808.911,977.017,0,1699.522,1059.9317,1858.1393,1227.5617,1582.6272,1307.8821,730.1684,1672.2686,877.7466,521.1488,1409.7165,4815.212,36,0,3258.2331,562.3241,633.0531,3,0,970.1476,1374.2412,956.938,775.1386,578.8968,2975.8739,20222.3643,957.4987,0,0,0,0,0.49
0,1,654,-0.4,3630,1026.0213,1295.1382,29,0,3008.4172,896.1653,0,1699.5822,1065.7813,2189.9791,1269.0243,1699.7198,1276.415,702.3097,1704.994,886.4459,470.0364,1383.1168,5033.8087,35,0,3736.9267,507.3438,579.4513,2.8,0,951.0715,1558.3154,882.2542,746.8165,591.7059,3154.2415,21420.8069,892.226,0,0,0,0,0.16
0,0,905,-1.7,4137,1146.1821,1379.2063,31,0,3700.5412,917.0961,0,2077.9551,1078.443,2240.3257,1403.997,1909.7167,1290.1995,721.0145,2123.0683,801.7977,471.4909,1501.48,5798.6708,34,0,4175.1044,478.6264,505.1516,2.2,1,1041.3257,1622.1074,941.8321,745.109,622.002,3973.6604,25260.1969,1015.6965,0,0,0,0,2.89
1,2,730,-2.6,2757,951.9932,1237.8793,35,0,3839.9021,938.6701,0,2093.9431,1000.8044,2253.256,1246.116,1760.4638,1262.536,673.3507,2169.1348,840.2927,499.3686,1409.6378,6041.0025,33,0,4419.1781,497.7653,537.752,0.7,0,889.6418,1557.8975,855.3406,746.7407,571.6492,4167.7493,25901.0115,880.7411,0,0,0,0,6.76
2,5,652,-2.5,3519,960.5351,1114.4729,34,0,3759.2817,895.873,0,2158.7032,989.9876,1904.7227,1224.347,1628.7147,1226.7881,637.75,2048.6651,790.273,482.9153,1394.9223,5777.427,26,0,4050.6744,489.8588,469.6017,2.5,0,829.998,1269.1329,825.7104,732.5094,595.7314,4063.2589,24881.6473,849.1998,0,0,0,0,6.25
0,1,824,-3.5,4445,915.8512,1053.7061,37,0,3591.9289,810.0082,0,2055.1527,891.6476,985.2175,1122.9576,1508.3825,1179.2421,653.1591,1966.2933,824.7854,530.3913,1346.114,4976.072,30,0,3229.9279,463.3358,415.4266,0.8,0,784.0163,849.88,827.717,705.2109,557.9976,3757.592,22431.4633,816.937,0,0,0,0,12.25
1,0,384,-4.4,1263,910.2341,1036.0955,41,0,3559.623,750.2842,0,1921.5068,829.5264,818.371,1056.3934,1373.7068,1179.462,627.6015,2054.8981,825.1418,464.2915,1351.0216,4907.8057,39,0,3015.9655,463.4324,452.6118,1,0,754.1582,555.8951,769.299,719.7761,556.9318,3695.7545,21880.282,805.8697,0,0,0,0,19.36
0,2,171,-5.1,304,712.8872,894.8169,42,0,3445.6412,669.7334,0,1814.2849,740.6995,618.6153,961.1983,1260.9501,1189.3007,553.6753,1900.2941,772.3474,430.4211,1226.3562,4923.6254,38,0,2741.6409,410.0242,337.0844,1.5,0,697.7786,493.0383,732.9114,655.5735,481.9518,3633.3975,20946.1903,712.0011,0,0,0,0,26.01
1,1,65,-5.6,1,707.5146,912.2503,45,0,3471.05,676.7742,0,1816.806,742.1624,638.3783,961.5483,1231.2925,1182.2962,522.324,1906.1708,781.3908,463.7496,1263.7848,4946.6068,39,0,2804.8499,413.5405,338.3385,1.3,0,676.3594,485.2308,718.6989,660.1451,476.1428,3617.2127,21057.7735,691.204,0,0,0,0,31.36
0,2,17,-6,0,701.5286,917.9087,48,6,3447.8615,690.6971,0,1798.4028,756.5019,670.9914,949.3753,1212.7513,1207.2392,524.8788,1921.6897,782.5851,482.5646,1237.7062,4938.8003,37,0,2803.609,414.4396,346.4119,1.3,0,686.2011,517.4785,717.0778,660.0677,474.5378,3654.633,21015.4538,703.2812,0,0,0,0,36
0,0,19,-6.6,0,695.8045,909.1889,49,0,3435.3492,676.8048,0,1784.7372,766.1009,668.6242,958.5225,1215.3463,1200.7445,501.0067,1950.5218,781.3408,475.468,1258.0358,4936.599,35,0,2798.212,409.597,349.0026,2.2,0,687.2364,493.4241,721.3048,644.3496,484.7861,3691.7005,21070.5018,699.9549,0,0,0,0,43.56
0,0,13,-7,0,704.1617,909.9922,52,0,3440.3751,680.5889,0,1750.2316,742.4207,678.6348,960.3698,1226.9726,1217.0649,515.8853,1935.9849,776.3321,499.4808,1273.593,4943.5125,36,0,2839.5731,398.82,370.6127,1,0,688.3981,500.7314,709.6823,642.6093,469.9149,3698.9595,21109.2023,709.6838,0,0,0,0,49
0,0,37,-7.2,12,711.3062,928.8003,52,0,3451.7501,699.9952,0,1744.212,733.7693,670.3431,974.0201,1211.9458,1200.6546,524.7709,1945.8215,777.9506,491.2428,1268.6953,4987.5214,42,0,2820.9895,407.5604,381.632,1.9,0,712.1095,499.6189,717.0835,650.1219,455.1418,3705.7365,21136.6721,717.9554,0,0,0,0,51.84
0,0,73,-7.3,533,730.8193,934.6902,54,0,3478.0602,699.1136,0,1763.6548,723.1921,666.1173,999.5204,1239.7007,1206.3331,521.3198,1980.2451,792.1598,489.5298,1260.0986,4976.4909,35,0,2842.5515,413.3529,404.7311,1.8,0,711.5819,481.4079,725.108,656.8425,481.4927,3738.8821,21279.6839,718.1476,0,0,0,0,53.29
0,0,165,-7.6,879,713.6146,922.2871,55,6,3449.5003,729.8877,0,1765.5455,794.6455,646.3455,990.0505,1245.02,1191.4505,530.958,1947.9,812.1216,456.4535,1289.5483,4927.9203,40,0,2825.7755,425.3057,364.1278,2.4,0,791.3077,500.7994,743.6827,689.5152,516.3436,3706.9504,21158.1603,759.3347,0,0,0,0,57.76
1,0,409,-7.7,2390,811.2247,1060.4327,57,7,3343.4782,840.5197,0,1778.6537,923.3035,652.1441,1145.8054,1409.0259,1234.1795,590.1475,1900.0812,799.4512,426.4479,1297.6226,4822.5069,41,0,2786.3893,446.152,424.6022,2.3,0,825.7137,457.4312,832.0302,709.0737,504.9579,3566.3979,20904.1557,809.3612,0,0,0,1,59.29
4,0,703,-7.5,4454,884.67,1070.84,58,7,2930.9373,894.4149,0,1620.1198,1067.3595,690.2456,1093.0194,1373.2947,1270.5417,690.2943,1828.1569,850.2804,402.2292,1336.2544,4545.3299,44,0,2577.6412,503.9147,450.2952,2.6,0,885.5022,596.2558,924.6223,763.5693,530.0965,3203.5405,19415.2747,885.6897,0,0,1,0,56.25
3,1,563,-6.4,2763,951.2107,1089.6847,56,7,2718.9466,932.4923,0,1555.5334,1124.7572,696.807,1250.0208,1338.0577,1372.3668,713.9206,1709.1042,920.0955,445.0286,1361.8976,4190.6382,31,0,2504.3141,546.9377,513.298,0.9,0,987.0627,676.0576,961.8928,786.12,565.6465,2922.5586,18301.0504,960.1705,0,1,0,0,40.96
3,0,339,-4.4,1469,1056.0268,1170.7645,50,8,2741.5037,980.5778,0,1564.3917,1068.1668,821.3495,1269.4163,1448.5316,1388.2712,719.9369,1720.2381,909.8634,435.2444,1465.8649,4145.0578,44,0,2575.883,544.8752,480.8359,1.3,0,1022.4542,755.8631,976.2988,826.4779,584.6982,2833.1156,18494.5864,1052.7098,0,0,0,0,19.36
1,2,308,-2.4,1379,1092.4421,1259.185,46,10,2697.6369,1006.2098,0,1592.4525,1056.1659,910.7332,1204.6195,1439.6284,1364.9849,710.4745,1617.9179,936.9902,516.8689,1435.3185,4107.8265,46,0,2610.7795,507.085,517.5629,1.5,0,1017.8358,883.0221,965.6046,823.1101,623.0919,2958.7394,18460.2996,1133.1315,0,0,0,0,5.76
7,0,370,-0.6,1599,1059.2734,1198.9597,41,10,2742.3477,937.6466,0,1603.4921,1056.7712,980.6779,1232.9358,1483.1251,1234.861,749.1417,1683.5546,978.1981,432.2067,1453.2256,4277.7087,54,0,2861.982,503.3555,488.8472,2.3,0,940.0276,757.1266,998.6057,789.9385,619.2322,2968.0072,19073.443,1089.3076,0,0,0,0,0.36
0,1,467,0.5,1782,1086.3815,1196.0328,37,10,2726.1302,990.2168,0,1671.4248,1169.2213,1147.1794,1328.1765,1521.8152,1238.3729,743.1703,1654.6865,950.5563,467.2198,1521.5787,4358.3839,52,0,2921.7887,516.0204,632.8631,2,0,1029.7398,937.2301,1010.9872,817.3868,611.5315,2865.9786,19241.7866,1126.269,0,0,0,0,0.25
2,1,409,1.3,1826,1130.2733,1243.6034,35,10,2752.27,1006.2126,0,1728.0743,1130.985,1354.9482,1314.2073,1510.499,1251.788,734.7522,1752.1457,961.8978,523.4519,1522.5026,4520.3603,51,1,3029.5296,552.1517,580.2782,2.3,0,1001.8198,1004.7249,1033.8839,818.6951,619.8731,2883.6704,19699.0519,1152.9498,0,0,0,0,1.69
2,2,534,1.7,2153,1088.9487,1241.8475,36,10,2861.2712,1004.2336,0,1729.8699,1054.2821,1536.2369,1290.724,1541.0543,1327.7908,703.9489,1734.3122,944.3051,523.4234,1544.8454,4615.5504,49,1,3088.8297,537.0426,574.8059,1.5,0,928.5539,1200.7496,996.866,810.0181,610.056,2964.5801,20080.3132,1094.2499,0,0,0,0,2.89
1,2,543,1.8,2758,1060.5371,1209.665,36,10,2938.594,959.1355,0,1712.6398,1026.7982,1802.8236,1226.5677,1560.9858,1277.2771,680.9115,1648.9586,925.7484,462.081,1415.5244,4898.5381,49,1,3218.7427,531.5554,541.2881,1.3,0,976.748,1370.8304,973.3887,774.7603,577.2199,2991.8163,20385.7997,1039.0558,0,0,0,0,3.24
2,1,654,1.4,3630,996.8984,1202.3741,38,10,3081.7565,919.3602,0,1729.9652,1006.8772,2114.3699,1240.6573,1602.4372,1270.6503,680.438,1752.6285,905.2865,517.6759,1433.8211,5166.1776,50,1,3592.0114,478.1139,504.9309,1.2,0,985.0915,1708.9523,932.8818,746.9095,583.7802,3189.9537,21548.7512,1004.9255,0,0,0,0,1.96
2,3,905,0.7,4137,1061.4715,1216.5459,42,10,3632.8523,971.0346,0,2067.4543,978.198,2328.6729,1284.3955,1690.9901,1235.673,688.5434,2206.7941,915.633,476.6288,1632.7299,5840.3126,73,0,4045.7786,505.533,458.4481,2,1,974.52,1878.2507,1012.0697,752.8192,610.5533,4007.6916,25124.6035,1065.8853,0,0,0,0,0.49
2,3,730,0.1,2757,1052.2321,1131.2558,42,10,3848.3147,850.6365,0,2101.4152,924.0806,2301.9008,1211.9287,1632.2916,1231.2718,675.8487,2138.6823,882.3974,473.301,1648.1679,6094.8715,82,0,4130.0855,471.6176,434.1231,1.3,0,918.758,1799.2747,946.7451,704.3916,603.7624,4106.3751,25700.2038,980.8542,0,0,0,0,0.01
1,2,652,-0.6,3519,1062.8854,1146.0455,44,9,3763.9719,830.883,0,2034.7251,911.6234,1942.693,1176.7038,1521.6794,1247.5894,588.2312,2075.4238,882.0477,486.9643,1540.7638,5873.572,78,0,3839.492,487.8744,461.3982,1.6,0,907.1108,1485.5817,908.1559,744.3104,615.0753,4059.1331,24708.7611,941.1628,0,0,0,0,0.36
1,1,824,-1,4445,931.2939,1114.4628,46,8,3534.1431,838.5855,0,1944.6477,924.0112,1128.991,1173.1242,1523.1841,1226.8523,600.2506,2035.6102,892.3545,492.7192,1419.2462,5143.4073,68,0,3155.8753,460.746,455.1051,2,0,870.0983,842.9634,875.9373,747.4844,600.2293,3809.9785,22566.0924,923.382,0,0,0,0,1
2,3,384,-1.3,1263,851.1446,1043.1623,46,7,3534.5626,769.7463,0,1871.5158,832.5151,800.6874,1098.9758,1353.0831,1162.5476,568.3649,1985.1965,881.1481,467.948,1356.5203,4978.618,67,0,2888.0512,428.6366,460.7364,2.2,0,810.0104,617.4476,828.5044,718.5013,585.3484,3749.5508,21717.0983,881.9749,0,0,0,0,1.69
2,1,171,-1.9,304,733.4287,911.5343,48,8,3505.2319,711.664,0,1805.2209,738.7464,657.2524,1001.2015,1312.6947,1168.7657,551.5991,1873.6803,812.207,486.8413,1222.6284,4996.1149,69,0,2725.8432,426.4844,311.6862,1.2,0,734.4792,485.1722,726.2676,624.9407,525.774,3681.0111,21122.4254,731.6472,0,0,0,0,3.61
0,0,71,-2.5,0,724.9956,883.1899,53,7,3497.8968,692.9651,0,1809.4288,736.2446,677.9427,1013.7634,1281.6702,1133.0606,526.3638,1899.173,796.1369,458.345,1235.1833,5039.1197,66,0,2765.4938,442.0276,327.3134,1.7,0,741.1644,495.0426,728.9382,639.6066,505.4817,3692.5747,21220.5403,725.8642,0,0,0,0,6.25
0,0,23,-3.1,0,728.1194,868.5323,53,0,3499.6137,681.3852,0,1830.4885,718.045,694.4675,1013.8123,1269.0922,1130.471,521.766,1905.1784,780.6793,477.0877,1239.2033,5004.5189,70,0,2786.1166,422.3068,340.2212,1.5,0,713.5802,476.8808,740.8782,632.9334,504.6834,3684.6999,21218.9115,714.7589,0,0,0,0,9.61
0,0,17,-3.7,0,719.3336,875.802,55,0,3534.4788,680.7326,0,1811.3189,748.7977,708.0799,983.5934,1245.3405,1164.3847,516.9671,1919.9065,773.2306,418.0031,1228.5692,5008.0168,71,0,2818.2734,439.6261,317.2813,0.9,0,721.393,513.6014,720.3157,645.6399,511.5867,3680.4839,21246.388,720.518,0,0,0,0,13.69
0,0,21,-4.5,0,707.9885,876.4111,59,0,3545.7381,672.359,0,1821.6173,736.15,714.7073,1003.4115,1225.0948,1155.9727,519.2479,1928.0063,763.1355,419.6764,1239.2938,4966.1025,60,0,2778.3579,447.5487,330.15,1.6,0,716.1862,515.5136,705.6134,660.754,518.6519,3711.7306,21215.9413,714.0227,0,0,0,0,20.25
0,0,36,-4.8,7,680.0894,865.3585,62,0,3545.0453,700.7122,0,1821.7793,737.8118,703.6267,998.7819,1234.8361,1179.1844,514.7797,1916.0988,789.372,422.1544,1240.7358,5015.1474,59,0,2780.5806,430.2526,336.2309,2.1,0,719.3895,501.3521,713.8558,652.4215,491.9447,3741.9028,21296.1261,707.7436,0,0,0,0,23.04
0,0,79,-4.6,549,717.04,895.7122,62,0,3509.9574,700.029,0,1812.68,746.7405,712.9253,1008.8125,1215.4999,1194.9703,520.5682,1922.7526,834.819,443.4311,1261.5443,5054.0981,58,0,2767.0336,453.3727,339.4033,2.8,0,758.696,474.9079,738.4226,634.9939,520.7774,3712.881,21256.4469,716.611,0,0,0,0,21.16
0,0,190,-5.4,840,731.6237,910.1391,60,0,3477.111,704.4742,0,1838.6591,759.8974,698.6146,1026.215,1265.0238,1190.9673,557.2018,1902.8353,829.4821,426.0456,1286.6959,5032.8659,57,0,2765.6896,415.8532,334.1769,2.2,0,801.0049,480.9182,738.4536,665.6662,533.0984,3704.9738,21273.8544,758.5705,0,0,0,0,29.16
0,0,382,-5.5,2408,789.0511,1114.3119,60,0,3349.1429,821.6775,0,1850.4013,866.0032,690.8519,1094.459,1350.7484,1197.7868,614.6091,1908.0433,848.9536,433.8309,1334.6531,4911.043,57,0,2712.3928,469.4233,399.6969,1.5,0,895.3446,477.8777,768.5667,703.2221,551.6661,3621.1591,21037.5839,828.1219,0,0,0,1,30.25
1,0,798,-5.9,4521,905.0192,1056.3386,62,0,2965.945,860.2866,0,1708.304,966.3935,692.9302,1205.135,1443.8821,1380.4266,667.8144,1737.5508,830.0255,434.9017,1311.672,4577.0961,62,0,2510.2592,475.536,378.0776,2.5,0,982.1754,529.3628,911.872,746.6684,584.2306,3240.4111,19495.1203,932.0352,0,0,1,0,34.81
1,0,535,-5.1,2779,1037.6785,1179.7429,62,0,2707.7563,988.9927,0,1618.895,1054.5811,852.1718,1343.5304,1442.563,1451.9185,728.4245,1638.3826,853.937,429.1649,1286.8968,4154.1002,67,0,2491.2461,526.9562,362.3099,2.3,0,926.4729,729.1295,950.1574,769.8042,608.15,2870.9255,18210.7655,980.0643,0,1,0,0,26.01
1,1,383,-3,1542,1089.7515,1182.1001,53,0,2676.2793,962.7143,0,1528.1069,1093.3679,898.2249,1315.2247,1469.5658,1390.8253,759.5426,1607.1841,924.8026,444.5838,1331.1931,4060.0781,62,0,2490.9356,546.0655,405.5688,2,0,1092.3515,804.439,933.4435,790.2159,617.7173,2875.7551,18039.098,1061.6199,0,0,0,0,9
3,0,321,-1.1,1360,1086.4054,1166.1954,41,0,2675.3376,989.263,0,1593.5672,1042.8067,967.8594,1253.2676,1455.9611,1357.3101,729.1875,1671.6272,837.6758,484.4217,1413.5717,4105.3856,52,0,2506.3805,500.0299,492.251,2.7,0,1048.5879,849.8831,963.9306,787.3777,615.4118,2923.9935,18345.8244,1097.5142,0,0,0,0,1.21
1,2,378,0.3,1634,1139.3816,1153.743,35,0,2734.7321,982.0331,0,1620.3242,1041.5243,1095.7959,1267.8483,1487.4814,1392.7596,735.0112,1741.5465,928.5626,456.497,1420.2365,4231.7063,58,0,2629.1948,480.4861,589.6873,3.4,0,1084.259,733.1055,950.0097,810.9914,640.4325,2888.7594,18753.9812,1125.6536,0,0,0,0,0.09
0,0,473,1.7,1901,1117.7551,1167.8932,33,0,2742.9254,1007.8737,0,1631.5152,1091.2253,1286.7591,1278.4626,1491.6646,1310.6514,763.659,1704.2663,943.9138,477.161,1465.8026,4400.8707,53,1,2803.6428,496.6182,651.9014,4.2,0,1148.392,777.0189,972.8018,780.7081,685.8402,2940.9951,19181.6827,1147.7357,0,0,0,0,2.89
1,0,507,2.8,1856,1152.1156,1218.2919,31,0,2735.4908,950.2714,0,1639.3873,1141.7671,1562.5994,1348.6224,1595.6954,1335.756,754.8811,1705.1164,958.0808,540.113,1441.1287,4588.4278,59,1,2948.9347,509.4384,696.3489,4.2,0,1085.1446,927.6003,1039.1849,802.4767,675.4948,2929.4599,19583.641,1131.1083,0,0,0,0,7.84
2,3,513,2.8,2286,1105.1518,1203.0604,31,0,2829.0337,993.8487,0,1717.7176,1077.7064,1709.2088,1323.6466,1579.6087,1381.4521,764.9445,1749.2959,919.131,559.5933,1340.4747,4653.4628,67,1,3110.9762,491.9404,632.4625,2.6,0,1116.6357,1058.8059,1002.07,771.9594,646.3314,2948.0913,19928.6609,1085.9842,0,0,0,0,7.84
