"y","past_return","bus_passenger","sub_passenger","temp","X8_9","m50","wet","rain","m30","sunny","f25","m45","m25","m40","f45","f20","m35","X7_8","m20","m5","f55","m65","f70","wind","m70","f65","f0","f15","f30","m0","m55","m60","f35","f40","dust","f50","cloud","most_use","weekend","f60","semester","X17_18","temp.sqr","X9_10","X18_19"
5,5,362,1166,0.9,0,845.0835,75,0,1926.8968,0,3708.7899,1037.7303,3518.1665,896.9688,979.5203,4899.2655,1424.2559,0,2813.8935,609.4041,753.3699,441.0624,1186.8485,1.5,871.3815,598.7396,403.045,810.8642,1918.2531,497.0972,744.7992,579.0217,1286.4655,740.4864,28,792.4223,8,21495.9867,0,721.0197,0,0,0.81,0,0
1,3,203,319,0.6,0,749.8151,75,0,1768.6366,0,3580.1829,970.2347,3416.9302,895.762,761.3617,4984.0756,1333.3334,0,2724.7673,470.2152,673.1856,424.8363,1145.3585,1.3,783.018,505.2386,343.2253,624.7277,1884.8524,414.5938,743.2161,537.363,1181.4152,711.5363,27,717.6586,9,20874.1936,0,635.2793,0,0,0.36,0,0
1,5,65,1,0.7,0,766.7922,81,0,1765.9561,0,3637.2328,963.4141,3449.8626,884.8557,775.1001,5007.5642,1298.8684,0,2761.1498,444.4648,662.4176,418.9969,1212.3185,1.6,782.3677,512.173,332.3311,605.8332,1887.471,426.6739,709.9803,524.4742,1207.9439,698.8754,30,711.7672,9,21016.0488,0,641.0496,0,0,0.49,0,0
2,1,17,0,0.7,0,779.3861,81,0,1747.6222,0,3665.298,961.2036,3456.5987,872.2138,785.4322,4980.5129,1292.2232,0,2788.5948,428.2473,666.8511,414.6474,1187.8481,1.3,793.1148,519.4533,345.1318,582.792,1892.3083,441.5134,705.5771,523.2548,1238.0208,727.4408,31,684.1675,9,21061.1789,0,638.1279,0,0,0.49,0,0
0,0,19,0,-0.4,0,809.4018,77,0,1736.8592,0,3660.8975,972.9738,3478.9939,890.5016,775.7705,4990.509,1299.4078,0,2766.1461,439.4328,651.9989,417.1738,1209.5271,2.4,772.5876,506.6489,340.5756,612.6588,1920.5468,458.0187,734.9129,521.8646,1229.7883,710.2491,30,703.6787,0,21083.1486,0,636.5435,0,0,0.16,0,0
1,2,13,0,-1.6,0,799.5994,78,0,1753.8279,0,3645.3716,963.7398,3470.7597,887.1485,781.8964,5009.4618,1304.0884,0,2801.692,445.6092,655.9734,408.4671,1197.8386,2,795.8666,506.116,346.8314,605.7831,1906.5811,450.7315,700.7751,524.7697,1233.1164,703.2089,27,692.8638,0,21124.8989,0,633.1964,0,0,2.56,0,0
1,1,37,12,-2.2,0,795.2073,76,0,1744.4878,0,3644.9303,1006.9669,3507.3218,867.3928,788.2734,5006.1417,1310.1349,0,2779.9815,433.3701,669.6746,417.227,1176.5258,2.5,775.9919,492.5156,346.6203,584.2396,1913.1474,446.1981,705.018,518.97,1208.7816,708.6911,40,704.1759,0,21114.927,0,630.0459,0,0,4.84,0,0
2,0,73,533,-2.9,0,823.1289,74,0,1755.528,0,3658.787,1001.119,3528.7522,922.3312,823.8623,4987.1576,1302.2315,0,2804.2118,436.69,664.3869,443.7448,1188.0812,3.3,811.6538,517.363,346.2872,608.1986,1936.3364,445.893,727.137,520.1243,1209.1864,729.2817,30,697.6113,0,21182.1909,0,652.5745,0,0,8.41,0,0
3,0,165,879,-3.6,0,859.3558,73,0,1757.5362,0,3614.7621,1011.561,3460.1136,929.9184,845.7905,4950.9677,1358.1896,0,2743.7162,457.1604,691.5141,455.1808,1204.6782,2.6,810.804,531.4881,349.9687,581.5113,1956.8949,462.159,801.5231,559.0654,1277.9817,756.5117,33,718.2116,0,21120.162,0,665.3061,0,0,12.96,0,0
3,3,409,2390,-4,0,952.5671,76,0,1771.1274,0,3485.6262,1171.3598,3341.18,1006.0616,926.4106,4735.728,1409.4014,1,2700.5523,489.7856,786.05,471.0293,1270.5529,2.5,819.309,567.9657,393.2866,621.6162,1936.5794,497.5077,948.0406,608.9792,1283.4648,762.7603,37,801.5529,0,20663.6595,0,672.485,0,0,16,0,0
9,1,703,4454,-4.6,1,1030.6452,75,0,1673.442,0,3148.3347,1247.1875,2885.0788,1050.2679,1050.9343,4435.8508,1439.1881,0,2567.7235,708.9889,817.9676,528.4385,1310.776,1.9,862.0225,569.5154,411.0521,755.4508,1764.2484,429.8143,923.6226,656.0574,1373.5342,898.8889,42,911.8173,0,19287.4005,0,761.902,0,0,21.16,0,0
4,10,563,2763,-4.3,0,1049.6416,73,0,1657.2913,0,2878.7932,1271.5629,2692.5035,1067.1779,1169.6089,4089.8537,1484.9312,0,2525.5709,802.3288,901.2309,507.5462,1362.727,3.8,895.6861,623.2557,436.1389,742.958,1700.6607,476.2704,1016.4731,735.4294,1351.6933,1023.4973,41,933.4412,0,18381.2978,0,771.5786,0,0,18.49,1,0
2,4,339,1469,-3.5,0,1116.5761,66,0,1662.6421,0,2853.2876,1334.0195,2649.8149,1142.6576,1149.9966,4018.2643,1626.0089,0,2566.0131,745.1764,975.3952,535.5387,1389.6236,2.8,882.974,602.1127,401.6917,707.7921,1726.2785,564.9719,1080.6244,752.9536,1417.7404,1124.0373,43,988.5911,0,18520.0498,0,805.8685,0,0,12.25,0,0
0,1,308,1379,-1.9,0,1104.4923,55,0,1649.5387,0,2936.7126,1308.7639,2658.0089,1203.1293,1169.7304,4008.8564,1552.6038,0,2691.9563,871.9803,928.1541,506.5349,1418.5423,3.2,842.2518,563.289,450.879,769.4529,1713.4265,565.6571,997.706,770.371,1472.2093,1119.5857,42,969.2849,0,18683.3125,0,790.0707,0,0,3.61,0,0
2,1,370,1599,-0.6,0,1094.7253,45,0,1658.6124,0,2971.0811,1313.2655,2720.6444,1156.5536,1216.4054,4202.652,1497.8116,0,2795.5505,870.0727,930.3996,493.4305,1323.5624,2.5,896.2076,586.3449,490.2858,1064.8502,1695.3672,433.2093,1018.4863,768.8867,1468.1053,1054.4294,43,967.2959,0,19009.8245,0,808.3733,0,0,0.36,0,0
2,2,467,1782,-0.5,0,1142.2775,43,0,1656.7619,0,3010.1518,1326.4952,2704.3944,1171.0539,1239.7109,4289.9368,1506.2213,0,2844.3175,989.5104,1014.2967,518.293,1423.9683,2.9,894.3292,632.3722,497.7917,1102.9943,1759.9491,429.6683,1120.3341,794.5583,1465.6131,1098.4005,43,993.7276,0,19237.3459,0,816.125,0,0,0.25,0,0
0,1,409,1826,0,0,1180.6273,37,0,1687.9267,0,2990.4077,1339.2199,2684.0141,1293.9246,1216.8104,4528.7112,1569.0751,0,2991.9275,937.4322,1048.0621,491.0259,1356.8135,3.6,974.4273,637.2655,570.3768,1232.4237,1747.3041,454.1507,1063.6873,744.8914,1468.4375,1105.8834,45,1053.8112,0,19667.8039,0,843.3569,0,0,0,0,0
3,2,534,2153,0.9,0,1160.9242,32,0,1684.6875,0,2983.4293,1305.28,2816.5996,1260.19,1182.3616,4624.7426,1632.6032,0,3013.6792,1068.2919,1045.2699,552.0688,1363.4909,3.5,873.5649,665.3859,602.7906,1546.4401,1740.7127,486.001,982.3819,755.3437,1473.7527,1031.82,52,1031.6571,0,19970.2068,0,867.7802,0,0,0.81,0,0
3,1,543,2758,0.7,0,1059.9317,29,0,1699.522,0,2975.8739,1227.5617,2808.911,1269.5939,1122.2438,4815.212,1582.6272,0,3258.2331,1374.2412,977.017,562.3241,1307.8821,3,877.7466,578.8968,633.0531,1858.1393,1672.2686,521.1488,970.1476,730.1684,1409.7165,957.4987,36,956.938,0,20222.3643,0,775.1386,0,0,0.49,0,0
2,2,654,3630,-0.4,0,1065.7813,29,0,1699.5822,0,3154.2415,1269.0243,3008.4172,1295.1382,1026.0213,5033.8087,1699.7198,0,3736.9267,1558.3154,896.1653,507.3438,1276.415,2.8,886.4459,591.7059,579.4513,2189.9791,1704.994,470.0364,951.0715,702.3097,1383.1168,892.226,35,882.2542,0,21420.8069,0,746.8165,0,1,0.16,0,0
8,4,905,4137,-1.7,0,1078.443,31,0,2077.9551,0,3973.6604,1403.997,3700.5412,1379.2063,1146.1821,5798.6708,1909.7167,0,4175.1044,1622.1074,917.0961,478.6264,1290.1995,2.2,801.7977,622.002,505.1516,2240.3257,2123.0683,471.4909,1041.3257,721.0145,1501.48,1015.6965,34,941.8321,0,25260.1969,0,745.109,0,0,2.89,0,1
2,8,730,2757,-2.6,0,1000.8044,35,0,2093.9431,0,4167.7493,1246.116,3839.9021,1237.8793,951.9932,6041.0025,1760.4638,0,4419.1781,1557.8975,938.6701,497.7653,1262.536,0.7,840.2927,571.6492,537.752,2253.256,2169.1348,499.3686,889.6418,673.3507,1409.6378,880.7411,33,855.3406,0,25901.0115,0,746.7407,0,0,6.76,0,0
3,1,652,3519,-2.5,0,989.9876,34,0,2158.7032,0,4063.2589,1224.347,3759.2817,1114.4729,960.5351,5777.427,1628.7147,0,4050.6744,1269.1329,895.873,489.8588,1226.7881,2.5,790.273,595.7314,469.6017,1904.7227,2048.6651,482.9153,829.998,637.75,1394.9223,849.1998,26,825.7104,0,24881.6473,0,732.5094,0,0,6.25,0,0
2,2,824,4445,-3.5,0,891.6476,37,0,2055.1527,0,3757.592,1122.9576,3591.9289,1053.7061,915.8512,4976.072,1508.3825,0,3229.9279,849.88,810.0082,463.3358,1179.2421,0.8,824.7854,557.9976,415.4266,985.2175,1966.2933,530.3913,784.0163,653.1591,1346.114,816.937,30,827.717,0,22431.4633,0,705.2109,0,0,12.25,0,0
3,6,384,1263,-4.4,0,829.5264,41,0,1921.5068,0,3695.7545,1056.3934,3559.623,1036.0955,910.2341,4907.8057,1373.7068,0,3015.9655,555.8951,750.2842,463.4324,1179.462,1,825.1418,556.9318,452.6118,818.371,2054.8981,464.2915,754.1582,627.6015,1351.0216,805.8697,39,769.299,0,21880.282,0,719.7761,0,0,19.36,0,0
1,3,171,304,-5.1,0,740.6995,42,0,1814.2849,0,3633.3975,961.1983,3445.6412,894.8169,712.8872,4923.6254,1260.9501,0,2741.6409,493.0383,669.7334,410.0242,1189.3007,1.5,772.3474,481.9518,337.0844,618.6153,1900.2941,430.4211,697.7786,553.6753,1226.3562,712.0011,38,732.9114,0,20946.1903,0,655.5735,0,0,26.01,0,0
2,1,65,1,-5.6,0,742.1624,45,0,1816.806,0,3617.2127,961.5483,3471.05,912.2503,707.5146,4946.6068,1231.2925,0,2804.8499,485.2308,676.7742,413.5405,1182.2962,1.3,781.3908,476.1428,338.3385,638.3783,1906.1708,463.7496,676.3594,522.324,1263.7848,691.204,39,718.6989,0,21057.7735,0,660.1451,0,0,31.36,0,0
0,1,17,0,-6,0,756.5019,48,0,1798.4028,0,3654.633,949.3753,3447.8615,917.9087,701.5286,4938.8003,1212.7513,0,2803.609,517.4785,690.6971,414.4396,1207.2392,1.3,782.5851,474.5378,346.4119,670.9914,1921.6897,482.5646,686.2011,524.8788,1237.7062,703.2812,37,717.0778,6,21015.4538,0,660.0677,0,0,36,0,0
0,1,19,0,-6.6,0,766.1009,49,0,1784.7372,0,3691.7005,958.5225,3435.3492,909.1889,695.8045,4936.599,1215.3463,0,2798.212,493.4241,676.8048,409.597,1200.7445,2.2,781.3408,484.7861,349.0026,668.6242,1950.5218,475.468,687.2364,501.0067,1258.0358,699.9549,35,721.3048,0,21070.5018,0,644.3496,0,0,43.56,0,0
0,0,13,0,-7,0,742.4207,52,0,1750.2316,0,3698.9595,960.3698,3440.3751,909.9922,704.1617,4943.5125,1226.9726,0,2839.5731,500.7314,680.5889,398.82,1217.0649,1,776.3321,469.9149,370.6127,678.6348,1935.9849,499.4808,688.3981,515.8853,1273.593,709.6838,36,709.6823,0,21109.2023,0,642.6093,0,0,49,0,0
0,0,37,12,-7.2,0,733.7693,52,0,1744.212,0,3705.7365,974.0201,3451.7501,928.8003,711.3062,4987.5214,1211.9458,0,2820.9895,499.6189,699.9952,407.5604,1200.6546,1.9,777.9506,455.1418,381.632,670.3431,1945.8215,491.2428,712.1095,524.7709,1268.6953,717.9554,42,717.0835,0,21136.6721,0,650.1219,0,0,51.84,0,0
0,0,73,533,-7.3,0,723.1921,54,0,1763.6548,0,3738.8821,999.5204,3478.0602,934.6902,730.8193,4976.4909,1239.7007,0,2842.5515,481.4079,699.1136,413.3529,1206.3331,1.8,792.1598,481.4927,404.7311,666.1173,1980.2451,489.5298,711.5819,521.3198,1260.0986,718.1476,35,725.108,0,21279.6839,0,656.8425,0,0,53.29,0,0
4,0,165,879,-7.6,0,794.6455,55,0,1765.5455,0,3706.9504,990.0505,3449.5003,922.2871,713.6146,4927.9203,1245.02,0,2825.7755,500.7994,729.8877,425.3057,1191.4505,2.4,812.1216,516.3436,364.1278,646.3455,1947.9,456.4535,791.3077,530.958,1289.5483,759.3347,40,743.6827,6,21158.1603,0,689.5152,0,0,57.76,0,0
2,1,409,2390,-7.7,0,923.3035,57,0,1778.6537,0,3566.3979,1145.8054,3343.4782,1060.4327,811.2247,4822.5069,1409.0259,1,2786.3893,457.4312,840.5197,446.152,1234.1795,2.3,799.4512,504.9579,424.6022,652.1441,1900.0812,426.4479,825.7137,590.1475,1297.6226,809.3612,41,832.0302,7,20904.1557,0,709.0737,0,0,59.29,0,0
4,1,703,4454,-7.5,1,1067.3595,58,0,1620.1198,0,3203.5405,1093.0194,2930.9373,1070.84,884.67,4545.3299,1373.2947,0,2577.6412,596.2558,894.4149,503.9147,1270.5417,2.6,850.2804,530.0965,450.2952,690.2456,1828.1569,402.2292,885.5022,690.2943,1336.2544,885.6897,44,924.6223,7,19415.2747,0,763.5693,0,0,56.25,0,0
7,8,563,2763,-6.4,0,1124.7572,56,0,1555.5334,0,2922.5586,1250.0208,2718.9466,1089.6847,951.2107,4190.6382,1338.0577,0,2504.3141,676.0576,932.4923,546.9377,1372.3668,0.9,920.0955,565.6465,513.298,696.807,1709.1042,445.0286,987.0627,713.9206,1361.8976,960.1705,31,961.8928,7,18301.0504,0,786.12,0,0,40.96,1,0
1,5,339,1469,-4.4,0,1068.1668,50,0,1564.3917,0,2833.1156,1269.4163,2741.5037,1170.7645,1056.0268,4145.0578,1448.5316,0,2575.883,755.8631,980.5778,544.8752,1388.2712,1.3,909.8634,584.6982,480.8359,821.3495,1720.2381,435.2444,1022.4542,719.9369,1465.8649,1052.7098,44,976.2988,8,18494.5864,0,826.4779,0,0,19.36,0,0
0,1,308,1379,-2.4,0,1056.1659,46,0,1592.4525,0,2958.7394,1204.6195,2697.6369,1259.185,1092.4421,4107.8265,1439.6284,0,2610.7795,883.0221,1006.2098,507.085,1364.9849,1.5,936.9902,623.0919,517.5629,910.7332,1617.9179,516.8689,1017.8358,710.4745,1435.3185,1133.1315,46,965.6046,10,18460.2996,0,823.1101,0,0,5.76,0,0
1,0,370,1599,-0.6,0,1056.7712,41,0,1603.4921,0,2968.0072,1232.9358,2742.3477,1198.9597,1059.2734,4277.7087,1483.1251,0,2861.982,757.1266,937.6466,503.3555,1234.861,2.3,978.1981,619.2322,488.8472,980.6779,1683.5546,432.2067,940.0276,749.1417,1453.2256,1089.3076,54,998.6057,10,19073.443,0,789.9385,0,0,0.36,0,0
4,3,467,1782,0.5,0,1169.2213,37,0,1671.4248,0,2865.9786,1328.1765,2726.1302,1196.0328,1086.3815,4358.3839,1521.8152,0,2921.7887,937.2301,990.2168,516.0204,1238.3729,2,950.5563,611.5315,632.8631,1147.1794,1654.6865,467.2198,1029.7398,743.1703,1521.5787,1126.269,52,1010.9872,10,19241.7866,0,817.3868,0,0,0.25,0,0
2,2,409,1826,1.3,0,1130.985,35,0,1728.0743,1,2883.6704,1314.2073,2752.27,1243.6034,1130.2733,4520.3603,1510.499,0,3029.5296,1004.7249,1006.2126,552.1517,1251.788,2.3,961.8978,619.8731,580.2782,1354.9482,1752.1457,523.4519,1001.8198,734.7522,1522.5026,1152.9498,51,1033.8839,10,19699.0519,0,818.6951,0,0,1.69,0,0
0,3,534,2153,1.7,0,1054.2821,36,0,1729.8699,1,2964.5801,1290.724,2861.2712,1241.8475,1088.9487,4615.5504,1541.0543,0,3088.8297,1200.7496,1004.2336,537.0426,1327.7908,1.5,944.3051,610.056,574.8059,1536.2369,1734.3122,523.4234,928.5539,703.9489,1544.8454,1094.2499,49,996.866,10,20080.3132,0,810.0181,0,0,2.89,0,0
4,1,543,2758,1.8,0,1026.7982,36,0,1712.6398,1,2991.8163,1226.5677,2938.594,1209.665,1060.5371,4898.5381,1560.9858,0,3218.7427,1370.8304,959.1355,531.5554,1277.2771,1.3,925.7484,577.2199,541.2881,1802.8236,1648.9586,462.081,976.748,680.9115,1415.5244,1039.0558,49,973.3887,10,20385.7997,0,774.7603,0,0,3.24,0,0
5,3,654,3630,1.4,0,1006.8772,38,0,1729.9652,1,3189.9537,1240.6573,3081.7565,1202.3741,996.8984,5166.1776,1602.4372,0,3592.0114,1708.9523,919.3602,478.1139,1270.6503,1.2,905.2865,583.7802,504.9309,2114.3699,1752.6285,517.6759,985.0915,680.438,1433.8211,1004.9255,50,932.8818,10,21548.7512,0,746.9095,0,1,1.96,0,0
8,3,905,4137,0.7,0,978.198,42,0,2067.4543,0,4007.6916,1284.3955,3632.8523,1216.5459,1061.4715,5840.3126,1690.9901,0,4045.7786,1878.2507,971.0346,505.533,1235.673,2,915.633,610.5533,458.4481,2328.6729,2206.7941,476.6288,974.52,688.5434,1632.7299,1065.8853,73,1012.0697,10,25124.6035,0,752.8192,0,0,0.49,0,1
1,7,730,2757,0.1,0,924.0806,42,0,2101.4152,0,4106.3751,1211.9287,3848.3147,1131.2558,1052.2321,6094.8715,1632.2916,0,4130.0855,1799.2747,850.6365,471.6176,1231.2718,1.3,882.3974,603.7624,434.1231,2301.9008,2138.6823,473.301,918.758,675.8487,1648.1679,980.8542,82,946.7451,10,25700.2038,0,704.3916,0,0,0.01,0,0
1,2,652,3519,-0.6,0,911.6234,44,0,2034.7251,0,4059.1331,1176.7038,3763.9719,1146.0455,1062.8854,5873.572,1521.6794,0,3839.492,1485.5817,830.883,487.8744,1247.5894,1.6,882.0477,615.0753,461.3982,1942.693,2075.4238,486.9643,907.1108,588.2312,1540.7638,941.1628,78,908.1559,9,24708.7611,0,744.3104,0,0,0.36,0,0
1,4,824,4445,-1,0,924.0112,46,0,1944.6477,0,3809.9785,1173.1242,3534.1431,1114.4628,931.2939,5143.4073,1523.1841,0,3155.8753,842.9634,838.5855,460.746,1226.8523,2,892.3545,600.2293,455.1051,1128.991,2035.6102,492.7192,870.0983,600.2506,1419.2462,923.382,68,875.9373,8,22566.0924,0,747.4844,0,0,1,0,0
1,3,384,1263,-1.3,0,832.5151,46,0,1871.5158,0,3749.5508,1098.9758,3534.5626,1043.1623,851.1446,4978.618,1353.0831,0,2888.0512,617.4476,769.7463,428.6366,1162.5476,2.2,881.1481,585.3484,460.7364,800.6874,1985.1965,467.948,810.0104,568.3649,1356.5203,881.9749,67,828.5044,7,21717.0983,0,718.5013,0,0,1.69,0,0
0,1,171,304,-1.9,0,738.7464,48,0,1805.2209,0,3681.0111,1001.2015,3505.2319,911.5343,733.4287,4996.1149,1312.6947,0,2725.8432,485.1722,711.664,426.4844,1168.7657,1.2,812.207,525.774,311.6862,657.2524,1873.6803,486.8413,734.4792,551.5991,1222.6284,731.6472,69,726.2676,8,21122.4254,0,624.9407,0,0,3.61,0,0
0,4,71,0,-2.5,0,736.2446,53,0,1809.4288,0,3692.5747,1013.7634,3497.8968,883.1899,724.9956,5039.1197,1281.6702,0,2765.4938,495.0426,692.9651,442.0276,1133.0606,1.7,796.1369,505.4817,327.3134,677.9427,1899.173,458.345,741.1644,526.3638,1235.1833,725.8642,66,728.9382,7,21220.5403,0,639.6066,0,0,6.25,0,0
1,1,23,0,-3.1,0,718.045,53,0,1830.4885,0,3684.6999,1013.8123,3499.6137,868.5323,728.1194,5004.5189,1269.0922,0,2786.1166,476.8808,681.3852,422.3068,1130.471,1.5,780.6793,504.6834,340.2212,694.4675,1905.1784,477.0877,713.5802,521.766,1239.2033,714.7589,70,740.8782,0,21218.9115,0,632.9334,0,0,9.61,0,0
0,0,17,0,-3.7,0,748.7977,55,0,1811.3189,0,3680.4839,983.5934,3534.4788,875.802,719.3336,5008.0168,1245.3405,0,2818.2734,513.6014,680.7326,439.6261,1164.3847,0.9,773.2306,511.5867,317.2813,708.0799,1919.9065,418.0031,721.393,516.9671,1228.5692,720.518,71,720.3157,0,21246.388,0,645.6399,0,0,13.69,0,0
0,0,21,0,-4.5,0,736.15,59,0,1821.6173,0,3711.7306,1003.4115,3545.7381,876.4111,707.9885,4966.1025,1225.0948,0,2778.3579,515.5136,672.359,447.5487,1155.9727,1.6,763.1355,518.6519,330.15,714.7073,1928.0063,419.6764,716.1862,519.2479,1239.2938,714.0227,60,705.6134,0,21215.9413,0,660.754,0,0,20.25,0,0
1,0,36,7,-4.8,0,737.8118,62,0,1821.7793,0,3741.9028,998.7819,3545.0453,865.3585,680.0894,5015.1474,1234.8361,0,2780.5806,501.3521,700.7122,430.2526,1179.1844,2.1,789.372,491.9447,336.2309,703.6267,1916.0988,422.1544,719.3895,514.7797,1240.7358,707.7436,59,713.8558,0,21296.1261,0,652.4215,0,0,23.04,0,0
1,0,79,549,-4.6,0,746.7405,62,0,1812.68,0,3712.881,1008.8125,3509.9574,895.7122,717.04,5054.0981,1215.4999,0,2767.0336,474.9079,700.029,453.3727,1194.9703,2.8,834.819,520.7774,339.4033,712.9253,1922.7526,443.4311,758.696,520.5682,1261.5443,716.611,58,738.4226,0,21256.4469,0,634.9939,0,0,21.16,0,0
3,0,190,840,-5.4,0,759.8974,60,0,1838.6591,0,3704.9738,1026.215,3477.111,910.1391,731.6237,5032.8659,1265.0238,0,2765.6896,480.9182,704.4742,415.8532,1190.9673,2.2,829.4821,533.0984,334.1769,698.6146,1902.8353,426.0456,801.0049,557.2018,1286.6959,758.5705,57,738.4536,0,21273.8544,0,665.6662,0,0,29.16,0,0
4,1,382,2408,-5.5,0,866.0032,60,0,1850.4013,0,3621.1591,1094.459,3349.1429,1114.3119,789.0511,4911.043,1350.7484,1,2712.3928,477.8777,821.6775,469.4233,1197.7868,1.5,848.9536,551.6661,399.6969,690.8519,1908.0433,433.8309,895.3446,614.6091,1334.6531,828.1219,57,768.5667,0,21037.5839,0,703.2221,0,0,30.25,0,0
11,4,798,4521,-5.9,1,966.3935,62,0,1708.304,0,3240.4111,1205.135,2965.945,1056.3386,905.0192,4577.0961,1443.8821,0,2510.2592,529.3628,860.2866,475.536,1380.4266,2.5,830.0255,584.2306,378.0776,692.9302,1737.5508,434.9017,982.1754,667.8144,1311.672,932.0352,62,911.872,0,19495.1203,0,746.6684,0,0,34.81,0,0
6,13,535,2779,-5.1,0,1054.5811,62,0,1618.895,0,2870.9255,1343.5304,2707.7563,1179.7429,1037.6785,4154.1002,1442.563,0,2491.2461,729.1295,988.9927,526.9562,1451.9185,2.3,853.937,608.15,362.3099,852.1718,1638.3826,429.1649,926.4729,728.4245,1286.8968,980.0643,67,950.1574,0,18210.7655,0,769.8042,0,0,26.01,1,0
1,2,383,1542,-3,0,1093.3679,53,0,1528.1069,0,2875.7551,1315.2247,2676.2793,1182.1001,1089.7515,4060.0781,1469.5658,0,2490.9356,804.439,962.7143,546.0655,1390.8253,2,924.8026,617.7173,405.5688,898.2249,1607.1841,444.5838,1092.3515,759.5426,1331.1931,1061.6199,62,933.4435,0,18039.098,0,790.2159,0,0,9,0,0
2,2,321,1360,-1.1,0,1042.8067,41,0,1593.5672,0,2923.9935,1253.2676,2675.3376,1166.1954,1086.4054,4105.3856,1455.9611,0,2506.3805,849.8831,989.263,500.0299,1357.3101,2.7,837.6758,615.4118,492.251,967.8594,1671.6272,484.4217,1048.5879,729.1875,1413.5717,1097.5142,52,963.9306,0,18345.8244,0,787.3777,0,0,1.21,0,0
1,1,378,1634,0.3,0,1041.5243,35,0,1620.3242,0,2888.7594,1267.8483,2734.7321,1153.743,1139.3816,4231.7063,1487.4814,0,2629.1948,733.1055,982.0331,480.4861,1392.7596,3.4,928.5626,640.4325,589.6873,1095.7959,1741.5465,456.497,1084.259,735.0112,1420.2365,1125.6536,58,950.0097,0,18753.9812,0,810.9914,0,0,0.09,0,0
5,3,473,1901,1.7,0,1091.2253,33,0,1631.5152,1,2940.9951,1278.4626,2742.9254,1167.8932,1117.7551,4400.8707,1491.6646,0,2803.6428,777.0189,1007.8737,496.6182,1310.6514,4.2,943.9138,685.8402,651.9014,1286.7591,1704.2663,477.161,1148.392,763.659,1465.8026,1147.7357,53,972.8018,0,19181.6827,0,780.7081,0,0,2.89,0,0
2,4,507,1856,2.8,0,1141.7671,31,0,1639.3873,1,2929.4599,1348.6224,2735.4908,1218.2919,1152.1156,4588.4278,1595.6954,0,2948.9347,927.6003,950.2714,509.4384,1335.756,4.2,958.0808,675.4948,696.3489,1562.5994,1705.1164,540.113,1085.1446,754.8811,1441.1287,1131.1083,59,1039.1849,0,19583.641,0,802.4767,0,0,7.84,0,0
3,2,513,2286,2.8,0,1077.7064,31,0,1717.7176,1,2948.0913,1323.6466,2829.0337,1203.0604,1105.1518,4653.4628,1579.6087,0,3110.9762,1058.8059,993.8487,491.9404,1381.4521,2.6,919.131,646.3314,632.4625,1709.2088,1749.2959,559.5933,1116.6357,764.9445,1340.4747,1085.9842,67,1002.07,0,19928.6609,0,771.9594,0,0,7.84,0,0
5,3,555,2830,3.1,0,1080.6341,31,0,1731.0035,1,2930.3581,1254.171,2910.6127,1170.4626,1086.183,4895.5607,1534.2658,0,3306.7045,1386.7166,910.2923,489.8572,1245.2536,1.6,890.8632,620.9333,599.5385,2001.143,1643.9713,595.5164,1016.6768,734.6416,1330.4894,1051.2128,49,1032.0568,0,20282.966,0,772.0241,0,0,9.61,0,0
2,3,647,3608,2,0,1072.8606,33,0,1780.3294,1,3113.5551,1323.9564,3020.0523,1212.9772,1038.2229,5185.5534,1627.733,0,3729.0274,1688.565,922.8827,540.4582,1243.5413,2.2,847.6854,591.2743,609.2916,2248.4339,1696.5351,536.4125,992.8577,714.9201,1347.7172,1005.8055,49,988.0769,0,21500.5029,0,729.1137,0,1,4,0,0
13,5,883,4116,0.7,0,1110.6809,35,0,2104.0734,0,3963.6664,1401.9515,3563.6936,1315.4336,1177.3614,5945.3535,1815.3616,0,4266.5776,1790.7025,928.8627,473.8679,1270.7547,2.2,939.1772,612.8807,499.506,2386.5336,2131.4114,593.0981,971.3395,747.0125,1525.5951,1102.9692,52,1023.379,0,25315.7326,0,760.8493,0,0,0.49,0,1
5,10,756,2681,0,0,1009.3917,37,0,2108.0514,0,4046.367,1343.4769,3689.5483,1263.136,1108.9954,6224.9751,1747.9277,0,4410.9092,1749.0644,878.7137,451.1185,1311.325,3.2,884.0594,572.4298,460.82,2314.445,2180.7051,601.3408,875.3681,725.1271,1429.8093,1031.8433,49,895.0218,0,25838.2931,0,737.5225,0,0,0,0,0
5,6,656,3691,-1.2,0,920.4722,41,0,2118.4013,0,4051.5313,1277.0801,3702.9572,1178.7441,940.6335,6022.0874,1591.6307,0,4116.3687,1533.1807,847.9577,433.4512,1223.8172,1.8,873.7326,597.1872,404.2532,1949.2074,2130.9852,498.4951,836.1002,652.4343,1390.1517,910.5866,51,883.4666,0,25124.1135,0,678.8321,0,0,1.44,0,0
2,5,860,4890,-1.9,0,874.3986,43,0,1892.0549,0,3781.2139,1207.8859,3515.735,1119.3807,901.7213,5049.4117,1544.932,0,3355.4986,795.5882,806.8394,431.0549,1256.3818,1.8,798.6571,582.9558,455.9447,980.5884,2030.8804,561.0235,804.3689,638.713,1313.4913,869.2397,47,848.9077,0,22483.2178,0,678.3691,0,0,3.61,0,0
