"y","station_dist","station_type","temp","rain","wet","cloud","temp.sqr","semester","past_return","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X19_20","X20_21","X21_22","X22_23","X23_24","weekend","m5","m25","m30","m40","m50","m55","m65","m70","f10","f25","f35","f55","f70","bus_passenger","m0","f65"
10,82,0,24.5,0,89,4,600.25,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1601.0779,826.4266,816.2256,1160.684,1196.2831,1139.2128,592.3984,1310.7588,1520.9179,918.6857,1408.8811,1403.0345,1628.3927,587,1628.4064,795.6829
1,395,0,0.9,0,32,0,0.81,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,425.5487,661.9881,643.8947,671.5586,718.0108,603.6676,460.9856,809.6197,356.6285,621.8136,913.0872,724.7709,1175.6009,277,912.7311,567.4414
1,118,0,11.1,0,65,0,123.21,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1094.6545,1146.7144,1084.0464,1139.0826,1285.1436,1117.9603,572.5024,1035.1391,791.4559,1224.4881,1345.7543,1127.1768,1546.9817,386,1341.4816,726.4895
6,85,0,12.8,0,84,4,163.84,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542.7992,1453.5418,1333.6256,1011.9595,854.6773,844.1659,417.7124,835.6033,335.7936,1708.4618,1394.1502,1045.4269,1280.4419,581,737.8635,595.9845
1,475,0,-4.7,0,39,0,22.09,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,510.4886,812.4398,857.0829,827.8473,804.5067,708.5039,469.8172,872.9572,375.7415,904.2733,1066.5063,839.4478,1263.5946,195,871.0935,568.747
1,36,0,0.1,0,58,2,0.01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,729.4231,1342.4263,1124.2835,944.5785,788.1887,859.3702,431.5357,787.0729,295.7149,1555.7804,1166.8582,966.3972,1274.9602,197,496.7478,569.5135
1,51,0,15.4,0,34,0,237.16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1406.9106,4065.0668,2270.0486,1087.4946,976.3243,884.2559,388.6092,824.7097,341.3824,4278.234,1430.9247,814.6952,1285.0759,521,785.0321,498.257
3,82,0,-3,0,48,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.9644,569.0546,542.4595,637.0184,593.2846,643.1548,412.673,920.0847,409.3067,693.5067,814.9051,850.8432,1438.4361,633,590.3398,579.0495
1,428,0,28,0,79,10,784,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,321.8094,1365.5515,963.6103,757.5707,748.427,651.62,346.2444,625.3986,145.5711,1259.6071,875.08,554.1372,1041.639,415,250.6034,404.3755
0,51,0,3.2,0,65,9,10.24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1226.0765,3890.615,2196.6358,1185.3686,1008.831,902.4356,487.1855,862.0804,396.6317,4127.8,1534.3549,965.9828,1330.9136,499,721.489,590.5891
15,29,1,18.7,0,50,1,349.69,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,242.9708,577.8257,648.5579,574.5037,560.06,639.8208,335.9164,622.9568,153.5834,664.9728,653.2749,608.648,822.8591,376,482.8353,373.4279
1,232,0,3.1,0,88,0,9.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.9463,3662.1586,1879.6705,932.2401,728.3875,749.8909,423.8933,838.1373,189.8257,3916.3038,1240.1296,680.297,1180.9348,30,492.3702,557.7194
3,100,0,16.8,0,89,0,282.24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.6872,1414.6616,1320.9559,971.072,890.4397,828.5941,406.4839,978.2042,433.1984,1610.5253,1400.3774,1040.0517,1243.9886,547,860.5017,653.5419
7,80,0,22.8,0,53,0,519.84,1,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,505.4141,1469.2423,1091.3367,741.6087,661.2143,698.5495,346.0604,534.1905,209.4365,1432.6135,927.2097,622.2955,1064.6681,477,353.0715,441.1591
0,91,0,0.5,0,51,9,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,725.6298,763.0088,804.0735,963.1811,810.5395,961.4992,443.2821,1004.8476,469.2202,922.5817,972.6748,1012.4334,1474.5838,26,719.9313,724.4586
2,90,0,12.3,0,87,8,151.29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437.8376,1433.5371,1016.2036,626.7984,580.1915,554.3242,279.105,546.446,138.224,1512.5508,836.179,506.0509,852.16,24,365.8143,356.4734
5,37,1,13.2,0,56,0,174.24,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1002.4992,1007.3783,941.6085,1112.0121,1142.5005,1120.7596,638.1559,951.617,784.6113,1176.9284,1168.3824,1263.4104,1442.6578,358,1081.1854,729.7465
3,73,0,16.3,0,39,3,265.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811.8659,1189.2049,1074.4072,929.595,817.8915,818.7758,456.1945,875.1146,259.4252,1336.7547,1013.9656,1118.1192,1416.7268,345,568.485,652.152
1,60,0,26.8,0,74,9,718.24,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,305.2843,857.6104,888.0843,737.8988,471.8048,509.1536,259.5429,518.328,263.1665,1038.747,1119.9047,544.9387,834.9057,243,820.3316,404.0057
3,90,0,23.4,0,65,3,547.56,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,768.5682,1540.8149,944.8052,737.9381,606.5344,612.26,338.3401,590.5542,176.0726,1275.2482,946.5915,605.461,940.5247,467,437.3498,381.9942
0,47,0,-8.7,0,55,0,75.69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,480.053,725.2224,794.7759,849.8564,777.5586,739.8238,462.6374,1001.4221,322.1269,786.3755,1059.7311,887.9231,1359.9279,188,883.7952,526.329
0,59,0,16.4,0,82,9,268.96,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,875.6011,865.5519,935.8368,974.0726,1110.3233,993.4832,610.837,952.8864,639.6499,1063.6794,1136.6526,1038.8262,1465.1921,0,982.3347,667.1917
7,395,0,-9.6,0,52,0,92.16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,482.7556,852.2174,877.7826,915.0946,719.0398,648.1247,417.805,873.5066,313.2219,931.1402,1097.6755,885.5089,1302.5193,1021,897.7736,578.3258
0,43,0,18.6,0,84,0,345.96,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,628.6891,979.1537,1023.1362,1071.9589,1188.6621,980.1975,551.32,992.1525,442.9346,1175.9456,1227.706,1214.4907,1500.2047,450,796.6915,703.2075
4,59,0,-5.6,0,64,3,31.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950.2492,983.5602,1032.9982,1178.7081,1309.027,1040.7298,559.0422,1001.2304,720.6602,1243.2199,1244.6472,1186.7456,1582.3493,200,1013.3489,647.8787
1,546,0,26.8,0.2,95,10,718.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,801.1637,4238.4896,2141.1732,1050.65,766.3062,830.0063,415.5593,749.1376,177.0847,4113.7116,1230.2716,688.2057,1187.3374,372,348.676,487.3965
3,62,0,6.8,0,89,0,46.24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.042,761.0182,760.5304,589.0542,482.9217,456.7348,230.78,485.8943,204.0235,1004.8304,825.5221,519.4891,786.1757,246,477.6084,337.4886
2,475,0,13.1,0,52,9,171.61,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,444.5291,770.3597,838.114,897.2088,799.5569,672.0633,471.11,816.5895,343.3575,872.9704,1033.8036,856.6851,1185.8058,186,840.865,571.0297
2,62,0,7,0,67,0,49,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.0039,778.2961,706.7861,501.8748,459.0357,377.9875,191.4194,404.4757,146.2666,953.2597,772.4474,428.2278,693.0168,14,390.6595,313.3811
0,60,0,26.5,0,93,10,702.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,213.5348,794.4458,742.5482,566.7486,461.9945,451.8519,230.4481,523.0861,127.4281,1009.0962,770.1168,535.934,841.3347,302,428.9282,362.7217
0,80,0,26.4,2.9,93,10,696.96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,374.2956,1462.2757,1115.9998,688.0506,550.0059,638.2391,336.5777,587.0995,160.6811,1436.008,830.7922,576.528,957.0241,230,448.324,399.2861
3,69,1,2.4,0,55,1,5.76,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,581.8506,1165.6721,1068.3695,867.264,826.0049,834.7954,477.1224,801.1166,268.5368,1326.1426,966.4699,1043.7575,1321.2057,283,503.1558,610.2043
1,67,0,18,0,35,0,324,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,539.1837,1176.5902,1004.7514,920.7058,1001.6216,1121.7713,538.9825,911.4533,318.4789,1421.8083,1092.53,931.8047,1440.766,173,685.1829,660.3241
1,100,0,14.8,0,71,0,219.04,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,407.0819,918.6552,884.7525,866.9116,735.7625,786.9467,356.8673,822.8096,489.5635,914.3088,922.7161,747.754,1117.6455,283,726.5939,476.3537
1,90,0,0.2,0,45,5,0.04,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,287.5657,1512.4529,1079.4725,652.6373,580.5808,574.5547,335.2801,555.9972,166.759,1434.7888,876.4292,559.6516,1007.0671,237,382.8134,357.1011
1,51,0,9.8,0,91,9,96.04,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,677.5022,3601.8313,1801.1019,952.7519,774.1772,743.0952,370.991,771.6377,201.4785,3654.4821,1225.8924,589.0577,1170.1064,137,427.7148,511.7088
0,475,0,8.1,0,75,0,65.61,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,457.1973,816.9502,866.3288,839.579,712.5515,702.7088,462.5745,875.9842,297.4557,847.3662,1064.5772,915.1637,1318.8788,66,809.6137,589.0077
2,23,1,24,0,91,10,576,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,473.5736,1462.0432,1163.2283,674.525,591.48,496.6285,293.4225,595.4388,157.2191,1372.5474,856.1187,554.7717,926.6393,467,396.7392,333.8242
1,41,0,7.3,0,88,0,53.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1718.2474,925.912,808.9376,1449.5149,1582.4045,1202.5721,668.4147,1309.2224,1548.2989,1008.6598,1490.2059,1397.7084,1626.5868,192,1672.1602,702.0718
4,37,0,20.5,0,80,10,420.25,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1414.3234,2837.0679,1667.5823,1292.6504,1235.3205,1122.169,505.9793,849.3605,189.0785,3228.4829,1565.7664,983.5452,1501.3504,372,589.8096,668.0196
5,73,0,7.7,0,69,0,59.29,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1115.3465,1327.1769,1117.5676,959.4294,823.7419,813.8016,421.0058,794.6731,250.4047,1495.646,1102.4569,1021.823,1205.5328,744,537.1716,571.8916
1,21,1,0.7,0,72,3,0.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,185.2447,757.551,754.326,635.3634,414.0053,445.9362,200.906,400.404,133.3715,930.2846,758.494,480.5792,782.6481,166,468.5443,298.9862
4,7,0,29.8,0,67,9,888.04,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,639.682,765.269,560.073,723.2438,686.8117,591.364,435.4673,931.0082,533.3591,762.0398,1076.6698,1031.3685,1489.687,447,1101.6119,650.0171
2,60,0,25.5,1.1,95,10,650.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.4116,689.8314,705.2975,489.1448,390.4987,383.4111,186.9807,398.977,93.089,953.0488,693.5017,437.2842,689.7324,35,432.8589,290.4236
0,37,0,24.4,22.3,99,10,595.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020.3317,2881.1315,1613.6751,1192.4361,1259.9187,1070.9874,506.5236,904.6526,280.7913,3047.4096,1342.7718,961.3556,1263.9145,549,483.7486,601.345
3,23,1,11.1,0,62,1,123.21,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,491.8821,1408.3359,969.8354,693.2594,697.6278,596.8742,306.7256,608.7271,106.0521,1386.4016,903.1812,592.7871,816.3563,358,256.8767,388.55
4,91,0,16.1,0,77,8,259.21,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,501.8904,587.0849,513.3917,637.0906,518.2095,655.101,362.445,878.6834,681.1802,692.2261,724.2823,740.2347,1262.1992,425,668.3229,521.3979
0,17,1,10.8,0,67,7,116.64,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,797.635,3745.7656,1838.1144,879.6937,824.5271,810.7848,412.3175,752.558,171.0022,3872.2931,1209.0559,609.9714,1189.3013,90,440.5375,468.198
6,76,1,32.3,0,61,3,1043.29,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623.6586,1062.9864,802.9162,1007.298,907.3048,1061.0702,686.3484,991.8752,254.8004,1288.9373,953.0224,1133.4706,1674.1991,410,480.9121,688.5211
2,88,0,1.4,0,38,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326.2972,793.063,742.8031,619.0606,542.3969,568.1197,305.6172,638.4056,195.1178,897.8122,918.194,644.6564,985.2309,461,367.0604,434.9699
2,10,0,17,0,51,10,289,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,490.465,1005.8118,923.9219,818.2049,769.6963,719.5147,355.9181,740.0109,722.2056,1048.6922,985.1287,854.0098,1196.9876,650,711.4313,513.0887
8,29,1,18.7,0,66,9,349.69,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,154.3391,464.3215,510.3805,568.5183,561.5757,671.1968,332.2677,586.8146,111.5421,527.1682,562.1383,553.7083,871.4138,207,423.8321,428.6574
2,246,0,19.6,0,80,3,384.16,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1601.9176,905.0125,734.1051,1067.1661,1049.374,909.7739,601.1877,1346.9173,2042.8802,940.7529,1330.7482,1425.115,1812.716,260,2160.5333,880.2581
2,88,0,25,0,94,10,625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301.8938,944.9276,853.8976,799.3931,823.0267,904.5397,537.9738,1080.1904,478.15,1044.7198,1147.26,1232.5877,1957.2701,475,918.84,788.3916
0,128,0,-6.2,0,58,0,38.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738.7862,748.1302,856.4997,902.7629,827.7308,1008.7362,448.6905,1001.0761,507.8936,956.1545,985.1311,1040.907,1527.6468,3,746.8932,688.083
1,57,0,20.2,0,72,10,408.04,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,921.9184,1342.2766,1291.5171,892.4284,916.9789,885.5712,520.9004,907.7524,332.3653,1548.8246,1130.8901,1098.0353,1473.4989,53,537.9675,658.4608
1,42,0,29.6,0,70,2,876.16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,312.4652,1423.6723,1086.3758,728.0185,641.1707,647.1905,333.9993,580.2853,201.2274,1301.3039,818.1595,594.7587,972.7702,338,466.0237,392.2954
2,33,0,22,0,86,9,484,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658.476,912.4628,792.5773,957.4317,934.4401,860.4506,492.7598,964.0019,534.7434,924.5481,1147.8479,1087.2003,1423.3824,71,990.6129,638.1542
3,128,0,2.4,0,48,4,5.76,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1332.1758,5250.9608,2642.3433,1088.933,940.8056,949.9039,488.1391,834.2366,230.1202,5028.2524,1533.2973,818.4288,1245.5853,634,494.0736,585.3516
0,27,1,26.5,0,93,9,702.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657.5763,964.3505,782.1575,1012.4117,894.1002,929.8838,541.3161,1036.4222,499.4592,943.3128,1181.8785,1100.2114,1529.6102,51,981.2929,680.7798
0,88,0,22.7,0,91,4,515.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,591.314,989.6032,978.8089,807.7973,982.8505,1180.0509,638.6725,1242.1105,342.6918,1049.1682,1104.7697,1250.1927,2067.5253,0,656.1235,878.1841
1,118,0,14.3,0,90,10,204.49,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,460.3291,1484.4714,1068.7616,745.4791,636.5147,665.7803,324.7018,584.5678,150.0654,1447.5901,943.6946,596.2462,1052.2747,238,515.3981,404.6947
1,29,1,-2.8,0,34,0,7.84,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.2287,635.24,730.0567,637.5589,621.7858,704.2969,377.1206,671.8087,123.6462,879.7465,724.8187,620.1445,916.8635,312,597.7687,423.3408
0,246,0,0.6,0,61,2,0.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1749.3708,761.5634,725.1876,1391.7114,1626.9192,1218.8432,640.3708,1189.2703,1507.7657,1020.3218,1481.9336,1372.8675,1506.943,4,1595.109,691.9617
5,10,0,20.4,0,60,1,416.16,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,252.5051,985.9994,915.9769,737.9885,556.3938,496.7818,291.7772,559.6292,343.228,1169.2569,1280.4017,555.6104,830.7561,395,778.2825,444.0718
1,225,0,14,0,36,0,196,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1143.0756,1245.9525,1255.4358,1274.589,1200.6076,1079.179,587.5874,1032.8333,724.0094,1161.7831,1131.942,1232.2211,1527.4124,373,1029.9862,658.5841
7,27,1,24.3,0,88,8,590.49,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640.6482,962.9543,758.2328,978.946,937.1404,897.9972,523.051,974.042,463.1867,919.1321,1223.4848,1084.541,1430.9324,0,931.4737,616.7199
1,40,0,23.7,0,89,7,561.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,372.2071,1296.5976,925.6249,628.1583,485.1582,507.9695,315.1009,558.9651,156.4069,1395.9054,834.8773,493.5801,786.3158,18,385.8336,370.9181
2,58,0,22,0,29,0,484,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.011,556.9764,536.2387,527.9201,531.1671,512.033,302.5478,615.3618,297.2565,619.1943,671.3311,708.5326,1025.0792,318,545.7233,496.2621
0,332,0,-3.9,0,33,0,15.21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1485.6339,793.4585,787.3762,1523.5281,1574.4755,1190.5746,658.5456,1250.0535,1435.9024,960.6415,1494.4231,1432.6093,1544.3681,81,1530.2265,689.9456
0,62,0,2.6,0,43,8,6.76,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,241.0622,803.7886,820.0451,752.5741,514.1514,515.8413,268.4065,628.5649,211.3357,1008.2018,965.6071,569.555,942.8437,300,603.12,414.7624
4,116,1,23.7,0,63,8,561.69,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,853.8373,3350.3426,1931.4139,1059.2053,913.962,839.3552,396.5128,775.765,293.8856,3476.9963,1460.0801,821.4147,1188.4545,297,594.0611,569.7988
5,83,0,26.7,0,79,10,712.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1115.7855,3008.9503,1768.5073,1233.449,1079.9345,943.9014,513.3383,933.7522,313.9948,3169.3326,1328.1955,896.5836,1339.859,718,506.1427,595.5884
2,10,0,-2.5,0,78,6,6.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559.7279,1015.7602,933.7787,882.9844,824.0351,816.0891,411.2288,788.1081,345.6195,1075.1745,1017.8252,910.5301,1390.6746,478,600.5751,518.9448
2,85,0,-1.8,0,76,0,3.24,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,692.214,1659.6076,1545.4579,1237.8348,983.1161,981.4864,471.594,1049.8419,374.9128,1948.2378,1584.7534,1264.4711,1530.1464,92,787.2744,647.4557
2,127,0,12.7,0,83,10,161.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912.3196,970.5889,1038.8801,1306.6203,1229.9218,1036.5027,591.2196,1141.4587,754.0743,1187.5368,1311.4135,1177.9846,1666.0918,419,1195.8276,701.0607
0,332,0,10.1,0,73,10,102.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1791.5767,894.4589,783.6378,1561.2539,1603.5192,1304.377,700.2317,1242.9322,1554.555,1019.1516,1503.1679,1448.9017,1611.3596,48,1618.4671,692.1842
0,410,0,8.8,0,57,10,77.44,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1338.6044,779.1151,720.2242,1077.0421,1102.4612,1031.4743,591.6162,1204.2876,1978.7213,919.5634,1346.8269,1394.2427,1871.9757,159,2146.989,814.4477
10,90,0,24.1,0,42,2,580.81,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,446.143,1485.2829,1142.178,770.97,577.7552,619.5383,300.441,649.1531,234.185,1314.1767,841.0116,563.8418,978.4214,546,508.836,380.3645
0,59,0,-9.2,0,42,0,84.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,879.7106,817.8458,901.4149,976.7163,1239.6083,1065.8654,582.8088,1044.3879,669.0342,986.4503,1075.5245,1120.7242,1433.1965,0,966.4979,646.6694
11,34,0,21.3,0,60,5,453.69,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,447.5272,1513.8353,1048.9518,653.249,561.5894,595.1336,334.7881,553.6539,171.8132,1515.6768,969.3718,573.7604,1090.3975,299,387.0477,398.9702
0,42,0,-4.8,0,59,9,23.04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,323.6545,1346.2442,970.1217,698.1766,647.5177,565.8007,348.3643,676.9982,143.1477,1244.4977,833.777,609.4518,996.0914,634,382.0016,418.7482
0,92,1,1.5,0,89,9,2.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,318.9509,522.9463,558.9343,608.4981,510.7786,578.7673,268.7959,637.3909,246.1174,610.2868,662.1292,624.665,1095.3233,292,654.9202,442.2412
2,118,0,7.5,0,54,0,56.25,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559.9363,1455.5475,1044.3488,627.794,523.6147,562.2663,273.4787,533.6924,142.8671,1486.1433,866.5229,528.4902,777.7781,74,403.7222,381.0978
1,47,0,5.9,0,71,0,34.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420.9159,872.8,985.8101,892.494,710.6179,741.9637,455.7205,943.956,307.7114,992.2635,1109.1519,990.7592,1359.5284,0,804.3366,669.3763
0,71,0,24.8,1.7,87,10,615.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,518.1992,899.0647,850.1422,876.7839,741.3416,722.3444,376.8606,775.3876,422.6813,1004.1048,1183.2201,1071.5702,1258.9678,356,771.6202,580.8604
0,29,1,24.5,19.5,96,10,600.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,194.6432,709.8381,825.3495,656.5535,606.8334,587.4453,327.1561,620.4509,163.0531,918.953,733.8294,548.3738,866.9948,133,473.267,395.6084
0,92,0,-7.9,0,57,6,62.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,532.3933,779.3315,913.0951,909.61,740.8513,772.6511,508.1428,1069.0395,389.7024,1025.5631,1215.1286,1028.9832,1485.5082,88,1035.8963,648.5075
0,41,0,11.2,0,88,1,125.44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1683.1872,917.8519,790.9598,1576.4915,1619.0984,1280.6711,684.0897,1221.7471,1655.4268,1006.262,1592.7717,1353.7904,1560.1296,9,1773.7144,698.0809
4,73,0,8,0,73,0,64,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.2872,725.9974,803.9435,646.8578,581.9368,588.6235,318.2222,545.8947,170.7837,957.1883,773.2957,618.4493,825.9148,447,418.0402,392.9222
6,127,0,22.3,0,30,4,497.29,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961.4626,1130.3024,1069.0106,1415.2958,1283.1462,1186.6028,642.8706,1119.2594,925.1004,1306.7398,1514.1375,1410.6715,1606.582,576,1402.7509,819.7114
2,80,0,7.9,0,67,9,62.41,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,781.5391,1637.9994,963.6192,763.9004,685.4852,726.6217,335.823,643.5018,151.653,1355.9188,992.3583,636.9159,1036.7959,465,316.371,429.9879
0,69,0,7,0,77,0,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491.9866,1508.3757,982.5289,598.2298,527.216,540.4766,313.1067,518.465,141.3899,1473.5149,806.0078,526.6481,763.1133,54,397.339,339.0905
1,69,1,-5.5,0,45,0,30.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646.9506,1054.6841,891.732,924.4634,716.6948,924.3503,440.2543,785.7555,264.5363,1186.3517,1078.1931,1135.9762,1522.9914,349,582.0147,616.4027
0,410,0,23.2,0,78,10,538.24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1608.0886,910.689,751.6731,1116.403,1086.2131,885.8772,617.1217,1358.0184,1976.5764,1020.4946,1341.1531,1261.5441,1669.5628,263,2161.116,819.1994
57,27,1,27.3,0,67,5,745.29,0,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,639.357,889.7498,685.2568,832.6277,770.1932,719.0662,442.472,798.0626,452.7653,1043.7719,1256.0488,1071.5764,1305.2789,530,939.0156,571.6187
1,83,0,5.9,0,88,8,34.81,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1197.8348,3816.8179,2048.0411,1052.0124,872.0726,816.2146,430.8156,899.7409,195.6352,4033.3969,1356.4658,791.6262,1230.9237,368,493.4804,585.0664
0,128,0,31.2,0,70,10,973.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591.1886,566.4085,512.4231,615.6075,615.3411,715.5509,416.4051,862.6524,442.8308,673.0584,754.294,735.6642,1490.1517,470,698.7064,561.8704
0,40,0,7.1,0,83,0,50.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448.7398,1380.1617,969.1083,587.0037,526.1213,538.7302,300.6086,503.8515,162.0207,1357.3768,850.1126,497.2226,816.1443,17,417.1569,318.7421
3,29,1,14.4,0,48,8,207.36,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136.2018,600.5079,532.8636,561.9181,573.512,639.9484,302.3105,539.918,104.9652,546.2854,562.8142,680.4564,881.1957,186,392.5306,384.9062
1,89,0,24.6,0,75,10,605.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1776.7597,860.1902,751.3393,1442.0979,1644.271,1227.7633,627.5945,1261.8708,1660.392,1023.3531,1497.7104,1384.4859,1510.8794,11,1614.9468,714.3688
8,90,0,29.6,0,73,10,876.16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,344.0005,1324.7867,940.2712,592.7988,490.2128,549.5096,280.8004,474.9515,124.5355,1289.6976,747.0009,497.8284,829.2729,149,482.2696,336.5984
3,43,0,27.3,0,67,5,745.29,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1159.981,1070.3599,1023.4503,1119.0347,1183.8549,1043.4372,600.9689,1071.1844,845.2629,1182.1558,1347.566,1245.0867,1577.5774,725,1266.5445,735.6202
