"y","past_return","sub_passenger","station_dist","bus_passenger","temp","m50","m25","m30","m35","f60","m20","m5","station_type","f50","f30","f70","f0","f15","f45","m40","m55","m45","f20","m0","m70","m60","wind","f55","f40","f65","f25","wet","f35","dust","m65","most_use","cloud","sunny","X16_17","temp.sqr","X8_9","X7_8","rain","semester","X19_20","X12_13"
0,8,2511,554,617,16.9,1004.6111,2902.5234,1735.4579,1521.5687,756.3206,4058.0295,1327.1743,0,1062.1668,1697.1218,1355.8695,686.3117,1674.6808,1125.4433,1213.3914,1073.2671,1382.7319,5898.471,583.4271,900.9436,696.2512,1.1,999.0809,1200.7085,593.4363,3152.9715,41,1431.1105,51,485.6477,22397.2543,0,1,0,285.61,0,0,0,1,0,0
4,4,3309,232,554,17.2,1022.7028,4907.3867,2474.7229,1787.4026,781.0371,5600.8391,2291.274,0,923.5516,2222.8644,1202.1536,641.3817,2547.1242,982.8283,1191.4852,909.2872,1256.3237,7502.9508,742.9758,848.9277,649.6897,3.8,963.2755,1033.9636,652.9404,5071.103,25,1464.2131,54,488.1445,31031.4826,0,1,0,295.84,0,0,0,1,0,0
0,2,0,83,96,-3.6,744.6873,3714.2468,1920.9759,1351.6952,613.9663,3741.9669,643.7661,0,682.7814,2025.6654,1321.01,379.2731,951.3791,808.5801,976.9261,820.3319,1015.3866,5840.3567,411.7033,807.2707,534.4638,0.8,638.3109,759.5217,487.7013,4000.9973,76,1285.9498,39,381.1278,23881.854,0,0,0,12.96,0,0,0,0,0,0
12,9,2343,37,587,18.4,1084.9966,3039.3881,1671.0328,1542.1084,815.4874,5328.6429,1734.6584,0,1096.8414,1835.3396,1394.4531,460.4455,1938.1819,1292.2972,1173.6871,1129.7166,1332.6852,7304.807,482.8431,941.4425,704.6659,3.6,974.0573,1146.2302,676.0868,3104.903,55,1537.8849,42,519.9259,25364.1067,0,1,0,338.56,0,0,0,1,0,0
1,3,1563,116,348,-3,1086.2296,2695.4674,1665.5673,1545.9096,827.7799,2606.6861,685.634,1,923.6747,1727.1568,1356.3297,428.6285,640.7167,1084.7755,1178.5296,1049.6192,1245.0589,4119.1857,442.9315,911.2956,697.6526,1.1,943.2768,1022.1916,630.4882,2933.9881,59,1378.7462,72,496.7508,18672.7072,0,0,0,9,0,0,0,0,0,0
13,5,3257,232,623,30.6,962.4939,3950.9146,2136.5697,1719.1877,743.969,4409.5829,1417.6149,0,976.6028,2201.4794,1250.8044,810.6716,1799.4233,1115.9624,1222.3078,991.5466,1200.2444,6256.4827,696.8949,900.738,643.5426,2.9,1003.6649,1152.1625,579.1513,4310.2905,38,1693.7987,33,492.4359,26678.3062,4,1,0,936.36,0,0,0,1,0,0
1,4,4949,611,841,17.3,1129.2567,3138.0261,1748.0163,1362.6844,730.9516,3915.7787,1109.8399,0,1024.3662,1826.3528,1382.2494,328.01,1267.935,1046.4962,1194.3902,916.8415,1279.1106,6035.3278,553.6799,891.4726,699.1715,1.4,874.0496,1065.8583,607.0369,3481.1322,90,1331.2883,44,493.9195,22838.6066,9,1,0,299.29,1,0,0,1,0,0
0,0,1367,116,263,17.2,801.4601,3351.346,1763.789,1387.0634,639.1026,3494.2231,869.6176,1,758.448,1764.6571,1141.2234,329.4266,1088.7587,806.9252,933.3261,760.5121,945.8196,5094.4112,384.1566,769.0265,486.5411,1.6,736.173,811.4025,515.187,3252.1799,49,1220.8014,29,385.9001,21328.4711,0,1,0,295.84,0,0,0,1,0,0
1,0,549,83,85,-7.4,709.7741,3629.0459,1819.4553,1303.5369,627.6535,2974.7881,472.5358,0,744.6194,2028.9341,1180.3403,349.9172,704.174,757.4739,938.4849,762.8709,1079.6494,5230.6951,430.9671,821.4156,514.2947,1.9,710.3772,792.8073,564.0378,3833.3869,55,1313.7691,47,403.3099,22133.6114,0,0,0,54.76,0,0,0,0,0,0
4,5,2377,128,597,32.2,1039.3543,2820.5818,1675.5324,1359.5473,783.269,3382.8639,926.1287,0,997.4148,1752.0986,1410.908,609.5909,1484.4539,1264.9696,1079.4901,978.0346,1192.7638,4789.8673,474.1734,954.1644,722.4965,2.5,1049.6462,1167.2038,580.297,2991.2467,58,1355.635,39,537.7616,20127.373,7,1,0,1036.84,0,0,0,0,0,0
1,5,1661,17,410,25.2,1125.0721,2712.9805,1606.4825,1444.7124,770.9145,3188.2763,968.9372,1,1001.7392,1680.8808,1406.6631,320.5337,1050.9104,1186.3279,1226.0492,1012.9285,1260.6117,4488.1057,657.0024,965.4695,697.5792,2,994.0043,1089.0776,591.5768,3090.9436,89,1506.8455,8,558.7305,19719.2273,8,1,0,635.04,0,0,0,0,0,0
6,2,3400,37,613,27.9,943.3122,4872.7981,2403.4795,1635.8558,715.588,5056.459,1381.3108,0,894.4598,2244.117,1284.0242,585.276,1563.4702,902.9784,1211.3994,931.4715,1151.8628,6872.6545,615.2434,832.1457,643.1689,1.5,826.22,936.5418,625.5723,4788.0672,79,1459.1197,9,421.576,29332.5508,0,1,0,778.41,0,0,0,0,0,0
1,1,0,51,51,7,729.8469,3727.7888,1902.3567,1318.34,602.411,3729.4253,904.0299,0,708.6056,1881.1644,1194.8869,349.8631,1123.4323,741.0491,912.8331,746.0287,952.2935,5787.147,440.3291,794.698,517.1423,1.2,600.2823,743.317,535.6598,3747.1154,71,1203.4335,30,400.6121,23296.7711,7,1,0,49,0,0,0,1,0,0
0,1,0,83,22,6,700.6758,3635.2381,1871.486,1361.8561,610.9343,3617.851,816.2087,0,707.2962,1930.175,1175.1167,345.5909,1116.9514,782.7705,870.7819,742.3292,1010.9043,5758.9477,446.7008,875.3298,530.5992,2.1,646.1422,769.7325,490.1381,3849.5158,59,1267.2156,26,398.6383,23292.2853,8,1,0,36,0,0,0,1,0,0
4,0,1020,116,235,10.8,833.6715,3675.5722,1863.1164,1393.6407,668.3546,3824.4341,771.9361,1,805.0244,1974.0065,1316.4319,335.5882,1028.6794,864.3819,1031.1413,839.4958,1045.6671,6289.7468,437.4082,825.0606,591.013,1.8,667.7819,849.5789,525.367,4045.439,88,1428.045,11,432.9189,24494.0007,3,1,0,116.64,0,0,0,1,0,0
7,8,2808,37,541,-3.9,1034.1093,2707.9714,1715.9807,1409.6637,840.6439,2616.8794,525.7716,0,861.1196,1643.3585,1356.2636,415.3785,647.666,1038.8122,1053.3901,1018.6917,1302.599,3994.4259,423.4313,950.2322,701.2144,1.1,1035.956,1041.7762,580.3041,2985.4924,62,1294.8062,63,516.5008,18368.5782,3,0,0,15.21,0,0,0,0,0,0
0,0,2567,546,471,-7.2,933.8665,3425.7443,1944.5105,1382.2694,662.6492,3659.8958,737.7278,0,846.611,1967.0538,1258.3791,419.7822,884.8006,930.4795,1052.5478,903.5367,1170.1609,5991.7178,533.4738,824.0554,602.2758,1.4,778.0149,884.0984,573.4771,3867.8922,57,1405.9095,16,445.8668,23644.9933,0,0,0,51.84,0,1,0,1,0,0
1,1,2306,17,491,1.7,854.6649,5023.7018,2487.51,1550.9359,638.3694,5255.8373,1083.3584,1,831.0427,2200.7087,1105.5613,396.7961,1301.1616,896.5001,977.1026,833.6323,1031.5293,7206.183,423.0051,792.1759,542.1019,0.4,671.92,798.0605,559.8373,4601.6245,53,1372.3528,36,416.3968,29698.854,0,0,0,2.89,0,0,0,1,0,0
3,7,2,83,151,23.9,770.9111,3681.3637,1889.1258,1428.2931,625.6212,3735.4862,719.776,0,737.2377,1956.3054,1189.4807,397.2896,978.4514,823.0557,971.7567,780.2912,988.6472,5930.2209,400.6311,780.2089,544.7488,0.5,666.6711,752.1077,477.9571,3979.6802,82,1275.8617,25,421.7995,23876.337,7,0,0,571.21,0,0,0,0,0,0
0,1,3167,546,941,1.7,1059.2397,3901.3668,2159.6593,1779.1145,772.0903,5119.4944,1420.1573,0,1036.727,2316.0446,1373.31,511.5299,2196.194,1061.7289,1140.7202,1013.766,1395.5977,7179.9494,562.7599,908.7414,727.3036,1.9,892.9811,1028.0877,626.2756,4358.6594,92,1746.7308,51,480.3453,28561.0192,10,0,0,2.89,0,0,0,0,1,0
0,0,500,116,100,14.1,790.6836,3776.0109,1947.2555,1328.6222,663.9131,3914.405,768.4119,1,833.7372,1736.0514,1143.3129,395.0522,1084.4043,746.3648,840.5516,809.8016,959.2015,5818.8083,408.1881,778.3798,517.4595,2.6,649.8039,763.2492,508.9862,3677.3685,72,1220.8716,11,427.0526,23419.3934,10,1,0,198.81,0,0,0,1,0,0
3,3,0,37,88,16.1,851.1685,4243.4117,2023.0692,1325.4387,668.7335,4672.0467,1114.1937,0,759.5992,1912.4303,1198.5513,361.7494,1498.3221,806.1001,956.9148,794.0829,992.5759,6748.8203,467.4619,860.3935,538.2669,1.5,696.0253,812.178,579.8881,4298.9992,73,1299.7007,22,393.9564,26523.9168,0,1,0,259.21,0,0,0,1,0,0
7,6,1534,232,313,10.7,1065.1923,2856.8836,1720.2898,1492.9479,766.25,3532.4879,1143.2802,0,978.6089,1638.7875,1411.7253,403.3336,1361.6895,1126.1405,1099.6335,954.2554,1291.5063,5150.9168,624.4215,975.2582,569.0387,2.7,943.6253,1032.0124,567.844,3094.5096,49,1386.3503,20,536.2283,20873.1734,1,1,0,114.49,0,0,0,1,0,0
1,3,2808,611,541,-3.9,1034.1093,2707.9714,1715.9807,1409.6637,840.6439,2616.8794,525.7716,0,861.1196,1643.3585,1356.2636,415.3785,647.666,1038.8122,1053.3901,1018.6917,1302.599,3994.4259,423.4313,950.2322,701.2144,1.1,1035.956,1041.7762,580.3041,2985.4924,62,1294.8062,63,516.5008,18368.5782,3,0,0,15.21,0,0,0,0,0,0
0,0,6,546,35,-6.5,725.4275,3394.6092,1767.7182,1276.257,629.1933,2728.0474,428.617,0,711.3218,1822.5895,1180.9391,357.5123,662.2178,699.0429,873.1735,676.6653,979.3551,4491.4038,419.6332,824.1686,516.0279,0.6,682.2879,734.8574,492.2083,3649.9991,61,1132.5507,20,363.0258,20263.1749,1,0,0,42.25,0,0,0,0,0,0
0,0,0,554,73,1,799.9696,3911.0273,1999.1841,1428.1702,619.3514,4110.1545,810.9803,0,760.7433,2063.1643,1121.0939,337.3443,1059.2409,838.1906,960.1026,776.6565,1073.2127,6701.2683,371.3449,826.7497,539.9101,1.9,671.1398,803.0981,524.1742,4336.5747,68,1378.5362,25,418.9779,25928.0796,0,0,0,1,0,0,0,1,0,0
1,1,0,83,42,16.1,746.1058,4417.3809,2009.3422,1337.162,616.5417,4711.3979,1071.1481,0,749.7535,1917.2448,1222.5224,394.1394,1346.8899,763.7558,882.6519,796.4467,1010.914,6537.1064,463.8249,826.0059,579.872,1.6,680.7253,827.018,589.9971,4102.6298,84,1280.0317,33,408.1039,26312.2957,5,1,0,259.21,0,0,0,1,0,0
24,17,3437,116,650,29.2,1105.6248,4382.493,2555.598,1784.665,802.4561,5072.7907,1728.1714,1,1152.8191,2206.1438,1409.1595,963.5962,2174.1654,1336.6233,1268.9011,973.8091,1316.26,6961.3954,713.0194,1010.2245,652.1703,1.7,1040.4614,1184.3775,641.0195,4483.7752,46,1691.9265,49,523.7831,29138.7876,8,1,0,852.64,0,0,0,1,0,0
6,2,3169,51,678,11.6,941.1062,4033.6533,2214.0091,1617.9892,728.0529,4723.45,1297.5143,0,854.3964,2248.8006,1314.5006,498.3461,1615.1736,882.0913,1265.4981,901.1651,1338.1406,7182.5682,413.9186,861.4856,630.1056,1.9,868.6637,882.1371,587.1046,4544.4671,66,1533.813,69,438.4449,28098.7505,10,1,0,134.56,0,0,0,1,0,0
5,12,1627,232,372,26.2,1138.7436,2754.7058,1614.4554,1483.6688,765.9275,3417.2173,1013.6008,0,974.496,1634.4171,1340.7385,489.5794,1000.842,1128.9835,1282.9535,933.3944,1237.0416,4563.9683,672.8074,880.9652,725.7156,3.1,1013.0442,1156.6499,610.7076,2969.2855,82,1408.3769,16,496.583,19846.0951,10,1,0,686.44,0,0,0,0,0,0
1,2,0,611,40,15.9,818.4336,3936.5495,1935.6292,1437.2334,632.389,4166.9217,1035.8959,0,787.1948,2017.4537,1102.4055,364.4263,1356.0546,769.1569,987.6091,831.3404,1077.6169,6621.9457,463.8833,839.7461,575.3402,1.8,709.2761,776.2651,540.3415,4113.6501,67,1324.7044,34,442.2379,25554.0877,8,1,0,252.81,0,0,0,1,0,0
20,13,4617,116,767,15.4,1164.7052,3301.5879,1809.1628,1672.5355,730.2792,4526.3883,2043.8239,1,1085.0131,1769.7094,1233.7101,737.632,3307.7603,1180.4478,1222.4516,1020.6782,1320.2792,6126.1951,533.6825,1004.0961,678.5835,3,997.7113,1063.7313,617.0974,3471.9529,59,1547.8912,11,502.3353,24225.4231,9,1,0,237.16,0,0,0,1,0,0
2,7,2028,546,453,24.5,1168.189,2868.3545,1662.4889,1531.8429,761.1626,4222.7532,1795.8242,0,1060.3256,1848.6159,1365.3625,316.9296,2052.319,1269.1305,1262.3329,1080.9284,1398.9761,5853.1973,573.4218,1013.4814,714.1946,2.9,1076.4809,1321.0379,710.9818,3229.7862,58,1522.6047,37,491.0382,22739.6436,3,1,0,600.25,0,0,0,1,0,0
0,1,1454,17,332,-7.3,1121.5146,2726.4531,1679.846,1592.6717,795.1712,2622.3738,625.9535,1,995.2274,1719.0563,1382.328,402.2787,819.7948,1063.1268,1150.8033,1038.6258,1244.3045,4181.7787,479.5521,918.3539,793.7718,2.5,980.1185,1153.0274,652.8349,2953.3295,46,1299.6358,25,479.5539,18775.1449,0,0,0,53.29,0,0,0,0,0,0
0,1,991,113,212,23.1,783.5802,3495.2821,1930.5772,1304.1685,706.9737,3286.0509,671.4207,0,807.9694,1865.9102,1214.4968,466.9069,927.7939,834.5862,974.7882,749.347,989.8328,5473.8361,397.7819,846.8098,575.6631,0.1,705.2056,782.7695,536.4311,3710.7468,93,1317.7799,22,428.4523,22384.3517,8,0,0,533.61,0,0,0,0,0,0
3,0,1585,554,378,25.6,1129.8199,2713.1754,1642.4264,1452.2085,803.7993,3050.1405,857.7536,0,1053.4085,1720.4221,1184.6668,472.0828,1191.3883,1250.331,1151.6076,1036.0683,1175.5031,4758.9712,590.7943,896.3599,714.2397,1.2,1026.0395,1164.3846,610.5739,2980.4598,71,1400.0342,45,488.7283,19717.8381,6,1,0,655.36,0,0,0,0,0,0
0,0,556,232,79,-1.1,747.0678,3525.9629,1845.4124,1218.4628,621.5486,2959.6461,492.9449,0,745.903,1926.6171,1241.8749,358.1484,707.7446,730.2231,868.7215,726.6759,1032.7603,5072.2014,440.3363,811.2882,518.3265,1.8,671.4086,807.636,497.8864,3840.5174,88,1197.8003,72,419.6341,21586.6204,0,0,0,1.21,0,0,0,0,0,0
1,5,4,128,329,-0.2,783.9315,4625.5297,2189.3965,1493.6172,607.0288,4827.0786,910.3654,0,755.3751,1912.6286,1144.5053,364.2952,1190.8703,772.7857,927.8126,832.4136,1054.0398,6900.1822,397.4714,765.0144,577.0219,3.2,665.1403,777.5701,517.9481,4323.4159,66,1308.8678,54,382.4051,27580.7165,1,0,0,0.04,0,0,0,1,0,0
3,4,1227,116,362,2.1,797.3979,3903.7468,2061.8469,1417.6303,643.1673,4286.2982,958.5258,1,746.6102,2023.3667,1234.8886,349.5485,1183.4645,805.8676,941.5163,837.5761,1048.1886,6679.2774,376.9271,813.8078,535.8481,1.4,659.0078,713.8667,534.9432,4364.2525,63,1296.3782,21,391.2492,26032.797,2,1,0,4.41,0,0,0,1,0,0
3,1,991,37,184,22.7,840.037,3545.4196,1827.9754,1338.1731,643.4426,3690.554,868.8667,0,744.7562,1738.2239,1167.001,427.2025,1142.8052,871.5127,891.1109,766.9991,1006.5106,5657.1876,460.344,726.9673,552.6207,1.9,685.839,824.0002,547.0295,3548.7461,84,1221.3537,15,456.1144,22567.6334,9,1,0,515.29,1,0,0,1,0,0
0,0,4313,554,877,-4.5,893.639,2978.3448,1753.6588,1351.0359,717.5112,3265.0697,725.8177,0,846.4066,1788.9892,1373.7578,384.4016,963.8076,1010.5027,1123.4344,863.6229,1063.0133,5068.4835,404.9585,922.9856,648.8962,2.7,796.1069,947.8188,566.6859,3314.677,56,1314.22,33,487.193,20834.4789,1,0,0,20.25,1,0,0,0,0,0
4,1,4681,128,840,23.9,1040.7597,2961.0464,1697.2962,1388.7761,715.9249,3167.0332,903.3851,0,869.9431,1676.9798,1414.1535,352.6453,936.5422,986.9243,1121.6433,872.218,1251.9462,4879.488,527.1037,825.5485,674.7866,1.6,815.2868,928.5181,590.4464,3460.8805,99,1385.4628,18,475.965,20616.963,9,1,0,571.21,1,0,0,0,0,0
5,0,2336,546,550,6.2,940.7085,3933.4847,2217.514,1721.5145,722.2777,4871.0525,1983.3173,0,900.3866,2097.2413,1158.0389,432.0896,2163.5395,1054.4407,1252.955,898.1056,1220.2261,6836.7116,490.9083,888.2114,634.6699,2.8,852.095,956.0072,564.9616,4215.281,39,1512.1576,11,521.0791,27404.9572,10,1,0,38.44,0,0,0,1,0,0
1,0,3433,554,744,-2.4,1121.0231,3179.0956,1740.2715,1546.9848,833.2713,4221.801,1416.1417,0,1151.1815,1794.5085,1310.4573,563.2921,1904.5244,1158.3002,1147.6799,1040.4484,1262.1995,6045.973,517.9612,974.4921,737.3547,2.6,945.341,1054.0193,669.5466,3286.8102,91,1348.2801,38,505.9606,23163.7247,10,0,1,5.76,0,0,0,1,0,0
0,0,2512,113,460,-2.9,913.4074,3433.72,1947.5936,1471.9923,670.2263,3592.2506,1011.977,0,931.2221,1887.8423,1213.9454,556.4167,1652.4776,1103.4207,1051.3777,854.72,1164.491,5678.625,570.6435,748.8793,576.6248,3.4,868.4085,961.0975,543.4762,3699.8667,27,1542.1732,15,395.6524,23254.0637,8,0,0,8.41,0,0,0,1,0,1
8,15,2729,116,684,9.4,1110.7191,2909.1309,1649.9435,1434.3332,819.048,4156.6847,1167.3565,1,1031.7068,1769.1922,1371.7144,524.935,1540.844,1235.3831,1119.8153,977.0157,1179.1835,5877.6026,498.4951,898.3827,668.345,4.7,1022.672,1039.7341,595.8122,3152.6266,25,1401.4105,45,500.9146,22350.9242,0,1,0,88.36,0,0,0,1,0,0
0,2,3127,113,710,25.3,920.81,4109.8588,2244.4558,1716.3408,747.1316,4514.8469,1214.0859,0,908.369,2161.7784,1327.8259,512.7419,1548.9042,970.3976,1150.1174,852.0691,1118.5095,6330.4601,540.9507,880.2083,697.6658,0.8,756.5322,998.7491,584.0984,4231.2114,82,1375.5265,21,451.5346,26684.4787,10,0,0,640.09,0,0,0,0,0,0
8,14,2879,37,705,23,1017.0193,3965.3675,2003.5577,1605.5462,688.779,4775.8343,1280.4902,0,828.5431,2049.9492,1212.2447,404.544,1485.4114,965.1526,1255.3155,836.7661,1166.2462,7098.7689,369.4342,868.8097,609.5883,4.3,733.0627,986.6191,616.4542,4258.8578,61,1453.718,19,474.9085,27211.5996,8,1,0,529,0,0,0,1,0,0
2,1,4949,113,841,17.3,1129.2567,3138.0261,1748.0163,1362.6844,730.9516,3915.7787,1109.8399,0,1024.3662,1826.3528,1382.2494,328.01,1267.935,1046.4962,1194.3902,916.8415,1279.1106,6035.3278,553.6799,891.4726,699.1715,1.4,874.0496,1065.8583,607.0369,3481.1322,90,1331.2883,44,493.9195,22838.6066,9,1,0,299.29,1,0,0,1,0,0
0,0,0,116,559,23.9,890.721,3790.8131,2030.002,1469.8696,673.2223,3859.6023,855.6453,1,925.4955,1978.3208,1316.3399,514.2827,1123.4465,841.3114,1065.7528,817.9326,1040.3313,5708.3957,525.2687,845.0184,630.2319,1.7,775.7017,847.5319,550.0003,4088.0103,96,1364.0121,21.5,414.0724,24289.0259,10,0,0,571.21,0,0,1.2,0,0,0
7,8,2327,116,430,5.5,883.2891,4245.9717,2286.2998,1617.4785,692.6767,4898.9213,2226.7768,1,882.3429,1990.504,1220.1049,573.2616,2811.2159,980.7942,1089.4629,796.341,1049.7914,6850.4011,671.9001,850.0097,616.8693,2.6,795.3942,882.5571,553.0003,4371.1414,52,1382.3551,38,411.2479,27643.0729,2,1,0,30.25,0,0,0,1,1,0
15,14,2736,611,647,29.3,1149.6427,2968.3681,1648.7848,1589.2016,821.0615,4132.5245,1198.56,0,1061.0993,1827.2611,1423.7417,461.9171,1654.7724,1226.2154,1211.5007,1062.2721,1396.4544,5961.9496,485.673,1026.72,652.3533,2.9,952.9694,1093.8856,656.9102,3126.1542,66,1347.0219,33,528.094,22601.2658,9,1,0,858.49,0,0,0,1,0,0
0,0,544,611,91,13,859.7825,3796.4483,1935.3807,1374.983,592.224,3653.7258,678.4388,0,733.1994,1883.2712,1186.2931,373.866,1048.4196,814.3976,899.3137,807.0108,947.6545,5982.2799,423.8304,836.5833,517.3719,0.9,657.2187,740.6205,481.282,3934.3684,90,1284.9196,43,417.1221,23845.3769,8,0,0,169,0,0,0,1,0,0
4,5,2276,113,470,20.8,812.7576,4674.1611,2294.3977,1459.198,677.3185,5206.354,1090.7918,0,752.7255,1929.6735,1125.8767,285.0196,1340.1963,815.2835,944.2001,832.1142,957.8822,6752.7694,366.8435,745.8067,543.7515,0.7,679.2422,725.2915,485.7297,4276.9422,64,1212.513,57,362.2615,27806.0089,10,0,0,432.64,0,0,0,1,0,0
1,4,4314,546,812,26.2,967.0118,2976.6514,1622.7391,1377.4237,705.7504,3153.336,756.4171,0,955.6793,1604.7901,1394.4019,308.6507,959.9216,1047.6522,1054.0058,922.0772,1162.3995,4973.9451,495.4378,888.6005,668.7538,2.3,874.1935,926.69,511.9125,3363.7756,83,1322.6595,32,483.0087,20395.3205,9,1,0,686.44,1,0,0,0,0,0
1,1,720,83,105,19.7,819.0785,3668.1492,1895.608,1440.5703,615.5259,3945.7151,860.7369,0,773.8161,1977.0662,1252.2416,361.1904,1228.7485,764.2146,937.1346,773.799,994.7155,6387.0302,446.4446,838.0989,539.2188,1.2,648.9083,787.4841,535.917,4000.3182,84,1345.1744,12,406.6331,24659.6316,10,0,0,388.09,0,0,0.1,1,0,0
0,1,13,113,113,18.4,867.9204,3921.5842,1980.2183,1412.4789,647.414,4357.651,981.1203,0,804.4327,1992.1215,1258.4806,395.4768,1319.4368,775.7191,980.8145,805.2643,1010.214,6380.2739,454.4106,785.4286,547.4974,2.8,629.6609,781.3739,540.9085,4171.772,43,1331.4182,29,400.067,25547.518,8,1,0,338.56,0,0,0,1,0,0
8,7,3465,128,762,32.6,1117.8646,2990.2884,1705.7754,1544.0308,736.863,3453.2985,1140.0797,0,978.2346,1748.285,1246.1527,615.8937,1632.4353,1213.3732,1237.5895,935.4216,1195.1914,5302.6687,581.7233,910.4691,679.8223,3.1,964.0861,1140.1847,596.1612,3222.2859,57,1479.6623,58,457.8567,21446.295,4,1,0,1062.76,0,0,0,0,0,0
2,1,2,116,29,-8,726.8648,3680.6917,1902.3366,1212.7579,621.3557,2919.0736,493.5641,1,724.5552,1791.254,1108.3528,374.8559,694.9852,666.757,847.6979,731.7788,999.4028,4809.368,433.8797,812.3578,510.8434,1.4,639.8815,701.4639,514.3101,3764.9775,61,1172.3607,20,389.7577,21252.82,0,0,0,64,0,0,0,0,0,0
0,1,4707,83,891,2.6,933.3679,3557.9817,2062.3753,1414.03,695.6717,3289.455,740.6389,0,878.7295,2037.6702,1253.9077,425.339,933.8262,894.2181,1133.9163,827.2801,1139.1522,5260.7626,449.5831,861.5466,597.9784,2.2,784.1827,930.2923,564.9583,4068.7921,80,1368.128,59,464.8496,23059.1949,8,1,0,6.76,0,0,0,0,0,0
0,0,2793,113,486,-4.4,745.609,3627.1973,1994.5637,1326.8721,688.2948,3206.0277,624.9221,0,811.2391,1928.235,1193.0502,442.5834,908.0313,819.0829,942.6597,796.8372,1055.1618,5163.5802,558.4851,898.9423,574.8376,3.4,728.2375,849.8399,582.5704,3850.8186,40,1386.2221,19,393.9772,22483.5167,0,0,0,19.36,0,0,0,0,0,0
13,7,3906,37,662,25.2,1245.4451,3258.9905,1761.928,1753.5214,791.8754,4727.8689,1686.7563,0,1097.4203,1785.7013,1237.6815,550.6009,2362.3242,1200.4881,1384.3187,1104.1953,1409.6536,6560.5749,577.5412,971.8924,670.6303,2.3,988.9033,1029.4529,590.6597,3349.6882,20,1447.0779,44,563.8068,24645.3511,4,1,0,635.04,0,0,0,1,0,0
1,2,1697,128,378,6.7,1107.9975,2743.4219,1638.601,1386.0014,772.6925,2822.7867,597.5696,0,1088.4894,1772.8287,1369.4136,427.1481,957.7499,1045.4001,1144.9697,1104.512,1273.4316,4566.978,488.0118,974.7847,730.3751,3.9,980.2641,1159.1171,665.6308,3028.1872,49,1386.4504,12,498.2479,19345.2553,6,1,0,44.89,0,0,0,0,0,1
3,3,0,128,71,20.7,820.4686,3451.0094,1826.425,1258.9033,662.6104,3693.6538,827.299,0,751.5732,1601.5236,1133.9964,365.4051,1027.5248,800.3858,847.9966,768.7685,965.5253,5268.9753,378.2985,791.835,544.3952,2,617.1317,763.1577,491.9142,3133.2104,79,1114.8312,26,417.6255,21348.532,4,1,0,428.49,0,0,0,1,0,0
14,25,1958,611,410,22.9,1161.261,3021.754,1673.7976,1465.1148,808.9639,4555.7499,1471.8788,0,1123.416,1715.2822,1166.5705,440.2659,1785.3846,1282.4513,1194.4374,1037.2843,1463.9576,6533.9246,598.7647,987.4537,761.9627,2.8,973.5138,1177.0464,648.5852,3096.0652,45,1568.2524,42,462.5197,23629.9407,7,1,0,524.41,0,0,0,1,0,1
3,3,2770,51,754,7.5,1114.9467,4251.8774,2383.8116,1817.7098,657.1163,4868.9132,1856.6098,0,1042.6844,2290.556,1303.5309,405.532,2397.9149,1095.3131,1298.9354,918.1734,1361.8314,6959.466,400.9402,897.4033,722.9897,2.3,962.6596,1022.676,624.9497,4396.4216,64,1590.1432,80,560.1809,28558.8988,0,1,0,56.25,0,0,0,1,1,0
1,3,2884,51,541,2.9,787.6588,3718.9268,1920.5345,1419.7458,597.9215,3735.9292,893.2483,0,720.6558,1827.646,1207.4662,349.6835,1124.6565,712.0891,963.4074,808.6833,1004.3575,5642.4504,507.5561,854.5621,514.0274,2,615.8661,791.2851,531.0122,3815.0779,75,1261.4886,17.5,406.1003,23341.7992,6,1,0,8.41,0,0,0,1,0,0
18,4,5139,17,936,15,1190.25,4099.9604,2208.9083,1978.371,770.5801,5210.3431,2357.672,1,1137.5441,2137.0651,1227.4837,710.8435,3621.6415,1221.7036,1388.9785,997.9403,1468.9732,7439.3101,551.6967,915.6687,695.3519,2.3,994.4353,1193.2576,615.9476,4272.0196,58,1645.2321,40,514.2528,28991.2097,9,1,0,225,0,0,0,1,0,0
0,0,1058,113,200,6.5,802.6691,3356.4534,1916.9551,1358.0173,660.5928,3238.9996,804.5104,0,798.0348,1768.7393,1198.4306,396.0868,1136.2942,936.4742,1024.6813,800.0859,1097.7263,4924.6108,570.7595,835.5924,606.5365,1.6,768.7754,924.3787,574.7216,3498.3772,90,1211.7898,39,435.1062,21273.9425,10,1,0,42.25,0,0,0,0,0,0
0,0,0,611,82,-4.2,716.9923,3526.5295,1789.4639,1304.0931,627.0878,2769.9698,499.8851,0,717.8279,1931.955,1142.7692,316.2951,663.6361,746.3827,900.4401,688.5591,1070.9973,5070.0387,465.6439,749.9617,544.2668,1.3,675.9472,786.05,524.1968,3652.2394,52,1219.7126,70,393.1114,21264.002,0,0,0,17.64,0,0,0,0,0,0
9,1,4242,37,789,5.1,1049.5498,3071.1122,1727.5276,1381.0723,672.637,3564.892,1089.4742,0,871.2876,1825.6647,1343.5753,393.9491,1188.7805,982.9002,1157.7792,898.358,1215.7237,5589.8208,603.3464,882.3459,637.1042,2.5,852.2175,982.9908,586.0216,3466.1213,56,1396.8429,31,487.5905,22023.0538,0,1,0,26.01,1,0,0,1,0,0
