"y","f45","m20","past_return","f25","temp","f50","wet","m30","f20","X17_18","f30","m45","f0","most_use","m5","bus_passenger","m50","m25","f15","m55","f65","sub_passenger","f35","f70","m0","m35","f40","wind","m65","f55","m60","f60","m70","dust","m40","X15_16","semester","X14_15","X12_13","cloud","sunny","X16_17","X11_12","X18_19","rain","X9_10","temp.sqr"
1,1256.0282,4537.6497,2,3194.4886,2.3,1061.2091,62,1722.6548,6395.5615,0,1790.7811,1302.4535,370.8464,23478.714,1355.3466,565,1092.9948,3014.9497,1780.7861,1091.5124,676.8552,2989,1363.3279,1354.9053,406.4771,1459.3007,1227.1779,3.2,591.8404,982.523,684.0207,816.1291,1044.9891,368,1173.5965,0,1,1,0,10,1,0,0,0,0,0,5.29
1,1258.9991,4430.5942,3,3144.9825,0.5,1041.1738,85,1747.0156,6382.644,0,1738.0445,1334.7985,330.2807,23207.8997,1346.5769,629,1005.7796,2959.4849,1764.0923,1023.4118,665.2498,3496,1284.522,1379.2427,419.0798,1520.612,1190.2219,2.2,485.1877,986.7614,708.3244,827.6697,1002.2242,327,1211.4769,1,1,0,0,10,0,0,0,0,0,0,0.25
2,1175.6044,4339.1781,0,3248.0562,0.5,1115.0791,86,1780.986,6264.4965,0,1744.3433,1271.8692,395.4672,23185.4399,1296.3241,744,1097.5569,3018.4562,1653.8635,1034.7273,630.511,3853,1296.5752,1371.2899,410.4218,1493.3484,1112.7264,3,490.4686,960.8297,669.6987,800.2595,1020.6233,208,1182.357,0,1,0,0,10,0,1,0,0,0,0,0.25
0,1226.8554,4560.3518,0,3391.0772,0.1,1004.4034,89,1867.9366,6495.629,1,1791.7529,1304.3407,490.499,24168.664,1418.6995,751,1084.8303,3148.5313,1690.639,1031.4884,606.8392,3888,1323.445,1359.014,470.4704,1589.9402,1036.0325,3.8,487.1901,963.1052,679.2623,800.6538,959.8669,176,1207.2661,0,1,0,0,10,0,0,0,0,0,0,0.01
1,1251.197,4823.4076,1,4064.5156,0.4,1057.3876,83,2216.5865,7041.2316,0,2250.645,1356.0583,476.9778,27580.1528,1504.3782,683,1103.4593,3680.9009,1801.1617,1106.8444,633.804,3207,1624.6651,1298.0623,463.3216,1878.2005,1147.5549,3,521.5653,975.6677,689.8053,817.1867,992.3029,111,1324.4135,0,1,0,0,9,0,0,0,1,0.5,0,0.16
0,1123.7879,5012.9997,1,4449.9309,-0.3,1019.0055,76,2280.7405,7133.4355,0,2207.9069,1346.1472,437.7612,28451.8604,1475.3345,532,1064.6316,3963.9721,1786.6706,1026.9832,649.5766,2851,1540.665,1334.2685,498.7076,1862.2098,1110.9172,4.1,527.3484,964.5778,651.0279,790.2157,926.3293,88,1277.004,0,1,0,0,8,0,0,0,0,0,0,0.09
0,1114.0929,5002.0913,0,4541.3412,-0.7,961.705,71,2278.7204,7239.6578,0,2266.7173,1269.5652,434.4983,28759.1666,1344.0723,623,1082.6247,4101.7185,1618.1639,990.8078,638.7406,3146,1534.0811,1273.8067,491.2443,1794.839,968.1328,5.5,516.0224,909.1967,618.469,779.6093,924.5121,75,1236.2323,0,1,0,0,8,0,0,0,0,0,0,0.49
0,1024.9991,4877.611,0,4598.5989,-2.4,893.1702,68,2187.0408,7222.1946,0,2268.1234,1269.0655,445.094,28533.9318,1226.3275,642,1002.5876,4094.3649,1497.9567,971.8489,660.3566,3684,1520.3663,1321.7475,523.9559,1765.6319,938.3658,6.6,487.4517,859.6704,615.5365,744.8702,904.9967,67,1203.2444,0,1,0,0,8,0,0,0,0,0.1,0,5.76
0,925.6177,4764.2678,0,4438.5821,-4.4,829.1545,60,2105.4025,7104.3736,0,2214.9425,1207.7414,474.1884,27925.1702,1050.7689,634,905.2221,4142.4695,1243.4684,846.5992,589.3088,3889,1449.8655,1280.8812,478.46,1705.2667,871.0723,5.6,454.5947,789.749,609.2887,719.6604,868.5457,76,1082.3523,0,1,0,0,0,0,0,0,0,0,0,19.36
1,774.3692,4381.931,0,4262.8417,-5.4,715.2682,63,2007.2812,6879.5558,0,2069.7817,1073.3638,339.1712,26416.7966,942.9656,491,818.0915,3918.1297,1099.4719,792.2919,508.0829,2306,1328.3731,1170.835,415.07,1568.9024,753.6942,5.8,401.0472,671.0935,530.1448,628.1596,806.709,54,976.3719,0,1,0,0,1,0,0,0,0,0,0,29.16
0,797.6161,4251.4135,0,4258.2778,-6.4,694.5377,60,1972.0579,6816.3167,0,2016.4153,1057.1427,344.2778,26079.6809,914.5669,166,812.5568,3890.6904,1068.3535,790.8763,512.1624,332,1340.6846,1170.4136,428.839,1533.8247,706.4434,3.8,386.1666,691.3389,536.5703,605.5972,797.3989,51,1013.2003,0,1,0,0,0,0,0,0,0,0,0,40.96
0,834.5404,4226.2106,0,4314.8829,-7.3,722.5099,48,1948.5187,6823.7486,0,2041.443,1053.0167,345.1856,26067.5232,872.7427,79,830.213,3871.2318,1048.7793,775.188,524.147,0,1351.9777,1185.9052,409.7604,1489.5099,724.7313,5.9,380.5029,668.7794,515.0137,622.4056,829.4335,76,994.8856,0,1,0,0,0,0,0,0,0,0,0,53.29
0,852.1351,4167.4191,0,4328.3826,-8.1,717.4985,50,1904.2358,6799.2635,0,2031.1332,1031.6209,344.8611,26004.6652,863.317,59,841.0455,3858.8619,1017.4953,793.1549,523.2584,0,1376.4901,1196.1506,400.8994,1538.879,745.3954,4.5,407.5877,686.3833,525.6359,608.241,814.9697,97,961.0031,0,1,0,0,0,0,0,0,0,0,0,65.61
0,851.641,4123.4589,0,4312.0066,-9,725.6875,47,1945.3814,6801.3568,0,2045.8647,1052.3128,352.2296,25948.2448,811.8161,46,820.5489,3860.4532,1039.6646,794.6763,514.3927,0,1386.6825,1204.7794,400.9182,1473.0407,769.6253,4.7,407.9289,676.2383,533.6161,602.308,822.6925,87,946.8047,0,1,0,0,0,0,0,0,0,0,0,81
0,829.2353,4049.3538,0,4277.9211,-9.6,733.0005,45,1926.5697,6729.0911,0,2068.9941,1045.8343,362.6046,25755.9815,820.2619,38,838.1188,3870.5635,1027.4377,812.245,507.9276,11,1377.5464,1206.6391,384.9562,1455.9418,775.7654,4.2,413.6951,673.2157,540.6383,603.331,829.0324,77,933.065,0,1,0,0,0,0,0,0,0,0,0,92.16
0,829.6017,3989.1143,0,4276.0636,-10.2,748.5287,47,1911.7,6651.9277,0,2067.8485,1089.2575,377.5004,25540.8362,771.9494,112,808,3835.6891,1014.8541,784.2375,529.7234,587,1377.4356,1190.6901,398.2425,1431.0574,757.2475,3.3,402.5508,671.0877,531.566,604.2462,802.9092,77,907.8515,0,1,0,0,0,0,0,0,0,0,0,104.04
0,857.1335,3987.5385,0,4232.1074,-10.3,756.7518,46,1956.4833,6558.9368,0,2025.4433,1140.6626,370.6295,25405.5372,813.9481,228,869.1643,3805.1485,1009.4059,730.1622,561.7674,937,1381.353,1265.2671,394.4785,1458.5264,790.5523,3.3,403.1441,672.0188,564.7923,622.2801,826.4305,71,916.4703,0,1,0,0,0,0,0,0,0,0,0,106.09
0,934.746,3918.1165,0,4071.5689,-10.7,842.6053,47,1935.4458,6444.3014,0,1974.0621,1097.5176,368.1799,24905.2866,778.2498,516,911.4704,3689.6272,935.3662,868.0189,560.0323,2664,1385.7657,1262.5865,475.8394,1486.399,902.1427,4,420.6203,780.7102,637.8406,626.9526,842.6083,72,1067.2207,0,1,0,0,0,0,0,0,0,0,0,114.49
0,1069.113,4009.0704,2,3560.4597,-11,930.5289,49,1715.5436,6208.9584,0,1830.6266,1168.6425,429.3285,23464.7299,1022.164,867,956.3104,3324.6409,1157.5801,952.2737,578.9782,4847,1358.9568,1342.1139,556.8349,1456.4735,1007.2008,2.9,458.2864,784.0796,632.1467,689.9891,922.4038,82,1072.9921,0,1,0,0,0,0,0,0,0,0,0,121
1,1172.8806,4091.4631,5,3235.9396,-10.5,980.418,48,1673.1094,6116.484,0,1702.8371,1179.7925,395.4279,22694.3853,1133.4083,593,1017.8237,3124.1404,1202.3698,964.5122,583.4326,3055,1354.7681,1371.4756,608.4017,1395.6436,1023.5371,3.1,469.445,913.0857,712.371,737.448,980.4163,80,1085.8592,0,1,0,0,0,0,0,0,0,0,1,110.25
0,1219.0309,4231.355,1,3161.889,-9.5,1031.3972,45,1626.4723,6157.5855,0,1744.9262,1191.4144,342.2858,22960.1524,1264.2868,423,1020.1498,3098.2725,1304.2937,1037.1862,616.8558,1833,1463.526,1333.22,496.8689,1476.1259,1082.957,3.5,512.2338,999.7049,711.4319,803.1229,1013.9354,91,1127.5479,0,1,0,0,0,0,0,0,0,0,0,90.25
1,1224.7729,4364.2358,0,3221.5552,-8,999.6949,46,1697.4078,6276.6999,0,1846.9973,1288.6461,411.7722,23384.5857,1285.5013,349,1044.7354,3053.8123,1576.987,1016.6543,608.9858,1852,1444.6693,1333.9936,483.8197,1479.2081,1075.9817,3.7,518.7223,999.7612,661.7859,788.7395,917.8302,87,1092.3046,0,1,0,0,0,0,0,1,0,0,0,64
2,1287.7873,4536.0766,1,3246.6442,-7.7,1047.1574,45,1720.8521,6352.2962,0,1766.4934,1240.3222,641.8817,23525.7009,1330.2382,452,1041.6682,3031.2284,1698.825,1047.9615,605.1827,1942,1380.2097,1349.2095,527.839,1491.9003,1141.2759,4.8,512.0461,981.9843,687.0706,831.1746,898.8302,79,1104.1775,0,1,0,1,0,0,0,0,0,0,0,59.29
3,1286.6784,4515.2784,5,3212.9282,-6.5,1051.253,47,1734.9764,6342.409,0,1748.0181,1345.047,708.2917,23411.8347,1288.4032,494,1061.0788,3029.7022,1800.866,1165.8176,626.6045,2344,1416.2387,1334.969,518.302,1412.2837,1242.5205,3.6,504.3069,1054.6588,747.3662,845.9433,953.744,71,1123.947,0,1,0,0,0,0,0,0,0,0,0,42.25
2,1353.6847,4719.5611,3,3195.9241,-5.5,1067.0832,47,1719.9196,6535.7386,0,1792.5355,1301.1006,746.4738,23871.6686,1409.5925,549,1011.9812,3051.3751,1913.9681,1109.4105,647.5648,2324,1440.1276,1389.166,484.3961,1416.487,1148.8155,3.9,491.1912,1057.9409,731.8557,834.583,979.4865,44,1121.819,0,1,1,0,0,0,0,0,0,0,0,30.25
0,1292.0402,4647.8023,1,3174.5769,-5.3,1055.1392,45,1731.0555,6545.0548,0,1798.3752,1277.5196,688.9724,23776.5122,1365.6899,607,1044.5357,3064.924,1838.7488,1049.241,628.1782,2694,1464.053,1324.9142,520.4672,1350.6705,1116.4938,3,519.0959,1071.0778,695.0277,852.8481,987.5665,44,1133.402,1,1,0,0,0,0,0,0,0,0,0,28.09
1,1187.4701,4365.8053,1,3244.2386,-5.5,1006.2548,45,1760.2905,6400.6955,0,1768.123,1264.2827,682.5799,23434.3029,1301.4657,682,1019.2748,3019.4435,1904.99,1091.1019,599.2877,3281,1441.4607,1283.4816,571.3051,1434.2458,1127.5285,3.2,472.9275,975.4524,690.315,784.0903,1010.3968,44,1185.9772,0,1,0,0,0,0,1,0,0,0,0,30.25
5,1182.9277,4507.0994,1,3434.6641,-6.4,1004.03,48,1853.4732,6570.8515,1,1757.7304,1336.3905,635.6745,24266.2041,1478.0393,864,1126.7035,3130.4986,1957.1174,1076.0675,593.9348,3833,1461.9964,1245.8435,576.056,1549.8905,971.313,2.3,488.3412,969.4486,766.2576,773.9696,923.7092,36,1286.9739,0,1,0,0,0,0,0,0,0,0,0,40.96
1,1227.1605,4869.5254,1,4123.8575,-7.3,1037.4369,51,2155.3431,7048.1782,0,2207.8759,1490.9855,583.0599,27631.4264,1507.4053,1112,1198.1468,3710.882,1978.0428,1096.6909,607.7556,4233,1658.3715,1279.1961,577.2396,1857.3928,1068.4643,2.3,503.247,1001.3153,808.5878,779.0733,922.4589,40,1364.8278,0,1,0,0,0,0,0,0,1,0,0,53.29
2,1118.4447,5112.0777,1,4413.9903,-7.7,1003.4317,52,2298.3173,7350.6495,0,2229.7486,1428.4695,565.9153,28945.3802,1465.645,891,1206.6329,4111.368,1968.9834,1047.5242,579.7967,2925,1554.8486,1203.0821,540.6681,1874.3802,1079.638,2.1,489.2165,980.6467,747.3047,745.0195,943.7081,32,1370.5875,0,1,0,0,0,0,0,0,0,0,0,59.29
1,1092.3279,5059.3762,3,4494.6465,-8,969.982,55,2358.9788,7412.8618,0,2275.3297,1348.0356,510.4782,29175.6773,1336.9926,741,1162.9244,4201.9716,1876.8768,1020.4987,611.9728,2921,1525.19,1194.6107,491.5324,1847.3227,1004.2309,1.8,484.7187,948.8117,746.9588,738.2386,937.5418,25,1298.8077,0,1,0,0,0,0,0,0,0,0,0,64
0,960.129,4998.1656,0,4576.6504,-8.3,891.4492,56,2278.7324,7358.9946,0,2345.825,1254.0143,466.8562,29125.7515,1270.3947,746,1079.3487,4232.7366,1639.8502,963.3003,602.7293,3263,1458.5844,1217.5082,512.3125,1876.0625,956.9561,1,462.7067,855.1339,687.7726,693.4802,925.1423,28,1302.1394,0,1,0,0,2,0,0,0,0,0,0,68.89
1,899.8961,4783.1738,1,4498.8598,-8.4,888.5321,60,2138.794,7045.609,0,2287.8355,1164.8301,455.7976,28084.3895,1043.5472,676,1018.3307,4223.964,1456.5171,911.0865,588.3227,2868,1382.1557,1178.6092,542.3082,1723.9977,970.9903,2.1,446.2408,833.7609,634.9051,696.3407,929.3474,31,1175.2928,0,1,0,0,0,0,0,0,0,0,0,70.56
0,824.6972,4380.9548,0,4376.1798,-8.3,780.5409,60,2060.1619,6965.2498,0,2099.3688,1110.7857,377.0536,26823.3185,853.5476,410,870.4732,4050.3635,1204.6564,790.0248,511.3073,1624,1372.0744,1183.283,422.3476,1518.9655,769.2344,1.5,435.3122,662.8137,521.3092,646.1594,858.2677,27,1054.2438,0,1,0,0,1,0,0,0,0,0,0,68.89
0,794.2849,4252.2094,0,4288.5333,-8.5,768.0839,63,2024.5016,6804.0674,0,2067.4443,1101.7298,366.8498,26228.7127,769.2898,238,864.7687,3970.8194,1092.7887,757.603,522.2079,483,1373.6518,1191.715,416.9454,1447.4855,756.9287,0.9,413.5009,671.9283,520.63,633.2513,850.322,25,1023.8075,0,1,0,0,9,0,0,0,0,0,0,72.25
0,840.3019,4229.063,0,4262.0939,-7.5,749.6721,63,1994.3031,6777.6814,0,2109.3999,1077.0127,377.4273,26163.76,832.0966,144,860.045,3956.4576,1130.3671,748.4689,522.5235,4,1402.0835,1203.0825,439.6476,1432.6776,792.6025,1.7,392.9324,648.0431,556.2862,635.3082,846.9896,23,965.4715,0,1,0,0,9,0,0,0,0,0,0,56.25
0,853.1833,4201.5746,0,4253.1061,-7,772.4111,63,1984.9889,6659.5358,0,2090.8127,1069.8524,363.9922,25950.4007,840.3151,88,874.4435,3893.9427,1170.4037,767.4738,537.7195,0,1365.6285,1197.571,432.2168,1500.8114,792.2336,2.1,432.2363,636.4302,544.3441,643.1041,842.2549,24,1001.6749,0,1,0,0,8,0,0,0,0,0,0,49
0,854.6971,4040.2311,0,4249.2404,-6.9,775.9196,66,1980.452,6637.5713,0,2095.3449,1074.3719,412.8159,25701.2666,829.9482,43,882.4128,3874.4254,1129.9158,781.4495,517.4463,0,1352.866,1225.0059,415.6809,1471.1355,756.0414,2.8,435.905,600.9494,533.8811,634.9917,831.6094,30,975.8805,0,1,0,0,8,0,0,0,0,0,0,47.61
0,835.4614,3987.9905,0,4202.2209,-7.3,731.317,70,1954.7919,6556.0926,0,2060.643,1049.7943,371.4247,25379.1538,781.7925,45,873.3501,3784.4448,1112.7595,746.6437,507.8837,6,1342.0487,1245.7729,432.2381,1490.9214,769.7614,3.2,453.7504,618.9526,540.6956,636.1267,837.3488,32,974.9693,0,1,0,0,2,0,0,0,0,0,0,53.29
0,814.1242,3849.1291,0,4122.8832,-7.7,730.3541,72,1942.1572,6481.4604,0,2026.7643,1068.1879,381.9554,24893.0146,796.0591,112,857.6011,3719.3101,1088.4512,780.9464,527.2109,612,1333.0087,1214.6221,456.8503,1418.3016,757.7226,3.3,424.2618,618.2208,526.1209,632.6291,827.7705,25,956.1798,0,1,0,0,0,0,0,0,0,0,0,59.29
0,861.8401,3833.8685,0,4139.6835,-7.3,757.0253,73,1940.6331,6419.9962,0,1978.8009,1115.7124,380.9346,24777.1931,790.5298,251,893.3991,3659.2308,1062.2204,810.6173,558.1932,943,1318.9441,1255.5346,422.737,1486.036,734.8775,3,455.0515,694.9085,612.2972,672.3127,896.8031,29,1000.4574,0,1,0,0,8,0,0,0,0,0,0,53.29
1,922.0993,3775.6604,1,3982.7463,-6.9,830.3192,75,1899.2711,6183.5727,0,1992.0582,1145.4451,395.1941,24194.2226,808.6779,480,976.4437,3492.2284,985.961,871.6544,528.9834,2694,1377.7966,1291.066,457.3925,1490.8889,866.8199,2.4,464.1213,798.1241,624.9853,695.3351,885.4552,27,1081.7296,0,1,0,0,8,0,0,0,0,0,0,47.61
0,1017.2539,3803.565,0,3592.5176,-6.1,933.2381,72,1682.381,6201.3031,0,1820.7083,1225.4137,404.6239,23123.7388,1099.6242,863,1052.0413,3132.5327,1271.5737,917.7106,561.6958,4702,1405.8412,1324.9956,491.3894,1484.8899,989.2755,3,460.1962,826.8831,665.1086,746.5858,971.1083,31,1131.0077,0,1,0,0,9,0,0,0,0,0,0,37.21
3,1139.5711,3842.1818,4,3239.9796,-5.5,981.2819,74,1661.7965,6094.5099,0,1728.2669,1192.7786,381.0227,22517.6681,1251.984,589,1020.5986,3029.8247,1501.6816,938.3822,587.6357,3022,1441.2133,1306.3635,531.0156,1479.8954,997.4647,2.1,517.8498,953.759,712.101,835.4881,962.359,32,1108.1183,0,1,0,0,9,0,0,0,0,0,1,30.25
0,1167.8859,3981.5893,2,3128.451,-4.6,1046.3902,78,1634.9388,5911.8933,0,1758.0291,1269.8484,362.4549,22419.4143,1338.9254,397,1096.0207,2977.6375,1577.8453,987.3334,649.8687,1999,1519.533,1440.848,620.0132,1507.3423,1063.0023,3,544.9959,995.7986,745.7624,858.0404,953.2322,36,1192.6508,0,1,0,0,9,0,0,0,0,0,0,21.16
0,1226.307,4132.2365,2,3167.9628,-3.5,1117.4783,75,1645.3288,6157.355,0,1720.895,1317.717,444.7242,22875.7133,1420.7548,408,1043.6264,2949.1456,1824.0756,989.2389,668.2969,1900,1533.5706,1311.3475,739.1287,1569.219,1139.9549,3,508.6865,1041.6125,787.0658,858.4284,972.5876,39,1145.28,0,1,0,0,9,0,0,1,0,0,0,12.25
1,1248.8868,4419.4169,0,3158.6207,-2.7,1125.2033,76,1652.333,6264.6798,0,1728.4633,1358.7145,496.1427,23238.0291,1470.593,462,1074.3487,2949.3643,1959.6074,1032.3574,624.8327,2181,1453.734,1285.4836,770.7758,1611.4171,1211.1457,2.3,530.2974,1006.0214,729.4417,828.9638,938.792,38,1145.8611,0,1,0,1,9,0,0,0,0,0,0,7.29
0,1250.4807,4537.7674,1,3217.5094,-3,1204.0959,89,1650.8369,6207.3721,0,1729.3032,1343.1501,631.8073,23416.1586,1438.5691,540,1148.2946,2995.8256,1994.8798,1051.3322,623.7406,2493,1455.3726,1301.0535,710.4804,1622.1714,1220.8964,2.8,545.1371,1059.1877,732.9898,862.3626,1085.8521,47,1189.7968,0,1,0,0,10,0,0,0,0,0,0,9
0,1219.496,4566.7806,0,3186.1794,-2.8,1222.1481,91,1668.6101,6195.5114,0,1777.9114,1264.3382,589.7264,23343.3542,1536.8767,556,1124.5647,3046.6696,1975.4393,1125.0331,662.5549,2665,1343.7042,1428.0574,766.3041,1557.9875,1150.0074,2.6,565.029,1097.3212,777.6038,956.815,1030.5024,34,1142.6241,0,1,1,0,10,0,0,0,0,0,0,7.84
0,1261.4631,4442.3754,1,3208.66,-2.8,1139.2481,91,1718.3326,6131.3199,0,1835.8357,1264.3745,563.8782,23382.4533,1576.6991,657,1106.5582,3133.5222,1925.5543,1020.964,666.0718,2904,1378.4339,1448.1085,666.9822,1533.9736,1105.8461,1.9,557.9129,1025.6447,766.3622,896.4967,1044.7127,35,1197.3384,1,1,0,0,10,0,0,0,0,2.4,0,7.84
1,1158.3002,4221.801,0,3286.8102,-2.4,1151.1815,91,1740.2715,6045.973,0,1794.5085,1262.1995,563.2921,23163.7247,1416.1417,744,1121.0231,3179.0956,1904.5244,1040.4484,669.5466,3433,1348.2801,1310.4573,517.9612,1546.9848,1054.0193,2.6,505.9606,945.341,737.3547,833.2713,974.4921,38,1147.6799,0,1,0,0,10,0,1,0,0,0,0,5.76
0,1104.6817,4405.2146,0,3491.2172,-1.8,1043.9654,92,1830.3655,6288.8872,1,1847.5956,1245.4848,554.7182,24263.3535,1481.7874,882,1112.6394,3348.1902,2087.109,1015.3498,654.5223,3967,1409.2288,1351.9315,513.0361,1642.6544,1030.7864,1,501.3619,1011.8249,711.4416,827.3511,948.19,37,1174.3314,0,1,0,0,10,0,0,0,0,0,0,3.24
2,1126.2757,4771.7069,0,4228.0341,-1.3,1073.5782,93,2249.6711,6905.5038,0,2359.3884,1377.6073,677.836,27805.2742,1622.7719,1184,1190.2626,3938.2116,1982.6171,1120.5844,600.9102,4332,1549.3571,1273.6958,541.6881,1803.4012,1055.6118,2.5,484.54,1019.6503,778.5709,863.9758,918.166,36,1255.8259,0,1,0,0,10,0,0,0,1,0,0,1.69
0,1100.5747,5009.1172,0,4526.3334,-1.9,1027.967,90,2307.0467,7297.8971,0,2277.3994,1394.6021,544.63,28972.1252,1603.513,842,1135.9324,4153.4371,2017.7251,1100.5028,597.9375,2983,1491.9892,1290.697,483.342,1908.9051,1059.2423,1.9,483.8558,938.8851,733.4747,767.8653,913.3679,40,1230.6135,0,1,0,0,0,0,0,0,0,0,0,3.61
0,1013.7152,5070.5205,0,4639.415,-2.8,957.4319,85,2341.6517,7597.7386,0,2288.5359,1344.4934,493.105,29592.3755,1560.0412,717,1103.0936,4288.3108,1962.0868,1048.2739,588.843,3174,1523.5822,1329.7318,410.4865,1842.6208,938.733,1.9,483.2226,853.8884,711.2112,752.5938,873.6919,44,1232.9299,0,1,0,0,0,0,0,0,0,0,0,7.84
0,977.8951,5026.2884,0,4637.7166,-3.6,934.8826,84,2361.0927,7437.5264,0,2252.7522,1295.3421,514.0059,29229.6045,1376.3344,858,1076.4307,4261.1534,1679.4983,1016.5298,569.3121,3394,1522.7057,1246.3133,412.9008,1730.3691,949.3383,1.9,500.2104,809.5098,643.0618,737.2478,846.8334,38,1148.2709,0,1,0,0,0,0,0,0,0,0,0,12.96
0,944.496,4824.5469,0,4553.9354,-4.2,890.2105,77,2307.9027,7171.7635,0,2157.2677,1165.8018,474.8698,28264.6647,1224.894,758,1013.6991,4122.7891,1498.8121,935.9672,538.7335,3112,1483.6444,1253.2793,455.5499,1642.815,901.7279,4.4,469.4136,780.8878,611.4729,690.0872,837.0203,40,1150.4416,0,1,0,0,3,0,0,0,0,0,0,17.64
0,796.2955,4486.739,0,4421.8841,-5.2,775.953,79,2097.1877,7038.9185,0,2029.0303,1032.1534,339.1213,26861.9322,963.4464,545,888.8449,3926.962,1240.382,835.262,493.5782,1987,1365.8388,1245.8987,353.9786,1495.3718,715.8673,3.1,416.3509,704.0199,546.2357,622.0685,797.4485,31,1026.9035,0,1,0,0,8,0,0,0,0,0,0,27.04
0,796.9668,4283.0815,1,4370.4623,-6,799.2372,76,2034.4807,6790.072,0,2039.5751,1066.2426,350.331,26217.801,927.1626,357,853.2631,3967.9136,1190.9851,798.2639,483.3567,847,1343.193,1246.4794,350.1186,1389.0228,768.6294,2.2,403.8722,717.2106,559.9753,624.0257,786.8968,29,934.3727,0,0,0,0,4,0,0,0,0,0,0,36
0,837.3221,4198.9508,0,4257.1959,-6.7,803.5297,78,2039.5465,6480.8202,0,2021.0054,1114.2076,344.17,25669.1837,867.3866,156,891.6405,3918.7987,1110.3739,791.4448,519.2713,1,1356.3404,1289.8118,394.9544,1396.5258,777.666,1.9,429.2125,674.0084,565.919,621.2377,792.7504,41,925.5162,0,0,0,0,10,0,0,0,0,0,0,44.89
0,835.5309,4142.0105,0,4174.3007,-7.3,775.3359,79,2103.5957,6481.4059,0,2046.8792,1083.9261,347.7114,25446.4649,910.6635,103,894.8602,3785.494,1167.4544,766.7434,515.4663,0,1329.0696,1295.9239,395.9428,1383.7093,797.191,1.2,445.2231,656.4703,555.76,636.6265,788.5462,40,906.7975,0,0,0,0,2,0,0,0,0,0,0,53.29
0,869.5594,4052.2225,1,4179.0237,-7.9,812.0579,81,2051.4455,6475.3311,0,2045.8533,1146.1352,326.3123,25342.9096,873.8758,70,880.9494,3789.0321,1159.6573,802.2476,511.3337,0,1330.4164,1281.1714,367.4756,1419.585,812.5314,2.1,430.6715,660.9142,540.9793,646.4689,811.1925,44,930.1283,0,0,0,0,0,0,0,0,0,0,0,62.41
0,866.5233,4006.0888,0,4191.2509,-8.1,818.846,80,2090.5045,6384.2183,0,2031.2695,1089.8859,350.0384,25246.3247,841.1244,50,890.5269,3760.8633,1088.8237,798.4296,493.724,11,1329.4121,1335.7117,394.4848,1452.7173,808.6218,1.9,440.9154,639.1274,562.6548,648.1862,802.9408,50,931.5162,0,0,0,0,0,0,0,0,0,0,0,65.61
1,871.5553,3902.007,0,4205.0607,-8.4,821.6592,78,2046.7487,6319.2913,0,2002.7383,1069.4343,352.5124,24959.6829,818.8557,113,904.1427,3697.5707,1020.7851,820.3902,515.1095,602,1364.5153,1309.2689,399.671,1421.7509,829.1601,2.5,437.4356,690.748,581.3712,632.4451,826.1733,46,923.4168,0,0,0,0,0,0,0,0,0,0,0,70.56
0,924.705,3882.0438,0,4120.2709,-9,817.2872,77,2086.2992,6260.5753,0,2049.4661,1116.8353,382.9143,24887.8499,799.2979,224,913.6647,3651.0728,1030.1096,833.4047,538.1167,971,1329.1578,1273.2956,412.0147,1508.964,858.5665,1.9,447.13,746.8039,619.5761,640.4496,820.7418,40,985.5457,0,0,0,0,0,0,0,0,0,0,0,81
0,932.2067,3808.9774,0,3983.2254,-9.6,902.2734,71,2000.1096,6043.1394,0,2000.021,1179.9096,430.1751,24208.2413,806.9576,525,962.5001,3516.7481,936.6414,857.9814,535.8125,2542,1409.7202,1390.8992,501.8836,1446.3002,943.5154,2.2,489.7055,839.506,645.8158,671.9285,918.761,41,1053.8506,0,0,0,0,2,0,0,0,0,0,0,92.16
0,1089.1965,3802.1995,0,3542.9518,-9.4,975.8309,63,1781.8482,5957.6325,0,1851.5043,1164.8686,397.4655,22792.2454,1018.1827,926,1027.2608,3102.0992,1101.6809,888.3032,518.7081,4604,1312.0395,1456.6599,428.2824,1441.9704,1044.1889,2.4,509.414,810.8885,665.9286,688.6129,959.9006,33,1042.8343,0,0,0,0,8,0,0,0,0,0,0,88.36
1,1148.656,3842.6987,4,3160.3248,-8.8,1040.6191,63,1725.8951,5655.0393,0,1741.5534,1227.8509,427.7837,21861.4345,1012.6116,623,989.988,2903.9987,1182.4227,944.456,542.8686,2949,1419.485,1427.336,606.4165,1412.4395,1085.5499,2.6,519.7883,887.5472,674.9101,742.498,1006.9509,26,1090.4051,0,0,0,0,7,0,0,0,0,0,1,77.44
0,1217.0155,3990.9805,1,3116.8698,-7,1099.5942,59,1675.9898,5693.3419,0,1721.2606,1204.111,513.2824,22004.4461,1140.8794,427,1080.5264,2883.8657,1277.3873,953.1299,560.1266,1853,1409.4949,1394.7513,640.3871,1512.6429,1184.8959,1.8,561.1523,993.1054,662.9212,752.9104,994.6802,32,1137.3688,0,0,0,0,2,0,0,0,0,0,0,49
2,1197.4352,3974.7671,0,3081.3537,-5.1,1146.7792,43,1731.9488,5844.6262,0,1791.7958,1289.136,598.4062,22374.6799,1206.9078,471,1041.8579,2938.8179,1402.6493,976.3638,637.0198,1904,1492.9907,1369.8196,679.0422,1518.3797,1277.6867,1.5,523.0802,1112.7935,674.3886,760.2064,931.8752,30,1138.0606,0,0,0,0,4,0,0,1,0,0,0,26.01
