"y","sub_passenger","past_return","bus_passenger","temp","sunny","f0","f45","wet","f35","dust","m25","m0","m70","m55","f25","m45","m65","f40","m30","m35","m50","m40","f70","f65","m60","f50","f15","f60","wind","f55","m5","X18_19","m20","f30","cloud","f20","most_use","rain","weekend","temp.sqr","X7_8","X5_6","X8_9","X9_10","X12_13","X15_16","semester"
1,1706,1,365,20.7,1,509.7449,1224.682,70,1653.2726,26,3035.7435,457.1818,947.8019,1064.8804,3130.8827,1376.2853,495.0248,1097.0412,1626.1296,1502.1793,1099.8842,1220.9626,1376.466,646.3822,774.9046,1100.7135,1576.5843,773.7603,1.3,1037.3341,1329.6571,0,4849.5245,1826.4239,9,6452.4703,24076.6264,0,0,428.49,0,0,0,0,0,0,1
1,1974,1,444,22,1,519.2501,1266.3452,64,1522.3389,21,3107.0698,462.124,951.1488,1099.5094,3025.8726,1337.3136,507.2797,1149.5475,1652.3036,1527.8636,1111.9811,1187.1152,1368.7444,655.355,773.5909,1148.7958,1702.3503,766.8037,2.4,1080.2389,1471.0905,0,4984.243,1786.8436,8,6525.2717,24131.8068,0,0,484,0,0,0,0,1,0,1
0,2128,1,482,23.2,1,540.949,1269.4013,61,1510.0417,41,3099.0459,457.1256,944.7671,1154.5985,3093.488,1366.082,518.2261,1188.8356,1624.2804,1422.3674,1111.9923,1190.4285,1449.7251,660.3452,746.574,1108.3544,1723.0595,839.6522,2.2,1091.2338,1483.6481,0,4861.2672,1793.3429,9,6551.1121,23954.9456,0,0,538.24,0,0,0,0,0,0,1
2,2336,0,582,24.3,1,533.934,1243.4162,58,1498.6761,30,3055.9237,454.6776,909.1014,1150.9493,3116.7822,1356.5884,555.2936,1229.0403,1659.543,1476.8631,1134.9914,1248.3449,1452.6207,702.783,751.6311,1124.5758,1782.5343,829.5245,1.6,1056.8552,1498.0645,0,5065.1177,1783.5576,7,6809.211,24465.6744,0,0,590.49,0,0,0,0,0,0,1
0,2754,2,639,25.6,1,537.51,1309.9268,50,1490.388,33,3032.5126,504.5943,922.6607,1068.9064,3126.4874,1314.882,551.4493,1166.3376,1615.1657,1565.5179,1166.0096,1254.2834,1467.5707,680.2868,722.7633,1121.9205,1795.0204,806.1625,2.2,1120.2906,1416.2762,0,4793.6553,1792.9456,7,6712.6662,24129.3387,0,0,655.36,0,0,0,0,0,1,1
3,3149,0,672,25.8,1,545.7182,1223.1258,52,1516.7079,55,3054.9305,522.3772,918.2441,1107.4972,3095.8502,1318.4498,499.0183,1117.9733,1654.3731,1522.5696,1221.9315,1237.4688,1393.566,607.7286,745.8611,1130.3145,1751.1303,803.7949,2.1,1060.6982,1410.9519,0,4833.0045,1755.1359,6,6521.7114,23954.2831,0,0,665.64,0,0,0,0,0,0,1
1,4096,3,835,25.7,1,546.4208,1121.4813,48,1469.009,25,3245.8849,471.3667,935.3832,1014.544,3364.0867,1337.0746,498.4011,1055.7543,1766.9682,1523.6144,1266.7174,1217.7049,1339.1689,598.9554,678.673,1122.5276,1766.2323,786.6411,1.9,1047.8996,1367.4269,0,4774.4825,1821.7902,4,6638.1831,24604.019,0,0,660.49,0,0,0,0,0,0,1
4,4459,1,1102,23.9,1,525.2393,1126.6962,64,1675.399,48,3839.4219,508.4505,970.4614,1017.8776,4060.8041,1505.0078,496.0898,1185.3619,2117.662,1881.1348,1279.5851,1300.8141,1322.2658,599.7852,733.8397,1124.8948,1866.2381,783.195,2.5,985.3011,1414.4811,1,4990.3013,2309.9286,3,6915.4782,27790.1299,0,0,571.21,0,0,0,0,0,0,1
2,2874,4,868,22.6,1,427.3842,1129.6015,69,1698.5907,62,4026.9487,496.5995,922.6776,1027.5979,4356.2549,1421.4551,494.9136,1099.2093,2223.4731,1879.9835,1164.6197,1388.3036,1343.1858,617.3622,723.0401,1060.8384,1902.5979,823.3923,1.6,918.1414,1388.3061,0,5074.4534,2281.8711,0,7348.1317,28889.7071,0,0,510.76,0,0,0,0,0,0,1
2,3001,3,667,21.7,1,442.885,1069.5437,75,1558.2805,59,4097.4185,491.6469,911.9931,955.7842,4371.9643,1380.1605,451.3806,1094.6134,2221.8167,1768.342,1103.5379,1293.0522,1270.7915,596.2667,704.0463,976.3768,1890.0294,773.2887,1.1,893.647,1356.3927,0,5118.5742,2230.7952,0,7399.8681,28767.0595,0,0,470.89,0,0,0,0,0,0,1
2,2944,3,687,20.7,1,485.5489,1011.1173,78,1528.1894,51,4126.9043,530.509,877.5966,882.9603,4381.2928,1243.2092,440.2933,952.5825,2093.5438,1705.6951,1010.4447,1277.8485,1278.7929,557.5433,701.8268,921.6103,1730.6986,710.7678,2.1,864.1579,1289.752,0,5063.5651,2237.311,0,7247.5337,28384.0352,0,0,428.49,0,0,0,0,0,0,1
2,2909,4,651,20.2,1,422.8095,914.4681,82,1473.8438,59,4050.6619,514.406,872.5375,814.1645,4289.0687,1238.2258,464.3327,876.9537,2062.4424,1577.7404,942.2499,1209.2436,1258.2285,558.985,630.2787,884.4407,1575.6273,708.7702,2,784.1116,1187.8103,0,4788.1912,2164.5479,0,7032.6948,27439.1911,0,0,408.04,0,0,0,0,0,0,1
3,1698,1,441,19.7,1,366.3193,775.314,84,1352.2265,74,3916.9897,411.1268,827.2539,790.0856,4108.8615,1111.1871,393.4076,729.9269,2023.6758,1400.1481,808.8968,1021.7581,1167.6779,486.4755,564.5582,764.8763,1295.9602,635.3207,1.6,712.3003,920.6319,0,4383.2108,1974.5166,0,6742.2021,25901.8311,0,0,388.09,0,0,0,0,0,0,1
0,405,1,199,19,1,350.586,765.35,85,1350.0829,71,3888.8464,382.5706,824.4804,783.8085,4084.8738,1056.3629,415.7055,712.1713,2022.1207,1334.178,802.2601,991.9332,1151.8642,493.7785,549.9692,760.8096,1157.4511,624.3392,1.6,676.0426,849.0322,0,4276.8308,1916.8884,0,6561.5704,25435.3914,0,0,361,0,0,0,0,0,0,1
0,0,0,80,18.4,0,353.5632,781.2412,86,1389.4703,80,3871.3834,436.3047,829.1787,789.8301,4121.3294,1078.4125,421.9023,727.6936,1964.2949,1350.9304,798.5492,948.2607,1190.0471,507.0933,594.9601,748.6954,1186.7118,624.5579,0.7,701.7614,845.3589,0,4163.0338,1943.8868,0,6522.4833,25326.8123,0,0,338.56,0,0,0,0,0,0,1
0,0,1,91,17.9,0,342.4328,758.033,88,1372.6957,98,3872.0048,461.2571,835.0324,773.9746,4115.8561,1047.2757,404.2853,737.1374,1984.5679,1361.9264,827.0453,925.0514,1228.3393,500.0387,582.1702,757.8177,1138.8335,623.1816,0.8,676.6982,811.5552,0,4009.4167,1915.064,1,6514.3563,25145.8879,0,0,320.41,0,0,0,0,0,0,1
1,0,1,53,17.4,1,348.732,778.2679,88,1365.7477,58,3848.8725,435.2119,834.9409,783.2661,4127.5464,1045.1535,418.6276,755.3927,1973.1023,1356.1199,840.4697,904.4754,1182.5407,494.3747,582.3774,748.5828,1145.6025,630.9088,1.4,676.8787,790.4494,0,3915.6331,1939.8809,0,6469.1783,24996.0811,0,0,302.76,0,0,0,0,0,0,1
1,7,0,43,17,1,363.2038,801.5881,89,1353.9596,37,3862.9655,444.3021,850.713,748.0354,4079.1442,1058.4565,439.0625,749.7296,1931.133,1340.9301,844.7157,952.8083,1248.0372,501.1443,560.0248,755.8724,1104.0044,622.7548,1.3,678.2212,795.6084,0,3870.649,1943.0848,0,6454.8779,24836.7441,0,0,289,0,0,0,0,0,0,1
0,733,0,106,16.6,1,373.6304,819.551,92,1406.3604,38,3785.5143,450.3259,866.0591,773.2848,4068.2255,1056.5206,408.3356,779.1876,1925.5502,1314.1661,842.2271,938.6629,1243.138,515.4883,571.5531,789.0589,1065.5947,646.1367,1.1,683.4357,759.346,0,3784.5154,1954.7077,0,6431.5081,24670.5477,0,0,275.56,0,1,0,0,0,0,1
1,1058,1,240,16.5,0,449.1986,841.5788,92,1322.2344,39,3703.3865,444.9497,839.9353,762.9614,4023.2996,1057.1339,442.2157,779.1039,1896.2697,1310.8518,889.606,961.3258,1303.0874,556.8387,571.3554,812.8028,1055.6909,661.3748,0.9,729.2244,768.4686,0,3763.613,1932.2315,9,6230.7993,24182.6858,0,0,272.25,0,0,0,0,0,0,1
1,2885,0,552,16.6,0,505.6178,912.9801,91,1421.7796,32,3497.4721,524.678,841.053,826.7363,3778.8456,1192.3638,447.1462,916.4583,1938.2228,1394.3016,1027.9375,1097.0223,1311.9489,581.1039,662.5789,922.5546,1113.069,710.498,1,758.7979,950.4327,0,3700.2847,1919.5884,8,6067.5944,23718.0892,0,0,275.56,1,0,0,0,0,0,1
2,4949,1,841,17.3,1,328.01,1046.4962,90,1331.2883,44,3138.0261,553.6799,891.4726,916.8415,3481.1322,1279.1106,493.9195,1065.8583,1748.0163,1362.6844,1129.2567,1194.3902,1382.2494,607.0369,699.1715,1024.3662,1267.935,730.9516,1.4,874.0496,1109.8399,0,3915.7787,1826.3528,9,6035.3278,22838.6066,0,0,299.29,0,0,1,0,0,0,1
1,3070,2,604,18.1,1,305.8431,1095.421,86,1384.154,16.5,2928.4286,559.0471,909.0376,993.9754,3117.4171,1370.7828,519.2602,1155.6503,1739.2207,1370.438,1126.3103,1170.8442,1520.9415,617.0563,727.9475,1086.6932,1352.656,782.2106,1.6,936.1247,1303.4131,0,3929.6054,1687.7722,8,5736.2531,21893.2891,0,0,327.61,0,0,0,1,0,0,1
1,1821,1,418,19.6,1,308.9126,1183.2473,80,1405.154,19.5,2965.0839,470.5857,910.1113,993.9698,3076.9355,1365.7295,518.6902,1227.4549,1674.0383,1401.7365,1139.9952,1226.9344,1411.8746,611.0268,724.9871,1198.7211,1413.9339,821.4798,1.2,972.0197,1449.4174,0,4265.557,1753.2375,3,5931.3088,22473.0515,0,0,384.16,0,0,0,0,0,0,1
0,1794,1,382,21.7,0,514.9372,1227.6501,73,1418.0632,63,3037.5802,622.8184,907.7668,965.2599,3086.6896,1361.4807,477.096,1286.8968,1657.627,1496.0276,1123.4131,1248.1718,1350.9532,642.2316,687.6332,1150.9888,1675.05,826.4917,1,987.4923,1576.0906,0,4751.1437,1815.2137,2,6358.1615,23620.5065,0,0,470.89,0,0,0,0,0,0,1
0,2044,0,481,23.4,0,659.8115,1201.1939,65,1425.3872,66,2953.4003,588.275,917.707,1012.9052,3055.8823,1372.0205,463.383,1244.8096,1628.0761,1457.8184,1164.2481,1224.4918,1303.7675,642.0122,697.7823,1129.2947,1893.3279,796.3647,0.8,988.7105,1619.5947,0,4693.9653,1791.8162,3,6406.5382,23412.884,0,0,547.56,0,0,0,0,1,0,1
0,2217,0,488,24.8,1,767.281,1368.2128,52,1399.8764,52,3063.0615,673.3355,942.6562,1069.6356,3007.1181,1411.8311,493.9546,1226.3616,1681.6391,1458.5908,1231.1412,1243.9364,1442.711,629.6765,697.3813,1168.8097,1854.8178,806.9593,1.9,1003.4617,1699.1197,0,4835.4911,1777.4362,0,6340.037,23563.2502,0,0,615.04,0,0,0,0,0,0,1
1,2391,0,552,25.9,1,641.3259,1373.0567,47,1388.8168,49,3036.3433,765.6231,919.0691,1075.8313,3014.9662,1317.0228,510.4051,1208.7007,1659.1567,1471.4896,1281.285,1203.9193,1501.3136,657.8047,703.9519,1177.8037,1839.1683,824.371,2.5,1030.3271,1655.8511,0,4826.4748,1759.6902,0,6297.7922,23454.7298,0,0,670.81,0,0,0,0,0,0,1
0,2855,1,626,26,1,680.1458,1280.7189,38,1382.2983,52,3100.3665,568.2031,1011.7873,1066.446,3051.8376,1380.5587,518.6039,1175.084,1658.9007,1492.3687,1283.8476,1246.8499,1389.4415,641.7605,705.7333,1214.8311,1821.167,799.9642,2.1,1023.4072,1556.7998,0,4539.4941,1780.4245,0,6245.599,23251.2894,0,0,676,0,0,0,0,0,1,1
2,3235,0,721,26.3,1,866.9268,1174.8475,36,1455.7341,52,3027.1053,626.6872,1037.5827,1123.5036,3185.7491,1335.6412,491.3333,1137.1687,1687.7992,1456.1101,1213.3754,1259.1873,1431.213,603.3986,688.2962,1191.1193,1722.7429,788.9432,1.4,980.5745,1319.2049,0,4464.5307,1797.5479,0,6439.7067,23514.2831,0,0,691.69,0,0,0,0,0,0,1
3,4188,2,825,25.7,1,806.844,1234.8061,44,1480.7163,44,3109.7299,642.2397,950.7902,1105.8237,3274.5547,1347.4784,516.3497,1087.6612,1734.8385,1529.7508,1232.8338,1250.489,1382.0262,586.306,707.4085,1105.9876,1732.3676,811.2094,1.7,938.2566,1393.731,0,4592.0476,1831.6551,0,6428.2931,23981.586,0,0,660.49,0,0,0,0,0,0,1
3,4443,3,1121,23.6,1,741.5388,1212.9561,63,1621.9642,72,3642.8998,582.4775,958.4947,1122.1105,4075.9896,1443.763,522.9134,1112.6867,2089.4945,1692.7047,1340.552,1336.7552,1342.5785,614.2844,700.3644,1077.7549,1866.229,767.0653,2.9,1036.7715,1398.4944,1,4768.4284,2172.4866,0,6964.4781,27028.4459,0,0,556.96,0,0,0,0,0,0,1
2,2978,3,851,21.7,1,565.4923,1088.1563,70,1684.1855,59,3896.9699,555.9869,899.0895,1051.8425,4532.3136,1341.4878,494.8097,1141.4611,2183.9659,1694.8422,1277.8255,1341.6986,1383.1605,576.5489,666.6914,1063.1193,1887.8224,795.481,2.9,932.2814,1446.1051,0,4848.2562,2331.2608,0,7243.8016,28415.5957,0,0,470.89,0,0,0,0,0,0,1
1,3061,2,643,20.6,1,565.8782,1113.3694,75,1680.0629,36,3981.9072,543.546,900.9246,985.2503,4532.7514,1330.6443,494.0077,1030.5052,2116.4646,1606.8483,1206.4299,1276.1556,1377.3705,590.2193,657.3298,1048.5387,1873.9605,751.9335,2.8,863.5066,1474.4769,0,4815.0262,2256.374,0,7040.3215,28029.7561,0,0,424.36,0,0,0,0,0,0,1
3,3160,3,743,20.1,1,506.5587,1010.7164,77,1519.3161,45,4031.094,503.045,900.7874,915.6725,4531.2836,1199.1439,470.5781,954.6448,2103.2747,1595.827,1142.7816,1235.8732,1320.7875,564.6962,606.8007,920.8556,1654.755,704.5742,1.7,809.5497,1345.0473,0,4740.169,2236.4543,0,7167.6613,27925.08,0,0,404.01,0,0,0,0,0,0,1
3,2962,3,677,19.4,0,451.6749,936.1492,76,1512.741,49,4110.0871,467.2688,834.6879,912.8924,4390.1221,1178.7628,473.9244,898.8046,2033.0785,1532.4249,1078.5859,1201.0888,1309.696,531.8221,626.6483,872.1996,1405.5708,696.601,1,819.4932,1194.4319,0,4694.3719,2087.7839,2,6881.6105,27242.2199,0,0,376.36,0,0,0,0,0,0,1
0,1817,1,456,18.6,0,368.1213,804.2198,79,1362.2081,42,3927.8806,392.4654,795.7772,811.0138,4184.9862,1072.7105,398.3743,749.186,2069.7256,1354.7495,929.1878,1005.0429,1178.6821,485.4999,524.2351,763.9496,1324.8326,621.4651,0,697.5546,957.1554,0,4342.9445,1952.569,0,6709.4154,25904.4789,0,0,345.96,0,0,0,0,0,0,1
0,668,1,276,18,1,370.7261,808.8151,79,1390.7964,39,3891.6041,365.4711,810.8165,822.6878,4145.2367,1025.23,400.5123,730.7508,1985.9802,1338.2137,932.1872,977.5524,1173.8741,500.3314,535.476,775.566,1203.9642,602.2878,1.1,711.1686,935.3342,0,4237.4738,1962.4905,0,6650.5452,25602.3406,0,0,324,0,0,0,0,0,0,1
0,2,1,175,17.6,0,364.3752,817.1476,80,1398.1484,43,3916.2817,417.8852,820.0011,837.8756,4168.1336,1037.0627,426.433,734.0964,1931.7045,1332.0105,948.687,984.0706,1256.2763,502.6264,543.0492,771.9639,1145.4444,605.7409,0.8,707.5499,858.2531,0,4197.5488,1989.3248,0,6558.9044,25492.0567,0,0,309.76,0,0,0,0,0,0,1
1,0,0,143,17.1,0,365.1559,833.8791,82,1388.3866,54,3876.9797,412.5782,832.2949,833.0408,4107.5161,1024.0119,411.311,732.5518,1923.8898,1341.4566,926.6561,945.3341,1223.6703,506.7165,544.4349,765.8188,1151.2273,597,0.8,708.1171,907.5915,0,4064.6917,2001.5251,0,6504.6093,25209.0549,0,0,292.41,0,0,0,0,0,0,1
0,0,1,44,16.5,1,358.2402,815.5603,84,1386.4121,44,3796.1334,418.8147,833.0312,821.0692,4085.2214,1011.4201,408.0137,749.2629,1901.438,1315.3967,933.755,940.631,1217.6142,520.2942,535.668,795.3238,1082.8884,606.9554,1.8,678.0592,836.83,0,4012.4135,1974.0291,0,6429.5815,24900.6257,0,0,272.25,0,0,0,0,0,0,1
1,8,0,60,16.2,1,382.1908,804.815,84,1414.2604,45,3772.279,400.3443,820.555,787.157,4024.132,983.8232,423.5573,732.7122,1889.6146,1291.8442,900.761,943.4803,1241.7283,501.5927,523.6405,804.5242,1048.2715,588.2967,1.1,675.6026,789.9883,0,3906.0622,1966.3866,0,6307.7245,24572.3035,0,0,262.44,0,0,0,0,0,0,1
1,739,1,105,15.6,1,349.2786,813.0016,88,1448.0579,45,3705.1118,422.7825,857.7632,809.9907,3996.3477,1026.7387,398.6691,715.7908,1887.7175,1290.5347,921.6021,941.1977,1224.3982,516.5267,541.8377,815.6165,962.0741,602.5873,1.9,673.5317,782.2582,0,3819.9836,1985.3578,0,6247.1018,24380.2128,0,0,243.36,0,1,0,0,0,0,1
0,1025,1,245,15.2,0,372.9522,846.5766,88,1416.1494,39,3660.7738,442.466,869.7122,806.7141,3928.6785,1074.9871,399.0914,778.0658,1887.8114,1306.093,921.4599,999.8705,1299.7429,547.0744,577.3135,853.0807,947.2134,643.1709,0.8,699.4281,803.8167,0,3778.8267,1943.1927,0,6120.524,24042.0495,0,0,231.04,0,0,0,0,0,0,1
3,2805,0,511,14.9,1,483.3083,908.1915,89,1437.8915,40,3501.5314,460.7001,829.4015,947.576,3805.137,1177.4029,437.8447,878.8357,1869.788,1356.6859,1066.3219,1066.0026,1327.378,553.3631,619.2814,974.8055,1049.4531,649.981,2.4,768.6146,954.3764,0,3663.5483,1971.2188,0,6002.3671,23608.168,0,0,222.01,1,0,0,0,0,0,1
2,4922,1,833,15.9,1,424.9393,1074.4398,89,1402.7282,40,3158.3731,504.6698,910.5289,1023.5338,3344.9437,1290.9852,504.7349,978.8511,1718.7148,1383.2044,1075.2089,1163.0951,1307.434,604.4366,637.2872,1105.3983,1180.8983,686.2935,2.3,843.0198,1053.9032,0,3798.6505,1801.668,0,5732.6751,22340.9578,0,0,252.81,0,0,1,0,0,0,1
1,3097,2,554,18.4,1,513.5216,1122.6546,79,1425.1435,41,2921.6686,548.2717,947.8662,1013.2781,3004.4625,1281.5342,502.1935,1074.6102,1620.3865,1410.6339,1089.4705,1259.8981,1377.1667,634.264,680.9678,1213.2393,1285.9923,718.5647,1.3,878.764,1105.6506,0,3709.9315,1772.4056,0,5464.5523,21329.1844,0,0,338.56,0,0,0,1,0,0,1
0,1956,1,405,21.1,1,496.2,1142.8611,70,1471.4541,48,2807.8616,543.975,937.9374,1030.4069,2944.7767,1338.2936,515.3309,1160.7554,1664.7672,1385.8031,1151.0355,1226.4504,1383.3784,643.4034,709.3176,1178.2642,1294.86,728.6498,1.6,922.4704,1173.1882,0,3904.5121,1789.8934,0,5498.074,21467.1422,0,0,445.21,0,0,0,0,0,0,1
2,1732,0,358,22.6,0,521.5019,1199.9216,60,1514.8088,48,2774.4015,545.7762,881.2876,984.4341,2911.0632,1374.6099,532.8143,1186.626,1652.8231,1390.9156,1073.2938,1225.0657,1247.1297,670.206,743.8814,1184.6234,1370.8836,715.3946,0.9,1027.5673,1327.2235,0,4054.587,1838.8591,0,5521.4519,21658.9102,0,0,510.76,0,0,0,0,0,0,1
0,2032,2,467,24.5,1,581.6625,1156.3541,56,1444.0136,66,2925.4755,564.4271,974.4463,1131.7963,3036.3943,1348.6421,518.52,1121.2485,1667.0528,1366.4072,1154.1819,1179.8284,1218.7143,638.2864,703.0666,1124.5539,1528.1407,720.72,2,1041.2511,1390.6631,0,4084.3739,1889.2561,1,5756.1791,22169.1525,0,0,600.25,0,0,0,0,1,0,1
1,2173,0,511,26.2,1,656.0432,1258.3098,51,1513.4785,67,2918.6049,680.6748,976.6925,1116.2374,3011.3987,1314.8468,532.9225,1197.8669,1682.8195,1402.4925,1167.8479,1239.1263,1279.4236,664.7717,720.6124,1112.7184,1624.9231,741.6618,1.9,1046.5354,1467.0668,0,4151.8918,1902.413,3,5873.6665,22456.7654,0,0,686.44,0,0,0,0,0,0,1
0,2402,1,563,26.8,1,602.6614,1247.9629,46,1380.5494,56,2951.5206,490.4591,949.0469,1141.582,3025.9866,1351.5919,532.0867,1191.8832,1710.6265,1462.887,1125.0262,1225.4638,1248.6799,683.613,746.982,1116.1987,1615.6326,760.9399,1.7,1057.1831,1213.1504,0,4164.8171,1890.6582,5,5861.0904,22448.1358,0,0,718.24,0,0,0,0,0,0,1
2,2838,0,609,27,1,589.2941,1275.9195,40,1382.8302,61,2986.4036,556.3702,930.5993,1124.3139,3036.2898,1311.1155,521.6635,1137.5526,1691.5025,1473.4484,1115.9432,1192.1576,1292.786,669.5124,704.0691,1035.0516,1688.515,773.3277,2.4,1034.2536,1216.7457,0,4060.6489,1841.7926,1,5928.1476,22401.0636,0,0,729,0,0,0,0,0,1,1
3,3302,4,740,27.7,1,617.2412,1213.01,37,1342.2869,51,3057.6716,628.0424,931.3401,1128.2527,3057.7522,1307.3247,481.7759,1105.9481,1794.1399,1545.4967,1154.9682,1171.1161,1316.4092,581.3953,710.1408,1074.4643,1723.2668,761.2736,1.6,1013.2898,1229.3323,0,4116.2832,1904.4793,0,5875.4999,22693.6097,0,0,767.29,0,0,0,0,0,0,1
5,4513,4,857,27,1,563.3546,1256.4285,39,1452.3824,48,3113.8358,499.9246,862.6083,1041.2067,3208.805,1311.9219,467.9641,974.4199,1898.9231,1650.3467,1161.3077,1173.8683,1339.9968,571.7197,669.8357,1044.1816,1922.2212,699.8577,1.8,954.8541,1310.9326,0,4210.078,1932.5616,0,6087.3622,23554.2948,0,0,729,0,0,0,0,0,0,1
4,4646,2,1045,25,1,651.8758,1304.5641,46,1595.3694,63,3781.8133,423.8417,852.966,1032.1926,4067.6721,1409.2555,503.959,1126.6782,2239.0786,1846.0675,1203.8389,1289.5574,1332.2941,606.2957,702.2331,1140.3001,2131.9176,750.9561,2.6,988.0921,1373.1138,1,4628.7188,2374.9929,0,6485.6383,27019.3509,0,0,625,0,0,0,0,0,0,1
4,3324,4,875,23.2,1,529.5345,1225.5592,69,1496.344,72,4228.1037,400.8657,875.0409,1015.9662,4460.9331,1336.5706,470.404,1039.0398,2355.2741,1759.2627,1131.347,1305.1164,1288.1985,556.2404,704.1812,1038.3676,2142.9434,774.0872,2.2,920.4381,1331.8443,0,4875.0097,2381.4818,0,6927.9491,28484.3582,0,0,538.24,0,0,0,0,0,0,1
0,3163,4,670,21.8,1,496.2908,1146.2601,74,1506.1259,69,4440.0926,447.7188,824.3926,970.6923,4705.6983,1275.8703,473.4059,986.3315,2416.8252,1742.1325,1090.6247,1222.6265,1292.6317,594.3667,697.5141,996.9069,2070.4357,760.2496,1.9,888.314,1367.0066,0,5063.7554,2389.5699,1,7264.3391,29528.5389,0,0,475.24,0,0,0,0,0,0,1
1,3232,1,659,20.7,1,467.5068,1004.0573,74,1472.6899,52,4465.2415,515.7363,864.4625,983.9485,4814.0767,1239.8694,440.2428,891.4357,2320.5972,1776.9209,1020.4046,1208.1428,1307.1181,608.0349,697.2634,928.6079,1869.7497,735.6414,1.8,848.4405,1365.9526,0,5065.0429,2266.8514,0,7317.7198,29499.1403,0,0,428.49,0,0,0,0,0,0,1
3,3416,2,749,19.8,1,479.7743,915.802,75,1428.031,39,4564.6859,539.0199,856.0912,885.7897,4721.5698,1197.0852,437.9857,926.8446,2308.9732,1740.9052,972.3583,1159.6587,1341.5095,567.34,640.8852,880.9392,1555.8316,724.5148,1.1,791.3217,1185.4827,0,5038.6344,2224.6016,0,7037.6296,29065.0307,0,0,392.04,0,0,0,0,0,0,1
1,2620,2,514,19.3,1,361.1859,811.9014,75,1317.6751,36,4457.6417,407.8004,780.2437,782.9088,4473.4049,1097.6207,393.9016,778.6324,2285.582,1564.6567,839.9638,991.3038,1147.6377,507.3575,560.7263,810.8079,1346.9116,665.0651,1.3,694.01,1010.8264,0,4894.8449,2001.1264,0,6806.7976,27801.7293,0,0,372.49,0,0,0,0,0,0,1
1,2,1,467,18.5,1,353.9195,790.7447,77,1260.0233,39,4374.4984,395.3063,789.9495,764.9433,4322.364,961.3473,390.4427,741.543,2231.0487,1468.3282,833.9911,988.9169,1204.916,495.9938,556.676,822.3185,1323.6648,660.2053,1.5,692.5623,1050.9474,0,4839.0802,1932.6842,0,6708.6034,27136.6304,0,1,342.25,0,0,0,0,0,0,1
1,0,1,134,17.7,1,361.6215,797.134,79,1267.3732,55,4266.2958,422.6116,812.4464,796.4955,4136.9948,1015.3909,405.681,750.4059,2156.6809,1429.2778,827.673,957.236,1174.7986,492.3076,584.4082,832.2914,1275.9223,679.6264,1.5,670.1906,1019.7282,0,4705.0491,1963.0295,1,6554.9731,26479.6742,0,1,313.29,0,0,0,0,0,0,1
1,0,1,81,17.2,1,371.3323,803.7502,79,1222.9857,47,4062.394,455.2228,791.8972,795.5293,4000.2941,1021.9771,399.3323,748.74,2065.2888,1397.2634,817.6344,953.5046,1188.8418,480.6341,560.0504,837.9523,1191.8764,664.2327,1.8,632.8346,957.376,0,4481.0078,1898.1002,0,6390.4106,25517.7446,0,1,295.84,0,0,0,0,0,0,1
1,0,0,65,16.4,1,391.8334,833.046,82,1259.7081,43,3934.2419,430.1406,802.9292,801.3491,3953.7993,1001.2646,416.9005,741.251,2027.9933,1362.3113,841.2624,929.3334,1160.8662,494.8919,560.4574,818.1451,1196.9984,657.9819,1.5,649.1544,898.4846,0,4166.9745,1882.3212,0,6253.1514,24840.501,0,1,268.96,0,0,0,0,0,0,1
0,11,1,33,16.1,1,377.2104,812.9348,81,1241.6811,47,3778.6165,427.8165,786.6912,780.228,3907.1475,991.5753,393.2142,762.3196,1956.0714,1332.9805,855.6813,919.9995,1189.7549,490.3015,543.2589,838.4574,1087.2523,628.0357,1.4,643.5656,853.872,0,4004.3256,1848.2381,0,6118.8303,24187.891,0,1,259.21,0,0,0,0,0,0,1
0,837,0,113,15.3,1,397.6235,820.0695,85,1278.6019,45,3678.858,419.5102,793.5434,789.6763,3876.0598,1007.1561,429.1809,750.4023,1908.9119,1353.9798,826.1869,931.2953,1251.3842,525.0108,581.2376,820.4154,970.6938,632.2907,1.8,660.255,789.5824,0,3811.235,1859.5474,0,5950.1338,23717.3276,0,1,234.09,0,1,0,0,0,0,1
0,855,1,187,14.9,1,416.7376,840.302,86,1288.4249,39,3586.1904,426.5198,753.2241,759.2275,3833.5011,1024.8402,448.6346,746.3411,1872.4497,1353.5903,808.3702,963.8872,1257.7897,525.1916,566.517,806.3209,937.121,666.679,1.8,685.1954,749.1284,0,3632.5357,1843.7737,0,5786.6828,23197.1486,0,1,222.01,0,0,0,0,0,0,1
1,947,0,189,14.4,1,401.2753,819.329,88,1217.2173,41,3455.8855,428.9149,775.4988,824.4435,3749.505,1001.4959,420.0903,763.0024,1885.2604,1312.1493,859.7825,976.9828,1208.8126,527.6031,572.985,849.4314,920.0949,649.9611,1.8,758.7581,719.3531,0,3521.2329,1822.9495,0,5698.3442,22662.5441,0,1,207.36,1,0,0,0,0,0,1
0,1712,0,340,15.9,0,374.1099,845.1407,86,1223.5767,35,3366.3209,498.4753,777.3004,844.414,3604.8727,1123.6984,407.8471,796.0535,1831.9955,1270.4369,870.8142,1000.2492,1242.4065,521.1208,615.1161,843.5713,944.7778,669.5395,1,748.1043,726.5712,0,3440.1434,1767.9843,0,5428.9924,21934.3228,0,1,252.81,0,0,1,0,0,0,1
