"y","temp","rain","wind","wet","cloud","sunny","semester","past_return","X2_3","X3_4","X4_5","X6_7","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","m5","m20","m25","m30","m35","m45","m50","m65","m70","f10","f20","f30","f35","f45","f50","f60","f65","bus_passenger","sub_passenger"
2,-1.2,0,0.9,55,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,523.6377,2989.3021,3599.7416,2002.4654,1439.5054,1061.4951,912.5872,461.5856,896.9334,179.7776,4968.2687,1925.2407,1323.988,844.8311,863.2442,722.8781,584.1041,361,1394
1,-1.4,0,0.3,58,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,490.2153,2915.0261,3495.2253,1849.0402,1263.9418,1012.5104,748.2167,405.1131,799.6826,162.8847,4872.0628,1882.805,1182.4469,687.6401,744.9252,680.5532,529.753,142,255
0,-2,0,0.2,58,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495.6286,3008.452,3546.3832,1863.023,1273.3117,985.3569,766.5761,419.1816,809.7388,169.6118,4942.7876,1899.4634,1212.838,699.6312,756.4369,675.4802,524.6933,61,1
2,-2.5,0,1.1,59,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504.7162,2961.009,3514.6813,1871.1011,1263.0607,999.7144,758.0696,406.0438,800.0347,166.0203,4933.5657,1918.5419,1224.1104,710.972,759.4677,682.7863,530.2726,23,0
0,-3,0,0.7,62,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505.4904,3004.8154,3549.919,1883.6332,1245.3849,994.652,760.7436,405.0156,809.126,174.8239,5006.4507,1926.1038,1246.7865,716.9987,737.3168,692.9888,521.9317,16,0
0,-3.1,0,0.4,63,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509.9778,3012.8682,3538.9315,1886.5616,1295.5424,996.5186,752.6612,402.3181,796.6067,174.4307,5004.0858,1929.2254,1235.2859,720.3632,759.4836,695.8398,525.6009,18,0
0,-3.4,0,0.3,63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541.6374,2997.7663,3549.155,1862.9008,1251.6525,1004.865,762.4047,379.6529,782.9722,174.5876,4975.1107,1921.5695,1264.2756,739.8001,744.2837,681.4135,515.2106,31,7
1,-3.7,0,1.5,64,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524.3463,2970.9923,3541.6915,1879.8693,1248.1516,1011.1887,725.6854,392.6198,839.119,179.6683,4949.3358,1917.7183,1247.0859,736.6341,762.5236,702.1442,524.1036,82,559
0,-3.9,0,0.9,65,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537.5317,2920.8539,3480.5146,1863.2593,1302.8249,1038.5628,761.05,408.0421,866.1783,171.5386,4860.8517,1896.7216,1264.3045,750.8467,748.1385,693.6859,563.4359,179,855
0,-4,0,1.7,67,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524.9077,2835.6267,3333.0634,1900.1006,1357.7519,1185.2474,882.0193,422.7179,813.3914,185.7395,4705.6516,1847.8932,1297.4134,843.9274,804.4014,738.0293,583.5895,379,2409
5,-4,0,1.9,70,8,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518.4235,2687.3628,2893.456,1742.8074,1363.5685,1197.2478,977.8628,456.3812,850.5091,163.9,4435.1581,1681.6323,1379.6977,939.2582,895.5869,780.4837,598.977,749,4427
6,-3,0,1.9,69,7,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538.6686,2655.0701,2742.903,1685.6532,1445.2724,1224.56,1065.9684,529.5841,950.6182,200.3387,4194.4798,1658.1921,1369.5261,1062.3226,880.1118,826.7933,648.6605,508,2689
2,-1.2,0,0.8,66,7,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,517.3321,2668.8129,2639.0412,1695.992,1430.6144,1256.4899,1162.8297,546.32,937.548,194.0457,4157.7525,1718.9069,1431.3775,1132.054,973.8953,838.2342,598.1541,357,1476
3,0.9,0,2.3,55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,587.9889,2680.1078,2704.8231,1692.1912,1490.206,1273.1088,1122.1524,532.2587,885.384,220.2212,4276.9853,1705.4642,1443.9974,1032.3913,926.912,810.9229,616.934,355,1422
3,2.4,0,2.6,40,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,702.8336,2845.3317,2678.9014,1675.4829,1433.3329,1252.0825,1189.5812,463.388,937.8317,225.187,4360.8325,1725.2172,1445.9294,1090.2386,995.2428,851.3716,621.1124,342,1540
3,3.6,0,2.8,33,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,734.231,2847.5498,2741.7995,1756.9115,1532.742,1291.44,1201.6629,547.6979,941.9042,207.8098,4451.5919,1753.3815,1527.8589,1100.1333,1064.773,842.3572,647.8416,403,1777
0,4.5,0,3.3,32,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,865.6306,2947.5135,2732.701,1752.3246,1512.7812,1306.4556,1129.0388,551.533,906.3521,214.1738,4545.9229,1807.4828,1454.9578,1103.3823,996.4986,914.684,678.1264,427,1892
1,5,0,2.4,29,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,945.6905,3054.6458,2807.03,1767.6067,1513.4933,1259.7491,1173.001,542.2253,933.3884,206.1017,4702.9128,1752.6916,1437.4526,1133.0654,1071.3638,900.3896,674.8977,514,2120
3,5.3,0,2.9,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1223.4989,3194.6137,2887.5135,1771.5759,1433.4083,1228.4251,1123.7252,510.2003,886.6449,234.3578,4806.4987,1728.953,1383.1187,1109.7622,981.9213,784.1129,635.9777,588,2718
6,5,0,2.4,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1339.4708,3629.2681,3142.4299,1800.6834,1591.8793,1247.1228,1033.3792,510.7406,946.9127,213.6372,5164.1337,1722.2748,1416.1321,1106.2677,1038.3297,808.6548,605.3587,649,3334
7,3.1,0,3.3,32,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1362.1212,4051.3821,3728.3932,2117.9764,1717.4102,1257.8111,1050.5288,506.2056,922.1932,202.5454,5721.8082,2226.9464,1533.2537,1100.9263,1001.5651,835.3094,607.8832,870,3959
6,1.7,0,2.8,47,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1428.7656,4181.3863,3994.5659,2213.4368,1691.1433,1151.6562,994.1937,467.2181,899.2458,218.5184,5949.7775,2188.317,1445.1475,1003.7743,971.5449,791.7487,594.1682,771,2663
1,0.4,0,2.4,58,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1262.28,3828.4848,3874.2057,2168.9147,1588.805,1172.8192,975.092,466.67,874.043,179.5143,5635.4905,2118.6999,1399.584,927.9439,916.2168,785.0923,578.2782,557,3300
1,0,0,1.9,61,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,795.0719,3225.9589,3660.6848,2002.3746,1422.797,1119.5247,911.2018,464.8392,841.3258,171.1636,5168.8011,2016.0177,1418.3931,883.3628,900.4535,724.7132,554.7634,789,4004
2,-0.3,0,1.7,64,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,588.4559,2999.6613,3584.9534,1911.1975,1430.8824,1044.9214,845.5534,462.3959,844.1055,183.56,5010.7479,1997.8602,1370.5761,836.1185,870.5903,709.5259,551.7675,394,1163
1,-1.2,0,0.8,67,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,504.86,2814.1666,3495.044,1870.4162,1315.4626,1012.8552,746.5773,407.4867,826.7996,159.8983,5015.9035,1888.4159,1209.2078,724.0437,757.2641,681.9617,507.6629,168,297
3,-1.5,0,0.5,71,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479.6728,2841.7452,3554.8406,1872.9661,1309.873,1008.2814,727.3588,393.7862,822.1821,163.2395,5042.0546,1898.2254,1191.6689,737.3779,744.3267,665.5661,518.2066,57,0
0,-1.9,0,1.5,69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489.2885,2898.7489,3568.3676,1883.9508,1298.4237,1015.7945,709.9282,400.3851,822.8186,165.5243,5056.6201,1926.3096,1208.9693,756.3773,762.0872,651.0371,530.5952,26,0
0,-2.7,0,1.6,68,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471.2097,2899.6326,3586.5495,1870.5487,1310.8145,1026.5003,755.5276,409.657,808.2451,154.7457,5056.1399,1976.6899,1208.0213,787.7043,744.292,667.2263,532.6981,21,0
0,-2.8,0,2.1,70,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473.4264,2930.4784,3599.5956,1860.0551,1287.2797,1004.3453,748.6504,390.6067,796.4755,158.732,5031.5606,1933.566,1231.3497,775.7281,734.2052,664.3743,529.0139,12,0
0,-3.1,0,1.5,73,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474.4831,2929.3836,3607.1854,1881.8196,1277.295,1013.4912,748.678,397.6822,813.1136,161.0356,5048.3802,1962.2212,1226.6123,788.3325,748.6844,645.4352,524.1034,31,7
0,-3.6,0,2.1,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479.6987,2928.4291,3588.4391,1880.1821,1274.7906,1002.5194,721.1061,415.0919,848.2813,159.8659,5039.7392,1958.3794,1216.5338,785.2513,760.3016,692.0896,529.1645,85,528
0,-3.9,0,1.8,74,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499.4059,2871.5893,3507.8698,1820.711,1293.0757,1052.6524,772.7,426.45,867.4776,157.6768,4977.8648,1958.2989,1224.6165,840.4575,744.6866,696.6493,554.2638,169,847
1,-4.1,0,2.1,76,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468.436,2877.0376,3410.1137,1830.9522,1414.4744,1096.2584,938.815,464.274,910.1642,159.1045,4809.272,1947.8208,1301.5576,918.5896,837.484,744.5457,565.8167,383,2253
5,-4.3,0,2.1,76,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500.3734,2667.9551,2974.7497,1741.6205,1392.9882,1208.862,1029.9193,504.769,927.928,154.6413,4516.0961,1811.217,1210.8503,963.4306,915.5521,819.7004,582.6429,732,4448
5,-3.1,0,2.3,74,1,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521.2256,2635.0767,2724.7886,1669.1465,1342.8003,1258.4574,1113.916,526.6356,1005.4469,143.482,4230.5874,1723.0188,1291.4075,1107.5709,939.4879,818.4319,592.6616,547,2725
5,0.1,0,1.7,61,7,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,563.9608,2674.1761,2781.4302,1622.2645,1372.0362,1293.4356,1144.7589,506.0487,997.3249,142.0549,4154.2973,1780.3384,1387.4496,1080.1457,918.1002,809.9697,583.4857,358,1545
3,2,0,1.6,50,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,595.771,2727.6224,2763.671,1674.6529,1393.0673,1243.3689,1067.2183,492.5024,949.7132,196.7531,4298.1865,1825.949,1376.2307,1087.1518,955.3641,770.5576,610.235,309,1460
5,4,0,1.5,41,7,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,705.4397,2838.06,2789.5437,1671.3546,1437.9006,1215.3409,1073.047,515.2316,943.4057,184.5021,4277.462,1811.4461,1366.2723,1075.9322,935.7594,815.713,632.4334,365,1664
3,5.1,0,1.9,36,8,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,759.4816,2906.8334,2843.2615,1673.7926,1417.399,1270.4046,1156.1791,589.7515,944.0613,203.4226,4429.7645,1789.0421,1437.7581,1071.3949,981.5426,778.7306,622.7576,424,1727
2,7.2,0,2.1,29,8,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,838.2922,3056.18,2853.664,1698.0511,1415.4679,1219.5767,1157.6631,543.7565,949.6049,230.9318,4586.6342,1726.7809,1434.8906,1137.7013,1042.3701,856.0757,616.1133,486,1831
2,6.8,0,1.8,28,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,978.0979,3187.3515,2885.7709,1742.7962,1556.7368,1240.6169,1135.8884,544.0141,1021.6501,221.2511,4643.0538,1755.8015,1544.7204,1157.8063,1054.1391,849.4176,653.271,530,2132
3,6.1,0,2.9,30,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1037.8929,3333.3123,2951.5592,1783.8107,1578.6773,1230.9046,1140.2387,528.3491,911.1666,246.3205,4815.1267,1723.0972,1355.2223,1160.976,1028.3656,801.4804,577.8499,547,2652
4,5.8,0,1.9,31,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1265.639,3656.8217,3128.1276,1879.9615,1620.7337,1205.7698,1167.5674,481.6801,897.0559,243.8575,4978.7585,1791.1621,1391.7941,1121.7484,1065.8085,773.9559,602.2698,752,3378
10,4.5,0,1.7,36,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1375.0023,4050.3997,3747.2946,2228.4637,1812.1025,1255.8278,1054.7927,511.9781,860.8542,248.9647,5589.976,2129.4354,1595.8465,1113.1449,995.7554,755.8531,641.2504,881,3874
6,3.4,0,1.3,38,8,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1350.1936,4076.8781,3925.3667,2196.386,1822.2457,1245.3651,917.1067,499.551,857.0257,231.4894,5744.8028,2191.6206,1539.263,1034.1633,979.2404,762.8183,627.8062,741,2553
3,2.7,0,1.9,45,9,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1176.2865,3801.575,3826.7823,2087.9552,1703.4999,1143.0688,914.6897,495.3598,840.9969,239.3552,5628.5186,2045.5528,1447.0557,919.712,955.9863,754.87,625.9051,592,3326
2,2.3,0,3.4,43,9,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,779.4316,3288.6836,3740.9074,1987.7955,1557.5056,1110.5305,902.3927,464.5732,791.8847,212.2587,5083.4558,2020.9664,1383.9795,900.7375,897.1064,664.9488,615.066,776,4038
1,1.6,0,0.8,49,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,566.3455,3080.5063,3674.5969,1935.2534,1480.0581,1059.2028,796.8728,451.6044,814.0171,190.3087,4939.5292,2019.4455,1322.1356,793.2488,880.1127,703.6542,571.6992,400,1251
0,0.9,0,1.9,50,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,503.4848,2876.1505,3624.397,1812.6708,1326.0708,997.624,720.0072,426.9125,839.6374,166.7982,4976.8367,1959.8844,1205.8622,718.5351,765.0447,673.4317,518.3098,185,312
1,0.3,0,1.8,52,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518.1346,2914.8138,3614.4937,1826.9602,1322.9613,1020.3322,708.4889,416.1051,857.8601,173.588,4987.9354,1976.1041,1202.2412,752.7199,750.4633,654.2763,508.1643,72,0
0,-0.1,0,1.9,54,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507.089,2952.4828,3681.9967,1838.0626,1295.5848,1011.4588,719.6018,412.1817,841.3469,170.3539,4975.1845,1942.8275,1227.3315,749.8879,750.3842,649.6499,512.2947,24,0
1,-0.8,0,1.5,55,8,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506.6777,2988.215,3674.0419,1839.9564,1297.7923,993.8488,719.679,417.903,852.8995,164.3131,5016.5774,1910.248,1231.2005,734.3639,725.2352,658.9306,501.1534,23,0
1,-1.3,0,1.6,58,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511.4331,2972.0453,3654.9325,1873.6968,1342.1071,1003.1603,720.8322,431.0817,841.2836,164.484,5011.0266,1939.9845,1219.464,746.289,738.6951,649.2754,508.2356,14,0
0,-1.7,0,0.8,61,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507.8407,2991.5474,3649.3802,1836.5644,1322.1684,995.2268,702.1984,415.555,817.3872,179.7765,5061.1452,1929.2161,1245.1856,762.0128,748.6285,638.6576,504.024,29,5
1,-2.5,0,1.7,62,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508.1649,2959.8766,3693.2307,1840.4089,1311.6433,998.9009,708.7423,410.2712,851.3133,158.9776,5055.7677,1955.9681,1219.6361,778.2604,774.0258,665.599,500.4623,84,519
1,-2.6,0,1,65,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503.6643,2958.749,3593.6008,1793.8258,1353.808,1021.3497,714.891,429.6052,887.4438,149.0676,4962.3668,1966.43,1246.0343,840.578,780.4548,713.5017,536.282,177,793
2,-3.1,0,1.1,67,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524.6425,2939.6003,3505.8555,1882.4979,1384.7938,1185.5755,894.834,462.345,848.494,154.9679,4774.505,1919.5372,1317.4896,861.8215,828.3884,732.4924,561.6528,341,2386
5,-3.2,0,1.6,67,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517.3457,2749.8124,3057.4928,1657.2506,1351.2204,1169.571,978.645,488.5942,872.5428,152.5205,4408.4854,1753.6722,1196.4532,940.688,931.1061,776.9651,588.0016,792,4275
7,-2,0,0.9,64,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513.1926,2699.0447,2828.1792,1617.558,1382.6029,1186.5854,1039.0855,536.8853,899.5854,180.965,4051.1662,1635.7856,1299.9163,1031.1026,923.4365,774.7433,636.5562,518,2592
5,1.7,0,1.5,53,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,535.5032,2661.5541,2716.5088,1580.0501,1426.0597,1244.347,1020.0553,550.8042,944.6937,174.7076,3987.2844,1683.8568,1324.0986,1103.4714,970.6939,808.2312,658.411,368,1591
1,3.1,0,3.2,47,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,575.8046,2742.2845,2776.9285,1659.5923,1431.3767,1247.4686,1061.6401,532.1069,939.5592,190.0385,4095.6202,1687.1843,1348.7136,1124.6679,955.726,798.1782,590.6979,315,1397
4,4,0,3.6,42,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,671.2804,2797.2195,2907.7723,1663.3781,1460.5732,1293.0168,1051.021,516.5166,925.8772,215.6962,4187.9016,1744.647,1406.9469,1184.0115,972.4963,750.025,630.0849,341,1568
2,6.1,0,1.8,36,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,723.6093,2957.2574,2857.0027,1758.4747,1456.1296,1221.2732,1121.2951,542.4881,935.5928,244.8675,4219.1688,1744.1207,1455.9207,1168.9039,1061.6231,812.392,652.1757,442,1601
6,6.1,0,3.3,37,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,816.2389,3047.9625,2861.4391,1702.6017,1459.8172,1312.7668,1145.9196,532.7275,931.5998,211.3524,4410.5595,1718.2468,1422.0315,1223.6526,1070.0654,810.5048,640.1197,450,1747
3,6.4,0,3.7,37,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,995.581,3248.0167,2899.6363,1697.6512,1468.7584,1336.8098,1111.8685,542.8774,942.3634,230.1735,4579.7128,1683.9174,1350.0079,1198.5969,1050.9075,791.9134,633.3123,493,2036
2,6.4,0,4.3,40,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1258.8643,3387.6397,3009.0785,1729.7954,1456.8986,1263.863,1133.5619,555.7619,902.9472,247.4605,4800.684,1692.0067,1386.264,1140.6681,1028.8425,740.5156,575.8057,541,2673
3,6.4,0,3.8,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1491.7988,3693.2815,3189.6781,1808.0525,1523.4547,1215.7065,1055.4026,533.9591,915.1785,242.3556,5110.8947,1808.8933,1389.9829,1195.9856,999.5229,714.7802,572.9915,665,3414
3,4.7,0,3.5,52,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1605.8042,4029.9878,3599.4881,2090.7456,1718.5102,1312.9995,1009.386,566.2797,892.3896,247.52,5818.2635,2188.048,1542.9489,1096.0067,1019.2226,750.0881,583.7534,887,3899
6,3.5,0,2.2,58,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1557.012,4109.4593,3868.6174,2120.6172,1642.2932,1336.2251,982.3546,477.5783,940.5877,213.8913,6008.4327,2215.8365,1448.7103,1027.2423,985.3471,733.3651,636.4359,726,2633
4,2.6,0,1.6,62,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1337.0445,3971.2016,3852.3659,2144.3911,1615.424,1207.0483,930.7271,480.2148,910.4924,201.3196,5769.0607,2165.2592,1387.5889,950.9615,968.2186,690.0842,609.202,649,3434
1,2,0,2.9,67,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,855.8324,3257.645,3626.5595,2008.6184,1504.0698,1096.4189,901.1393,438.7977,874.2457,174.5375,5158.5361,1996.4114,1317.993,898.2934,906.9954,682.4789,593.6208,891,4366
1,1.5,0,2,73,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,630.1407,3104.0664,3597.8474,1949.2376,1406.3175,1049.9984,816.4496,452.1022,861.7832,178.1701,4995.0285,1996.1318,1320.4868,876.6115,865.0465,694.702,549.3604,408,1174
1,0.8,0,2.5,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,450.7597,2930.6454,3529.4982,1877.3057,1263.9985,988.6832,731.9612,424.487,808.1164,142.1491,4972.1583,1925.2282,1231.8456,707.1585,779.5582,674.5684,498.805,181,290
0,0.2,0,2.1,77,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417.8785,2989.4213,3592.5046,1868.2203,1230.3468,1023.6944,723.2364,419.9099,807.4825,157.5523,4959.4172,1948.8622,1226.6645,731.6124,758.7843,650.0019,512.2678,87,1
0,-0.4,0,0.1,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428.5827,2920.3235,3641.8643,1868.6189,1249.0315,1013.697,717.8413,427.9467,809.3255,139.4707,4983.4347,1942.3585,1253.6675,746.022,757.0437,641.8466,505.8798,32,0
1,-0.5,0,0.8,80,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.4612,2960.709,3590.0469,1852.4978,1243.613,1025.3948,735.6548,409.3507,797.3094,147.1654,4968.0336,1966.3495,1267.1171,758.3528,739.2506,641.2256,514.8515,16,0
0,-1.2,0,0.4,77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458.216,2991.51,3596.5724,1829.7835,1247.4914,1032.1,734.0537,410.6508,791.0666,140.0301,4987.5545,1950.6094,1284.1423,752.0492,722.8268,640.5332,507.628,13,0
0,-1.3,0,1,77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.6896,2978.519,3564.2144,1833.5144,1250.4105,1044.4358,728.578,419.222,819.9731,146.8887,4977.7512,1961.6181,1262.6053,767.3565,733.3517,628.4203,503.2029,33,5
0,-1.7,0,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466.906,2980.6376,3556.9961,1845.6899,1203.0126,1078.4191,693.2908,413.9969,808.7072,152.1278,5000.4456,1984.5735,1220.1944,775.1017,723.3801,653.247,524.7426,91,553
0,-1.9,0,1,78,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440.9913,2940.8868,3557.7623,1854.6268,1253.4497,1088.7051,744.836,440.7338,817.1079,139.2517,4992.844,2007.2718,1264.9342,827.9294,726.5798,682.3326,541.4638,165,800
1,-2.3,0,1.4,78,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449.1248,2929.1324,3404.7345,1882.2065,1333.1449,1150.5192,881.2414,464.8767,805.8584,145.0502,4779.2719,2020.3317,1335.8955,959.5935,830.9335,719.1797,536.9512,385,2235
9,-2.5,0,2.1,79,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482.5721,2738.2527,2999.351,1745.4811,1303.8763,1225.6616,1009.0418,495.2045,864.3781,151.2217,4535.6211,1803.3774,1250.4853,974.3095,867.6128,756.0017,545.1256,737,4188
5,-1.6,0,1.8,77,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491.4885,2716.3949,2763.1164,1689.764,1356.463,1207.3712,1011.9223,500.6446,895.6839,140.2209,4348.2506,1799.0721,1266.7793,1001.0214,928.16,796.7336,582.3066,515,2592
3,0.9,0,1.4,70,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,560.9579,2726.4291,2712.5662,1687.2088,1439.8544,1224.1763,1045.2745,525.42,869.6643,187.6154,4292.8784,1818.5763,1300.7947,1092.0903,967.1566,778.1702,603.2912,357,1574
