"y","temp","rain","wet","cloud","temp.sqr","sunny","semester","past_return","X4_5","X5_6","X6_7","X7_8","X8_9","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","m10","m25","m35","m45","m55","m65","m70","f20","f30","bus_passenger","sub_passenger"
4,14.9,0,82,9,222.01,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.0528,3565.6364,1441.0054,1212.3826,861.22,464.3197,869.3528,6025.0475,1829.2598,515,2811
2,15.7,0,82,8,246.49,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,212.3288,3173.2054,1379.0611,1302.6371,1021.6857,493.0878,927.4547,6066.7639,1727.018,800,4846
2,17.7,0,73,8,313.29,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.5797,2989.8658,1405.4618,1343.4927,1093.3157,502.3917,987.2562,5732.3682,1698.2766,589,3068
0,20.1,0,63,8,404.01,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,215.2963,3050.9298,1372.4381,1346.0258,1113.7862,526.554,1026.7755,5988.1548,1774.2951,414,1834
0,21.7,0,50,8,470.89,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,242.8927,3109.9928,1401.8685,1332.4434,1023.6022,517.5848,913.4894,6448.4548,1776.5291,372,1776
2,23.2,0,39,8,538.24,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,223.1822,3105.2568,1472.8543,1457.9526,1049.2993,482.0115,927.1432,6514.0098,1883.2318,428,1904
0,23.8,0,37,8,566.44,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,259.6507,3107.2846,1424.5817,1383.7439,1092.6798,480.7316,947.28,6598.8667,1810.0854,503,2101
1,24.3,0,36,7,590.49,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,224.2152,3092.0141,1437.437,1368.6279,1196.7198,471.1078,979.5757,6661.9856,1833.0383,472,2267
0,25.3,0,32,2,640.09,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,225.357,3108.2381,1509.241,1381.8823,1110.7512,470.5021,1000.2065,6440.27,1764.9236,647,2651
1,25.3,0,38,6,640.09,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,263.595,3129.1045,1552.2883,1370.4379,1100.917,447.1894,1002.9932,6366.1072,1816.7203,632,2979
4,24.9,0,38,7,620.01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.0816,3205.9172,1483.2927,1428.9406,1043.2552,445.3474,1005.554,6383.6753,1865.3709,821,4002
4,23.5,0,41,7,552.25,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,201.6453,3709.7228,1758.9152,1527.6013,988.1459,444.2887,976.0985,6887.1193,2221.5759,1125,4449
5,22,0,52,6,484,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,235.2473,3935.9079,1783.2344,1429.0244,972.4663,464.7499,938.1111,7296.1237,2274.7105,845,3090
3,20.9,0,60,6,436.81,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,180.4762,4091.719,1660.1916,1365.5842,893.2872,446.0249,907.6127,7372.5988,2268.7383,640,2814
1,20.1,0,61,7,404.01,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,186.679,4062.9997,1676.6907,1334.3005,887.806,434.5493,898.2045,7313.4948,2098.0652,664,2842
3,19.4,0,63,7,376.36,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,215.4328,4056.3306,1598.4102,1186.3909,841.8587,429.2748,862.1214,6931.8148,2085.4919,605,2537
1,18.8,0,67,7,353.44,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,161.915,3882.2283,1481.9845,1147.6189,815.4463,379.4501,818.0422,6621.1802,1950.3077,372,1397
0,18.4,0,70,6,338.56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.9196,3849.3581,1385.6279,1116.5982,812.2483,393.0974,836.591,6578.0113,1948.9311,121,0
1,17.5,0,73,0,306.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.1421,3848.4281,1368.1315,1074.6739,817.8227,399.3726,811.112,6558.4875,1933.5039,65,0
0,16.6,0,77,0,275.56,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.5697,3811.8572,1370.8868,1073.0976,805.4384,387.2954,821.8372,6569.2667,1931.7329,51,0
0,16.1,0,80,0,259.21,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.6834,3796.0418,1377.1137,1062.2265,824.8172,382.3672,806.5995,6479.8306,1923.0345,32,0
0,15.5,0,83,5,240.25,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.7318,3764.82,1333.8556,1092.8673,760.7542,378.6105,842.6965,6452.8323,1941.9104,45,0
1,14.9,0,84,1,222.01,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.7345,3761.4216,1366.615,1114.9956,807.8466,382.3509,866.4566,6386.9829,1929.2865,88,0
1,14.4,0,86,0,207.36,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.242,3638.588,1342.7393,1156.368,745.1708,427.3817,791.1947,6225.5147,1923.6419,244,0
3,14.1,0,86,1,198.81,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.2894,3462.0578,1390.5896,1213.7288,853.9691,426.4655,828.5738,6060.8855,1849.673,515,0
3,15.7,0,83,4,246.49,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,227.3686,3076.5739,1380.088,1279.3388,946.8886,470.5607,848.1118,5948.3622,1775.4398,800,0
1,18.5,0,71,2,342.25,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321.2704,2836.9774,1451.1234,1292.6222,980.685,511.4041,929.5825,5826.8187,1729.5457,589,0
0,19.9,0,65,3,396.01,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,370.6423,2868.899,1444.3766,1358.2102,1033.0691,512.38,914.7931,5896.656,1819.5576,414,0
2,22.8,0,52,4,519.84,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,382.0916,2960.335,1405.4171,1363.9546,1047.4559,478.6144,939.9753,6304.6909,1827.1777,372,0
0,24.4,0,45,2,595.36,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,325.1361,3037.561,1436.0356,1331.7979,1084.3813,500.6911,977.7431,6476.2693,1811.575,428,0
2,26.3,0,40,1,691.69,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,356.0075,3044.9108,1482.4693,1395.7923,1073.2291,516.9722,997.1213,6522.0743,1846.9825,503,0
0,26.9,0,37,0,723.61,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,303.4313,2963.9873,1510.4709,1426.9534,1126.309,514.5462,976.9136,6372.5766,1833.7588,472,0
1,27.6,0,35,0,761.76,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,215.6786,2992.5358,1521.0073,1374.4014,1101.2711,471.769,970.0391,6366.7667,1873.6529,647,0
1,27.7,0,33,0,767.29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,244.8282,3053.8657,1559.2433,1354.7689,973.5742,479.8097,981.6325,6188.8071,1849.6812,632,0
1,27.4,0,33,0,750.76,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.7285,3159.662,1618.9994,1414.0677,1032.7734,525.3873,937.6268,6363.5539,1865.8573,821,0
4,25.8,0,36,0,665.64,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,243.897,3543.6411,1774.861,1456.3389,975.2901,490.2317,941.7775,6910.9453,2120.7662,1125,0
1,23.3,0,46,0,542.89,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,247.7746,3917.6761,1809.3738,1438.7848,904.4091,473.4723,884.5898,7288.5457,2137.2121,845,0
4,22.4,0,58,0,501.76,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,218.6642,3939.8505,1687.0623,1384.6134,893.2949,439.4539,904.7958,7333.2076,2188.5481,640,0
0,21.3,0,55,0,453.69,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,216.073,3961.9828,1573.0118,1292.4459,868.8699,425.3274,896.3656,7275.2558,2137.2882,664,0
3,20.3,0,58,3,412.09,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,220.4051,4003.8809,1532.4473,1184.4419,785.0569,393.2182,856.257,6920.4431,2115.8205,605,0
3,19.3,0,64,3,372.49,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,169.7542,3917.4035,1404.214,1098.4927,776.3346,376.1789,837.6251,6622.5883,1906.7091,372,0
0,18.9,0,64,0,357.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.4956,3859.0011,1416.0146,1067.1486,747.8383,383.2538,856.2517,6533.873,1898.8911,158,412
4,18.1,0,69,1,327.61,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.7476,3827.1305,1352.5006,1072.4438,781.7163,414.3453,828.7398,6446.3584,1910.6715,90,0
0,17.6,0,73,4,309.76,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.5198,3829.0297,1327.2835,1067.8434,779.84,426.279,837.0778,6458.0868,1902.4264,45,0
0,17.2,0,75,3,295.84,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.8859,3766.3531,1382.7014,1064.9711,765.1975,429.5794,835.0867,6374.7451,1907.3524,45,0
0,16.7,0,78,2,278.89,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.435,3729.9055,1368.6617,1022.5086,713.9293,425.8519,821.4446,6321.5469,1965.6262,47,11
0,16.3,0,77,4,265.69,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.8552,3705.6422,1358.8932,1051.9013,735.5419,398.9498,837.2312,6312.0006,1938.3874,115,717
1,16.3,0,77,7,265.69,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.8838,3616.7988,1392.8046,1105.5631,747.3022,419.9715,850.1056,6303.8749,1974.9573,224,1027
4,16.5,0,79,8,272.25,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.3589,3490.4335,1462.916,1211.9838,880.439,451.1738,867.5039,6169.4528,1911.5835,543,2839
5,17.5,0,77,9,306.25,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,260.3027,3178.2161,1493.8775,1356.4172,992.6494,465.0789,941.8337,6143.2859,1753.3804,815,4961
3,18.4,0,75,9,338.56,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.4735,2969.4034,1502.1303,1298.9147,1065.684,493.3096,940.0737,5893.4418,1621.5052,580,3103
1,19.4,0,72,10,376.36,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,257.9986,2981.2695,1483.3593,1373.0125,1090.7347,514.0008,954.7832,6064.8187,1686.4424,432,1849
1,20.7,0,70,9,428.49,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,211.0067,3035.7435,1502.1793,1376.2853,1064.8804,495.0248,947.8019,6452.4703,1826.4239,365,1706
1,22,0,64,8,484,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,213.2878,3107.0698,1527.8636,1337.3136,1099.5094,507.2797,951.1488,6525.2717,1786.8436,444,1974
0,23.2,0,61,9,538.24,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,210.981,3099.0459,1422.3674,1366.082,1154.5985,518.2261,944.7671,6551.1121,1793.3429,482,2128
2,24.3,0,58,7,590.49,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,209.8507,3055.9237,1476.8631,1356.5884,1150.9493,555.2936,909.1014,6809.211,1783.5576,582,2336
0,25.6,0,50,7,655.36,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,232.8892,3032.5126,1565.5179,1314.882,1068.9064,551.4493,922.6607,6712.6662,1792.9456,639,2754
3,25.8,0,52,6,665.64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,241.0973,3054.9305,1522.5696,1318.4498,1107.4972,499.0183,918.2441,6521.7114,1755.1359,672,3149
1,25.7,0,48,4,660.49,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.5537,3245.8849,1523.6144,1337.0746,1014.544,498.4011,935.3832,6638.1831,1821.7902,835,4096
4,23.9,0,64,3,571.21,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,234.6691,3839.4219,1881.1348,1505.0078,1017.8776,496.0898,970.4614,6915.4782,2309.9286,1102,4459
2,22.6,0,69,0,510.76,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,229.1995,4026.9487,1879.9835,1421.4551,1027.5979,494.9136,922.6776,7348.1317,2281.8711,868,2874
2,21.7,0,75,0,470.89,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,226.9137,4097.4185,1768.342,1380.1605,955.7842,451.3806,911.9931,7399.8681,2230.7952,667,3001
2,20.7,0,78,0,428.49,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,244.8498,4126.9043,1705.6951,1243.2092,882.9603,440.2933,877.5966,7247.5337,2237.311,687,2944
2,20.2,0,82,0,408.04,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,237.4177,4050.6619,1577.7404,1238.2258,814.1645,464.3327,872.5375,7032.6948,2164.5479,651,2909
3,19.7,0,84,0,388.09,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,189.7508,3916.9897,1400.1481,1111.1871,790.0856,393.4076,827.2539,6742.2021,1974.5166,441,1698
0,19,0,85,0,361,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.5708,3888.8464,1334.178,1056.3629,783.8085,415.7055,824.4804,6561.5704,1916.8884,199,405
0,18.4,0,86,0,338.56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.3712,3871.3834,1350.9304,1078.4125,789.8301,421.9023,829.1787,6522.4833,1943.8868,80,0
0,17.9,0,88,1,320.41,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.8879,3872.0048,1361.9264,1047.2757,773.9746,404.2853,835.0324,6514.3563,1915.064,91,0
1,17.4,0,88,0,302.76,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.8665,3848.8725,1356.1199,1045.1535,783.2661,418.6276,834.9409,6469.1783,1939.8809,53,0
1,17,0,89,0,289,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.0624,3862.9655,1340.9301,1058.4565,748.0354,439.0625,850.713,6454.8779,1943.0848,43,7
0,16.6,0,92,0,275.56,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.8424,3785.5143,1314.1661,1056.5206,773.2848,408.3356,866.0591,6431.5081,1954.7077,106,733
1,16.5,0,92,9,272.25,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.3611,3703.3865,1310.8518,1057.1339,762.9614,442.2157,839.9353,6230.7993,1932.2315,240,1058
1,16.6,0,91,8,275.56,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.1586,3497.4721,1394.3016,1192.3638,826.7363,447.1462,841.053,6067.5944,1919.5884,552,2885
2,17.3,0,90,9,299.29,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,255.5441,3138.0261,1362.6844,1279.1106,916.8415,493.9195,891.4726,6035.3278,1826.3528,841,4949
1,18.1,0,86,8,327.61,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.0213,2928.4286,1370.438,1370.7828,993.9754,519.2602,909.0376,5736.2531,1687.7722,604,3070
1,19.6,0,80,3,384.16,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,217.1929,2965.0839,1401.7365,1365.7295,993.9698,518.6902,910.1113,5931.3088,1753.2375,418,1821
0,21.7,0,73,2,470.89,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,287.4543,3037.5802,1496.0276,1361.4807,965.2599,477.096,907.7668,6358.1615,1815.2137,382,1794
0,23.4,0,65,3,547.56,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,271.5109,2953.4003,1457.8184,1372.0205,1012.9052,463.383,917.707,6406.5382,1791.8162,481,2044
0,24.8,0,52,0,615.04,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,310.7699,3063.0615,1458.5908,1411.8311,1069.6356,493.9546,942.6562,6340.037,1777.4362,488,2217
1,25.9,0,47,0,670.81,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,353.3641,3036.3433,1471.4896,1317.0228,1075.8313,510.4051,919.0691,6297.7922,1759.6902,552,2391
0,26,0,38,0,676,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,262.2473,3100.3665,1492.3687,1380.5587,1066.446,518.6039,1011.7873,6245.599,1780.4245,626,2855
2,26.3,0,36,0,691.69,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,289.2397,3027.1053,1456.1101,1335.6412,1123.5036,491.3333,1037.5827,6439.7067,1797.5479,721,3235
3,25.7,0,44,0,660.49,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.4179,3109.7299,1529.7508,1347.4784,1105.8237,516.3497,950.7902,6428.2931,1831.6551,825,4188
3,23.6,0,63,0,556.96,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,268.8354,3642.8998,1692.7047,1443.763,1122.1105,522.9134,958.4947,6964.4781,2172.4866,1121,4443
2,21.7,0,70,0,470.89,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,256.6089,3896.9699,1694.8422,1341.4878,1051.8425,494.8097,899.0895,7243.8016,2331.2608,851,2978
1,20.6,0,75,0,424.36,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,250.8675,3981.9072,1606.8483,1330.6443,985.2503,494.0077,900.9246,7040.3215,2256.374,643,3061
3,20.1,0,77,0,404.01,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,232.1744,4031.094,1595.827,1199.1439,915.6725,470.5781,900.7874,7167.6613,2236.4543,743,3160
3,19.4,0,76,2,376.36,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,215.6621,4110.0871,1532.4249,1178.7628,912.8924,473.9244,834.6879,6881.6105,2087.7839,677,2962
0,18.6,0,79,0,345.96,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,181.1378,3927.8806,1354.7495,1072.7105,811.0138,398.3743,795.7772,6709.4154,1952.569,456,1817
0,18,0,79,0,324,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.6786,3891.6041,1338.2137,1025.23,822.6878,400.5123,810.8165,6650.5452,1962.4905,276,668
0,17.6,0,80,0,309.76,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.8698,3916.2817,1332.0105,1037.0627,837.8756,426.433,820.0011,6558.9044,1989.3248,175,2
1,17.1,0,82,0,292.41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.4206,3876.9797,1341.4566,1024.0119,833.0408,411.311,832.2949,6504.6093,2001.5251,143,0
0,16.5,0,84,0,272.25,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.2985,3796.1334,1315.3967,1011.4201,821.0692,408.0137,833.0312,6429.5815,1974.0291,44,0
1,16.2,0,84,0,262.44,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.774,3772.279,1291.8442,983.8232,787.157,423.5573,820.555,6307.7245,1966.3866,60,8
1,15.6,0,88,0,243.36,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.1302,3705.1118,1290.5347,1026.7387,809.9907,398.6691,857.7632,6247.1018,1985.3578,105,739
0,15.2,0,88,0,231.04,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.2146,3660.7738,1306.093,1074.9871,806.7141,399.0914,869.7122,6120.524,1943.1927,245,1025
3,14.9,0,89,0,222.01,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.6306,3501.5314,1356.6859,1177.4029,947.576,437.8447,829.4015,6002.3671,1971.2188,511,2805
2,15.9,0,89,0,252.81,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,232.9241,3158.3731,1383.2044,1290.9852,1023.5338,504.7349,910.5289,5732.6751,1801.668,833,4922
1,18.4,0,79,0,338.56,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.048,2921.6686,1410.6339,1281.5342,1013.2781,502.1935,947.8662,5464.5523,1772.4056,554,3097
0,21.1,0,70,0,445.21,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,251.0649,2807.8616,1385.8031,1338.2936,1030.4069,515.3309,937.9374,5498.074,1789.8934,405,1956
2,22.6,0,60,0,510.76,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,251.8963,2774.4015,1390.9156,1374.6099,984.4341,532.8143,881.2876,5521.4519,1838.8591,358,1732
0,24.5,0,56,1,600.25,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,260.5048,2925.4755,1366.4072,1348.6421,1131.7963,518.52,974.4463,5756.1791,1889.2561,467,2032
1,26.2,0,51,3,686.44,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,314.1575,2918.6049,1402.4925,1314.8468,1116.2374,532.9225,976.6925,5873.6665,1902.413,511,2173
0,26.8,0,46,5,718.24,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,226.3654,2951.5206,1462.887,1351.5919,1141.582,532.0867,949.0469,5861.0904,1890.6582,563,2402
2,27,0,40,1,729,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,256.7858,2986.4036,1473.4484,1311.1155,1124.3139,521.6635,930.5993,5928.1476,1841.7926,609,2838
3,27.7,0,37,0,767.29,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,289.8655,3057.6716,1545.4967,1307.3247,1128.2527,481.7759,931.3401,5875.4999,1904.4793,740,3302
5,27,0,39,0,729,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.734,3113.8358,1650.3467,1311.9219,1041.2067,467.9641,862.6083,6087.3622,1932.5616,857,4513
4,25,0,46,0,625,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,195.6191,3781.8133,1846.0675,1409.2555,1032.1926,503.959,852.966,6485.6383,2374.9929,1045,4646
4,23.2,0,69,0,538.24,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,185.0147,4228.1037,1759.2627,1336.5706,1015.9662,470.404,875.0409,6927.9491,2381.4818,875,3324
0,21.8,0,74,1,475.24,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,206.6391,4440.0926,1742.1325,1275.8703,970.6923,473.4059,824.3926,7264.3391,2389.5699,670,3163
1,20.7,0,74,0,428.49,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,238.0314,4465.2415,1776.9209,1239.8694,983.9485,440.2428,864.4625,7317.7198,2266.8514,659,3232
3,19.8,0,75,0,392.04,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,248.7782,4564.6859,1740.9052,1197.0852,885.7897,437.9857,856.0912,7037.6296,2224.6016,749,3416
1,19.3,0,75,0,372.49,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,188.2153,4457.6417,1564.6567,1097.6207,782.9088,393.9016,780.2437,6806.7976,2001.1264,514,2620
1,18.5,0,77,0,342.25,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.4486,4374.4984,1468.3282,961.3473,764.9433,390.4427,789.9495,6708.6034,1932.6842,467,2
1,17.7,0,79,1,313.29,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.0512,4266.2958,1429.2778,1015.3909,796.4955,405.681,812.4464,6554.9731,1963.0295,134,0
1,17.2,0,79,0,295.84,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.1027,4062.394,1397.2634,1021.9771,795.5293,399.3323,791.8972,6390.4106,1898.1002,81,0
1,16.4,0,82,0,268.96,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.5262,3934.2419,1362.3113,1001.2646,801.3491,416.9005,802.9292,6253.1514,1882.3212,65,0
0,16.1,0,81,0,259.21,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.4536,3778.6165,1332.9805,991.5753,780.228,393.2142,786.6912,6118.8303,1848.2381,33,11
0,15.3,0,85,0,234.09,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.6194,3678.858,1353.9798,1007.1561,789.6763,429.1809,793.5434,5950.1338,1859.5474,113,837
0,14.9,0,86,0,222.01,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.8549,3586.1904,1353.5903,1024.8402,759.2275,448.6346,753.2241,5786.6828,1843.7737,187,855
1,14.4,0,88,0,207.36,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.9604,3455.8855,1312.1493,1001.4959,824.4435,420.0903,775.4988,5698.3442,1822.9495,189,947
0,15.9,0,86,0,252.81,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,230.065,3366.3209,1270.4369,1123.6984,844.414,407.8471,777.3004,5428.9924,1767.9843,340,1712
1,18.5,0,75,7,342.25,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.1715,3356.5825,1395.1306,1106.2071,855.0206,452.953,763.6487,5287.176,1804.7639,408,2007
