"y","past_return","bus_passenger","sub_passenger","temp","m20","m30","m5","wet","m25","m50","f20","f0","m35","m0","f15","m45","m60","f50","f70","m55","m40","f25","f40","f30","f65","f35","cloud","dust","f60","wind","m65","m70","f45","f55","sunny","rain","most_use","semester","X8_9","X21_22","X19_20"
9,6,461,2407,19.8,3859.5385,2040.5722,1197.2015,48,3490.3899,947.3681,5303.7211,722.2248,1689.2643,626.0543,1364.1614,1222.4988,641.3086,978.0546,1250.8934,899.9011,1110.0217,3701.5999,1080.1322,2108.7231,533.5316,1568.4814,9,68,750.7662,2.3,432.5133,904.126,1019.0705,995.9024,1,0,23762.2904,1,0,0,0
9,10,522,2649,21.7,3935.7125,2089.0203,1243.3448,41,3529.1629,893.1079,5509.7809,720.7802,1681.1394,664.1594,1406.8035,1232.7756,616.521,962.8872,1155.431,898.3205,1187.1864,3873.6285,1223.2879,2020.2507,558.8815,1586.9155,9,63,775.9027,1.9,458.48,964.8856,940.9439,930.4231,1,0,24225.6107,1,0,0,0
9,12,534,2610,23.4,4069.4144,2099.4365,1274.4753,32,3560.4977,903.6374,5603.1807,832.2989,1722.8667,554.6152,1463.0807,1193.9986,609.6666,955.5924,1144.9799,852.2273,1148.8542,3870.0457,1152.8052,2081.2023,558.122,1585.1453,8,43,731.862,2.4,438.1035,994.3396,1078.0693,971.2781,1,0,24591.7893,1,0,0,0
8,12,558,3084,24.7,4111.8707,2093.9292,1329.7229,22,3680.647,936.4753,5699.7896,975.0693,1765.0666,557.2845,1505.7259,1196.4192,570.9298,929.3495,1107.754,944.4524,1125.9731,3914.6882,1167.2914,2150.8019,561.6388,1537.5481,8,39,738.3094,2.2,457.5406,851.4012,1088.2148,970.0559,1,0,24954.3413,1,0,0,0
17,24,585,3311,25.1,4197.1537,2134.644,1461.2302,23,3892.5701,976.8977,5964.0814,896.7762,1769.0435,721.1378,1851.1624,1120.4866,587.0248,934.202,1092.7805,860.3376,1039.6111,4084.2287,1164.4482,2111.6119,565.2282,1536.091,8,45,778.1722,2.1,451.8185,864.6412,1050.718,1020.0776,1,0,25689.4243,1,0,0,0
9,13,635,3357,24.7,4617.4906,2246.6988,1712.3153,24,4221.2984,949.5318,6632.0883,716.8882,1796.3064,570.9716,2014.0858,1103.6252,646.3963,860.7826,1226.7444,966.5995,1078.2961,4346.1323,1167.4692,2121.8272,588.0853,1493.5928,8,47,807.7241,2.2,469.9148,870.3972,1038.0158,952.5359,1,0,27475.4348,1,0,0,0
15,15,571,3075,24.3,5123.4185,2338.7964,1851.9248,24,4504.7042,944.7386,7154.2295,624.6834,1719.4382,565.6648,2078.839,1165.9039,643.0909,882.6824,1199.2763,883.0987,1105.4041,4644.1074,1072.0661,2088.4028,610.2341,1500.6457,8,35,774.3048,0.6,443.1711,882.5971,1045.9737,910.7834,0,0,29073.7427,1,0,0,0
20,12,507,3127,22.8,5506.4665,2458.0389,1946.2936,28,4961.2957,957.2076,7363.2222,572.1069,1749.0709,580.4918,2127.5431,1131.4579,603.592,870.6318,1261.196,866.2792,1142.2826,4994.5811,1063.5574,2196.4417,580.7334,1568.0343,7,30,767.173,0.9,491.4431,851.2411,1067.8999,935.7765,0,0,30797.1513,1,0,0,1
16,12,531,3283,20.8,5696.3154,2624.3973,1999.4005,40,5322.4776,920.5768,7690.8633,533.4588,1772.4963,513.0407,2050.0453,1104.8189,575.3114,903.3845,1206.4658,865.7979,1115.0479,5127.3393,1056.3239,2261.4162,599.9221,1526.7443,6,46,725.4701,2.3,450.8347,889.3027,1047.2254,862.5826,1,0,32022.0497,1,0,0,0
9,13,561,3570,19.3,5754.6191,2662.4572,1987.8687,44,5367.5626,861.5103,7710.025,447.1478,1800.3501,427.4006,1961.9947,1097.3023,573.1041,893.7341,1219.4135,887.1022,1070.3063,5202.2896,978.558,2254.3027,570.7399,1483.1138,3,68,680.8983,1.4,470.5331,895.0429,943.0799,858.5156,1,0,32234.7201,1,0,1,0
16,8,523,3862,18,5554.2117,2559.9112,1764.9255,47,5213.588,880.3551,7443.4014,391.0521,1761.7311,426.1002,1809.7635,1116.8002,569.7931,910.8842,1255.3302,879.6441,1070.3156,4842.5555,948.2778,2115.4654,559.6633,1465.0461,5,59,690.149,2,430.2144,924.7691,920.3106,831.81,1,0,30955.9104,1,0,0,0
6,10,444,2232,17.1,5196.7421,2401.9957,1372.5961,55,5046.6701,798.4901,6951.0856,380.0644,1678.5337,370.1569,1559.9741,1048.5523,512.185,760.2808,1139.8064,808.6235,1023.1993,4517.9861,846.5197,1985.7381,544.5259,1354.3143,0,58,628.9358,2,400.6795,829.2181,807.4365,708.4372,1,0,29133.0657,1,0,0,0
7,7,135,1,16.8,5069.4875,2265.0324,1252.4779,60,4854.3961,797.9119,6718.9296,356.8042,1616.8991,379.9571,1447.0068,1016.8186,499.8865,745.7898,1106.9163,765.3562,959.2486,4331.0264,808.3411,1878.4986,530.4448,1338.4513,0,76,629.6271,2,368.0771,835.5516,803.8374,700.6855,1,0,28072.721,1,0,0,0
2,4,35,0,17.1,4914.5596,2109.0154,1214.3756,57,4630.0583,791.8157,6574.0737,361.2051,1581.6177,410.0927,1371.5734,1020.1252,533.1022,753.8773,1088.5935,780.4501,963.2196,4158.199,804.7239,1860.8329,524.9582,1318.6053,6,77,619.3895,2.5,378.1623,827.2065,773.3317,672.2362,1,0,27146.9619,1,0,0,0
1,2,22,0,17,4594.3605,2009.7895,1096.5995,58,4385.9114,805.5528,6389.0635,359.6181,1495.936,391.356,1347.5126,1001.5682,547.2617,746.9015,1089.8194,780.7716,909.8602,4068.0896,764.6093,1829.5276,522.9878,1290.0128,7,66,637.4319,2.3,394.984,830.1794,753.1415,669.7718,1,0,26062.6909,1,0,0,0
4,1,27,0,16.3,4379.0593,1935.5677,979.0393,60,4183.1402,792.5424,6181.6548,376.4137,1450.4899,417.2429,1293.2094,1002.7507,554.42,743.964,1124.5757,774.03,912.3099,3940.8153,770.3448,1792.8001,529.6537,1305.1792,6,56,623.8197,1.5,409.0641,821.4302,744.6947,649.7851,1,0,25168.7065,1,0,0,0
4,4,50,11,16,4172.8464,1899.0802,931.3791,76,4032.1238,789.2242,6089.3056,343.9663,1469.8585,398.4832,1235.9114,1025.5047,522.6278,747.39,1104.7433,774.7703,887.662,3858.5409,765.9108,1788.4048,519.3584,1285.4586,8,54,642.4656,3.4,397.2034,833.9065,726.8571,660.0276,1,0,24595.6188,1,0,0,0
0,4,120,555,15.5,3965.3045,1816.3172,851.2035,81,3858.1917,742.3656,5885.9745,353.6665,1460.8819,405.4738,1118.1023,1007.2091,525.5683,735.1515,1140.8662,735.0314,888.0014,3794.7626,745.6552,1780.8079,537.1567,1248.0033,10,41,591.7307,2,399.2514,844.293,738.2035,646.7816,1,0,23810.2436,1,0,0,0
0,0,137,551,15.1,3853.7122,1796.2647,815.2478,87,3750.4152,728.0573,5707.8782,354.7755,1411.9647,405.245,1088.2532,1015.4074,494.9977,742.5597,1117.3774,742.0812,866.2401,3718.7296,758.5753,1752.8039,564.7424,1258.3834,10,41,631.6392,0.9,412.2044,813.8775,730.4093,712.3216,0,0.1,23250.1519,1,0,0,0
1,0,112,573,15.1,3666.0307,1830.6436,781.8886,90,3623.8352,756.5977,5610.849,359.5394,1407.1936,422.175,1096.9085,1031.8418,516.2435,743.1653,1128.4058,779.1533,869.9262,3668.8755,732.333,1733.6497,565.9512,1245.3376,10,45,613.7216,0.1,410.6677,792.8515,740.7747,674.2765,0,0.1,22786.4149,1,0,0,0
1,4,201,1050,15.5,3545.7907,1812.6312,797.0373,91,3540.6594,776.7445,5442.2597,336.7762,1390.661,397.6206,1056.21,1018.9203,526.0653,749.0329,1082.7364,797.3406,902.423,3588.3259,755.5813,1692.1828,542.8767,1197.4204,10,32,604.7137,1.7,400.4098,801.4798,763.0034,705.4766,0,0.1,22209.9311,1,1,0,0
1,3,226,1285,16.1,3514.1143,1825.4407,857.1799,88,3467.0656,792.4353,5211.8065,335.4315,1427.6217,442.1232,1070.2856,1071.9245,535.1183,773.5057,1155.7947,784.5813,945.4821,3495.7144,797.3164,1674.5705,550.3921,1208.3696,10,39,627.8743,1,384.986,793.0272,760.413,706.1641,0,0,21824.7033,1,0,0,0
5,2,244,1279,17.7,3464.4391,1783.7623,937.2982,81,3382.187,806.8567,5171.4107,338.2121,1447.4811,481.0058,1092.6877,1035.5513,530.5647,777.3519,1170.9871,841.7786,969.1061,3453.9136,797.5015,1724.1316,564.5875,1195.6435,9,38,608.7871,1.5,377.3105,767.3775,775.822,707.9378,1,0,21622.9689,1,0,0,0
6,9,319,1404,19.7,3492.0273,1872.4629,960.9124,71,3330.3534,853.2814,5112.237,467.0337,1541.3854,566.4525,1124.3387,1043.2458,593.1535,835.665,1113.9046,858.3341,1067.8547,3486.927,849.905,1731.9066,552.3491,1334.7798,9,52,624.6349,2.4,368.5954,700.0841,895.0946,671.1738,1,0,21902.0794,1,0,0,0
4,9,346,1704,21,3622.255,1980.4248,1067.7107,59,3540.25,873.0864,5303.4104,599.6182,1638.5774,573.8505,1266.4215,1046.3529,553.1164,826.2069,1106.2138,805.7644,1031.057,3668.4673,877.4973,1835.7194,521.6853,1353.2255,6,59,639.7116,2.1,375.8825,705.9241,893.4959,722.4191,1,0,22942.3298,1,0,0,0
11,11,364,1821,22.8,3787.6354,1971.804,1058.0443,52,3596.2092,824.4002,5371.4813,703.8737,1634.9429,547.4979,1328.9813,1057.7345,596.91,891.9871,1048.8955,842.8066,1062.5601,3711.9239,964.6123,1807.5463,551.7772,1350.3497,1,64,692.3611,2.5,376.6349,759.8602,931.1645,737.849,1,0,23231.8927,1,0,0,0
10,6,364,2058,24.1,3797.5098,2034.9447,1220.4436,51,3660.2397,869.6846,5564.1069,722.6212,1587.3132,647.6646,1366.3391,1020.3514,573.1387,934.687,1195.7932,829.6332,1066.0352,3788.1458,953.0563,1890.0544,577.5514,1394.0603,1,66,673.7055,3.6,394.5227,771.8069,935.1504,840.5168,1,0,23716.3748,1,0,0,0
8,14,475,2238,24.1,3843.8811,2034.3218,1340.7232,51,3663.9504,860.4604,5689.2441,639.2539,1586.9497,568.6962,1505.0753,1119.385,561.6526,890.2994,1148.4873,818.807,1035.8087,3877.8281,914.5568,1947.007,552.3632,1396.3316,1,65,647.1484,2.9,404.1201,785.7589,932.0716,787.4153,1,0,24039.5138,1,0,0,0
9,7,461,2310,24.3,3969.7438,2088.835,1405.9461,49,3827.3798,838.4409,5836.0166,639.8953,1530.1716,537.7303,1533.8157,1136.0995,571.6988,884.4007,1161.767,832.1025,1040.2233,4011.9599,942.4773,1977.3296,563.9419,1436.9776,0,77,697.5979,2.5,413.3079,803.4711,1002.1754,784.7552,1,0,24678.4139,1,0,0,0
10,8,475,2453,23.8,4162.5065,2196.4568,1454.354,55,4061.8327,877.7892,6088.4033,509.7179,1572.8295,681.1915,1624.2982,1164.2156,651.6329,927.3645,1174.4718,873.3731,1044.2801,4172.2401,889.5494,1928.8795,555.2594,1442.1747,0,72,705.5456,2.9,362.5282,929.6769,966.2625,817.006,1,0,25625.3231,1,0,0,0
6,11,486,2305,21.6,4451.0373,2215.1693,1621.0053,64,4246.4816,852.576,6535.4629,543.4183,1567.6252,599.6261,1701.3722,1098.9031,669.9212,902.786,1212.4995,890.4966,1057.3512,4276.2334,873.6832,1979.4278,583.3669,1376.3099,0,68,714.2854,4,410.3567,924.4539,953.0243,817.8774,1,0,26647.7474,1,0,0,0
5,7,445,2474,19.2,4706.4653,2262.4254,1547.9488,72,4467.5709,876.179,7007.9105,597.9662,1605.1799,594.9208,1781.329,1055.3749,632.8898,840.1593,1195.6091,913.8705,1033.2359,4348.9579,848.8939,2017.6901,601.0642,1465.4612,0,58,693.7782,3.1,390.3895,899.0841,881.1652,800.8065,1,0,27881.6612,1,0,0,1
13,10,439,2828,17.6,4774.1564,2263.2053,1517.8285,78,4450.2914,882.5037,7173.4358,480.5416,1567.9308,551.7008,1749.0819,1044.519,612.0693,854.4784,1199.2142,867.8163,998.6758,4477.4748,821.6523,2060.914,570.0189,1399.9708,0,37,714.5673,2.8,375.969,885.7073,921.0186,825.6602,1,0,28167.3793,1,0,0,0
18,6,480,2617,16.9,4690.6463,2200.4624,1490.7796,83,4427.2498,892.7224,7030.0451,435.2493,1495.4398,571.7817,1639.772,1012.9786,622.5945,853.9902,1161.9493,833.9663,1014.5699,4426.3509,831.9321,2011.5219,583.5579,1417.0272,8,21,698.9378,2.7,401.9223,872.2261,833.9346,798.3526,1,0,27698.7434,1,0,1,0
3,7,405,2495,17.2,4554.355,2125.1319,1320.6786,84,4294.6511,900.3228,6704.8862,386.0824,1425.5592,539.6488,1415.2301,1016.2235,613.0786,821.4512,1154.9257,788.834,972.3399,4248.4424,831.2822,1980.947,581.848,1411.4027,9,26,669.5515,2.8,401.2181,873.4945,825.9858,789.68,1,0,26745.3755,1,0,0,0
6,7,306,1188,17,4347.715,1991.2414,1031.561,87,4061.3596,786.2743,6549.1532,351.1309,1454.6063,451.1091,1324.1359,941.0812,523.0505,789.8773,1135.5171,796.9228,916.5892,4077.1293,731.2687,1919.5046,549.2917,1298.9498,10,31,628.8978,3,397.6097,883.4297,714.9062,655.1585,1,0,25699.6592,1,0,0,0
7,2,194,0,17,4257.9294,1958.6823,988.1154,88,3978.6954,806.9496,6353.6606,357.9539,1467.645,459.8034,1219.4171,934.2991,517.6267,787.9453,1118.5198,795.3576,931.7724,4044.5973,751.2215,1906.4361,537.7248,1311.2,10,25,636.7978,1.6,404.9004,867.0129,719.8244,640.2173,1,0,25278.8461,1,0,0,0
1,4,48,0,17.1,4141.037,1880.4967,989.5234,91,3954.6602,804.2631,6376.436,348.4584,1436.5479,477.1819,1229.0303,913.0068,534.404,773.2856,1162.5404,770.3982,912.8918,3998.5982,731.1317,1922.9928,537.2128,1334.1314,10,45,628.6763,0.8,405.7833,864.6386,695.6969,648.935,0,0.1,25044.9002,1,0,0,0
1,2,21,0,17.2,3955.3574,1867.1618,959.1556,93,3930.9932,802.2929,6297.0545,368.9206,1411.2947,491.4841,1190.7932,940.1929,547.4322,793.2555,1140.1084,772.709,913.264,3938.8227,740.8436,1902.8269,530.5949,1317.969,10,39,622.3999,0.6,409.2926,847.2815,712.1534,654.7634,0,0.2,24621.4802,1,0,0,0
0,0,26,0,17.1,3939.3436,1881.4397,927.1238,93,3928.2436,809.1352,6242.1283,379.9808,1409.0021,489.2253,1146.6743,934.8258,545.7731,790.5169,1140.2256,792.9466,872.7677,3916.0676,753.7395,1904.979,551.3621,1323.7562,10,40,619.8028,1,404.4786,858.6329,737.6587,638.9399,0,0.1,24544.9601,1,0,0,0
0,0,42,19,17.1,3817.721,1819.5069,877.2455,94,3840.9387,780.1835,6178.4855,318.5588,1431.5284,496.1389,1150.4621,927.5569,538.7796,784.9979,1164.6898,773.6981,858.0359,3903.923,758.4407,1900.1943,539.7434,1312.3882,10,36,590.7129,0.7,421.8769,861.5822,737.9235,654.6106,0,0.2,24204.686,1,0,0,0
0,0,112,689,17.1,3725.4038,1832.7693,890.3128,94,3763.8278,808.3566,6051.4465,318.6407,1374.6776,476.4703,1068.7726,893.3306,555.8115,798.9397,1194.9758,772.3905,891.4732,3892.4449,776.1975,1900.2703,556.0696,1306.5392,10,31,644.9586,0.9,420.1018,906.2109,758.9992,669.334,0,0.1,23847.3794,1,0,0,0
1,0,205,1036,17.2,3652.4078,1857.7894,898.9833,95,3728.7583,800.6627,5974.7943,337.2348,1421.6111,487.2994,1064.031,941.612,610.4224,813.1551,1255.185,786.8428,898.4594,3863.8808,776.438,1903.9952,567.0218,1329.8767,10,36,619.7647,0.9,459.2202,957.1086,776.9667,686.8752,0,0.1,23733.1136,1,0,0,0
4,1,491,2728,17.2,3558.7809,1860.4729,1037.9196,95,3525.5309,958.1925,5744.7291,454.0167,1464.1076,526.2158,1158.2613,1120.8859,611.0565,920.7886,1284.3739,910.2468,1003.2356,3718.1511,870.1983,1946.4603,572.2806,1344.8257,10,27,655.4724,1.8,448.7284,934.6195,845.7891,772.8356,0,0.2,23163.0585,1,0,0,0
13,5,794,4662,17.5,3592.2007,1718.7689,1140.0568,96,3081.0422,1107.7352,5578.6783,389.3519,1477.7783,548.1702,1222.0706,1202.2121,696.7767,1021.0946,1261.08,947.5861,1043.4148,3447.1377,987.5079,1717.6901,631.2766,1355.4936,10,19,726.3898,2.2,496.7947,930.8918,980.5157,915.6655,0,0.1,21968.7898,1,1,0,0
5,13,564,2892,18,3686.8252,1656.4657,1189.8254,94,2902.7662,1150.1683,5388.6975,440.2008,1483.457,576.6705,1402.8082,1247.5842,695.3185,1090.0158,1389.6179,1136.3023,1160.4893,3140.3345,1107.1965,1595.0813,642.0466,1340.3502,10,21,749.4138,2.6,537.2577,1002.5096,1100.949,989.6093,1,0,21193.9776,1,0,0,0
7,7,375,1747,18.5,3808.6187,1717.4476,1417.067,91,2901.4678,1183.6401,5497.0677,377.2545,1522.2962,554.2588,1503.5629,1333.4586,734.5468,1112.7965,1328.6555,1121.8688,1156.0968,3141.823,1157.0069,1663.6869,628.675,1415.5862,10,26,754.9403,2.7,567.0683,957.2688,1150.7824,1024.2466,1,0,21667.9941,1,0,0,0
11,6,334,1612,19.4,4155.7123,1673.3836,1672.5381,85,2953.252,1062.0441,5744.941,429.3678,1556.4092,656.8795,1634.1497,1290.1413,726.1383,1134.681,1316.9118,1081.5924,1213.8923,3053.1572,1173.8105,1643.0656,667.4727,1441.5903,10,32,749.713,1,552.9201,905.9865,1202.2605,1058.71,0,0,22221.5112,1,0,0,0
4,10,375,1830,20.5,4406.2368,1677.0263,1735.4174,81,2995.0379,1168.1847,5805.2869,347.1881,1572.1531,440.5703,1736.9888,1287.3422,689.3764,1104.5056,1347.6572,1155.1123,1217.6624,3158.114,1196.3415,1650.3966,632.3621,1430.7044,10,41,746.3574,1.2,501.5963,910.0966,1167.0801,1079.5597,1,0,22694.956,1,0,0,0
13,3,449,2055,21.8,4355.824,1629.9262,1817.0492,70,2884.6996,1225.0631,5817.8186,346.6235,1597.593,449.2748,1790.2367,1282.8305,738.1149,1195.6165,1457.121,1060.2834,1211.6267,3193.8732,1293.5693,1646.6714,666.0387,1453.8026,10,38,724.1279,1.6,524.8358,1058.5532,1166.4733,1135.455,1,0,22580.2086,1,0,0,0
3,14,472,2093,23.2,4367.6327,1642.9554,1916.1231,66,3006.6409,1238.9599,6004.0735,333.6328,1637.9975,526.1363,1839.9208,1325.5896,719.431,1140.489,1448.3567,1071.2414,1168.1756,3332.2467,1262.3885,1778.889,680.4856,1470.7123,10,45,783.0073,2.2,521.0699,985.3305,1184.7107,1128.8789,1,0,23241.148,1,0,0,0
5,8,550,2400,23.4,4336.1495,1671.0477,1755.034,64,3049.9804,1235.117,5925.2742,316.2502,1563.391,512.1936,1815.7603,1356.8523,714.7778,1175.4825,1284.899,1032.6392,1188.0532,3252.2518,1250.38,1752.608,660.9236,1484.0555,10,67,835.282,2.3,547.92,892.5166,1240.827,1051.4076,1,0,23034.7581,1,0,0,0
21,15,553,2905,23.5,4276.3443,1697.904,1658.4457,64,2969.5687,1172.7343,5887.6438,395.8862,1584.3758,529.9385,1809.8222,1358.9763,714.4843,1102.1646,1247.8077,1042.8864,1195.1008,3217.5953,1187.4546,1772.1929,602.8212,1554.7659,10,63,763.5936,1.2,563.3513,849.6885,1199.022,1031.0858,1,0,22960.3907,1,0,0,0
20,18,726,3556,23.2,4280.467,1698.5444,1746.1734,64,3171.2571,1227.9237,6083.4271,319.2674,1674.4508,536.274,1942.107,1421.694,721.1085,1033.0022,1222.0401,1063.4975,1228.7055,3381.7884,1116.0413,1763.6787,616.9766,1573.4398,9,42,741.1798,1.7,546.6263,873.5634,1116.7243,930.821,1,0,23627.0533,1,0,0,0
13,21,951,4093,22.8,4693.236,2061.6602,1842.2893,65,3661.4786,1202.338,6714.7947,350.8871,1873.2624,550.47,2028.6592,1569.028,734.9135,1132.1278,1234.5167,1117.9356,1419.6936,4059.5649,1162.8582,2293.4358,666.0133,1675.7039,10,49,788.1534,0.8,521.067,881.5028,1254.0038,1046.9245,0,0,27033.1365,1,0,0,0
10,12,791,2909,22,4867.2814,2180.139,1998.4674,69,3866.0159,1141.8258,6870.5401,391.3467,1883.845,511.2593,2029.96,1414.5291,668.8821,1007.862,1205.5525,1030.1465,1288.4751,4374.9497,1077.7975,2220.0552,629.3927,1598.5109,10,51,746.8534,0.9,494.7576,878.5157,1091.9374,1013.548,0,0,27861.3372,1,0,0,1
12,13,550,2647,21.4,4837.9275,2175.4097,1837.899,72,4064.8007,1050.1698,6970.7348,356.4173,1771.489,528.8564,1978.6039,1293.9776,658.9717,970.9094,1198.5677,1020.5675,1232.3484,4436.0546,982.2172,2281.3242,645.251,1598.1673,10,56,751.0425,1.2,488.0452,901.5773,1021.4228,997.7919,1,0,28135.9078,1,0,0,0
12,13,582,2702,21.1,4733.7604,2109.6641,1703.9962,74,4104.0525,1029.4291,7012.88,362.5442,1732.0785,462.1728,1843.0699,1233.7065,650.3505,961.5575,1224.2037,929.5477,1156.7902,4402.9366,927.1958,2200.4926,642.1993,1528.9906,10,59,714.291,1.3,461.2713,881.5143,946.5988,902.6415,1,0,27824.8553,1,0,1,0
8,7,572,2524,20.6,4468.5681,2125.1667,1540.9897,77,4094.4188,953.8222,6815.4245,347.2854,1664.6434,466.7841,1587.9813,1144.5007,611.8962,945.7478,1210.3601,873.2833,1095.9608,4242.1916,871.6701,2141.7951,635.6103,1474.4968,10,62,691.5483,1.4,432.5289,856.4224,855.218,835.4609,1,0,27026.705,1,0,0,0
3,5,358,1161,20.4,4200.0449,1940.1059,1132.1907,78,3850.3993,780.9285,6535.667,352.964,1524.058,409.9359,1410.6281,1034.1859,594.9495,816.3402,1166.8114,815.1816,962.6465,4091.7397,750.9781,2013.0787,547.8797,1329.7895,10,60,645.0495,1.7,417.0596,809.1806,753.2764,695.9065,1,0,25484.883,1,0,0,0
2,3,308,2,20.2,4072.2201,1987.5753,1073.951,78,3838.4275,746.4072,6525.2741,349.2749,1485.398,424.2468,1359.1385,1019.4413,606.2011,805.1451,1186.8604,814.7938,973.1916,4051.2207,771.9283,1973.7586,565.0575,1314.2711,10,72,653.0562,2.1,410.6911,817.5624,770.4489,712.4744,0,0.2,25248.1454,1,0,0,0
1,2,62,0,19.7,4089.0786,1944.4877,1057.3708,80,3869.9094,757.9085,6357.3636,360.29,1405.7141,435.2939,1344.3602,1020.4196,594.3708,799.5994,1159.4872,778.8794,946.1476,4084.9237,785.022,1968.3381,585.382,1359.4345,10,63,655.2001,1.2,412.0257,842.0781,790.9632,687.8615,1,0,25079.2497,1,0,0,0
1,2,47,0,19.1,3937.6404,1916.4274,987.0765,82,3740.4674,778.0402,6320.6559,386.2165,1390.7244,419.1525,1213.4476,1021.6908,582.5487,807.9002,1135.9927,803.5526,949.5719,4059.1917,779.123,1964.9306,565.2975,1345.5055,10,67,643.0176,1.4,402.9654,818.7211,783.1602,673.1673,0,0.1,24675.5433,1,0,0,0
0,0,38,0,18.1,3870.5365,1879.5463,977.0899,83,3683.6853,781.0079,6272.6698,355.9142,1409.0259,442.55,1229.5039,1017.6703,585.7898,792.7096,1147.591,769.3945,927.7044,4022.5362,794.7679,1959.8928,563.6805,1314.4043,10,58,619.7238,3,408.0224,796.868,815.2529,673.837,0,0.4,24412.2971,1,0,0,0
0,0,41,9,17.3,3837.1121,1883.4026,996.2631,88,3691.0201,789.7139,6244.2023,373.5582,1426.557,435.4618,1238.1763,1000.9888,581.1357,796.1639,1168.5827,791.4266,944.5486,3995.1405,773.1793,1969.2875,544.0219,1309.4703,10,28,594.7927,1.9,444.4215,824.0969,799.6712,663.3858,0,0.4,24356.1924,1,0,0,0
1,0,100,649,17,3753.7139,1895.1975,908.0479,88,3614.8986,753.5736,6166.8216,351.0629,1376.5591,425.3695,1179.6856,1008.9178,572.5243,798.4289,1213.8803,775.1589,898.4214,3995.2248,774.6262,1976.0969,568.7948,1296.5993,10,27,608.9696,2.1,422.3993,827.2041,775.7051,683.7087,0,0.1,24075.1117,1,0,0,0
1,0,196,1034,17,3651.9561,1915.0088,915.7424,84,3527.6748,784.2921,6070.3843,362.7593,1410.8699,416.2915,1151.3229,1009.2491,628.1735,869.8669,1161.433,748.0254,945.1528,3923.1039,809.7022,1964.9861,571.5426,1289.1826,9,24,632.8147,2.8,457.028,870.5439,800.7201,724.941,1,0,23753.1665,1,0,0,0
4,6,516,2797,17,3592.2369,1876.4173,1060.4413,87,3398.8516,942.3821,5802.6629,424.3041,1490.9232,513.3499,1251.6898,1185.3353,706.1079,906.3624,1192.3822,897.1425,1070.9184,3811.6677,899.9094,1995.6551,606.6469,1379.7228,5,25,652.6194,2.7,451.3055,829.3726,837.6431,823.3503,1,0,23348.1375,1,0,0,0
22,10,822,4623,18.4,3749.1096,1703.5151,1111.0829,79,3082.7544,1059.8707,5657.7129,345.8611,1548.3667,570.8993,1369.5347,1271.8059,714.6126,980.5836,1324.8713,922.6444,1132.2651,3497.8633,1019.6382,1815.8012,666.53,1334.226,2,24,709.3004,2.5,496.4994,881.7709,1033.6716,874.0349,1,0,22389.3492,1,1,0,0
14,14,505,2900,20.4,3799.3666,1645.805,1191.9734,68,2817.072,1129.0312,5562.0492,343.2667,1498.2397,652.9828,1449.3682,1344.755,740.7203,1038.7391,1436.9076,1086.2033,1207.0983,3195.7331,1128.9301,1712.9377,649.4657,1413.9267,3,19,790.1301,1.7,540.3791,954.5625,1016.8437,994.9253,1,0,21645.13,1,0,0,0
12,16,378,1764,22.3,3944.5828,1641.6237,1387.6121,63,2833.1305,1180.5047,5548.3904,415.128,1589.1686,758.8273,1597.5414,1322.3768,758.7056,1081.1165,1412.0612,1136.5974,1239.1965,3165.7178,1173.6555,1713.9377,651.1129,1500.3221,3,37,783.0913,1.3,519.1426,918.9542,1092.2997,998.6744,1,0,21936.8736,1,0,0,0
13,8,366,1679,24.2,4221.0337,1689.789,1496.464,55,2929.1721,1121.5471,5683.7193,585.3438,1524.7326,787.3647,1843.4749,1366.5307,747.0565,1064.5342,1398.7816,1060.3418,1223.6917,3232.0895,1192.728,1716.0079,624.3857,1497.9349,1,38,755.5497,2.1,527.0646,905.7222,1101.5489,1015.8561,1,0,22494.479,1,0,0,0
7,12,405,1874,26.1,4212.8875,1648.7468,1613.9888,45,2924.9479,1133.367,5715.5398,454.9963,1608.1376,543.9805,1928.1398,1320.6711,709.4458,1083.0802,1332.2408,1092.4456,1204.0505,3301.5275,1177.5018,1669.0072,634.4116,1459.1019,3,49,768.6503,3.4,481.7873,954.5251,1230.2381,1052.5417,1,0,22539.8962,1,0,0,0
11,10,466,2171,27.5,4325.5137,1691.1119,1626.3588,41,2892.3795,1182.6365,5895.2051,566.9884,1512.6116,592.4531,2072.5197,1383.9977,770.8156,1072.9122,1360.5204,1085.3931,1203.6185,3256.4774,1295.9263,1746.3476,625.3025,1455.8589,6,49,733.6417,3,526.5306,1043.5779,1217.6176,1092.8265,1,0,22775.5057,1,0,0,0
9,11,497,2145,28.2,4333.2152,1665.7162,1760.0335,37,2946.6152,1162.7469,5956.1188,569.7241,1552.0807,510.647,2367.3173,1413.3257,768.7409,1044.6681,1518.1166,1097.2866,1218.2902,3277.8471,1317.6396,1657.9456,659.4637,1491.0124,7,61,854.6271,4.4,542.9739,1041.7345,1167.1442,1053.1417,1,0,22880.5512,1,0,0,0
9,11,605,2528,28.4,4302.9455,1698.3476,1595.2316,38,2991.5445,1124.2676,5927.9808,566.3635,1590.4714,566.1704,2322.8114,1379.6748,813.1538,1067.4626,1426.3531,1042.0039,1159.6376,3259.7202,1137.3744,1730.2534,663.5192,1446.7991,7,67,825.7527,4.8,519.7286,987.9379,1163.3907,1112.0859,1,0,22948.0625,1,0,0,0
