"y","station_dist","station_type","rain","wet","cloud","dust","temp.sqr","sunny","semester","past_return","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X7_8","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X19_20","X20_21","X21_22","X22_23","X23_24","m10","m5","m20","m25","m50","m60","m70","f0","f10","f25","f30","f50","bus_passenger","sub_passenger"
4,17,1,0,52,7,55,231.04,1,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,272.7298,1286.9578,3804.9108,2891.0168,1047.4383,734.589,1023.8274,340.9943,158.3566,3092.6287,1647.3598,1053.6919,676,3051
0,17,1,0,84,3,42,6.76,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.2683,798.2892,3486.757,3752.1928,762.4261,554.3944,834.4887,317.679,147.5291,3816.3461,1983.7073,718.8554,23,3
0,611,0,0,64,0,24,62.41,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.1586,1045.9423,3670.8132,3368.7191,840.0394,577.4778,832.2817,402.286,186.8208,3699.8348,1891.9349,810.7573,500,2519
2,83,0,0,52,0,43,712.89,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,370.741,1548.0287,4005.2549,3013.893,1136.0697,630.3078,941.5569,428.4717,198.981,3150.5168,1621.5485,991.0074,418,1807
7,128,0,0,42,0,27,132.25,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.605,1469.2927,4880.4221,3785.7146,1190.039,651.1531,912.8416,463.7315,215.3557,4134.5343,2300.26,1009.1309,985,4158
31,611,0,0,58,7,35,571.21,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,238.6692,1621.7872,4449.1537,3224.4884,1220.9553,723.5012,992.7087,519.9014,241.4406,3506.458,1776.3368,1072.3345,759,3756
1,113,0,0,80,0,17,327.61,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.3726,1212.2637,4496.22,4012.937,852.4829,566.7214,791.675,318.153,147.7494,4165.2013,1993.3457,828.8429,200,2
0,116,1,0.8,90,9,11,306.25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,278.9066,993.3851,3792.954,3374.2806,976.7987,563.5202,948.796,577.2313,268.0646,3526.0955,1854.6692,861.8422,208,1020
2,232,0,0,81,6,22,345.96,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.9587,1188.2502,4586.1168,4166.7049,805.589,563.8194,801.9519,389.0639,180.6799,4210.7983,2000.7734,786.4565,119,0
0,546,0,0,70,8,37.5,32.49,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.286,462.8785,2845.9477,3403.1762,915.1778,642.9842,868.1584,344.6382,160.0491,3740.8076,1935.3831,866.9483,397,2337
6,116,1,0,54,7,20,73.96,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,252.5442,1362.1081,5389.2607,4116.2023,1068.0481,616.67,881.7218,531.4529,246.8052,4492.0507,2164.641,946.0389,757,3333
0,554,0,0,71,0,46,234.09,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,224.3153,1517.1801,5322.9048,4287.972,1056.5214,674.5724,897.6126,594.7439,276.1971,4737.7171,2403.7711,967.3173,882,3012
2,232,0,0,83,10,21,681.21,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,257.3352,1292.5012,4447.0545,4054.7444,812.1547,593.4389,825.2438,548.0799,254.5264,4357.0641,2051.0355,803.7043,511,2971
2,113,0,0,54,10,10,542.89,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.7471,857.3247,3611.1362,3512.0179,994.4553,603.0318,847.4084,462.4968,214.7818,3802.5019,1858.4277,878.0191,537,2814
2,611,0,0,51,7,29,190.44,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,241.6064,2225.863,5906.8652,5117.8563,1013.8065,621.7281,841.3186,633.9123,294.3868,5052.7582,2291.7701,1046.3981,623,4279
1,83,0,0,81,10,35,372.49,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.4869,846.0427,4028.6376,3844.5628,792.4371,482.8619,860.5304,403.0527,187.1769,3813.0655,1831.5984,758.1132,110,624
0,554,0,0,45,0,39,0.64,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.0981,843.9967,3449.5342,3736.8634,766.8863,524.8747,804.0688,353.5616,164.193,3567.1941,1819.4377,682.2448,22,0
0,37,0,0,84,0,41,60.84,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.9949,859.1776,3712.0432,3654.8067,723.6006,496.5477,799.7321,392.4655,182.2597,3625.6182,1859.8336,729.4304,20,4
0,51,0,5.3,95,10,53.5,1.96,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.3561,787.6424,3401.9223,3516.333,749.8192,524.8204,848.6669,354.4333,164.5976,3840.5572,1830.8065,698.3725,123,460
9,128,0,0,33,0,44,190.44,1,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,291.7932,1523.1267,4899.0699,3085.4917,1095.9596,717.2445,1006.7401,442.6271,205.5548,3158.9115,1853.2695,1195.5464,468,2145
0,546,0,0,46,5,74,37.21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,274.5903,1084.293,3488.3484,3613.9524,883.6091,582.1036,886.5181,1102.9841,512.2223,3879.7956,2051.0511,924.622,462,2306
0,17,1,1.6,96,10,10,650.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.7327,573.374,3469.8908,3637.6153,752.012,513.0747,741.2668,413.9469,192.236,3952.4561,1892.0564,699.1157,33,0
3,37,0,0,55,3,24,349.69,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,321.4241,1175.7111,3816.2292,3583.6801,911.0244,668.4939,844.4161,982.1816,456.1221,3609.4495,1974.5872,1033.4221,524,2288
6,51,0,0,50,0,21,432.64,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,252.2644,2031.1894,5348.016,4187.2819,1101.6185,695.93,889.7969,439.8425,204.2616,4484.9541,2229.9535,1030.1707,645,2855
0,546,0,0,46,3,22,12.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204.2347,410.3301,2556.7667,3033.2917,712.8532,517.6983,814.9042,338.3913,157.1478,3182.1275,1789.7021,709.5671,183,358
5,546,0,0,49,4,41,515.29,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,260.3805,1885.3509,5404.6237,4227.1551,1061.6364,685.541,884.2784,490.8002,227.9265,4476.2361,2224.1807,995.7691,597,2864
0,37,0,0,52,0,33,79.21,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,225.5347,587.8769,3045.8647,3539.0845,827.397,607.6801,928.1787,397.8499,184.7605,3940.8837,2032.0076,885.4448,385,1126
2,554,0,0,76,10,18,882.09,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,200.8978,1237.5033,3413.6586,2917.3682,1266.4645,701.4314,1009.6336,336.1431,156.1038,3120.3504,1847.0045,1065.7343,602,2293
2,611,0,0,59,10,22,484,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.7881,1769.6671,5033.8602,4447.3511,1001.3204,633.9823,961.3487,786.6704,365.3275,4353.2142,2047.806,962.2521,506,2379
6,37,0,0,66,0,22,121,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.3845,847.3096,3570.984,3496.7199,830.7165,496.0951,791.296,416.9755,193.6419,3690.2242,1895.7018,819.5795,192,1065
2,554,0,0,56,8,40,453.69,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,254.0474,1468.8596,5292.6641,4046.6593,1082.7686,678.4306,886.7113,541.0669,251.2698,4425.0828,2389.4105,993.6327,687,2937
0,611,0,0,43,9,13,228.01,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.5679,765.3608,3638.232,3474.4231,799.2313,520.4031,767.0672,402.5245,186.931,3340.6186,1697.988,773.077,124,593
5,83,0,0,73,6,31,841,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288.2726,1614.2619,5011.9336,4589.7743,1043.1284,728.7427,893.5489,693.0084,321.8312,4554.3037,2108.1981,958.4897,641,3318
1,17,1,0,71,0,30,1.96,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.1565,871.4845,3970.7537,3835.6039,768.8421,535.9247,865.5144,377.5852,175.3494,4266.6773,2047.3772,778.9308,51,0
0,37,0,0,81,0,23,320.41,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.7484,788.9258,3751.0093,3608.8626,813.5269,534.1617,792.7568,386.1953,179.3481,3862.5996,1952.0608,752.8658,44,13
2,37,0,0,67,10,35,25,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.7302,852.1986,3459.4076,3528.4867,729.8946,589.6761,871.929,358.3422,166.4132,3789.5207,1942.1182,746.1976,161,886
0,113,0,0,72,9,31,600.25,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,264.7468,1098.1687,4001.7743,3569.9452,938.4021,642.2123,798.5443,706.244,327.9775,3729.2416,2073.5607,931.4203,496,2529
2,113,0,0,25,1,77,353.44,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,419.4646,1572.9113,4014.4165,3708.1816,901.3672,519.9224,833.2805,1193.4028,554.2126,3884.7838,1960.5168,884.6516,488,2842
0,554,0,0,62,2,24,179.56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.1763,662.2555,3562.1459,3651.4897,792.618,537.4632,831.7495,326.1966,151.4849,4028.0184,2054.9812,773.0954,112,654
1,113,0,0,92,8,25.5,590.49,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,281.0056,892.7594,3123.129,2775.462,1114.4938,676.7567,903.4761,318.7318,148.018,3037.5625,1613.6286,991.404,590,2883
0,546,0,0,74,0,186,21.16,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.982,795.6191,3446.9526,3594.3196,750.1204,531.5751,810.5388,373.6418,173.5184,3684.6305,1876.5529,741.4459,29,0
3,83,0,0,52,7,49,1102.24,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,308.1018,888.2682,3358.2838,3590.0032,932.8207,536.0969,694.9645,799.4693,371.2711,3699.5444,1913.9004,921.7303,444,1886
0,17,1,0,96,10,3,420.25,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.2439,814.0699,3780.4752,3769.7147,825.651,566.7852,792.8978,368.0429,170.9182,3969.2627,1951.4999,784.8816,58,9
5,546,0,0,49,1,46,538.24,1,1,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,302.1273,1755.7562,4263.2101,2884.105,1141.9074,795.0632,1005.7958,428.2865,198.8949,3178.1342,1737.773,1040.9764,373,1711
2,83,0,0,64,0,35,14.44,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,256.3126,531.1006,2680.4782,2761.3095,1067.107,696.2405,976.0169,414.6446,192.5593,2951.3974,1811.3303,958.9824,390,1644
1,113,0,0,57,2,35,0.81,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.276,976.9194,4953.152,4552.2188,840.5516,550.7257,782.8238,427.243,198.4106,4304.8136,2030.5996,810.229,120,0
4,17,1,0,78,10,16,745.29,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,355.6694,963.437,3454.4138,2828.2933,1161.5199,667.3571,962.2791,743.6531,345.3502,2967.655,1809.8049,1009.5577,541,2134
3,17,1,0,73,7,4,86.49,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.0103,726.7917,3629.7051,3454.6719,770.6385,520.0287,803.792,402.9299,187.1197,3543.557,1704.2667,810.3976,236,1082
1,128,0,0,88,10,41,51.84,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,318.9962,1176.125,3527.6502,3521.6943,906.1076,632.5617,824.895,582.3039,270.4201,3623.7444,2052.4224,864.1104,339,1451
5,17,1,0,85,8,29,590.49,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.0276,574.7292,3204.4518,2882.3984,993.0788,637.5148,847.8863,352.6773,163.7822,3319.5769,1672.0732,919.2279,867,4677
6,51,0,0,37,0,51,767.29,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,289.8655,1229.3323,4116.2832,3057.6716,1154.9682,710.1408,931.3401,617.2412,286.645,3057.7522,1904.4793,1074.4643,740,3302
0,611,0,0,40,10,67,54.76,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,277.7899,546.2422,3005.0595,3431.2186,796.0853,641.0676,820.638,444.9316,206.6247,3350.4746,1815.2633,755.5213,249,1169
0,554,0,0,81,9,12,829.44,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,239.7485,601.5806,3091.4141,3338.0603,857.9253,521.101,819.6295,506.6165,235.2712,3385.0144,1731.4663,800.2015,562,2673
0,83,0,0,48,0,76,53.29,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.1202,872.7427,4226.2106,3871.2318,830.213,515.0137,829.4335,345.1856,160.3032,4314.8829,2041.443,722.5099,79,0
3,554,0,0,68,10,39,547.56,1,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,290.0067,1675.5834,4272.1387,2908.3279,1108.106,729.1899,902.3798,368.9576,171.3426,3063.8218,1769.6614,1033.6394,333,1717
2,17,1,0,55,8,49,0.64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.4423,506.6777,2988.215,3674.0419,719.679,552.068,852.8995,353.8207,164.3131,3891.4258,1910.248,725.2352,23,0
0,113,0,0,30,1,50,353.44,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,318.8742,1025.9798,3418.6408,3452.9041,854.328,563.4155,735.5715,612.6319,284.5044,3348.5981,1858.7886,824.589,269,1549
2,232,0,0,86,8,36,640.09,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.9247,860.3551,4690.9452,4504.7432,835.1217,503.172,795.9293,305.9311,142.0736,4163.1844,1916.7145,775.6862,64,0
0,17,1,0,73,0,35,12.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,227.1778,827.54,3518.6344,3628.2215,744.1632,576.1008,845.9264,423.8661,196.8423,3829.1696,1909.048,803.3878,514,2974
0,128,0,0.4,83,10,58,327.61,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.2537,977.0899,3870.5365,3683.6853,781.0079,585.7898,796.868,355.9142,165.2855,4022.5362,1959.8928,792.7096,38,0
0,232,0,0,100,10,13,316.84,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,255.0667,983.1131,5282.697,4753.5925,882.8289,579.7106,683.3448,524.1959,243.4348,4658.7577,2035.818,829.8001,626,3412
2,37,0,0,75,8,55,353.44,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.3827,967.407,4427.4863,4086.0273,785.4482,533.6104,739.0757,345.6779,160.5318,3792.0458,1812.81,789.6701,144,0
3,83,0,0,21,8,73,262.44,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,270.2505,1804.4039,4384.0628,2942.2435,1176.9145,695.2764,1028.497,367.5813,170.7035,3194.9107,1825.2371,1041.8276,476,2052
1,113,0,0,73,10,30,37.21,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,224.7669,1277.5946,3569.6859,2901.1615,994.8453,676.3027,978.7544,428.7526,199.1116,3151.3386,1849.6197,1018.0326,544,2571
2,51,0,0,72,0,12,182.25,1,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,212.7499,1146.6609,3879.2014,3088.67,989.5812,688.1439,882.3404,370.1535,171.8982,3150.4891,1691.9749,1025.2783,534,2962
1,128,0,0,74,9,60,179.56,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.3334,916.5841,4217.6062,3896.5259,830.7421,531.6697,801.7919,384.602,178.6078,4024.8728,1987.216,747.7263,34,0
1,17,1,0,82,10,15,615.04,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.3495,618.8594,3690.9972,3674.2521,787.1296,533.5554,733.7304,350.0957,162.5836,3977.6536,1896.3646,739.3915,33,0
11,554,0,0,44,2,56,576,1,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,247.0635,1436.171,4775.8813,3020.5414,1171.359,815.5221,931.9774,440.0792,204.3713,3144.2265,1811.3628,1082.0726,519,0
2,17,1,0,58,0,25,44.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.8932,741.3632,3869.6279,3799.3488,836.8843,533.7528,794.6262,351.0946,163.0474,4227.688,2006.8504,689.1654,151,0
0,113,0,0,72,7,39,22.09,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.9452,792.8008,3660.6003,3655.711,724.643,488.9806,830.9305,358.829,166.6394,3617.6101,1800.6048,658.0985,23,0
1,113,0,0,86,10,18,361,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.2203,1006.3034,4402.921,3879.3011,835.2239,576.6308,801.7157,412.0271,191.3439,4109.0376,1948.2304,795.8319,206,0
10,116,1,0,71,9,39,306.25,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.2761,1050.7075,4853.3552,4685.9189,827.0774,541.5069,764.8474,426.9956,198.2958,4234.2739,1875.2372,772.894,412,4
0,554,0,6.1,99,10,18.5,501.76,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.9771,865.557,3842.8476,3774.4017,834.6874,553.5387,761.5522,348.0094,161.6144,3927.6147,1946.9293,748.2967,79,1
11,611,0,0,54,1,20,278.89,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,204.0199,1687.4538,5595.1023,4811.8505,1060.6999,664.0534,855.9842,397.4993,184.5977,4779.5998,2317.5624,880.1838,717,4285
3,83,0,0,87,10,16,778.41,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,231.2025,620.9976,3119.8169,2733.5861,1074.6668,667.4314,786.3186,474.6727,220.4367,2958.2674,1612.6872,995.5259,370,1470
3,128,0,0,93,10,16,702.25,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,271.327,1248.4149,4564.5804,3925.0669,972.2329,602.4073,819.6998,573.5828,266.3703,4202.206,2102.2034,926.236,675,2596
1,128,0,0,58,0,29,166.41,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.6514,777.4576,3759.6268,3622.5133,748.1526,578.4736,814.9989,424.048,196.9267,3716.7226,1852.8679,812.5674,147,784
1,113,0,0,60,9,43,906.01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,360.3344,990.2403,3367.7273,2696.7632,1122.9911,742.0667,908.2715,1113.7562,517.2247,2957.1577,1759.5283,1052.8,552,2201
0,232,0,0,63,2,27,182.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.3462,690.3607,3359.0032,3486.6008,812.0118,551.6219,802.5787,352.7353,163.8093,3760.2362,1882.5003,810.9048,342,1240
2,37,0,3.1,96,10,12,265.69,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,293.1606,1738.1735,4537.0129,2969.9722,1153.3111,714.4925,990.417,410.5946,190.6789,3086.8628,1765.7064,1133.9644,369,1652
3,116,1,0,41,9,50,0.16,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,253.344,756.5417,3032.0063,3523.6286,897.947,678.1037,824.5547,641.1621,297.7539,3593.5033,2003.8058,938.6229,437,2311
14,37,0,0,84,9,23,660.49,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.1862,757.4438,3175.9003,3382.0087,928.4907,588.7732,854.3708,503.0261,233.6039,3727.9748,1842.7266,917.828,570,2734
3,113,0,0,52,10,5,547.56,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,233.5894,1438.0202,4554.7594,3192.4364,1237.0672,770.7947,943.8124,464.0709,215.5133,3481.6375,1798.3167,1062.2201,677,3585
4,611,0,0,93,10,36,1.69,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.0096,1622.7719,4771.7069,3938.2116,1190.2626,778.5709,918.166,677.836,314.7848,4228.0341,2359.3884,1073.5782,1184,4332
2,83,0,0,84,10,18,625,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.3667,676.3319,3895.0501,3903.4076,823.8132,509.78,780.6757,307.006,142.5727,3781.9601,1826.3591,777.404,61,22
0,113,0,0,77,8,25.5,691.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,295.1419,905.3383,3251.3113,2679.6894,1053.9322,656.7033,999.1177,595.4614,276.5308,2931.8389,1634.0955,1062.3308,596,2466
9,232,0,0,52,7,41,691.69,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,327.3879,1518.2544,4129.0703,2911.856,1129.0129,733.6036,905.823,394.2604,183.0935,3212.4502,1682.5934,1036.7629,433,1921
15,37,0,0,70,0,59,470.89,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,256.6089,1446.1051,4848.2562,3896.9699,1277.8255,666.6914,899.0895,565.4923,262.613,4532.3136,2331.2608,1063.1193,851,2978
0,128,0,2.3,97,10,16,650.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.8158,605.8387,3334.6679,3473.15,824.8432,563.3899,795.3393,463.6612,215.3229,3887.6949,1863.8041,865.1267,229,0
1,37,0,0.8,89,10,11,141.61,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,263.8456,1469.4774,4310.1089,3931.6204,873.489,596.4861,841.39,379.7526,176.3563,3894.2387,1876.3648,854.4954,416,2311
1,37,0,0.1,89,10,15,510.76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.9532,687.7111,3499.683,3702.7256,771.382,564.5496,748.3594,421.1597,195.5856,4050.9314,1927.0903,763.2741,38,0
3,17,1,0,49,0,29,295.84,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,177.3027,869.6176,3494.2231,3351.346,801.4601,486.5411,769.0265,329.4266,152.9846,3252.1799,1764.6571,758.448,263,1367
0,113,0,0,48,0,22,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286.6737,1272.6346,4289.0094,3967.9964,1112.8881,698.9133,846.6569,688.8053,319.8792,4208.9253,2189.7262,1030.077,940,4580
2,128,0,0,59,8,43,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,275.9531,703.6979,2974.7577,3451.8669,988.4776,634.2855,837.8418,611.4742,283.9668,3555.1692,2032.1132,925.5706,441,2158
2,116,1,0,95,3,46,533.61,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.4353,699.424,4110.5186,4098.981,818.3172,519.2773,705.4707,315.4758,146.5062,3947.8134,1854.7535,754.5825,32,0
6,128,0,0,26,4,29,492.84,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,372.0908,1447.6971,3797.2303,3653.9338,898.79,561.2627,782.5531,1362.8228,632.8913,3718.9391,2084.3896,898.7134,432,2364
0,546,0,0,81,10,41,240.25,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.1415,851.2035,3965.3045,3858.1917,742.3656,525.5683,844.293,353.6665,164.2418,3794.7626,1780.8079,735.1515,120,555
2,37,0,0,79,0,17,272.25,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.8315,794.6117,3741.7302,3678.5051,807.9878,503.0384,759.3861,449.7368,208.8561,3754.2061,1831.9072,747.2265,113,746
1,51,0,0,91,0,80,3.24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.8863,485.624,2852.8069,3383.8261,887.2215,593.7483,864.0323,368.0757,170.9331,3586.8081,1943.1127,810.2065,399,2412
1,113,0,0.4,92,10,51.5,702.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.2217,585.5181,3306.7223,3522.7253,738.5216,525.5672,762.6116,510.4712,237.0615,3824.8722,1930.6825,749.727,83,554
6,83,0,0,66,9,17,519.84,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,169.6119,876.2027,4366.1557,3847.1952,783.504,539.8529,766.5296,385.7497,179.141,4080.1487,1934.7886,770.7118,500,2313
0,546,0,0,56,0,22,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,215.676,939.7101,4056.7872,4170.8084,825.1608,576.7055,825.062,466.2745,216.5362,4467.4207,2068.5091,803.0286,0,0
