"y","past_return","m20","m25","f15","temp","bus_passenger","f45","X17_18","sub_passenger","f50","m30","f20","wet","m50","m5","f55","m55","f70","f0","most_use","f30","X14_15","f40","f25","m0","m35","X16_17","m65","m40","m60","m45","f35","f60","m70","f65","dust","sunny","wind","cloud","X9_10","X12_13","semester","rain","X18_19","X11_12"
0,2,4113.3908,3613.3573,2215.459,1.3,939,1187.7941,0,4126,969.3633,2164.098,5727.6594,58,1149.0736,1744.4481,952.0257,922.902,1259.3332,458.8049,24922.9893,2191.8572,0,1075.355,3976.3613,486.4166,1658.274,0,510.3344,1358.0766,717.9191,1371.9742,1477.9913,790.7419,933.1072,613.0449,31,1,1.9,9,0,0,0,0,1,0
0,0,4065.1125,3726.0957,2102.8311,1.3,729,1112.8779,0,2725,904.3468,2131.5452,5850.444,65,1018.1303,1583.4592,909.9748,864.4499,1230.6667,461.8789,25018.0437,2116.7063,0,979.0794,4043.4377,477.2858,1653.4535,0,491.4713,1230.2638,650.9527,1213.1551,1431.2488,784.2587,876.745,628.8605,21,1,2.6,9,0,0,0,0,0,0
0,3,3789.5552,3683.61,1698.0712,1.2,627,1040.8249,0,3443,849.9934,2130.5112,5604.409,68,952.5821,1381.3895,842.1525,816.706,1215.3251,466.3662,24191.7665,2055.64,0,899.9572,3963.7459,497.7466,1583.3262,0,479.5888,1089.3896,590.3687,1167.5954,1380.969,732.2397,848.6156,628.7436,22,1,1.8,9,0,0,0,0,0,0
0,0,3060.5916,3461.494,1002.9422,1.1,723,999.9461,0,3962,837.7435,1987.1486,5014.7695,74,884.6691,873.1528,787.7225,776.5617,1199.8616,408.4166,21995.3497,1898.2962,0,788.8963,3702.9449,531.9859,1515.8027,0,450.1245,994.5742,607.2116,1045.0666,1354.3022,753.9444,876.2562,618.7889,29,1,2.8,9,0,0,0,0,0,0
0,1,2813.8935,3518.1665,810.8642,0.9,362,979.5203,0,1166,792.4223,1926.8968,4899.2655,75,845.0835,609.4041,753.3699,744.7992,1186.8485,403.045,21495.9867,1918.2531,0,740.4864,3708.7899,497.0972,1424.2559,0,441.0624,896.9688,579.0217,1037.7303,1286.4655,721.0197,871.3815,598.7396,28,0,1.5,8,0,0,0,0,0,0
1,1,2724.7673,3416.9302,624.7277,0.6,203,761.3617,0,319,717.6586,1768.6366,4984.0756,75,749.8151,470.2152,673.1856,743.2161,1145.3585,343.2253,20874.1936,1884.8524,0,711.5363,3580.1829,414.5938,1333.3334,0,424.8363,895.762,537.363,970.2347,1181.4152,635.2793,783.018,505.2386,27,0,1.3,9,0,0,0,0,0,0
1,0,2761.1498,3449.8626,605.8332,0.7,65,775.1001,0,1,711.7672,1765.9561,5007.5642,81,766.7922,444.4648,662.4176,709.9803,1212.3185,332.3311,21016.0488,1887.471,0,698.8754,3637.2328,426.6739,1298.8684,0,418.9969,884.8557,524.4742,963.4141,1207.9439,641.0496,782.3677,512.173,30,0,1.6,9,0,0,0,0,0,0
0,1,2788.5948,3456.5987,582.792,0.7,17,785.4322,0,0,684.1675,1747.6222,4980.5129,81,779.3861,428.2473,666.8511,705.5771,1187.8481,345.1318,21061.1789,1892.3083,0,727.4408,3665.298,441.5134,1292.2232,0,414.6474,872.2138,523.2548,961.2036,1238.0208,638.1279,793.1148,519.4533,31,0,1.3,9,0,0,0,0,0,0
0,0,2766.1461,3478.9939,612.6588,-0.4,19,775.7705,0,0,703.6787,1736.8592,4990.509,77,809.4018,439.4328,651.9989,734.9129,1209.5271,340.5756,21083.1486,1920.5468,0,710.2491,3660.8975,458.0187,1299.4078,0,417.1738,890.5016,521.8646,972.9738,1229.7883,636.5435,772.5876,506.6489,30,0,2.4,0,0,0,0,0,0,0
0,0,2801.692,3470.7597,605.7831,-1.6,13,781.8964,0,0,692.8638,1753.8279,5009.4618,78,799.5994,445.6092,655.9734,700.7751,1197.8386,346.8314,21124.8989,1906.5811,0,703.2089,3645.3716,450.7315,1304.0884,0,408.4671,887.1485,524.7697,963.7398,1233.1164,633.1964,795.8666,506.116,27,0,2,0,0,0,0,0,0,0
0,0,2779.9815,3507.3218,584.2396,-2.2,37,788.2734,0,12,704.1759,1744.4878,5006.1417,76,795.2073,433.3701,669.6746,705.018,1176.5258,346.6203,21114.927,1913.1474,0,708.6911,3644.9303,446.1981,1310.1349,0,417.227,867.3928,518.97,1006.9669,1208.7816,630.0459,775.9919,492.5156,40,0,2.5,0,0,0,0,0,0,0
0,0,2804.2118,3528.7522,608.1986,-2.9,73,823.8623,0,533,697.6113,1755.528,4987.1576,74,823.1289,436.69,664.3869,727.137,1188.0812,346.2872,21182.1909,1936.3364,0,729.2817,3658.787,445.893,1302.2315,0,443.7448,922.3312,520.1243,1001.119,1209.1864,652.5745,811.6538,517.363,30,0,3.3,0,0,0,0,0,0,0
0,0,2743.7162,3460.1136,581.5113,-3.6,165,845.7905,0,879,718.2116,1757.5362,4950.9677,73,859.3558,457.1604,691.5141,801.5231,1204.6782,349.9687,21120.162,1956.8949,0,756.5117,3614.7621,462.159,1358.1896,0,455.1808,929.9184,559.0654,1011.561,1277.9817,665.3061,810.804,531.4881,33,0,2.6,0,0,0,0,0,0,0
0,0,2700.5523,3341.18,621.6162,-4,409,926.4106,0,2390,801.5529,1771.1274,4735.728,76,952.5671,489.7856,786.05,948.0406,1270.5529,393.2866,20663.6595,1936.5794,0,762.7603,3485.6262,497.5077,1409.4014,0,471.0293,1006.0616,608.9792,1171.3598,1283.4648,672.485,819.309,567.9657,37,0,2.5,0,0,0,0,0,0,0
0,1,2567.7235,2885.0788,755.4508,-4.6,703,1050.9343,0,4454,911.8173,1673.442,4435.8508,75,1030.6452,708.9889,817.9676,923.6226,1310.776,411.0521,19287.4005,1764.2484,0,898.8889,3148.3347,429.8143,1439.1881,0,528.4385,1050.2679,656.0574,1247.1875,1373.5342,761.902,862.0225,569.5154,42,0,1.9,0,0,0,0,0,0,0
1,5,2525.5709,2692.5035,742.958,-4.3,563,1169.6089,0,2763,933.4412,1657.2913,4089.8537,73,1049.6416,802.3288,901.2309,1016.4731,1362.727,436.1389,18381.2978,1700.6607,0,1023.4973,2878.7932,476.2704,1484.9312,0,507.5462,1067.1779,735.4294,1271.5629,1351.6933,771.5786,895.6861,623.2557,41,0,3.8,0,1,0,0,0,0,0
1,4,2566.0131,2649.8149,707.7921,-3.5,339,1149.9966,0,1469,988.5911,1662.6421,4018.2643,66,1116.5761,745.1764,975.3952,1080.6244,1389.6236,401.6917,18520.0498,1726.2785,0,1124.0373,2853.2876,564.9719,1626.0089,0,535.5387,1142.6576,752.9536,1334.0195,1417.7404,805.8685,882.974,602.1127,43,0,2.8,0,0,0,0,0,0,0
2,0,2691.9563,2658.0089,769.4529,-1.9,308,1169.7304,0,1379,969.2849,1649.5387,4008.8564,55,1104.4923,871.9803,928.1541,997.706,1418.5423,450.879,18683.3125,1713.4265,0,1119.5857,2936.7126,565.6571,1552.6038,0,506.5349,1203.1293,770.371,1308.7639,1472.2093,790.0707,842.2518,563.289,42,0,3.2,0,0,0,0,0,0,1
1,2,2795.5505,2720.6444,1064.8502,-0.6,370,1216.4054,0,1599,967.2959,1658.6124,4202.652,45,1094.7253,870.0727,930.3996,1018.4863,1323.5624,490.2858,19009.8245,1695.3672,0,1054.4294,2971.0811,433.2093,1497.8116,0,493.4305,1156.5536,768.8867,1313.2655,1468.1053,808.3733,896.2076,586.3449,43,0,2.5,0,0,1,0,0,0,0
2,1,2844.3175,2704.3944,1102.9943,-0.5,467,1239.7109,0,1782,993.7276,1656.7619,4289.9368,43,1142.2775,989.5104,1014.2967,1120.3341,1423.9683,497.7917,19237.3459,1759.9491,0,1098.4005,3010.1518,429.6683,1506.2213,0,518.293,1171.0539,794.5583,1326.4952,1465.6131,816.125,894.3292,632.3722,43,0,2.9,0,0,0,0,0,0,0
0,3,2991.9275,2684.0141,1232.4237,0,409,1216.8104,0,1826,1053.8112,1687.9267,4528.7112,37,1180.6273,937.4322,1048.0621,1063.6873,1356.8135,570.3768,19667.8039,1747.3041,1,1105.8834,2990.4077,454.1507,1569.0751,0,491.0259,1293.9246,744.8914,1339.2199,1468.4375,843.3569,974.4273,637.2655,45,0,3.6,0,0,0,0,0,0,0
0,1,3013.6792,2816.5996,1546.4401,0.9,534,1182.3616,0,2153,1031.6571,1684.6875,4624.7426,32,1160.9242,1068.2919,1045.2699,982.3819,1363.4909,602.7906,19970.2068,1740.7127,0,1031.82,2983.4293,486.001,1632.6032,0,552.0688,1260.19,755.3437,1305.28,1473.7527,867.7802,873.5649,665.3859,52,0,3.5,0,0,0,0,0,0,0
6,0,3258.2331,2808.911,1858.1393,0.7,543,1122.2438,0,2758,956.938,1699.522,4815.212,29,1059.9317,1374.2412,977.017,970.1476,1307.8821,633.0531,20222.3643,1672.2686,0,957.4987,2975.8739,521.1488,1582.6272,1,562.3241,1269.5939,730.1684,1227.5617,1409.7165,775.1386,877.7466,578.8968,36,0,3,0,0,0,0,0,0,0
4,2,3736.9267,3008.4172,2189.9791,-0.4,654,1026.0213,1,3630,882.2542,1699.5822,5033.8087,29,1065.7813,1558.3154,896.1653,951.0715,1276.415,579.4513,21420.8069,1704.994,0,892.226,3154.2415,470.0364,1699.7198,0,507.3438,1295.1382,702.3097,1269.0243,1383.1168,746.8165,886.4459,591.7059,35,0,2.8,0,0,0,0,0,0,0
4,2,4175.1044,3700.5412,2240.3257,-1.7,905,1146.1821,0,4137,941.8321,2077.9551,5798.6708,31,1078.443,1622.1074,917.0961,1041.3257,1290.1995,505.1516,25260.1969,2123.0683,0,1015.6965,3973.6604,471.4909,1909.7167,0,478.6264,1379.2063,721.0145,1403.997,1501.48,745.109,801.7977,622.002,34,0,2.2,0,0,0,0,0,1,0
1,1,4419.1781,3839.9021,2253.256,-2.6,730,951.9932,0,2757,855.3406,2093.9431,6041.0025,35,1000.8044,1557.8975,938.6701,889.6418,1262.536,537.752,25901.0115,2169.1348,0,880.7411,4167.7493,499.3686,1760.4638,0,497.7653,1237.8793,673.3507,1246.116,1409.6378,746.7407,840.2927,571.6492,33,0,0.7,0,0,0,0,0,0,0
1,0,4050.6744,3759.2817,1904.7227,-2.5,652,960.5351,0,3519,825.7104,2158.7032,5777.427,34,989.9876,1269.1329,895.873,829.998,1226.7881,469.6017,24881.6473,2048.6651,0,849.1998,4063.2589,482.9153,1628.7147,0,489.8588,1114.4729,637.75,1224.347,1394.9223,732.5094,790.273,595.7314,26,0,2.5,0,0,0,0,0,0,0
0,0,3229.9279,3591.9289,985.2175,-3.5,824,915.8512,0,4445,827.717,2055.1527,4976.072,37,891.6476,849.88,810.0082,784.0163,1179.2421,415.4266,22431.4633,1966.2933,0,816.937,3757.592,530.3913,1508.3825,0,463.3358,1053.7061,653.1591,1122.9576,1346.114,705.2109,824.7854,557.9976,30,0,0.8,0,0,0,0,0,0,0
0,0,3015.9655,3559.623,818.371,-4.4,384,910.2341,0,1263,769.299,1921.5068,4907.8057,41,829.5264,555.8951,750.2842,754.1582,1179.462,452.6118,21880.282,2054.8981,0,805.8697,3695.7545,464.2915,1373.7068,0,463.4324,1036.0955,627.6015,1056.3934,1351.0216,719.7761,825.1418,556.9318,39,0,1,0,0,0,0,0,0,0
0,0,2741.6409,3445.6412,618.6153,-5.1,171,712.8872,0,304,732.9114,1814.2849,4923.6254,42,740.6995,493.0383,669.7334,697.7786,1189.3007,337.0844,20946.1903,1900.2941,0,712.0011,3633.3975,430.4211,1260.9501,0,410.0242,894.8169,553.6753,961.1983,1226.3562,655.5735,772.3474,481.9518,38,0,1.5,0,0,0,0,0,0,0
0,0,2804.8499,3471.05,638.3783,-5.6,65,707.5146,0,1,718.6989,1816.806,4946.6068,45,742.1624,485.2308,676.7742,676.3594,1182.2962,338.3385,21057.7735,1906.1708,0,691.204,3617.2127,463.7496,1231.2925,0,413.5405,912.2503,522.324,961.5483,1263.7848,660.1451,781.3908,476.1428,39,0,1.3,0,0,0,0,0,0,0
0,0,2803.609,3447.8615,670.9914,-6,17,701.5286,0,0,717.0778,1798.4028,4938.8003,48,756.5019,517.4785,690.6971,686.2011,1207.2392,346.4119,21015.4538,1921.6897,0,703.2812,3654.633,482.5646,1212.7513,0,414.4396,917.9087,524.8788,949.3753,1237.7062,660.0677,782.5851,474.5378,37,0,1.3,6,0,0,0,0,0,0
0,0,2798.212,3435.3492,668.6242,-6.6,19,695.8045,0,0,721.3048,1784.7372,4936.599,49,766.1009,493.4241,676.8048,687.2364,1200.7445,349.0026,21070.5018,1950.5218,0,699.9549,3691.7005,475.468,1215.3463,0,409.597,909.1889,501.0067,958.5225,1258.0358,644.3496,781.3408,484.7861,35,0,2.2,0,0,0,0,0,0,0
0,0,2839.5731,3440.3751,678.6348,-7,13,704.1617,0,0,709.6823,1750.2316,4943.5125,52,742.4207,500.7314,680.5889,688.3981,1217.0649,370.6127,21109.2023,1935.9849,0,709.6838,3698.9595,499.4808,1226.9726,0,398.82,909.9922,515.8853,960.3698,1273.593,642.6093,776.3321,469.9149,36,0,1,0,0,0,0,0,0,0
1,0,2820.9895,3451.7501,670.3431,-7.2,37,711.3062,0,12,717.0835,1744.212,4987.5214,52,733.7693,499.6189,699.9952,712.1095,1200.6546,381.632,21136.6721,1945.8215,0,717.9554,3705.7365,491.2428,1211.9458,0,407.5604,928.8003,524.7709,974.0201,1268.6953,650.1219,777.9506,455.1418,42,0,1.9,0,0,0,0,0,0,0
0,1,2842.5515,3478.0602,666.1173,-7.3,73,730.8193,0,533,725.108,1763.6548,4976.4909,54,723.1921,481.4079,699.1136,711.5819,1206.3331,404.7311,21279.6839,1980.2451,0,718.1476,3738.8821,489.5298,1239.7007,0,413.3529,934.6902,521.3198,999.5204,1260.0986,656.8425,792.1598,481.4927,35,0,1.8,0,0,0,0,0,0,0
0,0,2825.7755,3449.5003,646.3455,-7.6,165,713.6146,0,879,743.6827,1765.5455,4927.9203,55,794.6455,500.7994,729.8877,791.3077,1191.4505,364.1278,21158.1603,1947.9,0,759.3347,3706.9504,456.4535,1245.02,0,425.3057,922.2871,530.958,990.0505,1289.5483,689.5152,812.1216,516.3436,40,0,2.4,6,0,0,0,0,0,0
1,0,2786.3893,3343.4782,652.1441,-7.7,409,811.2247,0,2390,832.0302,1778.6537,4822.5069,57,923.3035,457.4312,840.5197,825.7137,1234.1795,424.6022,20904.1557,1900.0812,0,809.3612,3566.3979,426.4479,1409.0259,0,446.152,1060.4327,590.1475,1145.8054,1297.6226,709.0737,799.4512,504.9579,41,0,2.3,7,0,0,0,0,0,0
0,2,2577.6412,2930.9373,690.2456,-7.5,703,884.67,0,4454,924.6223,1620.1198,4545.3299,58,1067.3595,596.2558,894.4149,885.5022,1270.5417,450.2952,19415.2747,1828.1569,0,885.6897,3203.5405,402.2292,1373.2947,0,503.9147,1070.84,690.2943,1093.0194,1336.2544,763.5693,850.2804,530.0965,44,0,2.6,7,0,0,0,0,0,0
1,5,2504.3141,2718.9466,696.807,-6.4,563,951.2107,0,2763,961.8928,1555.5334,4190.6382,56,1124.7572,676.0576,932.4923,987.0627,1372.3668,513.298,18301.0504,1709.1042,0,960.1705,2922.5586,445.0286,1338.0577,0,546.9377,1089.6847,713.9206,1250.0208,1361.8976,786.12,920.0955,565.6465,31,0,0.9,7,1,0,0,0,0,0
1,5,2575.883,2741.5037,821.3495,-4.4,339,1056.0268,0,1469,976.2988,1564.3917,4145.0578,50,1068.1668,755.8631,980.5778,1022.4542,1388.2712,480.8359,18494.5864,1720.2381,0,1052.7098,2833.1156,435.2444,1448.5316,0,544.8752,1170.7645,719.9369,1269.4163,1465.8649,826.4779,909.8634,584.6982,44,0,1.3,8,0,0,0,0,0,0
0,5,2610.7795,2697.6369,910.7332,-2.4,308,1092.4421,0,1379,965.6046,1592.4525,4107.8265,46,1056.1659,883.0221,1006.2098,1017.8358,1364.9849,517.5629,18460.2996,1617.9179,0,1133.1315,2958.7394,516.8689,1439.6284,0,507.085,1259.185,710.4745,1204.6195,1435.3185,823.1101,936.9902,623.0919,46,0,1.5,10,0,0,0,0,0,1
0,3,2861.982,2742.3477,980.6779,-0.6,370,1059.2734,0,1599,998.6057,1603.4921,4277.7087,41,1056.7712,757.1266,937.6466,940.0276,1234.861,488.8472,19073.443,1683.5546,0,1089.3076,2968.0072,432.2067,1483.1251,0,503.3555,1198.9597,749.1417,1232.9358,1453.2256,789.9385,978.1981,619.2322,54,0,2.3,10,0,1,0,0,0,0
1,0,2921.7887,2726.1302,1147.1794,0.5,467,1086.3815,0,1782,1010.9872,1671.4248,4358.3839,37,1169.2213,937.2301,990.2168,1029.7398,1238.3729,632.8631,19241.7866,1654.6865,0,1126.269,2865.9786,467.2198,1521.8152,0,516.0204,1196.0328,743.1703,1328.1765,1521.5787,817.3868,950.5563,611.5315,52,0,2,10,0,0,0,0,0,0
0,3,3029.5296,2752.27,1354.9482,1.3,409,1130.2733,0,1826,1033.8839,1728.0743,4520.3603,35,1130.985,1004.7249,1006.2126,1001.8198,1251.788,580.2782,19699.0519,1752.1457,1,1152.9498,2883.6704,523.4519,1510.499,0,552.1517,1243.6034,734.7522,1314.2073,1522.5026,818.6951,961.8978,619.8731,51,1,2.3,10,0,0,0,0,0,0
1,2,3088.8297,2861.2712,1536.2369,1.7,534,1088.9487,0,2153,996.866,1729.8699,4615.5504,36,1054.2821,1200.7496,1004.2336,928.5539,1327.7908,574.8059,20080.3132,1734.3122,0,1094.2499,2964.5801,523.4234,1541.0543,0,537.0426,1241.8475,703.9489,1290.724,1544.8454,810.0181,944.3051,610.056,49,1,1.5,10,0,0,0,0,0,0
6,2,3218.7427,2938.594,1802.8236,1.8,543,1060.5371,0,2758,973.3887,1712.6398,4898.5381,36,1026.7982,1370.8304,959.1355,976.748,1277.2771,541.2881,20385.7997,1648.9586,0,1039.0558,2991.8163,462.081,1560.9858,1,531.5554,1209.665,680.9115,1226.5677,1415.5244,774.7603,925.7484,577.2199,49,1,1.3,10,0,0,0,0,0,0
10,2,3592.0114,3081.7565,2114.3699,1.4,654,996.8984,1,3630,932.8818,1729.9652,5166.1776,38,1006.8772,1708.9523,919.3602,985.0915,1270.6503,504.9309,21548.7512,1752.6285,0,1004.9255,3189.9537,517.6759,1602.4372,0,478.1139,1202.3741,680.438,1240.6573,1433.8211,746.9095,905.2865,583.7802,50,1,1.2,10,0,0,0,0,0,0
5,1,4045.7786,3632.8523,2328.6729,0.7,905,1061.4715,0,4137,1012.0697,2067.4543,5840.3126,42,978.198,1878.2507,971.0346,974.52,1235.673,458.4481,25124.6035,2206.7941,0,1065.8853,4007.6916,476.6288,1690.9901,0,505.533,1216.5459,688.5434,1284.3955,1632.7299,752.8192,915.633,610.5533,73,0,2,10,0,0,0,0,1,0
2,1,4130.0855,3848.3147,2301.9008,0.1,730,1052.2321,0,2757,946.7451,2101.4152,6094.8715,42,924.0806,1799.2747,850.6365,918.758,1231.2718,434.1231,25700.2038,2138.6823,0,980.8542,4106.3751,473.301,1632.2916,0,471.6176,1131.2558,675.8487,1211.9287,1648.1679,704.3916,882.3974,603.7624,82,0,1.3,10,0,0,0,0,0,0
0,0,3839.492,3763.9719,1942.693,-0.6,652,1062.8854,0,3519,908.1559,2034.7251,5873.572,44,911.6234,1485.5817,830.883,907.1108,1247.5894,461.3982,24708.7611,2075.4238,0,941.1628,4059.1331,486.9643,1521.6794,0,487.8744,1146.0455,588.2312,1176.7038,1540.7638,744.3104,882.0477,615.0753,78,0,1.6,9,0,0,0,0,0,0
1,2,3155.8753,3534.1431,1128.991,-1,824,931.2939,0,4445,875.9373,1944.6477,5143.4073,46,924.0112,842.9634,838.5855,870.0983,1226.8523,455.1051,22566.0924,2035.6102,0,923.382,3809.9785,492.7192,1523.1841,0,460.746,1114.4628,600.2506,1173.1242,1419.2462,747.4844,892.3545,600.2293,68,0,2,8,0,0,0,0,0,0
4,0,2888.0512,3534.5626,800.6874,-1.3,384,851.1446,0,1263,828.5044,1871.5158,4978.618,46,832.5151,617.4476,769.7463,810.0104,1162.5476,460.7364,21717.0983,1985.1965,0,881.9749,3749.5508,467.948,1353.0831,0,428.6366,1043.1623,568.3649,1098.9758,1356.5203,718.5013,881.1481,585.3484,67,0,2.2,7,0,0,0,0,0,0
1,3,2725.8432,3505.2319,657.2524,-1.9,171,733.4287,0,304,726.2676,1805.2209,4996.1149,48,738.7464,485.1722,711.664,734.4792,1168.7657,311.6862,21122.4254,1873.6803,0,731.6472,3681.0111,486.8413,1312.6947,0,426.4844,911.5343,551.5991,1001.2015,1222.6284,624.9407,812.207,525.774,69,0,1.2,8,0,0,0,0,0,0
0,0,2765.4938,3497.8968,677.9427,-2.5,71,724.9956,0,0,728.9382,1809.4288,5039.1197,53,736.2446,495.0426,692.9651,741.1644,1133.0606,327.3134,21220.5403,1899.173,0,725.8642,3692.5747,458.345,1281.6702,0,442.0276,883.1899,526.3638,1013.7634,1235.1833,639.6066,796.1369,505.4817,66,0,1.7,7,0,0,0,0,0,0
0,0,2786.1166,3499.6137,694.4675,-3.1,23,728.1194,0,0,740.8782,1830.4885,5004.5189,53,718.045,476.8808,681.3852,713.5802,1130.471,340.2212,21218.9115,1905.1784,0,714.7589,3684.6999,477.0877,1269.0922,0,422.3068,868.5323,521.766,1013.8123,1239.2033,632.9334,780.6793,504.6834,70,0,1.5,0,0,0,0,0,0,0
0,0,2818.2734,3534.4788,708.0799,-3.7,17,719.3336,0,0,720.3157,1811.3189,5008.0168,55,748.7977,513.6014,680.7326,721.393,1164.3847,317.2813,21246.388,1919.9065,0,720.518,3680.4839,418.0031,1245.3405,0,439.6261,875.802,516.9671,983.5934,1228.5692,645.6399,773.2306,511.5867,71,0,0.9,0,0,0,0,0,0,0
0,0,2778.3579,3545.7381,714.7073,-4.5,21,707.9885,0,0,705.6134,1821.6173,4966.1025,59,736.15,515.5136,672.359,716.1862,1155.9727,330.15,21215.9413,1928.0063,0,714.0227,3711.7306,419.6764,1225.0948,0,447.5487,876.4111,519.2479,1003.4115,1239.2938,660.754,763.1355,518.6519,60,0,1.6,0,0,0,0,0,0,0
0,0,2780.5806,3545.0453,703.6267,-4.8,36,680.0894,0,7,713.8558,1821.7793,5015.1474,62,737.8118,501.3521,700.7122,719.3895,1179.1844,336.2309,21296.1261,1916.0988,0,707.7436,3741.9028,422.1544,1234.8361,0,430.2526,865.3585,514.7797,998.7819,1240.7358,652.4215,789.372,491.9447,59,0,2.1,0,0,0,0,0,0,0
0,0,2767.0336,3509.9574,712.9253,-4.6,79,717.04,0,549,738.4226,1812.68,5054.0981,62,746.7405,474.9079,700.029,758.696,1194.9703,339.4033,21256.4469,1922.7526,0,716.611,3712.881,443.4311,1215.4999,0,453.3727,895.7122,520.5682,1008.8125,1261.5443,634.9939,834.819,520.7774,58,0,2.8,0,0,0,0,0,0,0
0,0,2765.6896,3477.111,698.6146,-5.4,190,731.6237,0,840,738.4536,1838.6591,5032.8659,60,759.8974,480.9182,704.4742,801.0049,1190.9673,334.1769,21273.8544,1902.8353,0,758.5705,3704.9738,426.0456,1265.0238,0,415.8532,910.1391,557.2018,1026.215,1286.6959,665.6662,829.4821,533.0984,57,0,2.2,0,0,0,0,0,0,0
0,0,2712.3928,3349.1429,690.8519,-5.5,382,789.0511,0,2408,768.5667,1850.4013,4911.043,60,866.0032,477.8777,821.6775,895.3446,1197.7868,399.6969,21037.5839,1908.0433,0,828.1219,3621.1591,433.8309,1350.7484,0,469.4233,1114.3119,614.6091,1094.459,1334.6531,703.2221,848.9536,551.6661,57,0,1.5,0,0,0,0,0,0,0
1,2,2510.2592,2965.945,692.9302,-5.9,798,905.0192,0,4521,911.872,1708.304,4577.0961,62,966.3935,529.3628,860.2866,982.1754,1380.4266,378.0776,19495.1203,1737.5508,0,932.0352,3240.4111,434.9017,1443.8821,0,475.536,1056.3386,667.8144,1205.135,1311.672,746.6684,830.0255,584.2306,62,0,2.5,0,0,0,0,0,0,0
2,4,2491.2461,2707.7563,852.1718,-5.1,535,1037.6785,0,2779,950.1574,1618.895,4154.1002,62,1054.5811,729.1295,988.9927,926.4729,1451.9185,362.3099,18210.7655,1638.3826,0,980.0643,2870.9255,429.1649,1442.563,0,526.9562,1179.7429,728.4245,1343.5304,1286.8968,769.8042,853.937,608.15,67,0,2.3,0,1,0,0,0,0,0
2,8,2490.9356,2676.2793,898.2249,-3,383,1089.7515,0,1542,933.4435,1528.1069,4060.0781,53,1093.3679,804.439,962.7143,1092.3515,1390.8253,405.5688,18039.098,1607.1841,0,1061.6199,2875.7551,444.5838,1469.5658,0,546.0655,1182.1001,759.5426,1315.2247,1331.1931,790.2159,924.8026,617.7173,62,0,2,0,0,0,0,0,0,0
1,3,2506.3805,2675.3376,967.8594,-1.1,321,1086.4054,0,1360,963.9306,1593.5672,4105.3856,41,1042.8067,849.8831,989.263,1048.5879,1357.3101,492.251,18345.8244,1671.6272,0,1097.5142,2923.9935,484.4217,1455.9611,0,500.0299,1166.1954,729.1875,1253.2676,1413.5717,787.3777,837.6758,615.4118,52,0,2.7,0,0,0,0,0,0,1
2,1,2629.1948,2734.7321,1095.7959,0.3,378,1139.3816,0,1634,950.0097,1620.3242,4231.7063,35,1041.5243,733.1055,982.0331,1084.259,1392.7596,589.6873,18753.9812,1741.5465,0,1125.6536,2888.7594,456.497,1487.4814,0,480.4861,1153.743,735.0112,1267.8483,1420.2365,810.9914,928.5626,640.4325,58,0,3.4,0,0,1,0,0,0,0
1,4,2803.6428,2742.9254,1286.7591,1.7,473,1117.7551,0,1901,972.8018,1631.5152,4400.8707,33,1091.2253,777.0189,1007.8737,1148.392,1310.6514,651.9014,19181.6827,1704.2663,0,1147.7357,2940.9951,477.161,1491.6646,0,496.6182,1167.8932,763.659,1278.4626,1465.8026,780.7081,943.9138,685.8402,53,1,4.2,0,0,0,0,0,0,0
0,2,2948.9347,2735.4908,1562.5994,2.8,507,1152.1156,0,1856,1039.1849,1639.3873,4588.4278,31,1141.7671,927.6003,950.2714,1085.1446,1335.756,696.3489,19583.641,1705.1164,1,1131.1083,2929.4599,540.113,1595.6954,0,509.4384,1218.2919,754.8811,1348.6224,1441.1287,802.4767,958.0808,675.4948,59,1,4.2,0,0,0,0,0,0,0
2,0,3110.9762,2829.0337,1709.2088,2.8,513,1105.1518,0,2286,1002.07,1717.7176,4653.4628,31,1077.7064,1058.8059,993.8487,1116.6357,1381.4521,632.4625,19928.6609,1749.2959,0,1085.9842,2948.0913,559.5933,1579.6087,0,491.9404,1203.0604,764.9445,1323.6466,1340.4747,771.9594,919.131,646.3314,67,1,2.6,0,0,0,0,0,0,0
6,2,3306.7045,2910.6127,2001.143,3.1,555,1086.183,0,2830,1032.0568,1731.0035,4895.5607,31,1080.6341,1386.7166,910.2923,1016.6768,1245.2536,599.5385,20282.966,1643.9713,0,1051.2128,2930.3581,595.5164,1534.2658,1,489.8572,1170.4626,734.6416,1254.171,1330.4894,772.0241,890.8632,620.9333,49,1,1.6,0,0,0,0,0,0,0
9,1,3729.0274,3020.0523,2248.4339,2,647,1038.2229,1,3608,988.0769,1780.3294,5185.5534,33,1072.8606,1688.565,922.8827,992.8577,1243.5413,609.2916,21500.5029,1696.5351,0,1005.8055,3113.5551,536.4125,1627.733,0,540.4582,1212.9772,714.9201,1323.9564,1347.7172,729.1137,847.6854,591.2743,49,1,2.2,0,0,0,0,0,0,0
3,0,4266.5776,3563.6936,2386.5336,0.7,883,1177.3614,0,4116,1023.379,2104.0734,5945.3535,35,1110.6809,1790.7025,928.8627,971.3395,1270.7547,499.506,25315.7326,2131.4114,0,1102.9692,3963.6664,593.0981,1815.3616,0,473.8679,1315.4336,747.0125,1401.9515,1525.5951,760.8493,939.1772,612.8807,52,0,2.2,0,0,0,0,0,1,0
