"y","past_return","bus_passenger","station_dist","temp","m5","m0","sub_passenger","wind","wet","X8_9","dust","f25","m40","m20","m30","f0","f15","m70","m65","m25","X14_15","cloud","m55","m35","m60","f70","f40","f65","m50","f60","f30","m45","f35","f45","f55","f20","X18_19","station_type","f50","rain","m10","most_use","f10","X9_10","semester","X16_17","X19_20","sunny","X22_23","X7_8"
2,1,280,59,5,1096.478,941.8272,901,2.1,58,0,30,1129.3703,1105.3882,935.814,942.1234,1300.8093,1075.1372,1053.022,623.4553,1080.4341,0,0,1101.5345,1177.3579,863.8679,1510.3584,1148.3768,682.2504,1190.2783,1016.0419,1178.4517,1152.6381,1129.9473,1563.8581,1219.7356,1065.8149,0,0,1231.7932,0,512.2522,8639.3136,679.9166,0,0,0,0,0,0,0
0,0,173,395,3.3,388.8897,746.5697,0,2.4,53,0,43,605.508,813.4106,471.2767,769.4453,683.4379,433.5285,830.7631,476.3399,694.7158,0,6,699.5329,814.9048,593.8342,1243.9172,896.9141,572.4252,709.6256,789.9063,745.2995,856.4581,955.8582,803.3673,793.8821,630.3084,0,0,673.3083,0,349.2563,5687.3167,296.8665,0,0,0,0,0,0,0
7,16,224,100,13.3,416.1875,957.754,0,1.7,75,0,56,783.6892,847.1127,566.0422,793.0015,829.4133,479.0018,867.8398,430.2208,712.4776,0,0,746.9313,918.4579,586.3368,1257.7596,857.9953,543.1535,695.3208,815.5121,822.3208,872.4217,1045.6556,875.1539,882.3649,617.4522,0,0,720.759,0,448.0513,6259.097,360.2744,0,1,0,0,0,0,0
0,1,108,41,20.4,583.3879,859.2226,0,1.4,53,0,20,939.6318,819.9162,676.707,829.521,940.2981,536.6777,1283.5964,605.8242,855.543,0,6,1029.128,1064.0867,907.4818,2151.3956,854.9777,863.8445,898.9904,1165.7888,1049.9092,834.1633,1093.0529,1094.2298,1296.8592,781.3323,0,0,1121.679,0,419.526,7289.7839,436.0375,0,1,0,0,1,1,0
0,0,219,42,16,565.6909,456.1743,0,0.5,57,0,38,1468.2269,640.0362,1242.5452,1029.6448,361.7561,471.1029,541.7653,293.6651,1469.5853,0,8,533.399,961.8885,420.3623,835.0734,570.2346,373.012,506.4431,501.9326,984.3013,579.8474,879.2601,505.6017,514.8304,1832.5275,0,0,470.6254,0,190.9234,9867.9796,177.2413,0,1,0,0,1,0,0
0,0,187,70,25.7,611.9953,822.6305,0,2.3,95,0,4,1026.2993,953.8697,804.2015,706.8344,821.3858,757.6108,933.3555,490.1889,982.4813,0,10,841.3417,1075.7128,606.6589,1330.2516,952.4925,629.5728,934.6602,748.0073,920.414,953.56,1177.7388,918.1867,1068.4847,888.9151,0,1,909.7632,14.7,424.6404,7582.5972,436.5985,0,0,0,0,0,1,0
2,4,687,546,14.5,1367.0562,482.663,2956,1.3,75,0,55,4496.6012,1292.9539,5418.2527,2264.8902,453.0844,1723.2043,943.615,459.9851,4243.6834,0,4,902.0476,1677.5443,729.3495,1198.8267,984.3109,561.9237,1020.5667,758.1662,2221.3957,1326.5521,1550.3496,1089.7857,846.7396,7618.7735,0,0,918.5906,0,222.7673,29491.4906,210.4112,0,1,0,0,0,0,0
6,6,583,38,14.6,610.8198,660.6052,1163,3.4,70,0,30.5,879.9625,774.8465,619.7884,736.0297,856.5817,692.5213,848.3018,372.6534,755.6176,0,3,748.4882,849.7704,588.4436,1345.5635,969.6648,560.6429,681.0765,786.8885,799.4366,835.984,956.7986,1034.8323,808.7361,730.7466,0,1,786.6277,0,365.1954,6328.1504,497.2782,1,1,0,0,0,0,0
1,1,0,475,25.3,509.8552,896.8972,0,0.7,87,0,39,929.5323,894.5996,643.3783,888.1212,734.2626,528.7517,984.413,476.7424,780.2547,0,1,749.3803,980.9837,673.1022,1323.2114,928.5319,611.4166,730.7575,859.6983,928.3658,924.8824,1118.106,961.5375,961.0081,698.9437,0,0,751.9737,0,419.5813,6967.6857,318.9438,0,0,0,0,0,0,0
0,0,0,118,21,921.3494,867.2021,0,5.4,88,0,51,995.3453,925.3872,815.3397,835.444,1170.4814,912.4469,924.2012,523.7133,929.9014,0,10,1012.5862,1042.8783,751.4855,1426.5311,1059.0903,639.2024,1151.4214,944.2135,991.2063,1121.6663,1093.0626,1405.0933,1033.1269,849.5958,0,0,1086.5685,15.6,471.6643,7552.7734,611.7958,0,0,0,0,0,0,0
0,0,360,92,-1.7,368.3273,635.8696,0,3.8,42,0,50,771.0095,569.0692,461.0794,612.1542,625.699,348.0029,667.1058,301.0393,633.4201,0,7,613.2304,722.0494,493.7843,1129.5172,569.0499,446.709,625.9869,642.2756,704.3965,629.022,852.2673,740.9554,746.4909,563.2773,0,1,624.6185,0,296.5242,5319.6537,309.3341,0,0,0,0,0,0,0
0,2,3,160,22.7,650.3389,1003.3711,0,0.9,85,0,13,923.2565,944.7897,818.6859,740.4595,1020.5812,749.8713,982.0882,477.5762,918.4127,0,6,942.1243,1195.7687,675.4482,1520.5042,1050.1428,615.2528,970.611,824.385,955.8444,1054.259,1149.6861,1015.6638,1106.1461,903.7012,0,0,953.3579,0,517.9382,7605.815,542.4782,0,1,0,0,0,0,0
5,5,659,17,19.7,1468.1605,616.552,3084,2.6,79,0,5,4255.7061,1071.783,4917.3859,2108.0847,516.3004,1711.4017,878.1498,469.0221,3924.1385,0,0,859.7421,1539.8803,653.8817,1213.5867,926.023,612.7859,968.9772,711.3341,2040.7755,1142.3418,1449.647,899.3119,825.2363,6806.8345,0,1,893.4243,0,284.5621,27042.4525,239.7684,0,1,0,0,0,1,0
15,14,799,83,27.7,1616.3305,548.6578,3048,2.3,59,0,69,4347.636,1304.4591,5143.9647,2113.6416,470.1308,2446.6953,871.817,503.925,3875.592,0,5,1004.4496,1750.3947,672.0855,1320.5515,948.1421,606.9824,1091.9635,768.9719,2295.6298,1323.9255,1540.8801,1163.7025,959.6787,7231.1937,0,0,988.2027,0,253.226,28298.9326,218.3277,0,0,0,1,0,0,0
0,0,5,73,-6.5,241.3341,674.9514,0,0.5,50,0,42,999.2586,734.6206,496.8476,797.6829,467.4377,264.5265,628.197,322.0702,835.3329,0,0,592.2589,769.7812,456.5595,859.2961,556.3026,419.978,524.6126,628.528,924.0489,580.4455,858.532,576.5194,607.3209,652.4958,0,0,521.1128,0,237.4333,6333.9799,184.0142,0,0,0,0,0,0,0
3,2,30,36,26.8,632.4952,471.7145,0,2.8,95,0,32,1547.9406,907.9787,1050.8639,1169.4515,484.6354,546.2561,811.5662,438.9687,1252.4253,0,10,880.8868,1034.1202,682.0841,1353.3379,905.2688,560.7619,839.417,829.1684,1180.3951,934.0124,1132.3984,871.0823,1052.6781,1151.3762,0,0,839.3134,0.2,287.6815,9518.9712,280.3288,0,0,0,0,0,0,0
6,3,158,52,27.9,237.6736,584.5081,0,2.5,77,0,18,804.1696,599.9494,454.1128,793.7533,506.4818,264.1575,612.6481,360.495,626.4854,0,9,660.7335,719.241,450.5801,930.6623,527.7366,368.1638,602.3319,575.2597,824.3989,612.174,717.0244,550.3335,626.5271,534.0789,0,0,526.1982,0,205.6174,5473.2643,199.384,0,0,0,0,0,0,0
3,1,614,248,25.8,469.1726,786.4535,0,1.2,76,0,37,922.358,892.2819,595.4849,837.1056,719.7888,477.9412,849.9365,421.7767,764.2124,0,10,689.0728,829.2802,583.7036,1289.5494,886.644,614.7275,676.2633,752.6133,931.6626,849.6287,1088.9484,785.2177,825.1293,680.5601,0,0,712.9173,0,367.9141,6649.6122,312.6569,1,0,0,0,0,0,0
0,1,346,475,30.2,435.4544,919.3996,0,3.2,62,0,38,558.232,668.1435,512.7237,582.832,793.2199,402.8175,827.7119,390.1733,585.6189,0,8,580.373,623.5793,565.7835,1193.428,571.2144,486.034,579.1691,662.6708,565.0675,722.737,710.5191,734.7183,721.3468,512.6625,0,0,571.5945,0,430.1082,4651.235,344.5533,0,0,0,0,0,0,0
0,1,327,73,0.2,494.3061,689.1337,0,1.9,44,0,60,1381.9952,926.8773,881.7458,1055.1371,618.813,547.5207,909.5722,508.9646,1258.6662,0,0,805.1256,1154.7796,780.2215,1506.8695,955.4661,629.553,914.7541,869.3166,1061.2984,1005.4231,1094.661,970.9177,1130.6876,1077.0109,0,0,891.435,0,420.2779,8965.2942,357.941,0,0,0,1,0,0,0
1,2,622,80,29.3,452.5158,328.4422,0,3.4,70,0,26,1162.9692,823.1867,1044.8751,984.4516,422.7453,305.2766,661.8215,353.1084,1267.4784,0,7,570.821,928.8851,459.9954,1002.1462,674.2481,397.2473,730.1504,499.5819,904.7421,919.6875,809.9499,713.1851,573.8937,1342.8182,0,0,606.8203,0,137.4632,8446.1696,207.1224,0,0,0,0,0,0,0
1,2,65,51,17.5,851.3193,370.808,0,1.9,73,0,35,4045.9462,953.173,4017.9155,1900.4694,367.9803,1156.8001,811.112,399.3726,3848.4281,0,0,817.8227,1368.1315,549.7966,1203.3187,727.526,487.117,876.8381,625.1998,1933.5039,1074.6739,1353.2359,777.6461,632.9517,6558.4875,0,0,768.5253,0,171.1421,25026.118,170.8892,0,1,0,0,0,0,0
0,1,0,36,-9.3,597.6954,519.7245,0,1.4,46,0,24,1473.144,868.8899,851.7435,1168.4648,558.5717,473.1465,861.802,521.0804,1351.5118,0,0,879.6656,1039.5718,731.2107,1253.4871,910.8381,600.4325,891.8165,846.9518,1112.7555,1125.755,1035.1376,952.7616,1119.7311,1188.5938,0,0,912.1625,0,316.9616,9220.9228,323.096,0,0,0,0,0,0,0
0,1,8,52,21.6,1773.2204,1631.8213,0,1.7,81,0,51,964.776,1585.7242,872.0056,730.5077,1901.355,1799.9229,1196.5831,646.8585,836.4698,0,4,1239.6137,1056.238,808.4878,1552.8696,1978.4137,682.9352,1617.3898,902.7757,875.0517,1954.1171,1546.1865,2307.2778,1410.5059,1139.2256,0,0,1595.3348,0,1379.4977,8020.4609,1592.6782,0,1,0,0,0,0,0
0,1,389,246,31.8,1239.8694,1354.2509,1205,2.9,63,0,63,1067.2222,1290.9021,899.4957,842.3614,1744.0366,1496.9903,1133.1781,612.8534,916.2659,0,7,1188.2428,1079.2797,806.7089,1573.863,1842.306,727.8621,1332.9189,1024.2656,1040.6226,1549.6706,1399.6106,2006.7136,1359.2163,1176.2093,1,0,1501.6405,0,1144.8469,8421.0674,1460.8995,0,0,0,0,0,0,0
0,2,28,246,13.5,1786.5758,1903.0104,0,2.3,50,0,15,955.3873,1666.2416,893.2446,752.755,2014.1239,1810.604,1163.1497,676.252,749.1766,0,0,1293.7441,1118.6467,820.2225,1546.2249,2010.9951,702.8574,1655.5839,913.4633,876.0697,1990.1863,1533.0193,2335.0292,1346.1795,1146.4812,0,0,1614.5909,0,1608.7531,8024.7804,1687.1394,0,1,0,0,0,0,0
4,3,529,85,5.8,632.1466,772.1209,910,1.4,63,0,39,1289.8453,912.0481,811.0704,1114.8216,639.1291,580.2305,785.7949,418.2341,1102.6577,0,0,913.9583,1088.404,600.8688,1330.4902,869.6893,554.3992,788.1813,781.3408,1100.2469,1052.5962,1144.2067,1009.0395,983.0254,1022.8484,0,0,975.2482,0,359.5845,8674.101,340.4189,0,1,0,1,0,0,0
2,2,206,221,17.3,107.661,273.3333,0,3.1,62,0,64,573.2142,558.4469,268.563,515.8053,288.2608,92.2113,538.9848,326.5754,512.3524,1,2,678.8259,650.0704,420.2829,803.2682,515.9999,302.0523,549.095,479.4306,552.3133,616.2909,519.9012,506.9112,571.27,389.0612,0,0,543.8737,0,96.1527,3981.281,113.4783,0,1,0,0,1,0,0
0,0,358,10,-1.6,301.85,521.1155,1738,2.9,52,0,40,942.665,592.9173,613.176,778.6758,477.1861,352.9368,571.6555,299.3658,842.7,0,0,486.5393,824.1453,357.3746,921.4615,597.3693,378.6016,514.5583,516.7986,906.0016,556.606,813.232,589.3536,585.4264,886.1936,0,0,514.298,0,173.7051,6606.7893,170.6137,0,0,0,0,0,0,0
0,0,236,86,23.3,293.9724,470.0776,990,2.8,97,0,17,1037.386,536.9061,702.4105,735.9385,522.6162,383.9526,476.5683,231.4633,859.9888,0,10,478.3343,755.2786,361.871,737.5108,582.7948,368.7422,476.0386,417.9387,941.7603,534.1574,825.3379,483.4433,555.8159,902.9466,0,0,480.2265,2,156.6924,6761.0472,186.857,0,1,0,0,0,0,0
2,3,306,86,18.5,486.0732,438.9537,1684,2.3,65,0,30,878.2705,532.5038,1135.9042,674.1875,1199.747,910.157,559.9049,297.9452,820.5043,0,6,519.0077,703.8507,377.8551,921.0215,648.8477,419.3585,553.5863,576.7635,751.8619,608.3731,918.1353,657.3946,613.6497,1272.1381,0,0,543.203,0,146.3179,7154.8525,428.9589,0,1,0,0,1,0,0
2,1,360,475,8.7,435.0049,879.4196,0,4.3,53,0,14,775.0876,730.2483,559.0674,781.7226,855.5317,442.597,900.8371,449.797,669.0021,0,10,691.9625,871.1019,578.1342,1192.2139,729.164,573.3708,731.6916,776.96,779.7832,829.2132,931.0662,813.0537,818.6263,645.1184,0,0,631.9906,0,411.4053,6011.9494,371.6193,0,1,0,0,0,0,0
1,0,201,82,2.5,1299.3827,1486.3556,563,3.3,46,0,46,869.1751,1477.244,940.6713,709.0354,1495.7032,1275.9386,1317.604,645.6495,747.3699,0,0,1212.7933,1101.7717,836.218,1607.9428,1691.0522,672.6088,1520.5474,907.4532,812.2751,1858.0921,1435.778,2032.5873,1377.3237,1034.906,0,0,1453.3912,0,1256.5249,7650.9825,1252.8815,0,0,0,0,0,0,0
9,14,476,611,14.2,1681.3585,413.6139,2380,2.2,66,0,55,3217.2486,1123.6286,4666.9258,1638.2153,319.272,1630.7136,902.3799,534.8058,3052.8465,1,10,1188.9179,1545.8053,714.281,1341.5622,1129.045,608.8933,1180.8129,762.5688,1803.4088,1266.7229,1470.9183,1224.9619,1046.472,6331.2794,0,0,1061.6654,0,190.898,23726.648,148.2693,0,1,0,0,0,0,0
28,10,830,116,14,1267.7698,933.5375,4731,2.2,53,1,29,3444.2659,1143.1194,3689.6395,1775.4778,498.9132,1323.747,1016.1529,541.0649,3097.1882,0,0,933.9739,1476.0314,665.5597,1358.1713,1022.4761,596.7258,1043.5261,732.1735,1805.7051,1290.4382,1468.9457,1036.5475,906.9368,5644.6379,0,1,981.3571,0,430.8628,22401.8915,231.694,0,1,0,0,0,0,0
0,1,23,58,-2.6,420.4166,802.9259,0,3.6,71,0,85,1132.2897,816.6065,543.6774,914.1021,681.1893,469.046,784.2239,360.9029,889.4187,0,2,792.7596,983.4086,573.2078,1401.1788,914.192,597.2964,742.5423,679.9543,1137.9745,811.1514,1109.8907,766.1492,920.6243,790.2042,0,0,872.7697,0,374.4273,7500.9659,336.7672,0,0,0,0,0,0,0
8,1,232,38,22.7,706.4188,669.5873,489,1.9,84,1,15,907.9713,848.2003,621.2866,783.187,786.6473,782.8029,972.301,424.6694,746.6764,0,9,883.8618,854.1242,612.7823,1498.4087,946.2249,617.2509,749.5379,845.6478,753.4989,964.6774,894.972,1185.0956,917.2606,827.9616,0,1,902.0765,0,370.1609,6389.678,456.6785,0,1,0,0,0,0,0
0,2,529,546,21.1,1046.0436,726.9977,2579,4,67,0,29,3535.3329,1131.2362,3891.8032,2049.8879,1042.5649,1380.1338,804.4008,409.1705,3621.6566,0,10,769.7133,1477.035,595.9848,1157.8538,980.2606,542.8774,907.256,707.9478,1975.6364,1113.4827,1384.5236,1058.9416,827.2534,5714.7342,0,0,979.7892,0,335.5373,23650.6098,484.1639,0,1,0,0,1,0,0
3,4,446,23,25.1,362.5472,410.339,0,2.3,87,0,14,1173.4836,672.2022,1197.3958,969.6517,349.3503,379.2315,629.366,355.3544,1453.0971,0,10,626.1912,879.5603,403.8927,927.5669,700.927,421.0832,708.7821,519.4204,850.4664,710.4058,875.1788,655.177,590.2048,1580.1298,0,1,567.5772,0,171.7397,8978.9635,171.1628,0,0,0,0,0,0,0
10,11,493,37,19.1,1184.4692,1084.8455,976,2.7,67,0,22,1227.6387,1136.5598,1106.6235,1036.0383,1459.2282,1112.9284,993.432,642.5183,1111.8095,0,4,1140.7501,1274.7053,836.1932,1483.8315,1291.9792,710.8629,1304.6081,1017.6817,1164.4277,1280.3276,1270.9377,1424.9915,1202.6624,1114.42,0,1,1272.8364,0,590.0387,9306.6007,762.7203,0,1,0,0,1,1,0
0,0,31,44,26.5,866.0164,839.3154,299,1,92,0,51.5,1045.5847,990.4842,715.1931,869.0413,1090.3265,851.0759,962.2929,589.7668,887.7996,0,10,1135.1307,1048.5396,767.534,1344.0633,1012.0823,649.5956,1171.719,933.0509,961.3533,1147.4598,1042.2033,1378.1231,1027.8168,840.1759,0,0,1086.3408,0.4,456.4969,7409.8908,569.9001,0,0,0,0,0,0,0
1,1,378,246,25.2,1606.166,2143.2557,1032,5,94,0,22,983.8343,1163.7885,1006.6228,722.579,2287.9924,1506.3975,1285.5563,610.7339,755.0027,0,10,1010.2625,960.509,799.429,1785.8497,1653.8497,835.0436,1051.1004,1041.5145,827.3263,1418.5609,1393.8005,1869.8233,1423.5536,1127.9986,0,0,1555.2372,0,1811.8506,7777.6732,1916.5464,1,0,0,0,0,0,0
7,10,205,19,26.4,1435.6091,1529.7435,366,3.2,83,0,40,936.4036,1372.0552,844.201,808.4572,1777.2238,1495.2112,1269.1405,648.7845,729.671,0,7,1197.287,1085.9603,843.411,1583.652,1836.3523,746.2535,1436.6626,957.8403,881.0101,1699.6115,1394.8495,2077.632,1351.1524,1013.8516,0,1,1430.8877,0,1293.2035,7694.4043,1488.6988,0,0,0,0,0,0,0
2,0,424,71,22,623.7394,1051.175,0,1.8,43,0,53,751.0821,716.4133,720.4599,571.4903,902.7418,609.9462,803.561,400.5485,732.7348,0,3,593.5555,837.0936,428.6873,1244.3833,820.2783,586.3554,604.226,777.4814,700.7217,706.7821,902.3022,953.0912,989.5194,843.9973,0,0,841.4494,0,542.6147,6059.8819,479.8423,0,1,0,0,1,0,0
1,2,47,128,11,1134.4538,464.4629,0,1.3,68,0,61,4004.2415,956.2524,4240.4428,1934.8098,303.9411,1265.0128,794.868,417.703,3872.7882,0,0,701.7165,1398.2525,532.9111,1148.9516,786.8594,527.3316,774.7122,597.9659,2019.3371,1021.6064,1350.7862,753.485,659.6963,6478.2375,0,0,778.1905,0,214.367,25298.8956,141.1491,0,1,0,0,0,0,0
0,0,532,113,11.9,1336.9667,565.6171,2276,4.2,69,0,61,3105.1243,1140.4498,4731.4282,1726.0479,376.9602,1513.7869,922.9143,487.6279,3056.2064,1,8,1075.028,1521.2482,708.371,1347.162,1258.9767,672.1333,1037.1531,784.391,1790.3767,1415.693,1396.7898,1178.5877,995.7714,6594.0331,0,0,1142.6494,0,261.0535,23921.2546,175.0593,0,1,0,0,0,0,0
0,0,10,40,3,291.1834,410.8783,0,2.1,40,0,57,1342.2587,615.6911,1031.6206,998.1069,316.3543,294.5295,513.4472,310.7175,1391.0946,0,8,545.8291,941.6877,438.0615,815.8757,507.178,339.7926,564.594,482.0076,945.9156,592.9132,820.7153,467.0511,569.4368,1420.5544,0,0,465.8649,0,171.9654,8891.9538,154.9966,0,0,0,0,0,0,0
5,3,237,57,23.1,676.5342,543.3421,0,0.1,93,0,22,1647.8041,889.285,1072.5556,1266.0908,459.2076,546.6174,721.3092,457.2343,1266.3021,0,8,816.3287,1060.5811,678.6049,1292.4487,1002.0803,537.1093,781.7862,820.7828,1231.582,991.6668,1088.322,919.373,1060.6799,1277.2193,0,0,847.6277,0,331.365,9910.457,265.6202,0,0,0,0,0,0,0
5,2,898,51,24.9,1714.0968,496.6603,4467,3.4,59,0,36,4053.6584,1298.5654,4938.738,2069.7645,555.4047,2169.8808,894.5262,530.1655,3665.8262,0,0,1074.8157,1980.9028,734.6018,1287.3665,1075.9026,640.0357,1219.3675,804.6413,2248.0236,1361.0451,1658.2643,1179.8688,1073.9587,7056.6045,1,0,1125.7448,0,229.2276,27671.7823,257.928,0,1,0,0,1,0,0
0,1,378,76,23.5,619.1706,507.8422,120,3.5,99,0,10,1758.3208,1076.7905,1577.5111,1088.6312,479.0861,700.7184,825.2717,624.507,1414.6151,0,10,1134.8237,1380.5515,815.6732,1476.1708,1039.2483,665.6013,1200.078,943.6051,1252.5722,1114.6731,1169.203,931.8076,1048.9312,2030.9902,0,1,974.4134,9.9,213.0946,11672.3951,234.2837,0,0,0,0,0,1,0
0,0,59,47,-8.3,484.3043,972.1439,0,1.6,63,0,31,930.9792,917.4542,612.6127,871.7311,801.7227,500.0995,988.4186,457.8674,787.3067,0,9,760.962,1019.8907,623.48,1404.6201,966.5731,642.1816,742.6571,821.1297,904.7356,882.8818,1114.6455,852.414,992.3715,671.2453,0,0,744.8244,0,454.7832,6913.1468,348.2466,0,0,0,0,0,0,0
3,5,592,36,15.2,1101.514,609.1727,0,1.7,52,0,55,1401.4647,929.1595,1128.9231,1114.8852,464.0729,863.9766,787.4989,430.2214,1160.3173,0,7,835.0596,989.0194,570.8785,1359.4917,986.3171,599.4987,847.0606,799.647,1076.2073,966.5461,1108.2338,982.2391,1023.9246,1255.8505,0,0,834.3314,0,371.5123,9234.9013,268.4355,1,1,0,0,1,0,0
4,3,220,85,27,719.1749,746.2033,268,2.7,89,0,13,2011.2851,1198.9345,1035.4166,1519.1632,775.455,704.2974,1082.9299,494.1727,1670.0955,0,10,1042.5265,1465.4004,779.5863,1523.3204,1271.4004,702.0098,969.127,933.1223,1597.485,1307.5791,1551.1466,1328.6702,1256.1916,1402.9101,0,0,1180.2232,0,347.5145,12252.9025,413.0298,0,0,0,0,0,0,0
4,7,411,69,20.2,927.2304,559.2548,0,2.7,59,0,21,1291.126,944.7838,1049.1161,1023.3669,383.3395,572.504,800.315,416.3994,1082.104,0,1,780.1944,1000.4582,567.2404,1308.6466,942.1738,559.7997,707.2778,762.4354,1033.5187,968.3678,1048.0188,905.173,969.1343,1279.8385,0,1,807.4542,0,341.0693,8807.5472,221.736,0,1,0,0,1,0,0
0,0,47,220,-6.7,496.2887,429.2729,0,1.9,78,0,41,1523.8415,691.9743,1444.8516,1057.3071,306.1049,562.445,581.4446,316.3647,1531.1436,0,10,656.1637,1004.1162,425.803,935.7311,654.4692,363.2721,588.7569,517.5364,1060.1484,648.9389,928.7014,575.1342,609.0369,2029.8341,0,1,531.6913,0,179.6638,10579.9439,149.975,0,0,0,0,0,0,0
0,4,166,405,7.5,468.7367,836.8949,0,2.3,42,0,66,914.1234,851.199,573.6311,872.5965,728.7618,489.6509,835.2199,422.3407,822.4422,0,0,627.5215,874.9906,617.4956,1181.0668,895.5734,569.4059,681.6679,732.3239,866.939,905.3077,998.4981,865.4745,867.9689,743.9999,0,0,688.3316,0,391.5117,6667.2208,316.5545,0,1,0,0,0,1,0
0,3,27,33,24,662.356,905.1782,0,1.4,95,0,30,958.0915,997.5111,840.2912,749.4415,912.9616,702.9951,1013.8601,513.0798,945.0129,0,10,899.1004,1247.6712,641.6044,1487.4918,1052.9244,622.7219,914.3969,846.0621,973.3495,994.6294,1151.7452,1032.9659,1080.6013,915.9338,0,0,896.6342,0,467.2512,7781.5368,485.275,0,0,0,0,0,0,0
1,0,231,109,23.6,304.0179,522.8806,261,2,90,0,15,624.9247,578.2647,429.0214,685.1169,414.7225,258.7391,701.7902,394.274,612.7117,0,10,708.0337,712.1321,575.4322,1171.5398,544.9575,526.7241,579.9425,611.6093,733.2074,683.2736,654.4167,680.5143,833.8525,465.8641,0,0,646.4506,0,258.5574,4917.395,201.2503,0,1,0,0,0,0,0
1,0,196,73,22.4,260.3988,572.3818,0,1.9,88,0,13,981.0562,619.8201,517.8661,789.1623,487.8209,261.8353,532.9948,335.6075,719.641,0,5,594.295,751.6416,487.9471,892.5965,562.0376,384.8209,554.9162,626.5858,900.7307,658.932,787.3082,560.1334,563.6541,613.7886,0,0,542.8377,0,201.3515,6061.1947,192.038,0,0,0,0,0,0,0
2,0,320,428,27.9,372.5899,404.345,0,1.5,79,0,9,1392.7395,661.9366,1002.5382,1116.583,411.0256,378.6314,529.0023,321.9142,1455.102,0,0,672.042,969.0562,451.7193,840.9506,686.3836,334.0868,644.224,511.9993,1016.2034,676.034,822.9922,591.6529,579.1752,1342.147,0,0,583.0241,0,169.2311,9117.3615,201.3806,0,0,0,0,0,0,0
0,0,1,73,-4.3,639.3961,505.2303,0,2.6,60,0,41,1784.8544,951.6333,957.3533,1186.9746,504.4427,561.6968,854.6669,472.2669,1491.1785,0,0,794.8229,1200.0755,674.7229,1280.6802,943.5497,576.0803,880.0519,838.5939,1329.2639,1139.4874,1124.6715,1030.8361,1182.8629,1398.3657,0,0,918.5024,0,308.1218,10472.7374,291.7859,0,0,0,0,0,0,0
2,0,451,80,24.3,711.6512,285.3262,0,1.6,58,0,30,1248.7443,729.2404,2820.5519,982.3047,391.6727,811.5264,611.8293,344.4249,1596.6697,1,7,655.0587,799.4413,454.8118,949.7461,742.7465,352.9154,668.8872,523.2193,870.5922,859.1801,958.5063,653.9975,619.8437,2883.1538,0,0,669.0324,0,119.4177,12159.9642,191.8984,0,1,0,0,1,0,0
0,0,405,59,24.8,1013.398,1015.017,710,1.8,98,0,8,1252.2997,1126.4208,900.5599,958.992,1259.5067,1086.2989,975.1303,577.5283,1018.6515,0,10,1091.0969,1240.7079,822.1219,1521.9727,1237.5637,711.2613,1164.8356,1009.3951,1133.4871,1341.3347,1218.51,1554.21,1203.6031,983.9669,0,0,1200.5324,0.1,552.0594,8707.175,658.3284,0,0,0,0,0,0,0
0,0,156,40,14.2,537.1316,500.0102,0,3.6,79,0,8,1284.2666,604.7086,1182.1807,1039.5398,215.3156,414.4597,525.5139,290.8,1452.6163,0,10,521.6086,930.153,398.5646,797.1579,519.7085,321.0497,515.9748,503.642,942.4017,566.4079,783.9669,518.0903,518.4437,1514.9811,0,0,466.05,0,209.2697,9130.1061,105.493,0,1,0,0,0,0,0
0,0,186,10,19.7,221.3834,406.8337,856,0.9,63,0,32,990.5843,517.4254,650.1091,798.8574,378.5717,293.597,398.7271,216.0972,792.2788,0,7,432.111,778.8172,306.0589,721.0127,540.4228,304.9438,470.4926,344.0346,958.372,495.0591,744.2101,472.5712,513.6053,768.6497,0,0,385.3395,0,135.6113,6481.8786,135.3551,0,1,0,0,1,0,0
0,0,20,69,7.9,969.6062,564.8131,0,0.9,65,0,21,1756.0404,933.1083,1368.3072,1286.5678,490.7768,758.1326,736.47,428.4613,1393.1909,0,6,890.881,1223.0014,679.9997,1360.0204,992.7744,573.952,806.9504,843.2532,1310.3017,1046.3951,1201.1899,989.9643,1038.646,1734.2537,0,1,840.2328,0,344.4592,11272.853,283.8812,0,1,0,0,0,0,0
1,1,47,71,0.9,671.2913,973.3664,0,2.4,51,0,13,955.4263,974.1324,740.7382,802.2304,921.9219,699.4182,885.3459,461.3653,892.2169,0,0,879.2201,1179.9283,689.433,1352.9384,1034.8787,614.5733,925.6737,847.0257,1024.9936,1037.5505,1136.787,947.9449,1059.1614,907.8069,0,0,973.462,0,502.45,7640.1276,490.0375,0,0,0,0,0,0,0
0,0,0,69,11.2,970.1275,590.9272,0,3.2,100,0,36.5,1693.713,957.8646,1135.5704,1229.6415,500.8891,822.8762,857.7849,453.4582,1394.8134,0,10,863.7473,1142.3527,711.6933,1368.8223,1011.7673,591.9226,857.7835,859.2638,1220.7225,1122.6891,1132.7752,1006.5503,1073.5942,1494.1441,0,1,879.2743,32.2,360.3849,10443.7328,289.7307,0,1,0,0,0,0,0
2,0,194,395,-8.1,490.1445,1028.8269,0,2.7,35,0,13,1019.553,953.0821,559.2662,947.9824,886.9949,533.1337,1069.6327,479.74,835.0432,0,0,817.2767,1088.2731,659.68,1443.4695,1004.4311,584.3126,807.794,837.6977,1074.8463,997.2365,1237.0345,940.8,956.4633,685.8011,0,0,803.6799,0,481.3,7447.7998,385.2865,0,1,0,0,0,0,0
