"y","past_return","bus_passenger","sub_passenger","temp","wet","m35","f45","m30","m0","wind","sunny","m5","m40","f70","f40","f30","m20","m25","f0","dust","m45","f65","m70","m50","f55","f60","m65","f35","m60","m55","most_use","f50","f15","f20","f25","cloud","rain","X8_9","semester","X18_19","X17_18","temp.sqr"
0,1,409,1746,2,43,1520.8883,1176.4602,1716.8676,451.932,2.4,1,774.643,1277.6667,1314.2719,1152.2567,1718.2784,2913.5869,2828.2211,405.9336,37,1334.6582,617.1358,924.2738,1235.0978,1000.6554,841.7481,541.6243,1423.4154,737.439,1092.2724,19620.1456,1042.1027,1331.7675,4551.2047,2947.6832,6,0,0,0,0,0,4
1,1,475,2078,2.2,48,1563.615,1213.4825,1743.0036,518.499,2.2,1,862.0225,1279.4113,1320.5806,1115.5868,1732.9643,3048.8963,2861.655,421.9394,33,1273.3366,633.3601,908.7911,1182.228,964.4287,844.4154,503.9378,1458.7331,739.1344,1004.7152,20033.1745,987.4939,1509.9943,4622.7266,3001.5806,6,0,0,0,0,0,4.84
0,0,576,2675,2.3,49,1541.2622,1165.018,1758.573,527.9048,2.4,1,1113.7642,1264.2411,1322.5985,1060.8693,1653.7936,3128.9349,2945.7799,401.7319,37,1286.7302,575.3131,924.7538,1200.9963,913.6478,837.3723,509.5979,1330.0928,703.575,931.7262,20077.6446,1036.4946,1773.7533,4704.3098,3014.8984,7,0,0,0,0,0,5.29
2,0,626,3455,1.6,56,1580.843,1125.9201,1832.8592,478.9472,3,1,1462.203,1260.9816,1304.803,1050.205,1699.6399,3566.9292,3144.4974,470.282,38,1265.1751,591.3638,918.6571,1119.0981,912.9846,794.8837,528.022,1307.0461,662.4177,862.4286,21374.8499,969.4632,2060.307,5077.701,3165.3341,8,0,0,0,0,1,2.56
1,2,939,4126,1.3,58,1658.274,1187.7941,2164.098,486.4166,1.9,1,1744.4481,1358.0766,1259.3332,1075.355,2191.8572,4113.3908,3613.3573,458.8049,31,1371.9742,613.0449,933.1072,1149.0736,952.0257,790.7419,510.3344,1477.9913,717.9191,922.902,24922.9893,969.3633,2215.459,5727.6594,3976.3613,9,0,0,0,1,0,1.69
2,1,729,2725,1.3,65,1653.4535,1112.8779,2131.5452,477.2858,2.6,1,1583.4592,1230.2638,1230.6667,979.0794,2116.7063,4065.1125,3726.0957,461.8789,21,1213.1551,628.8605,876.745,1018.1303,909.9748,784.2587,491.4713,1431.2488,650.9527,864.4499,25018.0437,904.3468,2102.8311,5850.444,4043.4377,9,0,0,0,0,0,1.69
1,3,627,3443,1.2,68,1583.3262,1040.8249,2130.5112,497.7466,1.8,1,1381.3895,1089.3896,1215.3251,899.9572,2055.64,3789.5552,3683.61,466.3662,22,1167.5954,628.7436,848.6156,952.5821,842.1525,732.2397,479.5888,1380.969,590.3687,816.706,24191.7665,849.9934,1698.0712,5604.409,3963.7459,9,0,0,0,0,0,1.44
2,1,723,3962,1.1,74,1515.8027,999.9461,1987.1486,531.9859,2.8,1,873.1528,994.5742,1199.8616,788.8963,1898.2962,3060.5916,3461.494,408.4166,29,1045.0666,618.7889,876.2562,884.6691,787.7225,753.9444,450.1245,1354.3022,607.2116,776.5617,21995.3497,837.7435,1002.9422,5014.7695,3702.9449,9,0,0,0,0,0,1.21
0,1,362,1166,0.9,75,1424.2559,979.5203,1926.8968,497.0972,1.5,0,609.4041,896.9688,1186.8485,740.4864,1918.2531,2813.8935,3518.1665,403.045,28,1037.7303,598.7396,871.3815,845.0835,753.3699,721.0197,441.0624,1286.4655,579.0217,744.7992,21495.9867,792.4223,810.8642,4899.2655,3708.7899,8,0,0,0,0,0,0.81
0,0,203,319,0.6,75,1333.3334,761.3617,1768.6366,414.5938,1.3,0,470.2152,895.762,1145.3585,711.5363,1884.8524,2724.7673,3416.9302,343.2253,27,970.2347,505.2386,783.018,749.8151,673.1856,635.2793,424.8363,1181.4152,537.363,743.2161,20874.1936,717.6586,624.7277,4984.0756,3580.1829,9,0,0,0,0,0,0.36
0,0,65,1,0.7,81,1298.8684,775.1001,1765.9561,426.6739,1.6,0,444.4648,884.8557,1212.3185,698.8754,1887.471,2761.1498,3449.8626,332.3311,30,963.4141,512.173,782.3677,766.7922,662.4176,641.0496,418.9969,1207.9439,524.4742,709.9803,21016.0488,711.7672,605.8332,5007.5642,3637.2328,9,0,0,0,0,0,0.49
1,1,17,0,0.7,81,1292.2232,785.4322,1747.6222,441.5134,1.3,0,428.2473,872.2138,1187.8481,727.4408,1892.3083,2788.5948,3456.5987,345.1318,31,961.2036,519.4533,793.1148,779.3861,666.8511,638.1279,414.6474,1238.0208,523.2548,705.5771,21061.1789,684.1675,582.792,4980.5129,3665.298,9,0,0,0,0,0,0.49
1,3,19,0,-0.4,77,1299.4078,775.7705,1736.8592,458.0187,2.4,0,439.4328,890.5016,1209.5271,710.2491,1920.5468,2766.1461,3478.9939,340.5756,30,972.9738,506.6489,772.5876,809.4018,651.9989,636.5435,417.1738,1229.7883,521.8646,734.9129,21083.1486,703.6787,612.6588,4990.509,3660.8975,0,0,0,0,0,0,0.16
0,0,13,0,-1.6,78,1304.0884,781.8964,1753.8279,450.7315,2,0,445.6092,887.1485,1197.8386,703.2089,1906.5811,2801.692,3470.7597,346.8314,27,963.7398,506.116,795.8666,799.5994,655.9734,633.1964,408.4671,1233.1164,524.7697,700.7751,21124.8989,692.8638,605.7831,5009.4618,3645.3716,0,0,0,0,0,0,2.56
0,0,37,12,-2.2,76,1310.1349,788.2734,1744.4878,446.1981,2.5,0,433.3701,867.3928,1176.5258,708.6911,1913.1474,2779.9815,3507.3218,346.6203,40,1006.9669,492.5156,775.9919,795.2073,669.6746,630.0459,417.227,1208.7816,518.97,705.018,21114.927,704.1759,584.2396,5006.1417,3644.9303,0,0,0,0,0,0,4.84
0,0,73,533,-2.9,74,1302.2315,823.8623,1755.528,445.893,3.3,0,436.69,922.3312,1188.0812,729.2817,1936.3364,2804.2118,3528.7522,346.2872,30,1001.119,517.363,811.6538,823.1289,664.3869,652.5745,443.7448,1209.1864,520.1243,727.137,21182.1909,697.6113,608.1986,4987.1576,3658.787,0,0,0,0,0,0,8.41
0,0,165,879,-3.6,73,1358.1896,845.7905,1757.5362,462.159,2.6,0,457.1604,929.9184,1204.6782,756.5117,1956.8949,2743.7162,3460.1136,349.9687,33,1011.561,531.4881,810.804,859.3558,691.5141,665.3061,455.1808,1277.9817,559.0654,801.5231,21120.162,718.2116,581.5113,4950.9677,3614.7621,0,0,0,0,0,0,12.96
0,0,409,2390,-4,76,1409.4014,926.4106,1771.1274,497.5077,2.5,0,489.7856,1006.0616,1270.5529,762.7603,1936.5794,2700.5523,3341.18,393.2866,37,1171.3598,567.9657,819.309,952.5671,786.05,672.485,471.0293,1283.4648,608.9792,948.0406,20663.6595,801.5529,621.6162,4735.728,3485.6262,0,0,0,0,0,0,16
1,1,703,4454,-4.6,75,1439.1881,1050.9343,1673.442,429.8143,1.9,0,708.9889,1050.2679,1310.776,898.8889,1764.2484,2567.7235,2885.0788,411.0521,42,1247.1875,569.5154,862.0225,1030.6452,817.9676,761.902,528.4385,1373.5342,656.0574,923.6226,19287.4005,911.8173,755.4508,4435.8508,3148.3347,0,0,1,0,0,0,21.16
1,0,563,2763,-4.3,73,1484.9312,1169.6089,1657.2913,476.2704,3.8,0,802.3288,1067.1779,1362.727,1023.4973,1700.6607,2525.5709,2692.5035,436.1389,41,1271.5629,623.2557,895.6861,1049.6416,901.2309,771.5786,507.5462,1351.6933,735.4294,1016.4731,18381.2978,933.4412,742.958,4089.8537,2878.7932,0,0,0,0,0,0,18.49
1,1,339,1469,-3.5,66,1626.0089,1149.9966,1662.6421,564.9719,2.8,0,745.1764,1142.6576,1389.6236,1124.0373,1726.2785,2566.0131,2649.8149,401.6917,43,1334.0195,602.1127,882.974,1116.5761,975.3952,805.8685,535.5387,1417.7404,752.9536,1080.6244,18520.0498,988.5911,707.7921,4018.2643,2853.2876,0,0,0,0,0,0,12.25
0,1,308,1379,-1.9,55,1552.6038,1169.7304,1649.5387,565.6571,3.2,0,871.9803,1203.1293,1418.5423,1119.5857,1713.4265,2691.9563,2658.0089,450.879,42,1308.7639,563.289,842.2518,1104.4923,928.1541,790.0707,506.5349,1472.2093,770.371,997.706,18683.3125,969.2849,769.4529,4008.8564,2936.7126,0,0,0,0,0,0,3.61
0,0,370,1599,-0.6,45,1497.8116,1216.4054,1658.6124,433.2093,2.5,0,870.0727,1156.5536,1323.5624,1054.4294,1695.3672,2795.5505,2720.6444,490.2858,43,1313.2655,586.3449,896.2076,1094.7253,930.3996,808.3733,493.4305,1468.1053,768.8867,1018.4863,19009.8245,967.2959,1064.8502,4202.652,2971.0811,0,0,0,0,0,0,0.36
0,0,467,1782,-0.5,43,1506.2213,1239.7109,1656.7619,429.6683,2.9,0,989.5104,1171.0539,1423.9683,1098.4005,1759.9491,2844.3175,2704.3944,497.7917,43,1326.4952,632.3722,894.3292,1142.2775,1014.2967,816.125,518.293,1465.6131,794.5583,1120.3341,19237.3459,993.7276,1102.9943,4289.9368,3010.1518,0,0,0,0,0,0,0.25
0,0,409,1826,0,37,1569.0751,1216.8104,1687.9267,454.1507,3.6,0,937.4322,1293.9246,1356.8135,1105.8834,1747.3041,2991.9275,2684.0141,570.3768,45,1339.2199,637.2655,974.4273,1180.6273,1048.0621,843.3569,491.0259,1468.4375,744.8914,1063.6873,19667.8039,1053.8112,1232.4237,4528.7112,2990.4077,0,0,0,0,0,0,0
1,1,534,2153,0.9,32,1632.6032,1182.3616,1684.6875,486.001,3.5,0,1068.2919,1260.19,1363.4909,1031.82,1740.7127,3013.6792,2816.5996,602.7906,52,1305.28,665.3859,873.5649,1160.9242,1045.2699,867.7802,552.0688,1473.7527,755.3437,982.3819,19970.2068,1031.6571,1546.4401,4624.7426,2983.4293,0,0,0,0,0,0,0.81
0,1,543,2758,0.7,29,1582.6272,1122.2438,1699.522,521.1488,3,0,1374.2412,1269.5939,1307.8821,957.4987,1672.2686,3258.2331,2808.911,633.0531,36,1227.5617,578.8968,877.7466,1059.9317,977.017,775.1386,562.3241,1409.7165,730.1684,970.1476,20222.3643,956.938,1858.1393,4815.212,2975.8739,0,0,0,0,0,0,0.49
1,3,654,3630,-0.4,29,1699.7198,1026.0213,1699.5822,470.0364,2.8,0,1558.3154,1295.1382,1276.415,892.226,1704.994,3736.9267,3008.4172,579.4513,35,1269.0243,591.7059,886.4459,1065.7813,896.1653,746.8165,507.3438,1383.1168,702.3097,951.0715,21420.8069,882.2542,2189.9791,5033.8087,3154.2415,0,0,0,0,0,1,0.16
6,2,905,4137,-1.7,31,1909.7167,1146.1821,2077.9551,471.4909,2.2,0,1622.1074,1379.2063,1290.1995,1015.6965,2123.0683,4175.1044,3700.5412,505.1516,34,1403.997,622.002,801.7977,1078.443,917.0961,745.109,478.6264,1501.48,721.0145,1041.3257,25260.1969,941.8321,2240.3257,5798.6708,3973.6604,0,0,0,0,1,0,2.89
5,7,730,2757,-2.6,35,1760.4638,951.9932,2093.9431,499.3686,0.7,0,1557.8975,1237.8793,1262.536,880.7411,2169.1348,4419.1781,3839.9021,537.752,33,1246.116,571.6492,840.2927,1000.8044,938.6701,746.7407,497.7653,1409.6378,673.3507,889.6418,25901.0115,855.3406,2253.256,6041.0025,4167.7493,0,0,0,0,0,0,6.76
2,3,652,3519,-2.5,34,1628.7147,960.5351,2158.7032,482.9153,2.5,0,1269.1329,1114.4729,1226.7881,849.1998,2048.6651,4050.6744,3759.2817,469.6017,26,1224.347,595.7314,790.273,989.9876,895.873,732.5094,489.8588,1394.9223,637.75,829.998,24881.6473,825.7104,1904.7227,5777.427,4063.2589,0,0,0,0,0,0,6.25
3,0,824,4445,-3.5,37,1508.3825,915.8512,2055.1527,530.3913,0.8,0,849.88,1053.7061,1179.2421,816.937,1966.2933,3229.9279,3591.9289,415.4266,30,1122.9576,557.9976,824.7854,891.6476,810.0082,705.2109,463.3358,1346.114,653.1591,784.0163,22431.4633,827.717,985.2175,4976.072,3757.592,0,0,0,0,0,0,12.25
1,2,384,1263,-4.4,41,1373.7068,910.2341,1921.5068,464.2915,1,0,555.8951,1036.0955,1179.462,805.8697,2054.8981,3015.9655,3559.623,452.6118,39,1056.3934,556.9318,825.1418,829.5264,750.2842,719.7761,463.4324,1351.0216,627.6015,754.1582,21880.282,769.299,818.371,4907.8057,3695.7545,0,0,0,0,0,0,19.36
1,1,171,304,-5.1,42,1260.9501,712.8872,1814.2849,430.4211,1.5,0,493.0383,894.8169,1189.3007,712.0011,1900.2941,2741.6409,3445.6412,337.0844,38,961.1983,481.9518,772.3474,740.6995,669.7334,655.5735,410.0242,1226.3562,553.6753,697.7786,20946.1903,732.9114,618.6153,4923.6254,3633.3975,0,0,0,0,0,0,26.01
1,0,65,1,-5.6,45,1231.2925,707.5146,1816.806,463.7496,1.3,0,485.2308,912.2503,1182.2962,691.204,1906.1708,2804.8499,3471.05,338.3385,39,961.5483,476.1428,781.3908,742.1624,676.7742,660.1451,413.5405,1263.7848,522.324,676.3594,21057.7735,718.6989,638.3783,4946.6068,3617.2127,0,0,0,0,0,0,31.36
0,0,17,0,-6,48,1212.7513,701.5286,1798.4028,482.5646,1.3,0,517.4785,917.9087,1207.2392,703.2812,1921.6897,2803.609,3447.8615,346.4119,37,949.3753,474.5378,782.5851,756.5019,690.6971,660.0677,414.4396,1237.7062,524.8788,686.2011,21015.4538,717.0778,670.9914,4938.8003,3654.633,6,0,0,0,0,0,36
0,0,19,0,-6.6,49,1215.3463,695.8045,1784.7372,475.468,2.2,0,493.4241,909.1889,1200.7445,699.9549,1950.5218,2798.212,3435.3492,349.0026,35,958.5225,484.7861,781.3408,766.1009,676.8048,644.3496,409.597,1258.0358,501.0067,687.2364,21070.5018,721.3048,668.6242,4936.599,3691.7005,0,0,0,0,0,0,43.56
1,1,13,0,-7,52,1226.9726,704.1617,1750.2316,499.4808,1,0,500.7314,909.9922,1217.0649,709.6838,1935.9849,2839.5731,3440.3751,370.6127,36,960.3698,469.9149,776.3321,742.4207,680.5889,642.6093,398.82,1273.593,515.8853,688.3981,21109.2023,709.6823,678.6348,4943.5125,3698.9595,0,0,0,0,0,0,49
0,0,37,12,-7.2,52,1211.9458,711.3062,1744.212,491.2428,1.9,0,499.6189,928.8003,1200.6546,717.9554,1945.8215,2820.9895,3451.7501,381.632,42,974.0201,455.1418,777.9506,733.7693,699.9952,650.1219,407.5604,1268.6953,524.7709,712.1095,21136.6721,717.0835,670.3431,4987.5214,3705.7365,0,0,0,0,0,0,51.84
0,0,73,533,-7.3,54,1239.7007,730.8193,1763.6548,489.5298,1.8,0,481.4079,934.6902,1206.3331,718.1476,1980.2451,2842.5515,3478.0602,404.7311,35,999.5204,481.4927,792.1598,723.1921,699.1136,656.8425,413.3529,1260.0986,521.3198,711.5819,21279.6839,725.108,666.1173,4976.4909,3738.8821,0,0,0,0,0,0,53.29
0,0,165,879,-7.6,55,1245.02,713.6146,1765.5455,456.4535,2.4,0,500.7994,922.2871,1191.4505,759.3347,1947.9,2825.7755,3449.5003,364.1278,40,990.0505,516.3436,812.1216,794.6455,729.8877,689.5152,425.3057,1289.5483,530.958,791.3077,21158.1603,743.6827,646.3455,4927.9203,3706.9504,6,0,0,0,0,0,57.76
1,0,409,2390,-7.7,57,1409.0259,811.2247,1778.6537,426.4479,2.3,0,457.4312,1060.4327,1234.1795,809.3612,1900.0812,2786.3893,3343.4782,424.6022,41,1145.8054,504.9579,799.4512,923.3035,840.5197,709.0737,446.152,1297.6226,590.1475,825.7137,20904.1557,832.0302,652.1441,4822.5069,3566.3979,7,0,0,0,0,0,59.29
3,2,703,4454,-7.5,58,1373.2947,884.67,1620.1198,402.2292,2.6,0,596.2558,1070.84,1270.5417,885.6897,1828.1569,2577.6412,2930.9373,450.2952,44,1093.0194,530.0965,850.2804,1067.3595,894.4149,763.5693,503.9147,1336.2544,690.2943,885.5022,19415.2747,924.6223,690.2456,4545.3299,3203.5405,7,0,1,0,0,0,56.25
1,2,563,2763,-6.4,56,1338.0577,951.2107,1555.5334,445.0286,0.9,0,676.0576,1089.6847,1372.3668,960.1705,1709.1042,2504.3141,2718.9466,513.298,31,1250.0208,565.6465,920.0955,1124.7572,932.4923,786.12,546.9377,1361.8976,713.9206,987.0627,18301.0504,961.8928,696.807,4190.6382,2922.5586,7,0,0,0,0,0,40.96
1,1,339,1469,-4.4,50,1448.5316,1056.0268,1564.3917,435.2444,1.3,0,755.8631,1170.7645,1388.2712,1052.7098,1720.2381,2575.883,2741.5037,480.8359,44,1269.4163,584.6982,909.8634,1068.1668,980.5778,826.4779,544.8752,1465.8649,719.9369,1022.4542,18494.5864,976.2988,821.3495,4145.0578,2833.1156,8,0,0,0,0,0,19.36
0,1,308,1379,-2.4,46,1439.6284,1092.4421,1592.4525,516.8689,1.5,0,883.0221,1259.185,1364.9849,1133.1315,1617.9179,2610.7795,2697.6369,517.5629,46,1204.6195,623.0919,936.9902,1056.1659,1006.2098,823.1101,507.085,1435.3185,710.4745,1017.8358,18460.2996,965.6046,910.7332,4107.8265,2958.7394,10,0,0,0,0,0,5.76
0,0,370,1599,-0.6,41,1483.1251,1059.2734,1603.4921,432.2067,2.3,0,757.1266,1198.9597,1234.861,1089.3076,1683.5546,2861.982,2742.3477,488.8472,54,1232.9358,619.2322,978.1981,1056.7712,937.6466,789.9385,503.3555,1453.2256,749.1417,940.0276,19073.443,998.6057,980.6779,4277.7087,2968.0072,10,0,0,0,0,0,0.36
1,1,467,1782,0.5,37,1521.8152,1086.3815,1671.4248,467.2198,2,0,937.2301,1196.0328,1238.3729,1126.269,1654.6865,2921.7887,2726.1302,632.8631,52,1328.1765,611.5315,950.5563,1169.2213,990.2168,817.3868,516.0204,1521.5787,743.1703,1029.7398,19241.7866,1010.9872,1147.1794,4358.3839,2865.9786,10,0,0,0,0,0,0.25
1,1,409,1826,1.3,35,1510.499,1130.2733,1728.0743,523.4519,2.3,1,1004.7249,1243.6034,1251.788,1152.9498,1752.1457,3029.5296,2752.27,580.2782,51,1314.2073,619.8731,961.8978,1130.985,1006.2126,818.6951,552.1517,1522.5026,734.7522,1001.8198,19699.0519,1033.8839,1354.9482,4520.3603,2883.6704,10,0,0,0,0,0,1.69
1,0,534,2153,1.7,36,1541.0543,1088.9487,1729.8699,523.4234,1.5,1,1200.7496,1241.8475,1327.7908,1094.2499,1734.3122,3088.8297,2861.2712,574.8059,49,1290.724,610.056,944.3051,1054.2821,1004.2336,810.0181,537.0426,1544.8454,703.9489,928.5539,20080.3132,996.866,1536.2369,4615.5504,2964.5801,10,0,0,0,0,0,2.89
2,2,543,2758,1.8,36,1560.9858,1060.5371,1712.6398,462.081,1.3,1,1370.8304,1209.665,1277.2771,1039.0558,1648.9586,3218.7427,2938.594,541.2881,49,1226.5677,577.2199,925.7484,1026.7982,959.1355,774.7603,531.5554,1415.5244,680.9115,976.748,20385.7997,973.3887,1802.8236,4898.5381,2991.8163,10,0,0,0,0,0,3.24
1,1,654,3630,1.4,38,1602.4372,996.8984,1729.9652,517.6759,1.2,1,1708.9523,1202.3741,1270.6503,1004.9255,1752.6285,3592.0114,3081.7565,504.9309,50,1240.6573,583.7802,905.2865,1006.8772,919.3602,746.9095,478.1139,1433.8211,680.438,985.0915,21548.7512,932.8818,2114.3699,5166.1776,3189.9537,10,0,0,0,0,1,1.96
7,9,905,4137,0.7,42,1690.9901,1061.4715,2067.4543,476.6288,2,0,1878.2507,1216.5459,1235.673,1065.8853,2206.7941,4045.7786,3632.8523,458.4481,73,1284.3955,610.5533,915.633,978.198,971.0346,752.8192,505.533,1632.7299,688.5434,974.52,25124.6035,1012.0697,2328.6729,5840.3126,4007.6916,10,0,0,0,1,0,0.49
1,5,730,2757,0.1,42,1632.2916,1052.2321,2101.4152,473.301,1.3,0,1799.2747,1131.2558,1231.2718,980.8542,2138.6823,4130.0855,3848.3147,434.1231,82,1211.9287,603.7624,882.3974,924.0806,850.6365,704.3916,471.6176,1648.1679,675.8487,918.758,25700.2038,946.7451,2301.9008,6094.8715,4106.3751,10,0,0,0,0,0,0.01
3,2,652,3519,-0.6,44,1521.6794,1062.8854,2034.7251,486.9643,1.6,0,1485.5817,1146.0455,1247.5894,941.1628,2075.4238,3839.492,3763.9719,461.3982,78,1176.7038,615.0753,882.0477,911.6234,830.883,744.3104,487.8744,1540.7638,588.2312,907.1108,24708.7611,908.1559,1942.693,5873.572,4059.1331,9,0,0,0,0,0,0.36
7,1,824,4445,-1,46,1523.1841,931.2939,1944.6477,492.7192,2,0,842.9634,1114.4628,1226.8523,923.382,2035.6102,3155.8753,3534.1431,455.1051,68,1173.1242,600.2293,892.3545,924.0112,838.5855,747.4844,460.746,1419.2462,600.2506,870.0983,22566.0924,875.9373,1128.991,5143.4073,3809.9785,8,0,0,0,0,0,1
0,2,384,1263,-1.3,46,1353.0831,851.1446,1871.5158,467.948,2.2,0,617.4476,1043.1623,1162.5476,881.9749,1985.1965,2888.0512,3534.5626,460.7364,67,1098.9758,585.3484,881.1481,832.5151,769.7463,718.5013,428.6366,1356.5203,568.3649,810.0104,21717.0983,828.5044,800.6874,4978.618,3749.5508,7,0,0,0,0,0,1.69
2,1,171,304,-1.9,48,1312.6947,733.4287,1805.2209,486.8413,1.2,0,485.1722,911.5343,1168.7657,731.6472,1873.6803,2725.8432,3505.2319,311.6862,69,1001.2015,525.774,812.207,738.7464,711.664,624.9407,426.4844,1222.6284,551.5991,734.4792,21122.4254,726.2676,657.2524,4996.1149,3681.0111,8,0,0,0,0,0,3.61
0,0,71,0,-2.5,53,1281.6702,724.9956,1809.4288,458.345,1.7,0,495.0426,883.1899,1133.0606,725.8642,1899.173,2765.4938,3497.8968,327.3134,66,1013.7634,505.4817,796.1369,736.2446,692.9651,639.6066,442.0276,1235.1833,526.3638,741.1644,21220.5403,728.9382,677.9427,5039.1197,3692.5747,7,0,0,0,0,0,6.25
0,1,23,0,-3.1,53,1269.0922,728.1194,1830.4885,477.0877,1.5,0,476.8808,868.5323,1130.471,714.7589,1905.1784,2786.1166,3499.6137,340.2212,70,1013.8123,504.6834,780.6793,718.045,681.3852,632.9334,422.3068,1239.2033,521.766,713.5802,21218.9115,740.8782,694.4675,5004.5189,3684.6999,0,0,0,0,0,0,9.61
0,1,17,0,-3.7,55,1245.3405,719.3336,1811.3189,418.0031,0.9,0,513.6014,875.802,1164.3847,720.518,1919.9065,2818.2734,3534.4788,317.2813,71,983.5934,511.5867,773.2306,748.7977,680.7326,645.6399,439.6261,1228.5692,516.9671,721.393,21246.388,720.3157,708.0799,5008.0168,3680.4839,0,0,0,0,0,0,13.69
0,0,21,0,-4.5,59,1225.0948,707.9885,1821.6173,419.6764,1.6,0,515.5136,876.4111,1155.9727,714.0227,1928.0063,2778.3579,3545.7381,330.15,60,1003.4115,518.6519,763.1355,736.15,672.359,660.754,447.5487,1239.2938,519.2479,716.1862,21215.9413,705.6134,714.7073,4966.1025,3711.7306,0,0,0,0,0,0,20.25
0,0,36,7,-4.8,62,1234.8361,680.0894,1821.7793,422.1544,2.1,0,501.3521,865.3585,1179.1844,707.7436,1916.0988,2780.5806,3545.0453,336.2309,59,998.7819,491.9447,789.372,737.8118,700.7122,652.4215,430.2526,1240.7358,514.7797,719.3895,21296.1261,713.8558,703.6267,5015.1474,3741.9028,0,0,0,0,0,0,23.04
0,0,79,549,-4.6,62,1215.4999,717.04,1812.68,443.4311,2.8,0,474.9079,895.7122,1194.9703,716.611,1922.7526,2767.0336,3509.9574,339.4033,58,1008.8125,520.7774,834.819,746.7405,700.029,634.9939,453.3727,1261.5443,520.5682,758.696,21256.4469,738.4226,712.9253,5054.0981,3712.881,0,0,0,0,0,0,21.16
1,0,190,840,-5.4,60,1265.0238,731.6237,1838.6591,426.0456,2.2,0,480.9182,910.1391,1190.9673,758.5705,1902.8353,2765.6896,3477.111,334.1769,57,1026.215,533.0984,829.4821,759.8974,704.4742,665.6662,415.8532,1286.6959,557.2018,801.0049,21273.8544,738.4536,698.6146,5032.8659,3704.9738,0,0,0,0,0,0,29.16
2,0,382,2408,-5.5,60,1350.7484,789.0511,1850.4013,433.8309,1.5,0,477.8777,1114.3119,1197.7868,828.1219,1908.0433,2712.3928,3349.1429,399.6969,57,1094.459,551.6661,848.9536,866.0032,821.6775,703.2221,469.4233,1334.6531,614.6091,895.3446,21037.5839,768.5667,690.8519,4911.043,3621.1591,0,0,0,0,0,0,30.25
1,1,798,4521,-5.9,62,1443.8821,905.0192,1708.304,434.9017,2.5,0,529.3628,1056.3386,1380.4266,932.0352,1737.5508,2510.2592,2965.945,378.0776,62,1205.135,584.2306,830.0255,966.3935,860.2866,746.6684,475.536,1311.672,667.8144,982.1754,19495.1203,911.872,692.9302,4577.0961,3240.4111,0,0,1,0,0,0,34.81
3,1,535,2779,-5.1,62,1442.563,1037.6785,1618.895,429.1649,2.3,0,729.1295,1179.7429,1451.9185,980.0643,1638.3826,2491.2461,2707.7563,362.3099,67,1343.5304,608.15,853.937,1054.5811,988.9927,769.8042,526.9562,1286.8968,728.4245,926.4729,18210.7655,950.1574,852.1718,4154.1002,2870.9255,0,0,0,0,0,0,26.01
1,4,383,1542,-3,53,1469.5658,1089.7515,1528.1069,444.5838,2,0,804.439,1182.1001,1390.8253,1061.6199,1607.1841,2490.9356,2676.2793,405.5688,62,1315.2247,617.7173,924.8026,1093.3679,962.7143,790.2159,546.0655,1331.1931,759.5426,1092.3515,18039.098,933.4435,898.2249,4060.0781,2875.7551,0,0,0,0,0,0,9
0,0,321,1360,-1.1,41,1455.9611,1086.4054,1593.5672,484.4217,2.7,0,849.8831,1166.1954,1357.3101,1097.5142,1671.6272,2506.3805,2675.3376,492.251,52,1253.2676,615.4118,837.6758,1042.8067,989.263,787.3777,500.0299,1413.5717,729.1875,1048.5879,18345.8244,963.9306,967.8594,4105.3856,2923.9935,0,0,0,0,0,0,1.21
1,0,378,1634,0.3,35,1487.4814,1139.3816,1620.3242,456.497,3.4,0,733.1055,1153.743,1392.7596,1125.6536,1741.5465,2629.1948,2734.7321,589.6873,58,1267.8483,640.4325,928.5626,1041.5243,982.0331,810.9914,480.4861,1420.2365,735.0112,1084.259,18753.9812,950.0097,1095.7959,4231.7063,2888.7594,0,0,0,0,0,0,0.09
2,3,473,1901,1.7,33,1491.6646,1117.7551,1631.5152,477.161,4.2,1,777.0189,1167.8932,1310.6514,1147.7357,1704.2663,2803.6428,2742.9254,651.9014,53,1278.4626,685.8402,943.9138,1091.2253,1007.8737,780.7081,496.6182,1465.8026,763.659,1148.392,19181.6827,972.8018,1286.7591,4400.8707,2940.9951,0,0,0,0,0,0,2.89
1,1,507,1856,2.8,31,1595.6954,1152.1156,1639.3873,540.113,4.2,1,927.6003,1218.2919,1335.756,1131.1083,1705.1164,2948.9347,2735.4908,696.3489,59,1348.6224,675.4948,958.0808,1141.7671,950.2714,802.4767,509.4384,1441.1287,754.8811,1085.1446,19583.641,1039.1849,1562.5994,4588.4278,2929.4599,0,0,0,0,0,0,7.84
1,0,513,2286,2.8,31,1579.6087,1105.1518,1717.7176,559.5933,2.6,1,1058.8059,1203.0604,1381.4521,1085.9842,1749.2959,3110.9762,2829.0337,632.4625,67,1323.6466,646.3314,919.131,1077.7064,993.8487,771.9594,491.9404,1340.4747,764.9445,1116.6357,19928.6609,1002.07,1709.2088,4653.4628,2948.0913,0,0,0,0,0,0,7.84
0,3,555,2830,3.1,31,1534.2658,1086.183,1731.0035,595.5164,1.6,1,1386.7166,1170.4626,1245.2536,1051.2128,1643.9713,3306.7045,2910.6127,599.5385,49,1254.171,620.9333,890.8632,1080.6341,910.2923,772.0241,489.8572,1330.4894,734.6416,1016.6768,20282.966,1032.0568,2001.143,4895.5607,2930.3581,0,0,0,0,0,0,9.61
