"y","temp","rain","wet","snow","cloud","dust","temp.sqr","sunny","semester","past_return","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","m10","m5","m20","m25","m30","m40","m70","f0","f15","f20","f25","f30","f35","f40","f50","f60","f65","f70","bus_passenger","sub_passenger"
0,-8.1,0,50,0.4,0,97,65.61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.0303,863.317,4167.4191,3858.8619,1904.2358,961.0031,814.9697,344.8611,1017.4953,6799.2635,4328.3826,2031.1332,1376.4901,745.3954,717.4985,608.241,523.2584,1196.1506,59,0
0,-9,0,47,0.4,0,87,81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.0388,811.8161,4123.4589,3860.4532,1945.3814,946.8047,822.6925,352.2296,1039.6646,6801.3568,4312.0066,2045.8647,1386.6825,769.6253,725.6875,602.308,514.3927,1204.7794,46,0
0,-9.6,0,45,0.4,0,77,92.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.6716,820.2619,4049.3538,3870.5635,1926.5697,933.065,829.0324,362.6046,1027.4377,6729.0911,4277.9211,2068.9941,1377.5464,775.7654,733.0005,603.331,507.9276,1206.6391,38,11
0,-10.2,0,47,0.4,0,77,104.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.8038,771.9494,3989.1143,3835.6891,1911.7,907.8515,802.9092,377.5004,1014.8541,6651.9277,4276.0636,2067.8485,1377.4356,757.2475,748.5287,604.2462,529.7234,1190.6901,112,587
0,-10.3,0,46,0.4,0,71,106.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.0666,813.9481,3987.5385,3805.1485,1956.4833,916.4703,826.4305,370.6295,1009.4059,6558.9368,4232.1074,2025.4433,1381.353,790.5523,756.7518,622.2801,561.7674,1265.2671,228,937
0,-10.7,0,47,0.3,0,72,114.49,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.6177,778.2498,3918.1165,3689.6272,1935.4458,1067.2207,842.6083,368.1799,935.3662,6444.3014,4071.5689,1974.0621,1385.7657,902.1427,842.6053,626.9526,560.0323,1262.5865,516,2664
0,-11,0,49,0.3,0,82,121,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.0004,1022.164,4009.0704,3324.6409,1715.5436,1072.9921,922.4038,429.3285,1157.5801,6208.9584,3560.4597,1830.6266,1358.9568,1007.2008,930.5289,689.9891,578.9782,1342.1139,867,4847
0,-10.5,0,48,0.3,0,80,110.25,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,280.8002,1133.4083,4091.4631,3124.1404,1673.1094,1085.8592,980.4163,395.4279,1202.3698,6116.484,3235.9396,1702.8371,1354.7681,1023.5371,980.418,737.448,583.4326,1371.4756,593,3055
3,-9.5,0,45,0.3,0,91,90.25,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,229.3241,1264.2868,4231.355,3098.2725,1626.4723,1127.5479,1013.9354,342.2858,1304.2937,6157.5855,3161.889,1744.9262,1463.526,1082.957,1031.3972,803.1229,616.8558,1333.22,423,1833
0,-8,0,46,0.3,0,87,64,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,223.3011,1285.5013,4364.2358,3053.8123,1697.4078,1092.3046,917.8302,411.7722,1576.987,6276.6999,3221.5552,1846.9973,1444.6693,1075.9817,999.6949,788.7395,608.9858,1333.9936,349,1852
4,-7.7,0,45,0.3,0,79,59.29,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,243.6175,1330.2382,4536.0766,3031.2284,1720.8521,1104.1775,898.8302,641.8817,1698.825,6352.2962,3246.6442,1766.4934,1380.2097,1141.2759,1047.1574,831.1746,605.1827,1349.2095,452,1942
5,-6.5,0,47,0.2,0,71,42.25,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,239.2163,1288.4032,4515.2784,3029.7022,1734.9764,1123.947,953.744,708.2917,1800.866,6342.409,3212.9282,1748.0181,1416.2387,1242.5205,1051.253,845.9433,626.6045,1334.969,494,2344
2,-5.5,0,47,0.2,0,44,30.25,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,223.5671,1409.5925,4719.5611,3051.3751,1719.9196,1121.819,979.4865,746.4738,1913.9681,6535.7386,3195.9241,1792.5355,1440.1276,1148.8155,1067.0832,834.583,647.5648,1389.166,549,2324
0,-5.3,0,45,0.1,0,44,28.09,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,240.2152,1365.6899,4647.8023,3064.924,1731.0555,1133.402,987.5665,688.9724,1838.7488,6545.0548,3174.5769,1798.3752,1464.053,1116.4938,1055.1392,852.8481,628.1782,1324.9142,607,2694
1,-5.5,0,45,0.1,0,44,30.25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,263.6788,1301.4657,4365.8053,3019.4435,1760.2905,1185.9772,1010.3968,682.5799,1904.99,6400.6955,3244.2386,1768.123,1441.4607,1127.5285,1006.2548,784.0903,599.2877,1283.4816,682,3281
8,-6.4,0,48,0.1,0,36,40.96,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,265.8718,1478.0393,4507.0994,3130.4986,1853.4732,1286.9739,923.7092,635.6745,1957.1174,6570.8515,3434.6641,1757.7304,1461.9964,971.313,1004.03,773.9696,593.9348,1245.8435,864,3833
0,-7.3,0,51,0.1,0,40,53.29,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,266.4176,1507.4053,4869.5254,3710.882,2155.3431,1364.8278,922.4589,583.0599,1978.0428,7048.1782,4123.8575,2207.8759,1658.3715,1068.4643,1037.4369,779.0733,607.7556,1279.1961,1112,4233
1,-7.7,0,52,0.1,0,32,59.29,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,249.5387,1465.645,5112.0777,4111.368,2298.3173,1370.5875,943.7081,565.9153,1968.9834,7350.6495,4413.9903,2229.7486,1554.8486,1079.638,1003.4317,745.0195,579.7967,1203.0821,891,2925
2,-8,0,55,0.1,0,25,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,226.8605,1336.9926,5059.3762,4201.9716,2358.9788,1298.8077,937.5418,510.4782,1876.8768,7412.8618,4494.6465,2275.3297,1525.19,1004.2309,969.982,738.2386,611.9728,1194.6107,741,2921
1,-8.3,0,56,0.1,2,28,68.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,236.4515,1270.3947,4998.1656,4232.7366,2278.7324,1302.1394,925.1423,466.8562,1639.8502,7358.9946,4576.6504,2345.825,1458.5844,956.9561,891.4492,693.4802,602.7293,1217.5082,746,3263
1,-8.4,0,60,0.1,0,31,70.56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,250.2959,1043.5472,4783.1738,4223.964,2138.794,1175.2928,929.3474,455.7976,1456.5171,7045.609,4498.8598,2287.8355,1382.1557,970.9903,888.5321,696.3407,588.3227,1178.6092,676,2868
0,-8.3,0,60,0.1,1,27,68.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.9294,853.5476,4380.9548,4050.3635,2060.1619,1054.2438,858.2677,377.0536,1204.6564,6965.2498,4376.1798,2099.3688,1372.0744,769.2344,780.5409,646.1594,511.3073,1183.283,410,1624
0,-8.5,0,63,0.1,9,25,72.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.4359,769.2898,4252.2094,3970.8194,2024.5016,1023.8075,850.322,366.8498,1092.7887,6804.0674,4288.5333,2067.4443,1373.6518,756.9287,768.0839,633.2513,522.2079,1191.715,238,483
0,-7.5,0,63,0.1,9,23,56.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.9138,832.0966,4229.063,3956.4576,1994.3031,965.4715,846.9896,377.4273,1130.3671,6777.6814,4262.0939,2109.3999,1402.0835,792.6025,749.6721,635.3082,522.5235,1203.0825,144,4
0,-7,0,63,0.1,8,24,49,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.4842,840.3151,4201.5746,3893.9427,1984.9889,1001.6749,842.2549,363.9922,1170.4037,6659.5358,4253.1061,2090.8127,1365.6285,792.2336,772.4111,643.1041,537.7195,1197.571,88,0
0,-6.9,0,66,0.1,8,30,47.61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.8525,829.9482,4040.2311,3874.4254,1980.452,975.8805,831.6094,412.8159,1129.9158,6637.5713,4249.2404,2095.3449,1352.866,756.0414,775.9196,634.9917,517.4463,1225.0059,43,0
0,-7.3,0,70,0.1,2,32,53.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.4943,781.7925,3987.9905,3784.4448,1954.7919,974.9693,837.3488,371.4247,1112.7595,6556.0926,4202.2209,2060.643,1342.0487,769.7614,731.317,636.1267,507.8837,1245.7729,45,6
0,-7.7,0,72,0.1,0,25,59.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.8536,796.0591,3849.1291,3719.3101,1942.1572,956.1798,827.7705,381.9554,1088.4512,6481.4604,4122.8832,2026.7643,1333.0087,757.7226,730.3541,632.6291,527.2109,1214.6221,112,612
0,-7.3,0,73,0.1,8,29,53.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.1092,790.5298,3833.8685,3659.2308,1940.6331,1000.4574,896.8031,380.9346,1062.2204,6419.9962,4139.6835,1978.8009,1318.9441,734.8775,757.0253,672.3127,558.1932,1255.5346,251,943
1,-6.9,0,75,0.1,8,27,47.61,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.1038,808.6779,3775.6604,3492.2284,1899.2711,1081.7296,885.4552,395.1941,985.961,6183.5727,3982.7463,1992.0582,1377.7966,866.8199,830.3192,695.3351,528.9834,1291.066,480,2694
0,-6.1,0,72,0.1,9,31,37.21,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.7946,1099.6242,3803.565,3132.5327,1682.381,1131.0077,971.1083,404.6239,1271.5737,6201.3031,3592.5176,1820.7083,1405.8412,989.2755,933.2381,746.5858,561.6958,1324.9956,863,4702
0,-5.5,0,74,0.1,9,32,30.25,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,245.0837,1251.984,3842.1818,3029.8247,1661.7965,1108.1183,962.359,381.0227,1501.6816,6094.5099,3239.9796,1728.2669,1441.2133,997.4647,981.2819,835.4881,587.6357,1306.3635,589,3022
3,-4.6,0,78,0.3,9,36,21.16,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,286.1595,1338.9254,3981.5893,2977.6375,1634.9388,1192.6508,953.2322,362.4549,1577.8453,5911.8933,3128.451,1758.0291,1519.533,1063.0023,1046.3902,858.0404,649.8687,1440.848,397,1999
3,-3.5,0,75,0.2,9,39,12.25,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,341.1355,1420.7548,4132.2365,2949.1456,1645.3288,1145.28,972.5876,444.7242,1824.0756,6157.355,3167.9628,1720.895,1533.5706,1139.9549,1117.4783,858.4284,668.2969,1311.3475,408,1900
0,-2.7,0,76,0.2,9,38,7.29,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,355.7421,1470.593,4419.4169,2949.3643,1652.333,1145.8611,938.792,496.1427,1959.6074,6264.6798,3158.6207,1728.4633,1453.734,1211.1457,1125.2033,828.9638,624.8327,1285.4836,462,2181
0,-3,0,89,1.1,10,47,9,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,327.9136,1438.5691,4537.7674,2995.8256,1650.8369,1189.7968,1085.8521,631.8073,1994.8798,6207.3721,3217.5094,1729.3032,1455.3726,1220.8964,1204.0959,862.3626,623.7406,1301.0535,540,2493
0,-2.8,0,91,3.5,10,34,7.84,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,353.6785,1536.8767,4566.7806,3046.6696,1668.6101,1142.6241,1030.5024,589.7264,1975.4393,6195.5114,3186.1794,1777.9114,1343.7042,1150.0074,1222.1481,956.815,662.5549,1428.0574,556,2665
0,-2.8,2.4,91,4.5,10,35,7.84,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,307.8373,1576.6991,4442.3754,3133.5222,1718.3326,1197.3384,1044.7127,563.8782,1925.5543,6131.3199,3208.66,1835.8357,1378.4339,1105.8461,1139.2481,896.4967,666.0718,1448.1085,657,2904
4,-2.4,0,91,4.5,10,38,5.76,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,239.0588,1416.1417,4221.801,3179.0956,1740.2715,1147.6799,974.4921,563.2921,1904.5244,6045.973,3286.8102,1794.5085,1348.2801,1054.0193,1151.1815,833.2713,669.5466,1310.4573,744,3433
2,-1.8,0,92,4.5,10,37,3.24,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,236.7858,1481.7874,4405.2146,3348.1902,1830.3655,1174.3314,948.19,554.7182,2087.109,6288.8872,3491.2172,1847.5956,1409.2288,1030.7864,1043.9654,827.3511,654.5223,1351.9315,882,3967
4,-1.3,0,93,4.4,10,36,1.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,250.0096,1622.7719,4771.7069,3938.2116,2249.6711,1255.8259,918.166,677.836,1982.6171,6905.5038,4228.0341,2359.3884,1549.3571,1055.6118,1073.5782,863.9758,600.9102,1273.6958,1184,4332
0,-1.9,0,90,4.4,0,40,3.61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,223.0804,1603.513,5009.1172,4153.4371,2307.0467,1230.6135,913.3679,544.63,2017.7251,7297.8971,4526.3334,2277.3994,1491.9892,1059.2423,1027.967,767.8653,597.9375,1290.697,842,2983
0,-2.8,0,85,4.4,0,44,7.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,189.4549,1560.0412,5070.5205,4288.3108,2341.6517,1232.9299,873.6919,493.105,1962.0868,7597.7386,4639.415,2288.5359,1523.5822,938.733,957.4319,752.5938,588.843,1329.7318,717,3174
1,-3.6,0,84,4.4,0,38,12.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,190.5691,1376.3344,5026.2884,4261.1534,2361.0927,1148.2709,846.8334,514.0059,1679.4983,7437.5264,4637.7166,2252.7522,1522.7057,949.3383,934.8826,737.2478,569.3121,1246.3133,858,3394
0,-4.2,0,77,4.4,3,40,17.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,210.2534,1224.894,4824.5469,4122.7891,2307.9027,1150.4416,837.0203,474.8698,1498.8121,7171.7635,4553.9354,2157.2677,1483.6444,901.7279,890.2105,690.0872,538.7335,1253.2793,758,3112
0,-5.2,0,79,4.3,8,31,27.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.3744,963.4464,4486.739,3926.962,2097.1877,1026.9035,797.4485,339.1213,1240.382,7038.9185,4421.8841,2029.0303,1365.8388,715.8673,775.953,622.0685,493.5782,1245.8987,545,1987
0,-6,0,76,4.1,4,29,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.5928,927.1626,4283.0815,3967.9136,2034.4807,934.3727,786.8968,350.331,1190.9851,6790.072,4370.4623,2039.5751,1343.193,768.6294,799.2372,624.0257,483.3567,1246.4794,357,847
0,-6.7,0,78,4.1,10,41,44.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.2861,867.3866,4198.9508,3918.7987,2039.5465,925.5162,792.7504,344.17,1110.3739,6480.8202,4257.1959,2021.0054,1356.3404,777.666,803.5297,621.2377,519.2713,1289.8118,156,1
0,-7.3,0,79,4.1,2,40,53.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.7424,910.6635,4142.0105,3785.494,2103.5957,906.7975,788.5462,347.7114,1167.4544,6481.4059,4174.3007,2046.8792,1329.0696,797.191,775.3359,636.6265,515.4663,1295.9239,103,0
0,-7.9,0,81,4,0,44,62.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.6038,873.8758,4052.2225,3789.0321,2051.4455,930.1283,811.1925,326.3123,1159.6573,6475.3311,4179.0237,2045.8533,1330.4164,812.5314,812.0579,646.4689,511.3337,1281.1714,70,0
0,-8.1,0,80,3.9,0,50,65.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.0694,841.1244,4006.0888,3760.8633,2090.5045,931.5162,802.9408,350.0384,1088.8237,6384.2183,4191.2509,2031.2695,1329.4121,808.6218,818.846,648.1862,493.724,1335.7117,50,11
0,-8.4,0,78,3.7,0,46,70.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.463,818.8557,3902.007,3697.5707,2046.7487,923.4168,826.1733,352.5124,1020.7851,6319.2913,4205.0607,2002.7383,1364.5153,829.1601,821.6592,632.4451,515.1095,1309.2689,113,602
0,-9,0,77,3.6,0,40,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.1602,799.2979,3882.0438,3651.0728,2086.2992,985.5457,820.7418,382.9143,1030.1096,6260.5753,4120.2709,2049.4661,1329.1578,858.5665,817.2872,640.4496,538.1167,1273.2956,224,971
0,-9.6,0,71,3.4,2,41,92.16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.6382,806.9576,3808.9774,3516.7481,2000.1096,1053.8506,918.761,430.1751,936.6414,6043.1394,3983.2254,2000.021,1409.7202,943.5154,902.2734,671.9285,535.8125,1390.8992,525,2542
1,-9.4,0,63,3.4,8,33,88.36,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.6682,1018.1827,3802.1995,3102.0992,1781.8482,1042.8343,959.9006,397.4655,1101.6809,5957.6325,3542.9518,1851.5043,1312.0395,1044.1889,975.8309,688.6129,518.7081,1456.6599,926,4604
1,-8.8,0,63,2.8,7,26,77.44,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,279.8841,1012.6116,3842.6987,2903.9987,1725.8951,1090.4051,1006.9509,427.7837,1182.4227,5655.0393,3160.3248,1741.5534,1419.485,1085.5499,1040.6191,742.498,542.8686,1427.336,623,2949
0,-7,0,59,2.7,2,32,49,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,295.563,1140.8794,3990.9805,2883.8657,1675.9898,1137.3688,994.6802,513.2824,1277.3873,5693.3419,3116.8698,1721.2606,1409.4949,1184.8959,1099.5942,752.9104,560.1266,1394.7513,427,1853
4,-5.1,0,43,2.6,4,30,26.01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,313.4034,1206.9078,3974.7671,2938.8179,1731.9488,1138.0606,931.8752,598.4062,1402.6493,5844.6262,3081.3537,1791.7958,1492.9907,1277.6867,1146.7792,760.2064,637.0198,1369.8196,471,1904
2,-4.3,0,42,2.5,6,28,18.49,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,288.5822,1290.557,4004.8447,2958.017,1766.7718,1167.0554,908.1395,574.6017,1563.5553,6034.7355,3087.9291,1865.4597,1464.6169,1282.5484,1157.2894,786.6036,585.4251,1348.1551,486,2169
2,-2.4,0,39,2,7,28,5.76,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,329.4819,1414.9693,4140.5925,2900.3936,1764.922,1188.0476,988.4546,657.4317,1601.5081,6184.2491,3043.83,1792.6216,1472.867,1305.2361,1154.1394,783.5672,621.7922,1378.9125,596,2387
2,-2.7,0,39,1.9,3,30,7.29,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,287.7138,1404.2987,4035.4459,2950.8958,1737.3618,1207.4353,944.3903,556.6178,1821.6747,6155.8275,3124.0905,1773.3537,1552.3629,1318.6694,1166.0101,788.5381,656.5117,1387.6674,577,2705
1,-2.3,0,37,1.8,2,32,5.29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,282.1766,1349.619,4070.9765,2981.8656,1805.6179,1218.6446,891.643,570.738,1797.7599,6184.8666,3199.0281,1751.7379,1588.2151,1244.6686,1119.8889,829.5797,613.0236,1399.087,761,3114
3,-3,0,39,1.7,6,22,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,227.4396,1345.4572,4226.7161,3096.4202,1792.0209,1224.6464,953.7097,595.534,1825.0986,6066.251,3291.4335,1829.1003,1590.3232,1133.3271,1048.0387,855.585,604.512,1344.0044,767,3446
4,-4.2,0,48,1.7,3,23,17.64,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,232.6016,1530.8422,4573.9116,3196.671,1924.8559,1250.1474,946.4896,516.7749,1938.9232,6437.5803,3543.673,1939.0476,1629.5918,1056.3079,1035.3653,805.4713,622.091,1251.342,825,4581
0,-5.3,0,49,1.7,4,26,28.09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,263.7593,1625.7211,5011.0174,3840.1044,2226.6779,1347.9714,922.3118,623.7599,2107.4976,7343.0525,4321.8454,2228.2269,1724.9366,1170.4855,1048.0098,818.0793,641.8534,1268.1456,1133,4844
0,-5.7,0,46,1.7,6,17,32.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,262.9862,1635.6549,5611.644,4412.021,2403.6577,1427.0386,891.9392,635.3141,2260.4607,7888.8199,4734.3463,2360.6877,1799.7148,1162.2353,1052.9394,762.1601,608.8081,1331.4099,986,3464
0,-6.2,0,50,1.7,7,16,38.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,275.2499,1643.1883,5682.0289,4664.2141,2510.4481,1376.406,888.2427,576.4851,2166.3671,8048.7048,4895.4488,2410.1848,1718.9254,1137.5856,1000.7466,779.5149,604.4277,1295.7869,712,3335
0,-6.3,0,50,1.7,8,23,39.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,244.248,1534.9907,5654.4831,4867.5768,2510.6961,1299.4151,874.4401,462.5269,1955.4089,7839.9951,5176.1836,2433.223,1582.3072,1082.3468,951.576,710.1246,621.9148,1246.9649,737,3841
0,-6.4,0,50,1.7,9,22,40.96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,239.4861,1418.5215,5591.9306,4855.6184,2523.5756,1242.5887,831.1492,444.8539,1655.4948,7619.4599,5049.2238,2402.1173,1620.1869,982.0093,864.591,687.6885,596.5275,1203.3178,790,4175
0,-6.7,0,53,1.7,10,26,44.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.0741,1117.754,5208.6726,4746.1536,2403.0191,1043.6853,794.976,357.4018,1358.5291,7224.2852,4810.406,2189.5931,1402.4715,854.3604,761.7676,599.4423,511.0831,1131.7065,542,3145
1,-6.9,0,56,1.7,9,35,47.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.3895,1007.7703,4938.1482,4434.9958,2280.0677,1011.3639,802.5306,321.7841,1286.2073,7058.9214,4598.9901,2034.2436,1357.6651,821.3537,773.7152,604.6978,507.0171,1136.177,552,1
0,-7.1,0,56,1.7,10,33,50.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.2109,1009.2963,4782.2161,4342.8417,2193.7875,1004.0417,793.6007,319.9375,1166.4196,6792.098,4534.9015,2027.1327,1359.1353,815.0183,771.2751,618.0743,505.3793,1161.5551,160,0
0,-7.8,0,61,1.7,0,38,60.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.8207,906.5906,4532.5757,4121.2946,2120.7718,931.9322,796.0069,345.9765,1141.9144,6711.2846,4374.2951,2036.3723,1324.3931,780.4861,792.7077,598.3736,523.8869,1177.6232,131,0
0,-8.4,0,61,1.7,0,35,70.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.7694,865.6705,4334.0009,4019.1784,2061.1835,942.9773,758.9318,336.8382,1107.4323,6568.4685,4293.17,1985.182,1362.166,804.2361,800.7569,610.1316,506.4616,1178.6438,92,0
1,-8.3,0,63,1.7,9,31,68.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.5748,851.911,4213.0217,3939.7916,2052.8187,900.1866,781.0529,386.1994,1070.9122,6459.6386,4152.0406,1961.1755,1358.9057,825.3786,807.341,609.9789,502.0688,1127.4588,70,23
0,-8.4,0,60,1.7,8,32,70.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.2549,793.6707,4005.2836,3788.7709,1992.5225,890.2442,750.7594,328.7174,994.8362,6169.1258,4066.7025,1896.457,1313.1472,808.7726,795.524,613.1629,482.5507,1148.0686,110,688
0,-7.9,0,55,1.7,9,27,62.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.1124,776.2329,3831.7447,3674.4447,2001.253,868.5452,756.4656,341.8386,964.6806,5995.2876,3999.8707,1910.7275,1347.9501,810.2578,788.5043,601.8559,500.6767,1210.9392,181,703
0,-7.7,0,66,1.7,10,26,59.29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.0664,752.4434,3725.8035,3569.5695,2009.6971,939.9106,708.6608,397.5817,938.9655,5891.5133,3915.3458,1880.5446,1333.0092,793.5559,809.4399,643.5686,491.4895,1122.8214,183,835
0,-7.5,0,79,1.9,10,29,56.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.1082,780.1549,3560.1507,3474.0083,1981.8249,964.8469,760.0191,347.4701,976.6284,5756.9489,3807.4233,1812.8599,1334.7509,870.3674,793.1628,681.2026,503.9542,1080.9641,329,1476
0,-7.1,0.2,70,1.9,7,16,50.41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,199.4478,793.9437,3651.2875,3385.4039,2013.3172,1085.3047,803.2165,471.7506,1076.2776,5586.1063,3714.2271,1898.2778,1373.1271,942.4899,894.3741,674.0725,540.2356,1187.6891,375,1837
0,-5.7,0,61,1.9,6,12,32.49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,241.044,844.9878,3640.6771,3368.2061,2082.2525,1129.7128,841.4589,595.3283,1228.4996,5591.0225,3644.0127,1962.8751,1415.1853,966.4798,926.1741,729.3772,564.2931,1175.6875,395,1748
1,-3.6,0,43,1.9,1,17,12.96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,235.0841,903.748,3579.7113,3396.8504,2156.2934,1148.7842,874.0964,790.535,1397.7058,5531.5872,3759.1333,2100.7373,1584.6335,1062.1905,956.5348,790.0993,607.2952,1133.7708,468,2340
1,-3.6,0,37,1.9,1,21,12.96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,305.9261,943.1397,3705.2722,3581.2489,2239.0195,1181.2186,886.6214,890.4329,1556.8063,5730.528,3925.2512,2128.3451,1607.1975,1174.3145,1055.98,816.6073,620.1265,1113.1001,582,2760
