"y","temp","rain","wet","snow","cloud","dust","temp.sqr","sunny","semester","past_return","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","m5","m20","m25","m35","m45","m55","m65","f25","f30","f65","f70","bus_passenger","sub_passenger"
1,11.2,0,81,0,4,36,125.44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723.2412,3554.2638,3537.1393,1268.6176,967.0808,804.446,415.1028,3688.671,1761.4545,546.7589,1206.3508,513,2722
2,12.4,0,79,0,2,33,153.76,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748.3276,3517.8015,3397.3619,1297.7469,1055.4379,841.58,411.0592,3637.8128,1719.6306,532.3388,1283.0785,819,4693
5,14.6,0,70,0,3,30.5,213.16,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,814.8093,3547.2249,3333.3991,1349.6306,1041.0537,851.6711,417.6697,3483.6492,1751.8803,556.4148,1216.0821,559,2995
2,16.3,0,65,0,1,19,265.69,1,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,819.7275,3465.6534,3302.0175,1433.89,1137.1818,913.7386,474.8567,3473.2179,1782.92,571.406,1216.9003,396,1766
4,17.8,0,59,0,2,21,316.84,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,936.3645,3616.3497,3378.292,1583.6646,1191.4549,892.3677,440.3936,3509.3293,1962.7966,580.4213,1231.4014,391,1763
6,18.9,0,55,0,2,27,357.21,1,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1073.5709,3798.1669,3459.7753,1592.2338,1235.9546,875.2887,422.4412,3591.4286,1929.4565,596.8937,1255.555,447,2053
3,18.7,0,55,0,3,24,349.69,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1175.7111,3816.2292,3583.6801,1644.8328,1259.9773,991.8978,446.621,3609.4495,1974.5872,602.9856,1162.429,524,2288
6,20.5,0,47,0,3,16,420.25,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1253.8815,3904.6098,3558.2485,1708.3909,1285.1786,934.2488,435.9714,3618.1732,2029.2042,631.4811,1218.1993,508,2462
4,21.4,0,43,0,3,11,457.96,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1304.3953,4074.0421,3590.9935,1674.4354,1169.0086,886.9491,487.5649,3665.4097,2060.6701,634.0068,1225.1142,616,2814
11,20.9,0,46,0,2,22,436.81,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1286.2139,4250.6081,3676.3116,1581.2721,1180.8921,923.5097,475.3204,3661.2082,1989.7388,635.5482,1154.3858,700,3438
7,19.6,0,50,0,1,26,384.16,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400.0439,4449.8516,3906.4889,1688.2086,1182.4399,955.4008,464.8016,3805.631,2091.5506,653.3743,1164.4256,821,4483
5,18.7,0,50,0,1,19,349.69,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1367.1962,4733.0416,4205.9219,1678.2083,1186.0066,928.2634,461.5498,4078.7129,2131.3591,605.9974,1178.1598,955,5289
12,17.2,0,56,0,5,10,295.84,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1538.9326,5258.21,4486.8742,1636.8232,1137.2145,948.8806,447.504,4245.744,2072.2332,612.399,1171.8619,913,3491
4,16,0,63,0,5,43.5,256,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1509.5627,5540.545,4695.4298,1548.7351,1129.4713,924.1361,486.5189,4430.4726,2160.3491,613.1999,1177.7366,666,3414
6,15.4,0,65,0,2,11,237.16,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1391.1406,5427.1716,4822.744,1577.3766,1095.8612,928.6317,459.1698,4459.6815,2090.5814,549.8166,1204.6763,714,3652
8,15.1,0,69,0,7,11,228.01,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1208.306,5496.0302,4920.9288,1619.5829,1043.4586,894.651,449.3739,4522.3226,2047.5135,537.2229,1189.4591,726,3775
3,14.6,0,72,0,8,16,213.16,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1150.8127,5348.3019,4720.1829,1529.6859,959.2383,839.6495,413.3154,4360.9712,1911.0314,493.8957,1101.89,549,2647
2,14.3,0,74,0,8,14,204.49,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1076.5946,5011.4762,4551.7186,1459.2269,962.2731,821.3923,408.2995,4173.7431,1875.0834,501.0562,1103.8979,356,3
0,14.3,0,73,0,10,44.5,204.49,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025.3864,4892.981,4405.9444,1478.2268,965.3796,844.2764,413.3803,3991.6489,1832.1544,495.4653,1127.6771,134,0
2,14.4,0,71,0,10,14,207.36,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,926.8364,4623.1401,4163.248,1440.8745,999.7189,845.2801,447.8731,3880.129,1782.9093,496.3715,1130.383,85,0
1,14.3,0,70,0,8,10,204.49,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815.0186,4415.8468,4015.8166,1396.0789,1000.8175,838.9083,440.7311,3856.7223,1785.758,513.8099,1152.4769,57,0
0,13.9,0,72,0,10,10,193.21,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816.3446,4201.7872,3877.708,1346.1806,974.7924,828.3207,439.4592,3721.9881,1764.9413,497.8058,1142.5968,63,13
0,14.1,0,72,0,10,11,198.81,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768.4119,3914.405,3776.0109,1328.6222,959.2015,809.8016,427.0526,3677.3685,1736.0514,508.9862,1143.3129,100,500
0,14,0,72,0,10,11,196,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710.8936,3728.9097,3682.0366,1312.997,957.1818,778.287,428.3113,3633.1815,1710.9326,520.7498,1126.1182,122,534
0,14,0,71,0,10,14,196,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.5092,3661.8119,3603.8566,1282.5783,973.2918,748.4659,432.8824,3545.1475,1677.8322,524.6829,1144.9443,121,657
0,14,0,71,0,10,7,196,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,731.7876,3550.4153,3484.3831,1275.6445,974.8869,731.0867,436.161,3480.2524,1730.6958,560.0077,1158.9866,228,982
2,14,0.3,76,0,10,11,196,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,732.6191,3481.7,3453.4547,1299.3697,954.9673,770.4206,463.1859,3362.1435,1710.7666,568.704,1189.4531,262,1314
0,14.2,0,76,0,10,16,201.64,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,839.3366,3508.7759,3363.6715,1354.4349,1012.7688,759.7374,421.3119,3347.4286,1743.6919,532.773,1220.4193,280,1330
0,14,0.3,82,0,10,15,196,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,781.12,3539.1416,3382.1794,1429.5878,1061.9622,802.7123,395.9388,3411.5623,1868.2293,532.0824,1111.769,274,1409
0,13.7,1.3,89,0,10,9,187.69,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,895.4647,3645.9577,3539.0427,1623.059,1142.7622,756.8958,405.685,3515.3642,1902.4471,535.8027,1157.6882,344,1721
0,13.8,1.6,90,0,10,10,190.44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1061.5195,3764.1402,3545.0543,1531.2133,1127.4015,828.1188,415.709,3638.4184,1885.231,529.2024,1178.7704,410,1953
0,13.6,2.3,93,0,10,16,184.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1045.3943,3836.3243,3672.269,1611.3697,1118.6573,823.2351,399.0996,3700.9577,1913.3891,544.9707,1128.2557,391,2123
0,13.6,2.9,95,0,10,19.5,184.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1119.2361,3995.3888,3708.43,1588.7091,1153.5408,813.2645,405.2097,3800.843,1942.839,547.9093,1186.0665,512,2322
0,13.6,2.8,96,0,10,9,184.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1195.665,4137.4565,3788.6232,1603.9857,1028.6135,811.8052,434.9778,3803.2429,1939.7667,587.5733,1151.7276,512,2409
0,13.6,0.9,95,0,10,4,184.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301.1856,4551.8489,4047.9007,1626.5856,1016.083,808.5853,394.718,4101.3507,2016.433,556.3613,1197.0823,524,2691
0,13.5,1.6,97,0,10,5,182.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1358.5951,4951.7642,4265.269,1652.8749,1046.6876,795.5039,391.6671,4242.5796,2055.4954,514.3158,1184.4629,500,2434
0,13,3.8,96,0,10,10,169,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1358.2676,5130.0081,4442.2077,1568.2244,1080.9642,830.9384,390.743,4340.7839,2058.9781,564.2341,1140.7364,429,2483
0,11.1,1.5,94,0,10,6,123.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1282.2141,5239.9678,4591.8974,1569.4751,1021.3148,830.2009,411.4398,4520.6563,2079.3722,557.8411,1189.987,433,2758
0,11,1.1,94,0,10,19,121,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1237.6169,5301.4458,4634.387,1573.7587,1046.9238,837.1958,406.8665,4561.7662,1947.1867,551.7841,1154.4353,492,2562
3,10.8,0,93,0,8,26.5,116.64,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1168.3807,5107.7951,4483.6377,1479.8379,996.6775,784.1108,417.6546,4346.1256,1987.061,531.7342,1206.6936,454,2811
1,10.9,0,91,0,8,32.5,118.81,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,930.452,4845.6171,4244.9289,1426.8706,958.9609,766.1462,372.451,4166.6782,1946.3681,485.3636,1086.151,393,1639
4,10.9,0,93,0,2,37.5,118.81,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900.5935,4797.9938,4247.876,1410.9883,1025.8004,781.6739,367.5288,4086.6642,1873.8072,481.9419,1078.4131,208,1
1,10.9,0,89,0,10,13,118.81,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929.876,4680.4998,4077.3215,1445.8176,1009.7354,790.1284,384.6417,4019.2066,1871.0314,504.7699,1128.6841,42,0
1,10.6,0,86,0,1,8,112.36,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880.4617,4453.0633,3987.9559,1436.037,1020.9529,762.249,391.6207,3965.7821,1870.2009,493.4743,1185.0896,50,0
0,10.2,0,85,0,4,8,104.04,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830.6275,4270.0172,3894.037,1398.0503,1020.654,772.1431,388.9147,3959.2326,1861.4514,504.4507,1184.0965,30,0
0,10.1,0,78,0,8,5,102.01,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800.2301,4102.702,3752.8893,1352.225,1026.4991,760.5839,421.7114,3901.8581,1839.2939,499.2457,1179.3458,37,14
0,10.1,0,77,0,8,27.5,102.01,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739.368,3877.7163,3660.3492,1361.6806,1031.7659,768.7478,397.2535,3815.6279,1816.443,491.0742,1213.8914,104,631
0,9.9,0,77,0,7,7,98.01,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726.4384,3756.9374,3618.947,1356.861,1039.0377,759.732,399.9299,3698.2597,1810.5566,504.6517,1143.1426,164,565
0,9.4,0,74,0,5,26,88.36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720.4481,3667.9218,3516.2044,1316.6604,1020.2229,802.0173,399.4754,3597.8678,1750.2711,511.7533,1149.8454,156,685
3,9.3,0,73,0,7,4,86.49,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726.7917,3629.7051,3454.6719,1304.9303,996.9178,791.4699,422.144,3543.557,1704.2667,467.5398,1202.9933,236,1082
5,9.7,0,70,0,8,35,94.09,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,749.6717,3659.4158,3361.905,1391.5732,990.1522,784.5551,419.1581,3480.2009,1754.6967,495.9492,1175.0684,265,1310
5,10.1,0,67,0,5,7,102.01,1,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,781.3914,3679.2134,3358.9989,1424.0712,1017.704,792.9406,426.6123,3478.4542,1831.6503,494.9985,1169.8012,229,1191
3,11,0,63,0,9,8,121,1,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,842.2707,3840.1081,3400.4305,1497.5511,1039.6984,871.554,404.5084,3543.9697,1948.0924,537.23,1198.461,281,1427
3,11.3,0,63,0,8,20,127.69,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,977.1369,3996.0369,3507.1288,1570.3403,1080.7081,859.3949,448.3863,3627.0398,2001.7899,539.2401,1221.9431,369,1631
3,10.6,0,73,0,8,22,112.36,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1184.444,4021.5139,3682.2352,1570.8117,1096.3293,871.6128,436.0433,3801.4088,1947.854,555.7568,1244.6898,514,2007
3,11.3,0,64,0,8,12,127.69,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1292.9648,4233.712,3654.0524,1595.4017,1088.5445,895.8407,481.3825,3906.2508,1951.4007,551.0642,1199.3123,473,2279
1,11.7,0,65,0,8,21,136.89,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1434.134,4412.1717,3831.2213,1564.8079,1088.2052,917.7998,459.2471,3931.7644,2087.1171,587.1991,1226.645,522,2622
2,9.9,0,79,0,9,18,98.01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1653.2465,4443.4329,3841.633,1532.5192,1049.1033,904.6778,463.5737,3971.2155,2053.0449,600.4604,1184.0102,560,2783
4,10.2,0,70,0,9,17.5,104.04,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1645.775,4587.4788,3956.89,1564.9158,1063.985,874.8007,467.2069,4229.8731,2113.686,552.9024,1223.4582,580,2759
2,9.4,0,71,0,6,10,88.36,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1550.0383,4927.7956,4106.8134,1635.2703,1134.8957,851.6432,466.2792,4329.4569,2110.4481,541.8352,1181.4659,566,2740
3,8.7,0,73,0,7,13.5,75.69,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1537.3204,4903.5588,4261.0748,1545.7014,1116.3567,854.6718,441.6568,4372.2319,2113.3002,517.0633,1222.022,528,2521
5,8.4,0,73,0,2,13,70.56,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1381.0827,5004.2143,4196.2764,1485.4607,1049.0876,845.1055,427.404,4324.6299,2117.8498,548.9031,1219.3021,503,2789
3,8.2,0,78,0,9,12,67.24,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1280.7578,4866.0357,4133.039,1481.0362,1047.7505,852.6747,449.8265,4343.9885,2086.2149,526.4374,1226.8342,504,2604
5,8.4,0,77,0,9,19,70.56,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1176.3803,4532.1471,4035.2627,1412.4567,1029.3079,854.8582,428.6092,4328.1145,2003.05,493.4206,1180.3087,457,2362
2,8.5,0,79,0,4,32,72.25,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,853.0882,4208.5434,3869.4923,1360.0825,993.6665,802.0091,389.2321,4100.2613,1894.8156,468.5525,1125.5721,278,1157
1,8.5,0,74,0,9,36,72.25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873.3781,4192.3789,3876.6989,1336.566,955.2227,804.32,370.1647,4157.3407,1948.9548,478.1001,1140.3312,155,287
2,7.9,0,76,0,1,37.5,62.41,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870.3669,4110.3954,3852.7096,1290.6424,991.3645,818.0493,379.453,4139.6225,1961.8273,481.8243,1152.5154,64,0
0,7.6,0,79,0,0,35,57.76,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820.9612,3954.6999,3818.7937,1289.0599,980.3358,811.4875,408.9393,4081.4383,1960.6414,485.0546,1161.6789,57,0
2,7.4,0,80,0,8,32.5,54.76,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801.2806,3935.5864,3835.9816,1333.4757,970.3398,821.887,398.8459,4120.6541,1987.5554,467.6298,1143.1155,30,0
1,7.6,0,80,0,9,5,57.76,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792.8514,3877.2573,3776.936,1326.3533,961.6405,765.7378,387.3533,4085.7142,1954.0177,477.8236,1191.0939,31,14
0,7.8,0,79,0,7,26.5,60.84,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768.6517,3785.0645,3739.4855,1323.1053,967.601,811.7093,393.8971,4082.5431,1939.0223,469.7377,1209.949,107,718
2,7.8,0,79,0,8,8,60.84,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751.2452,3758.9075,3673.7767,1342.6208,1015.1847,822.5204,417.3505,3987.9843,1917.1248,511.4379,1221.8772,239,1029
7,7.6,0,82,0,3,14,57.76,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,916.0935,3682.5903,3588.0147,1412.8222,1120.1948,933.0918,465.3021,3803.382,1879.7076,504.4366,1270.6843,530,2896
4,7.7,0,82,0,1,17,59.29,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984.2692,3909.1441,3245.6093,1235.5403,1150.7586,979.3124,491.9484,3426.6802,1739.7371,525.4314,1332.7462,774,4900
4,9,0,76,0,1,10,81,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1108.5026,4010.4546,3016.0402,1303.2348,1234.4952,1047.8719,553.472,3113.0585,1682.5115,580.2064,1431.5914,616,3101
4,10.7,0,70,0,1,20,114.49,1,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1239.7533,4389.4174,3073.3935,1356.3683,1262.8185,1038.3207,533.232,3114.9184,1778.0579,574.4154,1367.5584,398,1949
1,12.3,0,66,0,0,36,151.29,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1408.4461,4668.9414,3190.6918,1409.1445,1261.0462,1073.321,543.3996,3082.1321,1691.9993,588.796,1420.7942,389,1693
5,13.2,0,61,0,0,41,174.24,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1604.937,4919.1236,3170.5174,1461.4611,1349.9257,1064.6813,544.12,3115.4032,1875.1709,587.6087,1369.1754,399,1848
4,15,0,58,0,0,48,225,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1728.3228,4903.9759,3101.2715,1397.1493,1266.9794,1129.6527,534.4445,3143.0983,1862.0263,620.5584,1320.6634,481,2304
4,15.5,0,57,0,0,47,240.25,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1672.2695,4885.742,3180.4645,1479.5371,1354.0576,1105.999,586.3984,3164.6345,1869.3334,638.7604,1380.6286,543,2340
10,16.3,0,54,0,0,44,265.69,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1624.9218,4847.7831,3145.2354,1510.0624,1298.3468,1126.0919,528.9366,3258.6026,1814.4653,629.7646,1313.3293,611,2570
8,16.1,0,53,0,0,31,259.21,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1384.1921,4832.5453,3105.0867,1535.8654,1323.058,1001.3079,493.6029,3304.7187,1811.1073,569.1921,1387.0536,693,3083
17,15.9,0,53,0,0,31,252.81,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480.8343,5085.6451,3240.1166,1584.2324,1412.1118,999.4335,520.6441,3407.6193,1864.9699,553.7809,1355.8981,829,3951
9,14.4,0,54,0,0,20,207.36,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1507.0459,5177.4957,3800.453,1726.401,1462.1482,934.7631,512.4824,4071.8153,2184.9493,589.6209,1296.9548,1047,4413
8,13.3,0,57,0,0,22,176.89,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1503.5244,5199.4452,4141.7862,1847.8603,1293.1565,918.4091,482.6521,4402.9084,2199.2568,574.104,1309.4864,874,3062
9,12.2,0,67,0,0,19,148.84,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1494.5754,5112.4522,4073.5072,1725.5112,1376.8848,877.0007,448.54,4483.4903,2184.7787,567.0454,1301.2835,759,3129
5,11.5,0,72,0,0,18,132.25,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1409.189,4932.8321,4058.9664,1659.2535,1248.2544,863.5219,425.8465,4402.2717,2157.9829,577.6369,1285.9733,649,3005
2,10.7,0,68,0,0,20,114.49,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1276.991,4662.6974,4016.3145,1556.0962,1150.1094,814.5604,419.358,4275.7949,2084.0696,535.0663,1289.6332,705,2738
2,10,0,72,0,0,12,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000.853,4356.8117,3910.1786,1472.6446,1076.667,777.8099,379.4707,4113.0628,1920.6217,465.4017,1190.9627,363,1310
4,9.5,0,77,0,0,17,90.25,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966.9159,4227.0618,3921.9148,1423.0018,1053.1285,761.6971,398.0238,4051.1825,1951.7964,452.4672,1195.368,155,287
3,9,0,80,0,0,14,81,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886.3549,4236.1308,3873.0737,1375.2402,1074.3395,767.1929,397.9118,4083.4316,1953.6716,464.7636,1229.7956,64,0
3,8.5,0,80,0,0,17,72.25,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850.6818,4071.7665,3752.1795,1394.1387,1073.3072,771.8575,414.0094,4021.7663,1958.9144,461.4268,1218.3776,57,0
0,8,0,81,0,0,10,64,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783.2538,4004.5376,3794.1525,1389.2822,1036.4071,746.7641,393.1683,4017.3419,1966.7578,458.3541,1238.9294,30,0
0,7.7,0,85,0,0,13,59.29,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767.0312,3951.3835,3744.9948,1393.998,1034.9221,727.6732,406.3076,3976.1834,1952.6202,483.907,1242.2156,31,14
0,7.5,0,88,0,0,18,56.25,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780.2112,3864.9197,3707.4199,1388.1529,1059.0718,709.5699,402.33,3953.67,1956.6625,473.4781,1207.4895,107,718
0,6.8,0,89,0,0,14,46.24,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767.9836,3793.2786,3664.4201,1377.1845,1084.0922,764.0121,413.6809,3908.0405,1921.8537,542.4683,1290.0277,239,1029
2,6.6,0,91,0,0,16,43.56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937.6334,3682.6698,3460.5069,1392.1094,1156.9723,855.3481,432.3459,3705.6465,1912.0008,551.8965,1371.6666,530,2896
6,7.9,0,92,0,0,23,62.41,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095.8131,4099.0432,3086.6787,1341.0938,1267.44,883.6457,499.9452,3346.1476,1727.7461,585.0774,1341.7251,774,4900
2,10.8,0,79,0,0,13,116.64,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1116.548,4201.8052,2913.0467,1394.2331,1278.8898,976.9368,544.2867,3039.8382,1641.9219,593.3056,1448.4842,616,3101
5,13,0,70,0,0,33,169,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1238.9434,4539.1662,2924.6994,1512.8303,1302.6391,1014.4108,529.8519,3047.2985,1681.4557,627.6538,1364.5467,398,1949
5,15.3,0,60,0,0,41,234.09,1,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1547.9151,4922.3641,3015.9341,1547.5878,1333.2515,1042.8012,515.689,3063.8175,1727.1035,601.0099,1330.3162,389,1693
4,16.5,0,53,0,0,48,272.25,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1723.6492,4977.6465,2957.7622,1460.3449,1309.3122,1059.0402,516.6966,2999.9249,1819.221,647.6616,1319.5841,399,1848
2,18.5,0,51,0,0,52,342.25,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1679.8813,4959.5563,3027.8686,1462.0217,1326.3249,1243.132,555.8499,3026.2919,1802.9808,565.8866,1351.4873,481,2304
