"y","f45","m20","f50","m25","temp","bus_passenger","past_return","m30","m50","wet","X16_17","f20","m55","sub_passenger","X17_18","m0","m70","m5","m40","f70","sunny","f60","f65","f25","f0","m35","m45","m65","m60","f40","f35","f30","f15","f55","wind","most_use","dust","cloud","X11_12","rain","X14_15","temp.sqr","X13_14"
3,1214.508,4356.4603,1104.0748,2996.8443,14.2,380,4,1692.7504,1014.3158,38,0,6156.8031,1046.0909,2008,0,618.9001,929.4266,1351.2545,1176.2622,1329.752,1,779.987,632.1301,3056.5575,350.8559,1508.9459,1342.7903,495.6427,733.9477,1178.1259,1554.1197,1728.1378,1635.3605,1028.46,2.7,23050.619,49,0,0,0,0,201.64,0
4,1228.0985,4381.736,1129.5821,2908.2153,15,464,3,1715.7477,1085.6278,36,0,6097.9501,1050.7239,2306,0,561.3198,888.3867,1290.6145,1165.3,1407.3099,1,761.0098,668.3219,3000.7385,329.5026,1465.2061,1325.6356,486.0157,715.9789,1192.4938,1444.623,1749.3037,1562.721,999.5255,3,22763.5204,56,0,0,0,0,225,1
5,1229.6588,4515.2909,1116.8591,2918.3625,15.6,512,3,1733.5563,1141.5314,32,0,6207.1661,1124.5838,2288,0,445.4647,956.9616,1257.9581,1194.9835,1375.2369,1,801.0512,647.2954,3002.519,337.0762,1504.7566,1338.0657,487.5506,721.5774,1199.6471,1450.3578,1797.3833,1623.4906,1017.5863,3,23129.3925,52,0,0,0,1,243.36,0
8,1224.8025,4493.434,1129.5771,3002.2822,16.6,613,5,1660.1523,1150.8521,35,0,6214.7849,1017.5027,2587,0,485.0043,940.7603,1267.4671,1193.9798,1246.1589,1,795.1347,622.1315,2984.5644,360.5471,1481.953,1322.5317,454.9184,674.847,1214.2731,1368.8243,1730.8014,1703.5686,939.1405,2.5,22936.7965,39,0,0,0,0,275.56,0
3,1146.6815,4379.4295,1098.1624,2998.1352,16.6,666,1,1660.0325,1109.4373,35,1,5965.04,1004.0031,3039,0,543.66,928.4521,1279.9006,1192.6683,1239.0126,1,798.05,589.9476,3089.6508,456.777,1499.2505,1317.8567,460.3671,720.0912,1077.3253,1266.04,1746.4221,1600.6214,952.0251,2.7,22604.0006,38,0,0,0,0,275.56,0
2,1106.5568,4350.789,1033.4046,3144.6501,16.2,816,1,1706.204,1184.87,35,0,6179.8088,1012.7236,3666,1,467.1005,876.4578,1412.3389,1142.1569,1237.5955,1,767.728,604.9431,3253.7402,462.936,1588.2094,1319.0609,447.2136,697.845,1045.9662,1327.7294,1845.4509,1736.9041,996.6939,1.4,23396.5818,33,0,0,0,0,262.44,0
0,1126.8942,4594.6075,1014.695,3716.5109,14.4,1027,1,2040.6712,1246.68,41,0,6498.3827,1018.2837,4256,0,482.0664,888.3388,1410.4653,1334.8921,1331.5369,1,762.7315,579.8003,3988.7656,525.6804,1856.989,1401.769,468.0576,711.8647,1058.2964,1480.8256,2163.0591,1857.7323,935.8095,1.4,26339.8116,30,0,0,0,0,207.36,0
3,1061.147,4664.4041,981.4532,4015.5719,13.1,850,4,2145.6132,1092.7549,52,0,6763.7879,973.5616,2900,0,477.9949,836.4034,1439.7205,1317.2081,1370.3661,1,767.4269,562.7327,4324.9828,474.5328,1743.7186,1340.224,471.0927,684.3254,988.8386,1445.9438,2224.365,1792.5802,891.5997,1.8,27328.3873,28,0,0,0,0,171.61,0
1,1031.5918,4700.1255,978.5034,4152.8967,11.9,694,2,2183.491,1033.6545,62,0,6800.0964,978.214,2907,0,476.2512,838.9507,1300.0127,1232.853,1348.2455,1,750.8129,592.9935,4419.3967,452.7924,1748.1414,1313.7199,431.154,665.5274,997.7989,1491.2593,2240.8512,1683.2177,897.1739,1.9,27736.2582,28,0,0,0,0,141.61,0
1,943.2057,4553.2624,962.8003,4149.772,11.1,640,0,2165.6302,975.3112,65,0,6768.0234,892.8525,2931,0,435.6233,802.9711,1258.0626,1092.8587,1347.5874,1,726.4224,591.275,4293.6937,453.2259,1666.0165,1242.9446,425.5043,616.2948,923.4923,1469.3378,2094.8222,1652.2623,809.9986,2,27160.5582,28,0,0,0,0,123.21,0
1,921.9682,4416.1307,880.43,4113.994,10.3,676,1,2082.9716,912.8276,67,0,6712.9921,859.6355,2513,0,482.1892,824.5236,1108.8887,1023.0439,1285.8383,1,713.8364,556.1959,4287.5906,470.6628,1621.7201,1161.1039,409.5733,594.1538,909.9298,1409.9912,2067.1185,1340.4224,807.3539,1.1,26712.5088,24,0,0,0,0,106.09,0
0,833.9234,4174.4439,795.3472,3970.522,10,413,0,1974.0797,832.5405,73,0,6477.9631,788.3764,1411,0,329.894,801.6611,917.9855,892.881,1202.7092,0,597.3449,511.9871,4068.6237,345.7527,1437.659,1135.3088,365.1265,524.387,727.5792,1302.3252,1895.5027,1208.406,672.6521,0.8,25301.1193,26,0,0,0,0,100,0
1,798.7208,4110.535,742.039,3880.4492,9.6,158,0,1929.0505,819.4341,79,0,6565.4346,790.8665,358,0,366.8344,784.339,877.7282,868.9025,1222.6425,0,574.61,499.6913,4132.0518,362.3235,1376.3202,1048.386,383.6542,543.0979,737.033,1327.8597,1934.0873,1111.8975,651.9773,1,25255.7883,24,0,0,0,0,92.16,0
1,801.1726,4082.8968,765.472,3776.2395,8.9,76,1,1945.7756,811.0748,77,0,6541.6576,786.6719,0,0,340.1026,810.6148,855.8172,913.1254,1199.2391,1,578.6135,506.9164,4096.7267,374.5755,1386.9005,1019.3898,405.4361,547.9961,750.2052,1369.0016,1906.3943,1112.8122,658.8533,2,25105.5926,17,0,0,0,0,79.21,0
0,770.2181,3920.5623,783.0052,3747.0411,8.1,67,0,1976.3466,813.283,78,0,6503.4507,815.1687,0,0,348.8603,819.8545,875.6091,900.5334,1227.8469,1,587.169,513.5901,4133.3342,401.7444,1381.1542,1005.4916,398.1861,534.6729,738.5243,1423.5719,1938.7125,1039.3954,664.268,2,25024.1735,22,0,0,0,0,65.61,0
0,793.0739,3911.0823,770.8625,3766.7945,7.8,36,1,1970.1551,830.7163,78,0,6402.128,830.3844,0,0,348.7967,784.0868,855.3507,890.6154,1201.2799,1,606.0345,521.1373,4152.3092,389.6529,1403.9685,1052.747,407.8373,540.5928,754.2802,1393.6691,1945.5349,1064.3101,651.5242,1.5,24945.6416,17,0,0,0,0,60.84,0
1,776.7329,3859.784,773.3966,3612.0098,7.3,55,0,1958.2519,828.8913,80,0,6353.5613,780.558,12,0,374.7584,783.538,882.3245,873.771,1210.4993,1,615.9587,533.9252,4160.8893,386.0339,1402.6242,1016.8121,438.1958,540.995,753.2044,1419.6107,1946.7073,1049.1532,641.2198,1.7,24713.4385,21,0,0,0,0,53.29,0
0,781.528,3737.8929,786.0754,3613.4138,6.8,111,0,1952.1079,825.9882,83,0,6301.7784,822.8254,712,0,378.504,800.0948,851.096,873.8349,1216.6417,1,596.6979,542.0452,4127.665,363.7684,1414.2221,1030.8811,400.7732,532.9761,785.6684,1438.179,1958.4164,1016.306,645.8181,1.9,24543.6755,17,0,0,0,0,46.24,0
0,815.6937,3705.9286,839.7357,3558.7949,6.5,242,0,1928.9428,865.0099,84,0,6298.7056,838.5994,1052,0,368.9177,809.1197,897.5839,887.4361,1302.0598,1,625.1569,587.8931,4048.0928,371.4354,1443.1469,1062.4581,438.3344,551.8988,773.9788,1417.1334,1935.1403,1019.9861,648.6386,1.8,24335.8853,22,0,0,0,0,42.25,0
0,965.4008,3716.0567,920.9844,3447.1099,6.1,541,0,1922.7542,966.6051,87,0,6186.2026,870.2579,2891,0,427.4349,878.6543,1024.3919,1029.5592,1314.5955,1,680.6823,575.2881,3884.3039,417.7602,1435.5422,1148.8705,407.6396,613.6386,895.2542,1522.2744,1977.6975,1121.4654,754.7625,1.5,24091.9414,17,0,0,0,0,37.21,0
1,1034.3492,3771.7211,1008.8926,3031.3546,6.6,803,4,1726.5295,951.1671,85,0,6020.9821,872.9792,4857,0,486.3488,915.8919,1126.0529,1095.2963,1361.67,1,734.8782,584.4581,3561.4195,345.4706,1465.985,1207.7805,457.076,616.5138,1023.0253,1419.923,1680.46,1162.3968,774.7017,1.6,22678.3748,26,0,0,0,0,43.56,0
2,1064.5162,3867.8211,1098.8821,2879.5255,9.6,582,3,1681.9516,1025.2866,72,0,5793.1562,1042.1873,3102,0,555.1337,991.6671,1078.1573,1107.2991,1439.8999,1,752.2696,613.7242,3199.3921,327.6375,1437.7241,1239.8205,481.848,658.8389,1022.1631,1415.1219,1662.7874,1278.5896,897.9645,2.3,21937.4799,31,0,0,0,0,92.16,0
2,1245.4496,3998.8044,1162.7624,2799.9704,12.6,423,10,1651.4433,1022.3003,62,0,5664.6511,1047.641,1846,0,496.4878,936.6464,1099.8328,1130.905,1385.2988,1,769.8699,667.3042,3088.4661,338.5653,1410.2131,1296.265,481.3183,678.5999,1128.5054,1408.5332,1696.7461,1273.3168,944.6296,1.9,21718.8277,48,0,0,0,0,158.76,0
5,1174.3858,4163.373,1161.8608,2828.5058,14.8,369,6,1643.7619,1033.6005,53,0,5923.6518,1005.4744,1814,0,556.1896,946.442,1177.3418,1069.802,1439.85,1,783.3701,650.4468,3064.8414,310.0564,1453.1195,1340.097,470.409,645.6713,1160.7998,1528.0475,1672.0482,1455.5654,975.2487,1.8,22277.3491,61,0,1,0,0,219.04,0
8,1142.9658,4324.5441,1192.8598,2829.8683,17.2,440,9,1694.6759,1051.1179,47,0,5972.5359,1072.9369,2012,0,487.2168,910.1565,1369.3382,1155.2566,1399.9946,1,778.7323,649.5655,3097.1256,377.6233,1531.8671,1290.8481,488.5788,725.5599,1265.8249,1510.3985,1762.6897,1644.064,971.4966,1.7,22723.7051,68,0,0,0,0,295.84,0
7,1258.0012,4407.7014,1189.128,2854.674,18.5,534,8,1607.2888,1045.4781,42,0,5941.6093,1161.2811,2392,0,666.4947,1028.3131,1266.2597,1194.1283,1375.7616,1,805.4119,618.2734,3017.7273,373.0281,1533.039,1365.8216,515.3301,733.5135,1161.0135,1531.1034,1794.87,1648.5302,976.3238,2.6,22688.0132,79,0,0,0,0,342.25,1
6,1208.2409,4357.6928,1198.9313,2782.1572,19.1,534,5,1578.2088,1063.3558,38,0,5963.2788,1127.8551,2406,0,428.1479,1023.6025,1372.5049,1108.2628,1362.5299,1,859.4512,656.3138,3025.5852,240.9746,1484.5487,1352.2438,564.6463,695.0527,1124.4137,1493.6743,1771.7933,1761.925,995.6806,2.3,22456.9391,58,0,0,0,1,364.81,0
8,1218.4807,4255.7037,1170.8388,2797.5161,19.7,606,0,1581.2206,1028.1134,36,0,5889.3903,1082.3626,2699,0,523.5299,1056.5744,1335.7269,1139.0417,1301.111,1,840.9733,599.7653,3055.9223,366.9623,1449.1664,1324.041,546.5891,628.5096,1162.3172,1495.1832,1787.5019,1759.8063,983.7078,2.2,22311.6045,50,0,0,0,0,388.09,0
7,1110.4242,4261.1954,1047.4281,2878.7826,19.6,668,0,1565.1076,1045.4966,34,1,5936.0997,1030.4845,3169,0,528.1524,1015.738,1198.9629,1110.6267,1352.4774,1,823.7511,591.3486,3096.4022,442.1709,1513.0304,1299.2493,552.4668,696.7538,1061.6351,1460.3046,1807.4264,1812.8999,902.5102,2.4,22518.3489,42,0,0,0,0,384.16,0
4,1147.0522,4321.6377,1015.3483,3118.9154,18.1,739,2,1682.1164,1013.2774,33,0,6071.4134,1058.9754,3793,1,569.5712,914.0689,1267.9054,1108.7869,1314.5779,1,851.6608,593.4384,3198.9188,480.814,1504.8945,1285.1767,509.3479,698.3366,1072.9363,1403.4758,1741.4519,1847.8885,939.1574,2.2,23042.8239,36,0,0,0,0,327.61,0
3,1252.1371,4687.7229,1092.4687,3658.6166,16.2,1010,2,1980.8619,1047.5455,53,0,6694.0951,1088.8285,4279,0,444.938,926.1486,1408.5853,1292.814,1327.1232,1,858.3881,602.4714,3943.1317,460.5903,1772.7515,1333.2402,513.7836,769.9354,1050.2011,1549.5637,2164.3791,1961.2173,958.2875,1.6,26451.1225,41,0,0,0,0,262.44,0
2,1149.0167,4854.1585,1032.8436,4036.2532,14.8,860,2,2108.1882,1038.3218,65,0,7056.6177,978.7578,2945,0,351.6333,938.1697,1311.925,1236.7384,1311.9423,1,818.1022,575.98,4324.6768,465.2154,1848.6162,1279.6162,513.15,694.5788,993.1829,1534.0761,2294.8031,1757.816,919.1044,2.3,28057.3898,46,7,0,0,0,219.04,0
1,1095.8321,5021.5187,990.6175,4238.2013,14.3,676,4,2116.5733,1032.1488,68,0,7247.0983,1008.8829,3052,0,410.2421,906.0331,1264.3192,1212.3273,1310.6314,1,800.4638,564.5745,4350.7083,440.1204,1799.896,1322.1347,503.0853,652.4207,931.2134,1444.4673,2245.8943,1737.5158,913.5526,1.8,28464.3575,47,8,0,0,0,204.49,0
3,977.3267,4933.553,938.4773,4199.1709,13.8,619,0,2137.697,960.3081,70,0,7138.7426,946.8331,3132,0,441.6971,884.8196,1195.5696,1167.1198,1229.5855,1,732.1679,570.3276,4427.2771,412.95,1757.1514,1234.1611,474.7619,641.7597,902.8324,1392.1872,2173.7086,1582.9457,793.8311,1.6,28159.4878,43,9,0,0,0,190.44,0
0,940.0017,4819.4852,894.5362,4133.9493,13.3,690,1,2116.7671,924.7276,71,0,6813.5862,886.8753,2752,0,470.7447,879.463,1127.8189,1166.7558,1242.028,1,723.0827,544.7709,4259.0589,426.4944,1618.777,1126.68,430.8437,611.1544,903.0957,1400.3745,2112.7174,1325.5843,755.5569,2.1,27274.7156,44,9,0,0,0,176.89,0
1,815.3235,4386.0258,780.1956,3953.5366,12.9,433,0,2017.838,855.5262,73,0,6700.3213,827.4057,1659,0,383.8012,781.2893,943.1118,951.6865,1111.0924,1,617.0261,489.2107,4188.0893,384.2994,1427.6093,1020.2028,394.1553,563.8661,746.3462,1329.8848,1912.0157,1278.4821,665.8752,1.3,25915.3208,43,9,0,0,0,166.41,0
0,805.1526,4214.8358,797.9506,3953.3999,12.3,260,1,2005.2248,837.1818,75,0,6641.7311,809.2731,576,0,339.9718,812.7596,874.3085,915.9256,1136.5952,0,617.44,483.9891,4121.8917,390.3248,1402.9385,1043.408,412.4689,524.5336,769.5168,1289.7334,1960.0842,1181.1061,650.4779,0.8,25589.8394,40,8,0,0,0,151.29,0
0,806.7698,4130.2626,792.1401,3891.956,11.6,120,0,1926.8446,867.5783,78,0,6531.9003,833.7364,0,0,349.034,845.5302,880.5079,924.0509,1121.2095,0,621.5408,494.3237,4102.6015,401.6077,1395.1903,1051.8228,419.8481,526.2761,739.1913,1360.5756,1938.3623,1171.4772,648.4565,0.9,25277.6932,39,8,0,0,0,134.56,0
0,833.09,4033.072,794.9573,3869.6474,11.4,98,0,1941.0556,872.145,77,0,6493.0242,843.0955,0,0,376.5581,853.8848,842.3753,915.817,1164.5244,0,636.9766,503.1374,4098.4224,397.7705,1407.9542,1035.5297,425.6143,524.7251,765.8745,1361.0316,1942.1006,1146.0944,633.9952,0.8,25146.308,44,9,0,0,0,129.96,0
0,832.3041,3988.4821,812.3085,3808.6798,11,54,0,1951.9003,857.8499,77,0,6390.8805,817.7156,0,0,369.4699,831.4531,807.9399,942.8163,1197.2679,1,656.2254,494.805,4107.9554,412.5525,1410.6354,1041.6354,410.6491,524.1447,810.7531,1388.0365,1961.1758,1087.6189,620.9916,1.6,25007.7458,42,7,0,0,0,121,0
0,804.8999,3866.7505,833.6666,3756.1401,10.4,40,0,1921.7907,879.5863,81,0,6320.4468,828.2495,16,0,383.4136,855.2013,792.7627,916.7141,1204.3127,1,641.4367,490.1908,4066.2057,439.5044,1370.5485,1013.2736,409.925,532.0935,797.3781,1400.4743,1956.2293,1065.3939,625.3076,1.7,24658.5859,36,4,0,0,0,108.16,0
0,798.6584,3784.0349,837.3372,3700.9388,9.8,121,0,1906.8802,808.8131,84,0,6271.2848,820.6732,702,0,385.188,823.1156,744.0981,922.4469,1175.8189,1,646.4602,514.3985,4022.1192,400.9944,1386.3706,1028.9048,407.2585,525.1001,822.7759,1340.1624,1968.1118,1014.5333,621.5332,1.8,24379.9027,32,7,0,0,0,96.04,0
0,799.4617,3780.879,852.3629,3647.5724,9.4,235,0,1938.4966,836.5921,85,0,6144.5858,816.2907,1063,0,366.9319,819.5627,750.8481,886.5647,1170.8862,1,676.528,541.841,3945.6638,406.363,1333.1446,1111.8068,438.3874,576.7576,804.3378,1375.5666,1909.5397,986.2152,628.9558,1.5,24075.4485,30,6,0,0,0,88.36,0
1,900.0674,3658.3153,935.6466,3476.2016,8.9,530,0,1922.3486,992.3233,89,0,6022.0945,925.3952,2728,0,460.51,826.4633,936.3628,989.6239,1233.6335,1,712.8621,559.7214,3807.8302,440.2655,1381.1281,1175.7503,470.6981,614.1756,850.4205,1406.0757,1916.7095,1030.3435,695.0207,1.8,23590.7035,32,2,0,0,0,79.21,0
0,1091.7222,3703.2183,999.6481,3084.7774,9.2,827,4,1768.3837,1068.6388,89,0,5883.6624,976.3027,4723,0,432.4216,820.2164,1091.1937,1085.2863,1399.5103,1,704.8915,560.9758,3412.976,384.9325,1434.0638,1232.086,441.5859,630.1016,951.8766,1385.5156,1712.2787,1091.7148,778.3337,1.9,22384.8759,28,1,0,0,0,84.64,0
1,1078.481,3681.9427,1031.72,2923.96,11.9,587,9,1719.3595,1105.93,83,0,5576.2734,1078.4623,3086,0,441.3862,969.2271,1008.4181,1142.2808,1519.3424,1,752.9212,612.6574,3088.691,412.9417,1391.8802,1320.8907,513.7505,653.8546,1047.2323,1435.7358,1594.8564,1175.5473,836.4684,2.3,21412.699,36,1,0,0,0,141.61,0
1,1181.0709,3745.2835,1095.4178,2889.1937,14.5,453,9,1674.4304,1112.3359,71,0,5583.2734,1063.6649,1993,0,478.4177,980.2919,1094.106,1116.2384,1428.9365,1,741.7938,645.4548,3004.4582,414.5085,1420.3762,1344.4334,527.3376,698.9019,1101.4456,1461.5517,1613.9912,1201.3989,931.5222,1.5,21392.5583,55,1,0,0,0,210.25,0
6,1184.0664,3867.678,1114.4404,2872.2588,17,414,3,1738.9949,1057.3927,49,0,5674.7972,1057.0978,1837,0,495.7018,892.1804,1247.7841,1201.7393,1361.9194,1,725.568,611.4992,3000.4073,422.728,1436.4941,1378.4483,443.9811,694.636,1061.7975,1488.6227,1653.2634,1304.5364,931.1002,1.4,21732.5164,76,3,1,0,0,289,0
2,1198.9169,3926.7021,1056.3259,2920.4405,17.8,449,4,1756.8934,1058.5663,42,0,5789.8799,1043.899,1957,0,488.4658,967.8365,1279.7956,1192.0863,1254.9417,1,749.5117,629.3421,2984.2631,419.0683,1505.4027,1310.0976,459.4756,702.7247,1134.5189,1496.6605,1663.1114,1460.9146,972.1338,2.4,22043.3536,65,7,0,0,0,316.84,0
13,1211.617,4055.2203,1077.965,2849.759,19.1,492,3,1713.3906,1048.0577,38,0,5966.1501,1066.6702,2152,0,538.9649,941.2983,1345.2857,1201.5293,1220.9307,1,711.104,614.1514,3012.4297,412.5738,1495.8073,1243.5217,467.0709,725.9488,1098.7164,1487.5262,1731.8731,1431.6318,900.3989,1.8,22312.1563,60,3,0,0,0,364.81,1
8,1228.4872,3994.4308,1026.6262,2907.4631,20.6,540,3,1757.888,1095.1078,34,0,5937.2309,1067.8114,2390,0,342.4165,933.3242,1260.8784,1239.3795,1300.3021,1,752.1998,619.9922,2963.8099,364.9849,1537.2706,1232.5315,464.0943,735.8118,1139.3724,1440.0092,1810.8207,1367.8156,1017.6486,2.3,22348.9232,44,2,0,0,1,424.36,0
4,1175.4758,3981.645,1024.5128,2939.9757,20.5,624,9,1781.8686,1024.0253,39,0,5826.9761,1078.1277,2807,0,463.1617,930.8695,1047.5609,1115.7925,1236.6478,1,767.78,664.695,3023.9505,413.5178,1612.855,1231.2635,497.4327,701.1225,1043.0325,1429.1981,1749.8068,1470.3152,1023.7912,2.6,22346.2758,48,2,0,0,0,420.25,0
4,1201.2431,4047.0473,956.9246,3008.3554,20.2,685,3,1721.9978,1031.0068,35,1,5689.7776,1014.3559,3215,0,529.1806,873.0604,1045.0504,1160.444,1263.0197,1,736.3991,608.8269,3064.8248,485.9086,1600.3239,1268.8544,487.7046,716.8617,1033.8104,1439.069,1809.4243,1510.0101,922.6198,2.4,22380.8201,69,4,0,0,0,408.04,0
7,1202.4434,4241.0991,939.8522,3313.6045,17.9,871,1,1858.2175,1055.7404,48,0,5990.8359,1027.9244,4164,1,496.2568,925.885,1260.3364,1231.4345,1285.2845,1,690.4603,600.2134,3359.5771,500.9705,1721.1069,1346.7864,491.7311,743.2808,1102.5156,1416.6429,1900.8618,1672.4606,894.859,2.8,23801.9457,38,4,0,0,0,320.41,0
5,1232.9444,4540.2005,995.1634,3839.157,16.2,1023,3,2275.7913,1123.5409,64,0,6550.7577,1015.3987,4823,0,580.1436,890.2306,1411.2592,1245.8942,1243.9012,1,725.6425,599.0221,4171.9596,546.7434,1834.3842,1363.9445,486.3625,690.8824,1066.7966,1528.0133,2312.0185,1902.2231,907.1203,2.2,27052.2821,48,6,0,0,0,262.44,0
3,1093.5845,4942.8505,969.8704,4396.9014,15,824,2,2408.5894,1048.2692,68,0,7054.2617,1020.3334,3307,0,475.4741,950.6127,1397.8608,1202.3236,1241.1799,1,751.2169,614.1021,4721.0834,581.6051,1860.6651,1355.3811,493.7695,665.1152,1019.4264,1518.8245,2401.9107,1948.1783,932.6072,1.9,29305.0867,45,4,0,0,0,225,0
2,1086.9451,5135.0258,913.222,4615.6974,14.1,649,3,2426.1912,1042.8338,72,0,7218.686,966.05,3133,0,493.4893,912.2185,1305.9239,1195.535,1245.0888,1,728.735,622.3013,4957.9202,536.8493,1803.6934,1302.9097,473.6671,667.7032,1022.5228,1560.6746,2370.6243,1891.1321,915.7583,1.4,30088.5129,53,3,0,0,0,198.81,0
2,1009.9272,5344.0901,887.9782,4686.4874,13.3,659,3,2366.954,994.2446,76,0,7365.6889,899.0717,3234,0,457.4746,876.043,1160.7577,1136.7153,1254.3129,1,677.7247,567.9264,4961.1254,482.5637,1710.9588,1192.7841,464.1303,667.3115,999.182,1508.0135,2268.3026,1844.332,903.6127,2.2,30211.6207,67,2,0,0,0,176.89,0
0,993.8678,5153.4603,858.5117,4720.3306,12.7,749,1,2357.3144,900.5496,78,0,7109.1433,874.7591,3436,0,509.8386,831.6839,1058.558,1149.3943,1202.3449,1,677.9967,544.7323,4775.3347,468.4907,1588.9727,1129.7851,456.3449,659.6861,923.7427,1467.8897,2207.4257,1522.2715,853.7646,1.1,29379.8714,85,2,0,0,0,161.29,0
0,808.0197,4904.0542,762.3696,4474.4481,12.3,468,0,2250.0328,799.5175,82,0,6675.2382,805.3862,2488,0,392.2958,776.9236,863.8205,1006.8069,1103.7048,1,638.2357,494.074,4459.5691,379.813,1510.7179,1049.9689,413.8408,553.9666,745.4802,1380.4986,2025.8136,1328.6336,690.8134,1.3,27680.3725,70,8,0,0,0,151.29,0
0,823.8007,4640.8284,737.8587,4379.5242,12.1,342,0,2121.7393,782.3658,84,0,6698.3319,799.285,3,0,388.973,775.5884,915.2742,970.0229,1119.0517,0,636.225,492.2006,4385.5215,418.8551,1434.8944,1007.6667,427.9156,542.6987,726.2292,1434.0336,1958.234,1338.6265,719.9378,0.7,27053.1073,64,8,0,0,0,146.41,0
0,808.3563,4427.8963,746.9466,4246.4335,11.7,169,0,2077.9038,768.8968,85,0,6452.6865,778.2189,0,0,416.5079,743.5517,902.3507,952.5604,1100.9434,0,632.6197,530.7751,4264.4364,397.315,1413.5109,1026.3559,418.8449,541.4651,710.1234,1387.8401,1943.143,1272.3596,706.105,0.5,26213.8505,64,6,0,0,0,136.89,0
0,800.5466,4206.7574,773.1679,4111.0218,11.3,75,0,2015.0013,742.2964,86,0,6370.7154,780.4416,0,0,430.8544,730.861,894.6348,942.712,1092.5213,1,635.446,510.0581,4153.7581,397.163,1339.5636,1013.8383,412.6662,523.2065,723.5678,1374.9677,1936.8046,1186.8956,706.4114,1.2,25508.5899,49,5,0,0,0,127.69,0
0,804.3369,4083.5887,773.9348,3965.5658,11.4,68,0,1997.9868,775.4101,83,0,6292.5522,780.9246,0,0,419.9657,753.8245,857.7884,936.13,1082.4172,0,635.6967,493.8559,4114.9235,413.3284,1363.9487,981.5876,420.1271,541.8884,693.0963,1386.6166,1982.7549,1128.1325,697.5447,0.2,25187.9372,41,8,0,0,0,129.96,0
0,822.5675,4019.2797,779.2063,3924.8092,11.5,57,0,1984.8251,777.4651,82,0,6207.7964,762.1485,9,0,405.8048,770.2807,875.7622,928.5055,1107.7296,1,618.9206,509.05,4129.7364,401.1815,1334.1443,989.2873,430.8166,528.6585,701.6626,1417.4482,1958.2403,1102.3832,694.8459,1.1,24976.2796,43,8,0,0,0,132.25,0
0,868.0297,3744.7029,759.7807,3790.7352,11.2,122,0,1944.9441,772.5135,83,0,6058.7291,742.2345,709,0,431.4937,808.0099,796.6327,932.6868,1111.7294,1,614.7502,517.729,4035.6978,392.7557,1358.1734,1002.3927,426.0801,503.0474,718.9396,1383.3525,1904.9699,1044.4781,666.2328,1.1,24221.3049,42,8,0,0,0,125.44,0
0,846.4426,3646.6947,742.2064,3716.72,10.8,211,0,1982.459,807.4554,85,0,5904.7198,754.6628,774,0,400.9218,798.7571,748.9232,901.8261,1142.0956,1,622.882,524.0129,3978.4316,376.346,1315.4847,964.5863,423.6813,540.5587,712.8877,1366.5006,1851.1785,992.7849,655.1215,1.5,23762.1889,41,8,0,0,0,116.64,0
0,838.183,3583.5033,755.9347,3606.9229,10.6,183,0,1949.9243,821.8524,86,0,5718.8595,799.0241,1014,0,422.3557,746.5652,702.2164,936.1127,1126.2784,1,640.1924,524.6519,3839.4992,417.5119,1294.8099,1014.2125,424.1507,570.5332,724.223,1372.2425,1824.8705,992.8423,698.771,1.8,23190.6321,43,8,0,0,0,112.36,0
0,895.866,3533.2645,794.3152,3451.4956,10.6,356,1,1881.7255,850.5193,87,0,5473.2396,810.3518,1669,0,449.7684,752.332,687.8063,940.498,1101.5539,1,667.8011,536.3331,3687.2518,490.1543,1301.5832,1064.0445,415.0493,536.3585,846.9803,1368.1399,1838.5445,955.2656,726.5599,2.2,22535.2446,39,2,0,0,0,112.36,0
0,1009.0577,3502.3989,866.9359,3398.8738,12.4,404,0,1848.7292,875.5116,82,0,5366.2106,863.6549,2012,0,441.8613,812.3606,720.2198,1001.7781,1132.741,1,656.2487,552.7047,3609.3195,523.5699,1385.7905,1085.5783,449.2186,557.2155,951.1201,1414.4813,1867.2708,1054.3647,785.601,2.3,22393.0746,42,0,0,0,0,153.76,0
0,1063.192,3412.8151,943.103,3319.528,15.1,415,3,1945.5003,942.9187,76,0,5376.3317,824.4092,1886,0,467.9496,760.5939,768.9881,1124.843,1135.5283,1,679.3549,529.6992,3566.389,731.6375,1552.3648,1104.9855,449.9462,606.9606,1014.3003,1486.5493,1975.7606,1029.4583,841.8398,1.2,22635.2388,63,2,0,0,0,228.01,0
3,1109.3418,3436.3936,1023.8645,3462.4718,16.7,464,1,1938.382,973.9756,63,0,5362.1977,822.8601,2277,0,612.1758,882.7,867.9923,1199.7352,1207.4868,1,710.7725,549.6059,3598.3369,886.3722,1633.3015,1253.3933,462.3449,607.3099,1166.1458,1535.3047,2074.0538,1110.8537,917.3327,2.4,23040.442,56,0,1,0,0,278.89,0
0,1101.6561,3514.6089,995.3513,3565.3862,18,504,0,2043.3748,910.3494,60,0,5550.1773,794.522,2563,0,810.1382,865.6913,848.0474,1177.2579,1216.772,1,729.9602,506.9103,3727.0612,1033.583,1574.5833,1191.0598,437.3064,568.6326,1197.3931,1667.8846,2149.0715,1376.1521,908.6434,2.4,23792.1478,41,0,0,0,0,324,0
