"timestamp","spot_number","return_num","temp","rain","wind","wet","snow","cloud","dust","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-11-05 09:",3508,0,3.2,0,1.8,59,0,0,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,368.1591,169.9191,678.2447,3415.1069,3403.9491,1844.1582,1384.3068,974.6862,1081.6798,827.4541,777.6885,519.5023,387.6322,919.08,448.0898,208.0914,860.7957,5385.8098,3668.0499,1785.3894,1315.1655,877.1289,1001.8257,907.1268,731.9722,720.2447,503.933,1246.5137,374,1931,6377,6099,3463,3502,3540,3266
"2022-09-19 15:",3508,4,28,0,5.7,54,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,530.3677,244.7844,1332.9682,4738.2954,3074.372,1691.5343,1545.1063,1192.1149,1362.3021,1141.6071,1064.2009,742.2552,507.3377,947.6927,344.1777,159.8355,1633.5412,6447.3874,3169.3197,1815.3957,1388.7248,1219.4822,1239.3258,1044.9132,993.2288,877.4031,627.2637,1361.0515,580,2518,6377,6099,3463,3502,3540,3266
"2022-09-04 00:",3508,1,22.7,0,3.3,67,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,350.9525,161.9775,919.9461,4859.1071,4715.5441,2226.6067,1593.9312,944.3225,1054.7064,807.0455,791.3611,526.489,401.3818,769.7168,364.8803,169.4492,1351.8652,6838.4869,4435.618,1929.0167,1360.0172,762.4328,792.5243,725.1267,657.2385,643.6927,500.1281,1077.0561,162,0,6377,6099,3463,3502,3540,3266
"2022-09-25 03:",3508,0,16.6,0,1.5,83,0,9,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,391.453,180.6704,973.619,4463.6996,4120.2404,2030.4403,1393.2314,846.4732,1009.9545,772.1992,748.8651,514.8791,375.404,788.933,358.4237,166.4511,1151.6222,6324.058,3971.7858,1896.6182,1344.1026,759.1482,807.5132,741.6023,664.6083,619.3975,491.9709,1176.7956,37,0,6377,6099,3463,3502,3540,3266
"2022-01-05 16:",3508,2,1.8,0,1.3,36,0,10,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,462.081,213.2677,1370.8304,3218.7427,2938.594,1712.6398,1560.9858,1209.665,1226.5677,1026.7982,976.748,680.9115,531.5554,925.7484,541.2881,251.3725,1802.8236,4898.5381,2991.8163,1648.9586,1415.5244,1039.0558,1060.5371,973.3887,959.1355,774.7603,577.2199,1277.2771,543,2758,6377,6099,3463,3502,3540,3266
"2022-06-21 13:",3508,0,31.4,0,2,54,0,4,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,726.6795,335.3904,1413.0629,4303.058,2891.5178,1673.3295,1548.4184,1260.3241,1239.5383,1222.1336,1054.9069,682.2542,490.4062,892.7062,423.779,196.8016,1586.6916,6005.5948,3130.5444,1727.8429,1434.2278,1208.7777,1322.7996,1118.5708,1047.2894,825.1627,650.8696,1441.3783,545,2163,6377,6099,3463,3502,3540,3266
"2022-11-18 13:",3508,2,16,0,1.7,46,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,640.2863,295.5166,1193.5349,3959.3072,2938.7125,1629.5018,1427.841,1208.3021,1358.9947,1061.651,1040.4476,663.1747,487.2932,915.9636,851.5289,395.4476,1523.3728,5766.6886,3178.2252,1717.6918,1462.0906,1164.5748,1185.162,1017.0993,929.2777,773.5077,575.6637,1352.3213,489,2169,6377,6099,3463,3502,3540,3266
"2022-02-18 19:",3508,3,1.6,0,2.6,34,0,7,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,555.5455,256.405,1821.0385,4475.4153,4345.6796,2299.6579,1702.2516,1179.1743,1298.0326,1007.1658,995.3671,644.1528,477.1771,941.8451,529.6671,245.9759,2008.562,6208.0308,4293.4937,2258.586,1433.5016,1018.7403,1002.5264,991.4885,977.089,789.4884,619.5199,1298.6166,716,2621,6377,6099,3463,3502,3540,3266
"2022-02-17 22:",3508,0,-5.3,0,0.7,45,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,478.061,220.6433,619.545,3104.4454,3727.8222,1909.742,1426.4432,970.0755,1131.4945,856.6982,863.316,602.9117,445.1801,870.7251,402.4746,186.9082,897.3059,5124.1271,3966.342,2032.8817,1319.1027,816.2024,888.875,899.8187,763.8454,694.0324,592.3134,1187.1065,417,1210,6377,6099,3463,3502,3540,3266
"2022-11-05 00:",3508,1,2.7,0,1.8,47,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,314.5945,145.1973,927.6218,4743.442,4278.7155,2204.4632,1490.9901,992.8136,1043.4643,843.2205,742.1725,530.5428,401.257,797.1412,291.3544,135.304,1168.2644,6806.6491,4313.4454,1983.1696,1299.003,758.3154,849.3248,745.9366,715.5904,616.6677,483.7334,1176.0485,425,2,6377,6099,3463,3502,3540,3266
"2022-02-02 21:",3508,0,-3.7,0,2.1,56,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471.1662,217.461,770.3042,2925.7038,3348.531,1936.3838,1344.3134,915.5748,1087.7285,768.9081,757.0327,571.4481,431.1636,788.5897,429.0222,199.2367,890.8409,4375.7407,3476.0931,1844.5145,1288.0071,798.4714,835.0597,788.7452,706.6171,645.6215,495.2717,1145.6032,672,3655,6377,6099,3463,3502,3540,3266
"2022-01-26 14:",3508,1,5.9,0,1.9,41,0,3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,466.9876,215.5325,817.6435,3094.6338,2822.3722,1779.0345,1480.321,1254.538,1295.9672,1169.6967,1043.5705,728.7566,536.8416,959.3553,450.1235,209.036,1357.5481,4476.0978,3118.734,1817.8137,1516.8675,1155.4275,1126.5059,999.7458,1038.5493,830.9052,617.7822,1351.2234,448,1993,6377,6099,3463,3502,3540,3266
"2022-11-07 15:",3508,0,16.3,0,2.3,43,0,7,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,420.1603,193.9198,1331.2195,4694.5807,3019.8386,1611.3585,1448.1371,1112.4735,1381.8852,1084.6586,1018.0641,719.4693,508.3736,988.2561,433.3538,201.2482,1452.5062,6489.9077,3213.2543,1604.7868,1423.1657,1147.3244,1217.7622,1086.7502,1048.3319,825.1435,680.832,1388.4478,596,2594,6377,6099,3463,3502,3540,3266
"2022-04-03 01:",3508,0,5.3,0,0.8,69,0,3,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,429,198.0001,836.8535,3660.8279,3719.1377,1929.7241,1357.2147,882.2564,975.6698,734.1694,723.7719,498.758,431.6499,813.9941,354.1115,164.4486,1106.6956,5583.5221,3653.9297,1798.5906,1230.9938,758.9345,749.1715,682.6226,639.7419,633.315,514.709,1132.4197,31,0,6377,6099,3463,3502,3540,3266
"2022-11-16 13:",3508,2,12.2,0,3.5,57,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,655.2193,302.4083,1413.5019,4713.1839,3035.9132,1598.5703,1444.6175,1155.1015,1373.9725,1030.4486,1019.7993,659.408,498.2982,919.8036,713.7476,331.4622,1735.8027,6543.9613,2967.8691,1727.9246,1421.4322,1255.8999,1155.5654,1077.5479,939.8822,753.1381,584.3794,1328.6556,485,2213,6377,6099,3463,3502,3540,3266
"2022-07-13 18:",3508,0,24.4,14.1,0.4,97,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,444.3928,205.1039,1078.3677,3995.8898,3297.8986,2036.2238,1699.9342,1258.9916,1330.3032,1178.8204,955.9596,673.7202,440.7433,922.3969,537.7266,249.7188,1868.0005,5904.8603,3943.7921,2182.6048,1614.5644,1059.1559,1257.619,971.9462,891.8104,775.3931,616.9172,1183.7417,1037,4060,6377,6099,3463,3502,3540,3266
"2022-09-29 22:",3508,1,19.4,0,1,76,0,2,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,467.2688,215.6621,1194.4319,4694.3719,4110.0871,2033.0785,1532.4249,1201.0888,1178.7628,1078.5859,912.8924,626.6483,473.9244,834.6879,451.6749,209.7565,1405.5708,6881.6105,4390.1221,2087.7839,1512.741,898.8046,936.1492,872.1996,819.4932,696.601,531.8221,1309.696,677,2962,6377,6099,3463,3502,3540,3266
"2022-02-16 04:",3508,0,-8.2,0,3.3,63,0,1,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422.272,194.8943,441.4408,2981.944,3628.3066,1909.5809,1300.633,903.9377,1060.5936,711.7633,749.0879,532.0305,409.9943,817.4247,326.8681,151.7963,715.5209,5201.2085,3882.615,2036.6568,1253.466,786.8845,741.8752,747.587,647.4269,643.3292,533.4841,1239.3016,31,6,6377,6099,3463,3502,3540,3266
"2022-08-24 06:",3508,0,22.4,0,3.1,69,0,6,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430.8311,198.8446,639.19,3316.8306,3579.8385,1916.3591,1391.5698,1001.1156,1070.6911,804.8914,804.115,608.2774,391.8743,827.6371,437.6579,203.2471,955.6497,5659.4729,3976.069,1990.8543,1273.1529,864.4909,843.9737,795.3958,744.5822,669.6831,574.0942,1262.2069,252,972,6377,6099,3463,3502,3540,3266
"2022-01-05 18:",3508,1,0.7,0,2,42,0,10,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,476.6288,219.9817,1878.2507,4045.7786,3632.8523,2067.4543,1690.9901,1216.5459,1284.3955,978.198,974.52,688.5434,505.533,915.633,458.4481,212.902,2328.6729,5840.3126,4007.6916,2206.7941,1632.7299,1065.8853,1061.4715,1012.0697,971.0346,752.8192,610.5533,1235.673,905,4137,6377,6099,3463,3502,3540,3266
"2022-11-23 10:",3508,0,12.1,0,2,68,0,4,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603.2116,278.405,1315.4493,4223.0398,2841.5457,1660.9938,1429.883,1135.7759,1304.4927,1047.8517,1082.1917,698.1676,503.9237,914.0305,363.7697,168.9334,1296.1964,6009.1387,3127.134,1745.9029,1415.4329,962.0915,1212.6884,1002.3767,943.9382,770.0739,664.3051,1434.8127,375,1840,6377,6099,3463,3502,3540,3266
"2022-05-05 07:",3508,0,12.9,0,1.6,58,0,0,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404.4114,186.6514,777.4576,3759.6268,3622.5133,1919.3068,1308.075,921.0315,956.8736,748.1526,807.8847,578.4736,418.1661,814.9989,424.048,196.9267,1170.7319,5811.5374,3716.7226,1852.8679,1339.5176,756.2117,740.6971,812.5674,721.3495,640.3463,561.1562,1154.9956,147,784,6377,6099,3463,3502,3540,3266
"2022-03-30 07:",3508,0,6.1,0,1.6,83,0,1,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470.5516,217.1774,1009.384,3559.9931,3385.7526,1904.661,1354.6228,1065.657,1106.5576,884.7691,829.4364,572.7025,436.5288,884.2245,365.3027,169.6454,1131.7684,5678.5566,3735.0913,1959.1584,1349.9654,909.9071,860.8735,877.2728,803.677,653.7312,562.8897,1269.4929,486,2459,6377,6099,3463,3502,3540,3266
"2022-06-24 03:",3508,0,22.4,0.1,1.6,98,0,10,51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467.6664,215.8457,668.1643,3838.1216,3657.1436,1993.2202,1285.9962,929.4232,977.7866,786.828,744.3549,546.2082,408.1447,780.9131,343.9063,159.7089,1088.9318,5987.4017,4046.8348,1926.5001,1322.1439,768.492,760.0038,779.9624,643.2578,644.7613,503.8736,1221.2517,109,0,6377,6099,3463,3502,3540,3266
"2022-12-08 20:",3508,1,4,0,0.5,58,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,502.5128,231.9283,1558.6688,5233.3278,4079.8925,2299.5501,1696.7775,1293.9323,1394.0194,1049.0187,980.2319,686.1893,477.1161,913.492,420.1486,195.1155,1812.4769,7409.1678,4759.3642,2202.1647,1605.0653,969.5652,1132.0355,995.7838,926.94,760.1139,652.2183,1324.2435,719,3233,6377,6099,3463,3502,3540,3266
"2022-11-16 19:",3508,3,9.4,0,1.7,49,0,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,570.5516,263.331,1334.8978,5220.4653,4046.8184,2177.4684,1772.922,1320.5255,1352.0176,1080.3926,1013.1097,637.5272,489.8672,859.5136,429.9391,199.6625,1877.7429,7461.9127,4572.9397,2413.7715,1573.2224,1084.8335,1135.4585,1012.3746,905.8908,758.7312,619.9426,1250.6225,858,2895,6377,6099,3463,3502,3540,3266
"2022-05-25 13:",3508,1,26.2,0,2.8,46,0,10,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,686.6526,316.9159,1702.1244,4503.5467,3002.154,1646.0833,1550.4657,1205.9831,1336.2804,1114.5318,1106.1149,753.6122,467.9947,854.0141,411.5214,191.1093,1945.7356,6150.5492,3240.7281,1799.4595,1546.8261,1318.4825,1265.3075,1086.1708,1074.1502,818.7004,650.0884,1322.2875,432,2046,6377,6099,3463,3502,3540,3266
"2022-10-26 15:",3508,3,17.5,0,1.8,44,0,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,372.0753,171.7268,1481.13,5433.7141,3125.0271,1604.1816,1560.2317,1255.6482,1307.8221,1237.6076,1071.0475,697.3487,481.2143,992.6971,482.5821,224.1098,1877.562,7342.9172,3084.3796,1885.9133,1464.3702,1197.9779,1290.648,1096.4392,1033.6182,857.7008,637.8567,1170.9142,604,2429,6377,6099,3463,3502,3540,3266
"2022-09-18 06:",3508,0,23.1,0,1.2,91,0,7,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,371.7845,171.5928,747.2562,3913.087,3724.372,1964.3088,1342.1262,872.9068,945.1854,830.3498,763.6149,475.5245,384.9172,800.4178,337.6153,156.7877,1120.0343,5975.9494,3886.1787,1841.0963,1285.7146,721.1099,740.0172,758.905,645.6261,620.9217,520.7453,1154.3885,118,554,6377,6099,3463,3502,3540,3266
"2022-03-19 22:",3508,1,3.6,0,1.7,74,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,539.6296,249.0596,1612.4145,4887.5007,4585.6571,2287.0944,1584.2896,1055.5861,1106.5131,866.2592,883.2259,602.488,429.3447,858.7695,423.0904,196.4817,1685.8743,6463.4284,4182.3076,1978.2189,1319.3999,876.7872,848.5341,822.0104,758.9641,648.5974,572.7462,1170.4733,513,3527,6377,6099,3463,3502,3540,3266
"2022-03-07 20:",3508,1,3.7,0,2.3,43,0,4,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,466.3183,215.2238,1830.9914,4671.9977,4047.0361,2059.0048,1701.5993,1175.6621,1314.3268,1016.57,849.5216,697.6454,490.4885,945.1819,433.7499,201.4318,2036.6435,6724.3006,4133.999,2053.4274,1447.2648,1067.6393,961.7672,963.6175,914.6915,739.1708,622.1633,1241.8005,480,2235,6377,6099,3463,3502,3540,3266
"2022-04-03 13:",3508,3,15.4,0,2.9,33,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,558.5439,257.7889,1280.8701,3742.9654,3487.6222,1998.0935,1684.7541,1136.1495,1137.9188,842.2847,782.3697,587.63,395.8813,808.2313,761.217,353.5072,1581.4975,5124.7568,3627.3446,1785.6583,1554.7474,1008.3143,996.3144,928.3381,796.5023,680.3396,539.1399,1175.0111,417,1890,6377,6099,3463,3502,3540,3266
"2022-01-06 06:",3508,0,-5.4,0,2.2,60,0,0,57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426.0456,196.636,480.9182,2765.6896,3477.111,1838.6591,1265.0238,910.1391,1026.215,759.8974,801.0049,557.2018,415.8532,829.4821,334.1769,155.1907,698.6146,5032.8659,3704.9738,1902.8353,1286.6959,758.5705,731.6237,738.4536,704.4742,665.6662,533.0984,1190.9673,190,840,6377,6099,3463,3502,3540,3266
"2022-01-16 17:",3508,1,-1.1,0,3.5,39,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,615.5294,284.0902,1953.2426,4315.8193,4310.9887,2341.2923,1516.6124,1135.5172,1115.925,858.1834,844.77,604.0696,439.301,822.8965,703.2849,326.6032,2432.8995,6334.2912,4179.2412,2074.3958,1377.2147,939.309,1008.0614,827.1451,954.649,710.6731,584.3416,1124.1859,469,2638,6377,6099,3463,3502,3540,3266
"2022-03-16 00:",3508,1,5.4,0,0.4,76,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472.1468,217.9132,811.9743,3447.1209,3627.2912,1947.0389,1300.8488,875.3122,990.6368,766.7378,738.6559,487.1705,429.5537,905.4206,370.5658,172.0896,1150.1684,5810.843,3881.2765,1890.6303,1284.6634,780.6733,791.8828,721.1554,669.9724,599.5877,549.596,1242.8151,139,0,6377,6099,3463,3502,3540,3266
"2022-08-28 16:",3508,0,28.2,0,1.3,40,0,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,682.8648,315.1678,1250.2723,3888.5408,3714.8929,1991.3562,1655.7871,1086.5097,1191.724,893.4302,850.731,607.6233,450.0067,839.3433,958.315,445.0388,1895.4953,5634.8335,3851.6915,2049.2535,1418.7713,962.9683,942.8057,917.6292,810.3451,668.0598,546.7248,1155.1399,696,3878,6377,6099,3463,3502,3540,3266
"2022-06-17 00:",3508,0,18.7,0,1.3,80,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439.4011,202.8002,1293.9794,4655.3968,4080.718,2010.2084,1407.8562,1018.6508,1012.6841,864.9131,774.6226,561.6432,407.5278,820.5058,335.4229,155.7695,1563.3091,6738.1871,4173.9302,2038.0332,1339.6854,799.9799,773.3617,815.0584,685.939,683.2117,508.3873,1213.265,326,660,6377,6099,3463,3502,3540,3266
"2022-01-27 16:",3508,1,3.8,0,2.8,33,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,502.9993,232.1531,1120.3377,3110.0419,2858.4385,1803.2102,1491.7337,1239.0047,1253.519,1071.2119,964.9468,669.385,512.1575,897.3146,474.539,220.3742,1896.0219,4548.5646,3133.3239,1612.0791,1327.5635,1101.9142,1105.1858,961.6823,985.0256,794.7111,592.5982,1326.1215,634,2889,6377,6099,3463,3502,3540,3266
"2022-08-15 07:",3508,0,27.6,0,5.6,84,0,10,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401.8593,185.4732,556.061,3099.595,3405.2813,1748.5811,1285.0741,888.0086,976.3664,755.1406,780.6995,502.4869,354.2473,790.5723,360.3239,167.3332,833.917,5054.3207,3358.3934,1670.6137,1193.414,734.9576,743.0756,737.3994,643.0331,627.8887,480.7096,1237.3846,122,570,6377,6099,3463,3502,3540,3266
"2022-02-24 02:",3508,0,-7.3,0,1.5,46,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448.0211,206.7785,581.8436,3144.5215,3560.7693,1950.3275,1281.5303,919.0257,1021.0104,761.7592,698.1373,561.9063,404.5215,822.6304,350.3982,162.7239,806.4943,5306.522,3870.482,1941.987,1235.4188,743.7751,726.093,728.0033,651.5625,626.448,554.7694,1211.013,22,0,6377,6099,3463,3502,3540,3266
"2022-12-15 13:",3508,0,-3,0,2.8,89,1.1,10,47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,710.4804,327.9136,1438.5691,4537.7674,2995.8256,1650.8369,1622.1714,1189.7968,1343.1501,1148.2946,1051.3322,732.9898,545.1371,1085.8521,631.8073,293.4096,1994.8798,6207.3721,3217.5094,1729.3032,1455.3726,1220.8964,1250.4807,1204.0959,1059.1877,862.3626,623.7406,1301.0535,540,2493,6377,6099,3463,3502,3540,3266
"2022-09-06 12:",3508,1,23.3,0,3.7,70,0,3,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,435.4919,200.9962,1394.9635,4374.1009,3031.9041,1712.0959,1554.9656,1203.1071,1287.2844,1135.8075,1059.3511,729.5976,498.4046,958.8183,426.8451,198.2254,1794.733,5998.1028,3176.6,1828.6813,1523.5357,1163.4515,1225.4557,1050.8085,955.2691,781.7324,640.0264,1264.1827,376,2000,6377,6099,3463,3502,3540,3266
"2022-08-12 10:",3508,0,26.7,0,1.3,78,0,3,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519.0287,239.551,672.0669,2972.0434,2730.9388,1623.2699,1460.903,1166.372,1309.0953,1015.9023,990.5068,678.9877,466.2716,901.4179,541.4479,251.4467,903.5284,4272.8584,2856.7634,1707.9304,1353.7595,1151.7523,1085.5429,932.1359,880.1227,733.3156,625.1411,1242.6985,430,1688,6377,6099,3463,3502,3540,3266
"2022-02-28 07:",3508,1,3.8,0,2,85,0,8,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475.5839,219.5001,701.7268,3142.1363,3373.9755,1787.7245,1267.8896,1002.9005,1130.4795,854.4431,825.546,601.359,387.4436,836.9674,304.3373,141.3333,1032.7786,5182.9231,3659.1226,1872.6552,1235.4509,832.3991,826.9863,773.4592,782.4464,665.9891,569.9517,1206.7433,347,1977,6377,6099,3463,3502,3540,3266
"2022-09-19 06:",3508,0,23.9,0,1.9,78,0,9,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417.739,192.8025,733.4878,3757.0602,3700.5842,1925.2264,1307.8107,980.2122,1125.5364,836.1555,789.9775,593.787,437.5739,759.5794,328.7822,152.6855,1059.3176,6270.7468,3991.5355,1996.4579,1315.3156,802.9977,834.6879,788.5165,660.083,635.2015,526.3171,1243.5706,235,1004,6377,6099,3463,3502,3540,3266
"2022-07-21 16:",3508,0,24.4,0,3.4,83,0,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,585.7499,270.3456,1071.8322,3362.6492,2882.1753,1615.4791,1634.8128,1190.0764,1196.6859,1168.0477,1060.0128,730.7009,469.7346,922.5375,566.355,263.0135,1598.0051,4979.7246,3201.978,1762.3269,1289.3294,1133.6605,1313.7796,1117.0368,1092.3131,807.8172,543.6647,1423.2767,656,2839,6377,6099,3463,3502,3540,3266
"2022-04-08 08:",3508,3,7.7,0,2.3,69,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564.9856,260.7624,1268.1687,3597.2379,3200.7572,1721.2546,1450.3702,1111.2787,1313.9953,957.7693,879.2283,653.609,466.6426,899.7217,322.9759,149.9892,1236.4022,5727.6561,3325.4969,1786.3457,1354.4551,1020.2813,1055.8488,837.7529,868.8323,733.1967,591.797,1346.9973,768,4268,6377,6099,3463,3502,3540,3266
"2022-06-24 06:",3508,0,20.7,0,3.4,98,0,10,59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.8708,203.9403,630.9066,3508.6924,3596.1964,1959.5556,1300.7462,937.7422,1039.3964,794.5562,703.2095,593.0198,385.0684,854.3644,349.9448,162.5133,988.5887,5767.8951,3954.7979,1922.7824,1300.8561,823.5164,782.7432,811.0441,701.3902,677.7474,566.0761,1293.1927,241,971,6377,6099,3463,3502,3540,3266
"2022-02-23 21:",3508,1,-4.5,0,3.1,33,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,533.9777,246.4508,1093.2828,3827.3135,3826.5325,2097.8204,1560.4551,1115.7732,1240.3357,868.3424,824.2397,660.8507,453.7831,890.3216,494.8553,229.8093,1524.5735,5715.1065,4105.0564,1992.2634,1395.5461,872.4189,932.9909,943.1263,855.1282,736.0085,611.3731,1272.0354,606,3074,6377,6099,3463,3502,3540,3266
"2022-12-16 10:",3508,0,-7,0,1.8,59,2.7,2,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640.3871,295.563,1140.8794,3990.9805,2883.8657,1675.9898,1512.6429,1137.3688,1204.111,1080.5264,953.1299,662.9212,561.1523,994.6802,513.2824,238.3668,1277.3873,5693.3419,3116.8698,1721.2606,1409.4949,1184.8959,1217.0155,1099.5942,993.1054,752.9104,560.1266,1394.7513,427,1853,6377,6099,3463,3502,3540,3266
"2022-06-27 05:",3508,0,25.4,0.2,0.8,90,0,10,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503.1576,232.2261,586.0073,3665.0032,3601.1232,1904.9036,1355.6681,886.272,911.5027,860.266,769.2297,513.0447,419.2178,832.722,352.9805,163.9231,931.0036,5521.156,3931.3517,2029.5601,1306.8388,754.0009,747.2376,800.9755,687.2738,639.9868,514.4644,1283.0631,107,764,6377,6099,3463,3502,3540,3266
"2022-08-11 06:",3508,0,23.4,3.6,1.2,95,0,10,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405.0927,186.9657,602.625,3323.846,3572.7413,1912.6195,1383.3133,953.98,963.4598,822.6179,803.8875,598.443,450.59,816.5683,430.2736,199.8177,913.0723,5448.2495,3867.7598,1934.5714,1274.3767,747.1376,811.3401,799.3419,719.4496,626.4016,589.0888,1299.5485,214,937,6377,6099,3463,3502,3540,3266
"2022-03-31 12:",3508,2,13.1,0,1.8,59,0,9,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,611.8837,282.4073,1591.9696,3974.0628,2948.2385,1665.8566,1584.2172,1174.8379,1313.482,1029.1947,935.9916,673.8633,464.1409,937.5982,381.998,177.3987,1797.3297,5517.9802,3190.9539,1707.6214,1424.3204,1199.8975,1138.1061,1055.6763,990.4281,737.2665,573.989,1318.1447,366,1655,6377,6099,3463,3502,3540,3266
