"timestamp","spot_number","return_num","temp","rain","wind","wet","snow","cloud","dust","1_2","2_3","3_4","4_5","5_6","6_7","7_8","8_9","9_10","10_11","11_12","12_13","13_14","14_15","15_16","16_17","17_18","18_19","19_20","20_21","21_22","22_23","23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-09-11 03:",3879,1,22,0,2.6,67,0,9,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,707.863,249.0108,229.565,374.2735,569.0377,669.1952,670.4028,587.3797,600.5924,409.6887,547.9142,401.6142,337.6267,606.6574,494.27,194.5768,209.9323,387.3611,616.1406,667.2264,592.8958,520.8819,511.4001,526.208,561.2499,560.1025,374.1147,831.3459,3,0,6377,6099,3463,3502,3540,3266
"2022-03-18 20:",3879,1,6.6,0,3.4,58,0,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,508.9274,179.0297,182.1337,391.0633,742.2442,727.9069,825.2142,620.0276,515.4642,614.4433,661.4264,486.0471,347.6801,595.9977,279.9844,110.2201,200.7897,513.5198,849.8466,809.3233,848.3642,569.7681,585.0867,533.9457,647.3973,625.5663,405.8165,912.382,144,0,6377,6099,3463,3502,3540,3266
"2022-09-17 01:",3879,0,23.5,4.3,1.9,95,0,10,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,603.4805,212.2914,249.9624,492.3399,753.5757,822.8582,781.8917,673.3006,580.8058,534.3182,541.8465,439.9974,339.3495,585.6597,499.9638,196.8186,271.3766,639.402,1040.7304,921.6395,800.1166,599.2258,536.5189,528.3624,586.629,637.6166,398.105,899.123,24,0,6377,6099,3463,3502,3540,3266
"2022-09-16 07:",3879,3,23.5,0,3,77,0,9,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391.2854,137.6456,190.6398,488.6602,733.8382,753.2488,765.4607,656.763,618.1308,580.4704,531.8809,407.2387,319.9529,545.6106,429.442,169.0564,201.3792,620.9705,939.2085,847.6395,720.3819,568.3397,517.1384,571.8131,640.9802,550.4848,385.2085,872.2079,421,0,6377,6099,3463,3502,3540,3266
"2022-11-29 17:",3879,3,5.3,0,3.5,45,0,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,460.2109,161.8926,211.5097,387.2037,601.1072,596.3154,703.2366,654.8686,627.703,584.0248,700.674,477.6613,342.0891,663.3579,343.5003,135.224,189.8596,436.5737,639.939,576.207,608.8199,528.8482,555.1336,616.5386,621.8428,607.2469,401.3836,906.688,292,0,6377,6099,3463,3502,3540,3266
"2022-11-02 02:",3879,0,8.2,0,1.6,75,0,0,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597.2628,210.1042,221.049,435.0975,791.2015,817.2896,805.0039,619.3055,567.5463,544.7043,568.4882,394.5707,339.55,576.1599,476.9693,187.7663,221.5481,618.1199,1021.8428,947.2086,773.0197,562.8553,518.3897,512.6986,613.4946,583.0114,399.4386,818.8569,12,0,6377,6099,3463,3502,3540,3266
"2022-12-12 02:",3879,1,-0.9,0,1.6,67,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633.3558,222.8008,233.9039,457.6258,799.6054,822.7637,777.6487,588.7644,574.0944,527.311,576.0775,416.436,370.9329,560.337,478.7301,188.4595,269.119,656.678,1000.4027,884.2927,824.6166,598.5521,546.4217,522.4756,555.1919,609.2709,398.7691,878.6898,8,0,6377,6099,3463,3502,3540,3266
"2022-07-07 10:",3879,0,29.5,0,4.3,72,0,10,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.735,100.5155,111.2891,408.4898,543.4531,605.7451,629.0927,550.7313,645.3513,587.1725,664.5033,466.8312,350.7822,547.5378,266.1173,104.7612,104.6754,456.7184,633.5541,623.0693,541.7697,557.03,563.5286,587.6644,589.9502,493.3328,324.128,943.3612,245,0,6377,6099,3463,3502,3540,3266
"2022-05-28 21:",3879,6,23,0,2.4,42,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,584.3224,205.552,218.8928,454.5144,663.0009,751.6522,771.5665,686.2897,551.0614,533.7832,660.998,429.848,343.7572,558.5247,424.3029,167.0332,282.6538,531.1176,832.521,788.9579,672.7484,552.371,549.3351,600.0196,602.1587,563.0284,429.8462,870.9324,146,0,6377,6099,3463,3502,3540,3266
"2022-09-29 21:",3879,9,20.1,0,1.7,77,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,550.3012,193.5839,176.1447,409.1257,714.771,740.0859,771.7107,639.4285,640.4575,566.9275,656.0804,429.5306,340.7772,581.5114,434.112,170.8946,214.758,520.4366,849.4094,767.4255,754.9306,612.712,572.7361,494.5018,686.2986,589.5254,396.1521,903.4454,179,0,6377,6099,3463,3502,3540,3266
