"timestamp","spot_number","return_num","station_dist","station_type","temp","rain","wind","wet","snow","cloud","dust","temp.sqr","sunny","semester","past_rent","1_2","2_3","3_4","4_5","5_6","6_7","7_8","8_9","9_10","10_11","11_12","12_13","13_14","14_15","15_16","16_17","17_18","18_19","19_20","20_21","21_22","22_23","23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","most_use","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-10-10 20:",549,8,38,1,8.4,0,3.7,73,0,2,13,70.56,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,697.6497,385.6742,582.6495,539.5654,721.5335,737.2045,862.5083,877.1047,902.1182,738.1704,919.2437,682.2265,426.3656,966.6885,848.2962,492.4684,640.4717,698.4193,928.7279,781.0471,1035.5285,1077.5769,1078.4607,922.4499,921.662,826.3136,621.2069,1504.4487,6304.5345,209,316,6377,6099,3463,3502,3540,3266
"2022-11-11 01:",549,5,38,1,11.8,0,2.2,82,0,5,59,139.24,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699.9399,386.9403,626.7331,597.0242,749.7769,791.0691,902.0221,924.6476,956.649,768.1145,935.8057,720.2992,433.5723,961.4998,886.7442,514.7887,870.8964,721.4917,1008.9956,870.0719,1004.0159,1043.6105,1172.673,948.2409,1040.0217,863.2738,661.0312,1509.4809,6644.4674,10,0,6377,6099,3463,3502,3540,3266
"2022-10-31 16:",549,6,38,1,18.5,0,2.5,58,0,8,41,342.25,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,620.6762,343.1217,551.1363,513.5766,618.3858,536.5727,594.3416,559.7025,687.2555,552.6016,647.0232,497.4833,347.7776,856.4773,888.6574,515.8995,906.5283,566.0346,585.1632,571.0492,699.9609,774.8934,784.5137,738.8175,760.5004,734.0499,603.7628,1298.177,4685.0846,490,984,6377,6099,3463,3502,3540,3266
"2022-02-24 10:",549,3,38,1,-2.8,0,2,39,0,0,40,7.84,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811.8376,448.7994,648.3454,661.6593,594.4316,597.3606,631.8875,661.4034,636.6784,551.5174,645.1291,447.3147,409.2145,817.5792,975.5827,566.3628,960.2704,621.04,675.6374,617.7179,695.4412,866.7152,865.6333,727.381,722.5652,804.7545,603.4406,1306.2406,5095.1755,306,565,6377,6099,3463,3502,3540,3266
"2022-09-13 18:",549,18,38,1,25.7,0,3,70,0,10,17,660.49,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,700.7655,387.3964,459.7332,565.8547,650.2258,614.573,754.3529,691.1751,804.6391,655.7072,883.8083,547.1486,449.0383,963.0859,798.996,463.8477,783.7387,623.1425,781.2874,655.4361,787.0525,976.4755,964.2639,857.4863,851.7056,892.3345,600.0005,1521.8382,5431.9249,365,681,6377,6099,3463,3502,3540,3266
"2022-11-04 07:",549,1,38,1,1.8,0,2.5,57,0,0,17,3.24,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,861.555,476.2838,506.7047,601.354,721.5711,687.3122,901.6252,791.2975,850.8599,672.1478,725.2739,555.0176,359.9413,885.9141,1308.0547,759.3754,958.0676,766.1746,954.482,858.12,1004.4778,1067.781,1108.273,838.4272,929.528,883.8594,593.629,1374.4273,6495.1169,775,1863,6377,6099,3463,3502,3540,3266
"2022-09-25 14:",549,7,38,1,24.8,0,1.8,38,0,3,29,615.04,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,712.3465,393.7987,589.0519,554.7971,756.8323,720.489,910.792,974.4297,1044.4046,807.7343,929.863,703.5638,438.2021,1065.8421,875.6423,508.3436,729.2122,757.2203,951.3868,853.6145,1033.6032,1004.2698,1124.6164,810.9395,941.6626,865.7917,634.9239,1378.1465,6538.7352,469,1022,6377,6099,3463,3502,3540,3266
"2022-03-22 04:",549,1,38,1,2.2,0,1.3,61,0,0,30,4.84,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735.9533,406.8488,685.7862,645.0364,755.9991,831.8038,854.0772,898.0438,943.3173,800.687,865.8066,628.6599,459.4475,962.107,875.1683,508.0685,768.9867,810.8178,938.9239,928.1404,907.4599,1053.3926,1222.175,928.0746,1003.0368,940.1615,711.3112,1533.5526,6672.2585,86,0,6377,6099,3463,3502,3540,3266
"2022-11-27 15:",549,5,38,1,10.7,0,2.7,32,0,8,43,114.49,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,813.6865,449.8219,597.02,531.2212,656.1039,709.1307,754.3767,737.1756,989.0222,742.442,810.9615,650.1303,465.8253,977.8635,823.4953,478.0702,584.5995,648.0033,821.1917,724.7956,966.8677,880.3625,1113.9928,904.4993,888.5252,843.1578,588.0459,1302.5678,5811.6908,415,974,6377,6099,3463,3502,3540,3266
"2022-11-01 15:",549,5,38,1,17.5,0,3,51,0,0,69,306.25,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,551.6292,304.9512,330.3861,506.8362,560.9673,479.4372,521.2636,546.2732,732.0188,449.6848,611.7948,463.5077,369.3233,879.2149,814.2134,472.6821,612.7564,524.2711,599.6841,534.424,718.6493,849.9832,787.5377,735.5417,694.2734,705.6027,544.9433,1284.738,4445.5328,342,814,6377,6099,3463,3502,3540,3266
"2022-09-11 16:",549,8,38,1,25.4,0,2.1,58,0,10,22,645.16,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,727.5045,402.1788,580.1886,575.0926,637.0822,643.2687,834.5052,776.8915,833.8345,731.8076,972.7717,623.1251,507.4559,1122.3858,676.3901,392.6696,586.5008,639.2841,699.3504,656.9619,896.6763,914.9036,921.5016,873.857,857.0206,836.2905,623.7417,1475.6133,5582.2214,433,996,6377,6099,3463,3502,3540,3266
"2022-05-06 18:",549,18,38,1,22.9,0,3.8,53,0,7,49,524.41,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,622.4225,344.0866,509.2433,491.7077,687.2465,577.0301,722.2632,711.2465,711.256,565.4244,770.1623,540.5726,429.4716,932.1993,668.9505,388.3516,550.0407,600.4049,699.2017,645.5862,729.423,770.2257,861.8967,670.1487,736.0271,777.7909,590.0997,1465.0097,5152.8633,632,1234,6377,6099,3463,3502,3540,3266
"2022-09-30 02:",549,4,38,1,17.1,0,0.8,82,0,0,54,292.41,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741.4037,409.8624,633.6073,591.936,788.1146,823.843,883.9476,901.1106,935.4989,830.5436,945.4144,645.7959,438.7715,961.0255,928.8269,539.2193,844.9999,762.1974,989.2303,867.348,968.96,1070.8962,1140.426,941.9948,1024.0256,906.8283,659.8566,1487.4074,6675.5769,3,0,6377,6099,3463,3502,3540,3266
"2022-09-27 14:",549,3,38,1,26.9,0,2.9,37,0,0,27,723.61,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,531.5016,293.8242,316.1969,650.5227,576.8697,486.9625,607.003,561.5667,656.8498,577.1997,603.8318,481.4108,381.9993,843.6768,735.819,427.1707,600.0411,618.8563,620.1943,492.6711,629.5199,793.2119,721.1853,619.902,678.2411,683.9877,466.3088,1312.7745,4682.5995,365,0,6377,6099,3463,3502,3540,3266
"2022-08-09 03:",549,0,38,1,25.9,0.1,1.4,97,0,10,7,670.81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693.2085,383.219,682.5703,666.4951,785.8276,784.3427,925.6441,905.51,968.4166,716.0623,924.2722,670.4031,473.6428,964.1993,845.9255,491.0921,797.2248,785.663,1001.3495,900.8402,940.1688,1014.65,1139.0292,927.3851,1020.7358,889.5621,631.9978,1476.2854,6790.331,6,0,6377,6099,3463,3502,3540,3266
"2022-10-11 15:",549,2,38,1,16.3,0,2.7,54,0,0,44,265.69,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,460.8819,254.7844,406.9832,599.2527,588.3318,501.059,604.2776,602.3141,660.4493,509.8273,647.3562,503.6173,384.8873,795.7018,636.9605,369.7797,562.0859,668.4655,600.4412,487.3432,627.5314,781.7304,804.679,695.3156,717.3605,694.7129,507.7758,1263.4094,4676.7024,426,690,6377,6099,3463,3502,3540,3266
"2022-06-10 10:",549,4,38,1,24.3,0,1.6,65,0,1,35,590.49,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629.432,347.9619,407.342,645.9109,619.8738,517.2732,600.8026,685.6358,720.6638,561.2363,628.3326,478.7391,424.7415,886.7809,1306.4628,758.4513,910.6134,648.0226,611.4352,607.652,710.4032,850.4755,830.2951,627.9846,736.799,795.1599,525.4351,1347.146,4961.3735,375,756,6377,6099,3463,3502,3540,3266
"2022-12-29 16:",549,3,38,1,1.7,0,2.6,40,0,0,34,2.89,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,587.8954,324.9998,591.8535,607.8249,547.123,481.3984,618.6329,530.9775,667.1845,581.6384,619.3072,487.4225,381.5691,805.63,836.4784,485.6076,689.3203,536.1668,623.7318,578.3403,617.2148,736.0949,764.2136,668.2794,693.9482,730.8707,499.9235,1338.9622,4610.4329,526,889,6377,6099,3463,3502,3540,3266
"2022-12-12 13:",549,1,38,1,5,0,1.5,58,0,10,44,25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,610.8746,337.703,520.8312,529.7262,551.3631,496.409,590.0286,592.8168,715.5804,533.2809,647.6102,541.9209,323.6347,760.2519,1106.417,642.3175,788.6465,523.8925,604.3949,504.3377,649.933,749.6818,781.2443,764.3179,688.2249,572.1323,467.5824,1213.7143,4450.085,477,1053,6377,6099,3463,3502,3540,3266
"2022-02-06 08:",549,0,38,1,-7.8,0,0.4,69,0,0,25,60.84,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,636.9527,352.1198,701.4334,692.7903,663.5235,784.9504,880.7175,919.2159,909.4417,795.597,915.9639,599.8246,453.2757,975.5167,831.8493,482.92,633.7682,782.9683,885.6046,822.5484,979.9139,1041.7184,1108.6375,898.3854,963.8662,910.7732,667.0413,1524.4561,6493.0169,187,399,6377,6099,3463,3502,3540,3266
"2022-04-09 12:",549,4,38,1,21.3,0,4.6,42,0,0,85,453.69,1,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,566.6962,313.2805,651.4329,587.2093,684.2801,730.5009,795.9999,807.7529,879.0294,690.7705,696.5532,510.5317,399.2218,958.914,870.1282,505.1428,627.5527,700.0046,822.2237,857.2329,976.2908,952.7663,1036.0153,795.8392,809.3633,757.5528,625.2971,1468.8544,6153.7422,493,1069,6377,6099,3463,3502,3540,3266
"2022-01-15 01:",549,0,38,1,-4.2,0,1.8,46,0,9,40,17.64,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,699.9224,386.9302,743.3132,671.6982,741.588,824.7909,783.8882,885.7037,959.0799,804.9528,909.8207,644.8749,438.1256,1002.4562,861.1035,499.9032,687.6372,808.714,915.9804,846.2345,983.1641,981.4074,1156.8075,896.205,1009.168,910.1834,699.5636,1448.0936,6576.0583,2,0,6377,6099,3463,3502,3540,3266
"2022-02-23 16:",549,0,38,1,-0.8,0,3.6,26,0,0,34,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,676.6629,374.0724,628.2374,574.8616,581.2252,560.9768,599.6344,616.8831,642.9952,512.7475,663.2684,490.6901,379.1355,900.9364,815.3446,473.3386,595.8058,640.5948,619.7439,614.8217,660.0932,841.6782,800.3943,736.807,776.741,722.243,599.6842,1344.4984,4851.9516,422,611,6377,6099,3463,3502,3540,3266
"2022-01-06 13:",549,0,38,1,1.7,0,4.2,33,0,0,53,2.89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,740.4733,409.3475,678.5114,580.7294,609.3036,468.6548,622.277,585.867,610.3144,496.425,606.0236,424.7086,357.3944,844.9226,749.6131,435.1789,612.9348,645.7583,572.2827,539.5028,643.0698,796.9336,797.8374,699.4165,652.3129,705.7669,529.1866,1310.6653,4681.5784,354,677,6377,6099,3463,3502,3540,3266
"2022-04-07 06:",549,2,38,1,9,0,2.5,52,0,10,30,81,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651.8045,360.3301,696.0334,672.6206,692.5652,806.6021,865.3173,891.2775,863.2938,696.3131,872.5497,603.8947,446.3,881.5281,924.3309,536.6092,774.0311,810.6284,930.8458,890.3396,925.7442,1016.4467,1194.1629,884.0317,918.756,884.7725,652.5065,1525.7113,6594.6632,331,607,6377,6099,3463,3502,3540,3266
"2022-07-03 05:",549,1,38,1,24.7,0,0.3,87,0,1,34,610.09,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,723.8727,400.1707,705.087,637.8654,726.4182,725.2886,877.4507,902.7452,961.3265,778.0982,933.0219,658.9322,466.184,923.9932,842.0759,488.8571,703.0713,775.5126,935.7224,873.5033,1005.4874,997.3036,1191.8659,913.3662,936.2078,909.6217,639.4987,1539.6486,6557.2486,64,153,6377,6099,3463,3502,3540,3266
"2022-07-29 01:",549,6,38,1,29,0,2.7,71,0,6,22,841,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689.8536,381.3644,645.4549,672.1135,783.8288,784.6041,883.9415,876.8502,944.5016,747.1881,868.1587,680.778,465.0057,930.211,821.9932,477.1981,748.7476,823.6163,1033.9042,884.3693,990.6451,1019.4598,1107.2657,894.7637,995.528,877.3121,633.5814,1366.1212,6857.0228,11,0,6377,6099,3463,3502,3540,3266
"2022-10-17 02:",549,2,38,1,13.9,0,2.6,81,0,8,64,193.21,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771.9169,426.7304,636.5079,594.7908,764.9506,814.8043,885.5678,906.4134,1027.4169,745.2916,1012.9065,684.6856,442.2085,985.6946,873.0318,506.8281,801.4874,820.6065,1008.6247,888.2745,999.2881,1050.316,1149.967,926.5492,1011.7974,927.8736,644.622,1452.6423,6776.9073,7,0,6377,6099,3463,3502,3540,3266
"2022-02-09 02:",549,1,38,1,-2.7,0,1.6,68,0,0,34,7.29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654.0182,361.5535,755.978,724.7217,752.6082,832.6199,820.2129,943.8008,948.7552,796.4813,911.8597,637.7908,454.6124,989.4516,876.0288,508.5685,682.736,836.9152,939.4217,902.7373,1002.2617,1024.1538,1181.9,943.7864,1019.0045,889.616,685.5753,1540.8599,6811.4986,3,0,6377,6099,3463,3502,3540,3266
"2022-04-30 15:",549,9,38,1,15.8,0,5.5,62,0,9,40,249.64,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,575.4947,318.1444,620.737,537.1514,697.7416,734.6664,779.1443,762.888,887.4733,726.3201,780.8921,570.8998,399.0711,891.5531,715.6609,415.4686,616.2432,620.5588,717.2189,666.7043,912.9062,887.0331,900.7278,778.9073,845.3342,776.9773,619.9024,1387.9894,5666.0919,420,1224,6377,6099,3463,3502,3540,3266
"2022-04-28 08:",549,5,38,1,14.8,0,2.3,53,0,0,45,219.04,0,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666.9554,368.7059,422.8981,561.1237,655.1126,651.6548,709.6563,775.0511,819.4245,621.031,759.8457,479.6698,399.2703,803.5447,1268.0878,736.173,1132.6224,654.9244,722.9945,699.0036,785.2385,902.4849,966.0851,815.9287,873.6482,769.0047,556.4036,1404.3304,5439.7084,979,2577,6377,6099,3463,3502,3540,3266
"2022-04-05 05:",549,0,38,1,5.4,0,1.2,60,0,6,27,29.16,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687.665,380.154,709.046,645.1533,722.6628,841.0847,840.1704,897.6751,927.921,765.224,853.5526,600.9277,397.4768,931.6215,853.5626,495.5254,780.7229,839.1513,931.4703,902.7737,973.5327,1041.8373,1171.3312,891.9123,962.1522,890.1423,672.7759,1502.8645,6695.9992,134,298,6377,6099,3463,3502,3540,3266
"2022-01-30 07:",549,0,38,1,-7.8,0,1.4,60,0,0,42,60.84,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,665.6544,367.9866,664.1215,650.1599,688.9377,752.2072,774.0647,847.0441,852.0919,787.0605,937.365,653.862,447.956,973.1222,767.1394,445.3535,605.4068,709.6195,773.7748,734.2451,875.3653,972.721,1067.0207,856.5683,985.9991,888.4128,672.9889,1473.1171,5958.3742,104,207,6377,6099,3463,3502,3540,3266
"2022-09-10 04:",549,2,38,1,19.9,0,2.6,54,0,8,10,396.01,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,700.3838,387.1854,635.5612,648.9101,716.6167,688.8527,828.9404,882.249,840.2917,782.5274,890.805,653.0379,469.4806,1037.6072,754.9723,438.2903,626.5984,616.941,756.4153,728.7869,943.4762,1003.1065,951.8205,818.2243,927.8336,807.6139,628.1094,1512.7226,5928.9393,15,0,6377,6099,3463,3502,3540,3266
"2022-09-20 22:",549,13,38,1,18.7,0,3,58,0,0,24,349.69,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,739.6374,408.8858,649.073,511.3157,689.7626,747.7066,879.9623,827.2291,882.038,802.3776,919.3027,627.375,435.6,991.4404,834.1564,484.2591,824.248,656.2754,856.5272,828.6864,956.0644,1020.8195,1112.3718,933.1874,930.3442,923.0306,656.0735,1456.8217,6126.3006,255,530,6377,6099,3463,3502,3540,3266
"2022-12-03 22:",549,1,38,1,1.8,0,3.4,73,0,8,50,3.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,735.4633,406.5783,638.8408,593.4875,714.2934,688.6355,818.849,808.0998,970.9528,773.4171,890.6045,685.6575,428.0054,918.6492,752.1262,436.638,747.0857,708.94,940.0614,797.4274,996.9562,995.6164,1114.6127,933.0122,976.6711,911.0765,630.8046,1528.2433,6258.6504,190,266,6377,6099,3463,3502,3540,3266
"2022-02-21 13:",549,1,38,1,1.1,0,2.5,69,0,9,54,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,706.2011,390.4013,633.5835,621.0245,595.5218,558.1851,519.5862,630.4528,611.6651,507.7603,676.1463,430.5744,386.8843,872.8137,865.3352,502.3599,548.391,605.8042,637.6297,563.4979,685.8669,828.3552,867.9448,772.5957,755.8209,740.8469,527.2436,1339.9197,4787.1163,353,619,6377,6099,3463,3502,3540,3266
"2022-12-22 20:",549,0,38,1,-9.8,0,4.8,57,1.8,1,23,96.04,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,762.3268,421.429,564.1695,583.4329,637.3522,627.3241,770.7521,742.9807,842.3024,642.0145,853.5777,653.2318,360.752,959.5082,755.3227,438.4933,734.8275,562.4589,800.9838,716.0345,799.0018,917.662,953.8457,856.0212,865.8067,925.5703,625.3128,1462.4831,5497.3403,320,414,6377,6099,3463,3502,3540,3266
"2022-09-19 03:",549,2,38,1,24.4,0,1,77,0,9,15,595.36,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746.5699,412.7185,662.55,584.5048,782.1873,789.4899,855.2815,874.0084,1034.596,779.4341,960.36,664.7712,455.2896,963.7062,852.0302,494.6359,865.1242,789.1752,1009.706,914.2443,953.2205,1042.1345,1088.879,985.4084,981.3649,890.558,638.6673,1497.1633,6677.8095,3,0,6377,6099,3463,3502,3540,3266
"2022-06-04 06:",549,0,38,1,20.4,0,2.5,69,0,7,38,416.16,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,645.4569,356.821,720.5346,685.0245,793.6897,834.7737,851.6369,893.6084,953.9391,762.8539,855.274,621.6217,426.0506,955.0989,919.5802,533.8514,767.0711,751.3936,912.4646,886.5899,917.6121,986.3548,1122.0782,898.4019,979.7494,898.8812,651.2504,1512.8503,6633.185,178,339,6377,6099,3463,3502,3540,3266
"2022-07-08 16:",549,10,38,1,27.4,0,2.4,78,0,9,29,750.76,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,680.2828,376.0732,616.2236,526.9037,622.3965,514.3952,611.0482,661.9474,697.8445,617.7138,717.704,502.8269,429.6764,897.0477,745.2225,432.6302,638.7086,632.2885,563.0942,521.9182,732.4111,765.5504,858.3553,653.3167,812.4209,772.6111,494.5261,1395.8776,4724.4556,417,758,6377,6099,3463,3502,3540,3266
"2022-10-01 01:",549,3,38,1,17.7,0,1.5,79,0,1,55,313.29,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,789.9101,436.6775,623.6937,601.223,793.1668,774.7473,835.29,849.374,925.1882,763.1622,956.2738,682.1635,464.4239,984.4172,838.0138,486.499,712.266,725.2474,898.076,840.813,1008.8353,1076.5111,1144.876,962.9328,1013.4912,924.5871,645.0115,1469.1172,6477.3988,5,0,6377,6099,3463,3502,3540,3266
"2022-12-14 22:",549,3,38,1,-8.4,0,2.1,60,0.1,0,31,70.56,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,631.1059,348.8869,596.9022,591.6441,710.4752,655.4807,831.6577,838.5243,894.5328,740.7205,848.9461,649.1171,434.0368,956.6409,898.3454,521.5234,829.0984,668.3646,902.8583,812.0077,946.1439,1032.8904,1138.962,923.1797,1013.5447,902.686,604.5169,1536.0744,6118.6322,210,290,6377,6099,3463,3502,3540,3266
"2022-05-23 23:",549,8,38,1,19.9,0,2.7,73,0,2,36,396.01,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,640.8445,354.2712,676.3272,545.9249,742.7221,805.7506,881.6845,963.4352,872.6635,791.7463,915.1314,641.2841,446.9511,1011.444,942.4229,547.1127,793.276,746.3097,912.8871,890.1873,947.2747,1004.6558,1188.4895,929.7267,1012.4334,865.9583,674.6816,1508.9961,6472.7409,107,74,6377,6099,3463,3502,3540,3266
"2022-07-01 09:",549,0,38,1,25.6,0,2,95,0,5,20,655.36,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598.2112,330.7025,494.7925,674.2463,678.5343,530.983,627.7562,722.7511,745.1215,596.3025,682.0288,513.4876,388.109,820.961,1132.8517,657.6636,1153.0474,712.4708,682.4221,570.193,759.1263,831.1524,925.7921,662.9406,888.4177,773.7424,554.801,1420.4258,5235.732,578,1116,6377,6099,3463,3502,3540,3266
"2022-02-22 19:",549,5,38,1,-3.3,0,4.7,40,0,0,36,10.89,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,622.5001,344.1297,661.5917,566.2565,613.5874,662.457,740.085,763.3629,769.1091,681.2287,861.4688,585.9284,416.1417,918.0464,744.3928,432.1481,548.3478,688.38,758.4541,666.9778,846.7729,995.0497,945.4437,860.3084,897.9735,840.8247,676.0796,1392.9327,5542.9707,379,447,6377,6099,3463,3502,3540,3266
"2022-12-02 05:",549,0,38,1,-7.3,0,1.2,59,0,0,19,53.29,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706.4175,390.5211,664.347,603.7364,765.6824,758.821,896.8332,867.6792,956.1564,767.2979,900.9873,677.8721,398.0993,907.484,862.81,500.8944,884.1391,759.4042,1054.7024,883.1508,1001.1607,1076.4105,1138.9578,975.2753,998.8652,915.8454,610.282,1453.2361,6723.4911,140,319,6377,6099,3463,3502,3540,3266
"2022-06-27 10:",549,1,38,1,27.2,0,2.5,81,0,10,14,739.84,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619.659,342.5593,436.2293,600.0561,612.3967,477.9095,637.1084,665.109,653.7012,507.606,672.6639,460.362,402.5594,788.2354,1081.6255,627.9248,1070.241,648.3163,614.0233,565.8709,734.0847,787.6138,842.1348,716.8203,736.7813,714.4671,475.7443,1326.258,4889.7659,378,632,6377,6099,3463,3502,3540,3266
"2022-08-09 09:",549,0,38,1,25.6,0,1.7,95,0,10,4,655.36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705.2513,389.8768,631.7654,579.6253,614.908,618.7783,697.6623,693.7561,768.6792,572.9054,654.6236,484.1866,419.805,780.0238,859.5321,498.9912,757.102,646.7771,711.1606,616.2462,708.2458,884.0463,919.6686,748.1811,770.6409,779.2686,562.0392,1331.8579,5193.4036,553,0,6377,6099,3463,3502,3540,3266
"2022-09-29 18:",549,15,38,1,23.6,0,2.9,63,0,0,72,556.96,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,648.0535,358.2563,522.926,530.3307,629.418,577.2882,712.5547,598.457,731.4643,604.4113,788.7945,562.5046,401.8342,972.4076,860.1512,499.3505,773.0672,591.7163,773.2836,673.2512,809.8233,894.4982,910.2963,796.0178,862.7107,753.4164,592.62,1418.3526,5297.666,575,999,6377,6099,3463,3502,3540,3266
"2022-03-18 12:",549,2,38,1,9.3,0,4.3,55,0,10,12,86.49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,644.4565,356.2677,341.9481,575.0364,617.0778,557.8271,681.3182,681.001,693.891,583.8032,660.8675,407.6116,372.4851,917.1271,1027.572,596.5445,713.0063,605.2337,640.5014,612.6653,684.8451,853.6205,903.7875,710.8742,677.0876,739.6661,528.9466,1267.0152,4974.505,310,571,6377,6099,3463,3502,3540,3266
"2022-06-09 09:",549,3,38,1,20.1,0.1,0.6,82,0,10,31,404.01,0,1,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602.8519,333.2685,437.1266,610.0594,604.2999,514.8493,571.9764,721.8484,708.8848,581.7705,685.0983,516.5538,386.3151,805.4866,1141.6067,662.7461,1087.5482,586.185,657.1824,555.352,692.8085,854.5787,913.1568,699.8384,809.1777,764.5563,543.3485,1317.9796,4792.7129,583,1193,6377,6099,3463,3502,3540,3266
