"timestamp","spot_number","rent_num","temp","rain","wind","wet","snow","cloud","dust","1_2","2_3","3_4","4_5","5_6","6_7","7_8","8_9","9_10","10_11","11_12","12_13","13_14","14_15","15_16","16_17","17_18","18_19","19_20","20_21","21_22","22_23","23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-12-09 09:",592,3,3.2,0,2.5,68,0,8,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545.8247,251.9188,1149.7876,3797.2644,3091.8767,1709.2574,1437.3782,1171.6011,1130.2889,1035.0126,1032.7911,667.251,500.5642,938.5367,396.3477,184.0627,1259.7236,5810.6464,3309.5295,1779.2646,1331.6355,1070.0277,1086.6402,943.6863,878.7033,733.4825,591.2685,1298.5711,610,3100,6377,6099,3463,3502,3540,3266
"2022-07-17 00:",500,6,23.2,0,1.5,92,0,9,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,413.0669,190.6461,805.5292,4436.269,4401.3683,2250.4038,1406.5001,918.7721,922.2141,799.0062,801.1447,538.9,408.4896,699.9462,318.8593,148.0773,1069.0658,6122.6196,4200.9202,1855.8739,1327.1575,789.4087,772.3642,774.2276,621.8329,635.948,488.8787,1190.8694,237,3,6377,6099,3463,3502,3540,3266
"2022-04-01 01:",3579,0,7.1,0,2.3,66,0,0,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431.002,198.9236,881.8499,3550.5074,3580.2109,1920.9998,1303.2408,900.9283,1036.5551,731.1176,748.592,503.994,441.34,845.5659,326.6058,151.6748,1074.1527,5841.7488,3803.2004,1900.1001,1216.674,783.2783,714.1315,708.3915,674.7838,621.0239,513.766,1201.7915,34,0,6377,6099,3463,3502,3540,3266
"2022-08-27 04:",592,0,19.4,0,3.2,85,0,8,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,450.0881,207.7324,728.5028,3756.765,3895.1362,1899.0136,1409.1587,914.0546,954.1605,819.162,819.1209,571.626,408.3882,786.4471,440.4243,204.5315,1100.6742,5872.8134,4020.1981,1927.4624,1296.9258,805.6773,815.8638,750.6487,623.317,660.24,513.7838,1174.3913,53,13,6377,6099,3463,3502,3540,3266
"2022-03-09 07:",592,0,1.8,0,1.7,93,0,2,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375.2244,173.1804,814.8663,3419.5819,3642.8789,1852.4566,1258.9714,932.8032,1067.2851,773.6546,766.5893,531.0295,436.0297,822.2817,326.4041,151.5812,1103.7818,5510.6543,3682.0086,1946.273,1272.6105,781.2954,753.0508,738.57,619.4741,639.5763,541.5904,1250.7189,126,613,6377,6099,3463,3502,3540,3266
"2022-11-18 05:",500,0,6.3,0,1.6,86,0,0,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503.3546,232.3172,785.1953,3692.4199,3746.7689,1917.1062,1332.0582,947.0565,1107.9423,840.6058,803.1092,571.3191,398.5127,814.364,383.8444,178.2562,1004.0285,6227.7805,4069.9569,1881.1539,1341.2663,762.2786,848.3297,865.9993,706.558,652.4915,524.5785,1322.4518,109,702,6377,6099,3463,3502,3540,3266
"2022-04-16 01:",3582,2,10.3,0,0.3,56,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,409.338,188.9249,950.1366,3873.6671,3700.5932,1928.1202,1344.4043,926.9059,1011.4472,781.9039,722.266,535.9713,435.5883,820.0796,340.0804,157.9321,1242.8207,5748.1994,3754.0522,1965.539,1272.6739,710.0238,761.5868,759.6624,659.6204,634.3987,540.4115,1150.2473,133,0,6377,6099,3463,3502,3540,3266
"2022-06-25 08:",3508,0,23,0,1.5,84,0,9,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,459.8781,212.251,658.2354,3325.1674,3402.0624,1872.3171,1335.9062,979.6329,1016.8684,815.035,730.7438,571.6105,424.1368,823.0962,412.4625,191.5462,977.6324,5219.55,3581.8693,1685.5808,1224.6623,831.1226,749.5846,773.6642,671.7093,642.8263,546.998,1261.5525,344,1540,6377,6099,3463,3502,3540,3266
"2022-03-10 02:",3523,0,4.8,0,0.2,75,0,7,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459.7526,212.1929,786.6682,3552.4602,3709.6959,1844.3706,1276.8587,913.2314,1035.4438,732.3576,724.2775,516.6859,428.7435,852.5211,335.3007,155.7125,1025.7216,5728.4726,3806.5461,1945.6117,1241.9413,795.8048,774.1456,739.6588,640.8542,604.525,531.7849,1129.316,19,0,6377,6099,3463,3502,3540,3266
"2022-10-21 03:",3579,1,11,0,1.6,77,0,7,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369.4699,170.5243,807.9399,3988.4821,3808.6798,1951.9003,1410.6354,942.8163,1041.6354,857.8499,817.7156,524.1447,410.6491,831.4531,412.5525,191.5883,1087.6189,6390.8805,4107.9554,1961.1758,1388.0365,810.7531,832.3041,812.3085,620.9916,656.2254,494.805,1197.2679,54,0,6377,6099,3463,3502,3540,3266
