"timestamp","spot_number","rent_num","temp","rain","wind","wet","snow","cloud","dust","1_2","2_3","3_4","4_5","5_6","6_7","7_8","8_9","9_10","10_11","11_12","12_13","13_14","14_15","15_16","16_17","17_18","18_19","19_20","20_21","21_22","22_23","23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-04-18 13:",500,6,19.9,0,3.7,30,0,4,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,541.5446,249.9431,1617.9122,3992.787,2941.8145,1719.7575,1585.405,1230.3551,1410.0902,1211.2864,1075.074,707.229,571.6921,994.893,276.6125,128.4582,1668.2495,5660.5004,3227.3373,1723.1945,1552.0827,1255.2516,1185.1488,1147.5826,1103.4366,732.2818,703.9334,1415.4623,429,1927,6377,6099,3463,3502,3540,3266
"2022-04-18 14:",500,4,21.4,0,3.6,26,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,442.8102,204.3739,1739.5748,4135.5219,2970.7464,1793.9826,1515.6656,1166.9974,1374.6281,1150.936,1114.575,686.0866,555.1687,963.6599,314.0775,145.8566,1674.7126,5709.5031,3288.5229,1737.6294,1558.3947,1242.0057,1180.8534,1180.3096,1136.8839,755.3978,694.6026,1470.6307,461,2041,6377,6099,3463,3502,3540,3266
"2022-04-18 15:",500,2,20.8,0,5.1,23,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,428.0435,197.5585,1663.1973,4146.9505,3030.369,1755.6608,1538.5659,1216.111,1336.9686,1205.7318,1041.1212,707.6287,521.958,1020.4738,323.8179,150.3802,1694.9389,5721.1163,3293.3585,1706.9329,1490.0667,1200.5422,1224.7604,1136.2779,1112.5958,809.5652,697.1084,1391.7353,566,2179,6377,6099,3463,3502,3540,3266
"2022-04-18 16:",500,2,20.1,0,3.8,30,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,555.4332,256.3535,1635.9116,4109.9723,3047.8987,1715.7716,1598.1813,1308.9442,1271.9983,1180.7837,1008.2436,714.1035,502.4997,927.0167,381.3839,177.1132,1696.2001,5832.921,3281.6577,1818.9529,1527.3166,1183.0391,1138.8917,1098.3769,1043.9919,782.5932,663.7982,1359.7596,587,2689,6377,6099,3463,3502,3540,3266
"2022-04-18 17:",500,7,19.7,0,4.1,26,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,520.501,240.2309,1587.801,4336.4144,3183.4569,1824.6984,1648.1683,1271.1254,1417.8576,1155.2045,941.922,648.7932,470.109,915.9263,439.0206,203.8797,1758.2121,6069.144,3384.4032,1819.5359,1509.1582,1120.4075,1054.0045,1038.5029,1045.9367,774.8504,660.4371,1272.9324,645,3478,6377,6099,3463,3502,3540,3266
"2022-04-18 18:",500,6,19.1,0,3.3,25,0,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,452.9011,209.0306,1641.1932,4487.4407,3559.7805,2093.442,1795.59,1389.1174,1469.8713,1214.4196,966.246,638.1045,467.0838,907.3241,391.7259,181.916,1802.7617,6646.583,4026.3908,2175.934,1631.8147,1151.7194,1175.2312,1145.2618,1055.1023,831.532,662.3551,1209.1245,897,3939,6377,6099,3463,3502,3540,3266
"2022-04-18 19:",500,12,17.5,0,3,31,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,474.7792,219.1286,1642.1254,4918.7493,3961.3349,2249.1601,1764.7207,1366.5175,1399.4564,1200.3454,961.7985,653.7064,474.4196,899.913,501.821,233.044,1864.0651,7014.0074,4442.9346,2235.3032,1619.5399,1095.8911,1128.5479,1055.7432,1006.8909,735.9903,633.3671,1275.7867,800,2880,6377,6099,3463,3502,3540,3266
"2022-04-18 20:",500,6,15.4,0,3.1,42,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,457.5472,211.1751,1676.4523,4870.58,4112.7763,2327.9481,1777.8673,1288.3391,1371.1303,1137.8482,872.2301,632.4426,451.4402,885.9526,431.7382,200.4976,1923.2767,7070.6413,4463.5978,2154.6268,1576.0262,1047.4568,958.6114,945.1753,942.9168,766.0532,626.3039,1278.3423,526,2441,6377,6099,3463,3502,3540,3266
"2022-04-18 21:",500,4,14.2,0,2.7,47,0,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,453.075,209.1114,1637.5687,4910.0862,4133.4241,2290.07,1718.2707,1261.0447,1303.9171,1052.2165,885.3495,618.7196,441.4363,853.0059,406.0813,188.5826,1772.3852,7022.9786,4433.217,2113.2986,1509.1764,992.709,926.6976,981.6014,869.1806,727.6935,627.3635,1212.6385,527,2662,6377,6099,3463,3502,3540,3266
"2022-04-18 22:",500,2,13.2,0,2.5,56,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,498.3744,230.0186,1501.7782,4821.786,4075.5464,2188.1233,1632.6136,1152.1261,1202.518,966.9843,802.4397,602.066,410.3773,818.7427,391.2982,181.7178,1502.6203,6804.0462,4257.413,2048.2177,1460.4717,948.7327,832.1771,908.6382,854.3133,691.5842,646.7963,1157.0864,489,2450,6377,6099,3463,3502,3540,3266
"2022-04-18 23:",500,2,12.5,0,1.6,58,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,430.8931,198.8732,1194.8132,4653.0527,4002.2133,1946.4569,1516.6189,1011.1725,1055.9641,792.4681,730.6428,534.0363,420.7648,816.4836,320.4801,148.8301,1394.8278,6617.7777,4086.9665,1999.2405,1355.2184,819.5908,723.249,792.2701,723.777,614.6273,548.0592,1119.699,330,1149,6377,6099,3463,3502,3540,3266
"2022-04-19 00:",500,2,12.1,0,2.3,61,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454.8755,209.9423,1164.143,4568.6824,3975.3886,1950.9077,1433.8534,972.5087,1034.6487,767.8577,697.8467,554.9424,405.0981,825.6621,327.3625,152.0259,1398.7614,6590.846,4047.8835,1991.7888,1366.6595,793.6581,759.6129,780.9504,724.3046,619.5774,543.9774,1125.9345,281,2,6377,6099,3463,3502,3540,3266
"2022-04-19 01:",500,4,11.4,0,1.4,63,0,0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.814,213.1446,1157.5365,4456.1447,3905.2011,1943.979,1430.0974,945.075,1051.6208,773.3922,745.1267,556.0057,427.2279,815.9491,316.5752,147.0164,1293.4735,6546.6631,3997.0233,2017.7915,1348.3269,784.5039,759.5947,762.3947,707.3643,603.2444,529.1459,1130.5659,37,0,6377,6099,3463,3502,3540,3266
"2022-04-19 02:",500,2,11,0,1.3,68,0,0,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464.4629,214.367,1134.4538,4240.4428,3872.7882,1934.8098,1398.2525,956.2524,1021.6064,774.7122,701.7165,532.9111,417.703,794.868,303.9411,141.1491,1265.0128,6478.2375,4004.2415,2019.3371,1350.7862,786.8594,753.485,778.1905,659.6963,597.9659,527.3316,1148.9516,47,0,6377,6099,3463,3502,3540,3266
"2022-04-19 03:",500,2,10.4,0,1.7,69,0,0,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457.3594,211.0884,1093.1148,4163.2874,3787.5843,1896.4262,1398.3297,930.0706,1007.2418,775.5422,690.9958,519.5207,397.4715,783.8837,331.7542,154.0657,1223.6239,6363.4523,3962.3648,2016.8503,1342.4933,788.1867,750.3165,749.0753,683.6435,599.729,529.8661,1145.6891,23,0,6377,6099,3463,3502,3540,3266
"2022-04-19 04:",500,0,10.1,0,1,72,0,0,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.7025,205.7084,1074.7263,4024.9512,3764.9189,1891.7667,1416.636,947.5355,1031.3912,783.7074,709.933,547.5933,389.2359,798.9792,315.4612,146.4989,1224.9127,6291.7906,3930.6944,2022.5577,1357.3969,771.1849,767.7354,778.1809,664.5845,613.452,524.3322,1132.4011,49,21,6377,6099,3463,3502,3540,3266
"2022-04-19 05:",500,0,9.7,0,1.1,74,0,0,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.9577,214.1336,1016.8799,3946.7099,3713.0237,1888.2597,1415.9382,935.9205,1024.5355,770.9881,674.6486,570.7323,370.1238,816.1794,323.0288,150.0135,1125.6955,6254.9142,3920.5848,2011.2113,1361.7289,780.6038,757.1764,746.0441,682.1404,592.8981,545.0088,1124.707,93,692,6377,6099,3463,3502,3540,3266
"2022-04-19 06:",500,1,9.1,0,1.7,74,0,0,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.4878,212.9942,982.7048,3824.098,3597.1994,1891.8952,1413.4473,952.0637,1052.8881,804.9828,719.0666,598.0403,414.5451,789.6595,326.1467,151.4616,1163.313,6084.7422,3918.3947,2057.9518,1347.3392,816.7162,749.2944,772.0768,686.8655,628.624,565.1865,1214.0163,208,1016,6377,6099,3463,3502,3540,3266
"2022-04-19 07:",500,5,9.1,0,1.8,75,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476.2596,219.8116,1135.3701,3751.7374,3422.9052,1916.5597,1487.8585,1082.5449,1128.6685,941.5918,839.5951,595.7354,419.951,849.1337,411.4213,191.0631,1236.1866,5905.5941,3812.1071,2042.9369,1445.3191,873.7614,860.2834,882.8697,748.9694,674.0063,622.0168,1229.2993,469,2719,6377,6099,3463,3502,3540,3266
"2022-04-19 08:",500,8,11.3,0,1.7,68,0,0,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529.2145,244.2524,1266.089,3868.1953,2986.3855,1709.7334,1487.3031,1146.9254,1270.9845,1050.7503,979.6136,671.9844,455.2575,901.8002,356.5146,165.5642,1279.9819,5719.8417,3367.2311,1899.1998,1435.8052,978.9813,984.3491,938.9475,816.6644,702.7636,620.1497,1302.055,824,4636,6377,6099,3463,3502,3540,3266
"2022-04-19 09:",500,1,14.1,0,1.7,58,0,0,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532.4118,245.728,1345.373,3909.0116,2837.3467,1654.5342,1484.2344,1090.0613,1353.0488,1071.3212,1045.3929,698.7242,472.5829,928.0647,320.8342,148.9946,1496.5153,5494,3102.0802,1766.0511,1459.407,1071.2898,1095.6071,1033.2333,912.5488,741.5013,689.5957,1364.3011,539,2970,6377,6099,3463,3502,3540,3266
"2022-04-19 10:",500,3,16.6,0,2.2,48,0,0,67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462.9159,213.6532,1434.1715,4044.1368,2855.8758,1657.9776,1633.8772,1219.3098,1307.4403,1141.1959,1159.8098,718.4199,504.5705,926.1554,297.7986,138.2966,1506.4688,5566.265,3038.0219,1746.7063,1548.7631,1175.3874,1148.9174,1052.4308,1001.3585,750.03,688.6348,1380.1434,324,1694,6377,6099,3463,3502,3540,3266
"2022-04-19 11:",500,4,18.3,0,1.9,44,0,0,82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,353.7947,163.29,1417.6116,4149.214,3003.986,1659.2298,1595.8476,1186.2868,1278.4768,1041.8925,1058.6604,674.9318,516.4638,913.7494,284.1066,131.9382,1635.8263,5674.5709,3118.1574,1734.7137,1622.3331,1168.8402,1136.0931,986.2259,1007.1323,768.7533,655.6342,1407.3837,355,1652,6377,6099,3463,3502,3540,3266
"2022-04-19 12:",500,3,20.2,0,2.5,39,0,0,86,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,371.5586,171.4881,1471.4456,4245.0135,2918.5792,1737.4569,1591.7301,1189.9504,1297.9183,1054.2653,1061.3901,688.8269,474.3397,901.6085,288.9948,134.2081,1499.2967,5768.274,3113.4107,1738.8278,1567.1685,1219.9603,1149.1675,1050.3407,966.2412,712.5005,636.2382,1244.4239,386,1823,6377,6099,3463,3502,3540,3266
"2022-04-19 13:",500,1,21.7,0,2.5,36,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,418.8967,193.3368,1502.7619,4161.5774,2948.7237,1745.8143,1605.9481,1208.3287,1434.5524,1139.1872,1101.8928,696.3949,496.474,999.0834,301.4518,139.9933,1661.2078,5886.5735,3151.3486,1673.4375,1508.5825,1256.0668,1197.6856,1029.5502,1080.3896,748.3783,643.0939,1451.2235,443,1992,6377,6099,3463,3502,3540,3266
"2022-04-19 14:",500,2,22,0,3.6,35,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,421.8589,194.7037,1512.9541,4223.1457,2962.7065,1744.0122,1570.488,1215.9678,1360.2289,1139.7125,1084.0763,691.7988,520.9109,979.3143,296.1043,137.51,1634.8652,5902.3189,3137.7247,1707.8878,1472.8091,1249.4891,1161.7247,982.947,1098.2504,766.9842,670.0536,1288.1707,442,1955,6377,6099,3463,3502,3540,3266
"2022-04-19 15:",500,5,21.8,0,4,31,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,413.4858,190.8391,1475.0428,4191.0606,3035.9769,1740.9005,1565.9326,1169.3586,1321.0278,1106.5525,1059.5982,687.9015,501.5729,1017.621,363.1097,168.627,1665.978,5796.3886,3095.7396,1737.852,1442.0634,1240.2912,1143.62,1033.9322,1085.7188,747.2378,649.7292,1189.5256,504,2164,6377,6099,3463,3502,3540,3266
"2022-04-19 16:",500,3,20.9,0,5.1,32,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,500.2496,230.8842,1307.2142,4115.5352,3001.0293,1734.956,1660.5552,1166.3393,1352.0873,1148.8944,1039.5616,701.5752,464.6958,986.0109,435.8202,202.3934,1704.5471,5607.9846,3213.9894,1757.2552,1483.4925,1179.6317,1139.2348,1013.5216,941.1735,820.7847,635.402,1143.3692,637,2760,6377,6099,3463,3502,3540,3266
"2022-04-19 17:",500,10,20.1,0,3.9,32,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,469.0347,216.4771,1406.1448,4237.0348,3204.2602,1817.2969,1700.4647,1225.7137,1368.2627,1120.9438,1089.0934,710.6383,486.6371,951.8199,426.2178,197.9345,1685.8545,5833.4046,3338.8281,1872.825,1420.2015,1168.6694,1060.4053,1001.4112,953.1418,808.3911,626.8684,1171.4308,694,3318,6377,6099,3463,3502,3540,3266
"2022-04-19 18:",500,9,18.9,0,4.6,35,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,521.5525,240.7166,1446.6266,4500.1282,3676.3025,2197.8223,1846.5139,1262.7655,1503.3734,1125.1625,962.7226,680.5124,516.7871,924.2851,451.4233,209.6393,1695.2212,6415.6628,4233.3552,2253.384,1647.1573,1088.4755,1152.9186,996.0163,935.0089,795.9732,675.7769,1277.0422,904,4063,6377,6099,3463,3502,3540,3266
"2022-04-19 19:",500,4,17.2,0,2.7,37,0,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,453.1942,209.1662,1579.967,4766.8398,4077.6633,2365.652,1779.2089,1261.4907,1386.6824,1060.8211,970.3762,662.8509,512.4611,946.4246,453.7303,210.7108,1893.6143,6868.0513,4464.8091,2253.4469,1524.4401,1086.9085,1050.2083,966.4117,870.4583,754.8715,620.4354,1285.0445,781,2713,6377,6099,3463,3502,3540,3266
"2022-04-19 20:",500,4,15.7,0,3.7,40,0,2,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,547.2021,252.5545,1537.2695,4888.5047,4211.219,2326.1209,1737.0555,1201.2271,1280.2078,1062.0529,985.385,640.0594,498.0563,879.4373,388.9947,180.6482,1834.5333,7023.1887,4511.665,2287.6669,1504.0058,993.8155,929.2446,982.4543,822.4688,759.8321,658.1795,1239.3649,593,2660,6377,6099,3463,3502,3540,3266
"2022-04-19 21:",500,7,14.7,0,2.7,47,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,502.5188,231.9315,1466.409,4879.9252,4298.8387,2323.2692,1745.9896,1151.9859,1271.9757,996.6898,911.734,617.9755,483.623,886.9309,455.8868,211.7122,1752.4073,7065.1082,4416.3022,2189.4841,1432.1766,1012.4275,864.9292,969.4349,823.5044,696.8084,658.1058,1270.6146,585,2761,6377,6099,3463,3502,3540,3266
"2022-04-19 22:",500,11,13.8,0,1.5,54,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,520.061,240.0277,1395.3638,4636.6556,4248.8087,2327.0995,1691.6346,1113.8621,1244.1719,937.1921,844.4862,641.0333,448.437,897.8909,454.8765,211.2434,1471.7756,6839.6777,4222.1097,2125.0626,1434.1324,904.8298,830.4179,918.5046,799.4728,679.0625,661.8431,1260.2885,582,2602,6377,6099,3463,3502,3540,3266
"2022-04-19 23:",500,2,13,0,1.9,57,0,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,466.19,215.1643,1059.5413,4532.5867,4124.0209,2075.907,1496.3995,1006.5636,1106.0406,820.7394,778.5813,581.8015,428.475,864.4024,364.2,169.1333,1343.1883,6659.8121,4112.048,2092.0145,1373.3283,795.0251,789.0797,813.7237,730.1402,624.0595,548.587,1149.9875,401,1143,6377,6099,3463,3502,3540,3266
"2022-04-20 00:",500,8,12.3,0,1.5,62,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462.4257,213.4268,1117.2677,4376.5484,4005.1128,1959.6838,1472.0978,938.5413,1063.8737,780.8555,751.2406,572.3669,422.5119,839.7103,365.292,169.6406,1272.4438,6612.6681,3986.1934,2037.4222,1364.0471,780.779,744.1129,778.4589,701.5303,609.0638,542.614,1121.8905,275,12,6377,6099,3463,3502,3540,3266
"2022-04-20 01:",500,1,11.7,0,0.9,65,0,0,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462.5712,213.494,1128.0036,4367.6941,4076.3016,2042.0263,1495.9916,963.722,1082.4529,826.9332,800.5389,594.4542,452.9279,889.5482,371.2828,172.4227,1312.3136,6491.3156,4104.2315,2126.393,1426.5985,785.5862,828.8048,820.0314,756.9819,638.8449,578.336,1223.5853,74,0,6377,6099,3463,3502,3540,3266
"2022-04-20 02:",500,1,11.1,0,1,68,0,0,94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493.0301,227.5525,1078.8474,4202.5872,3940.6334,1978.7765,1452.382,935.6165,1120.4302,830.0449,769.289,572.6795,453.2462,865.8691,376.6739,174.9264,1282.0906,6405.4664,4064.8978,2094.4069,1405.189,822.6416,817.4276,814.8805,748.51,646.3499,572.956,1198.4481,30,0,6377,6099,3463,3502,3540,3266
"2022-04-20 03:",500,2,10.7,0,1.2,70,0,0,83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491.0674,226.6464,1079.9971,4070.2046,3923.7686,1991.4372,1423.8056,947.4589,1099.8242,844.7496,799.4884,564.4003,447.4673,836.1202,378.4599,175.7561,1262.8525,6346.2923,4022.2674,2102.2969,1400.9464,821.2889,811.7165,828.6186,719.7824,639.0937,564.7478,1194.2948,35,0,6377,6099,3463,3502,3540,3266
"2022-04-20 04:",500,1,10.5,0,1.3,73,0,0,68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492.8357,227.4626,1006.8933,4031.9501,3864.1187,1958.2904,1398.6524,939.214,1103.0726,848.4666,774.8147,561.9788,460.6259,871.7546,389.2661,180.774,1225.8061,6313.3724,3967.986,2080.5665,1412.9912,829.5531,836.0027,823.908,733.9443,628.2812,565.0433,1202.3285,52,11,6377,6099,3463,3502,3540,3266
"2022-04-20 05:",500,0,10.1,0,0.6,73,0,0,65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492.0869,227.1168,951.4935,3982.8568,3802.1623,1935.0931,1435.855,930.9823,1068.6301,807.913,773.1109,551.4959,428.5439,867.4187,356.3259,165.4768,1191.7718,6223.7077,3975.5144,2091.2157,1413.683,829.707,824.2812,826.7118,733.1987,649.3268,569.76,1231.9861,107,652,6377,6099,3463,3502,3540,3266
"2022-04-20 06:",500,1,9.8,0,0.7,74,0,0,55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485.0957,223.89,921.6618,3904.4543,3699.0499,1986.365,1459.5074,973.9895,1095.7258,863.0362,791.7099,590.805,455.8834,899.2496,366.8916,170.3834,1156.6624,6137.8949,3892.0227,2063.891,1439.1925,869.0114,846.6463,834.8246,737.2786,668.598,603.2402,1196.8838,214,1004,6377,6099,3463,3502,3540,3266
"2022-04-20 07:",500,6,9.9,0,0.9,75,0,0,49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522.5024,241.1545,1186.4472,3854.905,3587.601,1954.2115,1494.2231,1074.7057,1219.7273,1019.6304,952.6227,635.5601,445.744,948.0543,393.6505,182.8103,1245.9821,5910.7673,3812.391,1960.2534,1456.151,879.1834,880.4158,887.1848,819.5958,698.3192,585.3962,1255.8136,477,2801,6377,6099,3463,3502,3540,3266
"2022-04-20 08:",500,8,12.2,0,2,67,0,0,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544.7578,251.4263,1303.1348,3803.8282,3243.3182,1754.755,1547.7527,1127.988,1329.6703,1084.185,968.3526,621.3741,486.9261,937.1645,382.1454,177.4669,1261.6469,5795.706,3388.1749,1816.7259,1427.296,1078.6982,1059.6349,938.37,879.9139,737.8138,606.8872,1282.7654,853,4672,6377,6099,3463,3502,3540,3266
"2022-04-20 09:",500,2,14.8,0,1.6,53,0,0,46,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642.8683,296.7079,1438.8996,3982.9493,3042.8559,1664.9278,1580.0602,1177.9742,1425.2313,1111.0347,1033.7204,696.9581,519.8795,1003.1146,371.9221,172.7197,1424.961,5560.1861,3195.1502,1697.3909,1507.5799,1155.3598,1100.2783,1021.5778,1005.9292,851.3277,626.9428,1340.2786,567,2933,6377,6099,3463,3502,3540,3266
"2022-04-20 10:",500,3,16.9,0,1,43,0,0,48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629.3548,290.4708,1558.5106,4084.8817,2918.0645,1667.4276,1569.762,1223.7959,1393.6276,1153.8273,1055.2978,691.0072,528.3229,1014.607,350.6252,162.8294,1576.7411,5598.7837,3071.5901,1664.2501,1496.1186,1184.9779,1197.0092,1075.921,1041.5082,822.0082,734.4925,1393.1248,345,1648,6377,6099,3463,3502,3540,3266
"2022-04-20 11:",500,2,18.9,0,3.1,35,0,0,63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,588.5223,271.6253,1586.2558,4219.8089,2969.5043,1665.6335,1609.7108,1179.8691,1342.8838,1128.8202,977.2497,717.3688,499.8362,1019.9796,391.7772,181.9402,1734.6718,5672.479,3125.7994,1696.5793,1450.7271,1160.193,1201.8605,1006.3868,1046.8903,783.9562,704.1675,1343.3574,374,1620,6377,6099,3463,3502,3540,3266
"2022-04-20 12:",500,2,20.8,0,3.4,32,0,0,63,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,607.8562,280.5485,1661.4048,4321.7701,2900.3628,1714.8308,1625.7527,1192.3634,1282.895,1212.4138,994.2514,699.8254,504.4468,957.8398,397.4774,184.5875,1697.0102,5743.4272,3112.2225,1687.5183,1535.1398,1198.9907,1221.6496,1103.9664,1044.6234,739.6364,687.9804,1282.8589,400,1798,6377,6099,3463,3502,3540,3266
"2022-04-20 13:",500,4,21.7,0,3.9,29,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,647.4444,298.8203,1556.6414,4375.0467,2902.2764,1701.7551,1644.6032,1236.0164,1367.3921,1209.3913,1081.1004,709.9046,509.1475,1009.2898,389.8437,181.0424,1739.2825,5886.1258,3158.0304,1740.6215,1597.1778,1250.9222,1240.1213,1150.6163,1063.926,728.1046,702.2509,1323.4701,452,2149,6377,6099,3463,3502,3540,3266
"2022-04-20 14:",500,4,21.9,0,4.1,25,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,557.9846,257.5309,1583.2002,4308.9275,2886.399,1721.2667,1619.7965,1250.4111,1420.854,1203.3616,1060.5013,655.1375,538.7895,1015.0276,401.1441,186.29,1761.4257,5770.751,3134.5315,1721.9782,1585.2066,1200.9125,1197.2042,1071.6312,1051.3374,753.6891,686.6454,1338.9524,466,2090,6377,6099,3463,3502,3540,3266
"2022-04-20 15:",500,3,21.4,0,4.6,30,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,527.8639,243.6293,1510.103,4188.1207,2829.1281,1743.7373,1602.5844,1232.1207,1386.8683,1200.2188,1034.0078,662.4231,527.2083,910.0339,416.7879,193.555,1808.4852,5694.9764,3164.6133,1742.857,1473.7102,1242.0465,1175.3541,1108.2048,1039.0498,764.3804,708.4989,1245.4739,524,2302,6377,6099,3463,3502,3540,3266
"2022-04-20 16:",500,9,22,0,3.3,29,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,639.6995,295.2451,1481.0961,4185.87,2907.4065,1729.7886,1663.6021,1241.5785,1333.8593,1172.5514,1016.7573,686.7179,537.0635,917.4232,445.4885,206.8836,1839.7096,5713.2179,3232.1157,1822.7621,1444.5718,1173.6696,1098.214,1085.3115,1028.3372,738.8964,636.0436,1247.0705,580,2893,6377,6099,3463,3502,3540,3266
"2022-04-20 17:",500,8,21.3,0,3.8,27,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,577.124,266.3643,1498.1413,4250.6577,3094.2848,1842.0825,1667.4655,1250.4843,1272.6364,1221.1121,998.7557,709.2378,518.7356,824.6367,407.3223,189.1597,1837.2402,5817.1094,3339.8049,1897.2468,1486.4475,1089.3427,1102.6753,1033.6599,1046.3639,739.7749,593.8547,1240.8663,737,3492,6377,6099,3463,3502,3540,3266
