"timestamp","spot_number","rent_num","temp","rain","wind","wet","snow","cloud","dust","temp.sqr","sunny","1_2","2_3","3_4","4_5","5_6","6_7","7_8","8_9","9_10","10_11","11_12","12_13","13_14","14_15","15_16","16_17","17_18","18_19","19_20","20_21","21_22","22_23","23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","most_use","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-05-07 05:",592,0,16.1,0.2,3.3,93,0,10,18,259.21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,399.9818,184.6065,799.2585,3686.5848,3583.9633,1851.1779,1310.2197,879.2712,980.9719,799.0123,835.0333,508.3056,414.4944,853.8519,413.1962,191.8871,1079.5357,5389.6654,3475.1328,1743.5718,1222.3436,782.8385,748.4609,788.5268,687.7303,615.4864,544.7055,1177.6242,22262.6593,130,731,6377,6099,3463,3502,3540,3266
"2022-03-20 09:",591,0,5,0,2.1,86,0,9,24,25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,559.1863,258.0856,776.415,3310.1796,3304.0688,1831.2938,1321.4306,850.8413,1002.7937,783.0129,803.0871,540.4887,401.1212,805.8919,387.9106,180.1443,1048.913,5009.4006,3356.0034,1727.1408,1170.4975,796.6646,758.9535,670.2314,645.947,654.5694,538.138,1208.6455,21030.0151,220,1088,6377,6099,3463,3502,3540,3266
"2022-11-09 04:",3571,1,8,0,0.8,86,0,0,43,64,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408.9801,188.7599,763.0195,3812.4127,3724.6757,1928.0402,1367.7054,989.6324,959.7248,808.5795,751.9878,516.9374,408.9825,785.6285,348.4197,161.8055,962.2773,6383.0421,4154.5217,1879.5404,1344.943,733.7603,819.6834,773.1616,694.6948,614.6507,529.291,1273.3214,24594.8812,45,15,6377,6099,3463,3502,3540,3266
"2022-10-08 01:",592,4,12,0,2.7,74,0,0,13,144,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,397.1426,183.2962,986.5002,4724.7088,4359.8582,2112.9607,1433.5304,974.3579,1086.5474,870.2829,837.1442,537.8652,397.6946,738.0467,377.0267,175.0901,1353.4498,6754.6093,4275.8802,1878.4713,1259.7266,777.8058,819.916,815.1657,713.4089,656.6204,521.6258,1202.7035,26799.7455,168,0,6377,6099,3463,3502,3540,3266
"2022-11-29 11:",3582,1,8.5,0,3.9,72,0,10,16,72.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,576.2281,265.951,1341.8527,4451.1705,2966.2378,1663.071,1539.1987,1069.9911,1205.1033,1044.1336,1004.943,699.7233,519.474,905.1807,379.333,176.1611,1565.8414,6157.0542,3111.1405,1781.4899,1555.3672,1098.8157,1254.3124,1105.4704,972.3687,824.5291,614.7892,1414.7438,23224.7298,395,1750,6377,6099,3463,3502,3540,3266
"2022-02-23 07:",3860,0,-9.8,0,1.7,54,0,0,28,96.04,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416.1557,192.0716,489.8371,3014.5448,3480.3637,1884.8204,1357.8765,1032.9883,1168.7118,888.9791,828.2019,609.8507,489.9944,863.6333,364.1596,169.1146,797.8875,5022.1559,3736.8206,1997.3396,1339.4537,884.7321,841.3978,796.4543,775.1258,730.4672,574.5026,1243.9405,21833.3752,397,2225,6377,6099,3463,3502,3540,3266
"2022-04-02 10:",3571,8,9.5,0,1.6,55,0,0,41,90.25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,491.1314,226.6756,921.6289,3406.9379,3285.3772,1911.1289,1450.0045,962.6062,1035.8673,908.7578,822.89,561.7007,490.6821,841.0844,396.3102,184.0451,1128.5381,4912.6061,3485.1308,1773.4933,1377.9478,936.3195,904.0933,806.5038,789.7093,724.9079,595.5629,1255.1793,21602.6265,299,1630,6377,6099,3463,3502,3540,3266
"2022-11-23 11:",592,19,13.2,0,2.8,62,0,0,54,174.24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,611.3661,282.1686,1386.2228,4448.0856,2967.1247,1669.7015,1452.3454,1145.7269,1336.3241,1058.3751,1096.1858,719.1921,454.4398,922.2877,360.1088,167.2335,1392.0434,6499.0693,3107.4054,1791.6318,1475.9407,1020.3099,1234.7509,1040.017,955.4433,783.4059,627.7415,1452.294,23411.3044,425,1786,6377,6099,3463,3502,3540,3266
"2022-08-24 05:",3579,2,22.4,0,2.6,68,0,8,17,501.76,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392.1572,180.9954,665.8973,3396.0494,3661.3763,1913.2173,1364.8304,985.3053,1022.1819,796.5623,778.3439,555.7343,401.2884,870.5826,426.0858,197.8734,993.323,5735.9589,4040.7042,2022.5211,1263.9567,809.9667,811.5359,777.6801,664.5967,671.264,543.0724,1316.2109,23398.6143,116,713,6377,6099,3463,3502,3540,3266
"2022-11-21 04:",500,0,9.8,0,1.8,73,0,5,19,96.04,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.0428,181.404,764.7638,3848.1549,3745.6921,1894.3369,1345.7088,913.223,1059.3775,763.9932,761.6072,556.6426,438.2202,802.6598,458.8231,213.076,1016.0583,6252.0839,4138.5201,1868.4312,1366.0687,725.6391,847.6543,745.2707,635.776,646.7694,453.4218,1215.4677,24458.9966,44,15,6377,6099,3463,3502,3540,3266
