"y","m30","f20","m25","X8_9","temp","sub_passenger","past_rent","f40","f50","f15","m20","f25","f45","f60","wet","m60","X9_10","semester","f35","m35","f55","bus_passenger","rain","m40","m55","m0","m50","m45","f30","dust","m70","m65","f65","f0","wind","sunny","m5","f70","X16_17","most_use","cloud","X15_16","X10_11","temp.sqr","X13_14","X12_13"
0,1717.156,4305.2457,2721.8669,0,1.7,1661,1,1056.2872,1044.9356,1117.9918,2856.6664,2941.0495,1156.7422,807.4246,43,759.8518,0,0,1398.3945,1460.7442,930.1997,407,0,1210.1774,1066.5346,554.3713,1217.4117,1311.0648,1699.0385,35,956.0724,542.9097,629.8864,477.6398,2.8,1,776.4583,1360.3603,0,19100.1617,4,0,0,2.89,1,0
1,1716.8676,4551.2047,2828.2211,0,2,1746,0,1152.2567,1042.1027,1331.7675,2913.5869,2947.6832,1176.4602,841.7481,43,737.439,0,0,1423.4154,1520.8883,1000.6554,409,0,1277.6667,1092.2724,451.932,1235.0978,1334.6582,1718.2784,37,924.2738,541.6243,617.1358,405.9336,2.4,1,774.643,1314.2719,0,19620.1456,6,0,0,4,0,0
0,1743.0036,4622.7266,2861.655,0,2.2,2078,1,1115.5868,987.4939,1509.9943,3048.8963,3001.5806,1213.4825,844.4154,48,739.1344,0,0,1458.7331,1563.615,964.4287,475,0,1279.4113,1004.7152,518.499,1182.228,1273.3366,1732.9643,33,908.7911,503.9378,633.3601,421.9394,2.2,1,862.0225,1320.5806,0,20033.1745,6,1,0,4.84,0,0
0,1758.573,4704.3098,2945.7799,0,2.3,2675,0,1060.8693,1036.4946,1773.7533,3128.9349,3014.8984,1165.018,837.3723,49,703.575,0,0,1330.0928,1541.2622,913.6478,576,0,1264.2411,931.7262,527.9048,1200.9963,1286.7302,1653.7936,37,924.7538,509.5979,575.3131,401.7319,2.4,1,1113.7642,1322.5985,1,20077.6446,7,0,0,5.29,0,0
1,1832.8592,5077.701,3144.4974,0,1.6,3455,2,1050.205,969.4632,2060.307,3566.9292,3165.3341,1125.9201,794.8837,56,662.4177,0,0,1307.0461,1580.843,912.9846,626,0,1260.9816,862.4286,478.9472,1119.0981,1265.1751,1699.6399,38,918.6571,528.022,591.3638,470.282,3,1,1462.203,1304.803,0,21374.8499,8,0,0,2.56,0,0
0,2164.098,5727.6594,3613.3573,0,1.3,4126,1,1075.355,969.3633,2215.459,4113.3908,3976.3613,1187.7941,790.7419,58,717.9191,0,0,1477.9913,1658.274,952.0257,939,0,1358.0766,922.902,486.4166,1149.0736,1371.9742,2191.8572,31,933.1072,510.3344,613.0449,458.8049,1.9,1,1744.4481,1259.3332,0,24922.9893,9,0,0,1.69,0,0
0,2131.5452,5850.444,3726.0957,0,1.3,2725,0,979.0794,904.3468,2102.8311,4065.1125,4043.4377,1112.8779,784.2587,65,650.9527,0,0,1431.2488,1653.4535,909.9748,729,0,1230.2638,864.4499,477.2858,1018.1303,1213.1551,2116.7063,21,876.745,491.4713,628.8605,461.8789,2.6,1,1583.4592,1230.6667,0,25018.0437,9,0,0,1.69,0,0
0,2130.5112,5604.409,3683.61,0,1.2,3443,0,899.9572,849.9934,1698.0712,3789.5552,3963.7459,1040.8249,732.2397,68,590.3687,0,0,1380.969,1583.3262,842.1525,627,0,1089.3896,816.706,497.7466,952.5821,1167.5954,2055.64,22,848.6156,479.5888,628.7436,466.3662,1.8,1,1381.3895,1215.3251,0,24191.7665,9,0,0,1.44,0,0
0,1987.1486,5014.7695,3461.494,0,1.1,3962,0,788.8963,837.7435,1002.9422,3060.5916,3702.9449,999.9461,753.9444,74,607.2116,0,0,1354.3022,1515.8027,787.7225,723,0,994.5742,776.5617,531.9859,884.6691,1045.0666,1898.2962,29,876.2562,450.1245,618.7889,408.4166,2.8,1,873.1528,1199.8616,0,21995.3497,9,0,0,1.21,0,0
0,1926.8968,4899.2655,3518.1665,0,0.9,1166,0,740.4864,792.4223,810.8642,2813.8935,3708.7899,979.5203,721.0197,75,579.0217,0,0,1286.4655,1424.2559,753.3699,362,0,896.9688,744.7992,497.0972,845.0835,1037.7303,1918.2531,28,871.3815,441.0624,598.7396,403.045,1.5,0,609.4041,1186.8485,0,21495.9867,8,0,0,0.81,0,0
0,1768.6366,4984.0756,3416.9302,0,0.6,319,0,711.5363,717.6586,624.7277,2724.7673,3580.1829,761.3617,635.2793,75,537.363,0,0,1181.4152,1333.3334,673.1856,203,0,895.762,743.2161,414.5938,749.8151,970.2347,1884.8524,27,783.018,424.8363,505.2386,343.2253,1.3,0,470.2152,1145.3585,0,20874.1936,9,0,0,0.36,0,0
1,1765.9561,5007.5642,3449.8626,0,0.7,1,0,698.8754,711.7672,605.8332,2761.1498,3637.2328,775.1001,641.0496,81,524.4742,0,0,1207.9439,1298.8684,662.4176,65,0,884.8557,709.9803,426.6739,766.7922,963.4141,1887.471,30,782.3677,418.9969,512.173,332.3311,1.6,0,444.4648,1212.3185,0,21016.0488,9,0,0,0.49,0,0
0,1747.6222,4980.5129,3456.5987,0,0.7,0,0,727.4408,684.1675,582.792,2788.5948,3665.298,785.4322,638.1279,81,523.2548,0,0,1238.0208,1292.2232,666.8511,17,0,872.2138,705.5771,441.5134,779.3861,961.2036,1892.3083,31,793.1148,414.6474,519.4533,345.1318,1.3,0,428.2473,1187.8481,0,21061.1789,9,0,0,0.49,0,0
0,1736.8592,4990.509,3478.9939,0,-0.4,0,0,710.2491,703.6787,612.6588,2766.1461,3660.8975,775.7705,636.5435,77,521.8646,0,0,1229.7883,1299.4078,651.9989,19,0,890.5016,734.9129,458.0187,809.4018,972.9738,1920.5468,30,772.5876,417.1738,506.6489,340.5756,2.4,0,439.4328,1209.5271,0,21083.1486,0,0,0,0.16,0,0
0,1753.8279,5009.4618,3470.7597,0,-1.6,0,0,703.2089,692.8638,605.7831,2801.692,3645.3716,781.8964,633.1964,78,524.7697,0,0,1233.1164,1304.0884,655.9734,13,0,887.1485,700.7751,450.7315,799.5994,963.7398,1906.5811,27,795.8666,408.4671,506.116,346.8314,2,0,445.6092,1197.8386,0,21124.8989,0,0,0,2.56,0,0
0,1744.4878,5006.1417,3507.3218,0,-2.2,12,0,708.6911,704.1759,584.2396,2779.9815,3644.9303,788.2734,630.0459,76,518.97,0,0,1208.7816,1310.1349,669.6746,37,0,867.3928,705.018,446.1981,795.2073,1006.9669,1913.1474,40,775.9919,417.227,492.5156,346.6203,2.5,0,433.3701,1176.5258,0,21114.927,0,0,0,4.84,0,0
0,1755.528,4987.1576,3528.7522,0,-2.9,533,0,729.2817,697.6113,608.1986,2804.2118,3658.787,823.8623,652.5745,74,520.1243,0,0,1209.1864,1302.2315,664.3869,73,0,922.3312,727.137,445.893,823.1289,1001.119,1936.3364,30,811.6538,443.7448,517.363,346.2872,3.3,0,436.69,1188.0812,0,21182.1909,0,0,0,8.41,0,0
0,1757.5362,4950.9677,3460.1136,0,-3.6,879,0,756.5117,718.2116,581.5113,2743.7162,3614.7621,845.7905,665.3061,73,559.0654,0,0,1277.9817,1358.1896,691.5141,165,0,929.9184,801.5231,462.159,859.3558,1011.561,1956.8949,33,810.804,455.1808,531.4881,349.9687,2.6,0,457.1604,1204.6782,0,21120.162,0,0,0,12.96,0,0
0,1771.1274,4735.728,3341.18,0,-4,2390,0,762.7603,801.5529,621.6162,2700.5523,3485.6262,926.4106,672.485,76,608.9792,0,0,1283.4648,1409.4014,786.05,409,0,1006.0616,948.0406,497.5077,952.5671,1171.3598,1936.5794,37,819.309,471.0293,567.9657,393.2866,2.5,0,489.7856,1270.5529,0,20663.6595,0,0,0,16,0,0
1,1673.442,4435.8508,2885.0788,1,-4.6,4454,1,898.8889,911.8173,755.4508,2567.7235,3148.3347,1050.9343,761.902,75,656.0574,0,0,1373.5342,1439.1881,817.9676,703,0,1050.2679,923.6226,429.8143,1030.6452,1247.1875,1764.2484,42,862.0225,528.4385,569.5154,411.0521,1.9,0,708.9889,1310.776,0,19287.4005,0,0,0,21.16,0,0
0,1657.2913,4089.8537,2692.5035,0,-4.3,2763,0,1023.4973,933.4412,742.958,2525.5709,2878.7932,1169.6089,771.5786,73,735.4294,1,0,1351.6933,1484.9312,901.2309,563,0,1067.1779,1016.4731,476.2704,1049.6416,1271.5629,1700.6607,41,895.6861,507.5462,623.2557,436.1389,3.8,0,802.3288,1362.727,0,18381.2978,0,0,0,18.49,0,0
0,1662.6421,4018.2643,2649.8149,0,-3.5,1469,0,1124.0373,988.5911,707.7921,2566.0131,2853.2876,1149.9966,805.8685,66,752.9536,0,0,1417.7404,1626.0089,975.3952,339,0,1142.6576,1080.6244,564.9719,1116.5761,1334.0195,1726.2785,43,882.974,535.5387,602.1127,401.6917,2.8,0,745.1764,1389.6236,0,18520.0498,0,0,1,12.25,0,0
0,1649.5387,4008.8564,2658.0089,0,-1.9,1379,0,1119.5857,969.2849,769.4529,2691.9563,2936.7126,1169.7304,790.0707,55,770.371,0,0,1472.2093,1552.6038,928.1541,308,0,1203.1293,997.706,565.6571,1104.4923,1308.7639,1713.4265,42,842.2518,506.5349,563.289,450.879,3.2,0,871.9803,1418.5423,0,18683.3125,0,0,0,3.61,0,0
1,1658.6124,4202.652,2720.6444,0,-0.6,1599,0,1054.4294,967.2959,1064.8502,2795.5505,2971.0811,1216.4054,808.3733,45,768.8867,0,0,1468.1053,1497.8116,930.3996,370,0,1156.5536,1018.4863,433.2093,1094.7253,1313.2655,1695.3672,43,896.2076,493.4305,586.3449,490.2858,2.5,0,870.0727,1323.5624,0,19009.8245,0,0,0,0.36,0,1
2,1656.7619,4289.9368,2704.3944,0,-0.5,1782,1,1098.4005,993.7276,1102.9943,2844.3175,3010.1518,1239.7109,816.125,43,794.5583,0,0,1465.6131,1506.2213,1014.2967,467,0,1171.0539,1120.3341,429.6683,1142.2775,1326.4952,1759.9491,43,894.3292,518.293,632.3722,497.7917,2.9,0,989.5104,1423.9683,0,19237.3459,0,0,0,0.25,1,0
0,1687.9267,4528.7112,2684.0141,0,0,1826,0,1105.8834,1053.8112,1232.4237,2991.9275,2990.4077,1216.8104,843.3569,37,744.8914,0,0,1468.4375,1569.0751,1048.0621,409,0,1293.9246,1063.6873,454.1507,1180.6273,1339.2199,1747.3041,45,974.4273,491.0259,637.2655,570.3768,3.6,0,937.4322,1356.8135,0,19667.8039,0,0,0,0,0,0
0,1684.6875,4624.7426,2816.5996,0,0.9,2153,0,1031.82,1031.6571,1546.4401,3013.6792,2983.4293,1182.3616,867.7802,32,755.3437,0,0,1473.7527,1632.6032,1045.2699,534,0,1260.19,982.3819,486.001,1160.9242,1305.28,1740.7127,52,873.5649,552.0688,665.3859,602.7906,3.5,0,1068.2919,1363.4909,0,19970.2068,0,1,0,0.81,0,0
0,1699.522,4815.212,2808.911,0,0.7,2758,0,957.4987,956.938,1858.1393,3258.2331,2975.8739,1122.2438,775.1386,29,730.1684,0,0,1409.7165,1582.6272,977.017,543,0,1269.5939,970.1476,521.1488,1059.9317,1227.5617,1672.2686,36,877.7466,562.3241,578.8968,633.0531,3,0,1374.2412,1307.8821,1,20222.3643,0,0,0,0.49,0,0
1,1699.5822,5033.8087,3008.4172,0,-0.4,3630,3,892.226,882.2542,2189.9791,3736.9267,3154.2415,1026.0213,746.8165,29,702.3097,0,0,1383.1168,1699.7198,896.1653,654,0,1295.1382,951.0715,470.0364,1065.7813,1269.0243,1704.994,35,886.4459,507.3438,591.7059,579.4513,2.8,0,1558.3154,1276.415,0,21420.8069,0,0,0,0.16,0,0
0,2077.9551,5798.6708,3700.5412,0,-1.7,4137,0,1015.6965,941.8321,2240.3257,4175.1044,3973.6604,1146.1821,745.109,31,721.0145,0,0,1501.48,1909.7167,917.0961,905,0,1379.2063,1041.3257,471.4909,1078.443,1403.997,2123.0683,34,801.7977,478.6264,622.002,505.1516,2.2,0,1622.1074,1290.1995,0,25260.1969,0,0,0,2.89,0,0
0,2093.9431,6041.0025,3839.9021,0,-2.6,2757,0,880.7411,855.3406,2253.256,4419.1781,4167.7493,951.9932,746.7407,35,673.3507,0,0,1409.6378,1760.4638,938.6701,730,0,1237.8793,889.6418,499.3686,1000.8044,1246.116,2169.1348,33,840.2927,497.7653,571.6492,537.752,0.7,0,1557.8975,1262.536,0,25901.0115,0,0,0,6.76,0,0
0,2158.7032,5777.427,3759.2817,0,-2.5,3519,1,849.1998,825.7104,1904.7227,4050.6744,4063.2589,960.5351,732.5094,34,637.75,0,0,1394.9223,1628.7147,895.873,652,0,1114.4729,829.998,482.9153,989.9876,1224.347,2048.6651,26,790.273,489.8588,595.7314,469.6017,2.5,0,1269.1329,1226.7881,0,24881.6473,0,0,0,6.25,0,0
1,2055.1527,4976.072,3591.9289,0,-3.5,4445,0,816.937,827.717,985.2175,3229.9279,3757.592,915.8512,705.2109,37,653.1591,0,0,1346.114,1508.3825,810.0082,824,0,1053.7061,784.0163,530.3913,891.6476,1122.9576,1966.2933,30,824.7854,463.3358,557.9976,415.4266,0.8,0,849.88,1179.2421,0,22431.4633,0,0,0,12.25,0,0
0,1921.5068,4907.8057,3559.623,0,-4.4,1263,1,805.8697,769.299,818.371,3015.9655,3695.7545,910.2341,719.7761,41,627.6015,0,0,1351.0216,1373.7068,750.2842,384,0,1036.0955,754.1582,464.2915,829.5264,1056.3934,2054.8981,39,825.1418,463.4324,556.9318,452.6118,1,0,555.8951,1179.462,0,21880.282,0,0,0,19.36,0,0
0,1814.2849,4923.6254,3445.6412,0,-5.1,304,0,712.0011,732.9114,618.6153,2741.6409,3633.3975,712.8872,655.5735,42,553.6753,0,0,1226.3562,1260.9501,669.7334,171,0,894.8169,697.7786,430.4211,740.6995,961.1983,1900.2941,38,772.3474,410.0242,481.9518,337.0844,1.5,0,493.0383,1189.3007,0,20946.1903,0,0,0,26.01,0,0
0,1816.806,4946.6068,3471.05,0,-5.6,1,0,691.204,718.6989,638.3783,2804.8499,3617.2127,707.5146,660.1451,45,522.324,0,0,1263.7848,1231.2925,676.7742,65,0,912.2503,676.3594,463.7496,742.1624,961.5483,1906.1708,39,781.3908,413.5405,476.1428,338.3385,1.3,0,485.2308,1182.2962,0,21057.7735,0,0,0,31.36,0,0
0,1798.4028,4938.8003,3447.8615,0,-6,0,0,703.2812,717.0778,670.9914,2803.609,3654.633,701.5286,660.0677,48,524.8788,0,0,1237.7062,1212.7513,690.6971,17,0,917.9087,686.2011,482.5646,756.5019,949.3753,1921.6897,37,782.5851,414.4396,474.5378,346.4119,1.3,0,517.4785,1207.2392,0,21015.4538,6,0,0,36,0,0
0,1784.7372,4936.599,3435.3492,0,-6.6,0,0,699.9549,721.3048,668.6242,2798.212,3691.7005,695.8045,644.3496,49,501.0067,0,0,1258.0358,1215.3463,676.8048,19,0,909.1889,687.2364,475.468,766.1009,958.5225,1950.5218,35,781.3408,409.597,484.7861,349.0026,2.2,0,493.4241,1200.7445,0,21070.5018,0,0,0,43.56,0,0
0,1750.2316,4943.5125,3440.3751,0,-7,0,0,709.6838,709.6823,678.6348,2839.5731,3698.9595,704.1617,642.6093,52,515.8853,0,0,1273.593,1226.9726,680.5889,13,0,909.9922,688.3981,499.4808,742.4207,960.3698,1935.9849,36,776.3321,398.82,469.9149,370.6127,1,0,500.7314,1217.0649,0,21109.2023,0,0,0,49,0,0
0,1744.212,4987.5214,3451.7501,0,-7.2,12,0,717.9554,717.0835,670.3431,2820.9895,3705.7365,711.3062,650.1219,52,524.7709,0,0,1268.6953,1211.9458,699.9952,37,0,928.8003,712.1095,491.2428,733.7693,974.0201,1945.8215,42,777.9506,407.5604,455.1418,381.632,1.9,0,499.6189,1200.6546,0,21136.6721,0,0,0,51.84,0,0
0,1763.6548,4976.4909,3478.0602,0,-7.3,533,0,718.1476,725.108,666.1173,2842.5515,3738.8821,730.8193,656.8425,54,521.3198,0,0,1260.0986,1239.7007,699.1136,73,0,934.6902,711.5819,489.5298,723.1921,999.5204,1980.2451,35,792.1598,413.3529,481.4927,404.7311,1.8,0,481.4079,1206.3331,0,21279.6839,0,0,0,53.29,0,0
0,1765.5455,4927.9203,3449.5003,0,-7.6,879,0,759.3347,743.6827,646.3455,2825.7755,3706.9504,713.6146,689.5152,55,530.958,0,0,1289.5483,1245.02,729.8877,165,0,922.2871,791.3077,456.4535,794.6455,990.0505,1947.9,40,812.1216,425.3057,516.3436,364.1278,2.4,0,500.7994,1191.4505,0,21158.1603,6,0,0,57.76,0,0
0,1778.6537,4822.5069,3343.4782,0,-7.7,2390,0,809.3612,832.0302,652.1441,2786.3893,3566.3979,811.2247,709.0737,57,590.1475,0,0,1297.6226,1409.0259,840.5197,409,0,1060.4327,825.7137,426.4479,923.3035,1145.8054,1900.0812,41,799.4512,446.152,504.9579,424.6022,2.3,0,457.4312,1234.1795,0,20904.1557,7,0,0,59.29,0,0
1,1620.1198,4545.3299,2930.9373,1,-7.5,4454,0,885.6897,924.6223,690.2456,2577.6412,3203.5405,884.67,763.5693,58,690.2943,0,0,1336.2544,1373.2947,894.4149,703,0,1070.84,885.5022,402.2292,1067.3595,1093.0194,1828.1569,44,850.2804,503.9147,530.0965,450.2952,2.6,0,596.2558,1270.5417,0,19415.2747,7,0,0,56.25,0,0
1,1555.5334,4190.6382,2718.9466,0,-6.4,2763,0,960.1705,961.8928,696.807,2504.3141,2922.5586,951.2107,786.12,56,713.9206,1,0,1361.8976,1338.0577,932.4923,563,0,1089.6847,987.0627,445.0286,1124.7572,1250.0208,1709.1042,31,920.0955,546.9377,565.6465,513.298,0.9,0,676.0576,1372.3668,0,18301.0504,7,0,0,40.96,0,0
2,1564.3917,4145.0578,2741.5037,0,-4.4,1469,0,1052.7098,976.2988,821.3495,2575.883,2833.1156,1056.0268,826.4779,50,719.9369,0,0,1465.8649,1448.5316,980.5778,339,0,1170.7645,1022.4542,435.2444,1068.1668,1269.4163,1720.2381,44,909.8634,544.8752,584.6982,480.8359,1.3,0,755.8631,1388.2712,0,18494.5864,8,0,1,19.36,0,0
0,1592.4525,4107.8265,2697.6369,0,-2.4,1379,0,1133.1315,965.6046,910.7332,2610.7795,2958.7394,1092.4421,823.1101,46,710.4745,0,0,1435.3185,1439.6284,1006.2098,308,0,1259.185,1017.8358,516.8689,1056.1659,1204.6195,1617.9179,46,936.9902,507.085,623.0919,517.5629,1.5,0,883.0221,1364.9849,0,18460.2996,10,0,0,5.76,0,0
2,1603.4921,4277.7087,2742.3477,0,-0.6,1599,1,1089.3076,998.6057,980.6779,2861.982,2968.0072,1059.2734,789.9385,41,749.1417,0,0,1453.2256,1483.1251,937.6466,370,0,1198.9597,940.0276,432.2067,1056.7712,1232.9358,1683.5546,54,978.1981,503.3555,619.2322,488.8472,2.3,0,757.1266,1234.861,0,19073.443,10,0,0,0.36,0,1
0,1671.4248,4358.3839,2726.1302,0,0.5,1782,2,1126.269,1010.9872,1147.1794,2921.7887,2865.9786,1086.3815,817.3868,37,743.1703,0,0,1521.5787,1521.8152,990.2168,467,0,1196.0328,1029.7398,467.2198,1169.2213,1328.1765,1654.6865,52,950.5563,516.0204,611.5315,632.8631,2,0,937.2301,1238.3729,0,19241.7866,10,0,0,0.25,1,0
1,1728.0743,4520.3603,2752.27,0,1.3,1826,0,1152.9498,1033.8839,1354.9482,3029.5296,2883.6704,1130.2733,818.6951,35,734.7522,0,0,1522.5026,1510.499,1006.2126,409,0,1243.6034,1001.8198,523.4519,1130.985,1314.2073,1752.1457,51,961.8978,552.1517,619.8731,580.2782,2.3,1,1004.7249,1251.788,0,19699.0519,10,0,0,1.69,0,0
1,1729.8699,4615.5504,2861.2712,0,1.7,2153,1,1094.2499,996.866,1536.2369,3088.8297,2964.5801,1088.9487,810.0181,36,703.9489,0,0,1544.8454,1541.0543,1004.2336,534,0,1241.8475,928.5539,523.4234,1054.2821,1290.724,1734.3122,49,944.3051,537.0426,610.056,574.8059,1.5,1,1200.7496,1327.7908,0,20080.3132,10,1,0,2.89,0,0
0,1712.6398,4898.5381,2938.594,0,1.8,2758,0,1039.0558,973.3887,1802.8236,3218.7427,2991.8163,1060.5371,774.7603,36,680.9115,0,0,1415.5244,1560.9858,959.1355,543,0,1209.665,976.748,462.081,1026.7982,1226.5677,1648.9586,49,925.7484,531.5554,577.2199,541.2881,1.3,1,1370.8304,1277.2771,1,20385.7997,10,0,0,3.24,0,0
0,1729.9652,5166.1776,3081.7565,0,1.4,3630,2,1004.9255,932.8818,2114.3699,3592.0114,3189.9537,996.8984,746.9095,38,680.438,0,0,1433.8211,1602.4372,919.3602,654,0,1202.3741,985.0915,517.6759,1006.8772,1240.6573,1752.6285,50,905.2865,478.1139,583.7802,504.9309,1.2,1,1708.9523,1270.6503,0,21548.7512,10,0,0,1.96,0,0
0,2067.4543,5840.3126,3632.8523,0,0.7,4137,1,1065.8853,1012.0697,2328.6729,4045.7786,4007.6916,1061.4715,752.8192,42,688.5434,0,0,1632.7299,1690.9901,971.0346,905,0,1216.5459,974.52,476.6288,978.198,1284.3955,2206.7941,73,915.633,505.533,610.5533,458.4481,2,0,1878.2507,1235.673,0,25124.6035,10,0,0,0.49,0,0
0,2101.4152,6094.8715,3848.3147,0,0.1,2757,1,980.8542,946.7451,2301.9008,4130.0855,4106.3751,1052.2321,704.3916,42,675.8487,0,0,1648.1679,1632.2916,850.6365,730,0,1131.2558,918.758,473.301,924.0806,1211.9287,2138.6823,82,882.3974,471.6176,603.7624,434.1231,1.3,0,1799.2747,1231.2718,0,25700.2038,10,0,0,0.01,0,0
0,2034.7251,5873.572,3763.9719,0,-0.6,3519,0,941.1628,908.1559,1942.693,3839.492,4059.1331,1062.8854,744.3104,44,588.2312,0,0,1540.7638,1521.6794,830.883,652,0,1146.0455,907.1108,486.9643,911.6234,1176.7038,2075.4238,78,882.0477,487.8744,615.0753,461.3982,1.6,0,1485.5817,1247.5894,0,24708.7611,9,0,0,0.36,0,0
0,1944.6477,5143.4073,3534.1431,0,-1,4445,0,923.382,875.9373,1128.991,3155.8753,3809.9785,931.2939,747.4844,46,600.2506,0,0,1419.2462,1523.1841,838.5855,824,0,1114.4628,870.0983,492.7192,924.0112,1173.1242,2035.6102,68,892.3545,460.746,600.2293,455.1051,2,0,842.9634,1226.8523,0,22566.0924,8,0,0,1,0,0
0,1871.5158,4978.618,3534.5626,0,-1.3,1263,0,881.9749,828.5044,800.6874,2888.0512,3749.5508,851.1446,718.5013,46,568.3649,0,0,1356.5203,1353.0831,769.7463,384,0,1043.1623,810.0104,467.948,832.5151,1098.9758,1985.1965,67,881.1481,428.6366,585.3484,460.7364,2.2,0,617.4476,1162.5476,0,21717.0983,7,0,0,1.69,0,0
0,1805.2209,4996.1149,3505.2319,0,-1.9,304,0,731.6472,726.2676,657.2524,2725.8432,3681.0111,733.4287,624.9407,48,551.5991,0,0,1222.6284,1312.6947,711.664,171,0,911.5343,734.4792,486.8413,738.7464,1001.2015,1873.6803,69,812.207,426.4844,525.774,311.6862,1.2,0,485.1722,1168.7657,0,21122.4254,8,0,0,3.61,0,0
0,1809.4288,5039.1197,3497.8968,0,-2.5,0,0,725.8642,728.9382,677.9427,2765.4938,3692.5747,724.9956,639.6066,53,526.3638,0,0,1235.1833,1281.6702,692.9651,71,0,883.1899,741.1644,458.345,736.2446,1013.7634,1899.173,66,796.1369,442.0276,505.4817,327.3134,1.7,0,495.0426,1133.0606,0,21220.5403,7,0,0,6.25,0,0
0,1830.4885,5004.5189,3499.6137,0,-3.1,0,0,714.7589,740.8782,694.4675,2786.1166,3684.6999,728.1194,632.9334,53,521.766,0,0,1239.2033,1269.0922,681.3852,23,0,868.5323,713.5802,477.0877,718.045,1013.8123,1905.1784,70,780.6793,422.3068,504.6834,340.2212,1.5,0,476.8808,1130.471,0,21218.9115,0,0,0,9.61,0,0
0,1811.3189,5008.0168,3534.4788,0,-3.7,0,0,720.518,720.3157,708.0799,2818.2734,3680.4839,719.3336,645.6399,55,516.9671,0,0,1228.5692,1245.3405,680.7326,17,0,875.802,721.393,418.0031,748.7977,983.5934,1919.9065,71,773.2306,439.6261,511.5867,317.2813,0.9,0,513.6014,1164.3847,0,21246.388,0,0,0,13.69,0,0
0,1821.6173,4966.1025,3545.7381,0,-4.5,0,0,714.0227,705.6134,714.7073,2778.3579,3711.7306,707.9885,660.754,59,519.2479,0,0,1239.2938,1225.0948,672.359,21,0,876.4111,716.1862,419.6764,736.15,1003.4115,1928.0063,60,763.1355,447.5487,518.6519,330.15,1.6,0,515.5136,1155.9727,0,21215.9413,0,0,0,20.25,0,0
0,1821.7793,5015.1474,3545.0453,0,-4.8,7,0,707.7436,713.8558,703.6267,2780.5806,3741.9028,680.0894,652.4215,62,514.7797,0,0,1240.7358,1234.8361,700.7122,36,0,865.3585,719.3895,422.1544,737.8118,998.7819,1916.0988,59,789.372,430.2526,491.9447,336.2309,2.1,0,501.3521,1179.1844,0,21296.1261,0,0,0,23.04,0,0
0,1812.68,5054.0981,3509.9574,0,-4.6,549,0,716.611,738.4226,712.9253,2767.0336,3712.881,717.04,634.9939,62,520.5682,0,0,1261.5443,1215.4999,700.029,79,0,895.7122,758.696,443.4311,746.7405,1008.8125,1922.7526,58,834.819,453.3727,520.7774,339.4033,2.8,0,474.9079,1194.9703,0,21256.4469,0,0,0,21.16,0,0
0,1838.6591,5032.8659,3477.111,0,-5.4,840,0,758.5705,738.4536,698.6146,2765.6896,3704.9738,731.6237,665.6662,60,557.2018,0,0,1286.6959,1265.0238,704.4742,190,0,910.1391,801.0049,426.0456,759.8974,1026.215,1902.8353,57,829.4821,415.8532,533.0984,334.1769,2.2,0,480.9182,1190.9673,0,21273.8544,0,0,0,29.16,0,0
0,1850.4013,4911.043,3349.1429,0,-5.5,2408,0,828.1219,768.5667,690.8519,2712.3928,3621.1591,789.0511,703.2221,60,614.6091,0,0,1334.6531,1350.7484,821.6775,382,0,1114.3119,895.3446,433.8309,866.0032,1094.459,1908.0433,57,848.9536,469.4233,551.6661,399.6969,1.5,0,477.8777,1197.7868,0,21037.5839,0,0,0,30.25,0,0
0,1708.304,4577.0961,2965.945,1,-5.9,4521,0,932.0352,911.872,692.9302,2510.2592,3240.4111,905.0192,746.6684,62,667.8144,0,0,1311.672,1443.8821,860.2866,798,0,1056.3386,982.1754,434.9017,966.3935,1205.135,1737.5508,62,830.0255,475.536,584.2306,378.0776,2.5,0,529.3628,1380.4266,0,19495.1203,0,0,0,34.81,0,0
0,1618.895,4154.1002,2707.7563,0,-5.1,2779,0,980.0643,950.1574,852.1718,2491.2461,2870.9255,1037.6785,769.8042,62,728.4245,1,0,1286.8968,1442.563,988.9927,535,0,1179.7429,926.4729,429.1649,1054.5811,1343.5304,1638.3826,67,853.937,526.9562,608.15,362.3099,2.3,0,729.1295,1451.9185,0,18210.7655,0,0,0,26.01,0,0
1,1528.1069,4060.0781,2676.2793,0,-3,1542,0,1061.6199,933.4435,898.2249,2490.9356,2875.7551,1089.7515,790.2159,53,759.5426,0,0,1331.1931,1469.5658,962.7143,383,0,1182.1001,1092.3515,444.5838,1093.3679,1315.2247,1607.1841,62,924.8026,546.0655,617.7173,405.5688,2,0,804.439,1390.8253,0,18039.098,0,0,1,9,0,0
0,1593.5672,4105.3856,2675.3376,0,-1.1,1360,0,1097.5142,963.9306,967.8594,2506.3805,2923.9935,1086.4054,787.3777,41,729.1875,0,0,1413.5717,1455.9611,989.263,321,0,1166.1954,1048.5879,484.4217,1042.8067,1253.2676,1671.6272,52,837.6758,500.0299,615.4118,492.251,2.7,0,849.8831,1357.3101,0,18345.8244,0,0,0,1.21,0,0
