"y","m30","f20","sub_passenger","m25","temp","past_rent","f15","f40","m20","semester","bus_passenger","X10_11","rain","X8_9","f45","X9_10","f25","wet","f50","m50","m35","m55","f55","m45","m0","cloud","X15_16","f35","m5","f30","f0","dust","f60","m40","f70","m65","sunny","wind","m70","temp.sqr","f65","m60","most_use","X12_13","X13_14"
0,1895.7781,6635.9186,0,3815.1823,18.1,5,1194.3239,760.7585,3979.7826,1,41,0,0,0,818.8528,0,4086.1709,66,737.4479,798.2389,1371.1555,794.9949,627.159,1037.2244,441.5279,3,0,1357.0467,778.6194,1963.1539,423.4999,24,630.5214,952.0774,1186.4861,402.5325,1,1.7,795.3599,327.61,505.3436,547.5945,25104.1886,0,0
0,1905.2256,6570.2903,0,3785.1037,17.6,1,1170.9129,777.2453,3974.622,1,51,0,0,0,798.7571,0,4108.8965,68,738.3368,787.2797,1341.2928,794.0319,603.2958,1062.4444,409.9542,0,0,1420.8662,759.9163,1962.1385,449.1721,21,627.51,934.8742,1213.9305,392.0698,1,1.5,768.7571,309.76,499.1237,550.1726,25068.4356,0,0
0,1858.6477,6517.1158,14,3752.0011,17,1,1150.9656,785.3423,3904.8231,1,55,0,0,0,802.1859,0,4056.0529,71,744.2623,816.2608,1373.4617,799.8479,624.6955,1032.2521,418.5026,0,0,1357.5872,764.9626,1964.426,423.1262,19,650.0181,967.376,1201.6628,401.2194,1,2.1,806.9273,289,494.2312,542.2306,24784.1155,0,0
0,1886.1293,6459.3479,671,3712.8079,16.6,0,1122.1754,791.1988,3779.2503,1,113,0,0,0,779.6455,0,4055.284,75,766.1171,786.5172,1349.2558,809.645,595.9671,1028.7371,438.6481,0,0,1360.3008,765.3278,1921.5117,401.0178,23,626.5226,967.0942,1195.258,371.2485,1,2.5,819.3949,275.56,518.0875,573.0506,24523.8877,0,0
1,1846.4245,6377.8285,1039,3653.6379,16.2,0,1092.8901,797.8449,3702.3758,1,244,0,0,0,778.8504,0,4008.725,74,796.6801,834.0877,1362.4439,776.5124,678.1404,1077.9088,441.2982,1,0,1341.1307,767.6074,1901.9241,409.421,15,639.7088,1003.2604,1269.7353,396.6403,1,1.7,825.587,262.44,544.6043,565.0487,24194.4904,0,0
5,1816.1785,6164.3983,3002,3494.8691,16.2,1,1163.958,899.7311,3537.8481,1,529,0,0,0,891.3585,0,3821.2713,72,922.0961,989.8807,1432.6612,861.2359,758.2813,1231.7027,507.4792,5,0,1414.4023,880.9426,1855.9729,413.8685,22,691.8986,1083.2165,1315.4053,408.8196,1,2.1,831.487,262.44,581.5253,618.6642,23537.6017,0,0
37,1658.8038,6028.6635,4932,3119.2104,18.2,0,1308.3085,1056.6563,3615.232,1,817,0,0,1,1036.0604,0,3457.5246,70,1051.9537,1015.3215,1380.9337,1023.7237,823.861,1243.0369,573.989,1,0,1418.298,993.9942,1738.3941,374.7265,20,711.3636,1148.3362,1292.1242,430.3335,1,2.7,908.7778,331.24,579.2995,668.9719,22417.0601,0,0
20,1626.494,5881.2655,3194,2853.1354,19.8,2,1323.9821,1113.4015,3652.5088,1,619,0,0,0,1169.6929,1,3150.3134,65,1023.0529,1087.3153,1478.7778,1067.7763,945.826,1351.2818,448.2365,2,0,1373.7931,1071.299,1652.4399,343.141,22,798.6083,1144.5005,1462.6136,517.5397,1,3,957.6695,392.04,611.5957,731.1795,21668.7279,0,0
44,1607.5389,5937.8044,1817,2863.3294,21.4,1,1485.4256,1163.8445,3971.1054,1,399,1,0,0,1248.1667,0,3025.7528,56,1122.7196,1145.624,1539.332,1113.5167,1006.3681,1384.8593,479.0961,5,0,1445.8906,1296.5678,1705.6998,381.5132,40,818.6771,1166.1876,1429.2946,533.5162,1,3.2,938.4609,457.96,632.852,731.4862,22096.4533,0,0
25,1650.3749,6388.8957,1797,2968.4612,22.1,10,1626.1056,1194.3848,4340.2583,1,401,0,0,0,1264.6629,0,3091.6357,43,1136.182,1088.0189,1571.3849,1042.0878,945.4369,1368.4147,535.6833,7,0,1556.3433,1361.7682,1781.4633,397.9893,49,813.9332,1180.8758,1313.448,519.9967,1,3.3,902.5804,488.41,614.5984,738.3377,23348.8173,0,0
19,1673.7976,6533.9246,1958,3021.754,22.9,18,1785.3846,1177.0464,4555.7499,1,410,0,0,0,1282.4513,0,3096.0652,45,1123.416,1161.261,1465.1148,1037.2843,973.5138,1463.9576,598.7647,7,0,1568.2524,1471.8788,1715.2822,440.2659,42,808.9639,1194.4374,1166.5705,462.5197,1,2.8,987.4537,524.41,648.5852,761.9627,23629.9407,1,0
25,1686.4866,6413.8429,2030,2972.2871,23.1,14,1765.3544,1183.6462,4610.1924,1,519,0,0,0,1273.9529,0,3122.3484,46,1095.1344,1195.9994,1558.5759,1192.4144,983.5622,1406.3547,543.2167,8,0,1578.7506,1477.7476,1753.7551,461.4486,28,783.0138,1233.4303,1305.6946,506.5885,1,2.4,1042.1154,533.61,647.5281,754.114,23696.239,0,1
19,1632.0808,6404.7796,2278,3022.2567,23.1,22,1681.8741,1132.0614,4622.6448,1,493,0,0,0,1393.0088,0,3115.6253,44,1207.3296,1170.5361,1553.4215,1110.5231,1005.2123,1396.7178,493.1708,6,0,1517.287,1444.5644,1780.3849,432.832,36,844.1113,1213.037,1251.959,509.5012,1,1.8,1073.4019,533.61,642.0699,751.3804,23648.4806,0,0
12,1676.8917,6396.5392,2526,2997.456,24.3,30,1581.0881,1094.9071,4461.353,1,567,0,0,0,1325.203,0,3147.1814,39,1148.4324,1196.554,1560.038,1090.1937,969.5901,1287.081,334.7061,6,1,1516.6444,1349.9147,1765.2843,357.0565,20,860.8011,1252.0653,1305.6197,530.1417,1,1.9,1063.2088,590.49,634.0867,785.1485,23521.388,0,0
16,1713.8113,6378.5433,3050,3006.1993,24,20,1690.8501,1101.4188,4570.7946,1,675,0,0,0,1325.4128,0,3184.4937,40,1069.6523,1162.2886,1564.7173,1080.1867,994.6533,1291.4595,402.1519,4,0,1479.2189,1367.544,1717.1509,475.4591,29,827.5377,1211.8297,1285.1874,513.1672,1,1.6,951.288,576,589.391,741.0156,23614.9293,0,0
7,1782.6687,6701.0586,4023,3184.8848,23.8,22,1798.0053,1038.321,4728.5088,1,763,0,0,0,1290.6781,0,3356.0877,41,1061.5323,1234.1135,1610.6587,1092.0279,959.908,1328.8986,440.6126,3,0,1458.8951,1489.9341,1784.2543,494.0096,23,835.5331,1257.4367,1295.2263,513.3154,1,1.9,992.4645,566.44,602.015,802.73,24607.0167,0,0
15,2088.2193,7197.5346,4464,3541.9923,22.5,54,1860.8768,1101.0653,5035.3011,1,1076,0,0,0,1362.4939,0,4139.4396,46,1079.8917,1214.0728,1726.1118,1013.4529,1006.3611,1487.0182,469.6835,1,0,1592.7541,1516.4672,2135.0411,479.7093,30,846.3276,1226.1497,1312.3953,531.7569,1,2,957.0025,506.25,606.7441,735.1254,27456.3939,0,0
6,2142.7913,7379.5458,3157,3944.3188,20.9,21,1985.7303,1043.9631,5178.6645,1,825,0,0,0,1230.8178,0,4410.103,53,1064.7488,1128.6296,1836.6174,1003.3057,951.2471,1376.0451,432.0974,2,0,1589.013,1493.6732,2345.8632,456.2248,27,810.3977,1228.9145,1353.5727,497.5826,1,2.4,843.9409,436.81,575.7235,705.3843,28826.917,0,0
7,2078.6321,7442.4675,2834,4046.1383,19.9,8,1830.1563,993.8506,5207.4299,1,757,0,0,0,1163.1855,0,4583.5234,58,950.2336,1019.9128,1687.3389,975.1519,905.692,1345.7682,420.9321,2,0,1539.4623,1497.0279,2180.6624,456.5277,24,783.5546,1205.3158,1337.07,492.683,1,2,878.1603,396.01,557.6172,744.901,28765.6548,0,0
3,2017.5513,7400.5655,3163,4083.2833,19.2,7,1780.839,947.6318,5070.8463,1,691,0,0,0,1068.6443,0,4532.3915,57,910.6702,954.0254,1656.5095,927.3556,867.7179,1283.8415,430.5222,0,0,1508.7516,1397.1003,2127.3859,499.1853,21,740.3879,1115.6948,1365.0156,458.788,1,2.4,893.3309,368.64,557.5292,682.7333,28397.2849,0,0
5,1953.1625,7259.043,2899,4039.9157,18.7,4,1541.1008,926.4569,4859.0509,1,687,0,0,0,991.2313,0,4391.3617,58,928.1968,937.5119,1547.221,856.5319,835.3673,1121.5786,399.4216,0,0,1464.1288,1345.4068,2074.2612,422.7955,24,710.9741,1040.4455,1334.6389,443.273,1,3,814.3955,349.69,550.6543,633.3073,27588.1448,0,0
8,2015.08,6815.8877,1562,3855.0247,17.6,5,1384.5871,770.094,4405.1632,1,410,0,0,0,860.9165,0,4235.2188,61,769.917,820.9899,1494.6567,803.3557,709.7423,1022.7794,392.7969,0,0,1362.2993,986.8702,1949.6003,380.0443,19,641.8927,961.7091,1178.772,409.6964,1,1.8,799.7449,309.76,485.5719,554.0112,26132.9307,0,0
2,1912.4825,6667.6701,0,3876.9212,16.6,6,1332.189,765.8865,4223.7876,1,178,0,0,0,843.7249,0,4179.6255,62,760.7067,860.6303,1430.137,800.3077,692.8776,1029.2301,404.3731,0,0,1350.7138,977.8038,1920.1654,384.9399,19,633.9937,933.3672,1170.3011,404.0002,1,1.3,829.3165,275.56,492.6759,540.4627,25561.5031,0,0
0,1959.6739,6554.0707,0,3865.9729,16.2,2,1358.9711,735.8631,4171.2701,1,65,0,0,0,851.106,0,4132.1714,65,761.5483,844.9525,1445.9921,815.3434,681.152,1011.7047,394.7078,0,0,1390.031,924.0236,1923.7018,412.9107,14,648.4246,938.4884,1195.5314,411.7697,1,1.2,808.0333,262.44,496.3919,546.4075,25442.8839,0,0
0,1968.1018,6502.9389,0,3832.5176,15.5,2,1283.8785,751.0539,4152.3412,1,41,0,0,0,856.9046,0,4127.4109,65,755.2456,807.5129,1455.7615,831.732,649.3866,991.7888,404.8146,0,0,1371.2353,907.0873,1937.8982,399.5826,18,648.5457,912.2481,1165.8677,427.1144,0,0.3,813.5435,240.25,502.042,554.4049,25348.2054,0,0
0,1926.8746,6441.4779,0,3820.0463,14.8,0,1253.641,776.7298,3971.003,1,51,0,0,0,840.3982,0,4135.6941,65,768.7139,833.3661,1427.4442,830.5537,635.0509,995.3038,399.2577,0,0,1369.9908,854.2313,1931.6797,419.8233,19,634.69,927.9149,1153.1359,412.3101,0,0.2,789.5492,219.04,497.0016,561.8008,25024.2106,0,0
0,1896.8903,6377.5945,0,3774.088,14.3,0,1224.032,753.5196,3935.4171,1,55,0,0,0,842.4268,0,4097.4736,68,770.3289,817.477,1400.2325,770.8464,654.1873,1006.5947,390.2547,0,0,1376.5299,863.846,1936.232,412.8832,18,628.7563,908.5049,1202.6032,423.8528,1,1.4,813.2368,204.49,491.512,538.3835,24794.4579,0,0
0,1941.9028,6283.7725,0,3762.6938,13.6,0,1186.6108,770.0193,3881.2514,1,113,0,0,0,840.4498,0,4082.3048,68,773.6545,777.6572,1395.5335,851.244,668.5148,993.9388,396.6672,0,0,1415.2255,852.8105,1946.0787,443.7592,22,645.0829,918.9715,1214.3131,377.7599,1,2.2,828.1759,184.96,517.3235,573.1031,24708.763,0,0
3,1923.3852,6197.0621,0,3705.7085,13.2,0,1097.8249,781.7057,3865.4727,1,244,0,0,0,831.7106,0,3980.5199,72,787.1707,854.1546,1412.5957,835.6762,713.8555,1104.5941,398.7739,0,0,1408.6782,821.5384,1912.2801,398.4672,22,688.0193,1009.1391,1235.8216,411.0308,1,2,789.2943,174.24,581.4727,603.7625,24405.7024,0,0
18,1903.7471,6053.126,0,3565.8425,13.3,2,1212.1267,906.725,3765.3063,1,529,0,0,0,963.456,0,3774.4605,74,910.214,966.0558,1509.8457,910.7862,765.6581,1212.811,451.4839,0,0,1437.3732,951.9413,1922.3094,520.2391,18,705.4577,1189.8521,1315.6272,418.6779,1,1.9,777.0408,176.89,546.6033,642.6424,23932.0107,0,0
33,1714.2019,6004.1321,0,3131.0518,15.8,1,1266.4509,991.2592,3981.4248,1,817,0,0,1,1134.1782,0,3474.8856,72,1012.315,1097.6582,1509.1593,1058.0249,820.0659,1267.2773,489.756,0,0,1486.4624,1047.6458,1780.7434,378.9452,21,699.4663,1166.4722,1379.1338,439.9166,1,2.9,875.1303,249.64,572.3407,659.2769,23082.0613,0,0
14,1656.6878,5833.0821,0,2925.6165,18.4,2,1249.1249,1024.4122,4127.5721,1,619,0,0,0,1144.3414,1,3193.2007,65,1123.0606,1185.7348,1494.0464,1013.263,987.2908,1375.2798,596.7768,0,0,1473.8368,1154.6695,1691.0712,378.9218,17,705.554,1202.2746,1429.832,465.9924,1,1.6,920.6479,338.56,624.857,742.845,22395.1136,0,0
27,1654.0203,5925.8642,0,2911.654,20.4,4,1385.6331,1111.3169,4345.7925,1,399,1,0,0,1189.825,0,3080.3864,62,1122.97,1269.064,1525.9218,1079.1273,987.9753,1348.3593,602.7011,0,0,1468.5391,1323.6049,1722.6523,357.4607,39,726.4622,1129.0457,1347.4959,495.1423,1,2.4,858.7353,416.16,646.8314,752.0015,22634.8306,0,0
18,1604.3742,6318.2292,0,2930.1513,22.1,8,1532.7247,1161.7524,4762.4112,1,401,0,0,0,1139.5389,0,3065.6674,51,1090.0328,1188.4762,1454.0964,1029.4457,996.5472,1288.383,551.303,1,0,1496.7279,1491.2103,1761.8349,379.636,59,766.2151,1131.1491,1355.2102,456.946,1,2.3,792.5552,488.41,663.6379,774.7772,23393.4925,0,0
12,1603.9847,6460.5359,0,3027.211,23.2,14,1725.8752,1236.739,4751.6202,1,410,0,0,0,1152.7131,0,3114.437,47,1099.2306,1075.0827,1429.9383,1074.5373,986.4516,1309.5043,529.9648,2,0,1566.3724,1533.7188,1777.7117,410.3597,65,746.8288,1152.0728,1285.2632,459.7544,1,2.8,869.6853,538.24,613.6772,754.2374,23731.8112,1,0
21,1622.9281,6469.3051,0,3020.5414,24,15,1585.4393,1241.8916,4775.8813,1,519,0,0,0,1270.2618,0,3144.2265,44,1082.0726,1171.359,1496.1893,1119.2735,1055.0251,1392.9581,535.3045,2,0,1566.2325,1436.171,1811.3628,440.0792,56,796.8016,1136.931,1325.6345,472.4159,1,2.3,931.9774,576,597.7907,815.5221,23906.667,0,1
24,1591.0587,6443.0517,0,2995.0244,24.9,25,1678.3974,1177.3869,4756.2059,1,493,0,0,0,1252.1779,0,3133.6291,40,1105.6593,1200.9994,1522.436,1142.3931,1033.3616,1401.0704,506.8849,1,0,1550.2403,1429.5939,1760.8497,372.2337,41,778.1372,1163.0972,1360.6088,478.6661,1,2.4,900.7638,620.01,663.4833,765.1675,23752.4958,0,0
10,1610.6091,6479.5559,0,2991.6656,25.3,25,1581.4379,1075.3067,4593.254,1,567,0,0,0,1262.7087,0,3178.9336,37,1107.4164,1176.9125,1490.7202,1088.3158,1024.4091,1315.8123,633.1261,1,1,1460.2085,1501.5502,1809.9877,420.955,39,775.4632,1127.3687,1260.6099,503.0612,1,3,888.4873,640.09,676.0489,747.4161,23614.9346,0,0
11,1612.9659,6377.4238,0,3046.2507,25.1,16,1542.6067,1018.6833,4590.4071,1,675,0,0,0,1214.4961,0,3160.9387,40,1061.6888,1208.602,1477.5098,1080.5816,903.3073,1370.7125,547.2645,1,0,1390.0124,1279.8865,1848.3041,379.3861,33,801.183,1109.7378,1176.4985,455.054,1,1.9,874.1149,630.01,571.1008,728.2758,23503.8125,0,0
11,1701.388,6550.7019,0,3137.9102,24.3,29,1745.4639,998.6546,4630.3707,1,763,0,0,0,1197.04,0,3346.169,38,1071.5521,1188.3802,1488.7582,1097.499,950.1377,1298.7717,544.0979,0,0,1485.1208,1246.5893,1849.4982,467.9931,33,809.6012,1173.6135,1233.8965,476.5719,1,2.7,859.6915,590.49,559.4137,711.5795,24189.917,0,0
15,2088.41,6895.0152,0,3610.5188,22.8,30,1887.3617,1149.8292,4807.7356,1,1076,0,0,0,1246.4118,0,3957.4731,42,1038.5564,1263.4205,1672.4839,1019.2102,916.9531,1329.6081,542.1114,1,0,1613.124,1279.3719,2213.8057,509.7772,27,800.3868,1348.0314,1237.6268,471.5329,1,2.6,888.0384,519.84,575.3569,707.3229,26858.5663,0,0
7,2189.4668,7277.8779,0,3924.5534,21.8,12,1994.2294,1106.0214,4907.9562,1,825,0,0,0,1148.6204,0,4211.8578,47,1011.1828,1177.5769,1706.2334,994.5058,891.6605,1302.6433,513.0937,0,0,1585.9767,1347.1987,2323.2455,515.019,24,787.6911,1324.9231,1250.0082,456.9484,1,2.1,861.7184,475.24,587.572,702.9957,28127.1677,0,0
9,2178.5659,7396.6956,0,4065.788,20.9,9,1978.8891,1045.4169,5071.6782,1,757,0,0,0,1053.8098,0,4348.7867,51,962.4967,1152.9518,1745.5094,969.5954,912.5125,1310.7269,502.0424,0,0,1598.5387,1431.3844,2320.118,521.8245,23,813.3164,1327.6524,1273.0082,479.1581,1,1.7,886.107,436.81,574.2454,676.9249,28725.6805,0,0
6,2096.9475,7361.4781,0,4033.7028,19.7,8,1834.9056,1029.6778,5012.8604,1,691,0,0,0,986.4933,0,4432.8406,61,908.8875,1027.4943,1692.3662,911.8251,871.0159,1271.1029,484.6252,0,0,1585.0264,1353.204,2231.5774,424.5152,26,749.8659,1311.7255,1244.7177,437.8797,1,1.3,820.4618,388.09,557.042,668.3612,28446.7994,0,0
9,2003.3664,7148.3265,0,3948.3492,19,8,1547.946,882.966,4832.2549,1,687,0,0,0,987.3941,0,4342.7769,65,867.2403,947.9398,1628.5455,867.6859,804.4529,1213.6067,542.4828,0,0,1512.0544,1271.6539,2097.3088,423.2348,33,764.9002,1238.1314,1207.8791,437.6496,0,0.5,830.8145,361,563.2427,627.4297,27512.9826,0,0
3,1992.9645,6735.0293,0,3934.3945,18.3,6,1304.3304,758.0264,4444.1552,1,410,0,0,0,852.4878,0,4196.8388,64,754.1091,829.4592,1509.8733,803.0425,697.9333,1075.8232,401.8625,0,0,1367.9787,1032.5289,1953.1733,313.1652,28,666.8417,1025.6654,1150.3701,385.2917,1,1.1,779.6793,334.89,539.5389,562.2088,26134.4076,0,0
3,1887.4618,6466.7664,384,3855.8985,17.5,6,1261.2052,777.4343,4287.9233,1,206,0,0,0,864.2286,0,4121.6476,66,778.718,859.3904,1436.1942,776.7442,706.1467,1076.8818,400.2473,0,0,1358.3785,922.3623,1940.5816,346.4437,16,665.8699,1003.7772,1171.1237,375.429,1,1.7,774.1113,306.25,511.5319,578.2083,25354.8519,0,0
0,1911.8672,6469.4553,0,3845.5522,17.1,3,1244.4743,791.6542,4231.6773,1,83,0,0,0,861.8023,0,4109.8019,68,782.6535,855.5917,1392.0062,834.4338,698.483,1084.0825,400.7753,0,0,1361.178,839.879,1949.6333,335.5108,17,677.0987,955.989,1187.6964,396.3434,1,2,773.7652,292.41,521.2713,590.9502,25271.1714,0,0
0,1937.1011,6374.397,0,3810.3478,16.4,0,1234.2135,773.0926,4185.1419,1,52,0,0,0,841.025,0,4135.4702,69,780.2637,848.0773,1412.7404,833.8621,682.0536,1067.677,408.6229,0,0,1352.6353,805.1656,1940.1181,341.1822,9,665.6484,953.6502,1187.613,384.0982,1,2.2,775.9994,268.96,516.4842,573.9503,25147.9518,0,0
1,1950.4407,6334.4321,0,3774.2481,15.7,0,1198.3153,784.5729,4146.1426,1,71,0,0,0,863.2417,0,4104.6228,73,772.7699,873.3402,1411.7324,834.4684,673.2927,1070.0506,415.7083,0,0,1355.3901,775.4525,1966.2631,366.8271,5,668.4409,929.7215,1190.4916,401.3283,1,2.3,768.4906,246.49,515.3542,585.8416,25043.2719,0,0
0,1924.2485,6301.0449,14,3779.7024,15.2,0,1187.4949,769.2809,4028.3531,1,46,0,0,0,842.6761,0,4084.0469,73,770.3587,844.9231,1390.3984,786.7553,662.5621,1072.5571,444.8763,0,0,1355.6656,795.1573,1959.6506,336.2802,7,653.7696,926.8531,1191.237,402.414,1,2.9,764.727,231.04,521.7573,546.5591,24823.1104,0,0
0,1935.8309,6246.6689,692,3724.2056,14.7,0,1141.0312,775.9026,3926.6905,1,109,0,0,0,887.9911,0,4060.6716,73,791.6762,864.5473,1390.4758,794.0268,660.4418,1072.6048,434.4795,0,0,1400.8665,762.5395,1935.8907,375.3218,5.5,626.3219,928.0385,1232.3769,373.2566,1,2.7,773.5576,216.09,541.3743,569.5015,24621.3005,0,0
1,1912.9544,6171.168,1050,3622.5161,14.4,1,1120.137,798.9816,3820.0965,1,257,0,0,0,865.9964,0,3972.5284,70,826.3025,888.2574,1384.6223,817.6816,706.84,1121.9464,417.3736,0,0,1384.7119,758.1062,1900.0721,359.1278,7.5,646.8491,956.3842,1320.5277,426.5346,1,3,740.0602,207.36,579.0421,572.0638,24168.6697,0,0
13,1888.6421,6035.9463,2877,3474.2775,14.4,1,1186.1524,868.9337,3730.5961,1,480,0,0,0,937.3176,0,3826.9459,70,945.5454,935.0775,1498.2602,892.7677,798.075,1203.1701,539.0336,4,0,1478.1795,917.9462,1955.9829,401.6278,14,668.076,1074.1628,1251.4752,428.0802,1,3,786.9298,207.36,560.0833,619.4971,23888.8305,0,0
37,1688.5814,5927.2161,4894,3054.585,15.9,0,1281.4652,1001.5061,3828.6598,1,856,0,0,1,1069.3361,0,3463.3725,69,956.5396,1009.6163,1477.5727,1013.0765,804.2525,1254.7107,579.8347,6,0,1422.4878,1030.8887,1765.0265,409.1148,21,705.1664,1097.2466,1337.4163,418.0995,1,2.2,806.7643,252.81,586.9173,646.8785,22627.5018,0,0
15,1582.2681,5718.3532,3131,2921.1859,18.3,1,1348.4373,1095.1806,3778.3293,1,635,0,0,0,1158.1018,1,3138.277,63,1104.4199,1075.451,1492.2416,1054.6422,968.8353,1303.602,664.8004,4,0,1377.7911,1166.5396,1729.9273,410.4577,17,760.7875,1150.5359,1379.4049,475.7684,1,1.8,893.7109,334.89,600.8638,705.7638,21738.3735,0,0
26,1510.7869,5882.5236,1905,2906.9729,20.2,3,1583.8196,1146.6832,3978.3587,1,398,1,0,0,1261.6874,0,3071.4056,59,1127.2339,1101.1417,1535.7577,1054.0343,998.0467,1384.799,722.7218,1,0,1419.0822,1212.7021,1688.319,437.014,21,817.5313,1186.1917,1416.102,479.0532,1,2.7,886.8169,408.04,632.7955,700.2469,21993.2066,0,0
22,1557.7649,6214.41,1711,3018.9043,21.6,6,1691.8829,1121.33,4470.973,1,364,0,0,0,1258.48,0,2996.1793,56,1133.1095,1046.0605,1493.0401,1043.0967,1020.9515,1336.757,647.943,1,0,1500.8358,1416.5244,1764.0267,409.6321,44,803.8004,1134.7002,1389.2491,471.8768,1,2.4,924.728,466.56,717.7065,689.6123,23016.1341,0,0
17,1545.6789,6331.3595,1847,2991.9104,22.6,16,1787.0169,1144.0124,4674.569,1,363,0,0,0,1234.0405,0,2999.0671,53,1092.9085,1015.1923,1494.0579,1045.4532,1024.235,1410.9003,631.9188,1,0,1461.6054,1457.3699,1729.7497,440.0668,51,802.0436,1103.7096,1297.4676,482.42,1,1.4,870.7424,510.76,664.4236,693.3477,23227.9979,1,0
20,1522.0068,6494.2952,2085,3018.7404,23.2,17,1704.7461,1151.8972,4731.0546,1,507,0,0,0,1335.7929,0,3003.0565,51,1108.5971,1159.5932,1511.5944,1111.4845,1089.5065,1369.127,559.5808,6,0,1484.1841,1391.9457,1869.4195,465.0463,45,783.2465,1112.4306,1298.8202,501.4623,1,1.9,942.2551,538.24,625.046,715.4639,23634.3515,0,1
21,1605.1063,6443.969,2329,3009.1892,23.8,24,1639.9866,1084.2184,4721.1688,1,528,0,0,0,1329.6579,0,3080.7456,47,1093.567,1101.7002,1478.0745,1075.4834,1036.0359,1428.0547,612.2104,8,0,1507.6653,1544.2244,1839.3848,465.7482,46,836.3489,1136.1328,1381.7796,461.0427,1,2.6,903.6989,566.44,660.9711,724.768,23685.3035,0,0
13,1655.5594,6259.128,2607,2970.5866,24.6,33,1545.434,1120.2162,4545.0075,1,601,0,0,0,1344.5632,0,3030.3084,45,1134.3621,1164.917,1539.5716,1094.0558,979.6008,1389.1578,507.4454,8,1,1471.9081,1428.3494,1846.9062,334.5324,32,833.5526,1179.8301,1344.5046,493.6747,1,1.9,994.7479,605.16,609.4309,688.5708,23318.9758,0,0
14,1587.204,6255.2094,3269,3040.4472,24,13,1527.5468,1097.1105,4387.9605,1,653,0,0,0,1251.6915,0,2993.8557,49,1122.7767,1090.4181,1583.071,1069.5902,980.321,1282.7902,573.0808,8,0,1464.8622,1238.2113,1750.9722,419.4051,38,818.9832,1118.017,1239.1067,456.6146,1,1.2,955.0648,576,601.641,668.9282,23063.5822,0,0
13,1734.7215,6423.1205,4134,3225.2307,23.8,27,1661.6107,1005.0748,4759.1372,1,798,0,0,0,1272.073,0,3193.2113,51,1036.6452,1101.7917,1586.4143,1093.3172,981.0714,1341.9249,565.0515,9,0,1527.031,1179.5289,1842.7808,536.0116,42,769.0102,1144.7596,1223.1915,472.2632,1,2.3,926.1467,566.44,574.2596,662.7293,24291.6473,0,0
16,2057.0545,6874.5996,4487,3654.7475,22.8,42,1823.0201,1081.344,4995.6756,1,1047,0,0,0,1246.4986,0,4013.5065,52,1057.0871,1125.9651,1705.4067,1070.2136,964.2522,1481.8552,470.0806,9,0,1652.8509,1414.2572,2331.6664,484.0842,41,813.0016,1236.3448,1297.0099,507.1,1,2.3,845.4545,519.84,602.8956,729.1083,27285.5077,0,0
7,2117.5008,7057.6021,3023,3981.3178,22,27,1817.9096,1035.9033,5124.7172,1,809,0,0,0,1193.6286,0,4374.7274,53,1015.1101,1075.1591,1761.1244,1081.6672,929.7584,1436.838,443.8582,9,0,1593.7282,1378.1983,2427.6553,530.8878,31,834.8701,1202.1133,1298.7143,506.998,1,1.6,843.0276,484,647.2494,683.7797,28438.3732,0,0
6,2190.1015,7328.4385,2937,4046.6593,21.3,11,1811.5986,959.4825,5292.6641,1,687,0,0,0,1104.4343,0,4425.0828,56,993.6327,1082.7686,1710.886,1015.5742,880.1024,1447.7004,550.4362,8,0,1595.5128,1468.8596,2389.4105,541.0669,40,789.2021,1161.2078,1270.9905,508.6723,0,1,886.7113,453.69,646.4405,678.4306,28978.7555,0,0
3,2152.039,7380.4544,3222,4089.8464,20.5,20,1674.2325,932.5149,5228.3235,1,722,0,0,0,1017.9701,0,4397.3098,58,883.5798,1076.1222,1688.9779,978.3865,848.3239,1383.5057,577.0547,7,0,1526.334,1326.4862,2302.0466,515.1163,33,747.7847,1172.0265,1278.6239,489.7491,1,1.8,855.0423,420.25,585.6794,650.5025,28765.3316,0,0
4,2047.9256,6915.1619,3237,4105.135,20.1,5,1408.2546,871.5521,5000.9064,1,679,0,0,0,977.6536,0,4295.6601,61,856.9912,975.7599,1599.2104,893.4729,830.653,1230.6773,553.9834,6,0,1480.9399,1223.1821,2194.7112,461.7451,38,738.5409,1154.7959,1285.073,446.9293,1,1.5,847.3062,404.01,564.5705,636.7404,27639.6505,0,0
3,2045.4393,6667.2998,1799,3934.5406,19.7,4,1395.5119,761.0403,4568.363,1,467,0,0,0,789.9468,0,4218.8072,63,779.4901,892.8556,1504.7037,811.904,702.624,1124.3615,392.7464,7,0,1393.0198,969.8292,1993.9906,360.5659,32,659.73,964.1984,1149.8797,422.0092,0,0.9,781.6226,388.09,505.0469,542.1629,26326.164,0,0
5,1980.2193,6606.0552,693,3931.6323,19.3,5,1226.3966,783.6479,4273.7595,1,282,0,0,0,795.6395,0,4143.8715,67,771.031,860.212,1441.9201,796.9892,701.0626,1080.3585,367.9497,3,0,1411.12,938.6123,1932.1877,384.2981,26,634.9609,945.1796,1144.6279,432.0719,0,0.6,808.6561,372.49,504.5021,547.4971,25720.7656,0,0
