"y","rain","wind","wet","snow","cloud","temp.sqr","sunny","past_rent","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X7_8","X8_9","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","weekend","m0","m5","m20","m25","m30","m35","m45","m50","m55","m65","m70","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","bus_passenger","sub_passenger"
0,0,1,92,0,8,79.21,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.5242,869.2849,4011.9553,3875.9257,1939.3876,1393.7268,1014.2561,787.0501,724.4108,359.222,817.5576,196.4029,1048.4715,6314.1562,4079.0933,1919.0213,1334.3939,701.0231,759.4646,776.9126,623.2031,619.6382,505.5749,1279.8298,47,0
0,0,1.1,93,0,8,84.64,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.9206,837.9419,3892.5243,3807.5145,1928.7769,1350.372,1049.5379,785.02,739.494,380.5871,810.2007,181.0089,1044.1269,6220.6991,4014.2441,1918.611,1334.5743,700.8702,762.0793,774.6828,623.1418,644.3954,501.1355,1263.3232,50,17
0,0,1.7,92,0,9,90.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419.725,802.7441,3759.8463,3739.6511,1891.7794,1311.394,1092.2331,784.3901,740.5744,371.3438,801.954,182.15,1011.4137,6117.3871,3979.8203,1914.0004,1328.7357,699.4357,735.8614,780.966,608.1119,649.3255,502.318,1259.2167,97,729
0,0,1.9,91,0,9,92.16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440.0295,770.394,3650.8244,3659.2693,1951.4494,1321.8197,1113.4828,861.9138,807.9566,393.7278,818.1948,178.3695,1003.6949,6014.3534,3927.9216,1853.0775,1326.6434,746.7182,769.1469,822.9875,690.4078,659.4324,524.3078,1285.2084,217,976
4,0,1.2,90,0,9,92.16,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.0563,732.4468,3607.5039,3480.6075,1903.8066,1398.2297,1149.6689,947.3634,860.172,411.7589,767.8282,182.5327,960.4714,5809.0991,3788.3122,1913.5757,1360.2679,810.1199,812.07,915.3418,779.7941,700.223,528.3212,1304.9476,449,2593
21,0,1.4,89,0,9,98.01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493.3185,903.4739,3814.3312,3133.933,1726.9369,1371.0247,1129.2122,950.5648,952.9148,431.9388,778.8389,157.1943,1047.7976,5849.2769,3390.0439,1680.9371,1390.1704,996.9676,939.2869,994.2728,847.2245,728.5481,585.8991,1348.0028,781,4854
16,0,1.4,90,0,9,110.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549.8902,987.3352,3908.2037,2987.59,1636.4605,1413.4855,1200.0974,991.6365,1015.1612,480.123,841.841,179.4265,1076.1677,5798.7139,3128.1008,1673.2567,1512.0763,1008.1572,1047.8434,1019.0252,893.1465,775.3872,575.345,1366.2084,550,3018
29,0,1.7,85,0,8,125.44,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562.4478,1057.5862,4099.8709,2926.206,1633.2964,1476.3099,1259.4129,1009.7484,1055.1431,479.1883,844.6931,193.5416,1241.4074,5961.3998,3118.1199,1714.8607,1473.2564,1169.0207,1059.3515,1031.1025,928.0263,755.8916,612.1442,1375.8219,402,1817
29,0,1.9,79,0,7,148.84,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,606.0269,1105.7763,4614.5375,3003.5688,1676.6095,1453.618,1260.8568,999.0421,1090.6166,502.1158,839.8706,182.3516,1302.4176,6332.1382,3098.5766,1711.9735,1479.5327,1190.6396,1114.1253,1069.0106,957.5087,808.7357,632.8302,1389.4435,390,1766
14,0,3.9,81,0,7,136.89,1,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,517.2306,1145.2679,4744.3763,2999.5255,1669.8414,1417.785,1258.8874,1022.5784,1048.786,510.6191,842.0133,164.2187,1399.4173,6294.087,3128.7497,1696.6997,1466.2622,1247.8094,1086.1284,1035.4412,988.5055,782.8431,591.118,1310.422,411,1854
18,0,3.9,64,0,6,184.96,1,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,443.2493,1249.6299,4745.8679,2969.5552,1685.4857,1509.9915,1253.6852,1117.903,1080.0346,497.8845,913.329,134.8388,1446.9894,6580.2007,3143.1831,1723.0624,1424.19,1221.776,1103.4344,1040.511,1068.622,827.9732,588.5836,1317.698,458,2123
14,0,4.6,55,0,7,184.96,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,493.4154,1292.5009,4911.8719,2911.7434,1637.093,1439.7567,1247.6871,1104.0912,1103.7251,488.5119,894.0187,132.1711,1411.2839,6534.2614,3141.8401,1650.8234,1336.2413,1189.761,1160.4149,1088.0527,1120.5706,862.4378,590.5456,1334.4425,514,2328
7,0,3.7,50,0,6,169,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,434.4896,1202.2954,4625.9618,2925.3666,1583.2255,1454.9204,1281.5624,1109.5688,1051.7652,484.5218,965.4937,178.9913,1464.6732,6397.9808,3182.7377,1721.908,1315.9913,1241.4755,1157.7786,1045.0578,1066.1717,826.772,643.0826,1386.8344,638,2500
12,0,3.7,49,0,3,146.41,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,447.8385,1266.4078,4631.7057,3103.1523,1686.3452,1468.2765,1338.4401,1113.553,1029.793,444.1785,914.9237,204.6643,1571.17,6380.0759,3205.3205,1717.4062,1334.2194,1188.6063,1116.8825,1070.6038,1033.9921,742.1621,583.3703,1395.8125,689,2999
7,0,3.6,54,0,5,110.25,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,522.942,1431.1669,4683.3463,3204.0301,1751.8579,1458.4463,1277.3553,1018.3909,1085.904,500.3069,968.514,221.9469,1622.9802,6531.5258,3323.0152,1789.7028,1376.0457,1124.712,1089.3473,974.4855,984.0619,782.2281,596.3003,1324.9464,809,4001
6,0,3.2,62,0,1,88.36,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,517.5675,1488.4081,4799.4189,3740.5422,2010.2282,1741.7555,1377.6846,1077.7254,1040.3043,499.8914,901.55,218.5154,1832.7928,7201.5739,4108.0323,2100.5475,1691.0013,1072.4361,1174.1793,1067.0831,961.23,783.1467,602.0027,1315.3266,1131,4430
2,0,3,63,0,0,79.21,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,502.3039,1454.4247,4929.5749,3934.9411,2127.2811,1639.447,1312.0011,1063.3388,1004.3932,462.1366,859.5403,214.4945,1865.0296,7357.8055,4350.1513,2170.4987,1619.1496,1044.7676,1142.4973,1024.1035,923.0895,750.8088,605.6433,1302.4329,804,2943
7,0,2.3,68,0,0,72.25,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,479.9199,1406.6772,4998.8604,4000.5979,2124.6178,1618.2489,1275.3422,1012.7093,942.5372,461.5763,896.0723,204.6076,1764.06,7483.6011,4428.5385,2172.8671,1572.6974,964.5652,1037.1744,963.856,859.5933,756.4768,585.3016,1298.4502,671,2911
13,0,2.7,70,0,2,68.89,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,464.8195,1307.8313,4764.0187,3973.3775,2128.546,1582.7315,1260.2043,987.1269,862.1995,487.9988,885.9022,215.19,1659.2308,7318.1056,4350.2407,2122.6255,1485.1457,894.3462,955.0112,905.7019,869.2798,731.5253,582.3993,1262.6412,593,2810
0,0,3.9,59,0,1,57.76,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,474.026,1147.7819,4611.6172,4027.5643,2053.9853,1441.0662,1130.3864,929.3214,850.0188,461.2143,870.1843,213.4776,1394.8546,6924.8939,4334.8405,2051.1405,1429.6012,838.6271,913.5873,835.0335,799.8193,717.4744,566.64,1187.846,617,2457
2,0,2.5,60,0,0,43.56,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,338.7728,900.4626,4196.6417,3907.4616,1977.8257,1346.1373,1067.1412,819.2933,734.3742,386.4579,784.3368,176.6574,1163.8753,6465.0224,4108.9417,1912.9133,1310.9438,742.1242,752.8064,759.6072,674.5294,656.7343,502.3169,1206.1655,340,1325
0,0,1,62,0,0,34.81,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.8162,850.847,4087.3542,3844.2085,1946.8538,1369.8544,1027.0633,843.2515,705.4847,387.7139,805.1189,182.1076,1103.2486,6537.929,4090.7316,1898.7276,1320.7445,733.1354,742.4813,735.3223,674.9639,627.4926,510.5775,1189.2838,141,308
0,0,0.7,68,0,0,27.04,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341.7319,859.0481,3982.0713,3876.6321,1919.981,1386.6505,1040.1456,836.917,733.5574,393.2444,797.2832,184.4592,1039.4243,6548.3934,4120.0075,1873.7559,1352.9195,757.1062,763.0661,751.2452,672.0765,649.0941,522.5983,1193.586,63,0
0,0,1.1,71,0,1,27.04,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.4328,822.3061,3854.2211,3833.6371,1918.5918,1364.5487,1059.5221,847.0286,724.9692,376.4278,806.5557,181.2647,1011.6924,6511.4639,4091.3188,1899.1215,1386.5146,753.4094,756.0655,757.0372,662.9017,611.4874,511.845,1194.7162,58,0
0,0,0.9,71,0,8,28.09,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366.3305,754.8111,3773.5027,3790.7245,1930.3051,1362.3677,1053.087,839.4985,738.7966,378.0752,786.8848,193.7743,994.6492,6406.1777,4084.1836,1915.6001,1392.0539,760.8067,794.5864,744.5471,679.3315,623.0743,512.0844,1210.871,48,0
0,0,0.8,71,0,8,32.49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370.9099,758.5124,3733.498,3719.9683,1900.5373,1341.4702,1073.2018,831.2508,728.7008,381.4461,794.2877,185.1296,987.5595,6327.2999,4093.4085,1909.2751,1355.6026,760.2525,754.4949,752.8959,671.7877,621.0027,515.4195,1242.7483,49,16
0,0,2.1,73,0,0,27.04,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371.2579,694.642,3682.7315,3690.8583,1920.0292,1318.3666,1072.5234,825.7224,732.4377,346.6587,805.1776,197.8901,927.268,6319.6429,4066.8619,1914.3661,1357.1624,793.6532,738.7013,752.3667,676.3841,610.8093,521.4492,1228.3078,107,695
0,0,1.9,79,0,0,20.25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383.0584,684.6431,3638.5163,3612.4371,1944.0981,1348.3443,1106.9947,852.0845,767.0696,386.2494,789.1475,193.7456,901.6121,6200.2756,4009.9852,1874.6894,1368.9474,787.7331,787.681,795.6001,709.7605,625.9877,527.883,1178.5588,226,974
1,0,2.2,82,0,0,16.81,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481.1316,668.0825,3630.9338,3425.6765,1853.6765,1363.3418,1214.5973,966.0939,861.7565,416.7573,862.4212,202.0901,835.6585,5974.8132,3842.7418,1854.3167,1429.0164,825.3872,815.7713,831.0149,794.6772,646.252,523.0696,1221.6179,472,2749
30,0,2.4,83,0,7,19.36,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406.6885,799.1897,3965.4303,3164.6609,1747.0173,1313.616,1264.5245,933.2725,930.1005,474.4121,881.6599,162.5937,1019.5579,5853.7021,3446.1125,1702.7624,1408.8501,1008.1866,933.1136,956.5517,819.0951,693.9154,552.3552,1343.8752,836,4944
19,0,2.7,78,0,7,37.21,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506.0191,963.2981,3843.9532,3006.7885,1649.479,1350.0147,1370.3383,1090.8101,1033.9986,479.4539,955.7978,152.1569,1134.8999,5742.912,3072.9759,1611.5514,1351.0195,1155.125,1058.5499,1005.4291,870.2372,750.7273,607.0953,1434.0099,568,3090
45,0,2.1,74,0,2,50.41,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549.9687,1046.7027,4173.9588,2958.2036,1636.6186,1380.0043,1351.3358,1039.8918,1051.7949,497.4705,955.9372,164.7803,1250.5292,5844.7207,3067.9229,1629.4281,1514.5082,1203.0931,1116.9005,1028.4293,896.0495,778.4603,601.3714,1363.3443,384,1770
25,0,1.8,67,0,3,102.01,1,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,579.2812,1125.5929,4479.2201,3042.3992,1654.0806,1413.2289,1298.6959,1003.5314,1028.1917,521.5134,893.9268,169.2713,1344.165,6098.0416,3051.8846,1673.5859,1510.8705,1204.6996,1149.4993,1015.1121,925.5794,789.6625,631.3218,1373.89,319,1842
16,0,2.1,67,0,8,139.24,1,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,526.6732,1322.9091,4669.8575,3032.9554,1690.5595,1486.9867,1293.5703,1059.4146,1020.0819,453.126,906.4518,183.4645,1437.2165,6434.7917,3046.9326,1694.6197,1447.3848,1254.8902,1123.7623,1042.9758,972.9911,743.3255,596.7169,1386.2501,401,1962
16,0,2.2,66,0,8,146.41,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,560.9875,1309.7608,4705.1912,2991.0992,1678.3599,1480.4331,1345.1846,1033.0854,1042.514,507.0347,926.9572,181.7749,1398.5334,6490.4576,3050.8968,1740.0081,1429.3221,1253.6994,1141.6056,1065.7844,1033.9003,765.1036,629.7367,1356.6003,517,2186
8,0,4.2,69,0,8,141.61,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,565.6171,1336.9667,4731.4282,3056.2064,1726.0479,1521.2482,1415.693,1037.1531,1075.028,487.6279,922.9143,175.0593,1513.7869,6594.0331,3105.1243,1790.3767,1396.7898,1258.9767,1178.5877,1142.6494,995.7714,784.391,672.1333,1347.162,532,2276
10,0,1.5,73,0,7,136.89,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,468.6426,1200.2489,4567.8914,3042.4315,1693.9819,1526.5697,1368.2694,1017.5181,1046.9472,501.5287,991.372,170.9488,1411.3638,6372.5717,3071.8792,1773.9123,1482.2842,1179.0808,1155.2719,1085.4267,962.7471,770.5659,666.605,1191.449,618,2547
10,0,2.5,65,0,3,146.41,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,559.056,1218.15,4586.2797,3049.3878,1709.0865,1601.2988,1323.3335,1031.5542,1056.762,474.6495,955.2305,214.475,1498.5275,6273.5288,3103.4506,1826.2616,1492.8991,1168.4237,1145.2012,1083.5847,956.4877,755.941,620.852,1266.69,661,2989
9,0,3.4,64,0,4,132.25,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,493.2705,1246.8057,4636.3463,3213.9354,1817.9036,1556.5596,1331.0094,1021.1376,1031.8328,513.2807,982.2352,215.8052,1649.1834,6748.3193,3354.0537,1824.2011,1403.4656,1081.4504,1126.1216,1067.1073,1000.2838,738.4728,590.4004,1302.6502,803,3929
6,0,2.6,71,0,3,110.25,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,589.5051,1374.9071,5049.4998,3708.8602,2160.4561,1910.8768,1461.7914,1148.1839,1010.612,548.2014,933.6976,224.408,1847.9614,7267.255,4284.3542,2267.9929,1614.9007,1261.7252,1234.5575,1203.6597,1039.5417,814.4528,633.318,1280.1812,1107,4399
8,0,1.3,74,0,5,90.25,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,598.035,1454.7638,5054.7602,4012.6931,2118.3062,1838.1175,1364.8087,1165.2134,967.6086,476.1595,906.8161,237.8078,1882.0704,7555.2129,4568.7607,2321.6795,1599.286,1240.7543,1104.4186,1108.7405,993.5241,815.9545,628.4444,1264.6492,897,2898
3,0,1.5,81,0,9,79.21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,507.2416,1465.2849,5053.552,4042.0354,2172.1374,1748.0803,1344.6571,1113.4385,985.6176,515.2665,908.4016,222.7544,1798.8667,7537.7402,4575.8832,2232.4517,1518.3306,1187.8418,1125.6008,1025.9409,1010.6384,769.9517,584.9481,1274.1488,681,3295
0,1.6,1.7,88,0,10,64,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,428.0484,1355.3845,4856.5056,4061.4827,2230.1836,1719.392,1162.0287,960.0725,907.2882,457.1798,880.5477,221.7887,1702.633,7302.0897,4485.6163,2218.9326,1465.8924,994.9744,1039.4816,895.6631,848.3798,714.8493,550.8855,1238.696,729,3156
0,0,1.9,89,0,8,62.41,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,432.9711,1239.8474,4641.7977,4046.3301,2144.1224,1616.533,1101.0859,907.9122,824.6496,429.0223,868.869,246.0826,1402.3286,6970.1426,4367.1836,2139.854,1354.1279,878.9002,963.275,858.4468,774.7925,708.7801,553.8119,1231.1645,668,2742
3,0,2.4,90,0,6,50.41,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,433.2433,870.3866,4203.6998,3835.5072,1948.8333,1475.7024,1037.8957,834.4839,782.2867,387.2392,821.4086,157.5833,1189.3536,6653.342,4082.2175,1924.5797,1291.5434,738.8939,779.1714,750.5807,690.7656,638.3392,519.7422,1211.0053,384,1474
3,0,1.7,92,0,9,47.61,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439.4472,895.6359,4059.4521,3866.6874,1959.9442,1430.2671,1033.3635,828.3148,809.706,385.0088,820.3288,164.5816,1166.1908,6553.987,4076.2239,1901.1947,1266.3917,733.4984,786.9902,749.2819,665.6448,642.4408,519.738,1207.145,187,364
0,0,1.2,93,0,6,49,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453.7069,827.0638,3922.9645,3843.1245,1904.3623,1395.763,1044.8398,802.8129,781.3394,380.7947,825.1021,182.4197,1125.5451,6435.8459,4076.3536,1938.4658,1279.4245,760.0189,830.6611,775.2419,660.9859,647.8337,524.1882,1232.734,64,0
0,0,1,94,0,0,44.89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459.9914,782.9981,3848.0758,3848.9089,1903.4529,1353.7097,1041.945,791.6174,786.9437,391.333,808.4523,180.1568,1100.889,6395.2458,4051.9089,1938.8379,1260.915,766.649,822.8738,775.4178,637.2153,632.2313,516.4076,1262.9229,52,0
0,0,1.8,94,0,0,38.44,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468.526,758.6488,3795.1408,3806.4421,1889.896,1375.9309,1033.4533,789.3188,829.7062,370.9559,804.0393,180.3514,1034.4715,6370.5355,4073.1465,1910.5,1279.1182,760.9412,813.4098,774.1842,629.7072,630.989,514.018,1264.4593,54,0
0,0,1.3,96,0,0,36,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449.9181,761.5034,3725.6042,3811.1724,1877.6384,1330.5575,1019.3963,773.8147,777.3115,375.655,812.697,194.7195,1032.628,6312.7543,4063.8231,1897.4892,1267.3808,780.5235,779.9345,787.0146,650.0856,634.2318,496.3144,1235.0175,48,14
0,0,1.2,96,0,0,34.81,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468.4208,740.2337,3688.6177,3747.69,1863.7997,1340.9804,1044.4936,784.0866,787.1558,360.8848,828.7818,193.7616,995.9207,6290.0907,4040.0646,1889.7508,1272.6125,773.9706,792.8763,763.0999,639.3322,615.3202,525.7385,1213.7949,122,665
0,0,1.8,97,0,0,31.36,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472.3088,731.9648,3615.8493,3642.2546,1880.7915,1360.2108,1051.4532,787.9263,797.112,409.6357,804.396,191.2012,997.5069,6208.525,3976.8081,1879.831,1304.0055,793.2795,810.5123,804.6054,642.8196,663.3944,554.3561,1251.319,238,953
2,0,1.2,97,0,0,31.36,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533.893,729.5612,3531.329,3434.2579,1875.1282,1396.5946,1177.4532,924.1489,883.9549,425.3104,807.4986,191.184,943.3164,5972.3937,3806.0024,1830.2687,1308.2934,917.2626,921.8614,871.7142,749.6584,689.9411,569.8287,1328.3377,516,2689
25,0,1.2,98,0,0,30.25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.9493,853.1569,3836.0974,3081.4813,1670.7903,1325.847,1219.1452,1004.7565,915.2038,466.8047,850.6273,155.5659,1126.8495,6023.6101,3395.814,1662.3234,1290.1634,985.5696,1016.5052,948.0299,788.2758,706.7014,575.9469,1332.2713,854,4974
19,0,0.9,98,0,3,40.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581.8031,887.0849,3918.7543,2962.7741,1588.1316,1429.1338,1319.8894,1044.721,1007.5067,496.4647,955.4572,159.8762,1032.7796,5808.9666,2975.0019,1589.7442,1315.7107,1086.5149,1015.7965,998.0439,830.1758,781.3638,609.6743,1369.9698,579,3157
31,0,1.7,92,0,2,68.89,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511.2597,1061.7149,4160.9022,2907.3524,1585.7376,1435.8211,1289.88,1107.6294,983.3654,481.0354,926.7576,163.2815,1156.3036,5942.698,2975.9281,1675.3182,1354.0198,1170.8207,1111.0704,1030.6557,890.9091,773.0276,609.3719,1416.6529,377,1968
23,0,2.8,67,0,1,92.16,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,539.8281,1247.0922,4535.7257,2973.6901,1595.6654,1477.3428,1360.3707,1026.3335,936.1173,476.525,886.3695,159.9968,1429.0615,6440.2778,3015.8343,1688.2626,1349.9464,1234.9933,1074.5766,1066.1413,905.6082,741.9273,630.4046,1409.3049,416,1704
21,0,2.2,64,0,0,121,1,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,430.1075,1257.9735,4675.5642,2973.2485,1602.9667,1486.6526,1291.7734,1003.1894,1001.6245,475.6221,873.2117,189.0544,1601.8424,6387.9474,3004.2187,1710.3921,1339.3552,1192.6487,1090.8071,1027.6944,933.7971,765.3888,585.1462,1371.6484,483,2139
22,0,3.5,57,0,0,148.84,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,655.2193,1413.5019,4713.1839,3035.9132,1598.5703,1444.6175,1373.9725,1030.4486,1019.7993,498.2982,919.8036,331.4622,1735.8027,6543.9613,2967.8691,1727.9246,1421.4322,1255.8999,1155.5654,1077.5479,939.8822,753.1381,584.3794,1328.6556,485,2213
19,0,3,40,0,0,161.29,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,536.6629,1474.4002,4806.7582,3006.1613,1586.0686,1429.3996,1349.048,1065.0423,1123.429,474.4611,895.9061,337.2405,1801.9643,6464.7954,2991.3765,1780.4514,1368.1462,1239.5539,1233.9894,1053.3784,951.725,785.9201,641.1104,1321.2602,564,2462
13,0,3.7,37,0,0,156.25,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,471.0367,1275.3946,4722.3883,3011.6912,1617.8168,1422.1467,1367.9691,1103.4598,1020.2585,527.0627,947.7425,314.2861,1697.52,6374.8964,3097.0453,1736.6585,1396.5771,1184.2661,1256.3235,1067.029,970.7285,782.0358,638.8523,1368.1543,649,2677
10,0,2.7,37,0,0,161.29,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,406.3649,1286.7138,4610.1729,3052.3637,1703.4694,1450.81,1289.8428,1102.6188,1012.5996,453.3122,861.0371,257.0641,1678.6393,6371.7532,3155.6133,1709.4632,1347.8193,1122.6654,1135.5956,1022.4488,871.7743,755.3746,657.1975,1247.7297,663,3141
13,0,2.2,42,0,2,129.96,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,576.085,1343.1252,4728.9579,3258.5176,1753.3039,1533.1501,1355.8504,1116.1937,1067.852,460.1771,877.9794,234.5615,1847.9784,6671.6768,3391.9126,1935.6454,1425.2918,1027.8483,1103.5625,969.166,923.5245,744.925,576.7109,1253.7042,792,3964
5,0,1.6,50,0,3,100,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,554.0484,1293.2737,4980.1501,3751.0543,2161.4612,1731.4818,1333.5904,1130.2497,1099.0865,462.1926,856.8598,250.9532,1902.0995,7200.9369,4269.1561,2374.764,1577.1736,1143.1411,1185.5593,1088.1954,921.3999,761.6001,576.9826,1232.4266,1095,4510
9,0,1.7,49,0,6,88.36,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,570.5516,1334.8978,5220.4653,4046.8184,2177.4684,1772.922,1352.0176,1080.3926,1013.1097,489.8672,859.5136,199.6625,1877.7429,7461.9127,4572.9397,2413.7715,1573.2224,1084.8335,1135.4585,1012.3746,905.8908,758.7312,619.9426,1250.6225,858,2895
7,0,0.8,57,0,7,77.44,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,525.1615,1330.1885,5032.5681,4141.6997,2210.5058,1791.4919,1313.211,1047.8377,993.0251,503.5046,905.5253,187.3576,1768.6395,7465.3913,4620.8688,2309.7194,1579.7363,1016.3943,1065.3514,940.5282,883.246,711.4431,586.0233,1275.6452,728,3088
13,0,1.4,61,0,7,68.89,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,519.7571,1284.1144,4988.9666,4141.3121,2169.5373,1735.7304,1195.9559,986.6299,900.4124,458.734,861.5092,195.2786,1513.7036,7424.2442,4623.1308,2279.4013,1537.4925,990.9844,999.17,850.3981,847.1843,671.0308,579.4449,1269.633,739,3001
