"y","station_dist","station_type","temp","rain","wind","wet","cloud","dust","temp.sqr","sunny","semester","past_rent","X8_9","X9_10","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","most_use","bus_passenger","sub_passenger"
0,43,0,12.7,0,2.9,90,10,6,161.29,0,1,0,0,0,0,0,0,0,0,0,0,994.7829,541.0541,855.444,632.6682,889.4461,981.5616,1169.3972,1022.0264,1315.3184,1234.9547,1158.6772,825.1943,632.0995,1072.5959,1252.6263,654.7316,1050.6034,949.3881,1109.5961,1044.0045,1211.3758,1121.6188,1622.6876,1212.1372,1146.6926,1002.4119,679.5145,1497.6747,7987.4376,35,333
7,90,0,14.2,0,3.5,37,1,52,201.64,0,1,5,0,0,0,0,0,0,0,0,0,610.5321,372.3418,721.8811,975.1219,1114.1742,1022.8017,972.1741,962.6945,997.9435,825.5013,874.1827,640.86,440.0016,832.2998,474.3026,274.352,597.1524,1082.4059,1269.9648,1040.1403,1068.8221,1037.8878,943.1553,934.5753,1093.0706,935.1317,673.027,1545.7103,8545.605,332,0
2,118,0,7.1,0,2.1,74,2,33,50.41,0,1,0,0,0,0,0,0,0,0,0,0,919.0432,499.8605,838.5588,849.5434,930.1524,1005.2509,1056.2916,1139.8287,1259.6461,1119.96,1038.0105,821.8663,606.0776,1183.6212,893.7532,467.1537,829.5455,790.5226,1126.6271,1040.3576,1350.4533,1056.2775,1473.8477,1274.259,1156.9347,1111.6842,730.378,1552.8499,8149.1989,216,2191
3,127,0,10.2,0,0.6,74,7,39,104.04,0,1,4,0,1,0,0,0,0,0,0,0,909.5898,494.719,516.4741,973.4513,940.6652,997.9387,1066.3927,1121.3786,1304.1898,1133.4805,1059.0815,777.8052,631.4033,1178.8404,960.2029,501.8863,536.9452,891.2331,1071.9427,1024.2651,1325.7348,1179.7058,1534.5132,1297.9593,1242.5664,1056.5953,778.0467,1588.4116,8291.6236,278,3243
2,109,0,21.4,0,2.2,68,10,14,457.96,1,0,1,0,0,1,0,0,0,0,0,0,506.4352,250.4254,314.0497,357.8844,475.5985,500.284,550.6447,513.1689,520.4145,626.1994,608.8748,460.9679,357.5596,762.0997,461.2485,223.8278,290.4061,455.3525,466.1177,561.9004,633.7104,556.8831,621.4039,672.4056,717.6383,634.1354,494.3731,1218.6803,4001.4926,342,840
1,109,0,21.5,0,1.9,90,8,56,462.25,0,0,0,0,0,0,0,0,0,0,0,1,489.5812,242.0912,320.585,507.7727,672.484,721.0093,757.7534,608.4485,629.0436,619.518,631.7856,504.3796,344.0928,709.1616,490.2452,237.899,311.6312,540.1077,665.2124,828.7129,680.5124,481.3508,717.6968,671.4144,805.9622,590.1235,459.0317,1132.5507,5373.5648,4,0
3,40,0,31.5,0,3.3,72,10,49,992.25,0,0,0,0,0,0,0,0,0,0,0,0,308.5413,129.134,387.015,1229.938,1383.8573,962.7915,919.0337,748.9309,860.7021,714.2247,694.5475,440.2949,320.1609,694.8833,350.868,171.9066,394.015,1481.6014,1085.0046,878.6224,958.475,742.4569,691.2407,581.2209,588.3579,533.1446,460.7895,1082.8512,8899.3239,434,0
1,47,0,10.7,0,1.8,53,0,21,114.49,0,1,0,0,0,0,0,0,0,0,0,0,900.6593,421.3417,456.7219,595.9189,880.39,970.2059,997.7317,870.9305,960.6921,686.6913,753.5073,638.6273,465.9937,891.007,745.511,323.8298,496.1951,711.5518,984.6563,971.9826,1111.0108,940.5677,994.3708,786.9073,967.6515,839.9852,624.6066,1288.8317,7223.448,141,0
2,38,1,1.4,0,0.5,47,7,39,1.96,0,1,5,0,0,0,0,0,0,0,0,1,701.0119,387.5328,639.3187,629.171,742.0991,641.1288,811.0053,730.612,935.7934,722.6212,728.5551,606.5365,424.3503,1020.5723,938.7321,544.97,807.5642,696.7481,918.3882,806.006,908.2376,910.2706,992.1035,734.6559,807.3418,754.8654,617.1617,1284.3771,6152.7841,409,765
8,57,0,25.4,0,1.1,87,6,8,645.16,0,0,6,0,0,0,0,0,0,0,0,1,514.64,313.8605,601.6099,975.3772,1299.0586,1179.2379,1042.4722,935.8114,1051.7526,784.4361,831.0858,698.2693,461.0767,835.4031,534.2228,309.0119,527.8493,1341.8541,1500.8443,1178.8305,1143.6,995.4419,903.7279,855.4124,1054.8477,862.4345,595.3939,1391.7104,9661.2748,47,0
2,183,0,25.3,0,0.8,82,10,21,640.09,0,0,12,0,0,0,0,0,0,1,0,0,899.2731,464.2031,583.0478,725.0213,813.4202,700.774,1076.6483,945.4182,1032.2288,774.6482,773.7617,616.0593,498.6955,882.8908,794.2774,422.1892,624.2564,889.8451,933.5576,874.6084,1202.0073,1010.4615,1068.3703,936.3745,1044.4866,772.2418,607.7755,1324.0256,7215.8822,378,0
5,88,0,11.9,0,2,76,0,38,141.61,0,1,1,0,0,0,0,0,0,0,0,1,383.6626,127.8875,207.4997,551.7929,758.6379,687.0688,786.187,509.7506,472.7951,429.1647,373.4161,284.5375,191.412,368.5465,341.3118,122.0331,293.8177,703.6867,967.5877,911.1343,724.6172,546.358,441.1711,369.5297,467.8935,322.1069,302.6562,699.8741,6090.7125,151,9
4,69,1,19.5,0,2.6,61,0,29,380.25,1,1,4,0,0,0,0,0,0,0,0,0,551.0934,336.092,851.9436,1382.6433,1333.0786,1232.3103,1172.7454,930.0663,1104.1012,813.3409,836.5956,633.3599,447.6692,772.664,479.459,277.3344,778.6254,1567.2259,1770.5382,1235.4176,1158.9682,979.306,955.5794,867.915,1041.5578,816.2265,581.9528,1300.6384,10852.9275,32,0
4,34,0,26,0,1.8,46,7,19,676,0,0,4,0,0,0,0,1,0,0,0,1,506.5036,211.9878,306.7954,1099.7219,1466.3682,1103.7826,1080.3078,733.5977,704.5659,644.1336,636.5525,480.485,322.5092,625.4603,384.5506,188.4095,403.1774,1417.0605,1521.0334,1183.5542,1055.7885,693.0338,665.6873,514.6404,610.1061,516.5035,417.4854,1041.9164,9927.6171,367,0
2,34,0,3.6,0,5.4,25,0,144,12.96,0,1,0,0,0,0,0,0,0,0,0,1,433.8407,181.576,556.3782,1162.501,1463.6611,1099.3953,996.5058,667.1366,595.2599,615.9056,547.7092,421.5161,319.1127,573.9832,265.7232,130.1901,432.3631,1507.5772,1346.3182,967.6401,893.9676,612.0499,613.1532,512.6336,589.358,547.3048,392.2648,914.7876,9437.5663,466,0
0,59,0,27.2,0.7,3.9,89,10,27,739.84,0,0,1,0,0,0,0,0,0,0,0,0,1221.006,664.0954,1210.6985,1200.8826,1184.176,1110.4367,1323.1625,1270.6803,1272.4235,1148.887,1182.1612,832.4073,638.4922,1139.3687,1402.6427,733.1437,1237.3889,1091.4929,1097.6612,1101.3144,1286.9045,1264.0043,1510.4794,1199.2676,1282.7835,1077.3758,829.9638,1706.633,9396.0308,396,1298
4,183,0,20.2,0,0.6,75,0,26,408.04,0,1,1,0,0,0,0,0,0,0,0,0,950.8538,490.8298,675.3247,780.309,836.638,723.7232,1183.2844,941.0261,980.9545,859.6924,838.4269,634.3082,523.6461,987.5327,974.8294,518.1599,715.0009,858.4739,906.1133,878.9075,1127.6566,971.8295,995.7096,904.9232,1104.8608,821.4881,635.9456,1432.2642,7295.1059,15,0
2,428,0,-5.7,0,1.5,49,7,24,32.49,0,0,0,0,0,0,0,0,0,0,0,0,315.15,131.8997,479.2421,2213.7551,1613.7809,987.1171,1085.7945,858.4425,871.8633,767.8591,733.5887,507.1035,356.513,697.7608,322.2084,157.8651,729.4117,2704.0671,1435.8671,1017.0469,995.727,835.9129,700.4782,698.5731,718.5773,567.4976,430.4944,962.6894,12053.1557,391,0
3,100,0,23.2,0,2.7,88,9,16,538.24,0,0,2,0,0,0,0,0,0,0,0,0,1034.8696,484.1271,435.2122,551.4303,562.8932,626.6749,711.3368,693.4611,783.0472,681.2658,619.0387,579.8429,434.7423,836.7911,932.0745,404.8679,438.189,530.2381,635.1638,638.8668,822.0798,671.5545,809.923,625.1119,734.9622,636.7879,540.9272,1108.6719,5078.6837,323,0
7,92,0,31.5,0,2.6,65,2,31,992.25,0,0,8,0,0,0,1,0,0,0,0,0,792.9387,370.9484,445.5688,631.3471,734.8691,748.4417,836.8228,827.8713,766.2043,775.921,683.231,589.5551,446.773,836.276,619.1529,268.9429,424.6219,600.093,765.2702,755.9658,892.5987,777.7037,767.5181,637.4436,789.2811,712.0972,476.4905,1099.5362,5965.4084,451,0
8,116,1,10.6,0,2.6,71,9,23,112.36,0,1,3,0,0,0,0,0,0,0,0,1,857.0905,395.5801,1083.404,3670.9648,3740.2308,2027.6009,1664.7712,1141.1608,1131.4414,883.9407,790.2653,602.0358,415.6867,920.2223,1065.1042,494.6313,1519.3271,6284.6139,3805.4562,1980.1064,1556.0205,997.5384,1010.6682,925.9753,848.8527,753.9261,557.5588,1216.6952,24729.7647,438,2229
0,128,0,12.9,0,0.6,57,0,27,166.41,0,1,0,0,0,0,0,0,0,0,0,1,334.3255,154.3039,865.9676,3679.1882,3554.5366,1788.0288,1352.9321,860.6054,912.1086,752.6504,774.5387,474.1082,407.1805,863.2626,342.2292,158.9302,1076.3721,5557.1651,3532.7375,1829.6854,1238.1161,747.1719,741.5164,763.5533,670.2003,651.3741,540.0001,1134.0949,22532.3898,85,327
1,405,0,16.5,0,3.3,83,4,42,272.25,0,1,5,0,0,0,0,0,0,0,0,0,884.8332,413.9375,487.2848,621.2331,820.2457,994.4065,1017.4606,886.3832,972.6781,731.0942,784.0601,622.4363,421.9387,941.5727,832.1294,361.4544,547.5014,718.8142,1049.0386,1027.399,1176.6979,1048.0919,979.6939,757.9295,896.44,807.6523,598.9752,1404.1352,7425.2956,871,0
1,41,0,3.3,0,2.4,53,6,43,10.89,0,0,0,0,0,1,0,0,0,0,0,0,716.5679,349.8729,566.7172,590.062,790.5987,808.5945,921.8136,938.2649,974.7401,892.8224,1100.2953,918.5961,698.2054,1281.1276,729.0153,338.0614,473.8157,660.7288,806.9819,852.6445,1047.843,902.6642,1099.61,1074.0041,1247.4081,1137.4904,838.63,2224.7488,6479.267,132,0
4,69,1,-0.3,0,2.9,57,10,31,0.09,0,0,6,0,0,0,0,1,0,0,0,0,604.7726,368.829,654.5264,861.8579,1088.141,1047.1444,1207.142,970.9775,1015.8973,868.7743,888.1681,724.6643,486.244,914.8712,590.3796,341.4948,486.7772,1130.6503,1380.1153,1125.5072,1135.0725,920.9337,898.2454,882.663,1146.6842,855.6381,623.8943,1480.4405,8975.6306,155,0
1,225,0,5.9,0,2.7,40,0,72,34.81,0,0,0,0,0,0,0,0,0,0,0,0,1227.485,667.6195,1226.2694,969.5477,1149.0688,1080.3192,1403.1883,1396.474,1336.5095,1185.1374,1126.4496,790.1067,564.0235,1079.4877,1702.9254,890.0974,1109.796,1162.8075,1275.537,1216.4633,1445.8322,1283.5463,1581.5603,1390.7342,1266.7427,1081.6755,766.1067,1741.6821,9702.764,429,1394
4,73,0,24.9,0,3.7,46,0,28,620.01,1,0,6,0,0,1,0,0,0,0,0,1,468.0066,164.6347,186.1824,406.4893,595.3319,674.3915,636.0039,557.8188,624.4907,520.9425,645.4479,466.3837,328.567,574.0592,403.6077,158.8862,166.3083,483.3177,676.5028,576.8673,671.9945,516.5429,512.7874,512.5178,565.1525,597.6824,357.4525,865.3675,4720.8989,240,0
0,29,1,1.4,0,3.8,86,10,59,1.96,0,0,0,0,0,0,0,0,1,0,0,0,558.1291,196.3377,222.811,407.0625,674.0423,735.4543,823.8326,622.4157,579.1246,607.5234,693.526,473.3512,384.1141,602.795,370.4898,145.8489,193.9955,607.4072,859.5397,842.9756,748.0729,545.9228,533.3672,510.5992,627.7443,615.2134,416.1364,834.4038,5698.3871,190,0
6,221,0,8.8,0,2.9,55,0,6,77.44,0,1,7,0,0,0,0,0,0,1,0,0,465.3678,163.7065,190.3002,487.7922,707.3613,757.1401,723.0348,667.7026,519.3697,595.8706,619.5055,468.2131,342.3068,548.644,364.4801,143.483,223.0201,618.1245,924.7401,862.3989,777.1798,526.7742,586.2929,516.9034,590.0867,585.4809,408.2508,981.3508,5857.7717,151,0
0,59,0,10.1,0,2.4,91,9,5.5,102.01,0,1,0,0,0,0,0,0,0,0,0,1,1129.3419,614.2402,1154.4956,1004.7328,1152.9061,1164.5578,1414.9618,1328.9266,1457.7818,1289.8909,994.0119,880.7619,660.4414,1129.97,1474.3715,770.6354,1316.895,1125.0183,1391.8571,1257.7668,1311.0822,1316.5142,1519.0148,1386.6816,1254.3376,1077.3012,781.1247,1626.957,9822.8829,217,1810
2,82,0,9.6,0,2.1,89,9,39,92.16,0,1,1,0,1,0,0,0,0,0,0,1,1495.2857,1264.0739,1658.2393,963.2725,803.1393,738.753,1054.9323,1413.045,1714.0674,1456.7838,1151.7484,874.8007,648.6426,1269.5285,1603.2407,1342.9616,1581.9638,1066.0133,986.3635,952.3847,1529.2583,1892.3922,2147.685,1499.1317,1360.0073,899.1279,666.4654,1541.5386,8094.1169,152,432
1,7,0,3.2,0,2.3,57,0,10,10.24,0,1,0,0,0,0,0,0,0,0,0,0,927.4559,478.7509,659.3656,754.8606,814.0109,719.5862,1093.608,954.9739,972.4754,890.9936,868.5274,613.7029,508.222,897.5304,817.4868,434.5258,694.0929,875.3541,884.9363,869.4542,1197.3937,975.5958,1017.4653,885.6619,1146.8825,788.3735,610.5961,1266.3284,7209.204,23,0
6,69,0,28.4,0,5.1,39,0,55,806.56,0,1,4,0,0,0,0,0,0,0,0,1,437.9801,183.3082,460.142,1194.5121,1370.3123,1010.7937,1002.7101,730.6131,648.4955,596.5692,613.2582,420.1261,336.4504,633.947,474.8706,232.6609,512.5856,1423.1684,1184.311,930.8081,861.8427,637.0871,626.7685,525.3175,608.4911,531.7318,411.2333,953.0283,8978.4584,494,0
0,92,0,14.3,0.1,3.2,46,8,42,204.49,0,1,0,0,0,0,0,0,0,0,0,0,1106.6777,517.7201,480.7032,480.9161,559.434,638.0966,681.4638,642.2561,717.2225,684.3966,672.4905,510.1815,443.2371,912.9047,962.9026,418.2587,485.0633,464.7864,666.2035,666.8153,815.6542,652.657,743.8836,611.1038,751.2615,636.2886,475.5964,1202.1396,4973.3699,303,0
0,69,0,13.1,0,1.8,52,0,28,171.61,0,1,4,0,0,0,0,1,0,0,0,0,453.469,189.7905,583.1734,1911.1629,1563.942,1098.492,1008.3964,765.1073,848.0836,661.7999,642.0685,447.4634,333.3132,599.9862,502.8034,246.3466,617.2708,2078.8451,1461.9313,1021.1254,1007.7538,722.3506,652.9157,601.9727,704.6595,508.2898,394.2732,928.932,11151.6489,518,0
1,73,0,16.9,0,3.5,66,7,25,285.61,1,1,2,0,0,0,0,0,0,0,0,0,414.9322,145.9643,99.0886,396.4672,508.2925,609.9845,608.5892,566.9909,635.9999,544.855,584.2239,385.3868,315.8777,524.7432,243.8715,96.0038,131.6198,409.9864,552.3123,587.7832,570.9031,530.9448,502.4779,501.6649,605.1108,527.7471,391.4883,872.0384,4244.3184,200,0
1,44,0,9.4,0,0.7,67,0,30,88.36,0,1,2,0,0,0,0,0,0,0,0,0,1061.6602,577.4288,835.8674,709.9171,886.3745,927.6672,1127.9839,995.631,1271.8952,1218.5774,1057.0913,736.7745,596.3869,1043.2676,1323.4157,691.7324,975.0553,860.6345,1171.0192,1018.6101,1273.1994,1113.8952,1627.4448,1253.2923,1095.9517,1065.9212,717.4353,1477.0242,7975.4059,11,42
1,48,0,13.7,0,1.3,69,6,34,187.69,0,1,0,0,0,0,0,0,0,0,0,0,1797.2456,1519.3424,1767.0579,1006.003,856.0823,809.1133,1127.9747,1674.5721,2015.9368,1688.5518,1357.3732,937.7469,700.2164,1248.8596,1997.4732,1673.1921,1759.952,1199.3347,984.126,983.681,1630.4085,2087.3434,2278.5176,1594.9353,1373.6306,941.4706,713.7828,1547.7945,8596.7235,42,208
17,27,1,20.2,0,1.9,74,10,18,408.04,0,1,18,0,0,0,0,0,0,0,0,0,1004.4178,518.4789,672.7052,860.0347,954.8181,764.6508,1189.056,945.7919,1013.4039,963.8376,910.7776,723.1307,519.7905,1093.314,983.4212,522.7267,760.3064,865.1655,934.94,900.8048,1030.505,1045.7356,983.1206,952.4652,1172.5123,890.5244,630.6461,1456.1623,7499.9749,10,0
3,37,1,11.9,0,2.3,83,1,36,141.61,0,1,8,0,1,0,0,0,0,0,0,0,1036.2832,563.6261,530.8605,852.0795,1007.241,952.9051,1151.1015,1042.8579,1250.2029,1254.4381,998.1228,771.1508,580.333,1216.4029,990.9662,517.9651,650.3721,881.4294,1176.7913,1126.3027,1370.2582,1223.6974,1385.7271,1241.4651,1246.0177,1126.6966,715.9344,1706.424,8518.1087,274,2930
0,332,0,24.4,0,3.4,83,10,13,595.36,0,0,0,0,0,0,0,0,0,0,0,0,1344.884,1136.9281,1269.568,962.0785,696.9189,689.242,955.3274,1039.7793,1252.5478,1115.955,1077.7751,806.2489,648.5283,1294.8863,1755.1605,1470.2177,1421.5037,964.7806,918.6542,805.1264,1193.1331,1620.443,1801.0895,1396.9052,1395.0863,1047.2224,745.5177,1685.6944,7185.2611,303,680
1,83,0,22.6,0,5.1,39,10,114,510.76,0,1,2,0,0,0,0,0,0,0,0,0,398.0871,166.6119,540.5384,1593.1697,1443.893,901.5977,834.3302,707.898,817.0699,615.888,611.0593,423.8192,302.2164,646.515,402.0165,196.9667,571.461,1693.9291,1175.398,847.6906,866.2135,620.0006,724.365,587.2277,568.04,552.1218,357.572,976.4983,9356.2218,470,0
0,43,0,13.6,2.3,1.6,93,10,16,184.96,0,1,0,0,0,0,0,0,0,0,0,1,833.8576,430.4359,613.1557,850.5249,770.1602,786.626,988.5564,797.6212,832.3839,737.3404,742.3324,519.9604,427.2342,784.4068,625.7078,332.5881,637.7447,852.8993,863.1121,738.0808,1100.5635,904.4794,946.8351,844.1256,1023.4654,711.9077,510.9952,1251.8197,6950.5232,288,0
0,29,1,8.3,0,1.6,80,0,47,68.89,0,1,0,0,0,0,0,0,0,0,0,0,559.3663,196.7727,231.0513,467.0717,805.9906,861.8179,819.1249,617.1571,544.4928,534.8159,559.8528,417.0887,342.0566,580.6311,453.6781,178.5971,269.1203,625.0652,1038.115,920.6266,873.6956,630.2101,499.9585,537.0985,618.4533,607.6991,426.216,854.9234,6411.5075,36,0
2,70,1,25.4,0,2.4,78,10,40,645.16,0,0,0,0,0,0,0,0,0,0,0,1,810.0803,418.1622,587.8696,784.4488,883.8646,748.6067,1112.2707,926.2095,970.053,842.5951,718.0084,544.9327,467.7549,982.3655,852.5768,453.1775,730.2991,825.5625,923.5292,854.9018,1089.2402,1019.3687,964.7234,843.1964,1078.7523,777.0124,584.4453,1344.9656,7222.4245,413,0
2,47,0,8.1,0,3.8,45,8,15,65.61,0,0,1,0,0,0,0,0,0,0,0,0,893.322,417.9082,454.8889,531.7646,688.8162,649.0082,695.6478,699.9163,685.1194,678.7118,544.1923,561.7473,442.5415,878.4418,962.8885,418.2523,454.7552,636.4109,636.9284,680.7478,838.6063,685.4944,781.807,657,827.8115,730.522,513.8999,1202.5879,5357.9302,320,0
7,127,0,18.3,0,3.4,56,1,11,334.89,1,1,1,0,0,1,0,0,0,0,0,0,1334.0357,725.5715,1146.237,1250.4981,1237.5213,1216.2426,1588.1368,1440.0297,1603.5767,1383.9569,1183.092,909.4152,609.9045,1154.3005,1781.023,930.9182,1145.4589,1262.9582,1373.051,1271.8295,1538.1111,1407.5167,1606.7124,1365.9799,1331.5317,1062.3951,811.0608,1740.2989,10738.3486,594,2542
2,47,0,5.1,0,1.8,26,2,52,26.01,0,0,3,0,0,0,0,0,0,0,0,0,862.2353,403.3662,466.0462,502.2992,625.5432,747.3026,763.4797,753.3057,779.3296,617.6246,631.8632,574.2229,422.8128,782.536,847.1524,367.9796,505.8601,634.0867,723.0252,732.3328,800.8787,663.3978,745.4305,621.1321,727.0263,765.0815,525.482,1232.9504,5528.9481,275,0
6,283,0,24.1,0,3.3,60,9,38,580.81,1,1,6,0,0,0,0,0,0,0,0,0,243.2981,101.8278,672.6429,1898.046,1462.3248,965.2917,922.4357,743.2718,836.4166,674.3617,617.6506,423.6673,346.7541,696.4907,285.8324,140.0422,722.1133,2172.066,1294.6803,943.7491,907.8772,757.0263,703.0972,582.1089,596.3968,494.4747,453.7998,1079.1836,10566.4708,406,0
1,44,0,2.8,0,1.6,46,0,56,7.84,0,1,4,0,0,0,0,0,0,1,0,1,1123.0036,610.7927,1108.5678,1055.3074,1101.5422,1016.5039,1119.671,1066.0177,1251.6327,1254.8959,1085.4945,800.941,597.6331,1052.201,1284.8775,671.5889,1229.2431,1138.6296,1262.3156,1048.593,1209.2204,1121.0198,1483.0857,1348.1246,1140.1053,1041.1563,716.0982,1618.6294,8951.7831,351,976
1,86,0,-3.7,0,3.9,33,0,41,13.69,0,0,0,0,0,0,0,0,0,0,0,1,561.4547,187.1516,191.7099,553.0413,805.5914,833.3615,819.1628,646.528,639.3959,488.8544,490.7608,371.5553,275.6235,549.8041,402.6152,143.9514,309.7333,749.6428,952.2922,837.0349,805.9881,586.9631,586.2907,459.2413,515.0724,431.4777,369.2143,901.2919,6356.115,208,1308
3,43,0,15,0,1.4,61,8,94,225,0,1,1,0,0,0,0,0,0,0,0,0,930.8283,506.2704,436.0864,804.1056,955.8526,1079.0359,1153.201,1189.3092,1301.994,1206.3681,1070.2434,800.9715,589.6929,1118.9472,1094.4889,572.0752,463.3831,773.624,1189.4423,1060.4916,1333.9759,1213.1833,1470.7088,1246.4018,1254.4532,1085.646,714.4353,1505.6878,8349.7289,252,1498
0,61,1,25.4,0.3,1.9,83,10,32,645.16,0,0,1,0,0,0,0,0,0,0,0,1,408.1902,201.8443,282.3478,467.7911,560.8875,597.7773,595.506,557.1085,520.1925,570.1753,530.1162,423.0572,306.3705,677.2238,421.7343,204.6526,216.7408,429.8956,495.4343,590.2597,570.6342,478.6025,560.7006,563.7739,653.6144,555.3416,445.8394,1066.7079,4308.1857,291,466
1,82,0,1.8,0,1,54,0,27,3.24,0,1,2,0,0,0,0,0,0,0,0,1,1603.3047,1355.3904,1783.8045,934.8223,813.9357,763.7842,1058.5028,1473.1465,1887.3352,1576.5068,1179.8041,787.8949,632.7257,1234.2734,1910.6937,1600.5004,1647.548,1117.2637,1020.1934,892.8843,1528.964,1955.4821,2247.448,1545.0476,1311.9712,864.2842,659.3044,1500.253,8130.3504,4,0
0,40,0,-3.4,0,2.2,56,0,62,11.56,0,0,0,0,0,0,0,0,0,0,0,0,437.4587,183.09,318.9515,1031.9311,1330.958,978.0184,948.4682,651.452,564.8531,520.6866,541.2062,399.5931,309.7377,519.1766,245.4835,120.2738,326.7525,1453.1927,1368.0782,940.5459,791.3316,530.8155,525.3877,473.5989,542.8162,504.5712,311.5879,823.6666,8842.5241,42,0
1,90,0,0.4,0,3.2,77,8,69,0.16,0,0,2,0,0,0,0,0,0,1,0,0,608.7591,371.2603,593.6304,999.2353,1390.1755,1207.6749,1251.4407,940.6486,1096.4054,950.8438,905.6474,677.062,532.6687,854.9726,520.9566,301.3379,551.3345,1254.3419,1721.2114,1261.7615,1144.9842,1051.7706,1045.5704,961.098,1245.1467,917.6702,659.2815,1500.5581,10230.8254,203,0
0,246,0,23.9,0,2.8,36,0,32,571.21,0,1,0,0,0,0,0,0,0,0,0,0,1005.0608,849.651,1225.4884,825.3793,767.9714,784.5405,1065.4531,1171.3216,1409.9088,1306.338,1062.1497,821.5254,589.3887,1243.3592,1147.0928,960.8676,1117.082,930.9841,877.0788,809.7365,1203.8702,1406.9916,1598.7475,1392.1918,1283.9606,1024.5159,699.1401,1716.0567,7265.0139,243,791
2,395,0,9.5,0,1.6,55,0,41,90.25,0,1,2,0,0,0,0,0,0,0,0,1,848.4518,396.9182,545.154,610.9204,836.7135,883.0013,974.1792,797.3229,879.8983,690.1606,660.668,616.6792,410.5942,814.6294,847.7021,368.2185,491.1011,719.9756,858.8492,781.7742,976.9497,869.96,816.2311,636.5429,862.6638,721.6799,577.8862,1352.8585,6642.3631,348,0
2,128,0,10.6,0,1.7,67,6,41,112.36,0,1,0,0,0,0,0,0,0,0,0,0,531.7667,245.4304,1254.6449,4128.9333,3006.2468,1635.0051,1423.9467,1170.0197,1331.1121,1030.2233,974.6497,688.1992,470.1492,900.1876,397.5013,184.5983,1219.6507,5994.9601,3177.5104,1713.6264,1441.3106,1152.5598,1110.5819,1091.9935,1003.019,761.43,568.5472,1328.8506,22521.5394,378,1648
1,17,1,12.7,0,1.9,88,3,33,161.29,0,1,4,0,0,0,0,0,0,0,0,0,423.8526,195.6241,1009.2483,4312.2065,3889.619,1949.5763,1344.8435,1019.4512,1070.5971,863.9336,765.0259,568.8527,425.0934,790.1435,362.0782,168.1479,1270.5646,6781.9776,4253.8173,1933.2172,1303.8857,707.1465,877.0125,733.5826,713.8948,627.9589,487.5252,1249.4004,25769.1431,157,281
0,60,0,17.7,0,3.3,72,10,6,313.29,0,1,1,0,0,0,0,0,0,0,0,0,346.757,115.5857,255.7564,622.2139,806.7179,810.7509,782.0418,567.8103,589.7803,411.6238,387.3973,298.3389,203.1301,411.8231,374.1782,133.7841,245.0378,787.878,1072.9311,945.6551,753.1125,532.2078,394.609,398.2494,485.0917,365.2278,338.2885,762.4377,6581.3012,64,130
2,232,0,32,0,2.4,65,2,70,1024,0,0,0,0,0,0,0,1,0,0,0,1,697.6836,322.0072,1558.8925,5479.2419,4928.7388,2542.8605,1849.4258,1302.3571,1200.703,984.587,868.8249,657.8983,430.547,857.3543,743.1752,345.1283,2015.9668,7024.7832,4969.6779,2242.9949,1591.0529,1070.3105,1046.9045,897.1125,891.0696,700.3918,526.2407,1244.7035,30628.7759,870,3296
0,92,1,12.2,0,1.9,79,7,41,148.84,0,1,0,0,0,0,0,0,0,0,0,0,559.0173,260.6857,239.8936,345.5567,606.0615,562.382,621.5968,554.2753,626.1747,487.1572,516.8824,370.3926,294.4814,557.5045,561.0805,277.3879,409.1418,460.8759,634.3783,655.4276,732.7597,670.6569,676.0734,657.9082,649.0738,539.8345,448.2899,1058.5012,4619.0385,254,0
4,33,0,11.4,0,1.4,63,0,44,129.96,0,1,1,0,0,0,0,0,0,0,0,0,981.5086,506.6531,731.1171,785.3694,941.9982,794.4364,1179.7323,951.8276,986.013,853.4363,873.4697,677.7245,472.6262,965.7287,995.854,529.3351,730.5319,955.7474,915.4014,1020.3405,1156.49,1070.506,1003.0408,940.2422,1110.3019,832.0061,617.5823,1299.7306,7749.5156,0,0
0,128,0,20.7,0,2.5,63,5,21,428.49,1,1,2,0,0,0,0,1,0,0,0,1,774.9859,428.4274,568.1447,555.3629,627.0277,642.1056,790.2345,859.268,908.0269,652.3667,860.1797,607.2681,425.6655,1004.5212,856.1021,496.9998,664.1784,607.5415,731.7124,681.6216,858.8854,978.6614,995.8359,887.1735,832.4766,782.7629,589.7784,1460.01,5494.4916,384,829
1,47,0,-0.3,0,3.4,61,10,48,0.09,0,0,0,0,0,0,0,0,0,0,0,1,771.847,361.0805,494.1661,610.0654,805.1362,914.3069,968.2577,906.3219,847.8294,713.8312,651.0134,614.7346,455.5678,798.5646,758.2371,329.3578,487.2775,699.792,910.7989,953.3877,1112.7606,785.3426,838.9324,621.7227,815.6685,770.6825,580.9815,1263.223,6974.5054,296,0
0,44,0,-1.2,0,2.2,76,9,37,1.44,0,0,1,0,0,0,0,0,0,0,0,0,1095.899,596.0508,854.2379,747.7164,876.9472,932.5313,1127.293,1004.3879,1209.3929,1217.4333,1075.803,768.2807,572.9021,1081.2226,1185.297,619.5398,1028.7073,884.1571,1139.3726,1002.5511,1228.3366,1130.4627,1501.9187,1220.8428,1114.3293,1035.6368,736.5821,1545.4351,7938.9053,1,0
