"y","bus_passenger","sub_passenger","temp","wet","f15","sunny","m0","m40","m35","f0","m55","m70","m65","m20","f25","f35","f60","f45","f65","f55","most_use","m50","m45","m30","f40","wind","f70","m5","f20","dust","m60","past_rent","f50","f30","m25","rain","cloud","weekend","X8_9","X21_22","temp.sqr","X16_17","semester"
0,19,0,7.4,77,1087.0815,1,400.9121,908.4472,1307.333,307.5448,707.9715,826.4198,410.8953,3601.3885,3860.5392,1323.5419,586.6523,750.6007,510.0757,680.2705,23410.4417,747.1435,1023.7627,1878.7153,749.8219,1.1,1227.3337,889.2856,5933.4422,17,500.4136,1,786.4315,1943.179,3562.3026,0,0,0,0,0,54.76,0,1
0,35,8,7,77,1119.9849,1,403.498,876.638,1273.9347,332.8622,728.5403,842.4022,393.6491,3606.9467,3886.3091,1289.3173,578.613,766.9031,510.7957,681.51,23327.9343,740.3985,995.0376,1892.2099,773.4104,2.3,1237.1509,912.2756,5899.8021,16,510.4075,0,763.9268,1941.7943,3537.6202,0,0,0,0,0,49,0,1
0,85,556,6.5,80,1126.471,1,393.9487,921.1584,1273.6376,313.4551,727.3086,846.9245,401.4163,3593.2439,3948.5313,1293.0272,600.0138,767.1195,503.9452,678.3317,23346.8134,717.7451,972.1151,1898.4996,775.793,2.5,1205.5587,900.2539,5862.0386,15,487.9,0,767.6599,1969.4159,3508.4193,0,0,0,0,0,42.25,0,1
0,180,868,6,81,1076.6722,1,417.2675,951.0923,1314.1861,313.9233,780.9045,856.6576,417.263,3562.4098,3906.625,1282.9576,607.9065,742.8825,548.277,731.4572,23205.8904,734.3823,983.0013,1890.5224,788.4328,2.3,1205.4303,917.1952,5795.7483,19,527.1378,1,780.2471,1956.7411,3496.7001,0,0,0,0,0,36,0,1
0,486,2459,6.1,83,1131.7684,1,470.5516,1065.657,1354.6228,365.3027,829.4364,884.2245,436.5288,3559.9931,3735.0913,1349.9654,653.7312,860.8735,562.8897,803.677,22927.8012,884.7691,1106.5576,1904.661,909.9071,1.6,1269.4929,1009.384,5678.5566,24,572.7025,0,877.2728,1959.1584,3385.7526,0,1,0,0,0,37.21,0,1
1,782,4283,8.2,78,1171.1405,1,530.0787,1117.7706,1418.4707,286.7258,914.1956,989.1029,472.381,3652.992,3424.1342,1435.3094,698.1312,984.0054,561.6549,837.1971,22047.4028,990.2216,1158.1528,1712.469,1003.5194,2.3,1428.6688,1141.0457,5525.2226,21,629.7478,1,947.2305,1886.3207,2992.4842,0,8,0,1,0,67.24,0,1
0,536,2670,9.7,70,1342.5843,1,554.8326,1127.0025,1457.2359,294.4927,965.6549,1018.9977,523.4,3587.8105,3173.9273,1415.4795,723.495,1042.2135,590.9484,941.169,21135.9806,1001.6688,1216.2784,1675.1268,1035.6408,2,1477.9888,1185.0755,5228.2923,31,625.3118,1,971.7871,1800.8773,2797.231,0,9,0,0,0,94.09,0,1
1,351,1540,12.1,62,1429.8782,1,569.4701,1232.6474,1451.3875,313.4394,957.8958,955.9117,522.4647,3733.8823,3173.0965,1425.4845,757.3446,1109.1357,629.6018,951.994,21288.7017,1080.3317,1280.4981,1659.8271,1105.065,3.4,1294.399,1398.3313,5325.7943,53,688.9244,2,1046.2879,1781.161,2738.0685,0,9,0,0,0,146.41,0,1
1,299,1485,13.8,56,1600.1551,1,569.046,1208.2961,1420.4775,329.3938,940.6351,997.8202,467.6284,3948.3561,3203.0192,1532.2494,762.6445,1185.7405,597.5183,1001.016,21754.0414,982.4851,1231.7509,1652.748,1057.5015,2,1275.5327,1493.6357,5377.6491,60,682.6002,0,953.966,1810.674,2808.8681,0,9,0,0,0,190.44,0,1
0,345,1653,15.5,51,1679.343,1,566.7158,1146.4223,1542.9104,332.9388,924.0243,983.018,496.2755,4086.6031,3186.1614,1510.7496,739.6451,1145.9104,606.5726,1029.3081,22039.1795,1032.9418,1235.7239,1697.2971,1166.8736,2.3,1239.9362,1580.1441,5394.291,67,741.4587,1,1009.0484,1745.4859,2875.681,0,9,0,0,0,240.25,0,1
0,409,1750,15.1,54,1786.9887,0,549.3799,1158.8848,1525.2757,282.3705,941.3511,989.3296,509.6153,4270.621,3254.7081,1517.1353,778.0984,1084.37,592.9361,1038.8443,22486.3519,1096.8657,1225.5466,1711.7375,1110.0739,0.7,1284.6483,1588.3851,5537.4249,77,703.3692,1,1043.521,1770.4786,2898.9708,0,10,0,0,0,228.01,0,1
0,446,1779,13.4,73,1849.6553,1,764.103,1159.0381,1579.0639,289.5613,981.0666,999.5163,490.6648,4235.3493,3290.7751,1565.2603,824.8317,1124.4378,585.8715,990.7643,22746.2008,1066.8869,1261.8757,1716.1289,1184.5592,2.5,1258.7357,1523.4271,5560.1833,74,727.4645,0,1021.0771,1878.2153,2921.2247,0,10,0,0,0,179.56,0,1
0,475,2094,12.9,80,1937.4859,0,520.1433,1253.5791,1617.9597,434.8965,994.9427,994.525,491.8358,4023.6422,3262.5523,1500.3047,756.3465,1110.6509,599.9126,992.8263,22536.0339,1112.6978,1366.5226,1745.1955,1183.296,2.3,1281.1355,1543.8776,5613.7754,43,691.381,0,1053.6738,1837.9261,2934.678,0.4,10,0,0,0,166.41,0,1
0,492,2684,12.7,83,1827.0262,1,506.3496,1194.0125,1621.4733,421.3056,956.6927,945.2342,474.4747,4084.3057,3399.2756,1437.6017,761.4133,1071.9147,585.6919,980.2031,22721.0072,1086.1329,1271.2174,1702.8646,1128.1214,1.6,1271.5953,1523.4864,5749.6719,39,650.1943,0,1024.343,1814.5415,2911.2729,0,10,0,0,0,161.29,1,1
0,671,3415,12.7,81,2197.7848,1,486.4898,1225.5446,1670.6387,439.9962,944.7405,881.5165,488.7098,4409.006,3448.5415,1477.8229,719.1879,1051.9738,600.4809,937.9422,23610.3149,1131.9597,1303.8217,1787.4033,1028.5526,2.6,1280.4177,1768.7726,5906.1102,21,668.564,0,996.4157,1814.8385,3095.9538,0,10,0,0,0,161.29,0,1
0,853,3876,12.4,80,2555.886,1,539.6622,1318.0314,1890.8253,396.3673,953.8962,951.6568,492.6211,4764.5074,4046.2634,1523.1269,718.9658,1125.853,570.6842,912.9711,26624.7401,1146.284,1403.6216,2018.6571,1019.2561,1.3,1248.983,2014.2907,6586.2756,32,689.5275,0,989.4389,2130.6234,3664.461,0,10,0,0,0,153.76,0,1
2,693,2441,12.4,86,2537.969,1,507.1983,1315.8928,1860.1261,432.8878,910.0408,884.3253,513.9628,4967.4126,4377.2173,1490.264,679.923,1005.1707,602.8503,849.8068,27922.4464,1156.5885,1279.6872,2204.6831,955.9533,1.7,1251.8971,1987.6806,6982.0777,32,698.1019,0,931.0935,2095.9843,3944.6813,0,10,0,0,0,153.76,0,1
1,576,2492,11.9,85,2405.9068,1,509.8595,1237.9589,1804.2247,492.5688,869.4059,892.0726,470.5985,5023.5254,4335.6656,1476.7845,725.0453,1008.9554,602.3243,868.1939,28238.5755,1102.2431,1264.8737,2190.1796,906.7903,1.7,1248.0641,2038.3714,7179.2726,34,643.1779,1,954.7667,2134.4242,4094.4989,0,9,0,0,0,141.61,0,1
5,528,2594,11.6,86,2169.5526,0,486.1629,1187.9575,1646.1104,428.0446,859.4638,882.5851,479.8355,4875.7252,4217.9798,1453.5553,696.0404,942.6153,588.6729,786.1025,27344.3428,990.7538,1200.8581,2147.4671,879.753,1,1248.4124,1900.2221,6904.6093,34,577.9933,0,908.6954,2000.4658,4098.4299,0,9,0,0,1,134.56,0,1
0,539,2991,11.3,88,1625.6747,1,517.9635,1128.7705,1563.0426,369.7511,823.3821,860.4097,437.5729,4508.6183,4081.0551,1425.2837,660.0134,966.3811,565.8663,745.9031,26175.0285,930.9894,1087.9044,2107.2358,870.9539,2.5,1257.6196,1515.1111,6618.0919,39,568.9891,1,898.1258,2034.5006,3837.2005,0,9,0,0,0,127.69,0,1
5,467,1647,11.1,88,1263.2874,1,386.4069,922.5318,1359.9714,305.1535,736.6092,839.6428,404.2702,3732.5244,3919.6939,1264.6119,600.096,744.2005,509.7617,657.8736,23561.8516,771.0003,1019.3314,1918.3523,786.9603,2.7,1218.0521,985.6801,5854.2579,34,536.0048,0,745.6832,1950.2217,3562.2181,0,9,0,0,0,123.21,0,1
0,241,0,10.6,87,1113.5376,1,378.4346,913.0504,1265.5534,306.4036,727.0559,815.1227,422.6109,3638.9767,3825.4287,1226.2406,608.2153,752.2549,505.3059,644.7529,23322.5942,721.9463,972.9261,1875.7283,770.1715,2.1,1201.4594,898.8073,5893.8548,29,509.8092,1,725.2733,1975.8516,3620.9601,0,9,0,0,0,112.36,0,1
0,36,0,10.2,88,1124.4032,1,356.5457,918.8046,1271.4583,297.8231,724.1091,828.2746,434.0426,3674.9793,3889.5702,1225.9549,588.1639,749.0648,502.3977,647.3258,23465.0263,747.6109,969.0936,1862.555,773.795,1.9,1233.6618,872.6567,5910.4585,35,558.2977,1,719.4844,1997.5304,3632.5197,0,6,0,0,0,104.04,0,1
0,16,0,10.1,89,1140.9094,1,356.1965,913.4979,1258.9439,299.7019,737.9238,823.4377,441.5833,3661.5908,3929.1447,1262.542,594.8322,767.8938,514.9492,652.0155,23555.1116,766.2024,972.293,1892.8753,776.3956,2.4,1236.194,876.2433,5934.566,37,523.3288,0,712.7958,1978.1277,3637.3212,0,9,0,0,0,102.01,0,1
0,15,0,9.7,88,1079.4374,1,335.3876,917.9893,1250.9099,302.7128,743.8742,808.0532,447.4354,3622.1974,3946.7445,1274.039,591.7984,785.082,526.1207,645.7957,23552.1146,770.639,973.2131,1896.6423,766.4215,1.7,1196.8141,875.6117,5928.6951,31,522.2868,0,735.2199,1975.8896,3656.9968,0,9,0,0,0,94.09,0,1
1,39,10,9.3,87,1088.1932,1,316.7282,937.4865,1263.934,283.3896,721.1213,835.6408,445.0059,3653.6511,3914.1339,1270.4511,587.9131,804.3434,521.4438,676.7215,23583.7793,765.0974,965.943,1898.5027,771.406,2.7,1223.9707,927.0511,5922.3602,25,529.7944,0,750.306,2000.556,3660.1903,0,9,0,0,0,86.49,0,1
0,84,572,9,84,1095.3013,1,328.4933,925.785,1235.0815,293.9973,716.4563,850.9115,415.7844,3663.1378,3955.1824,1249.605,606.9748,833.8766,540.5062,675.1856,23492.2883,773.5947,981.9548,1887.7015,772.9797,2.9,1217.0666,912.5329,5874.6261,14,534.5487,0,748.2016,1980.4868,3646.4672,0,8,0,0,0,81,0,1
0,202,888,8.8,81,1084.1717,1,358.2114,918.894,1238.0567,300.4825,705.9613,873.296,425.3236,3639.3956,3892.3299,1254.2068,622.6016,872.5046,561.5423,719.9772,23285.7001,796.5707,1004.8511,1893.9224,803.8193,3.2,1231.6464,928.5489,5832.0433,9,549.6818,1,740.671,1948.8876,3586.8578,0,9,0,0,0,77.44,0,1
0,447,2407,8.5,82,1180.7614,0,410.1153,1096.3345,1345.9482,413.9095,830.3472,844.3025,446.3565,3559.7723,3774.3392,1330.6685,643.6135,938.3851,566.2246,781.9506,22956.9351,864.5193,1155.3792,1876.5763,899.1337,0.4,1252.0273,1005.1262,5729.9506,4,569.8185,0,832.6147,1913.771,3425.909,0,10,0,0,0,72.25,0,1
3,842,4242,9,81,1263.2785,0,540.2854,1166.7835,1430.4468,369.2835,867.6413,908.21,501.7614,3595.7334,3472.5728,1354.7646,694.8092,1067.819,602.9062,838.2564,22055.2669,995.3322,1211.8607,1708.335,1009.7916,0.8,1280.2482,1271.7578,5594.7132,7,639.9498,1,891.7882,1851.3603,3047.3408,0,10,0,1,0,81,0,1
1,578,2628,9.9,73,1484.2896,1,551.1114,1146.2608,1487.6049,374.9076,1007.1012,984.5175,529.4093,3603.7344,3183.9638,1399.0932,763.8925,1164.2425,606.4405,867.9704,21206.7838,1061.5241,1286.1635,1636.0678,1034.9886,1.9,1348.8402,1315.7956,5349.6717,7,711.844,2,995.1818,1692.3015,2854.3465,0,10,0,0,0,98.01,0,1
0,376,1538,10.9,69,1591.109,1,592.6455,1223.3101,1533.1038,410.0249,986.1832,948.0489,537.7955,3673.0773,3195.6611,1428.3572,780.5792,1193.4449,644.3979,965.497,21383.8026,1087.6899,1287.0679,1618.9073,1093.4365,1.3,1406.1533,1391.7024,5377.6657,20,716.7492,2,1033.5786,1710.7926,2846.2376,0,10,0,0,0,118.81,0,1
0,314,1459,12.3,63,1643.9279,0,614.1164,1173.1162,1520.9929,375.4457,962.9852,862.9908,504.6311,3850.6849,3199.8789,1443.3982,744.9068,1192.0007,622.7391,991.8476,21639.5485,1019.3581,1225.1407,1607.3815,1087.2709,1,1341.9474,1459.699,5419.7925,21,675.7581,3,988.9146,1719.6673,2877.7523,0,10,0,0,0,151.29,0,1
2,366,1655,13.1,59,1797.3297,1,611.8837,1174.8379,1584.2172,381.998,935.9916,937.5982,464.1409,3974.0628,3190.9539,1424.3204,737.2665,1138.1061,573.989,990.4281,22013.251,1029.1947,1313.482,1665.8566,1199.8975,1.8,1318.1447,1591.9696,5517.9802,30,673.8633,0,1055.6763,1707.6214,2948.2385,0,9,0,0,0,171.61,0,1
2,469,1951,13.6,55,1755.8116,1,658.8307,1194.2897,1594.1578,336.225,1063.5063,932.1288,515.3623,4000.0429,3205.5101,1412.0645,790.238,1155.2274,609.6981,1050.7411,22061.6937,1062.431,1311.637,1652.8418,1182.2072,2.6,1364.5178,1685.1413,5582.4987,26,757.7026,1,993.4541,1765.4619,2849.116,0,9,0,0,0,184.96,0,1
3,407,1813,14.1,53,1838.9368,1,731.139,1171.5417,1580.127,359.8431,1044.4828,924.4568,534.2258,4143.9871,3239.2686,1433.7482,778.6419,1113.9932,627.6177,1059.3998,22182.4219,1077.1286,1441.153,1632.3646,1191.8764,4.2,1354.4506,1651.7385,5594.7756,50,750.9665,2,1034.032,1709.8185,2848.3323,0,8,0,0,0,198.81,0,1
0,506,2160,14.4,48,1904.4736,1,684.2506,1175.9467,1588.4871,409.5736,1022.4339,916.8918,522.0511,4169.8073,3333.6091,1417.8385,768.9293,1089.3452,596.6419,1084.7179,22636.2041,1079.5961,1312.5362,1710.5277,1138.4128,4.1,1352.5312,1708.2179,5777.969,38,733.311,1,1007.0974,1782.1817,2855.7837,0,8,0,0,0,207.36,0,1
1,614,2670,14.4,47,1928.7092,1,527.8134,1214.0849,1569.6347,460.4707,962.5306,889.4616,487.0381,4260.6954,3255.6711,1394.0673,759.467,1063.645,591.5272,1047.232,22788.7398,1083.5505,1314.2827,1675.7156,1068.2685,4.1,1300.551,1623.3226,5915.8122,32,715.6738,3,992.715,1800.5826,2916.5609,0,8,0,0,0,207.36,1,1
0,673,3577,13.9,45,2196.8524,1,525.5549,1266.3563,1756.159,445.295,922.5658,934.3744,514.0252,4360.3781,3337.9044,1413.1245,705.3913,1061.422,617.4074,1031.3628,23604.6165,1106.8986,1340.0369,1753.9844,1010.1848,3.4,1318.726,1855.9464,6084.5727,27,659.3114,4,988.2774,1841.5473,3056.9461,0,10,0,0,0,193.21,0,1
2,879,3861,13.2,45,2602.9339,1,467.8373,1289.3028,1759.3568,471.732,931.5758,964.466,496.814,4986.4727,3932.2557,1489.9618,752.7392,1099.2666,600.2285,995.7353,26876.6928,1071.866,1317.8686,2088.9852,1000.9886,4.3,1320.5841,2226.7659,6874.7213,21,632.1611,0,1050.4263,2043.0431,3701.8962,0,9,0,0,0,174.24,0,1
3,772,2769,12.3,47,2803.2935,1,461.4106,1269.3471,1753.2819,444.9142,912.9091,931.2398,509.528,5293.7328,4191.8219,1495.4466,731.5174,1016.8267,597.6897,978.1039,28540.5946,1003.188,1258.9471,2198.8832,933.4995,2.9,1329.9175,2366.1631,7444.4824,14,636.979,1,990.0005,2159.3246,4003.6212,0,6,0,0,0,151.29,0,1
3,535,2758,11.6,48,2677.2967,1,453.2483,1245.026,1717.4541,390.276,852.7564,931.0459,506.7098,5300.7029,4217.5969,1450.5169,724.3225,915.4363,567.74,949.6153,28668.2735,995.1025,1232.8153,2201.7157,901.2752,2.7,1278.8239,2300.6838,7396.7912,69.5,610.4936,2,1007.3083,2170.3877,4213.1081,0,6,0,0,0,134.56,0,1
1,516,2953,10.5,51,2287.7122,1,512.2017,1188.0601,1656.9929,426.8991,850.6714,903.3909,500.9624,5164.2622,4180.4307,1389.1707,648.0737,860.3478,563.8174,875.2712,28097.5805,965.737,1178.0183,2170.4809,895.5628,3.5,1219.9688,2132.8799,7290.3228,72,595.1636,2,931.9755,2120.4185,4125.5018,0,1,0,0,1,110.25,0,1
1,551,3426,9.3,58,1812.7227,1,561.7029,1167.2702,1499.2049,402.9868,788.4715,892.4517,486.0499,4667.1082,4012.5509,1299.6884,622.294,809.0288,570.1282,816.8971,26480.9913,831.8464,1127.3909,2124.6525,846.0794,1.9,1220.4076,1684.6902,6817.3621,81.5,547.2621,1,890.2622,2097.1403,3963.284,0,3,0,0,0,86.49,0,1
3,548,2351,8.4,61,1196.0717,1,394.3009,948.6306,1326.0029,335.1998,748.9544,861.7166,427.8273,3705.8352,3781.5904,1191.7013,638.505,688.8627,501.8937,660.6264,23456.1125,763.5194,1003.7329,1890.4945,794.6238,1.2,1206.8311,1008.6784,5998.4579,83,521.7713,1,728.8812,1934.1524,3627.8779,0,1,0,0,0,70.56,0,1
0,330,6,7.6,63,1096.9577,0,410.6472,933.4576,1304.4922,324.2724,753.0515,860.4415,441.8679,3572.6389,3786.8057,1222.9676,627.2802,722.8103,504.4779,648.2008,23134.5414,741.5351,1002.9774,1917.1692,789.9634,0.9,1178.5578,829.8578,5857.8618,78.5,508.6853,0,716.9541,1918.576,3554.03,0,1,0,0,0,57.76,0,1
1,34,0,7.1,66,1074.1527,1,431.002,900.9283,1303.2408,326.6058,748.592,845.5659,441.34,3550.5074,3803.2004,1216.674,621.0239,714.1315,513.766,674.7838,23116.6822,731.1176,1036.5551,1920.9998,783.2783,2.3,1201.7915,881.8499,5841.7488,69,503.994,0,708.3915,1900.1001,3580.2109,0,0,0,0,0,50.41,0,1
1,49,0,6.4,69,1081.402,1,437.5352,903.2132,1304.5661,337.1021,712.3011,844.4502,447.0322,3527.1736,3819.2836,1252.0079,629.0434,707.4979,515.1778,628.8608,23224.9186,754.125,1036.0166,1910.3359,771.9929,2.6,1212.1262,845.8305,5893.0398,47.5,512.328,0,726.9139,1916.4502,3602.0615,0,0,0,0,0,40.96,0,1
1,19,0,5.9,71,1114.2559,1,437.8979,885.4943,1276.1758,337.0205,752.2951,848.0244,443.6472,3536.5976,3827.133,1220.2466,630.0082,725.7274,506.0445,644.8788,23188.7217,765.1582,1035.3403,1945.6799,801.0081,2,1225.9844,874.7402,5876.3605,30.5,505.2823,1,736.737,1911.1562,3595.3721,0,0,0,0,0,34.81,0,1
0,41,14,5.5,72,1118.7277,1,442.7552,915.7454,1259.3323,347.6868,748.4362,866.4592,444.9402,3571.949,3831.736,1229.7148,606.6875,736.1199,516.1878,675.6814,23301.519,755.548,1026.9739,1930.7422,804.0613,2.1,1253.9311,869.8393,5945.2312,35.5,515.926,0,731.9958,1922.2032,3610.6103,0,3,0,0,0,30.25,0,1
2,90,543,5,76,1075.0127,1,440.6033,930.11,1270.238,330.6177,715.7217,876.3366,419.8312,3559.2197,3851.3115,1223.3035,632.7102,749.8919,518.742,671.3881,23257.5149,778.8152,1000.5643,1900.4742,821.4211,2.3,1211.172,829.8771,5945.6105,41,506.518,0,728.0705,1935.4279,3571.9296,0,1,0,0,0,25,0,1
0,200,901,4.7,77,1067.7913,1,424.0514,936.5679,1220.5583,344.0601,805.7853,871.3673,438.1279,3540.5683,3766.8638,1210.6317,612.7782,792.6931,530.2911,729.5188,22894.8566,807.5685,1016.5174,1910.228,808.9572,2.4,1262.7268,851.8735,5783.7552,38.5,547.7021,2,746.3803,1880.4005,3581.8508,0,1,0,0,0,22.09,0,1
1,466,2443,4.7,76,1173.478,1,487.2917,1040.125,1311.3451,442.127,878.1008,898.998,448.832,3505.7763,3707.7333,1277.8385,628.5206,842.7473,576.0741,788.7834,22780.6368,919.5231,1143.1515,1940.6262,918.3926,1.7,1277.7445,1051.1322,5693.5986,36.5,600.1692,0,794.2454,1884.33,3459.3888,0,5,0,0,0,22.09,0,1
2,783,4077,6.5,70,1230.3544,1,599.3345,1067.742,1374.6954,409.0879,937.152,909.6214,484.4684,3525.5192,3358.0862,1298.8671,680.597,959.9569,563.542,845.6999,21544.0238,1040.898,1210.2728,1777.6494,956.9984,2.6,1307.7632,1133.2052,5400.4184,36.5,635.4105,2,886.4038,1794.1852,3014.6029,0,5,0,1,0,42.25,0,1
0,570,2611,8.5,60,1224.236,1,614.48,1121.0577,1430.3225,421.9199,976.1283,981.5905,555.1184,3501.8228,3092.3002,1384.9523,717.7846,1001.0338,581.2537,914.7952,20869.2397,1067.1869,1252.76,1761.8549,962.9369,2.7,1419.0188,1120.7175,5141.1092,34.5,601.0741,3,995.8691,1657.0142,2899.8636,0,3,0,0,0,72.25,0,1
2,313,1534,10.7,49,1361.6895,1,624.4215,1099.6335,1492.9479,403.3336,954.2554,975.2582,536.2283,3532.4879,3094.5096,1386.3503,766.25,1126.1405,567.844,943.6253,20873.1734,1065.1923,1291.5063,1720.2898,1032.0124,2.7,1411.7253,1143.2802,5150.9168,20,569.0387,2,978.6089,1638.7875,2856.8836,0,1,0,0,0,114.49,0,1
0,369,1516,11.9,46,1512.6481,1,637.3437,1160.3267,1490.802,365.1863,976.6058,969.3964,507.1796,3675.0467,3093.6483,1453.2559,768.4874,1102.2255,602.4975,990.1387,21507.6285,1024.5902,1198.491,1732.2057,1046.5987,2.4,1361.129,1404.3304,5378.1168,36,622.4787,2,1019.6872,1729.3378,2955.2153,0,1,0,0,0,141.61,0,1
1,410,1809,13.2,38,1604.5458,1,635.5506,1265.5449,1540.6709,371.9882,924.2759,978.7114,498.7621,3818.4051,3060.9282,1421.3469,747.3095,1065.4423,606.2725,989.9084,21429.4828,1048.8919,1347.602,1728.5766,1071.6669,1.6,1288.2618,1424.6498,5304.0048,41,657.6449,2,1043.3619,1660.5507,2894.9996,0,3,0,0,0,174.24,0,1
0,471,2089,13.2,35,1717.9843,1,630.3539,1239.9463,1534.5061,474.1377,1020.5497,1010.077,536.117,3793.4674,3140.418,1456.7544,744.1901,1097.7448,575.0771,1026.4729,21757.0131,1052.2206,1260.7952,1782.4481,1118.4152,2.5,1252.958,1420.7332,5374.4274,53,653.0525,1,1039.1055,1754.0765,2920.9152,0,4,0,0,0,174.24,0,1
2,534,2129,14.7,29,1647.9898,1,674.7709,1247.3047,1564.4766,405.1597,1004.599,924.8438,544.6901,3871.5258,3126.6789,1424.4324,773.2529,1137.4076,580.5545,1073.2275,21907.7677,1102.8586,1279.8378,1794.8636,1106.2671,3.3,1252.0377,1386.3845,5387.1238,44,667.7235,1,1103.1423,1773.6339,2965.0327,0,4,0,0,0,216.09,0,1
2,547,2367,14.6,31,1922.2382,1,485.5169,1203.7007,1614.3632,372.4961,972.7921,920.0007,527.2962,3868.5018,3261.8896,1422.2569,802.6964,1053.6778,620.1047,1004.6031,22119.8194,1040.4614,1203.6086,1780.5982,1104.9567,2.9,1253.2057,1417.5701,5420.456,50,675.2188,1,1070.2075,1737.5781,3014.1756,0,2,0,0,0,213.16,0,1
1,592,3013,14.2,37,2337.1506,1,485.0195,1210.4613,1553.2526,452.4007,957.0189,894.3988,530.7768,4076.1907,3221.2108,1413.1609,758.7951,1065.4232,605.0206,1015.2672,22453.1289,1079.4655,1139.2723,1748.7127,1011.3901,3.5,1249.433,1706.6394,5526.8759,52,686.8509,2,1020.7658,1784.9057,3128.8196,0,1,0,0,0,201.64,1,1
1,733,3768,13.9,33,2863.6823,1,434.3486,1160.8417,1728.0977,466.7957,873.5231,869.893,518.2991,4358.8636,3366.4051,1416.2451,759.6225,1099.4758,607.3631,955.9204,23931.3169,1063.3261,1231.4192,1842.7043,1022.5976,2.9,1328.8963,2083.021,6037.4866,48,623.7501,1,1013.4622,1826.7431,3354.7714,0,0,0,0,0,193.21,0,1
7,919,4456,12.4,32,3475.1472,1,412.0168,1362.3623,1792.5806,499.6117,889.2009,888.022,479.3805,5084.19,4167.3141,1558.4988,744.7654,1161.7805,623.847,929.5543,27820.6069,1098.9867,1309.8725,2154.7168,1041.8659,4,1298.601,2394.9636,6923.3428,49,714.1579,1,1069.0893,2108.1536,4031.8102,0,0,0,0,0,153.76,0,1
2,751,3121,9.9,43,3778.9867,1,441.3432,1235.8068,1861.0508,536.5222,845.7266,888.838,500.567,5752.1923,4501.8892,1440.6638,680.3965,1027.4122,603.4898,885.4687,30144.1003,1053.4752,1224.3451,2341.6065,976.1669,4,1286.2375,2594.3518,7490.5533,42,657.1388,2,1012.1445,2298.6407,4457.5037,0,0,0,0,0,98.01,0,1
2,555,3208,8.7,45,3737.6636,1,486.242,1147.3879,1759.5803,512.8489,805.5424,901.0381,480.4578,5951.0013,4556.6597,1424.3969,674.2797,951.6733,569.3512,864.0707,31107.9082,950.2417,1173.6982,2385.2649,928.9956,3.5,1296.6389,2552.8765,7987.5763,19,649.1592,2,1043.7472,2259.1628,4784.266,0,0,0,0,0,75.69,0,1
0,584,3379,8.1,43,3125.5268,1,440.9664,1093.5272,1691.6285,485.4725,842.5322,833.8115,487.2799,5754.6264,4506.1806,1383.7248,652.4546,951.2349,581.9345,825.4843,30378.1544,881.5851,1110.0447,2328.1918,891.8327,2.5,1262.9004,2409.4942,7626.862,69,641.18,0,928.1482,2269.573,4817.3673,0,0,0,0,1,65.61,0,1
7,662,4614,7.5,42,2250.8057,1,473.4011,1035.9285,1612.3576,409.9388,807.9083,822.2914,469.5895,5053.1553,4258.2613,1394.3507,653.6197,904.2406,545.4698,826.3806,27807.9293,839.7962,1077.8985,2210.3504,857.2502,2.3,1259.0168,1929.4452,6783.167,66,615.9519,0,900.0936,2148.4808,4347.8062,0,0,0,0,0,56.25,0,1
0,689,3617,7.3,41,1309.1654,1,440.2789,923.1589,1310.5017,333.5278,761.6037,822.4282,425.83,3888.4032,3807.5079,1161.9921,583.2968,753.9406,547.6671,677.339,23563.5989,758.9929,939.8472,1876.8555,719.8064,2,1219.4253,990.9554,5906.5483,54.5,530.4085,2,734.4814,1872.6425,3739.1477,0,0,0,0,0,53.29,0,1
1,255,2,6.2,52,1159.8203,1,450.7713,899.3723,1327.8336,324.261,742.9582,791.6594,418.8937,3644.6968,3784.7068,1168.3661,586.559,800.2944,543.3301,651.833,23044.0844,751.132,952.0217,1818.213,724.6646,1.8,1216.557,896.5216,5748.1729,45,491.3168,2,722.1408,1882.0441,3670.0511,0,0,1,0,0,38.44,0,1
0,20,0,5.7,58,1161.7615,0,432.5672,879.8006,1300.3409,342.3054,724.6896,790.3324,445.3214,3632.6192,3791.1205,1150.3867,593.9125,768.48,531.5509,643.3085,22922.6836,775.369,922.051,1816.7444,730.5689,0.6,1229.0823,897.264,5761.8276,37.5,513.6367,1,728.869,1872.2027,3597.4416,0,0,1,0,0,32.49,0,1
0,32,0,4.9,63,1172.9358,1,439.6364,880.7156,1261.5081,314.4078,722.5398,777.2381,436.0453,3670.3904,3774.6509,1218.8987,598.868,794.2142,520.4163,650.0126,23004.6092,772.3594,902.504,1829.4535,725.3837,1.4,1255.7305,853.4505,5778.9286,7,512.3201,0,706.3975,1869.7666,3601.0124,0,0,1,0,0,24.01,0,1
0,17,0,4.4,66,1153.1976,1,409.9547,882.0155,1292.6174,308.3987,725.9704,765.602,431.2311,3674.4853,3783.6256,1224.1835,586.4976,790.7169,523.5902,655.3386,23060.4633,749.6984,902.4617,1847.946,713.4844,1.2,1213.9809,819.4878,5713.685,7,502.0239,0,727.7494,1904.3329,3619.5876,0,0,1,0,0,19.36,0,1
