"y","m25","m50","f20","m30","temp","semester","sub_passenger","f15","f40","past_rent","bus_passenger","wet","X8_9","rain","X9_10","m45","m55","f50","m5","m35","cloud","f45","dust","m20","f70","f35","m0","m60","m40","m65","temp.sqr","f65","f25","f55","m70","f0","f60","wind","f30","most_use","sunny","X11_12","X13_14","X15_16","X10_11","X16_17","snow"
1,3726.0957,1018.1303,5850.444,2131.5452,1.3,0,2725,2102.8311,979.0794,1,729,65,0,0,0,1213.1551,864.4499,904.3468,1583.4592,1653.4535,9,1112.8779,21,4065.1125,1230.6667,1431.2488,477.2858,650.9527,1230.2638,491.4713,1.69,628.8605,4043.4377,909.9748,876.745,461.8789,784.2587,2.6,2116.7063,25018.0437,1,0,0,0,0,0,0
0,3683.61,952.5821,5604.409,2130.5112,1.2,0,3443,1698.0712,899.9572,2,627,68,0,0,0,1167.5954,816.706,849.9934,1381.3895,1583.3262,9,1040.8249,22,3789.5552,1215.3251,1380.969,497.7466,590.3687,1089.3896,479.5888,1.44,628.7436,3963.7459,842.1525,848.6156,466.3662,732.2397,1.8,2055.64,24191.7665,1,0,0,0,0,0,0
0,3461.494,884.6691,5014.7695,1987.1486,1.1,0,3962,1002.9422,788.8963,1,723,74,0,0,0,1045.0666,776.5617,837.7435,873.1528,1515.8027,9,999.9461,29,3060.5916,1199.8616,1354.3022,531.9859,607.2116,994.5742,450.1245,1.21,618.7889,3702.9449,787.7225,876.2562,408.4166,753.9444,2.8,1898.2962,21995.3497,1,0,0,0,0,0,0
0,3518.1665,845.0835,4899.2655,1926.8968,0.9,0,1166,810.8642,740.4864,3,362,75,0,0,0,1037.7303,744.7992,792.4223,609.4041,1424.2559,8,979.5203,28,2813.8935,1186.8485,1286.4655,497.0972,579.0217,896.9688,441.0624,0.81,598.7396,3708.7899,753.3699,871.3815,403.045,721.0197,1.5,1918.2531,21495.9867,0,0,0,0,0,0,0
1,3416.9302,749.8151,4984.0756,1768.6366,0.6,0,319,624.7277,711.5363,2,203,75,0,0,0,970.2347,743.2161,717.6586,470.2152,1333.3334,9,761.3617,27,2724.7673,1145.3585,1181.4152,414.5938,537.363,895.762,424.8363,0.36,505.2386,3580.1829,673.1856,783.018,343.2253,635.2793,1.3,1884.8524,20874.1936,0,0,0,0,0,0,0
0,3449.8626,766.7922,5007.5642,1765.9561,0.7,0,1,605.8332,698.8754,0,65,81,0,0,0,963.4141,709.9803,711.7672,444.4648,1298.8684,9,775.1001,30,2761.1498,1212.3185,1207.9439,426.6739,524.4742,884.8557,418.9969,0.49,512.173,3637.2328,662.4176,782.3677,332.3311,641.0496,1.6,1887.471,21016.0488,0,0,0,0,0,0,0
0,3456.5987,779.3861,4980.5129,1747.6222,0.7,0,0,582.792,727.4408,0,17,81,0,0,0,961.2036,705.5771,684.1675,428.2473,1292.2232,9,785.4322,31,2788.5948,1187.8481,1238.0208,441.5134,523.2548,872.2138,414.6474,0.49,519.4533,3665.298,666.8511,793.1148,345.1318,638.1279,1.3,1892.3083,21061.1789,0,0,0,0,0,0,0
0,3478.9939,809.4018,4990.509,1736.8592,-0.4,0,0,612.6588,710.2491,0,19,77,0,0,0,972.9738,734.9129,703.6787,439.4328,1299.4078,0,775.7705,30,2766.1461,1209.5271,1229.7883,458.0187,521.8646,890.5016,417.1738,0.16,506.6489,3660.8975,651.9989,772.5876,340.5756,636.5435,2.4,1920.5468,21083.1486,0,0,0,0,0,0,0
0,3470.7597,799.5994,5009.4618,1753.8279,-1.6,0,0,605.7831,703.2089,0,13,78,0,0,0,963.7398,700.7751,692.8638,445.6092,1304.0884,0,781.8964,27,2801.692,1197.8386,1233.1164,450.7315,524.7697,887.1485,408.4671,2.56,506.116,3645.3716,655.9734,795.8666,346.8314,633.1964,2,1906.5811,21124.8989,0,0,0,0,0,0,0
0,3507.3218,795.2073,5006.1417,1744.4878,-2.2,0,12,584.2396,708.6911,0,37,76,0,0,0,1006.9669,705.018,704.1759,433.3701,1310.1349,0,788.2734,40,2779.9815,1176.5258,1208.7816,446.1981,518.97,867.3928,417.227,4.84,492.5156,3644.9303,669.6746,775.9919,346.6203,630.0459,2.5,1913.1474,21114.927,0,0,0,0,0,0,0
0,3528.7522,823.1289,4987.1576,1755.528,-2.9,0,533,608.1986,729.2817,0,73,74,0,0,0,1001.119,727.137,697.6113,436.69,1302.2315,0,823.8623,30,2804.2118,1188.0812,1209.1864,445.893,520.1243,922.3312,443.7448,8.41,517.363,3658.787,664.3869,811.6538,346.2872,652.5745,3.3,1936.3364,21182.1909,0,0,0,0,0,0,0
1,3460.1136,859.3558,4950.9677,1757.5362,-3.6,0,879,581.5113,756.5117,1,165,73,0,0,0,1011.561,801.5231,718.2116,457.1604,1358.1896,0,845.7905,33,2743.7162,1204.6782,1277.9817,462.159,559.0654,929.9184,455.1808,12.96,531.4881,3614.7621,691.5141,810.804,349.9687,665.3061,2.6,1956.8949,21120.162,0,0,0,0,0,0,0
0,3341.18,952.5671,4735.728,1771.1274,-4,0,2390,621.6162,762.7603,0,409,76,0,0,0,1171.3598,948.0406,801.5529,489.7856,1409.4014,0,926.4106,37,2700.5523,1270.5529,1283.4648,497.5077,608.9792,1006.0616,471.0293,16,567.9657,3485.6262,786.05,819.309,393.2866,672.485,2.5,1936.5794,20663.6595,0,0,0,0,0,0,0
3,2885.0788,1030.6452,4435.8508,1673.442,-4.6,0,4454,755.4508,898.8889,0,703,75,1,0,0,1247.1875,923.6226,911.8173,708.9889,1439.1881,0,1050.9343,42,2567.7235,1310.776,1373.5342,429.8143,656.0574,1050.2679,528.4385,21.16,569.5154,3148.3347,817.9676,862.0225,411.0521,761.902,1.9,1764.2484,19287.4005,0,0,0,0,0,0,0
3,2692.5035,1049.6416,4089.8537,1657.2913,-4.3,0,2763,742.958,1023.4973,1,563,73,0,0,1,1271.5629,1016.4731,933.4412,802.3288,1484.9312,0,1169.6089,41,2525.5709,1362.727,1351.6933,476.2704,735.4294,1067.1779,507.5462,18.49,623.2557,2878.7932,901.2309,895.6861,436.1389,771.5786,3.8,1700.6607,18381.2978,0,0,0,0,0,0,0
2,2649.8149,1116.5761,4018.2643,1662.6421,-3.5,0,1469,707.7921,1124.0373,1,339,66,0,0,0,1334.0195,1080.6244,988.5911,745.1764,1626.0089,0,1149.9966,43,2566.0131,1389.6236,1417.7404,564.9719,752.9536,1142.6576,535.5387,12.25,602.1127,2853.2876,975.3952,882.974,401.6917,805.8685,2.8,1726.2785,18520.0498,0,0,0,0,1,0,0
1,2658.0089,1104.4923,4008.8564,1649.5387,-1.9,0,1379,769.4529,1119.5857,1,308,55,0,0,0,1308.7639,997.706,969.2849,871.9803,1552.6038,0,1169.7304,42,2691.9563,1418.5423,1472.2093,565.6571,770.371,1203.1293,506.5349,3.61,563.289,2936.7126,928.1541,842.2518,450.879,790.0707,3.2,1713.4265,18683.3125,0,1,0,0,0,0,0
2,2720.6444,1094.7253,4202.652,1658.6124,-0.6,0,1599,1064.8502,1054.4294,2,370,45,0,0,0,1313.2655,1018.4863,967.2959,870.0727,1497.8116,0,1216.4054,43,2795.5505,1323.5624,1468.1053,433.2093,768.8867,1156.5536,493.4305,0.36,586.3449,2971.0811,930.3996,896.2076,490.2858,808.3733,2.5,1695.3672,19009.8245,0,0,0,0,0,0,0
3,2704.3944,1142.2775,4289.9368,1656.7619,-0.5,0,1782,1102.9943,1098.4005,3,467,43,0,0,0,1326.4952,1120.3341,993.7276,989.5104,1506.2213,0,1239.7109,43,2844.3175,1423.9683,1465.6131,429.6683,794.5583,1171.0539,518.293,0.25,632.3722,3010.1518,1014.2967,894.3292,497.7917,816.125,2.9,1759.9491,19237.3459,0,0,1,0,0,0,0
0,2684.0141,1180.6273,4528.7112,1687.9267,0,0,1826,1232.4237,1105.8834,0,409,37,0,0,0,1339.2199,1063.6873,1053.8112,937.4322,1569.0751,0,1216.8104,45,2991.9275,1356.8135,1468.4375,454.1507,744.8914,1293.9246,491.0259,0,637.2655,2990.4077,1048.0621,974.4273,570.3768,843.3569,3.6,1747.3041,19667.8039,0,0,0,0,0,0,0
0,2816.5996,1160.9242,4624.7426,1684.6875,0.9,0,2153,1546.4401,1031.82,0,534,32,0,0,0,1305.28,982.3819,1031.6571,1068.2919,1632.6032,0,1182.3616,52,3013.6792,1363.4909,1473.7527,486.001,755.3437,1260.19,552.0688,0.81,665.3859,2983.4293,1045.2699,873.5649,602.7906,867.7802,3.5,1740.7127,19970.2068,0,0,0,1,0,0,0
1,2808.911,1059.9317,4815.212,1699.522,0.7,0,2758,1858.1393,957.4987,1,543,29,0,0,0,1227.5617,970.1476,956.938,1374.2412,1582.6272,0,1122.2438,36,3258.2331,1307.8821,1409.7165,521.1488,730.1684,1269.5939,562.3241,0.49,578.8968,2975.8739,977.017,877.7466,633.0531,775.1386,3,1672.2686,20222.3643,0,0,0,0,0,1,0
0,3008.4172,1065.7813,5033.8087,1699.5822,-0.4,0,3630,2189.9791,892.226,1,654,29,0,0,0,1269.0243,951.0715,882.2542,1558.3154,1699.7198,0,1026.0213,35,3736.9267,1276.415,1383.1168,470.0364,702.3097,1295.1382,507.3438,0.16,591.7059,3154.2415,896.1653,886.4459,579.4513,746.8165,2.8,1704.994,21420.8069,0,0,0,0,0,0,0
3,3700.5412,1078.443,5798.6708,2077.9551,-1.7,0,4137,2240.3257,1015.6965,1,905,31,0,0,0,1403.997,1041.3257,941.8321,1622.1074,1909.7167,0,1146.1821,34,4175.1044,1290.1995,1501.48,471.4909,721.0145,1379.2063,478.6264,2.89,622.002,3973.6604,917.0961,801.7977,505.1516,745.109,2.2,2123.0683,25260.1969,0,0,0,0,0,0,0
3,3839.9021,1000.8044,6041.0025,2093.9431,-2.6,0,2757,2253.256,880.7411,2,730,35,0,0,0,1246.116,889.6418,855.3406,1557.8975,1760.4638,0,951.9932,33,4419.1781,1262.536,1409.6378,499.3686,673.3507,1237.8793,497.7653,6.76,571.6492,4167.7493,938.6701,840.2927,537.752,746.7407,0.7,2169.1348,25901.0115,0,0,0,0,0,0,0
1,3759.2817,989.9876,5777.427,2158.7032,-2.5,0,3519,1904.7227,849.1998,4,652,34,0,0,0,1224.347,829.998,825.7104,1269.1329,1628.7147,0,960.5351,26,4050.6744,1226.7881,1394.9223,482.9153,637.75,1114.4729,489.8588,6.25,595.7314,4063.2589,895.873,790.273,469.6017,732.5094,2.5,2048.6651,24881.6473,0,0,0,0,0,0,0
2,3591.9289,891.6476,4976.072,2055.1527,-3.5,0,4445,985.2175,816.937,0,824,37,0,0,0,1122.9576,784.0163,827.717,849.88,1508.3825,0,915.8512,30,3229.9279,1179.2421,1346.114,530.3913,653.1591,1053.7061,463.3358,12.25,557.9976,3757.592,810.0082,824.7854,415.4266,705.2109,0.8,1966.2933,22431.4633,0,0,0,0,0,0,0
0,3559.623,829.5264,4907.8057,1921.5068,-4.4,0,1263,818.371,805.8697,2,384,41,0,0,0,1056.3934,754.1582,769.299,555.8951,1373.7068,0,910.2341,39,3015.9655,1179.462,1351.0216,464.2915,627.6015,1036.0955,463.4324,19.36,556.9318,3695.7545,750.2842,825.1418,452.6118,719.7761,1,2054.8981,21880.282,0,0,0,0,0,0,0
0,3445.6412,740.6995,4923.6254,1814.2849,-5.1,0,304,618.6153,712.0011,0,171,42,0,0,0,961.1983,697.7786,732.9114,493.0383,1260.9501,0,712.8872,38,2741.6409,1189.3007,1226.3562,430.4211,553.6753,894.8169,410.0242,26.01,481.9518,3633.3975,669.7334,772.3474,337.0844,655.5735,1.5,1900.2941,20946.1903,0,0,0,0,0,0,0
1,3471.05,742.1624,4946.6068,1816.806,-5.6,0,1,638.3783,691.204,1,65,45,0,0,0,961.5483,676.3594,718.6989,485.2308,1231.2925,0,707.5146,39,2804.8499,1182.2962,1263.7848,463.7496,522.324,912.2503,413.5405,31.36,476.1428,3617.2127,676.7742,781.3908,338.3385,660.1451,1.3,1906.1708,21057.7735,0,0,0,0,0,0,0
0,3447.8615,756.5019,4938.8003,1798.4028,-6,0,0,670.9914,703.2812,0,17,48,0,0,0,949.3753,686.2011,717.0778,517.4785,1212.7513,6,701.5286,37,2803.609,1207.2392,1237.7062,482.5646,524.8788,917.9087,414.4396,36,474.5378,3654.633,690.6971,782.5851,346.4119,660.0677,1.3,1921.6897,21015.4538,0,0,0,0,0,0,0
0,3435.3492,766.1009,4936.599,1784.7372,-6.6,0,0,668.6242,699.9549,0,19,49,0,0,0,958.5225,687.2364,721.3048,493.4241,1215.3463,0,695.8045,35,2798.212,1200.7445,1258.0358,475.468,501.0067,909.1889,409.597,43.56,484.7861,3691.7005,676.8048,781.3408,349.0026,644.3496,2.2,1950.5218,21070.5018,0,0,0,0,0,0,0
0,3440.3751,742.4207,4943.5125,1750.2316,-7,0,0,678.6348,709.6838,1,13,52,0,0,0,960.3698,688.3981,709.6823,500.7314,1226.9726,0,704.1617,36,2839.5731,1217.0649,1273.593,499.4808,515.8853,909.9922,398.82,49,469.9149,3698.9595,680.5889,776.3321,370.6127,642.6093,1,1935.9849,21109.2023,0,0,0,0,0,0,0
0,3451.7501,733.7693,4987.5214,1744.212,-7.2,0,12,670.3431,717.9554,0,37,52,0,0,0,974.0201,712.1095,717.0835,499.6189,1211.9458,0,711.3062,42,2820.9895,1200.6546,1268.6953,491.2428,524.7709,928.8003,407.5604,51.84,455.1418,3705.7365,699.9952,777.9506,381.632,650.1219,1.9,1945.8215,21136.6721,0,0,0,0,0,0,0
0,3478.0602,723.1921,4976.4909,1763.6548,-7.3,0,533,666.1173,718.1476,0,73,54,0,0,0,999.5204,711.5819,725.108,481.4079,1239.7007,0,730.8193,35,2842.5515,1206.3331,1260.0986,489.5298,521.3198,934.6902,413.3529,53.29,481.4927,3738.8821,699.1136,792.1598,404.7311,656.8425,1.8,1980.2451,21279.6839,0,0,0,0,0,0,0
2,3449.5003,794.6455,4927.9203,1765.5455,-7.6,0,879,646.3455,759.3347,0,165,55,0,0,0,990.0505,791.3077,743.6827,500.7994,1245.02,6,713.6146,40,2825.7755,1191.4505,1289.5483,456.4535,530.958,922.2871,425.3057,57.76,516.3436,3706.9504,729.8877,812.1216,364.1278,689.5152,2.4,1947.9,21158.1603,0,0,0,0,0,0,0
1,3343.4782,923.3035,4822.5069,1778.6537,-7.7,0,2390,652.1441,809.3612,0,409,57,0,0,0,1145.8054,825.7137,832.0302,457.4312,1409.0259,7,811.2247,41,2786.3893,1234.1795,1297.6226,426.4479,590.1475,1060.4327,446.152,59.29,504.9579,3566.3979,840.5197,799.4512,424.6022,709.0737,2.3,1900.0812,20904.1557,0,0,0,0,0,0,0
3,2930.9373,1067.3595,4545.3299,1620.1198,-7.5,0,4454,690.2456,885.6897,0,703,58,1,0,0,1093.0194,885.5022,924.6223,596.2558,1373.2947,7,884.67,44,2577.6412,1270.5417,1336.2544,402.2292,690.2943,1070.84,503.9147,56.25,530.0965,3203.5405,894.4149,850.2804,450.2952,763.5693,2.6,1828.1569,19415.2747,0,0,0,0,0,0,0
1,2718.9466,1124.7572,4190.6382,1555.5334,-6.4,0,2763,696.807,960.1705,1,563,56,0,0,1,1250.0208,987.0627,961.8928,676.0576,1338.0577,7,951.2107,31,2504.3141,1372.3668,1361.8976,445.0286,713.9206,1089.6847,546.9377,40.96,565.6465,2922.5586,932.4923,920.0955,513.298,786.12,0.9,1709.1042,18301.0504,0,0,0,0,0,0,0
1,2741.5037,1068.1668,4145.0578,1564.3917,-4.4,0,1469,821.3495,1052.7098,0,339,50,0,0,0,1269.4163,1022.4542,976.2988,755.8631,1448.5316,8,1056.0268,44,2575.883,1388.2712,1465.8649,435.2444,719.9369,1170.7645,544.8752,19.36,584.6982,2833.1156,980.5778,909.8634,480.8359,826.4779,1.3,1720.2381,18494.5864,0,0,0,0,1,0,0
4,2697.6369,1056.1659,4107.8265,1592.4525,-2.4,0,1379,910.7332,1133.1315,3,308,46,0,0,0,1204.6195,1017.8358,965.6046,883.0221,1439.6284,10,1092.4421,46,2610.7795,1364.9849,1435.3185,516.8689,710.4745,1259.185,507.085,5.76,623.0919,2958.7394,1006.2098,936.9902,517.5629,823.1101,1.5,1617.9179,18460.2996,0,1,0,0,0,0,0
2,2742.3477,1056.7712,4277.7087,1603.4921,-0.6,0,1599,980.6779,1089.3076,3,370,41,0,0,0,1232.9358,940.0276,998.6057,757.1266,1483.1251,10,1059.2734,54,2861.982,1234.861,1453.2256,432.2067,749.1417,1198.9597,503.3555,0.36,619.2322,2968.0072,937.6466,978.1981,488.8472,789.9385,2.3,1683.5546,19073.443,0,0,0,0,0,0,0
2,2726.1302,1169.2213,4358.3839,1671.4248,0.5,0,1782,1147.1794,1126.269,2,467,37,0,0,0,1328.1765,1029.7398,1010.9872,937.2301,1521.8152,10,1086.3815,52,2921.7887,1238.3729,1521.5787,467.2198,743.1703,1196.0328,516.0204,0.25,611.5315,2865.9786,990.2168,950.5563,632.8631,817.3868,2,1654.6865,19241.7866,0,0,1,0,0,0,0
0,2752.27,1130.985,4520.3603,1728.0743,1.3,0,1826,1354.9482,1152.9498,2,409,35,0,0,0,1314.2073,1001.8198,1033.8839,1004.7249,1510.499,10,1130.2733,51,3029.5296,1251.788,1522.5026,523.4519,734.7522,1243.6034,552.1517,1.69,619.8731,2883.6704,1006.2126,961.8978,580.2782,818.6951,2.3,1752.1457,19699.0519,1,0,0,0,0,0,0
1,2861.2712,1054.2821,4615.5504,1729.8699,1.7,0,2153,1536.2369,1094.2499,0,534,36,0,0,0,1290.724,928.5539,996.866,1200.7496,1541.0543,10,1088.9487,49,3088.8297,1327.7908,1544.8454,523.4234,703.9489,1241.8475,537.0426,2.89,610.056,2964.5801,1004.2336,944.3051,574.8059,810.0181,1.5,1734.3122,20080.3132,1,0,0,1,0,0,0
1,2938.594,1026.7982,4898.5381,1712.6398,1.8,0,2758,1802.8236,1039.0558,1,543,36,0,0,0,1226.5677,976.748,973.3887,1370.8304,1560.9858,10,1060.5371,49,3218.7427,1277.2771,1415.5244,462.081,680.9115,1209.665,531.5554,3.24,577.2199,2991.8163,959.1355,925.7484,541.2881,774.7603,1.3,1648.9586,20385.7997,1,0,0,0,0,1,0
1,3081.7565,1006.8772,5166.1776,1729.9652,1.4,0,3630,2114.3699,1004.9255,1,654,38,0,0,0,1240.6573,985.0915,932.8818,1708.9523,1602.4372,10,996.8984,50,3592.0114,1270.6503,1433.8211,517.6759,680.438,1202.3741,478.1139,1.96,583.7802,3189.9537,919.3602,905.2865,504.9309,746.9095,1.2,1752.6285,21548.7512,1,0,0,0,0,0,0
0,3632.8523,978.198,5840.3126,2067.4543,0.7,0,4137,2328.6729,1065.8853,3,905,42,0,0,0,1284.3955,974.52,1012.0697,1878.2507,1690.9901,10,1061.4715,73,4045.7786,1235.673,1632.7299,476.6288,688.5434,1216.5459,505.533,0.49,610.5533,4007.6916,971.0346,915.633,458.4481,752.8192,2,2206.7941,25124.6035,0,0,0,0,0,0,0
0,3848.3147,924.0806,6094.8715,2101.4152,0.1,0,2757,2301.9008,980.8542,1,730,42,0,0,0,1211.9287,918.758,946.7451,1799.2747,1632.2916,10,1052.2321,82,4130.0855,1231.2718,1648.1679,473.301,675.8487,1131.2558,471.6176,0.01,603.7624,4106.3751,850.6365,882.3974,434.1231,704.3916,1.3,2138.6823,25700.2038,0,0,0,0,0,0,0
0,3763.9719,911.6234,5873.572,2034.7251,-0.6,0,3519,1942.693,941.1628,1,652,44,0,0,0,1176.7038,907.1108,908.1559,1485.5817,1521.6794,9,1062.8854,78,3839.492,1247.5894,1540.7638,486.9643,588.2312,1146.0455,487.8744,0.36,615.0753,4059.1331,830.883,882.0477,461.3982,744.3104,1.6,2075.4238,24708.7611,0,0,0,0,0,0,0
0,3534.1431,924.0112,5143.4073,1944.6477,-1,0,4445,1128.991,923.382,1,824,46,0,0,0,1173.1242,870.0983,875.9373,842.9634,1523.1841,8,931.2939,68,3155.8753,1226.8523,1419.2462,492.7192,600.2506,1114.4628,460.746,1,600.2293,3809.9785,838.5855,892.3545,455.1051,747.4844,2,2035.6102,22566.0924,0,0,0,0,0,0,0
0,3534.5626,832.5151,4978.618,1871.5158,-1.3,0,1263,800.6874,881.9749,1,384,46,0,0,0,1098.9758,810.0104,828.5044,617.4476,1353.0831,7,851.1446,67,2888.0512,1162.5476,1356.5203,467.948,568.3649,1043.1623,428.6366,1.69,585.3484,3749.5508,769.7463,881.1481,460.7364,718.5013,2.2,1985.1965,21717.0983,0,0,0,0,0,0,0
0,3505.2319,738.7464,4996.1149,1805.2209,-1.9,0,304,657.2524,731.6472,0,171,48,0,0,0,1001.2015,734.4792,726.2676,485.1722,1312.6947,8,733.4287,69,2725.8432,1168.7657,1222.6284,486.8413,551.5991,911.5343,426.4844,3.61,525.774,3681.0111,711.664,812.207,311.6862,624.9407,1.2,1873.6803,21122.4254,0,0,0,0,0,0,0
0,3497.8968,736.2446,5039.1197,1809.4288,-2.5,0,0,677.9427,725.8642,0,71,53,0,0,0,1013.7634,741.1644,728.9382,495.0426,1281.6702,7,724.9956,66,2765.4938,1133.0606,1235.1833,458.345,526.3638,883.1899,442.0276,6.25,505.4817,3692.5747,692.9651,796.1369,327.3134,639.6066,1.7,1899.173,21220.5403,0,0,0,0,0,0,0
0,3499.6137,718.045,5004.5189,1830.4885,-3.1,0,0,694.4675,714.7589,0,23,53,0,0,0,1013.8123,713.5802,740.8782,476.8808,1269.0922,0,728.1194,70,2786.1166,1130.471,1239.2033,477.0877,521.766,868.5323,422.3068,9.61,504.6834,3684.6999,681.3852,780.6793,340.2212,632.9334,1.5,1905.1784,21218.9115,0,0,0,0,0,0,0
0,3534.4788,748.7977,5008.0168,1811.3189,-3.7,0,0,708.0799,720.518,0,17,55,0,0,0,983.5934,721.393,720.3157,513.6014,1245.3405,0,719.3336,71,2818.2734,1164.3847,1228.5692,418.0031,516.9671,875.802,439.6261,13.69,511.5867,3680.4839,680.7326,773.2306,317.2813,645.6399,0.9,1919.9065,21246.388,0,0,0,0,0,0,0
0,3545.7381,736.15,4966.1025,1821.6173,-4.5,0,0,714.7073,714.0227,0,21,59,0,0,0,1003.4115,716.1862,705.6134,515.5136,1225.0948,0,707.9885,60,2778.3579,1155.9727,1239.2938,419.6764,519.2479,876.4111,447.5487,20.25,518.6519,3711.7306,672.359,763.1355,330.15,660.754,1.6,1928.0063,21215.9413,0,0,0,0,0,0,0
0,3545.0453,737.8118,5015.1474,1821.7793,-4.8,0,7,703.6267,707.7436,0,36,62,0,0,0,998.7819,719.3895,713.8558,501.3521,1234.8361,0,680.0894,59,2780.5806,1179.1844,1240.7358,422.1544,514.7797,865.3585,430.2526,23.04,491.9447,3741.9028,700.7122,789.372,336.2309,652.4215,2.1,1916.0988,21296.1261,0,0,0,0,0,0,0
0,3509.9574,746.7405,5054.0981,1812.68,-4.6,0,549,712.9253,716.611,0,79,62,0,0,0,1008.8125,758.696,738.4226,474.9079,1215.4999,0,717.04,58,2767.0336,1194.9703,1261.5443,443.4311,520.5682,895.7122,453.3727,21.16,520.7774,3712.881,700.029,834.819,339.4033,634.9939,2.8,1922.7526,21256.4469,0,0,0,0,0,0,0
1,3477.111,759.8974,5032.8659,1838.6591,-5.4,0,840,698.6146,758.5705,0,190,60,0,0,0,1026.215,801.0049,738.4536,480.9182,1265.0238,0,731.6237,57,2765.6896,1190.9673,1286.6959,426.0456,557.2018,910.1391,415.8532,29.16,533.0984,3704.9738,704.4742,829.4821,334.1769,665.6662,2.2,1902.8353,21273.8544,0,0,0,0,0,0,0
1,3349.1429,866.0032,4911.043,1850.4013,-5.5,0,2408,690.8519,828.1219,0,382,60,0,0,0,1094.459,895.3446,768.5667,477.8777,1350.7484,0,789.0511,57,2712.3928,1197.7868,1334.6531,433.8309,614.6091,1114.3119,469.4233,30.25,551.6661,3621.1591,821.6775,848.9536,399.6969,703.2221,1.5,1908.0433,21037.5839,0,0,0,0,0,0,0
6,2965.945,966.3935,4577.0961,1708.304,-5.9,0,4521,692.9302,932.0352,0,798,62,1,0,0,1205.135,982.1754,911.872,529.3628,1443.8821,0,905.0192,62,2510.2592,1380.4266,1311.672,434.9017,667.8144,1056.3386,475.536,34.81,584.2306,3240.4111,860.2866,830.0255,378.0776,746.6684,2.5,1737.5508,19495.1203,0,0,0,0,0,0,0
1,2707.7563,1054.5811,4154.1002,1618.895,-5.1,0,2779,852.1718,980.0643,1,535,62,0,0,1,1343.5304,926.4729,950.1574,729.1295,1442.563,0,1037.6785,67,2491.2461,1451.9185,1286.8968,429.1649,728.4245,1179.7429,526.9562,26.01,608.15,2870.9255,988.9927,853.937,362.3099,769.8042,2.3,1638.3826,18210.7655,0,0,0,0,0,0,0
3,2676.2793,1093.3679,4060.0781,1528.1069,-3,0,1542,898.2249,1061.6199,2,383,53,0,0,0,1315.2247,1092.3515,933.4435,804.439,1469.5658,0,1089.7515,62,2490.9356,1390.8253,1331.1931,444.5838,759.5426,1182.1001,546.0655,9,617.7173,2875.7551,962.7143,924.8026,405.5688,790.2159,2,1607.1841,18039.098,0,0,0,0,1,0,0
0,2675.3376,1042.8067,4105.3856,1593.5672,-1.1,0,1360,967.8594,1097.5142,1,321,41,0,0,0,1253.2676,1048.5879,963.9306,849.8831,1455.9611,0,1086.4054,52,2506.3805,1357.3101,1413.5717,484.4217,729.1875,1166.1954,500.0299,1.21,615.4118,2923.9935,989.263,837.6758,492.251,787.3777,2.7,1671.6272,18345.8244,0,1,0,0,0,0,0
3,2734.7321,1041.5243,4231.7063,1620.3242,0.3,0,1634,1095.7959,1125.6536,0,378,35,0,0,0,1267.8483,1084.259,950.0097,733.1055,1487.4814,0,1139.3816,58,2629.1948,1392.7596,1420.2365,456.497,735.0112,1153.743,480.4861,0.09,640.4325,2888.7594,982.0331,928.5626,589.6873,810.9914,3.4,1741.5465,18753.9812,0,0,0,0,0,0,0
2,2742.9254,1091.2253,4400.8707,1631.5152,1.7,0,1901,1286.7591,1147.7357,3,473,33,0,0,0,1278.4626,1148.392,972.8018,777.0189,1491.6646,0,1117.7551,53,2803.6428,1310.6514,1465.8026,477.161,763.659,1167.8932,496.6182,2.89,685.8402,2940.9951,1007.8737,943.9138,651.9014,780.7081,4.2,1704.2663,19181.6827,1,0,1,0,0,0,0
2,2735.4908,1141.7671,4588.4278,1639.3873,2.8,0,1856,1562.5994,1131.1083,0,507,31,0,0,0,1348.6224,1085.1446,1039.1849,927.6003,1595.6954,0,1152.1156,59,2948.9347,1335.756,1441.1287,540.113,754.8811,1218.2919,509.4384,7.84,675.4948,2929.4599,950.2714,958.0808,696.3489,802.4767,4.2,1705.1164,19583.641,1,0,0,0,0,0,0
0,2829.0337,1077.7064,4653.4628,1717.7176,2.8,0,2286,1709.2088,1085.9842,1,513,31,0,0,0,1323.6466,1116.6357,1002.07,1058.8059,1579.6087,0,1105.1518,67,3110.9762,1381.4521,1340.4747,559.5933,764.9445,1203.0604,491.9404,7.84,646.3314,2948.0913,993.8487,919.131,632.4625,771.9594,2.6,1749.2959,19928.6609,1,0,0,1,0,0,0
0,2910.6127,1080.6341,4895.5607,1731.0035,3.1,0,2830,2001.143,1051.2128,2,555,31,0,0,0,1254.171,1016.6768,1032.0568,1386.7166,1534.2658,0,1086.183,49,3306.7045,1245.2536,1330.4894,595.5164,734.6416,1170.4626,489.8572,9.61,620.9333,2930.3581,910.2923,890.8632,599.5385,772.0241,1.6,1643.9713,20282.966,1,0,0,0,0,1,0
1,3020.0523,1072.8606,5185.5534,1780.3294,2,0,3608,2248.4339,1005.8055,1,647,33,0,0,0,1323.9564,992.8577,988.0769,1688.565,1627.733,0,1038.2229,49,3729.0274,1243.5413,1347.7172,536.4125,714.9201,1212.9772,540.4582,4,591.2743,3113.5551,922.8827,847.6854,609.2916,729.1137,2.2,1696.5351,21500.5029,1,0,0,0,0,0,0
