"y","bus_passenger","past_rent","temp","sub_passenger","m5","wet","sunny","f15","m50","most_use","m35","m20","f30","f45","f20","m30","m25","f0","f70","wind","m0","m70","m55","m40","f60","f65","m45","f25","f40","m60","m65","f50","dust","f35","f55","X18_19","cloud","X17_18","rain","weekend","semester","X22_23","X1_2","X7_8"
0,12,0,-1.2,0,819.8517,49,0,1045.5027,760.1568,22475.3885,1316.585,3421.9211,1824.4079,763.6703,5513.7239,1844.8064,3709.7164,353.798,1178.5597,2.4,443.6149,801.154,719.0851,874.506,617.4269,526.2394,958.52,3588.082,724.2202,524.344,394.5484,671.3284,53,1256.1458,657.4585,0,0,0,0,1,1,0,0,0
0,7,0,-1.4,0,821.6437,48,0,1059.2288,762.4036,22447.6478,1286.8468,3395.4242,1821.1116,775.0347,5550.8891,1815.8969,3721.6621,360.1697,1178.8215,2.4,420.4723,789.4396,736.043,904.561,605.9807,511.6395,961.5759,3617.85,725.4205,516.6967,396.4204,682.1069,52,1237.9671,661.8677,0,0,0,0,1,1,0,0,0
0,15,0,-1.5,7,800.7039,47,0,1060.1039,768.3449,22453.4046,1295.5562,3351.6736,1843.9636,778.0672,5578.5322,1827.9319,3701.4776,369.9566,1173.4313,1.6,427.3391,801.2095,743.6591,873.7034,607.1531,522.0288,982.7569,3618.7482,725.8024,500.8175,390.4377,670.4072,58,1235.5213,658.3797,0,0,0,0,1,1,0,0,0
0,46,0,-2.1,182,788.4338,47,0,1068.5817,766.5113,22368.0204,1289.9741,3345.7629,1845.6432,762.0493,5546.5121,1822.3625,3650.022,375.0778,1172.5718,1.4,427.1696,808.9421,756.4941,882.6866,603.2844,505.9676,976.7013,3612.5812,713.6936,517.782,398.3483,674.7778,57,1255.1624,663.1837,0,0,0,0,1,1,0,0,0
0,70,0,-2.5,284,789.6746,47,0,1038.3664,761.9243,22257.7121,1273.817,3308.2019,1865.3518,762.346,5477.0035,1840.0653,3637.6197,375.629,1162.731,1,442.761,849.1706,718.7131,879.0189,601.3114,540.5549,960.7497,3572.4583,722.9593,512.404,381.2847,703.173,55,1283.1946,702.2854,0,0,0,0,1,1,0,0,0
0,90,0,-2.9,453,788.3366,46,0,1018.2038,773.5877,22065.4452,1255.5909,3279.8089,1832.9283,776.8984,5427.4273,1851.7831,3600.7015,337.385,1144.794,1.7,436.6664,822.1616,731.4339,880.3176,615.8657,543.8738,981.477,3591.5758,691.2652,543.4751,378.2591,722.8775,55,1225.6294,668.4814,0,0,0,0,1,1,0,0,1
1,171,1,-1.9,819,791.6674,43,0,1034.5045,783.0422,21681.3033,1268.1566,3215.302,1821.7624,770.884,5251.7363,1866.3833,3530.5476,394.9578,1160.531,2.5,458.4149,793.9189,738.5064,937.125,611.0338,546.2643,1003.3846,3474.5971,701.6038,573.5354,394.7027,720.455,65,1252.818,700.8357,0,0,0,0,1,1,0,0,0
1,222,1,0.1,1121,815.1009,37,0,1016.8715,797.4107,21315.4377,1260.5303,3221.0807,1806.5157,754.812,5120.8068,1815.3928,3463.7617,361.7732,1204.0175,3.2,471.7252,763.7898,737.6649,894.313,627.9999,522.7109,982.5415,3370.0796,706.4864,542.2615,393.1225,710.6689,64,1257.2701,693.8387,0,0,0,0,1,1,0,0,0
0,192,0,1.6,1032,853.2072,31,1,1033.8046,781.1163,21309.4826,1336.2925,3206.0633,1771.5513,814.5834,5038.0861,1871.793,3482.8483,400.4212,1218.0247,3.2,471.0279,765.2495,762.1078,917.1006,623.3832,521.3931,957.8715,3316.0134,780.6026,579.9237,352.7092,719.223,80,1286.8347,728.5611,0,0,0,0,1,1,0,0,0
0,210,0,2.4,1085,916.6972,26,1,1069.2117,852.2919,21699.6869,1394.9975,3226.1047,1872.0651,834.4777,5042.6835,1909.168,3494.3193,409.9641,1248.1238,2.7,560.5477,763.3582,765.5601,976.92,660.5717,539.8302,1064.9285,3384.5006,825.271,582.2061,407.6772,748.0774,70,1375.8482,779.234,0,0,0,0,1,1,0,0,0
1,305,2,3.6,1434,976.346,25,1,1246.9652,827.6208,22452.7206,1597.5392,3347.119,1974.7438,904.0931,5178.9435,2031.3494,3571.3527,481.4057,1257.0063,3.2,653.4587,852.4076,832.4788,983.0795,658.3447,557.8204,1097.0417,3408.5276,869.692,650.6521,453.9616,832.9617,62,1343.1454,800.8722,0,0,0,0,1,1,0,0,0
3,403,1,4.3,1628,1205.6293,23,1,1486.998,818.1929,22917.7335,1576.3822,3431.0047,1968.0959,917.653,5325.7925,2053.3035,3585.4233,669.7349,1346.8945,3.2,647.0723,803.6658,803.0735,1004.5455,647.9767,589.2454,1130.0485,3598.5897,923.506,607.5594,433.8789,902.1059,63,1379.1417,872.1044,0,0,0,0,1,1,0,0,0
3,370,1,5.8,1665,1289.4066,22,1,1540.5888,840.4161,23678.0887,1597.401,3726.3054,1956.0306,856.1816,5502.9174,2109.9525,3618.4863,767.3516,1308.4066,3.4,670.6335,857.6813,757.6077,1053.8437,693.5925,617.7905,1115.4016,3752.2293,1004.1844,600.2919,412.4244,895.9747,51,1414.7662,885.922,0,0,0,0,1,1,0,0,0
4,387,2,5.6,1936,1433.9699,21,1,1821.2522,851.5671,24472.8179,1579.7934,3904.835,2077.0955,941.7556,5648.9785,2191.8313,3763.9136,686.4102,1212.5491,4.7,707.726,853.314,801.2294,1043.6018,640.9829,618.5009,1206.5433,3796.0075,955.6996,596.5904,445.5705,895.2362,48,1510.3631,904.6985,0,0,0,0,1,1,0,0,0
2,424,3,6.7,2087,1660.5405,20,1,2022.2525,882.6929,25264.4222,1578.84,4149.8265,2090.265,981.4236,5879.3766,2216.6413,3945.1505,688.0468,1168.6998,3.1,787.9412,833.1517,793.9599,1120.1993,646.6209,579.5843,1150.7773,3955.6084,947.6773,592.4057,466.4944,881.2281,52,1448.7139,868.1026,0,0,0,0,1,1,0,0,0
3,443,3,6.1,2124,1965.0622,21,1,2395.7025,879.6646,26362.0953,1668.7309,4461.2776,2116.0221,962.3962,6226.3893,2154.6223,4197.9582,760.1421,1196.3023,3.9,750.2145,850.2041,800.0635,1022.9674,639.1392,620.7531,1090.1992,4169.1584,927.4111,622.6598,430.6503,864.0063,40,1367.9365,890.8577,0,0,1,0,1,1,0,0,0
5,423,4,4.4,2230,2324.7777,35,1,2576.8609,894.4122,27535.9042,1596.3729,4886.2966,2158.298,934.1439,6592.487,2226.9285,4431.2922,666.1863,1274.6761,4.2,797.2384,849.9253,791.1145,1066.6334,606.6343,611.14,1053.4478,4275.2197,943.1069,609.2225,427.9599,850.3218,57,1369.0093,815.6904,1,4,0,0,1,1,0,0,0
2,423,5,2.6,2090,2255.7967,41,1,2505.1845,893.8933,27829.8859,1595.4519,5068.6729,2110.8874,930.891,6765.3289,2208.6852,4466.5135,620.3618,1270.0783,3.9,665.2836,862.8697,805.1752,1033.7284,638.4129,579.5601,1081.2367,4297.6473,963.7381,564.8437,446.8625,808.4689,41,1316.6988,870.0662,0,0,0,0,1,1,0,0,0
0,425,4,2.1,2568,2177.0796,48,1,2447.6884,867.1342,27754.5682,1528.5192,5034.8783,2122.1042,896.5778,6792.46,2252.8989,4356.8535,526.8991,1217.4144,3,627.6271,855.5668,755.2475,978.894,653.201,582.8609,1054.2167,4310.6031,886.7027,571.3597,434.5472,833.308,25,1356.251,815.4585,0,4,0,0,1,1,0,0,0
0,389,0,1.6,2514,1914.6572,52,1,2088.8654,870.2758,27370.7346,1517.9514,4894.7962,2119.0352,894.5292,6681.5873,2184.1977,4319.2589,411.7216,1247.6808,3.3,618.5796,847.7328,768.3721,976.5104,648.7939,597.5607,1018.9438,4294.2965,872.8408,549.772,419.993,833.5323,19,1359.6114,812.6369,0,2,0,0,1,1,0,0,0
0,426,1,1,2622,1369.2976,56,0,1622.1483,816.4735,25302.5318,1404.3985,4333.3237,2019.7584,837.968,6123.5653,2065.1435,3971.1787,401.3507,1244.29,1,589.2422,849.6374,762.991,916.1254,657.796,582.2183,1005.2867,3984.6689,869.6827,567.8354,428.3481,796.9491,27,1400.4948,750.4477,0,4,0,0,1,1,1,0,0
1,293,0,0.1,1572,831.6678,54,0,1174.4343,745.9802,23001.6349,1321.6679,3584.6438,1923.298,748.4075,5621.2479,1848.6774,3676.3179,339.002,1177.7104,1.8,471.9551,773.81,723.9956,861.4478,600.3157,510.3221,962.2698,3818.3471,760.1264,504.2594,396.8642,718.7118,23,1207.4349,619.438,0,3,0,0,1,1,0,0,0
0,100,0,-0.4,1,762.6376,51,0,1113.8198,752.9099,22884.5816,1286.4477,3531.8242,1924.2533,717.6333,5567.443,1836.0207,3692.8777,311.1989,1157.2446,1.8,476.4614,783.6784,740.908,864.1904,595.0942,499.127,980.0235,3811.546,766.3886,497.8582,392.1239,722.9042,28,1234.169,623.2611,0,4,0,0,0,1,0,0,0
0,28,0,-0.9,0,772.1701,56,0,1094.8364,742.5593,22844.98,1282.3473,3511.8367,1924.0385,730.4348,5584.4534,1822.046,3679.124,317.1443,1144.7548,1.4,473.0289,788.079,745.9094,864.9769,595.9316,511.8018,950.2084,3800.162,762.8234,505.4075,381.5527,734.1835,35,1240.9721,606.7605,0,7,0,0,0,1,0,1,0
0,26,1,-1.4,0,775.7025,54,0,1073.5867,721.8465,22967.4276,1271.6377,3558.4801,1919.7293,759.9024,5616.2966,1832.148,3722.6671,317.2548,1157.8775,1.3,473.8501,771.159,762.3132,886.2446,595.7447,504.8527,967.6958,3792.2385,775.1543,510.2169,384.597,712.1941,33,1254.2303,607.7801,0,6,0,0,0,1,0,0,0
0,14,1,-1.9,0,772.4514,58,0,1098.0909,728.2283,22987.6978,1292.2234,3521.7095,1923.6467,753.2419,5657.456,1840.676,3712.8757,295.377,1147.9105,1,461.968,750.9152,745.3901,891.5512,596.2968,495.7278,947.5538,3794.1612,766.8347,502.5204,381.8686,719.8326,38,1244.9493,593.8732,0,5,0,0,0,1,0,0,0
0,30,0,-2,6,776.1631,58,0,1083.4963,704.9915,22975.9072,1299.1757,3507.693,1925.1032,736.5788,5653.914,1840.467,3712.4788,295.5024,1149.9352,1.8,469.2157,791.2301,744.172,877.3504,597.3883,493.5536,948.51,3795.1363,780.7036,507.3089,379.2104,713.3731,38,1241.9392,602.6733,0,5,0,0,0,1,0,0,0
0,74,0,-2.3,542,785.4709,56,0,1092.2456,707.7129,23003.0301,1305.1178,3506.4306,1937.685,745.7987,5687.5822,1837.9386,3719.8677,302.1575,1168.3657,1.6,485.7769,784.6312,765.3799,867.4083,620.309,489.6843,964.3769,3763.0815,773.8215,521.7076,404.5244,728.705,32,1245.3267,609.7579,0,6,0,0,0,1,0,0,0
1,166,0,-2.5,874,848.1016,56,0,1053.2903,741.4031,22812.4428,1302.2121,3448.1189,1909.5893,754.6241,5607.1186,1850.7717,3661.0075,304.884,1218.8153,2.1,456.1613,818.7832,763.3598,907.255,635.2489,521.1582,913.3598,3771.369,793.615,549.0689,405.4921,730.3871,40,1262.2557,655.8804,0,4,0,0,0,1,0,0,0
4,454,0,-2.6,2531,1046.8086,58,0,1160.9349,929.7542,22562.1237,1440.9189,3396.3245,1927.6175,836.7235,5450.7832,1827.7471,3505.4529,380.6233,1278.22,2.5,569.3479,805.6816,837.2643,1077.9477,703.6381,528.4685,1065.9893,3688.2398,879.8217,643.6743,433.0045,859.2832,40,1325.0398,711.3317,0,6,0,0,0,1,0,0,1
2,776,4,-2.2,4283,1104.7308,59,0,1180.5122,1015.6863,21503.9525,1399.5883,3372.3799,1798.8371,916.7352,5204.9384,1713.2566,3213.6469,322.8638,1348.6523,2.2,521.7974,893.6854,933.5032,1163.7584,764.2808,578.0733,1188.6528,3457.0913,1001.4249,666.55,462.232,946.3955,40,1344.214,806.6076,0,7,0,0,0,1,0,0,0
1,493,4,0.4,2596,1214.4938,58,0,1203.033,1016.4567,20558.3648,1332.2116,3330.9246,1721.8049,983.6402,4987.0686,1700.3709,2981.4363,279.2386,1460.4455,2.1,603.0993,926.8909,1005.0183,1148.1482,764.3131,610.1568,1239.0169,3087.371,1083.9664,695.1483,501.4042,932.573,41,1417.1769,900.3546,0,8,0,0,0,1,0,0,0
1,350,4,3,1449,1257.6377,51,0,1373.525,1083.396,20834.9132,1441.7726,3361.7745,1815.1978,1061.8614,5067.4169,1692.9232,2970.1146,279.4255,1482.9721,0.7,603.8128,917.9287,1023.3992,1177.1965,785.9939,601.3419,1208.9368,3052.3748,1117.6156,760.9478,489.7975,968.6329,54,1433.3388,990.2691,0,2,0,0,0,1,0,0,0
2,324,7,5,1431,1248.2215,41,1,1442.6468,1051.1967,21465.0783,1443.983,3597.4575,1778.4337,1109.2773,5248.0689,1792.037,3069.0469,293.6262,1409.5833,2.1,603.2419,941.7812,1047.9434,1125.6929,761.68,606.8416,1325.9192,3051.2378,1076.8465,766.134,474.1034,980.6344,62,1484.8135,971.0355,0,6,0,0,0,1,0,0,0
1,332,3,6.7,1566,1479.3382,34,1,1562.7121,1164.6448,22003.1886,1458.6737,3754.6711,1823.7885,1138.7914,5327.5455,1840.0753,3064.8286,340.8236,1397.7607,2.1,614.9504,968.0196,1035.3826,1167.1029,789.8565,573.2182,1278.9384,3174.175,1064.9045,756.7563,497.6439,1012.5582,56,1559.4309,994.6388,0,6,0,0,0,1,0,0,0
3,435,0,7.8,1793,1436.76,27,1,1460.7203,1102.9691,21971.6402,1467.7042,3837.5515,1732.9939,1115.0178,5381.4329,1809.1219,3029.1841,322.8275,1405.4685,2.7,732.0633,987.142,1075.6796,1219.787,751.7147,656.1148,1316.2635,3183.5302,1142.9062,749.3644,521.3526,1041.4163,51,1530.1215,1053.8863,0,8,0,0,0,1,0,0,0
1,432,4,8.1,1787,1509.0834,26,1,1695.6673,1095.0902,22647.6337,1536.0328,4050.849,1790.9342,1165.2594,5624.5278,1914.3433,3037.5383,318.8449,1416.9363,2.3,805.5156,947.2905,1056.3358,1196.956,732.5485,653.1104,1362.6711,3168.5316,1125.1565,724.432,540.0232,1086.4991,44,1524.8767,1106.8933,0,9,0,0,0,1,0,0,0
2,481,1,8.4,2152,1494.9729,29,1,1786.3275,1124.6533,22663.2855,1527.8755,4015.1964,1799.315,1185.0603,5644.7648,1886.85,3083.0272,462.8751,1322.7241,2.9,504.5616,974.6903,1053.2253,1200.4784,774.4157,644.8862,1313.3215,3165.5602,1175.4509,756.6744,519.5667,1063.5696,43,1540.6964,1138.5548,0,7,0,0,0,1,0,0,0
1,578,1,7.3,2732,1487.0145,31,1,1946.7006,1181.5212,22764.338,1478.5947,4083.0161,1770.6628,1155.0994,5810.9623,1902.313,3156.5483,498.2273,1240.7132,2.9,565.2799,960.1548,1044.9207,1164.8691,756.8944,649.5183,1291.593,3106.172,1141.5233,753.9107,496.2952,1019.9888,33,1456.0688,1060.1421,0,9,0,0,0,1,0,0,0
3,662,2,6.8,3365,1603.7811,34,1,2115.4995,1165.1598,23650.4111,1578.7801,4320.5001,1810.3734,1093.2819,6023.0394,1840.656,3333.8903,456.9772,1221.0601,2.9,456.1608,890.5789,976.3545,1182.6179,776.0789,658.826,1341.0075,3295.3129,1083.6102,714.7362,517.4587,1002.5931,43.5,1447.8589,1003.7236,0,9,1,0,0,1,0,0,0
8,854,2,6.1,3788,1862.6025,38,1,2257.1203,1158.7634,26567.9533,1878.5186,4568.2067,2160.5105,1120.738,6576.647,2129.2423,3784.2876,457.6765,1243.725,2.7,451.8752,946.9906,975.4415,1273.259,778.0495,648.3577,1551.8902,3866.1261,1117.2003,676.6834,530.1884,1056.6828,66.5,1604.4145,975.318,1,7,0,0,0,1,0,0,0
7,709,6,4.8,2478,1961.3045,45,1,2287.6342,1057.4566,27369.4237,1852.4673,4897.8019,2134.6016,1070.5852,6754.7932,2134.3802,3975.1632,405.2988,1341.219,2.8,531.362,985.1746,845.2754,1220.1087,769.9463,630.0363,1414.6552,4081.9258,1083.7651,714.769,532.7736,1004.9374,81.5,1538.2905,923.4704,0,6,0,0,0,1,0,0,0
4,480,4,3.7,2235,1830.9914,43,1,2036.6435,1016.57,26838.6297,1701.5993,4671.9977,2053.4274,961.7672,6724.3006,2059.0048,4047.0361,433.7499,1241.8005,2.3,466.3183,945.1819,849.5216,1175.6621,739.1708,622.1633,1314.3268,4133.999,1067.6393,697.6454,490.4885,963.6175,88,1447.2648,914.6915,0,4,0,0,0,1,0,0,0
0,452,4,2.9,2350,1712.4575,46,1,1747.8993,960.7135,26171.2556,1564.315,4479.8036,2024.7603,920.6771,6396.2294,2141.96,4024.3692,468.5397,1272.6925,1.7,497.4364,979.019,812.2175,1073.8675,717.6473,619.5722,1212.208,4101.9738,939.2525,669.5959,490.3424,893.9808,94.5,1437.8443,885.2752,0,5,0,0,0,1,0,0,0
0,463,2,2.5,2323,1348.5914,44,1,1480.6055,869.0024,24793.9205,1498.9378,4114.4333,1997.7821,849.1008,5882.6621,2027.1429,3866.604,438.0867,1212.3879,1.6,513.3392,945.3039,789.0931,1035.995,684.1181,610.2063,1152.2407,3974.9126,891.5812,624.946,472.7109,863.3937,100,1431.4457,827.1802,0,8,0,0,0,1,1,0,0
0,331,4,2.4,1071,812.0378,45,1,1119.5127,767.195,22975.2685,1265.4535,3509.2854,1929.4355,733.1438,5647.0159,1863.0044,3655.1606,328.1218,1219.6867,1.2,423.2523,851.9371,756.8757,890.7244,635.5104,529.0329,1041.2831,3810.6595,790.4834,556.7909,433.1997,735.1704,114,1295.2537,628.0069,0,5,0,0,0,1,0,0,0
0,215,0,2.1,2,775.6058,47,0,1116.0347,739.7001,22962.0257,1265.2073,3455.3277,1929.2863,741.4392,5684.9079,1893.2022,3665.4519,322.2824,1190.3933,0.3,449.9488,860.7543,722.6897,880.5309,623.0459,534.1844,1043.4254,3797.2972,796.0282,570.8328,421.3967,729.4375,129.5,1271.3452,639.111,0,7,0,0,0,1,0,0,0
1,44,0,2.1,0,764.3878,45,1,1100.1134,748.8412,22936.2926,1249.467,3414.8552,1952.3514,775.5723,5657.0029,1935.8326,3658.2067,317.2779,1191.1876,1.6,470.6631,858.1178,719.4497,902.6923,620.7208,529.6685,1059.6125,3804.5649,791.6398,557.5707,410.041,749.1205,35,1264.0119,628.997,0,6,0,0,0,1,0,1,0
0,27,0,1.6,0,757.8648,47,1,1150.5538,739.3418,22921.6392,1238.5467,3442.6162,1951.0563,779.4891,5700.9553,1928.2373,3579.5703,317.3187,1210.4997,1.1,449.4134,867.6037,706.1669,898.2003,612.6852,520.5454,1056.9036,3815.3361,782.8662,573.3184,409.9479,734.2212,30,1265.321,651.0465,0,0,0,0,0,1,0,0,0
0,11,0,1.2,0,766.7683,48,0,1153.5935,725.5648,22993.2551,1235.1886,3456.8223,1970.4844,769.8226,5694.6214,1935.7799,3612.4502,333.2954,1229.6536,0.6,449.9445,872.4377,708.6924,901.9328,628.4904,519.5861,1065.1909,3812.6504,785.317,572.6323,408.7754,727.4077,29,1275.2579,649.1077,0,8,0,0,0,1,0,0,0
0,33,0,1.7,4,792.2998,49,0,1124.5994,745.7818,22966.1508,1228.8907,3434.8115,1951.9281,789.2315,5715.7082,1935.9788,3620.4554,328.7759,1209.9045,0.6,451.0378,887.5478,709.4648,877.1276,611.5673,528.3152,1102.9021,3800.9528,812.8062,562.6089,413.6279,709.0099,28,1277.4253,649.1944,0,8,0,0,0,1,0,0,0
0,78,0,2.1,555,790.8756,47,0,1133.4417,740.5194,22930.102,1204.541,3425.824,1957.1445,783.7543,5691.7721,1919.4424,3653.2539,322.8008,1201.0818,0,449.1617,903.612,701.6917,912.3323,619.6596,514.5604,1090.6993,3826.9795,806.7382,555.8023,401.0148,711.2495,37,1251.1446,655.8924,0,8,0,0,0,1,0,0,0
1,190,0,2.2,850,793.4643,50,1,1118.7158,730.9285,22758.4971,1274.0717,3394.2556,1947.6633,779.4288,5586.238,1870.7446,3652.7937,345.1834,1174.5418,2.2,459.4855,899.1248,700.3129,905.8511,640.2861,549.2771,1128.5496,3764.3206,839.3245,602.9027,459.3616,732.266,38,1268.4096,671.3969,0,9,0,0,0,1,0,0,0
2,436,0,2.4,2382,965.0082,51,1,1179.3614,886.2839,22488.9257,1367.1372,3314.4619,1936.5566,901.7933,5415.3254,1928.002,3537.4063,343.2656,1158.4437,1.8,476.7361,867.4232,814.7981,1026.2107,650.0054,545.9186,1249.1694,3677.5563,897.089,593.3193,487.5397,834.6694,39,1312.48,765.4842,0,9,0,0,0,1,0,0,1
2,777,3,2.9,4199,1035.223,51,1,1251.6603,1014.7981,21385.0935,1314.9673,3330.4429,1840.2723,1032.7907,5234.7507,1740.3776,3159.068,243.97,1252.3312,2.5,536.5573,895.6153,922.4315,1118.9029,731.4744,526.7534,1323.6806,3387.2972,990.7179,664.6772,504.0169,897.1205,43,1377.9175,779.4483,0,9,0,0,0,1,0,0,0
2,499,5,4,2667,1020.4233,48,1,1330.0712,1041.2993,20892.8776,1517.3064,3287.4986,1766.3514,1097.6345,5050.2942,1755.3069,2971.4435,247.001,1363.968,2.4,601.7787,977.133,1031.4265,1148.2243,793.0264,571.9446,1332.4057,3126.7772,1111.1025,716.3232,515.7977,963.9636,50,1417.8994,901.1772,0,9,0,0,0,1,0,0,0
1,366,4,6.3,1521,1140.7664,46,0,1331.1676,1101.5472,21314.4834,1522.5451,3421.1312,1852.5829,1142.9923,5112.8916,1806.8829,2922.7637,264.9187,1499.5618,1,568.9997,1020.2792,1072.889,1202.2727,832.7442,610.8656,1359.8694,3158.2192,1122.5048,784.7996,524.0022,999.4022,49,1517.4668,952.381,0,7,0,0,0,1,0,0,0
2,294,1,8,1452,1401.9868,50,1,1476.927,1050.5945,21549.779,1485.9338,3610.9801,1836.9158,1123.7451,5228.2416,1779.3587,2999.7183,264.3835,1397.092,1.5,578.1949,991.5818,1075.6498,1189.4257,766.2796,620.3456,1321.0898,3055.2677,1081.0072,727.6359,544.5534,986.2762,52,1553.363,983.1992,0,4,0,0,0,1,0,0,0
0,379,3,10.1,1665,1353.7326,49,1,1572.3497,1056.4573,22005.0435,1483.3944,3790.839,1807.563,1149.6383,5355.4101,1730.0937,3091.9873,306.6894,1297.7546,1.4,592.0043,1039.2656,1107.3337,1231.6641,732.1879,624.2825,1382.8414,3217.2106,1125.989,746.2904,558.6517,1013.7649,79,1528.5454,1013.8822,0,5,0,0,0,1,0,0,0
0,401,6,10.8,1945,1385.8838,46,1,1676.5075,1087.4015,22253.7681,1522.1478,3810.2593,1832.1957,1130.9438,5461.3364,1745.5731,3155.0161,377.9932,1361.8444,2.9,722.2832,1006.8725,1078.1226,1355.5179,718.5834,619.1449,1359.6664,3191.209,1227.664,768.6272,510.2213,1084.839,98,1536.0307,1012.1204,0,7,0,0,0,1,0,0,0
4,431,0,11.3,1782,1395.7375,46,1,1726.0338,1188.1292,22323.6692,1567.0504,3811.9977,1800.1621,1126.0778,5480.7258,1724.4178,3129.5403,347.5811,1362.29,2.5,716.8105,1017.1217,1144.253,1255.3119,793.1397,632.306,1348.842,3285.0076,1231.457,775.003,531.414,1107.7575,102,1524.7675,967.1508,0,8,0,0,0,1,0,0,0
2,507,2,12.2,2290,1473.1781,45,1,1710.3048,1126.5392,22328.8482,1562.7687,3872.7796,1764.7984,1219.7878,5396.9342,1786.3818,3174.7184,305.6978,1362.3376,2.1,488.7192,877.686,1122.7647,1276.611,720.0997,649.6847,1356.0743,3225.383,1176.4673,753.071,560.1764,1101.2251,102,1545.0841,946.62,0,6,0,0,0,1,0,0,0
4,565,3,11.2,2756,1420.4814,49,1,1923.6808,1159.6049,22405.7223,1531.5842,3824.3514,1803.2712,1162.0718,5585.3373,1741.5797,3186.975,495.4844,1304.209,3.8,473.2796,923.6255,1052.6612,1243.5419,727.8752,621.4737,1309.4028,3221.4475,1081.7875,761.3448,599.1383,1042.4236,97,1511.176,957.1785,0,5,0,0,0,1,0,0,0
3,710,1,10.7,3558,1620.8522,50,1,1960.0179,1108.8543,23354.7048,1600.6822,3945.5315,1840.0147,1102.1964,5826.9475,1927.0594,3384.6168,460.3356,1328.6747,2.9,499.9085,965.7596,1006.4063,1262.6465,725.6855,632.5182,1274.7212,3283.7591,1031.5801,746.2588,604.5705,1039.6948,92,1546.0936,962.2835,0,3,1,0,0,1,0,0,0
6,885,5,9.2,4399,1710.9642,58,1,2235.1965,1134.9995,26962.8191,1799.7886,4496.1092,2229.3351,1131.6774,6484.9502,2235.8191,3908.0945,459.7512,1350.0245,2.1,462.7095,964.2687,906.3235,1378.7987,734.2872,635.6002,1388.6895,4163.7814,1082.3057,721.1552,566.7527,1073.5069,98,1644.941,976.0738,1,2,0,0,0,1,0,0,0
3,754,2,7.5,2770,1856.6098,64,1,2397.9149,1114.9467,28558.8988,1817.7098,4868.9132,2290.556,1095.3131,6959.466,2383.8116,4251.8774,405.532,1303.5309,2.3,400.9402,897.4033,918.1734,1298.9354,657.1163,624.9497,1361.8314,4396.4216,1022.676,722.9897,560.1809,1042.6844,80,1590.1432,962.6596,0,0,0,0,0,1,0,0,0
4,459,9,6.5,2581,1853.923,70,1,2244.362,1118.0089,29178.5963,1820.9103,4976.958,2240.9118,1088.0959,6981.171,2445.3188,4504.3316,424.0623,1331.5015,2.9,388.2297,896.8177,928.6451,1244.0104,658.4567,607.2679,1328.4502,4581.2382,889.9279,661.8533,538.3764,958.0453,63,1627.7566,871.2764,0,0,0,0,0,1,0,0,0
3,524,2,5.7,2489,1806.1294,73,1,2019.8075,1070.6695,28805.621,1776.4241,4939.2913,2240.9949,993.6823,6737.286,2461.054,4552.3143,361.0461,1367.3039,2.4,497.1515,893.6321,932.5322,1281.2957,696.8972,662.2925,1309.9869,4549.117,956.1584,665.8422,550.015,965.5231,42,1549.1394,878.5324,0,0,0,0,0,1,0,0,0
4,623,1,4.9,3891,1293.689,74,1,1688.0502,961.8307,26679.5339,1587.0466,4466.6057,2156.0393,891.1178,6364.2067,2214.1715,4235.0056,388.4926,1308.7746,1.5,505.2325,882.4526,840.0101,1144.4788,609.886,605.574,1174.9078,4261.5536,901.6991,586.4525,490.4713,922.2972,42,1394.9049,787.5654,0,0,0,0,0,1,1,0,0
2,539,6,4.2,2131,837.8424,77,1,1204.8251,758.9783,23495.7563,1315.4637,3622.5672,1967.7567,744.3464,5691.779,1935.9457,3835.2541,360.1285,1224.8249,1.4,441.1742,824.4942,772.0209,984.7622,609.1135,529.4744,1056.8765,3835.9265,761.8986,548.2382,425.8829,726.6989,28,1291.0634,654.8773,0,0,0,0,0,1,0,0,0
3,114,1,3.5,2,810.3787,78,1,1193.1762,738.1766,23157.3281,1280.1855,3538.7188,1958.4701,747.7625,5629.1082,1867.1661,3767.1758,364.4611,1239.9959,1.9,422.8889,829.5821,765.7186,926.7503,618.409,545.1612,1069.8859,3832.6605,754.2871,548.7165,424.2169,729.9561,35,1283.8431,618.8989,0,0,0,0,0,1,0,0,0
0,24,2,3.6,0,813.5188,79,1,1135.0532,733.5573,23109.0874,1222.8634,3506.9565,1958.1782,738.7631,5610.9702,1864.4641,3810.8072,350.2191,1229.8771,2,401.4454,853.9768,760.6767,908.734,605.0758,545.4562,1064.602,3842.8767,769.8938,556.0084,418.0627,724.6742,36,1291.9711,629.9345,0,0,0,0,0,1,0,1,0
1,9,1,3.4,0,782.845,82,1,1128.5812,736.544,23103.1396,1241.0802,3520.3629,1972.1703,756.7843,5628.1519,1892.2518,3745.9485,334.3156,1228.2594,2.4,396.7779,830.993,750.8911,937.4493,617.3194,550.6136,1059.3691,3818.9222,766.4313,558.1478,407.4201,726.0994,51,1284.2518,627.865,0,0,0,0,0,1,0,0,0
