"y","temp","rain","wind","wet","snow","cloud","dust","temp.sqr","sunny","semester","past_rent","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","m20","m25","m30","m35","m45","m50","m55","m65","f15","f20","f35","f65","bus_passenger","sub_passenger"
2,-2.5,0,2.5,34,0,0,26,6.25,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4050.6744,3759.2817,2158.7032,1628.7147,1224.347,989.9876,829.998,489.8588,1904.7227,5777.427,1394.9223,595.7314,652,3519
6,-3.5,0,0.8,37,0,0,30,12.25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3229.9279,3591.9289,2055.1527,1508.3825,1122.9576,891.6476,784.0163,463.3358,985.2175,4976.072,1346.114,557.9976,824,4445
3,-4.4,0,1,41,0,0,39,19.36,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3015.9655,3559.623,1921.5068,1373.7068,1056.3934,829.5264,754.1582,463.4324,818.371,4907.8057,1351.0216,556.9318,384,1263
1,-5.1,0,1.5,42,0,0,38,26.01,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2741.6409,3445.6412,1814.2849,1260.9501,961.1983,740.6995,697.7786,410.0242,618.6153,4923.6254,1226.3562,481.9518,171,304
1,-5.6,0,1.3,45,0,0,39,31.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2804.8499,3471.05,1816.806,1231.2925,961.5483,742.1624,676.3594,413.5405,638.3783,4946.6068,1263.7848,476.1428,65,1
1,-6,0,1.3,48,0,6,37,36,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2803.609,3447.8615,1798.4028,1212.7513,949.3753,756.5019,686.2011,414.4396,670.9914,4938.8003,1237.7062,474.5378,17,0
0,-6.6,0,2.2,49,0,0,35,43.56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2798.212,3435.3492,1784.7372,1215.3463,958.5225,766.1009,687.2364,409.597,668.6242,4936.599,1258.0358,484.7861,19,0
0,-7,0,1,52,0,0,36,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2839.5731,3440.3751,1750.2316,1226.9726,960.3698,742.4207,688.3981,398.82,678.6348,4943.5125,1273.593,469.9149,13,0
0,-7.2,0,1.9,52,0,0,42,51.84,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2820.9895,3451.7501,1744.212,1211.9458,974.0201,733.7693,712.1095,407.5604,670.3431,4987.5214,1268.6953,455.1418,37,12
0,-7.3,0,1.8,54,0,0,35,53.29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2842.5515,3478.0602,1763.6548,1239.7007,999.5204,723.1921,711.5819,413.3529,666.1173,4976.4909,1260.0986,481.4927,73,533
1,-7.6,0,2.4,55,0,6,40,57.76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2825.7755,3449.5003,1765.5455,1245.02,990.0505,794.6455,791.3077,425.3057,646.3455,4927.9203,1289.5483,516.3436,165,879
1,-7.7,0,2.3,57,0,7,41,59.29,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2786.3893,3343.4782,1778.6537,1409.0259,1145.8054,923.3035,825.7137,446.152,652.1441,4822.5069,1297.6226,504.9579,409,2390
8,-7.5,0,2.6,58,0,7,44,56.25,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2577.6412,2930.9373,1620.1198,1373.2947,1093.0194,1067.3595,885.5022,503.9147,690.2456,4545.3299,1336.2544,530.0965,703,4454
5,-6.4,0,0.9,56,0,7,31,40.96,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2504.3141,2718.9466,1555.5334,1338.0577,1250.0208,1124.7572,987.0627,546.9377,696.807,4190.6382,1361.8976,565.6465,563,2763
1,-4.4,0,1.3,50,0,8,44,19.36,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2575.883,2741.5037,1564.3917,1448.5316,1269.4163,1068.1668,1022.4542,544.8752,821.3495,4145.0578,1465.8649,584.6982,339,1469
0,-2.4,0,1.5,46,0,10,46,5.76,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2610.7795,2697.6369,1592.4525,1439.6284,1204.6195,1056.1659,1017.8358,507.085,910.7332,4107.8265,1435.3185,623.0919,308,1379
3,-0.6,0,2.3,41,0,10,54,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2861.982,2742.3477,1603.4921,1483.1251,1232.9358,1056.7712,940.0276,503.3555,980.6779,4277.7087,1453.2256,619.2322,370,1599
2,0.5,0,2,37,0,10,52,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2921.7887,2726.1302,1671.4248,1521.8152,1328.1765,1169.2213,1029.7398,516.0204,1147.1794,4358.3839,1521.5787,611.5315,467,1782
3,1.3,0,2.3,35,0,10,51,1.69,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3029.5296,2752.27,1728.0743,1510.499,1314.2073,1130.985,1001.8198,552.1517,1354.9482,4520.3603,1522.5026,619.8731,409,1826
1,1.7,0,1.5,36,0,10,49,2.89,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3088.8297,2861.2712,1729.8699,1541.0543,1290.724,1054.2821,928.5539,537.0426,1536.2369,4615.5504,1544.8454,610.056,534,2153
3,1.8,0,1.3,36,0,10,49,3.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3218.7427,2938.594,1712.6398,1560.9858,1226.5677,1026.7982,976.748,531.5554,1802.8236,4898.5381,1415.5244,577.2199,543,2758
3,1.4,0,1.2,38,0,10,50,1.96,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3592.0114,3081.7565,1729.9652,1602.4372,1240.6573,1006.8772,985.0915,478.1139,2114.3699,5166.1776,1433.8211,583.7802,654,3630
7,0.7,0,2,42,0,10,73,0.49,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4045.7786,3632.8523,2067.4543,1690.9901,1284.3955,978.198,974.52,505.533,2328.6729,5840.3126,1632.7299,610.5533,905,4137
2,0.1,0,1.3,42,0,10,82,0.01,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4130.0855,3848.3147,2101.4152,1632.2916,1211.9287,924.0806,918.758,471.6176,2301.9008,6094.8715,1648.1679,603.7624,730,2757
4,-0.6,0,1.6,44,0,9,78,0.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3839.492,3763.9719,2034.7251,1521.6794,1176.7038,911.6234,907.1108,487.8744,1942.693,5873.572,1540.7638,615.0753,652,3519
3,-1,0,2,46,0,8,68,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3155.8753,3534.1431,1944.6477,1523.1841,1173.1242,924.0112,870.0983,460.746,1128.991,5143.4073,1419.2462,600.2293,824,4445
1,-1.3,0,2.2,46,0,7,67,1.69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2888.0512,3534.5626,1871.5158,1353.0831,1098.9758,832.5151,810.0104,428.6366,800.6874,4978.618,1356.5203,585.3484,384,1263
4,-1.9,0,1.2,48,0,8,69,3.61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2725.8432,3505.2319,1805.2209,1312.6947,1001.2015,738.7464,734.4792,426.4844,657.2524,4996.1149,1222.6284,525.774,171,304
1,-2.5,0,1.7,53,0,7,66,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2765.4938,3497.8968,1809.4288,1281.6702,1013.7634,736.2446,741.1644,442.0276,677.9427,5039.1197,1235.1833,505.4817,71,0
0,-3.1,0,1.5,53,0,0,70,9.61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2786.1166,3499.6137,1830.4885,1269.0922,1013.8123,718.045,713.5802,422.3068,694.4675,5004.5189,1239.2033,504.6834,23,0
0,-3.7,0,0.9,55,0,0,71,13.69,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2818.2734,3534.4788,1811.3189,1245.3405,983.5934,748.7977,721.393,439.6261,708.0799,5008.0168,1228.5692,511.5867,17,0
0,-4.5,0,1.6,59,0,0,60,20.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2778.3579,3545.7381,1821.6173,1225.0948,1003.4115,736.15,716.1862,447.5487,714.7073,4966.1025,1239.2938,518.6519,21,0
0,-4.8,0,2.1,62,0,0,59,23.04,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2780.5806,3545.0453,1821.7793,1234.8361,998.7819,737.8118,719.3895,430.2526,703.6267,5015.1474,1240.7358,491.9447,36,7
0,-4.6,0,2.8,62,0,0,58,21.16,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2767.0336,3509.9574,1812.68,1215.4999,1008.8125,746.7405,758.696,453.3727,712.9253,5054.0981,1261.5443,520.7774,79,549
1,-5.4,0,2.2,60,0,0,57,29.16,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2765.6896,3477.111,1838.6591,1265.0238,1026.215,759.8974,801.0049,415.8532,698.6146,5032.8659,1286.6959,533.0984,190,840
4,-5.5,0,1.5,60,0,0,57,30.25,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2712.3928,3349.1429,1850.4013,1350.7484,1094.459,866.0032,895.3446,469.4233,690.8519,4911.043,1334.6531,551.6661,382,2408
13,-5.9,0,2.5,62,0,0,62,34.81,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2510.2592,2965.945,1708.304,1443.8821,1205.135,966.3935,982.1754,475.536,692.9302,4577.0961,1311.672,584.2306,798,4521
2,-5.1,0,2.3,62,0,0,67,26.01,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2491.2461,2707.7563,1618.895,1442.563,1343.5304,1054.5811,926.4729,526.9562,852.1718,4154.1002,1286.8968,608.15,535,2779
2,-3,0,2,53,0,0,62,9,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2490.9356,2676.2793,1528.1069,1469.5658,1315.2247,1093.3679,1092.3515,546.0655,898.2249,4060.0781,1331.1931,617.7173,383,1542
1,-1.1,0,2.7,41,0,0,52,1.21,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2506.3805,2675.3376,1593.5672,1455.9611,1253.2676,1042.8067,1048.5879,500.0299,967.8594,4105.3856,1413.5717,615.4118,321,1360
3,0.3,0,3.4,35,0,0,58,0.09,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2629.1948,2734.7321,1620.3242,1487.4814,1267.8483,1041.5243,1084.259,480.4861,1095.7959,4231.7063,1420.2365,640.4325,378,1634
4,1.7,0,4.2,33,0,0,53,2.89,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2803.6428,2742.9254,1631.5152,1491.6646,1278.4626,1091.2253,1148.392,496.6182,1286.7591,4400.8707,1465.8026,685.8402,473,1901
2,2.8,0,4.2,31,0,0,59,7.84,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2948.9347,2735.4908,1639.3873,1595.6954,1348.6224,1141.7671,1085.1446,509.4384,1562.5994,4588.4278,1441.1287,675.4948,507,1856
3,2.8,0,2.6,31,0,0,67,7.84,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3110.9762,2829.0337,1717.7176,1579.6087,1323.6466,1077.7064,1116.6357,491.9404,1709.2088,4653.4628,1340.4747,646.3314,513,2286
3,3.1,0,1.6,31,0,0,49,9.61,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3306.7045,2910.6127,1731.0035,1534.2658,1254.171,1080.6341,1016.6768,489.8572,2001.143,4895.5607,1330.4894,620.9333,555,2830
5,2,0,2.2,33,0,0,49,4,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3729.0274,3020.0523,1780.3294,1627.733,1323.9564,1072.8606,992.8577,540.4582,2248.4339,5185.5534,1347.7172,591.2743,647,3608
10,0.7,0,2.2,35,0,0,52,0.49,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4266.5776,3563.6936,2104.0734,1815.3616,1401.9515,1110.6809,971.3395,473.8679,2386.5336,5945.3535,1525.5951,612.8807,883,4116
6,0,0,3.2,37,0,0,49,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4410.9092,3689.5483,2108.0514,1747.9277,1343.4769,1009.3917,875.3681,451.1185,2314.445,6224.9751,1429.8093,572.4298,756,2681
5,-1.2,0,1.8,41,0,0,51,1.44,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4116.3687,3702.9572,2118.4013,1591.6307,1277.0801,920.4722,836.1002,433.4512,1949.2074,6022.0874,1390.1517,597.1872,656,3691
9,-1.9,0,1.8,43,0,0,47,3.61,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3355.4986,3515.735,1892.0549,1544.932,1207.8859,874.3986,804.3689,431.0549,980.5884,5049.4117,1313.4913,582.9558,860,4890
1,-2.7,0,1.7,47,0,0,62,7.29,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3031.42,3450.0394,1856.3923,1463.4172,1109.8532,806.0625,797.3206,426.0062,747.4716,5022.2071,1298.1265,580.1228,439,1353
1,-3.4,0,1.6,50,0,0,66,11.56,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2763.1811,3530.7779,1797.3658,1313.0372,1061.3546,737.0367,685.4949,413.9627,680.381,5085.3867,1179.1525,521.431,172,330
3,-4.2,0,1.3,52,0,0,70,17.64,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2769.9698,3526.5295,1789.4639,1304.0931,1070.9973,716.9923,688.5591,393.1114,663.6361,5070.0387,1219.7126,524.1968,82,0
0,-4.5,0,0.9,54,0,0,64,20.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2775.9512,3554.3337,1810.2923,1260.1155,1043.3499,743.5398,691.2845,394.6711,665.25,5067.387,1178.4694,519.8637,21,0
0,-4.8,0,1.1,57,0,0,63,23.04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2838.0784,3536.5222,1825.1865,1267.5323,1047.3797,730.2592,682.0138,391.9787,659.4258,5110.9426,1181.4535,531.599,31,0
0,-5,0,1.2,56,0,0,70,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2842.6456,3511.4113,1830.804,1273.4056,1051.9296,718.3363,695.7045,389.1261,667.8139,5087.2607,1204.1318,525.4984,21,0
0,-5.3,0,0.6,58,0,0,61,28.09,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2854.5954,3508.602,1801.6412,1259.798,1057.1199,730.784,651.6932,405.5522,654.7533,5102.841,1230.8025,514.7444,37,10
1,-5.4,0,1.4,57,0,0,65,29.16,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2838.5287,3481.0991,1814.7575,1260.5024,1053.0847,759.0664,675.5704,394.3463,632.901,5109.076,1195.2169,529.4745,84,536
0,-5.7,0,1.6,59,0,0,72,32.49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2790.4047,3465.1617,1796.3543,1329.0456,1069.0534,796.9496,740.2558,416.3324,639.5548,5104.3079,1242.349,535.2116,170,830
1,-5.8,0,1.3,62,0,0,75,33.64,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2745.0221,3333.7199,1853.0781,1386.0352,1283.0229,904.6794,800.765,418.9254,630.3595,4886.7308,1316.976,553.9927,383,2357
12,-5.8,0,1.3,64,0,0,81,33.64,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2597.6519,2976.6532,1647.9116,1482.1686,1286.2548,976.0836,898.6462,498.77,629.4961,4498.1376,1340.0778,555.2024,762,4469
5,-5.3,0,1.5,63,0,0,75,28.09,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2577.7518,2660.8899,1634.7316,1430.0627,1287.1307,1081.7492,952.4459,558.4085,587.6593,4179.9615,1404.3175,572.3999,551,2667
1,-3,0,1.1,59,0,0,72,9,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2606.6861,2695.4674,1665.5673,1545.9096,1245.0589,1086.2296,1049.6192,496.7508,640.7167,4119.1857,1378.7462,630.4882,348,1563
2,0.3,0,0.8,48,0,0,84,0.09,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2648.902,2627.0855,1661.8399,1539.8608,1193.0663,1114.7388,989.1951,460.2009,813.7731,4242.3509,1464.7849,647.342,346,1524
4,1.9,0,2.4,37,0,0,89,3.61,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2804.9404,2660.2517,1705.6441,1580.3724,1234.4822,1058.1047,1027.2847,444.0486,958.083,4422.1104,1464.9513,642.1188,374,1736
3,2.5,0,1.7,32,0,0,79,6.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2920.1466,2735.3634,1703.8093,1587.223,1286.22,1201.1361,1045.2335,479.6407,1169.0601,4442.3775,1456.9798,660.8086,467,1958
1,3.7,0,2.4,24,0,0,61,13.69,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2951.4301,2892.0214,1758.9269,1616.1752,1276.3003,1094.4249,1049.7218,518.3318,1356.0336,4559.6137,1442.4987,593.1998,471,1989
1,4.2,0,2.1,24,0,0,51,17.64,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3129.9654,2891.404,1769.8179,1566.9818,1203.8513,1088.6004,1056.5049,498.057,1601.6643,4635.4605,1440.2455,615.1573,587,2397
2,4.4,0,2.4,21,0,0,47,19.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3384.0977,2989.6988,1790.3066,1586.4321,1228.5559,1033.6085,982.2618,504.1745,1991.0175,4864.2162,1382.3881,642.5585,611,2968
3,2.8,0,2.3,25,0,0,42,7.84,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3910.217,3321.542,1889.7021,1580.6947,1221.0598,1076.3954,947.9454,492.2065,2314.2411,5244.3801,1439.9908,577.7605,724,3902
9,1.4,0,2.1,33,0,0,66,1.96,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4368.522,4085.1705,2210.3771,1789.4842,1361.0115,1067.6441,919.109,486.3922,2267.2554,6062.3026,1636.6674,590.9435,795,4384
3,0.3,0,1.8,41,0,0,81,0.09,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4460.6343,4300.386,2315.9145,1773.0155,1210.1477,957.1829,955.5784,454.7567,2243.716,6242.9003,1534.4645,579.6686,743,2849
3,-0.5,0,1.8,46,0,0,66,0.25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4054.3298,4199.695,2271.5962,1682.6957,1213.4009,949.9299,915.2136,439.9105,1881.364,6155.4568,1399.6312,590.6676,670,4094
1,-1.3,0,2.1,50,0,0,53,1.69,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3337.8753,3661.1242,2100.3476,1620.6947,1129.8399,825.8492,804.305,430.5141,1008.8204,5154.8415,1309.1869,570.1823,952,5942
0,-1.9,0,1.8,53,0,0,51,3.61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3042.8977,3688.0274,1949.6061,1496.0419,1074.2401,800.3938,768.1984,434.616,762.6202,5076.194,1239.5828,552.9138,488,1519
1,-2.2,0,1,55,0,0,49,4.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2876.0533,3568.3228,1834.0212,1347.0204,989.0587,756.9183,713.1816,396.8457,687.5132,5046.1828,1145.4391,491.5265,203,422
2,-2.8,0,0.7,55,0,0,52,7.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2968.9726,3562.9002,1840.7757,1324.7721,945.0866,739.376,704.8465,378.9377,682.6279,4993.8208,1167.986,492.6154,80,0
0,-3.1,0,0.8,54,0,0,47,9.61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2932.7557,3566.5713,1813.1991,1303.4202,942.4433,737.57,737.6282,380.9029,665.7014,5007.6017,1183.6191,499.1929,29,0
0,-3.3,0,0.1,53,0,0,45,10.89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2994.0031,3585.3199,1841.2026,1282.6498,963.5258,736.0716,708.2745,384.5593,695.7822,5047.2595,1189.9962,484.8846,19,0
1,-3.6,0,0.1,54,0,0,36,12.96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2946.526,3593.1222,1819.3772,1281.6038,983.4008,756.3677,699.7227,381.7499,702.9945,5056.7689,1184.0649,492.7805,15,0
0,-3.9,0,1.9,55,0,0,41,15.21,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2967.265,3613.5127,1852.4518,1276.9517,976.6722,735.3438,677.1887,386.219,683.8058,5027.7845,1174.0479,499.2016,17,6
1,-4.3,0,1.9,56,0,0,52,18.49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2907.9829,3626.1229,1812.5301,1282.7346,972.9086,752.0289,688.4548,410.9975,712.8269,5017.862,1172.6199,471.5277,67,456
2,-4.7,0,2.4,59,0,2,49,22.09,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2917.2372,3614.4477,1809.8337,1320.5835,977.4097,748.2105,706.8916,410.3547,698.6396,4974.4476,1178.7365,493.4916,107,541
1,-4.9,0,2,60,0,1,58,24.01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2849.1073,3594.1649,1800.8104,1302.7369,1021.5883,772.1922,717.6114,416.2118,640.2497,4909.0664,1196.1151,505.8951,137,758
1,-4.9,0,2.3,61,0,1,52,24.01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2803.9386,3460.6491,1850.1914,1348.8183,1036.9465,818.9135,751.1567,441.1701,638.1921,4708.0566,1221.7785,536.0136,329,1371
2,-4,0,2.2,60,0,4,49,16,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2747.8778,3335.5973,1839.132,1405.8746,1082.8424,832.2763,810.1841,427.7097,612.4689,4427.1011,1210.059,548.7806,362,1689
0,-2.4,0,2.1,58,0,9,60,5.76,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2769.5826,3337.144,1822.5378,1559.2637,1042.6097,862.0376,858.8272,473.2689,696.6391,4340.9637,1367.4471,557.3169,291,1539
1,-0.8,0,2.3,53,0,9,69,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2900.5861,3402.9214,1876.0558,1555.3226,1102.4791,918.6317,858.3624,464.482,780.0615,4613.6363,1401.6482,511.333,368,1762
4,0.6,0,1.2,50,0,8,76,0.36,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3073.2329,3545.1571,1968.2503,1597.6004,1191.2005,926.572,888.3442,461.8077,1039.762,4821.3145,1424.2275,524.1229,475,2277
1,2.3,0,1.1,52,0,9,84,5.29,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3266.8288,3677.9653,2009.3608,1655.2194,1148.5326,908.1411,893.7218,478.7552,1211.4285,5041.9497,1425.6452,548.7666,456,2369
2,3.1,0,0.6,53,0,9,79,9.61,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3477.1371,3834.2472,2089.0019,1690.842,1179.6188,932.8565,925.9181,495.7837,1450.373,5232.5703,1492.9574,558.8227,510,2539
0,3.2,0,1.8,65,0,9,76,10.24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3573.0073,3890.615,2196.6358,1719.8313,1148.9279,1008.831,902.4356,487.1855,1735.4554,5608.0928,1534.3549,590.5891,499,2937
2,3.5,0,2.6,72,0,9,73,12.25,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4323.0748,4216.7536,2274.6008,1746.4368,1237.4637,944.4775,903.8766,508.0391,2086.6573,6186.7813,1482.5645,591.0095,612,3267
