"y","m20","bus_passenger","past_rent","temp","f15","sub_passenger","m35","wet","sunny","f20","m25","most_use","m50","f50","m0","m40","f45","m30","m5","f65","f0","f25","f60","m45","f70","f35","f40","f30","m55","f55","wind","m65","m60","m70","dust","cloud","X18_19","rain","semester","X17_18","X22_23","X7_8","X21_22","X23_24"
2,2795.9133,200,1,-6.5,651.2487,1079,1244.8811,63,0,4415.689,3385.1122,20189.5689,782.4475,747.8393,532.885,871.0948,729.294,1815.7604,505.1886,551.4694,363.2405,3513.8143,626.4379,1007.2623,1166.6588,1226.4017,738.7993,1791.9969,766.2506,718.893,1.2,418.5412,526.7321,817.3144,29,0,0,0,0,0,0,0,0,0
0,2754.6182,198,0,-3.1,671.7638,919,1304.0008,54,0,4359.0125,3341.8107,20152.4076,817.8918,764.112,544.4354,861.2065,789.0996,1880.5845,495.1769,536.0616,404.9756,3454.7088,653.3258,1086.4267,1146.2496,1228.0116,781.2057,1829.6605,777.09,733.2556,2.1,399.8872,543.7532,784.3144,22,0,0,0,0,0,0,0,0,0
0,2674.073,200,0,-1.4,721.635,1064,1344.8771,45,0,4370.0606,3432.716,20341.6115,829.1756,797.4801,551.5077,945.8662,816.0627,1956.3199,557.0233,535.8248,477.9672,3457.735,658.5599,1086.5208,1172.0776,1249.2481,854.0308,1856.5818,790.4476,787.3431,3.3,372.725,577.145,813.0599,27,0,0,0,0,0,0,0,0,0
0,2848.1282,279,1,-0.5,921.9525,1413,1400.701,42,0,4569.3437,3533.7825,21298.7095,876.9653,813.4812,664.2068,1042.4674,861.5926,2048.2962,690.2028,549.8746,565.2278,3641.3248,642.924,1152.6559,1127.5116,1299.7623,914.279,1957.3708,825.0384,811.7409,4.6,411.3527,586.1164,805.4514,24,1,0,0,0,0,0,0,0,0
1,3083.2507,350,0,0.3,1122.2692,1540,1466.068,37,0,4878.2188,3627.7152,22109.977,960.3501,828.1423,697.0661,1105.877,899.0599,2138.3181,836.2957,557.4964,739.9381,3699.4223,652.9235,1166.9785,1128.0411,1287.284,922.5145,1929.6999,821.3199,840.2328,5.2,445.5306,613.4392,833.7878,18,4,0,0,0,0,0,0,0,0
0,3238.5597,399,0,0.8,1311.1073,1690,1470.2433,36,0,5056.4145,3821.3067,22902.4828,972.5789,835.0427,727.8868,1091.2827,965.0093,2150.1146,991.0644,598.622,884.6029,3858.9002,714.7466,1132.606,1098.53,1371.2849,1005.7574,1935.6589,845.2284,826.8783,4.4,437.8357,566.5956,808.6065,17,3,0,0,0,0,0,0,0,0
1,3479.2678,455,0,1.2,1575.2325,1957,1438.5675,34,1,5199.7983,3859.5431,23408.7572,971.2367,852.1302,732.4589,1126.5175,946.3336,2203.8081,1155.5348,612.5621,924.5542,3886.6589,746.0786,1137.3866,1133.2934,1375.482,995.8116,1965.6315,821.1777,774.4115,4.1,433.5877,611.0635,838.9336,20,1,0,0,0,0,0,0,0,0
0,3884.052,493,0,1,1847.5015,1900,1491.0351,37,0,5510.6738,3983.9918,24548.3893,913.0713,857.3937,670.9411,1099.1287,909.6915,2217.2019,1308.7482,612.2309,926.5932,3978.1527,703.243,1116.1367,1129.2244,1355.7213,937.1488,2127.5607,826.7638,793.3764,5.1,435.0458,594.7155,824.5007,25,0,0,0,0,0,0,0,0,0
1,4257.5774,405,0,0.6,2047.5185,2095,1585.2914,36,0,5897.867,4227.466,25755.6928,881.6255,880.033,677.3903,1127.1012,901.5365,2251.3957,1550.8575,604.5881,724.0531,4152.8129,709.6984,1179.6154,1150.443,1365.2747,897.1203,2018.0077,822.7489,854.0493,3.6,422.6718,574.2499,861.5969,30,0,0,0,0,1,0,0,0,0
1,4437.1448,448,2,-0.9,2177.2822,2115,1558.6404,37,0,6025.9961,4370.9917,26358.44,859.41,885.4333,636.2456,1059.4158,888.8883,2230.2771,1696.4868,606.6249,639.2312,4301.5377,695.2297,1144.113,1137.2715,1357.475,907.4754,2076.3772,872.6204,799.5648,3.5,412.7001,595.967,817.5081,27,0,1,0,0,0,0,0,0,0
1,4489.9327,424,1,-1.9,1986.2395,1984,1519.8983,40,0,6215.0538,4324.8536,26447.004,841.837,838.0993,645.9614,1078.2125,802.5252,2253.2654,1657.1937,606.4522,516.0861,4282.4767,656.3648,1081.4873,1128.622,1340.3115,925.4576,2021.212,855.283,708.7215,2.9,396.5711,588.2372,808.4781,24,0,0,0,0,0,0,0,0,0
2,4136.2448,440,1,-2.4,1650.8922,3277,1509.894,45,0,5888.4806,3998.6503,25224.3512,840.0775,844.2628,568.9273,992.24,769.7982,2210.4835,1417.4136,587.7066,422.9212,4128.1934,677.0189,1051.6109,1131.1002,1346.5035,885.1483,2005.9011,829.1578,737.7645,3.8,416.9132,541.2311,792.7549,24,0,0,0,0,0,0,0,0,0
2,3173.779,622,0,-3.2,959.9482,3996,1422.9996,47,0,5018.5078,3657.079,22476.3335,834.8518,823.2203,492.6536,909.7959,754.4616,2053.7658,827.7059,588.0397,390.9146,3906.5544,684.629,1085.1271,1134.7012,1281.3194,840.5738,1962.3285,768.4216,703.8897,2.7,420.6618,534.3281,813.7394,25,6,0,0,0,0,0,0,1,0
2,3002.7581,258,1,-3.9,770.9972,944,1387.3501,49,0,4973.447,3608.7084,22097.8244,821.8971,775.5684,539.1877,910.793,738.1901,1997.6788,564.9262,567.1322,382.3229,3857.316,700.591,1026.5672,1151.6214,1294.8416,833.0616,1975.7244,765.3838,714.4383,3,397.8934,543.733,804.8015,27,0,0,0,0,0,1,0,0,0
0,2803.6648,102,1,-4.6,688.46,251,1260.8659,51,0,4828.2214,3580.087,21163.569,760.0134,730.4181,400.09,875.3131,702.2273,1829.8462,469.8001,513.4231,360.7923,3777.4809,648.2074,952.3304,1141.9825,1165.4613,734.3621,1917.9415,699.4595,616.388,2.4,371.8649,517.2018,801.3103,21,0,0,0,0,0,0,0,0,1
2,2834.1975,58,1,-5.3,699.4825,0,1279.2663,53,0,4860.1752,3514.5413,21288.2615,753.4854,708.2188,419.4884,896.6973,707.3075,1842.6324,492.5077,502.759,338.9296,3777.4106,629.8413,965.3017,1129.6561,1234.827,726.4654,1945.2112,719.1305,620.1536,1.9,379.2781,510.2433,772.648,25,0,0,0,0,0,0,0,0,0
0,2802.7742,30,1,-5.9,695.4612,0,1239.4383,55,0,4910.8258,3543.2628,21303.7307,745.8076,739.2677,426.9497,879.7682,713.9159,1810.0748,522.946,518.8857,327.6711,3790.1205,640.6461,967.9108,1125.6541,1230.5286,725.2079,1976.7057,715.0001,620.2283,1.9,372.9999,520.8366,785.1896,22,0,0,0,0,0,0,0,0,0
1,2873.3679,13,0,-6.2,684.449,0,1228.9517,58,0,4902.3223,3571.2855,21398.4546,778.9954,734.6591,417.3103,861.5521,718.8481,1826.7048,504.917,515.0461,316.9726,3791.5473,641.936,952.7122,1114.3003,1224.8865,724.9305,1979.3886,720.0309,634.9273,1.7,372.195,509.0368,770.2746,19,0,0,0,0,0,0,0,0,0
0,2874.3917,17,0,-6.6,699.1055,0,1246.4301,62,0,4917.8037,3594.0987,21514.801,767.1213,727.4759,429.2608,863.8843,724.4689,1849.0279,511.6622,508.0848,334.357,3784.6563,647.7934,940.4244,1131.0628,1266.6979,746.8412,1981.6947,720.4148,633.9225,1.1,357.8813,512.9996,772.2129,16,0,0,0,0,0,0,0,0,0
0,2889.9043,29,0,-6.7,710.5959,5,1248.0668,63,0,4880.811,3588.8876,21428.0154,780.9785,715.3002,429.4462,857.7492,725.3164,1837.5777,516.285,496.4137,326.3104,3773.7961,643.5751,933.6677,1150.6741,1237.1614,717.0077,1971.8105,720.9416,643.0558,1,368.0486,504.5465,774.3489,29,0,0,0,0,0,0,0,0,0
0,2872.1734,62,0,-7.1,683.3615,543,1242.9795,64,0,4891.5093,3598.4305,21372.8463,756.4341,744.3467,410.5377,857.2935,724.676,1826.277,504.6167,484.578,343.4868,3763.1731,649.6139,953.0205,1137.4741,1210.0483,743.9795,1968.2552,780.9974,653.1638,1.2,380.8652,536.8087,783.0153,27,0,0,0,0,0,0,0,0,0
0,2867.3304,163,0,-7,655.2588,879,1275.977,64,0,4814.3606,3512.3122,21208.8237,831.3651,719.6343,439.8354,889.2484,754.2506,1804.4586,504.4925,534.6208,335.3666,3746.7603,688.1315,967.8333,1155.3235,1215.5581,777.0247,1972.0665,772.3559,703.2011,1,382.021,568.9924,826.9774,22,0,0,0,0,0,0,0,0,0
0,2813.8654,398,1,-6.8,660.9691,2469,1382.5948,64,0,4752.0645,3385.8279,20894.7369,940.78,778.971,429.5487,1042.5998,814.2262,1767.4168,499.4342,546.6777,362.0562,3603.5005,689.2027,1128.3828,1177.7747,1265.8459,795.0025,1923.6211,837.492,768.2366,1,417.9958,577.4843,836.7634,24,4,0,0,0,0,0,1,0,0
0,2597.0523,702,2,-6.4,703.9497,4481,1334.6938,65,0,4443.9185,2987.5509,19281.0077,1039.5526,856.2936,528.6093,1086.3357,893.1996,1721.6949,516.7142,599.2221,383.7497,3162.7581,773.4999,1236.6205,1273.2535,1263.9589,908.8823,1769.3803,1003.3674,791.7023,1.1,459.7765,645.8054,885.3389,28,7,0,0,0,0,0,0,0,0
3,2619.0092,528,4,-5.5,692.5499,2614,1374.0831,63,0,4222.6753,2819.7098,18829.6805,1110.6356,914.9881,509.1228,1140.6879,1026.229,1726.2346,512.166,624.0043,400.9967,3094.0007,749.0591,1183.0137,1380.3057,1265.4092,955.7872,1708.5586,1045.1976,865.4182,1.5,474.994,746.3637,971.5223,41,4,0,0,0,0,0,0,0,0
1,2603.8496,325,8,-3.3,702.6168,1433,1393.5959,56,0,4189.2674,2782.2816,18724.1657,1168.5994,906.2819,564.8181,1185.0031,1097.7819,1738.505,557.3975,646.9684,353.5663,2944.9775,805.6271,1281.296,1432.3675,1315.283,1103.2635,1756.4057,1124.3113,915.3617,1,539.0122,809.9202,1017.4791,31,7,0,0,0,0,0,0,0,0
0,2709.2113,325,0,-1.3,712.1464,1418,1389.8408,45,0,4151.3528,2833.9785,18788.6643,1085.529,963.2601,609.3512,1084.9147,1037.7921,1680.7795,603.7054,595.4413,385.3737,2929.9459,761.074,1271.8168,1362.586,1383.9301,1105.8192,1709.6254,1081.3676,958.4368,1.2,476.4833,703.5946,949.1771,47,8,0,0,0,0,0,0,0,0
1,2793.8958,381,3,0.2,884.951,1506,1460.1276,38,0,4287.1586,2852.7506,19034.1645,1132.7362,1037.8632,487.348,1173.3914,1105.6378,1665.9939,630.856,622.5626,387.0915,2943.3731,742.5702,1258.0257,1351.671,1311.6542,1087.6782,1719.2107,1025.0365,981.6516,2.1,521.8177,701.1963,955.0408,37,8,0,0,0,0,0,0,0,0
1,3006.6988,411,0,1.9,1048.2264,1682,1517.7768,34,1,4322.8616,2854.1904,19544.2256,1169.9587,985.0373,470.5877,1228.9731,1117.0662,1772.9483,681.854,575.5034,417.2848,2976.2529,752.4083,1240.5149,1430.5004,1349.1402,1146.3429,1744.3566,1162.9192,1058.8423,2.6,570.9886,776.1683,1022.3087,22,8,0,0,0,0,0,0,0,0
1,3049.4425,414,3,1.5,1257.9437,1930,1475.7599,32,1,4586.6196,2887.6514,19875.0051,1177.399,1016.0146,451.6222,1214.8185,1198.2539,1724.03,727.1986,646.3752,457.6915,3027.5664,727.1287,1288.2891,1392.0276,1383.4076,1106.243,1740.5277,1117.4094,1098.0911,4,601.8819,770.1909,983.2099,27,8,0,0,0,0,0,0,0,0
1,3135.5293,488,1,1.6,1419.5554,2158,1483.2051,33,1,4725.5266,2954.2947,20219.5437,1244.2772,1017.6591,475.9757,1244.0532,1124.0298,1754.2545,947.3977,643.0777,524.1408,3054.5863,754.6174,1295.8188,1381.1396,1359.1622,1079.1121,1752.985,1151.2796,1046.9724,3.4,601.2877,737.6892,1036.2284,24,10,0,0,0,0,0,0,0,0
0,3386.7122,505,2,1.2,1550.4814,2556,1518.9139,36,1,4768.5684,2939.3476,20353.963,1161.7435,980.2703,502.8815,1250.6145,1084.2401,1743.6303,1015.9012,593.4586,470.4025,3063.814,758.3731,1246.1044,1260.3181,1269.8205,1039.825,1663.1561,1065.1034,915.913,3,581.3251,735.7832,965.9053,29,10,0,0,0,0,0,0,0,0
2,3661.179,644,0,0.6,1897.818,3319,1582.0333,37,0,5210.5598,3164.4993,21674.3067,1071.2292,969.0773,515.1545,1270.0481,1000.2904,1829.2528,1166.3622,603.2982,488.8453,3253.5608,730.6409,1199.9794,1269.9778,1277.5881,977.9363,1695.6336,1048.8256,961.6578,2.3,532.4897,726.8277,1007.7286,38,10,0,0,0,1,0,0,0,0
8,3987.0079,910,2,0.1,2081.1973,4043,1743.6268,40,0,5961.3402,3707.992,25031.7569,1104.0802,1056.0499,553.2179,1301.3667,1120.1803,2060.9151,1221.1279,633.1233,496.6544,3930.6627,782.2535,1260.9584,1245.9482,1554.8129,1082.2416,2085.3993,1028.0988,968.3715,1.9,522.9706,747.0796,962.3538,36,10,1,0,0,0,0,0,0,0
1,4133.1376,725,3,-0.4,1918.7191,2546,1689.1686,43,0,6117.3755,3915.0506,25688.247,984.129,941.8036,514.3257,1266.2532,991.408,2169.767,1236.8196,617.4832,470.4083,4158.2471,767.6403,1200.8916,1283.3953,1410.2977,971.4779,2095.2029,941.5321,923.9978,2.2,514.9823,682.2206,934.9589,35,10,0,0,0,0,0,0,0,0
3,3986.1272,691,4,-0.8,1560.8137,3187,1634.6677,48,0,5884.0749,3840.6285,24995.5627,975.6211,933.6492,502.8619,1125.2634,963.6652,2116.5452,1153.9407,627.009,409.1491,4121.6108,773.7022,1156.7992,1254.0471,1347.2468,874.5529,2064.6616,912.5234,876.0455,2.2,488.9641,628.1416,915.2304,35,10,0,0,0,0,0,0,0,0
0,3128.5693,779,2,-1,932.2138,3626,1460.1818,52,0,5069.6426,3626.9543,22562.5249,978.0985,894.1603,465.2135,1052.8877,936.4193,2057.1829,718.3257,584.216,445.2693,3948.2681,766.9302,1067.6397,1263.8745,1313.2887,866.8889,1958.4372,880.1616,786.5699,1.4,466.3632,641.186,917.8873,41,10,0,0,0,0,0,0,1,0
1,2989.3021,361,1,-1.2,751.155,1394,1439.5054,55,0,4968.2687,3599.7416,22110.0634,912.5872,863.2442,480.6692,985.2684,844.8311,2002.4654,523.6377,584.1041,387.1217,3861.5515,722.8781,1061.4951,1283.8618,1323.988,838.7776,1925.2407,819.3103,768.8943,0.9,461.5856,608.8775,896.9334,31,10,0,0,0,0,1,0,0,0
1,2915.0261,142,1,-1.4,680.1476,255,1263.9418,58,0,4872.0628,3495.2253,21198.9988,748.2167,744.9252,434.5531,892.031,687.6401,1849.0402,490.2153,529.753,350.7449,3738.4507,680.5532,1012.5104,1217.0724,1182.4469,786.1116,1882.805,739.6591,649.5415,0.3,405.1131,571.1543,799.6826,30,10,0,0,0,0,0,0,0,1
0,3008.452,61,1,-2,701.4634,1,1273.3117,58,0,4942.7876,3546.3832,21531.1328,766.5761,756.4369,450.5992,901.1848,699.6312,1863.023,495.6286,524.6933,365.2302,3784.8739,675.4802,985.3569,1210.8551,1212.838,789.5166,1899.4634,734.5801,657.9175,0.2,419.1816,584.4223,809.7388,27,7,0,0,0,0,0,0,0,0
0,2961.009,23,0,-2.5,705.5065,0,1263.0607,59,0,4933.5657,3514.6813,21518.1347,758.0696,759.4677,443.4197,908.1168,710.972,1871.1011,504.7162,530.2726,357.4968,3832.0646,682.7863,999.7144,1231.0363,1224.1104,766.9212,1918.5419,730.1485,651.3764,1.1,406.0438,568.3957,800.0347,35,4,0,0,0,0,0,0,0,0
0,3004.8154,16,0,-3,673.8914,0,1245.3849,62,0,5006.4507,3549.919,21714.8412,760.7436,737.3168,454.5579,894.7238,716.9987,1883.6332,505.4904,521.9317,376.4532,3851.7477,692.9888,994.652,1208.7829,1246.7865,774.5222,1926.1038,735.3864,651.0874,0.7,405.0156,578.7958,809.126,31,4,0,0,0,0,0,0,0,0
0,3012.8682,18,1,-3.1,690.5945,0,1295.5424,63,0,5004.0858,3538.9315,21737.5792,752.6612,759.4836,467.865,880.7111,720.3632,1886.5616,509.9778,525.6009,375.607,3835.0784,695.8398,996.5186,1205.4368,1235.2859,778.0837,1929.2254,732.9273,660.7551,0.4,402.3181,557.6118,796.6067,24,0,0,0,0,0,0,0,0,0
0,2997.7663,31,0,-3.4,656.8731,7,1251.6525,63,0,4975.1107,3549.155,21659.5593,762.4047,744.2837,469.8867,889.5385,739.8001,1862.9008,541.6374,515.2106,375.9449,3837.1289,681.4135,1004.865,1195.5784,1264.2756,767.3219,1921.5695,716.6914,663.4096,0.3,379.6529,542.8628,782.9722,32,0,0,0,0,0,0,0,0,0
0,2970.9923,82,0,-3.7,699.312,559,1248.1516,64,0,4949.3358,3541.6915,21547.6527,725.6854,762.5236,461.8017,903.2769,736.6341,1879.8693,524.3463,524.1036,386.8855,3792.808,702.1442,1011.1887,1232.4537,1247.0859,771.6657,1917.7183,755.5542,668.2832,1.5,392.6198,566.5323,839.119,33,2,0,0,0,0,0,0,0,0
0,2920.8539,179,0,-3.9,699.9918,855,1302.8249,65,0,4860.8517,3480.5146,21364.0862,761.05,748.1385,490.8629,917.7598,750.8467,1863.2593,537.5317,563.4359,369.3796,3774.7557,693.6859,1038.5628,1244.5912,1264.3045,779.1577,1896.7216,780.7447,715.3924,0.9,408.0421,614.1277,866.1783,34,3,0,0,0,0,0,0,0,0
0,2835.6267,379,2,-4,665.0784,2409,1357.7519,67,0,4705.6516,3333.0634,20950.4206,882.0193,804.4014,480.8466,1072.411,843.9274,1900.1006,524.9077,583.5895,399.9578,3672.9198,738.0293,1185.2474,1324.3319,1297.4134,842.2357,1847.8932,893.5573,798.5339,1.7,422.7179,620.2379,813.3914,34,4,0,0,0,0,0,1,0,0
1,2687.3628,749,1,-4,673.1319,4427,1363.5685,70,0,4435.1581,2893.456,19444.9213,977.8628,895.5869,589.4193,1089.2355,939.2582,1742.8074,518.4235,598.977,352.9307,3261.2385,780.4837,1197.2478,1389.2487,1379.6977,975.0028,1681.6323,1027.8316,816.1688,1.9,456.3812,698.2392,850.5091,36,8,0,0,0,0,0,0,0,0
1,2655.0701,508,2,-3,714.2918,2689,1445.2724,69,0,4194.4798,2742.903,18798.6609,1065.9684,880.1118,533.558,1142.1678,1062.3226,1685.6532,538.6686,648.6605,431.3948,3047.5642,826.7933,1224.56,1421.2905,1369.5261,1053.5946,1658.1921,1145.625,943.0633,1.9,529.5841,768.918,950.6182,37,7,0,0,0,0,0,0,0,0
0,2668.8129,357,3,-1.2,730.1276,1476,1430.6144,66,0,4157.7525,2639.0412,18781.0133,1162.8297,973.8953,574.2863,1181.8282,1132.054,1695.992,517.3321,598.1541,417.8442,3038.5159,838.2342,1256.4899,1391.6439,1431.3775,1044.4227,1718.9069,1212.1304,958.2953,0.8,546.32,791.9775,937.548,42,7,0,0,0,0,0,0,0,0
1,2680.1078,355,1,0.9,828.479,1422,1490.206,55,0,4276.9853,2704.8231,19030.734,1122.1524,926.912,609.4478,1138.1452,1032.3913,1692.1912,587.9889,616.934,474.2086,3036.959,810.9229,1273.1088,1411.9805,1443.9974,1079.557,1705.4642,1135.0974,1005.8234,2.3,532.2587,783.7943,885.384,40,1,0,0,0,0,0,0,0,0
3,2845.3317,342,1,2.4,965.1525,1540,1433.3329,40,1,4360.8325,2678.9014,19188.9356,1189.5812,995.2428,547.195,1167.1634,1090.2386,1675.4829,702.8336,621.1124,484.9013,3023.9076,851.3716,1252.0825,1402.1009,1445.9294,995.1429,1725.2172,1103.1467,1034.0934,2.6,463.388,813.9256,937.8317,34,0,0,0,0,0,0,0,0,0
1,2847.5498,403,0,3.6,1096.8694,1777,1532.742,33,1,4451.5919,2741.7995,19724.54,1201.6629,1064.773,529.6893,1223.6561,1100.1333,1756.9115,734.231,647.8416,447.4823,3112.7049,842.3572,1291.44,1429.9699,1527.8589,1084.9509,1753.3815,1190.5887,1076.7326,2.8,547.6979,789.5902,941.9042,25,0,0,0,0,0,0,0,0,0
0,2947.5135,427,0,4.5,1202.4041,1892,1512.7812,32,1,4545.9229,2732.701,19860.6444,1129.0388,996.4986,561.9276,1217.2088,1103.3823,1752.3246,865.6306,678.1264,461.187,3106.9606,914.684,1306.4556,1500.1728,1454.9578,1109.9893,1807.4828,1189.6165,1044.3817,3.3,551.533,783.9846,906.3521,26,0,0,0,0,0,0,0,0,0
2,3054.6458,514,2,5,1521.3273,2120,1513.4933,29,1,4702.9128,2807.03,20126.935,1173.001,1071.3638,539.8783,1253.7396,1133.0654,1767.6067,945.6905,674.8977,443.8051,3091.1022,900.3896,1259.7491,1394.5754,1437.4526,1086.3745,1752.6916,1180.9272,1038.95,2.4,542.2253,774.5005,933.3884,30,0,0,0,0,0,0,0,0,0
0,3194.6137,588,0,5.3,1724.8976,2718,1433.4083,27,1,4806.4987,2887.5135,20331.4746,1123.7252,981.9213,540.5634,1157.4747,1109.7622,1771.5759,1223.4989,635.9777,504.6496,3125.7928,784.1129,1228.4251,1418.1125,1383.1187,1063.2976,1728.953,1083.0056,933.6787,2.9,510.2003,771.8137,886.6449,25,0,0,0,0,0,0,0,0,0
2,3629.2681,649,0,5,1714.2352,3334,1591.8793,28,1,5164.1337,3142.4299,21777.2245,1033.3792,1038.3297,542.2916,1233.7963,1106.2677,1800.6834,1339.4708,605.3587,460.0311,3310.4232,808.6548,1247.1228,1317.4866,1416.1321,1032.0144,1722.2748,1047.1533,949.3778,2.4,510.7406,751.9622,946.9127,24,0,0,0,0,1,0,0,0,0
7,4051.3821,870,0,3.1,1873.7508,3959,1717.4102,32,1,5721.8082,3728.3932,25247.9659,1050.5288,1001.5651,539.7613,1344.0285,1100.9263,2117.9764,1362.1212,607.8832,436.1477,4150.7957,835.3094,1257.8111,1389.6413,1533.2537,1014.8508,2226.9464,1004.7806,943.0213,3.3,506.2056,747.9409,922.1932,36,0,1,0,0,0,0,0,0,0
2,4181.3863,771,1,1.7,1819.6351,2663,1691.1433,47,1,5949.7775,3994.5659,25787.7026,994.1937,971.5449,499.0427,1189.3657,1003.7743,2213.4368,1428.7656,594.1682,470.5423,4123.9283,791.7487,1151.6562,1296.3286,1445.1475,939.89,2188.317,992.029,873.4496,2.8,467.2181,708.5285,899.2458,36,0,0,0,0,0,0,0,0,0
1,3828.4848,557,3,0.4,1553.8553,3300,1588.805,58,0,5635.4905,3874.2057,24707.3882,975.092,916.2168,505.9479,1123.0442,927.9439,2168.9147,1262.28,578.2782,386.5534,4093.2036,785.0923,1172.8192,1302.1511,1399.584,885.8697,2118.6999,947.7732,888.5625,2.4,466.67,652.7419,874.043,41,0,0,0,0,0,0,0,0,0
2,3225.9589,789,1,0,998.1053,4004,1422.797,61,0,5168.8011,3660.6848,22858.3062,911.2018,900.4535,585.575,1006.5653,883.3628,2002.3746,795.0719,554.7634,368.5724,3943.279,724.7132,1119.5247,1281.9149,1418.3931,814.2819,2016.0177,933.8395,823.4824,1.9,464.8392,667.41,841.3258,36,2,0,0,0,0,0,0,1,0
1,2999.6613,394,2,-0.3,853.4455,1163,1430.8824,64,0,5010.7479,3584.9534,22119.6989,845.5534,870.5903,593.0574,946.3896,836.1185,1911.1975,588.4559,551.7675,395.2653,3813.8201,709.5259,1044.9214,1245.9505,1370.5761,830.2323,1997.8602,878.378,789.4286,1.7,462.3959,607.8392,844.1055,36,3,0,0,0,0,1,0,0,0
2,2814.1666,168,0,-1.2,671.8527,297,1315.4626,67,0,5015.9035,3495.044,21353.6654,746.5773,757.2641,412.0705,879.7002,724.0437,1870.4162,504.86,507.6629,344.3143,3745.0488,681.9617,1012.8552,1195.2466,1209.2078,765.0877,1888.4159,727.3342,685.5015,0.8,407.4867,602.4299,826.7996,34,4,0,0,0,0,0,0,0,1
1,2841.7452,57,1,-1.5,717.5979,0,1309.873,71,0,5042.0546,3554.8406,21493.8717,727.3588,744.3267,438.1154,916.1198,737.3779,1872.9661,479.6728,518.2066,351.5081,3782.4979,665.5661,1008.2814,1128.8967,1191.6689,779.1138,1898.2254,743.0473,686.3884,0.5,393.7862,594.0067,822.1821,30,0,0,0,0,0,0,0,0,0
1,2898.7489,26,2,-1.9,697.0279,0,1298.4237,69,0,5056.6201,3568.3676,21666.5062,709.9282,762.0872,419.689,913.1875,756.3773,1883.9508,489.2885,530.5952,356.4289,3825.1162,651.0371,1015.7945,1179.9413,1208.9693,774.1664,1926.3096,735.5178,684.3214,1.5,400.3851,582.718,822.8186,29,0,0,0,0,0,0,0,0,0
0,2899.6326,21,0,-2.7,748.2323,0,1310.8145,68,0,5056.1399,3586.5495,21722.2928,755.5276,744.292,462.7541,942.532,787.7043,1870.5487,471.2097,532.6981,333.2185,3813.8964,667.2263,1026.5003,1182.1455,1208.0213,762.0324,1976.6899,714.1887,677.3735,1.6,409.657,566.1587,808.2451,34,0,0,0,0,0,0,0,0,0
0,2930.4784,12,0,-2.8,724.9494,0,1287.2797,70,0,5031.5606,3599.5956,21691.9155,748.6504,734.2052,457.6708,911.6827,775.7281,1860.0551,473.4264,529.0139,341.8021,3818.0304,664.3743,1004.3453,1185.4517,1231.3497,740.3307,1933.566,732.1806,673.9028,2.1,390.6067,563.9576,796.4755,39,2,0,0,0,0,0,0,0,0
0,2929.3836,31,0,-3.1,731.84,7,1277.295,73,0,5048.3802,3607.1854,21791.4984,748.678,748.6844,438.4519,908.5347,788.3325,1881.8196,474.4831,524.1034,346.7628,3858.6011,645.4352,1013.4912,1208.6477,1226.6123,721.7561,1962.2212,749.5584,680.2286,1.5,397.6822,539.7314,813.1136,40,0,0,0,0,0,0,0,0,0
1,2928.4291,85,0,-3.6,705.5178,528,1274.7906,73,0,5039.7392,3588.4391,21710.9536,721.1061,760.3016,456.521,881.1142,785.2513,1880.1821,479.6987,529.1645,344.2434,3824.4603,692.0896,1002.5194,1234.6472,1216.5338,737.9596,1958.3794,755.0481,737.0934,2.1,415.0919,556.2424,848.2813,40,0,0,0,0,0,0,0,0,0
0,2871.5893,169,0,-3.9,705.9556,847,1293.0757,74,0,4977.8648,3507.8698,21423.6908,772.7,744.6866,444.0196,903.6266,840.4575,1820.711,499.4059,554.2638,339.53,3769.6648,696.6493,1052.6524,1247.2344,1224.6165,794.1461,1958.2989,770.4062,728.5326,1.8,426.45,542.6537,867.4776,36,1,0,0,0,0,0,0,0,0
0,2877.0376,383,2,-4.1,666.6803,2253,1414.4744,76,0,4809.272,3410.1137,21269.8304,938.815,837.484,475.9837,1033.7889,918.5896,1830.9522,468.436,565.8167,342.6046,3678.6021,744.5457,1096.2584,1284.3391,1301.5576,843.0072,1947.8208,907.0138,823.2451,2.1,464.274,600.7783,910.1642,38,5,0,0,0,0,0,1,0,0
0,2667.9551,732,0,-4.3,722.0552,4448,1392.9882,76,0,4516.0961,2974.7497,19601.4034,1029.9193,915.5521,485.5107,1109.3401,963.4306,1741.6205,500.3734,582.6429,332.9933,3285.9265,819.7004,1208.862,1340.0853,1210.8503,901.4427,1811.217,938.4357,909.8774,2.1,504.769,671.6745,927.928,42,1,0,0,0,0,0,0,0,0
1,2635.0767,547,2,-3.1,765.0771,2725,1342.8003,74,0,4230.5874,2724.7886,18717.4377,1113.916,939.4879,516.7126,1129.4588,1107.5709,1669.1465,521.2256,592.6616,308.9643,3100.6119,818.4319,1258.4574,1407.6369,1291.4075,980.9369,1723.0188,999.9474,1009.9015,2.3,526.6356,751.4243,1005.4469,38,1,0,0,0,0,0,0,0,0
0,2674.1761,358,6,0.1,766.0621,1545,1372.0362,61,0,4154.2973,2781.4302,18881.5489,1144.7589,918.1002,543.5788,1160.0355,1080.1457,1622.2645,563.9608,583.4857,305.8912,3109.5566,809.9697,1293.4356,1422.1391,1387.4496,1058.4501,1780.3384,1129.5159,993.0576,1.7,506.0487,757.8201,997.3249,39,7,0,0,0,0,0,0,0,0
