"y","station_dist","station_type","rain","wet","snow","cloud","temp.sqr","sunny","semester","past_rent","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","m10","m30","m35","m45","m55","m65","m70","f20","f25","f35","f60","f70","bus_passenger","sub_passenger"
0,113,0,0,74,0,9,5.76,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.9768,1836.8971,1266.9282,978.2633,774.3506,397.9425,733.0258,5017.6785,3634.1544,1221.3876,619.5007,1144.9604,10,0
2,554,0,0,47,0,2,75.69,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,221.0789,1652.8926,1572.9478,1210.3276,1045.7783,486.1984,1005.0666,6615.7628,3150.9007,1463.2002,792.608,1343.093,607,2652
9,37,0,0,84,0,8,640.09,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,211.8009,2252.851,1761.5251,1040.8188,939.6508,427.2035,791.1551,6676.8408,4698.2443,1436.9744,691.6739,1372.6949,813,3829
3,17,1,0,62,0,10,620.01,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,324.5593,2273.9375,1671.9243,1062.2115,853.7395,408.8075,832.5482,7300.0209,4689.9579,1500.326,716.3359,1276.893,467,2820
0,83,0,0,81,0.5,9,4.84,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.4201,1655.5987,1199.5701,907.0188,734.231,438.3799,754.8039,4174.7932,2932.8963,1086.8994,629.731,1183.6856,85,416
0,232,0,0,65,0,0,404.01,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.9938,2024.1769,1417.8469,978.3997,736.663,419.1646,801.4126,6754.4439,4068.1462,1291.7641,672.1154,1191.7679,17,0
3,17,1,0,65,0,8,65.61,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,239.5287,2007.4272,1652.5436,1219.8003,884.7613,440.1883,840.8117,7141.7087,4418.7421,1455.5384,660.3265,1269.2127,669,3195
0,611,0,0,62,0,0,18.49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.9589,1832.3425,1276.9324,1088.1978,738.2315,422.4577,929.2115,4931.9972,3715.3473,1247.1564,713.0906,1203.8075,164,819
6,116,1,0,58,0,0,0.16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,233.5139,2168.9147,1588.805,1172.8192,947.7732,466.67,874.043,5635.4905,4093.2036,1399.584,785.0923,1302.1511,557,3300
9,116,1,0,59,0,2,123.21,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,328.6302,2177.2304,1551.4014,1201.9771,857.5193,371.0588,846.1504,7120.6489,4522.2335,1406.8325,642.2837,1183.6973,562,2628
0,611,0,0,61,1.7,0,60.84,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.8207,2120.7718,1557.0997,1033.7271,784.6888,438.4308,796.0069,6711.2846,4374.2951,1324.3931,598.3736,1177.6232,131,0
11,116,1,0,66,0,4,650.25,1,1,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,307.5534,1689.8825,1546.0729,1259.0985,1119.0565,564.2912,1115.4267,5824.3194,3080.2105,1375.5926,808.5387,1581.8342,386,1734
4,37,0,0,83,0,0,156.25,0,1,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,284.4915,1511.0911,1461.4889,1226.0191,1085.2961,459.8143,880.5155,5856.7814,3168.5125,1447.5402,768.3306,1423.0746,421,1824
2,83,0,0,50,0,9,640.09,1,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,299.1869,1660.536,1406.7201,1296.8841,981.2076,478.5074,916.4216,5947.8816,3116.7684,1443.6944,813.0524,1407.5297,349,1712
3,83,0,0,39,0,8,954.81,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,387.4519,2135.5766,1760.3779,1064.4614,875.1159,448.6995,854.9721,6115.0451,3898.7322,1591.4419,760.0326,1265.3699,436,2145
0,128,0,0,58,1.4,0,114.49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.4973,2020.7025,1384.5867,1038.1872,804.4319,420.3993,776.3657,6188.1663,4248.9662,1332.8736,588.7531,1161.7089,173,333
0,554,0,0,76,0,3,174.24,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,204.178,2112.5914,1500.7091,1125.0099,884.4131,437.7916,863.995,7348.9638,4411.5811,1403.606,648.0307,1208.5844,691,2992
1,128,0,0,92,0,0,372.49,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.4502,1945.7553,1353.9043,999.6611,800.1157,379.8372,800.9375,6368.2887,4074.8786,1301.1965,632.8313,1226.3139,38,0
1,37,0,0.1,97,0,10,538.24,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,347.4956,2150.654,1530.7011,1193.9523,923.1732,435.7907,862.3789,6642.2376,4023.974,1452.5582,730.423,1218.6261,533,2599
3,51,0,0,69,0,0,31.36,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.6165,1748.0932,1272.9036,1215.7101,979.1761,437.0961,836.8513,6261.409,3514.4959,1438.8284,658.766,1311.5068,831,4795
0,51,0,0,79,0,9,556.96,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.3661,1840.4586,1343.2092,1077.0297,821.9443,432.8869,812.3257,6302.9829,4098.8,1322.663,606.477,1186.3964,52,9
0,546,0,1.4,92,1.8,10,1.69,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.2646,1883.7009,1344.7845,1044.0111,784.6862,407.0305,798.9347,5725.4248,4069.5705,1357.4468,631.3084,1260.8605,242,1008
5,37,0,0,38,0,8,756.25,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,256.7153,1798.9824,1652.0136,1438.1665,985.3893,519.7427,918.2865,6167.2305,3456.4963,1416.0098,728.7511,1337.3775,763,3819
7,51,0,0,74,0,0,655.36,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,219.7182,2111.2075,1675.4212,1229.8224,821.5903,456.6434,878.3996,7446.2221,4416.4078,1416.3994,726.8866,1415.5184,661,3129
0,37,0,0,72,0,10,50.41,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.0307,1865.3609,1329.3233,954.0204,727.3732,429.7432,846.2277,5766.5191,3876.9809,1307.4056,581.7666,1250.146,15,0
7,611,0,0,68,0,9,973.44,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,236.3103,2132.0992,1536.4479,1211.942,965.29,418.8928,862.4263,6008.6457,4200.5102,1549.6635,744.8325,1376.1993,841,2787
4,113,0,0,83,0,10,334.89,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,342.5401,2225.7895,1673.9739,1221.6514,985.9996,459.7766,829.0125,6262.5344,4184.5745,1538.8821,740.0619,1281.1675,623,3264
1,51,0,0,59,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.0761,1832.655,1282.3411,985.7807,767.896,417.1785,804.2422,4739.3991,3655.8848,1236.3354,639.5217,1188.7131,12,0
0,113,0,0,69,0,0,40.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,171.1204,2331.7327,1539.0769,1077.9026,784.1644,356.4028,827.9908,7038.1581,4566.53,1337.2498,646.808,1148.4469,450,2203
1,51,0,0,74,0,10,670.81,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,268.0356,1877.5444,1488.4128,1086.705,817.596,465.7066,842.3451,4643.2229,3292.3698,1313.3072,726.6112,1204.9418,387,1700
0,611,0,0,91,0,10,31.36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.7961,1887.142,1270.2866,1037.0813,797.732,415.7155,807.0153,5271.1615,3618.3221,1173.2486,652.2498,1188.3104,121,541
1,17,1,0,82,0,0,110.25,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.2502,1835.821,1310.7029,1018.3942,779.2204,382.974,736.2159,5483.1076,3579.7017,1228.7589,695.1217,1243.0258,388,1795
1,113,0,0,33,0,0,201.64,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,252.9158,1613.5745,1633.8889,1344.0903,1013.8826,536.2013,860.8674,5675.1169,3205.4282,1344.5575,841.7736,1347.821,591,2815
3,37,0,0,61,0,0,44.89,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,183.8924,2187.4084,1747.1085,1287.7884,1013.9477,458.1529,875.7222,7079.9838,4463.039,1574.9776,696.198,1328.3148,763,3113
2,611,0,3,81,0,10,823.69,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,272.3634,2175.8146,1650.6628,1203.7388,883.9296,429.6106,842.137,6187.7359,3922.9246,1292.8992,689.8775,1298.5412,493,2204
0,554,0,0,35,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,210.6905,1620.3242,1487.4814,1267.8483,1084.259,480.4861,928.5626,4231.7063,2888.7594,1420.2365,810.9914,1392.7596,378,1634
3,51,0,0,67,0,5,795.24,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,217.5656,1677.294,1439.8105,1243.74,1023.1269,477.6669,921.8997,4570.9302,2906.3233,1362.2592,769.5272,1345.6916,447,1631
0,51,0,0,36,0,0,453.69,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,243.3877,1964.5431,1517.9045,1075.2466,843.4903,436.6129,829.1155,4976.7226,3330.7738,1460.0649,748.1576,1178.6812,266,1627
4,232,0,0,78,0,7,37.21,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,323.5968,1690.9294,1531.5651,1236.6926,1005.0412,529.1245,1042.0009,5311.7514,3217.45,1420.1814,733.5857,1440.2939,304,1496
0,546,0,0,51,0,9,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.3481,1861.9159,1219.313,937.9111,744.6773,404.4616,772.3336,4954.3691,3657.0488,1201.2212,632.2476,1139.3717,27,4
1,546,0,0,43,0,0,392.04,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,313.7924,2462.5713,1858.6512,1228.0045,959.8085,521.7956,868.8366,8156.2605,4863.4214,1736.0181,740.7404,1225.1378,743,3626
0,83,0,0,90,4.4,0,3.61,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,223.0804,2307.0467,1908.9051,1394.6021,1100.5028,483.8558,913.3679,7297.8971,4526.3334,1491.9892,767.8653,1290.697,842,2983
0,546,0,0,48,1.4,0,60.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,359.7989,2257.6706,1661.7764,1348.7044,1000.3551,482.0073,878.5019,6575.4719,4459.49,1511.7593,692.6757,1223.1438,0,0
9,128,0,0,57,0,0,148.84,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,302.4083,1598.5703,1444.6175,1373.9725,1019.7993,498.2982,919.8036,6543.9613,2967.8691,1421.4322,753.1381,1328.6556,485,2213
1,546,0,0,54,0,8,1183.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,292.1279,2187.0497,1685.8487,1075.0521,940.6591,450.2142,784.8268,5630.5806,3945.603,1454.9933,709.6288,1220.5962,677,3089
0,546,0,0,83,0,8,134.56,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.3113,1851.9581,1404.5634,932.7537,798.881,384.1642,811.7192,5941.8455,3929.3754,1281.2035,605.91,1171.1495,77,0
0,611,0,0,43,0,9,56.25,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,236.8856,1734.9715,1697.2537,1256.6932,990.2927,473.1397,969.6267,5492.7255,3108.1318,1454.7275,826.9142,1269.2224,495,2117
4,546,0,0,74,0,10,334.89,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,392.8882,2116.4203,1641.1114,1196.0379,942.239,381.5992,842.9578,6246.5228,4019.1636,1515.7475,737.5874,1257.3605,576,3045
1,83,0,0,80,0,2,7.29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.6169,1823.411,1307.8263,997.9032,681.7793,400.3967,783.666,4952.9819,3737.0334,1238.8542,628.1802,1167.2979,78,569
1,546,0,0,90,0,9,92.16,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.2563,1903.8066,1398.2297,1149.6689,860.172,411.7589,767.8282,5809.0991,3788.3122,1360.2679,700.223,1304.9476,449,2593
0,611,0,0,59,0,0,29.16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.7105,1316.1836,1038.3869,908.9561,737.743,384.7885,756.224,2874.1192,2159.8917,867.45,609.1058,1106.9512,127,725
0,113,0,0,66,0,4,345.96,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.1749,1911.603,1408.8636,1041.9358,768.2493,404.4357,771.8697,6506.1202,4066.6345,1268.0954,655.2026,1426.6672,110,703
0,232,0,0,50,0,0,42.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.3588,1812.9939,1283.798,1052.1475,740.44,402.7054,834.7643,5178.2032,3811.904,1272.8506,636.6025,1133.4754,23,0
13,37,0,0,48,0,3,193.21,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,225.0141,2090.5931,1909.7818,1303.7053,978.098,488.1718,935.1891,6797.7108,4251.1317,1541.5526,744.6782,1208.3542,917,3933
5,37,0,0,42,0,0,56.25,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,218.4922,2210.3504,1612.3576,1077.8985,807.9083,469.5895,822.2914,6783.167,4258.2613,1394.3507,653.6197,1259.0168,662,4614
3,37,0,0,40,0,0,24.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,244.6084,1820.2736,1594.9601,1245.0052,903.4507,507.0846,970.0621,5413.1863,3430.5908,1266.7474,749.4462,1265.0073,661,3792
2,232,0,0,28,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,271.8201,1710.7811,1510.5698,1297.59,1036.1269,504.0094,970.9803,4557.7722,3034.5989,1438.7237,848.7906,1375.0703,399,1756
0,128,0,0,89,0,10,9.61,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.3727,1924.0828,1353.7014,922.6529,777.5204,399.5303,803.682,5610.238,3792.3962,1278.4813,571.7278,1181.6688,24,8
0,611,0,0,55,0,1,60.84,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.3803,1791.7569,1361.1127,996.9741,774.9457,434.1096,819.6501,4694.4118,3569.0227,1238.8622,642.1534,1165.0858,173,892
2,17,1,0,47,0,0,295.84,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,224.8686,1694.6759,1531.8671,1290.8481,1072.9369,488.5788,910.1565,5972.5359,3097.1256,1510.3985,778.7323,1399.9946,440,2012
14,611,0,0,54,0,1,681.21,1,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,249.4143,1712.1126,1557.4342,1326.4622,1024.1734,429.6853,916.4247,6430.5252,3468.422,1411.8422,766.617,1303.3273,848,3997
0,546,0,0.1,92,0,10,392.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,246.6354,2192.2755,1717.54,1125.1225,845.0877,446.7865,860.5217,6967.8735,4435.2823,1475.3061,741.5991,1332.9389,628,2872
0,611,0,0,80,0,8,42.25,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.7807,1885.1378,1292.7168,979.0746,704.3841,423.0246,835.1627,5893.4195,3815.216,1275.4538,610.666,1244.3735,95,534
4,51,0,0,34,0,6,846.81,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,248.8516,1792.8819,1604.6186,1394.3609,1055.0382,532.1144,907.6474,6473.9925,3421.435,1493.5256,749.836,1343.4315,713,3867
4,83,0,0,64,0,9,1062.76,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,253.439,1677.5026,1660.1557,1345.2825,1015.3262,503.9795,977.196,5016.4404,3054.9147,1323.8073,809.5832,1425.061,617,2370
3,611,0,0,63,0,4,948.64,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,295.7389,1796.8683,1639.2203,1283.3713,901.2193,471.251,877.5851,5387.8743,3224.674,1550.4632,769.7426,1339.5899,831,4081
0,554,0,0.3,72,0,10,219.04,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.5355,1934.094,1486.5395,1047.0847,802.9178,438.3446,878.2923,6403.8719,4038.5609,1324.3791,621.3185,1211.6665,178,0
0,17,1,0,51,0,0,57.76,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.2493,1909.5862,1234.1853,968.7191,763.3669,389.6889,850.9935,5092.8807,3572.1631,1237.1796,625.4936,1161.6084,42,211
5,113,0,0,69,0,6,400,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,268.3854,2644.9917,1699.7346,1292.5791,972.482,429.4669,869.9135,7772.6766,5128.9261,1569.2319,743.2333,1240.3956,578,3666
1,113,0,0,31,0,0,306.25,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,287.1513,1793.9444,1556.3784,1317.0935,999.4307,502.609,925.1259,5630.8804,3240.8316,1589.6602,861.1127,1290.1275,480,2049
0,113,0,0,84,0,10,702.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.6298,1983.8101,1413.243,926.624,766.3654,420.3219,753.4373,5631.896,4031.4365,1324.1514,620.784,1232.7283,35,10
0,113,0,0,75,0,10,655.36,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.0762,1777.0579,1286.9738,1002.5673,785.3171,401.8643,826.0315,4959.9533,3365.2806,1161.3897,671.6886,1191.9357,792,4246
0,554,0,0,27,0,0,5.29,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,289.26,2104.024,1677.9115,1338.7384,1010.1356,469.2034,909.3363,5821.0625,3922.1638,1497.4733,784.1096,1368.6271,893,3879
3,17,1,0,56,0,8,289,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.12,1868.8284,1369.3714,1144.998,820.4067,476.0092,890.1543,6291.8675,3999.3879,1296.2379,669.36,1221.2617,215,1048
0,546,0,0,50,0,5,225,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,236.2378,2376.8595,1715.3523,1375.5633,1002.6136,458.5089,899.3686,7479.2833,4820.3699,1477.313,750.6156,1334.7136,666,3414
1,611,0,0,40,0,0,40.96,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,238.3241,1808.0525,1523.4547,1215.7065,1047.3918,533.9591,915.1785,5110.8947,3173.0397,1389.9829,714.7802,1299.5715,665,3414
1,113,0,0,50,0,10,166.41,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,243.2912,1872.9563,1553.7599,1298.2927,1029.9623,481.7833,956.2513,6551.6004,3379.0129,1422.3171,753.214,1286.9634,813,3803
1,116,1,0,72,1,0,7.29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.6036,1829.049,1245.6308,997.8035,692.3532,387.326,762.6447,5148.1138,3736.2008,1208.7281,601.1069,1186.8633,23,0
0,128,0,0,77,1.2,3,40.96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.9299,1922.3441,1438.1125,1000.6683,776.8707,396.8389,768.4359,6180.7556,4027.4071,1340.3457,607.4132,1229.2285,70,0
2,128,0,0,62,1.8,2,179.56,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.1763,1974.2311,1463.6332,1040.4247,806.9077,437.6673,831.7495,5832.647,4028.0184,1359.9862,619.3854,1295.7203,112,654
4,128,0,0,84,0,9,392.04,1,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,264.2935,1627.059,1455.1778,1300.6949,1093.7187,553.8492,987.6609,6062.0313,3142.9535,1408.6073,798.5719,1520.5106,405,1804
0,611,0,0,95,0,10,707.56,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.3216,2111.9965,1433.2647,1029.0932,826.4106,423.8918,766.941,5914.7299,4020.77,1239.5236,617.8365,1221.2079,154,0
0,116,1,5.4,98,0,10,475.24,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.5514,1909.8919,1341.5114,972.3038,822.3169,393.5793,773.4733,6378.9718,3960.7067,1259.5814,672.2513,1142.284,51,0
2,113,0,0,55,0,0,51.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.3363,1867.1067,1214.815,957.1438,722.1414,396.565,820.4594,5053.7677,3795.4313,1192.5558,609.7862,1150.2223,65,0
6,546,0,0,34,0,2,404.01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,265.1606,2189.8135,1875.6598,1284.659,1001.8771,473.161,929.8905,7372.7805,4621.3195,1624.3477,816.4349,1336.0691,843,3336
0,83,0,0,84,0,8,501.76,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.7809,1908.8472,1434.4318,1029.6191,731.0277,401.8569,818.4617,6439.1586,3984.7538,1250.1532,667.9991,1207.4888,52,22
4,17,1,0,78,0,0,213.16,1,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.3657,1674.6818,1434.7984,1310.0906,1036.835,552.3719,877.6684,5962.9351,3139.4878,1429.5048,778.8592,1406.7342,593,3152
1,17,1,0,54,0,0,86.49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.2409,1911.3788,1233.2223,1036.1728,726.5094,416.9781,819.8739,5276.3596,3856.5671,1276.6318,669.611,1206.8737,65,507
4,128,0,0,46,0,9,556.96,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,277.742,1767.7372,1707.1868,1497.5129,1165.6202,540.5277,980.3652,5994.7002,3125.6178,1529.5214,771.5149,1361.7543,504,2035
0,113,0,0,75,0,6,841,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.3064,2205.6996,1453.084,939.9794,796.8651,386.6907,733.1321,5759.2249,3922.0222,1241.3925,603.9841,1250.5528,229,0
3,128,0,0,87,0,8,136.89,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.6904,1891.6465,1402.2238,966.265,784.4508,391.753,830.54,6148.4587,3873.9304,1237.2141,621.1172,1151.2972,286,1
5,128,0,0,86,0,2,739.84,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.5996,2030.1338,1375.4784,902.7504,746.1288,390.2597,821.8895,5878.4426,3999.8672,1220.2854,652.7624,1224.1294,274,644
2,116,1,0,74,0,1,9.61,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.4824,1669.1465,1342.8003,1258.4574,999.9474,526.6356,1005.4469,4230.5874,3100.6119,1291.4075,818.4319,1407.6369,547,2725
0,546,0,0,56,0,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.978,2370.1898,1478.4066,1015.9204,805.7445,393.2481,783.2255,7052.5214,4430.2889,1345.5966,627.879,1080.4587,438,4
0,113,0,0,95,0,1,338.56,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.3932,1853.3772,1441.8615,1203.4459,824.3966,401.6193,833.3645,5964.9048,3740.4368,1327.6094,721.6093,1248.7633,557,2865
5,37,0,0,59,0.1,10,0.64,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,162.4701,2021.692,1529.777,1042.938,829.3147,408.9772,807.7611,6515.528,4271.6049,1361.1231,596.4947,1242.6852,350,1233
4,546,0,0,36,0,8,334.89,1,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,233.6358,1743.8919,1533.1517,1403.9095,1111.3876,505.9873,967.0123,5625.3381,3204.7279,1564.0081,747.7142,1304.422,407,1798
0,51,0,0.1,98,0,10,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,220.1707,2066.7728,1574.1168,1121.5721,893.7562,440.2658,861.1723,5898.78,4089.3253,1489.0792,690.4457,1213.3822,661,2669
