"y","temp","rain","wind","wet","cloud","dust","temp.sqr","sunny","semester","past_rent","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X18_19","X19_20","X22_23","X23_24","weekend","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f15","f30","f40","f55","f60","f65","f70","bus_passenger","sub_passenger"
0,-1.8,0,0.8,90,0,74,3.24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,192.3353,503.1443,2720.6291,2908.492,1645.7367,1399.4342,1092.6952,1173.7154,983.1822,937.6225,669.9556,505.2888,891.4006,381.0802,717.8067,1817.1684,968.1251,860.934,781.7086,536.7275,1295.4277,743,4563
0,-1.2,0,1.5,90,0,79,1.44,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,211.7421,530.6362,2716.6593,2784.5708,1674.928,1379.1435,1145.4777,1332.5862,1110.7949,988.6431,726.6111,543.7811,957.4652,350.5629,709.064,1718.429,1054.2375,891.0632,798.7888,609.0443,1391.189,525,2792
0,0.7,0,1,83,0,71,0.49,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,187.9949,541.9392,2766.3938,2709.4769,1666.0729,1505.9918,1252.4269,1348.1225,1062.6309,1052.0898,788.6662,558.7361,969.2168,352.9248,766.3905,1719.3247,1113.9045,956.0714,798.7398,589.1943,1404.9112,385,1574
2,2.2,0,2.5,62,0,63,4.84,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,216.9688,551.6794,2773.4742,2708.8782,1589.2808,1461.4876,1225.484,1344.9011,1112.7151,1026.5161,761.6829,507.2171,955.6947,384.6146,851.2223,1776.9543,1127.8734,966.9439,812.9749,611.4266,1307.0211,353,1575
1,3.8,0,2.3,53,0,52,14.44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,237.638,667.7692,2863.0543,2742.5329,1648.9148,1456.4993,1260.968,1358.2347,1144.3204,968.5794,746.9329,518.1063,872.238,406.2011,954.8408,1762.3749,1133.8982,944.4047,804.9148,608.5655,1307.4159,390,1745
0,4.8,0,2.7,44,6,60,23.04,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,193.1253,679.2984,2920.8406,2797.6494,1716.3631,1497.91,1205.7148,1313.3951,1199.7572,998.5668,744.6011,488.8337,913.8264,460.1976,1139.7787,1774.3602,1217.2534,987.2791,784.0162,596.6934,1354.191,438,1826
1,5.9,0,1.9,41,3,55,34.81,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,215.5325,817.6435,3094.6338,2822.3722,1779.0345,1480.321,1254.538,1295.9672,1169.6967,1043.5705,728.7566,536.8416,959.3553,450.1235,1357.5481,1817.8137,1155.4275,1038.5493,830.9052,617.7822,1351.2234,448,1993
0,6.5,0,2.6,40,2,66,42.25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,207.8329,923.1452,3110.3473,2806.3601,1721.4317,1500.6275,1229.8456,1290.5828,1108.2849,1069.2175,735.6521,562.8936,935.6878,418.7625,1562.7803,1773.8661,1151.9692,1042.3264,806.209,589.0888,1320.0797,511,2185
1,5.9,0,2.7,40,0,72,34.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,247.0082,1076.7241,3370.0632,2844.97,1772.2036,1447.5837,1273.4517,1377.5531,1035.2816,1063.6653,762.0383,534.1489,968.32,416.7848,1955.3259,1742.3851,1093.3481,1015.1478,771.1947,602.2266,1255.6867,575,2908
4,4.8,0,3.1,40,4,60,23.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.6591,1268.9159,3575.4667,3008.5852,1877.4459,1563.4621,1236.5694,1336.608,1027.1963,1024.9701,711.0665,520.6217,969.8722,424.3773,2235.8657,1831.0485,1044.9839,895.3433,749.3004,594.9302,1281.5193,617,3604
5,3.2,0,2.3,39,4,60,10.24,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,249.1163,1408.4904,4051.8862,3605.8161,2117.9297,1725.9572,1309.6309,1340.5466,1033.4833,986.2782,719.426,476.046,933.0998,409.5985,2390.8676,2182.3254,1059.0147,998.4615,799.8767,577.7694,1291.1735,867,4152
5,2.2,0,3.2,49,5,59,4.84,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,220.1409,1421.3585,4196.6396,3914.1223,2160.7959,1757.6813,1250.3082,1360.3762,969.6086,1018.7499,649.1412,434.9715,899.0533,437.0091,2242.5641,2086.8107,1053.5986,954.5981,807.2601,596.5851,1325.7389,771,2722
1,1.4,0,3.2,54,6,66,1.96,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.6275,1214.7401,3865.9749,3870.3782,2125.6148,1688.4116,1215.1494,1283.3235,904.2323,913.3366,660.6396,482.4138,869.4541,425.2,1921.3986,2083.036,954.787,931.6073,832.3863,570.5058,1273.6959,673,3993
3,0.7,0,0.8,54,5,79,0.49,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.346,713.2083,3185.4104,3504.7977,1990.2872,1568.5401,1161.913,1206.6248,845.9289,816.5498,608.5815,458.4555,828.0388,429.2687,1081.338,2023.9864,901.9857,884.5317,765.5774,594.0256,1258.8723,1014,4958
1,0.2,0,3.6,45,5,59,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,218.2666,536.657,2962.7586,3504.9768,1963.8466,1562.6313,1054.941,1084.1402,802.0065,824.4006,589.0041,468.6714,848.7302,425.5413,792.6574,1971.3046,872.4033,843.7349,707.8161,553.5511,1236.7031,484,1422
2,-0.6,0,3,45,7,55,0.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,193.1074,485.7923,2852.2391,3442.24,1803.5993,1333.5939,869.1595,1040.4603,690.8023,722.3189,529.1561,415.6411,824.3604,354.5533,658.4822,1895.8538,768.1388,680.4918,673.0601,490.8473,1244.4972,197,360
0,-1.2,0,3.4,49,8,54,1.44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.4628,467.9882,2909.7597,3471.8317,1849.7687,1296.6034,826.9765,1051.1888,696.5263,718.0126,544.1804,404.2902,817.8697,354.9466,671.8403,1934.6328,767.6721,668.6385,670.1964,498.5807,1227.3523,99,0
0,-1.6,0,2.4,50,9,50,2.56,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.7455,485.8998,2909.0957,3500.9699,1863.6353,1252.3036,846.5134,1058.9172,710.0599,711.3046,550.4909,408.0336,813.5561,352.9512,681.0326,1952.9122,757.6647,684.9597,682.6715,502.6918,1211.8477,24,0
0,-2,0,1.6,53,8,55,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.8218,495.3821,2886.9826,3460.3582,1866.2248,1244.1334,873.0042,1080.412,700.9591,709.2531,522.7064,398.2277,783.9005,367.9976,705.9086,1975.4254,756.7141,681.2563,667.5043,508.2655,1212.0163,18,0
0,-2.5,0,1.7,56,8,59,6.25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.439,497.505,2915.1479,3472.6911,1863.8594,1238.6616,879.1186,1081.9033,710.5661,705.5725,532.8222,394.1462,804.0337,339.8088,709.8445,1985.5034,778.8459,692.1443,686.6433,492.9197,1205.4909,21,0
0,-2.7,0,1.5,56,3,58,7.29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.3058,479.6584,2912.4811,3449.3622,1852.76,1262.4232,860.8712,1091.1562,711.6858,710.6268,537.6095,405.2542,831.3028,346.1297,680.5255,1995.7028,753.4231,718.9794,678.1752,484.1351,1204.4413,30,6
0,-3.6,0,2,59,0,57,12.96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.2905,471.3158,2957.6897,3448.2311,1868.976,1235.2705,899.3512,1055.4696,722.3511,725.623,547.3341,419.4309,847.2724,352.5388,669.7974,1976.6978,774.3295,727.7055,670.9206,476.8777,1207.1691,70,474
1,-4.3,0,1.3,62,0,58,18.49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.9589,513.2163,2954.6028,3468.3007,1832.3425,1276.9324,906.7729,1088.1978,721.6738,738.2315,553.1913,422.4577,929.2115,338.9136,670.9026,1980.5428,769.4748,734.4191,713.0906,549.4035,1203.8075,164,819
0,-4.5,0,1.4,65,0,57,20.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.1979,517.5606,2851.5095,3297.7458,1874.6335,1368.4536,1021.4696,1155.9452,827.8374,838.9247,579.4553,438.0059,894.8583,338.3659,669.0163,1931.275,814.3688,819.311,763.209,556.4925,1292.9304,399,2321
1,-4.6,0,1.8,65,0,68,21.16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,212.6755,480.3218,2633.0066,2876.137,1740.3852,1426.6989,1057.9965,1276.3898,942.497,897.8239,661.0103,503.255,935.1744,342.3467,654.0246,1771.8226,913.5695,980.7428,769.5843,541.4515,1358.5374,758,4565
1,-3.9,0,1.1,62,3,63,15.21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,195.4301,525.7716,2616.8794,2707.9714,1715.9807,1409.6637,1053.3901,1302.599,1034.1093,1018.6917,701.2144,516.5008,950.2322,415.3785,647.666,1643.3585,1041.7762,1035.956,840.6439,580.3041,1356.2636,541,2808
0,-1.5,0,1.3,56,6,57,2.25,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,192.5859,540.8544,2627.8321,2679.2398,1749.0178,1482.9144,1137.5528,1295.106,1118.4387,1173.2801,784.2226,555.1613,960.2176,411.7493,681.1247,1691.0982,1118.8768,1090.2874,827.2068,594.7715,1404.5356,400,1600
2,1.1,0,2.3,47,7,68,1.21,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,210.6285,578.5437,2686.3933,2679.2357,1785.9362,1432.8796,1180.4031,1371.0203,1027.8525,1126.9195,796.5915,507.8158,907.6574,455.8623,783.5281,1644.3862,1046.6312,1026.1236,812.6274,628.1781,1369.4271,361,1558
0,1.5,0,2.4,41,6,76,2.25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,242.8257,714.6729,2668.227,2729.4849,1798.4511,1412.0242,1254.8516,1322.4779,1123.9653,1097.0795,733.1208,502.3397,952.853,489.1497,986.5775,1707.2429,1083.2148,1064.2579,750.9379,624.3234,1341.5175,400,1745
0,1.9,0,3,40,9,78,3.61,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,218.7405,785.0207,2771.6941,2796.2547,1711.563,1464.2146,1266.8537,1257.1173,1168.7953,1162.1389,765.6047,573.7633,951.5958,571.171,1184.2997,1667.6425,1139.1307,1058.9297,813.3074,591.7445,1432.5304,422,1887
2,2.8,0,3.1,35,8,77,7.84,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,219.5461,891.1825,2890.4932,2771.6528,1765.2371,1457.1359,1287.23,1325.9159,1180.7737,1176.8832,727.9597,558.0677,979.5511,602.2916,1465.0606,1757.0907,1158.2205,1105.5293,797.4312,612.8455,1473.7201,426,1902
4,3.4,0,3.5,34,0,61,11.56,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,213.1626,934.4036,2928.418,2872.6687,1749.381,1545.842,1261.2914,1303.6042,1100.1122,1058.0175,682.6302,514.9232,921.2286,476.7358,1645.5226,1728.5668,1155.6971,1093.6286,788.4725,597.5898,1404.9882,516,2388
2,3.8,0,2.8,33,0,60,14.44,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,232.1531,1120.3377,3110.0419,2858.4385,1803.2102,1491.7337,1239.0047,1253.519,1071.2119,964.9468,669.385,512.1575,897.3146,474.539,1896.0219,1612.0791,1101.9142,985.0256,794.7111,592.5982,1326.1215,634,2889
1,3,0,3.3,35,0,62,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.9504,1350.3366,3456.518,3076.4368,1896.9606,1631.4008,1271.4682,1272.7957,1103.002,1063.4642,647.7753,477.4896,913.758,412.4243,2034.534,1704.4114,1034.3976,984.1923,765.4005,551.7871,1354.0324,626,3566
4,1.5,0,2.7,42,0,68,2.25,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,203.3691,1583.8296,3819.1686,3485.9318,2166.8192,1772.2236,1249.9493,1304.5262,1152.2752,1053.6747,682.9419,519.5979,875.7623,454.4982,2128.5821,1934.9761,1063.4345,973.783,794.76,545.6305,1318.5228,923,4051
3,0.5,0,2.2,50,0,76,0.25,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,209.6906,1435.903,3990.3231,3828.0889,2209.0607,1714.4966,1236.9017,1204.1788,1045.5513,1005.0222,592.2799,467.2158,885.1865,447.8932,2001.4232,1988.2763,951.9506,920.9043,791.7365,552.2752,1320.6651,742,2676
6,-0.2,0,3.1,53,0,68,0.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.1976,1248.5558,3772.717,3701.3359,2161.1039,1667.0301,1193.1604,1139.3419,949.1805,934.7787,615.2872,452.1512,901.0686,412.084,1762.3398,2009.5969,876.9912,913.502,772.8325,588.9807,1299.9971,657,3836
2,-1,0,1.8,47,0,68,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.1698,862.2847,3126.3995,3464.7339,2005.0866,1543.0689,1036.987,1090.7724,914.6524,834.8388,570.4876,458.8837,823.9639,395.1315,993.2195,1990.6297,822.4384,842.1691,776.6526,578.4554,1218.1298,881,4854
2,-2.1,0,1.4,50,0,66,4.41,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,222.4802,597.1181,2873.9817,3444.2578,1970.2988,1415.9317,969.3688,1039.6871,847.2644,798.5857,568.2871,475.3356,822.8185,401.5139,799.6331,1987.1598,801.207,838.3905,724.5467,581.1104,1212.0815,435,1380
0,-2.8,0,2,55,0,63,7.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,183.4976,460.4981,2720.4236,3346.2007,1830.8115,1305.6737,840.5899,996.5717,725.5365,758.5589,523.236,428.1293,809.4742,364.3509,664.432,1885.3416,714.3504,712.3173,640.0101,508.3263,1177.839,195,312
1,-3.4,0,2.2,56,0,62,11.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.7173,469.61,2715.2156,3335.9752,1845.9936,1297.5453,839.3801,962.0486,710.2289,753.2528,535.3247,414.256,816.4517,376.9384,736.4096,1870.3049,715.2848,706.731,634.1446,505.4865,1180.7123,76,0
0,-4,0,2.5,59,0,45,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.0761,497.37,2757.7689,3326.4556,1832.655,1282.3411,851.9455,985.7807,711.9854,767.896,529.86,417.1785,804.2422,363.7097,716.798,1904.0385,734.9682,707.1779,639.5217,522.9109,1188.7131,12,0
0,-4.3,0,2.6,60,0,41,18.49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.879,502.0711,2765.3289,3370.4598,1818.6637,1282.5063,860.1221,957.7259,697.8467,776.8003,513.2672,402.3162,796.463,348.2688,709.3917,1894.0877,716.1602,695.3056,637.2326,510.9592,1208.3934,9,0
0,-5.1,0,2.1,62,1,29,26.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.8973,498.9081,2812.3401,3386.5759,1807.4373,1266.7156,875.758,951.0362,706.8223,775.1002,506.2462,409.8638,775.5098,353.0318,707.2455,1915.1105,720.6864,693.9063,635.7343,534.5626,1203.2206,13,0
0,-4.7,0,2.3,61,1,36,22.09,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.4443,509.1694,2792.1893,3365.6032,1831.4846,1281.3301,869.5832,975.4353,712.6934,758.7809,504.5262,418.5809,781.993,363.8276,711.4729,1906.5054,735.2307,697.8273,626.3026,511.4016,1217.9236,27,2
1,-5.2,0,2.1,63,3,28,27.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.713,503.2899,2823.7238,3361.6581,1801.9353,1292.8326,852.5608,991.2409,713.8085,736.0654,518.1661,411.8983,786.8936,364.0425,701.188,1947.9741,723.2424,714.4203,645.6637,519.2005,1249.4543,73,431
0,-5.2,0,2.4,65,2,31,27.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.5749,456.6486,2804.6553,3353.4261,1796.4448,1308.4706,933.8711,1028.5651,759.7563,781.4421,557.4762,437.2467,800.7209,363.9557,699.8794,1889.8417,798.3117,743.3822,635.4574,542.8593,1239.4706,156,822
1,-5.6,0,2.3,64,3,29,31.36,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.0914,436.8983,2746.4988,3188.5478,1821.6138,1407.0495,1017.7099,1107.9022,902.9954,873.5599,592.5081,464.9023,808.4623,412.8887,693.6251,1900.5176,870.5919,796.9719,675.5695,526.9526,1310.7986,347,2245
2,-5.8,0,2.3,63,2,29,33.64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,196.5775,468.5632,2616.2649,2832.2548,1644.0086,1279.479,1105.8852,1171.7635,1024.1542,913.92,628.5059,471.3196,829.3303,383.7216,697.4565,1776.107,936.5527,898.7047,722.2764,551.5716,1307.7351,730,4207
1,-5.2,0,2.7,62,1,28,27.04,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,162.0252,497.674,2478.0148,2670.2779,1702.1748,1423.4964,1103.9828,1235.7752,1058.5627,1014.4873,686.3229,539.9806,915.4558,361.3673,704.5916,1692.4288,1044.453,960.4551,761.2186,608.8305,1393.6636,473,2589
0,-3.4,0,2.6,55,1,30,11.56,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,210.9035,489.6616,2482.4389,2612.5763,1697.2238,1493.243,1212.2343,1249.3562,1124.8781,1098.7974,693.1723,556.2245,1046.2078,400.2392,717.314,1656.0084,1163.1785,1056.6865,841.6443,602.4137,1283.2294,381,1676
0,-1.8,0,3.4,48,0,28,3.24,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,215.068,583.4368,2560.9147,2616.9787,1736.8156,1501.0109,1182.6409,1252.9125,1127.1775,1098.7652,711.7273,508.0135,887.5335,454.1654,790.6272,1675.9297,1145.3369,1035.8374,774.9284,566.3036,1270.0654,364,1562
1,-0.5,0,3,43,0,32,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,251.2834,624.4706,2521.6245,2681.4278,1713.8184,1484.1822,1230.1242,1271.1202,1188.468,1071.5281,704.6904,529.9037,916.2175,459.4764,993.1301,1685.5694,1062.159,1005.7854,774.0981,580.8457,1281.6312,382,1769
0,0.2,0,3.9,39,0,33,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,232.8686,781.9523,2764.6921,2727.7301,1786.2176,1524.7645,1216.8444,1317.0034,1172.6809,1129.9851,722.6426,520.2933,938.2073,583.5791,1242.8847,1798.319,1127.3644,1166.47,771.2015,604.2104,1304.1582,528,2003
0,1.9,0,2.9,38,0,34,3.61,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,222.0785,931.2432,2939.8061,2841.9058,1751.4095,1639.2311,1255.0255,1298.1559,1186.1382,1128.9528,671.3201,533.3513,1013.2243,576.4071,1401.125,1792.8579,1170.5748,1139.6469,793.4536,569.3642,1279.484,557,2336
1,1.7,0,4.9,35,1,33,2.89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,263.0229,972.8426,3089.6663,2944.9801,1857.6901,1591.7816,1334.1324,1271.0835,1132.3324,1087.8977,696.7354,580.0473,968.6691,549.2248,1536.0869,1877.0895,1133.7979,1068.0301,790.467,650.1913,1267.312,619,2919
3,1.5,0,3.6,34,4,42,2.25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,230.0646,1070.0677,3396.5966,3120.532,1901.2529,1634.3408,1368.0578,1347.606,1111.3694,1071.2297,733.0485,542.1136,944.9102,625.5243,1634.575,1874.1793,1110.9996,1046.0997,789.1796,573.6476,1320.7484,685,3496
1,0.9,0,3.1,43,4,39,0.81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.232,1427.3617,3864.616,3392.1742,1977.7825,1680.8495,1338.4853,1268.0982,1080.0642,936.1963,688.8346,468.7785,958.9388,535.4544,1896.7038,1893.839,1116.8196,1000.9786,745.1289,588.9561,1285.2154,763,4025
0,-0.6,0,2.5,48,5,43,0.36,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,195.8881,1490.0786,4273.6203,3860.0136,2149.1085,1728.6455,1392.0246,1297.122,1087.3853,980.0186,675.9437,453.777,850.9943,504.8617,2000.3237,2108.5466,1069.7732,1022.3189,743.1045,603.2713,1232.8093,722,3798
1,-1.3,0,3,50,6,41,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,237.1949,1418.4807,4276.7022,4055.7078,2248.8524,1693.2109,1305.7541,1236.0515,1047.7753,942.6002,682.3544,477.0347,829.0535,429.7831,1886.7636,2216.3052,989.4492,949.754,709.9562,563.3306,1250.6577,665,2780
1,-1.7,0,2.7,46,6,40,2.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.4304,1172.9018,3997.6941,3860.913,2197.1343,1582.9938,1230.0776,1157.5207,928.1538,934.2503,626.9072,443.1506,848.3682,400.9492,1606.7716,2133.4964,897.7372,906.8147,694.1679,535.3827,1287.9734,602,3954
3,-2.1,0,2.5,43,4,33,4.41,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.6017,708.3599,3101.0213,3325.9027,2032.5184,1502.1892,1086.5001,1121.3306,879.767,879.4261,637.8643,429.6351,835.8054,368.5397,1060.5967,2016.7677,848.7995,824.3075,670.1338,572.4302,1276.5386,872,5175
0,-3,0,2.3,43,3,33,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,225.8454,559.0514,2729.2028,3259.1685,1943.1986,1416.1586,1019.9536,1074.4756,822.3478,808.334,595.1399,421.0588,830.3915,375.2075,799.9786,1970.0145,830.8313,792.4316,654.201,540.6569,1248.2479,417,1489
1,-3.6,0,3.6,46,3,22,12.96,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,204.2347,410.3301,2556.7667,3033.2917,1765.763,1229.2438,924.7408,973.2142,712.8532,753.1273,517.6983,374.84,814.9042,338.3913,680.3031,1789.7021,734.5547,685.9549,605.2189,483.3223,1154.7859,183,358
0,-4.7,0,2.9,55,2,27,22.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,190.8201,440.6718,2615.5945,3076.8335,1774.5536,1183.5201,900.8159,948.5595,718.5017,714.7628,533.3301,395.6963,798.4908,351.995,681.0124,1850.0925,729.0673,688.9226,595.6667,488.1708,1146.3966,46,0
0,-5.1,0,1.4,56,0,28,26.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,182.9462,447.2956,2626.4504,3088.5557,1719.5344,1167.1453,881.3946,959.1647,719.835,713.2102,491.9851,398.502,806.5338,369.7439,696.1535,1840.6181,738.1504,672.608,590.5607,500.9199,1130.2956,15,0
0,-5.7,0,2.7,58,0,32,32.49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,191.2662,432.4791,2596.2792,3090.008,1740.9823,1178.4507,887.1565,967.9524,708.5943,723.9212,495.645,384.8442,787.6207,373.588,706.1193,1813.4476,749.109,674.719,583.7974,500.1716,1158.1786,11,0
0,-6,0,2.4,61,3,33,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,196.9691,449.0783,2635.6662,3058.877,1757.1681,1178.7919,877.1644,982.0084,706.8313,702.2667,508.3675,390.4509,781.8047,406.6941,708.9056,1841.8081,743.635,669.4318,589.8726,497.9439,1162.378,11,0
0,-6.6,0,1.6,61,0,31,43.56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,202.483,438.0081,2660.9295,3068.1534,1740.3694,1162.5034,850.8629,972.0138,729.3308,707.5537,509.4366,400.057,809.7516,406.2235,711.2653,1818.5938,742.2127,676.5466,585.0121,511.9423,1189.3324,31,4
0,-6.8,0,1.9,64,0,30,46.24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204.2103,447.085,2670.6368,3064.9565,1700.901,1163.8694,826.0335,968.1328,747.7881,723.9978,494.4621,394.3932,835.2525,403.9957,713.732,1818.9145,757.557,690.6685,599.9951,495.0132,1151.1351,42,262
0,-6.9,0,1.2,66,0,34,47.61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,195.5762,461.5395,2601.7041,3051.6171,1690.8471,1172.0998,834.1963,970.7672,783.7145,742.1645,503.4917,385.678,860.4521,402.8057,694.8404,1823.3015,764.5999,693.4051,645.4401,506.9559,1174.9541,95,429
0,-7,0,0.6,67,0,34,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,188.9056,462.4917,2580.7021,2998.5951,1687.2425,1169.5076,832.2192,965.9076,762.3094,775.2072,503.9508,389.8949,816.2225,380.9605,645.2404,1734.3303,784.2915,673.1361,667.4129,498.9143,1205.8241,131,695
0,-7,0,2,67,0,33,49,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,198.9428,477.2742,2454.7954,2868.3172,1674.0064,1166.0769,856.3042,1005.195,783.8016,787.7652,553.3156,423.3025,789.0757,395.2295,659.9255,1682.2611,749.4207,707.1028,671.7012,501.952,1241.0331,251,1310
