"y","temp","rain","wind","wet","cloud","temp.sqr","sunny","semester","past_rent","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","m0","m10","m5","m25","m30","m35","m40","m45","m55","m60","m65","m70","f15","f20","f25","f30","f40","f45","f50","f55","f65","bus_passenger","sub_passenger"
2,0.9,0,1.5,75,8,0.81,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,497.0972,229.4291,609.4041,3518.1665,1926.8968,1424.2559,896.9688,1037.7303,744.7992,579.0217,441.0624,871.3815,810.8642,4899.2655,3708.7899,1918.2531,740.4864,979.5203,792.4223,753.3699,598.7396,362,1166
1,0.6,0,1.3,75,9,0.36,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,414.5938,191.3508,470.2152,3416.9302,1768.6366,1333.3334,895.762,970.2347,743.2161,537.363,424.8363,783.018,624.7277,4984.0756,3580.1829,1884.8524,711.5363,761.3617,717.6586,673.1856,505.2386,203,319
1,0.7,0,1.6,81,9,0.49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426.6739,196.9263,444.4648,3449.8626,1765.9561,1298.8684,884.8557,963.4141,709.9803,524.4742,418.9969,782.3677,605.8332,5007.5642,3637.2328,1887.471,698.8754,775.1001,711.7672,662.4176,512.173,65,1
1,0.7,0,1.3,81,9,0.49,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.5134,203.775,428.2473,3456.5987,1747.6222,1292.2232,872.2138,961.2036,705.5771,523.2548,414.6474,793.1148,582.792,4980.5129,3665.298,1892.3083,727.4408,785.4322,684.1675,666.8511,519.4533,17,0
0,-0.4,0,2.4,77,0,0.16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458.0187,211.3926,439.4328,3478.9939,1736.8592,1299.4078,890.5016,972.9738,734.9129,521.8646,417.1738,772.5876,612.6588,4990.509,3660.8975,1920.5468,710.2491,775.7705,703.6787,651.9989,506.6489,19,0
0,-1.6,0,2,78,0,2.56,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.7315,208.0297,445.6092,3470.7597,1753.8279,1304.0884,887.1485,963.7398,700.7751,524.7697,408.4671,795.8666,605.7831,5009.4618,3645.3716,1906.5811,703.2089,781.8964,692.8638,655.9734,506.116,13,0
1,-2.2,0,2.5,76,0,4.84,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.1981,205.9374,433.3701,3507.3218,1744.4878,1310.1349,867.3928,1006.9669,705.018,518.97,417.227,775.9919,584.2396,5006.1417,3644.9303,1913.1474,708.6911,788.2734,704.1759,669.6746,492.5156,37,12
0,-2.9,0,3.3,74,0,8.41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.893,205.7962,436.69,3528.7522,1755.528,1302.2315,922.3312,1001.119,727.137,520.1243,443.7448,811.6538,608.1986,4987.1576,3658.787,1936.3364,729.2817,823.8623,697.6113,664.3869,517.363,73,533
2,-3.6,0,2.6,73,0,12.96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462.159,213.3039,457.1604,3460.1136,1757.5362,1358.1896,929.9184,1011.561,801.5231,559.0654,455.1808,810.804,581.5113,4950.9677,3614.7621,1956.8949,756.5117,845.7905,718.2116,691.5141,531.4881,165,879
5,-4,0,2.5,76,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497.5077,229.6184,489.7856,3341.18,1771.1274,1409.4014,1006.0616,1171.3598,948.0406,608.9792,471.0293,819.309,621.6162,4735.728,3485.6262,1936.5794,762.7603,926.4106,801.5529,786.05,567.9657,409,2390
3,-4.6,0,1.9,75,0,21.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429.8143,198.3755,708.9889,2885.0788,1673.442,1439.1881,1050.2679,1247.1875,923.6226,656.0574,528.4385,862.0225,755.4508,4435.8508,3148.3347,1764.2484,898.8889,1050.9343,911.8173,817.9676,569.5154,703,4454
1,-4.3,0,3.8,73,0,18.49,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476.2704,219.8168,802.3288,2692.5035,1657.2913,1484.9312,1067.1779,1271.5629,1016.4731,735.4294,507.5462,895.6861,742.958,4089.8537,2878.7932,1700.6607,1023.4973,1169.6089,933.4412,901.2309,623.2557,563,2763
2,-3.5,0,2.8,66,0,12.25,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,564.9719,260.7562,745.1764,2649.8149,1662.6421,1626.0089,1142.6576,1334.0195,1080.6244,752.9536,535.5387,882.974,707.7921,4018.2643,2853.2876,1726.2785,1124.0373,1149.9966,988.5911,975.3952,602.1127,339,1469
4,-1.9,0,3.2,55,0,3.61,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,565.6571,261.072,871.9803,2658.0089,1649.5387,1552.6038,1203.1293,1308.7639,997.706,770.371,506.5349,842.2518,769.4529,4008.8564,2936.7126,1713.4265,1119.5857,1169.7304,969.2849,928.1541,563.289,308,1379
3,-0.6,0,2.5,45,0,0.36,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,433.2093,199.9426,870.0727,2720.6444,1658.6124,1497.8116,1156.5536,1313.2655,1018.4863,768.8867,493.4305,896.2076,1064.8502,4202.652,2971.0811,1695.3672,1054.4294,1216.4054,967.2959,930.3996,586.3449,370,1599
2,-0.5,0,2.9,43,0,0.25,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,429.6683,198.308,989.5104,2704.3944,1656.7619,1506.2213,1171.0539,1326.4952,1120.3341,794.5583,518.293,894.3292,1102.9943,4289.9368,3010.1518,1759.9491,1098.4005,1239.7109,993.7276,1014.2967,632.3722,467,1782
3,0,0,3.6,37,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,454.1507,209.6076,937.4322,2684.0141,1687.9267,1569.0751,1293.9246,1339.2199,1063.6873,744.8914,491.0259,974.4273,1232.4237,4528.7112,2990.4077,1747.3041,1105.8834,1216.8104,1053.8112,1048.0621,637.2655,409,1826
1,0.9,0,3.5,32,0,0.81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,486.001,224.3073,1068.2919,2816.5996,1684.6875,1632.6032,1260.19,1305.28,982.3819,755.3437,552.0688,873.5649,1546.4401,4624.7426,2983.4293,1740.7127,1031.82,1182.3616,1031.6571,1045.2699,665.3859,534,2153
3,0.7,0,3,29,0,0.49,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,521.1488,240.5296,1374.2412,2808.911,1699.522,1582.6272,1269.5939,1227.5617,970.1476,730.1684,562.3241,877.7466,1858.1393,4815.212,2975.8739,1672.2686,957.4987,1122.2438,956.938,977.017,578.8968,543,2758
8,-0.4,0,2.8,29,0,0.16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,470.0364,216.9394,1558.3154,3008.4172,1699.5822,1699.7198,1295.1382,1269.0243,951.0715,702.3097,507.3438,886.4459,2189.9791,5033.8087,3154.2415,1704.994,892.226,1026.0213,882.2542,896.1653,591.7059,654,3630
7,-1.7,0,2.2,31,0,2.89,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,471.4909,217.6107,1622.1074,3700.5412,2077.9551,1909.7167,1379.2063,1403.997,1041.3257,721.0145,478.6264,801.7977,2240.3257,5798.6708,3973.6604,2123.0683,1015.6965,1146.1821,941.8321,917.0961,622.002,905,4137
3,-2.6,0,0.7,35,0,6.76,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,499.3686,230.4776,1557.8975,3839.9021,2093.9431,1760.4638,1237.8793,1246.116,889.6418,673.3507,497.7653,840.2927,2253.256,6041.0025,4167.7493,2169.1348,880.7411,951.9932,855.3406,938.6701,571.6492,730,2757
1,-2.5,0,2.5,34,0,6.25,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,482.9153,222.8836,1269.1329,3759.2817,2158.7032,1628.7147,1114.4729,1224.347,829.998,637.75,489.8588,790.273,1904.7227,5777.427,4063.2589,2048.6651,849.1998,960.5351,825.7104,895.873,595.7314,652,3519
2,-3.5,0,0.8,37,0,12.25,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,530.3913,244.7959,849.88,3591.9289,2055.1527,1508.3825,1053.7061,1122.9576,784.0163,653.1591,463.3358,824.7854,985.2175,4976.072,3757.592,1966.2933,816.937,915.8512,827.717,810.0082,557.9976,824,4445
3,-4.4,0,1,41,0,19.36,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,464.2915,214.2879,555.8951,3559.623,1921.5068,1373.7068,1036.0955,1056.3934,754.1582,627.6015,463.4324,825.1418,818.371,4907.8057,3695.7545,2054.8981,805.8697,910.2341,769.299,750.2842,556.9318,384,1263
1,-5.1,0,1.5,42,0,26.01,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,430.4211,198.6558,493.0383,3445.6412,1814.2849,1260.9501,894.8169,961.1983,697.7786,553.6753,410.0242,772.3474,618.6153,4923.6254,3633.3975,1900.2941,712.0011,712.8872,732.9114,669.7334,481.9518,171,304
0,-5.6,0,1.3,45,0,31.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.7496,214.0382,485.2308,3471.05,1816.806,1231.2925,912.2503,961.5483,676.3594,522.324,413.5405,781.3908,638.3783,4946.6068,3617.2127,1906.1708,691.204,707.5146,718.6989,676.7742,476.1428,65,1
1,-6,0,1.3,48,6,36,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482.5646,222.7217,517.4785,3447.8615,1798.4028,1212.7513,917.9087,949.3753,686.2011,524.8788,414.4396,782.5851,670.9914,4938.8003,3654.633,1921.6897,703.2812,701.5286,717.0778,690.6971,474.5378,17,0
2,-6.6,0,2.2,49,0,43.56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475.468,219.4463,493.4241,3435.3492,1784.7372,1215.3463,909.1889,958.5225,687.2364,501.0067,409.597,781.3408,668.6242,4936.599,3691.7005,1950.5218,699.9549,695.8045,721.3048,676.8048,484.7861,19,0
0,-7,0,1,52,0,49,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499.4808,230.5291,500.7314,3440.3751,1750.2316,1226.9726,909.9922,960.3698,688.3981,515.8853,398.82,776.3321,678.6348,4943.5125,3698.9595,1935.9849,709.6838,704.1617,709.6823,680.5889,469.9149,13,0
1,-7.2,0,1.9,52,0,51.84,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491.2428,226.7273,499.6189,3451.7501,1744.212,1211.9458,928.8003,974.0201,712.1095,524.7709,407.5604,777.9506,670.3431,4987.5214,3705.7365,1945.8215,717.9554,711.3062,717.0835,699.9952,455.1418,37,12
1,-7.3,0,1.8,54,0,53.29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489.5298,225.9366,481.4079,3478.0602,1763.6548,1239.7007,934.6902,999.5204,711.5819,521.3198,413.3529,792.1598,666.1173,4976.4909,3738.8821,1980.2451,718.1476,730.8193,725.108,699.1136,481.4927,73,533
1,-7.6,0,2.4,55,6,57.76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456.4535,210.6708,500.7994,3449.5003,1765.5455,1245.02,922.2871,990.0505,791.3077,530.958,425.3057,812.1216,646.3455,4927.9203,3706.9504,1947.9,759.3347,713.6146,743.6827,729.8877,516.3436,165,879
5,-7.7,0,2.3,57,7,59.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426.4479,196.8216,457.4312,3343.4782,1778.6537,1409.0259,1060.4327,1145.8054,825.7137,590.1475,446.152,799.4512,652.1441,4822.5069,3566.3979,1900.0812,809.3612,811.2247,832.0302,840.5197,504.9579,409,2390
4,-7.5,0,2.6,58,7,56.25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.2292,185.6437,596.2558,2930.9373,1620.1198,1373.2947,1070.84,1093.0194,885.5022,690.2943,503.9147,850.2804,690.2456,4545.3299,3203.5405,1828.1569,885.6897,884.67,924.6223,894.4149,530.0965,703,4454
3,-6.4,0,0.9,56,7,40.96,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.0286,205.3974,676.0576,2718.9466,1555.5334,1338.0577,1089.6847,1250.0208,987.0627,713.9206,546.9377,920.0955,696.807,4190.6382,2922.5586,1709.1042,960.1705,951.2107,961.8928,932.4923,565.6465,563,2763
0,-4.4,0,1.3,50,8,19.36,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,435.2444,200.8817,755.8631,2741.5037,1564.3917,1448.5316,1170.7645,1269.4163,1022.4542,719.9369,544.8752,909.8634,821.3495,4145.0578,2833.1156,1720.2381,1052.7098,1056.0268,976.2988,980.5778,584.6982,339,1469
1,-2.4,0,1.5,46,10,5.76,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,516.8689,238.5545,883.0221,2697.6369,1592.4525,1439.6284,1259.185,1204.6195,1017.8358,710.4745,507.085,936.9902,910.7332,4107.8265,2958.7394,1617.9179,1133.1315,1092.4421,965.6046,1006.2098,623.0919,308,1379
5,-0.6,0,2.3,41,10,0.36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,432.2067,199.4795,757.1266,2742.3477,1603.4921,1483.1251,1198.9597,1232.9358,940.0276,749.1417,503.3555,978.1981,980.6779,4277.7087,2968.0072,1683.5546,1089.3076,1059.2734,998.6057,937.6466,619.2322,370,1599
2,0.5,0,2,37,10,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,467.2198,215.6398,937.2301,2726.1302,1671.4248,1521.8152,1196.0328,1328.1765,1029.7398,743.1703,516.0204,950.5563,1147.1794,4358.3839,2865.9786,1654.6865,1126.269,1086.3815,1010.9872,990.2168,611.5315,467,1782
2,1.3,0,2.3,35,10,1.69,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,523.4519,241.5931,1004.7249,2752.27,1728.0743,1510.499,1243.6034,1314.2073,1001.8198,734.7522,552.1517,961.8978,1354.9482,4520.3603,2883.6704,1752.1457,1152.9498,1130.2733,1033.8839,1006.2126,619.8731,409,1826
3,1.7,0,1.5,36,10,2.89,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,523.4234,241.5798,1200.7496,2861.2712,1729.8699,1541.0543,1241.8475,1290.724,928.5539,703.9489,537.0426,944.3051,1536.2369,4615.5504,2964.5801,1734.3122,1094.2499,1088.9487,996.866,1004.2336,610.056,534,2153
10,1.8,0,1.3,36,10,3.24,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,462.081,213.2677,1370.8304,2938.594,1712.6398,1560.9858,1209.665,1226.5677,976.748,680.9115,531.5554,925.7484,1802.8236,4898.5381,2991.8163,1648.9586,1039.0558,1060.5371,973.3887,959.1355,577.2199,543,2758
5,1.4,0,1.2,38,10,1.96,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,517.6759,238.9272,1708.9523,3081.7565,1729.9652,1602.4372,1202.3741,1240.6573,985.0915,680.438,478.1139,905.2865,2114.3699,5166.1776,3189.9537,1752.6285,1004.9255,996.8984,932.8818,919.3602,583.7802,654,3630
9,0.7,0,2,42,10,0.49,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,476.6288,219.9817,1878.2507,3632.8523,2067.4543,1690.9901,1216.5459,1284.3955,974.52,688.5434,505.533,915.633,2328.6729,5840.3126,4007.6916,2206.7941,1065.8853,1061.4715,1012.0697,971.0346,610.5533,905,4137
1,0.1,0,1.3,42,10,0.01,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,473.301,218.4464,1799.2747,3848.3147,2101.4152,1632.2916,1131.2558,1211.9287,918.758,675.8487,471.6176,882.3974,2301.9008,6094.8715,4106.3751,2138.6823,980.8542,1052.2321,946.7451,850.6365,603.7624,730,2757
6,-0.6,0,1.6,44,9,0.36,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,486.9643,224.7523,1485.5817,3763.9719,2034.7251,1521.6794,1146.0455,1176.7038,907.1108,588.2312,487.8744,882.0477,1942.693,5873.572,4059.1331,2075.4238,941.1628,1062.8854,908.1559,830.883,615.0753,652,3519
2,-1,0,2,46,8,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,492.7192,227.4085,842.9634,3534.1431,1944.6477,1523.1841,1114.4628,1173.1242,870.0983,600.2506,460.746,892.3545,1128.991,5143.4073,3809.9785,2035.6102,923.382,931.2939,875.9373,838.5855,600.2293,824,4445
5,-1.3,0,2.2,46,7,1.69,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,467.948,215.9756,617.4476,3534.5626,1871.5158,1353.0831,1043.1623,1098.9758,810.0104,568.3649,428.6366,881.1481,800.6874,4978.618,3749.5508,1985.1965,881.9749,851.1446,828.5044,769.7463,585.3484,384,1263
2,-1.9,0,1.2,48,8,3.61,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,486.8413,224.6958,485.1722,3505.2319,1805.2209,1312.6947,911.5343,1001.2015,734.4792,551.5991,426.4844,812.207,657.2524,4996.1149,3681.0111,1873.6803,731.6472,733.4287,726.2676,711.664,525.774,171,304
1,-2.5,0,1.7,53,7,6.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458.345,211.5433,495.0426,3497.8968,1809.4288,1281.6702,883.1899,1013.7634,741.1644,526.3638,442.0276,796.1369,677.9427,5039.1197,3692.5747,1899.173,725.8642,724.9956,728.9382,692.9651,505.4817,71,0
0,-3.1,0,1.5,53,0,9.61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477.0877,220.1942,476.8808,3499.6137,1830.4885,1269.0922,868.5323,1013.8123,713.5802,521.766,422.3068,780.6793,694.4675,5004.5189,3684.6999,1905.1784,714.7589,728.1194,740.8782,681.3852,504.6834,23,0
3,-3.7,0,0.9,55,0,13.69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418.0031,192.924,513.6014,3534.4788,1811.3189,1245.3405,875.802,983.5934,721.393,516.9671,439.6261,773.2306,708.0799,5008.0168,3680.4839,1919.9065,720.518,719.3336,720.3157,680.7326,511.5867,17,0
1,-4.5,0,1.6,59,0,20.25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419.6764,193.6966,515.5136,3545.7381,1821.6173,1225.0948,876.4111,1003.4115,716.1862,519.2479,447.5487,763.1355,714.7073,4966.1025,3711.7306,1928.0063,714.0227,707.9885,705.6134,672.359,518.6519,21,0
0,-4.8,0,2.1,62,0,23.04,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422.1544,194.84,501.3521,3545.0453,1821.7793,1234.8361,865.3585,998.7819,719.3895,514.7797,430.2526,789.372,703.6267,5015.1474,3741.9028,1916.0988,707.7436,680.0894,713.8558,700.7122,491.9447,36,7
0,-4.6,0,2.8,62,0,21.16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443.4311,204.6603,474.9079,3509.9574,1812.68,1215.4999,895.7122,1008.8125,758.696,520.5682,453.3727,834.819,712.9253,5054.0981,3712.881,1922.7526,716.611,717.04,738.4226,700.029,520.7774,79,549
0,-5.4,0,2.2,60,0,29.16,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426.0456,196.636,480.9182,3477.111,1838.6591,1265.0238,910.1391,1026.215,801.0049,557.2018,415.8532,829.4821,698.6146,5032.8659,3704.9738,1902.8353,758.5705,731.6237,738.4536,704.4742,533.0984,190,840
6,-5.5,0,1.5,60,0,30.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433.8309,200.2293,477.8777,3349.1429,1850.4013,1350.7484,1114.3119,1094.459,895.3446,614.6091,469.4233,848.9536,690.8519,4911.043,3621.1591,1908.0433,828.1219,789.0511,768.5667,821.6775,551.6661,382,2408
6,-5.9,0,2.5,62,0,34.81,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434.9017,200.7239,529.3628,2965.945,1708.304,1443.8821,1056.3386,1205.135,982.1754,667.8144,475.536,830.0255,692.9302,4577.0961,3240.4111,1737.5508,932.0352,905.0192,911.872,860.2866,584.2306,798,4521
1,-5.1,0,2.3,62,0,26.01,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429.1649,198.0757,729.1295,2707.7563,1618.895,1442.563,1179.7429,1343.5304,926.4729,728.4245,526.9562,853.937,852.1718,4154.1002,2870.9255,1638.3826,980.0643,1037.6785,950.1574,988.9927,608.15,535,2779
4,-3,0,2,53,0,9,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,444.5838,205.1921,804.439,2676.2793,1528.1069,1469.5658,1182.1001,1315.2247,1092.3515,759.5426,546.0655,924.8026,898.2249,4060.0781,2875.7551,1607.1841,1061.6199,1089.7515,933.4435,962.7143,617.7173,383,1542
6,-1.1,0,2.7,41,0,1.21,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,484.4217,223.5789,849.8831,2675.3376,1593.5672,1455.9611,1166.1954,1253.2676,1048.5879,729.1875,500.0299,837.6758,967.8594,4105.3856,2923.9935,1671.6272,1097.5142,1086.4054,963.9306,989.263,615.4118,321,1360
3,0.3,0,3.4,35,0,0.09,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,456.497,210.6905,733.1055,2734.7321,1620.3242,1487.4814,1153.743,1267.8483,1084.259,735.0112,480.4861,928.5626,1095.7959,4231.7063,2888.7594,1741.5465,1125.6536,1139.3816,950.0097,982.0331,640.4325,378,1634
3,1.7,0,4.2,33,0,2.89,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,477.161,220.2278,777.0189,2742.9254,1631.5152,1491.6646,1167.8932,1278.4626,1148.392,763.659,496.6182,943.9138,1286.7591,4400.8707,2940.9951,1704.2663,1147.7357,1117.7551,972.8018,1007.8737,685.8402,473,1901
3,2.8,0,4.2,31,0,7.84,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,540.113,249.2827,927.6003,2735.4908,1639.3873,1595.6954,1218.2919,1348.6224,1085.1446,754.8811,509.4384,958.0808,1562.5994,4588.4278,2929.4599,1705.1164,1131.1083,1152.1156,1039.1849,950.2714,675.4948,507,1856
0,2.8,0,2.6,31,0,7.84,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,559.5933,258.2733,1058.8059,2829.0337,1717.7176,1579.6087,1203.0604,1323.6466,1116.6357,764.9445,491.9404,919.131,1709.2088,4653.4628,2948.0913,1749.2959,1085.9842,1105.1518,1002.07,993.8487,646.3314,513,2286
10,3.1,0,1.6,31,0,9.61,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,595.5164,274.8535,1386.7166,2910.6127,1731.0035,1534.2658,1170.4626,1254.171,1016.6768,734.6416,489.8572,890.8632,2001.143,4895.5607,2930.3581,1643.9713,1051.2128,1086.183,1032.0568,910.2923,620.9333,555,2830
7,2,0,2.2,33,0,4,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,536.4125,247.5748,1688.565,3020.0523,1780.3294,1627.733,1212.9772,1323.9564,992.8577,714.9201,540.4582,847.6854,2248.4339,5185.5534,3113.5551,1696.5351,1005.8055,1038.2229,988.0769,922.8827,591.2743,647,3608
8,0.7,0,2.2,35,0,0.49,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,593.0981,273.7376,1790.7025,3563.6936,2104.0734,1815.3616,1315.4336,1401.9515,971.3395,747.0125,473.8679,939.1772,2386.5336,5945.3535,3963.6664,2131.4114,1102.9692,1177.3614,1023.379,928.8627,612.8807,883,4116
1,0,0,3.2,37,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,601.3408,277.5416,1749.0644,3689.5483,2108.0514,1747.9277,1263.136,1343.4769,875.3681,725.1271,451.1185,884.0594,2314.445,6224.9751,4046.367,2180.7051,1031.8433,1108.9954,895.0218,878.7137,572.4298,756,2681
4,-1.2,0,1.8,41,0,1.44,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,498.4951,230.0743,1533.1807,3702.9572,2118.4013,1591.6307,1178.7441,1277.0801,836.1002,652.4343,433.4512,873.7326,1949.2074,6022.0874,4051.5313,2130.9852,910.5866,940.6335,883.4666,847.9577,597.1872,656,3691
2,-1.9,0,1.8,43,0,3.61,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,561.0235,258.9331,795.5882,3515.735,1892.0549,1544.932,1119.3807,1207.8859,804.3689,638.713,431.0549,798.6571,980.5884,5049.4117,3781.2139,2030.8804,869.2397,901.7213,848.9077,806.8394,582.9558,860,4890
0,-2.7,0,1.7,47,0,7.29,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,540.4417,249.434,689.925,3450.0394,1856.3923,1463.4172,1023.9591,1109.8532,797.3206,615.3066,426.0062,826.224,747.4716,5022.2071,3739.4259,2035.9941,869.694,883.0656,797.6767,751.8318,580.1228,439,1353
2,-3.4,0,1.6,50,0,11.56,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,449.0944,207.2741,499.9078,3530.7779,1797.3658,1313.0372,932.8175,1061.3546,685.4949,566.6822,413.9627,774.4869,680.381,5085.3867,3675.0727,1885.3039,770.5275,725.3803,728.083,690.0191,521.431,172,330
