"y","bus_passenger","past_rent","sub_passenger","temp","wet","f20","X8_9","m20","most_use","sunny","f0","m30","m25","dust","f25","m45","m0","m55","m5","m50","f70","f65","f40","f15","wind","f55","m40","f50","f30","f45","rain","cloud","f35","f60","m65","m35","m60","m70","temp.sqr","weekend","X18_19","X6_7","semester","X21_22","X1_2","snow","X7_8","X16_17"
3,408,6,1546,6.9,35,6019.0064,0,3665.7038,23590.7288,1,340.8495,1953.4724,3630.5358,12,3880.8986,997.7571,388.3734,752.0127,894.3282,765.5,1223.5246,509.298,784.0214,1098.8947,2.2,676.1422,914.4122,727.7089,1893.8834,713.6135,0,0,1235.1364,597.0211,403.5433,1312.092,532.3204,808.7514,47.61,0,0,0,1,0,0,0,0,0
1,167,2,1,5.7,38,5965.9191,0,3577.4175,23381.3792,0,355.2358,1871.1099,3606.7962,6,3901.316,987.5145,434.4574,741.8556,854.9684,737.3024,1252.053,517.4053,784.2436,1110.0969,0.1,655.7631,894.1285,727.7094,1921.9229,723.9192,0,0,1236.3737,596.4219,409.9377,1300.5239,534.5757,842.3669,32.49,0,0,0,1,0,0,0,0,0
1,24,3,0,5.2,44,5966.2769,0,3602.7643,23444.2377,0,335.9158,1890.1959,3615.3244,14,3904.3749,1016.3421,443.7139,733.991,887.4272,743.1236,1184.9217,513.1595,780.2463,1072.9924,0,681.3729,936.2677,748.9237,1918.7544,721.8458,0,0,1244.9949,573.6221,401.4545,1301.552,531.2815,825.9255,27.04,0,0,0,1,0,1,0,0,0
1,22,0,0,4.5,47,5977.3415,0,3624.7959,23524.078,0,350.8792,1888.8914,3606.1395,9,3894.4635,1023.5383,448.9002,717.349,879.2438,741.3823,1170.9457,518.2969,771.4385,1052.8332,1,667.6036,914.0421,730.7432,1927.7741,746.5387,0,0,1312.2344,574.4955,394.6975,1292.4377,514.9575,840.2905,20.25,0,0,0,1,0,0,0,0,0
1,19,0,0,4.3,50,6009.3179,0,3592.3582,23499.6296,0,357.3066,1871.862,3640.0221,15,3887.3704,1027.6377,457.7744,709.8561,891.4026,741.2578,1216.0762,507.9103,777.7564,1099.4491,0.9,678.7145,914.6813,716.8783,1936.419,736.6457,0,0,1269.5242,606.8984,400.7966,1292.7558,511.0123,820.4998,18.49,0,0,0,1,0,0,0,0,0
0,38,0,3,3.8,50,6030.3585,0,3557.1,23503.0524,1,344.1038,1887.5817,3602.18,16,3936.4267,1041.5461,441.2441,757.4229,875.9079,728.3008,1191.5,517.074,788.8923,1096.6554,1.9,703.9641,914.0195,725.9208,1964.2523,758.4846,0,0,1282.9452,599.1311,388.4078,1242.208,535.4859,824.0102,14.44,0,0,0,1,0,0,0,0,0
0,91,0,572,3.5,55,5967.0902,0,3569.3098,23497.389,1,337.121,1901.1761,3617.561,20,3942.3481,1034.9569,433.8083,754.2782,875.6046,740.9361,1206.9828,497.9829,781.4754,1084.6418,2.3,682.7718,909.5993,728.2719,1963.5147,781.1713,0,0,1263.551,610.8,398.3174,1272.8381,517.3326,856.9546,12.25,0,0,0,1,0,0,0,0,0
0,197,0,910,3.3,58,5883.2235,0,3517.1373,23169.9511,1,355.062,1857.1381,3510.5255,26,3901.9097,1033.9393,430.6559,730.9314,870.8941,754.887,1231.5945,550.4592,794.5149,1085.7827,2,770.5194,931.7791,757.7924,1960.139,780.5758,0,0,1279.1558,592.9468,421.6658,1260.7222,542.7527,889.8235,10.89,0,0,1,1,0,0,0,0,0
7,492,2,2423,3.5,61,5735.7082,0,3483.5133,22932.1266,1,407.064,1888.7348,3437.9288,30,3736.9328,1199.3708,531.5345,860.4967,948.8648,900.1792,1289.3427,587.5166,873.6128,1091.4932,1.1,827.5775,993.283,798.4447,1918.0662,881.5657,0,0,1367.2387,648.9643,435.6848,1364.0038,578.4567,862.1417,12.25,0,0,0,1,0,0,0,1,0
8,789,7,4242,5.1,56,5589.8208,1,3564.892,22023.0538,1,393.9491,1727.5276,3071.1122,31,3466.1213,1215.7237,603.3464,898.358,1089.4742,1049.5498,1343.5753,586.0216,982.9908,1188.7805,2.5,852.2175,1157.7792,871.2876,1825.6647,982.9002,0,0,1396.8429,672.637,487.5905,1381.0723,637.1042,882.3459,26.01,0,0,0,1,0,0,0,0,0
5,557,10,2626,8,49,5350.3975,0,3565.5066,21408.6281,1,383.8921,1695.3846,2928.9948,49,3240.2624,1234.9845,632.7722,964.4002,1222.9583,1035.7178,1426.7296,610.7621,1138.0125,1261.2822,1.9,926.5152,1160.7099,926.9292,1757.6634,1063.6217,0,0,1469.1967,762.0356,515.3823,1401.2221,663.9291,952.1048,64,0,0,0,1,0,0,0,0,0
1,341,9,1523,10.8,47,5416.6752,0,3763.9502,21695.9841,1,347.0043,1623.7183,2930.8806,62,3212.7931,1246.5066,671.0038,1031.8808,1382.2019,1116.225,1488.7805,584.2491,1173.9783,1445.8975,2.9,953.4147,1212.1854,1019.6625,1795.6308,1091.0071,0,1,1554.7708,769.6742,532.7474,1397.5651,701.9629,918.2234,116.64,0,0,0,1,0,0,0,0,0
1,345,4,1391,12.5,49,5588.9932,0,4094.0905,22287.8023,1,367.8409,1658.4208,2934.1584,70,3240.516,1226.2362,649.7182,942.8025,1522.0917,1039.074,1344.287,577.6953,1187.5173,1559.1672,3.3,1015.2878,1239.0401,976.6034,1809.308,1187.8562,0,0,1558.0305,739.523,522.515,1404.2849,655.6043,944.2375,156.25,0,0,0,1,0,0,0,0,0
7,344,3,1686,13.9,42,5547.2912,0,4104.7927,22200.3578,1,357.0849,1663.5183,2913.7905,65,3334.4922,1247.5195,635.6966,1062.9941,1552.6844,1030.3917,1377.3376,624.3487,1261.0533,1665.8022,2.9,1007.8367,1248.0036,1038.7986,1742.5703,1148.9038,0,0,1429.8595,749.308,531.9992,1464.0431,668.9602,921.5104,193.21,0,0,0,1,0,0,0,0,0
3,411,3,1904,14.4,41,5777.2528,0,4184.2554,22645.9086,1,412.4553,1664.5855,2960.5722,70,3274.4385,1238.204,677.406,1055.7412,1574.0689,1055.3618,1318.8335,547.3183,1240.12,1642.6455,3.7,1041.6913,1284.0719,1101.1804,1731.315,1173.2482,0,0,1470.2051,734.2531,529.1472,1583.2841,699.8782,966.9816,207.36,0,0,0,1,0,0,0,0,0
3,415,4,1875,15.2,41,5897.0773,0,4244.319,22975.9476,1,352.2809,1687.5163,3042.6027,70,3301.1442,1303.2707,684.5383,1059.5503,1646.3315,1062.4206,1292.8341,620.7642,1220.3593,1711.063,3.8,1057.8579,1200.2515,1070.5818,1776.7337,1119.6482,0,0,1429.4473,771.0245,520.8807,1597.1071,704.4044,956.3475,231.04,0,0,0,1,0,0,0,0,0
2,468,4,2063,14.8,44,5842.3031,0,4206.9286,22808.8666,1,352.6765,1648.9196,2959.8198,73,3277.2358,1289.5133,583.3965,1061.2642,1631.6721,1063.1117,1243.4843,638.4114,1189.6653,1712.6374,3.7,1031.4037,1210.3668,1053.862,1798.6302,1088.3621,0,0,1456.0681,767.0701,499.596,1618.9614,778.8174,931.7681,219.04,0,0,0,1,0,0,0,0,0
7,563,5,2628,15.3,37,5889.8897,0,4212.0039,22924.2204,1,443.303,1709.2492,3002.7058,62,3334.6699,1310.2655,451.4802,1032.289,1579.0085,1066.0507,1241.6822,607.1459,1163.3451,1753.8224,3.3,940.4312,1270.116,1020.7616,1764.4608,1069.6355,0,0,1415.7657,733.5032,518.2257,1595.4754,693.7129,946.2881,234.09,0,0,0,1,0,0,0,0,1
6,705,5,3540,14.9,44,6146.4384,0,4519.3297,23940.4487,1,335.1366,1760.8569,3184.0738,67,3477.8164,1273.9931,413.9168,1001.2486,1796.9533,1083.1638,1224.6631,612.6827,1062.0816,1990.5191,3.5,931.3673,1230.1298,1014.6082,1901.5514,1105.7077,0,1,1383.4328,694.9903,505.1513,1566.9493,655.5822,869.7953,222.01,0,0,0,1,0,0,0,0,0
11,917,8,3933,13.9,48,6797.7108,0,4940.1774,27398.7829,1,305.5319,2090.5931,3796.1972,75,4251.1317,1303.7053,487.5318,978.098,1980.5268,1090.7244,1208.3542,646.4163,1151.319,2319.5739,2.7,864.5916,1258.4563,1042.1652,2071.6383,1117.0379,0,3,1541.5526,744.6782,488.1718,1909.7818,651.9658,935.1891,193.21,0,1,0,1,0,0,0,0,0
10,691,11,2696,12.4,54,7165.6268,0,5256.3531,28787.846,1,337.7457,2206.8685,4150.3792,60,4434.8839,1360.4651,478.7027,949.6949,2015.2547,1019.0735,1239.821,621.5399,1025.4053,2455.3892,2.1,925.2154,1245.4036,1001.6918,2199.7384,1012.5171,0,2,1491.0416,690.2412,490.3822,1882.9545,660.7319,875.0126,153.76,0,0,0,1,0,0,0,0,0
7,512,17,2606,11.1,60,7101.9203,0,5263.6849,28581.8658,1,293.5504,2185.493,4215.2155,33,4420.5171,1190.0287,502.7754,881.1349,1895.2832,1025.1847,1196.8406,606.9282,968.2898,2377.5175,2.2,883.1035,1178.2387,1003.2306,2192.7718,988.8591,0,5,1453.7705,675.2456,465.8416,1748.4927,636.1428,859.4728,123.21,0,0,0,1,0,0,0,0,0
5,564,6,2600,10.5,62,7034.1778,0,5024.0043,28022.5108,1,350.6373,2247.4092,4197.6312,13,4300.545,1192.3455,518.3338,855.2687,1695.664,939.7332,1257.4271,599.4798,854.3701,2070.3072,1.7,877.3723,1113.7494,942.2159,2096.8936,938.9757,0,5,1422.5088,641.8036,458.8761,1699.3409,586.9633,899.2571,110.25,0,0,0,1,1,0,0,0,0
6,613,3,2991,10,64,6441.3297,0,4503.863,26204.3222,1,325.6786,2127.388,3986.433,10,4102.8271,1139.2584,484.6129,808.0981,1414.1987,860.9752,1234.8146,585.4893,845.3313,1660.1028,1.3,840.2896,985.2275,931.6442,2026.281,881.4493,0,6,1353.2062,644.7263,432.6659,1662.9942,567.123,855.9413,100,0,0,0,1,0,0,0,0,0
4,438,3,1792,9.4,65,5925.9652,0,3730.8522,23647.0222,0,303.3285,1924.2613,3649.1045,11,3882.0007,967.0296,398.3913,712.6558,908.3344,762.41,1203.0403,500.5824,774.2808,1262.7177,0.6,683.5309,908.0715,799.0009,1909.4664,744.8358,0,3,1255.6985,594.0449,402.0959,1369.6734,537.4878,828.3534,88.36,0,0,0,1,0,0,0,0,0
2,188,4,3,8.9,70,5803.8181,0,3681.2124,23412.0713,0,300.8886,1857.3684,3600.5124,9,3900.3987,973.4251,405.3276,731.1589,908.7023,749.8888,1204.1073,500.2019,763.7461,1160.7061,0.8,678.6954,907.5131,773.6136,1920.8954,739.4096,0,3,1298.7383,586.6728,405.964,1349.1276,516.1577,840.5908,79.21,0,0,0,1,0,0,0,0,0
1,35,3,0,8.5,73,5850.7342,0,3617.4158,23392.8891,0,301.4311,1872.8205,3587.749,63.5,3938.7335,981.2103,424.9413,735.4781,915.0065,751.9053,1208.7758,498.6523,771.2899,1097.158,1,678.762,894.6046,775.7129,1917.7258,741.1644,0,2,1307.6033,587.0553,395.5308,1300.107,496.7407,846.6536,72.25,0,0,0,1,0,1,0,0,0
2,23,1,0,7.9,76,5893.4862,0,3599.7859,23332.4239,0,308.9582,1879.3271,3542.9227,18,3920.5999,1004.7828,418.1159,729.1682,895.3932,735.9189,1206.9091,504.6979,757.2621,1102.3564,0.9,682.1854,893.1913,790.2157,1958.9471,748.2648,0,4,1267.5622,594.3328,415.8215,1269.7928,516.7467,808.7583,62.41,0,0,0,1,0,0,0,0,0
0,19,1,0,7.4,77,5933.4422,0,3601.3885,23410.4417,1,307.5448,1878.7153,3562.3026,17,3860.5392,1023.7627,400.9121,707.9715,889.2856,747.1435,1227.3337,510.0757,749.8219,1087.0815,1.1,680.2705,908.4472,786.4315,1943.179,750.6007,0,0,1323.5419,586.6523,410.8953,1307.333,500.4136,826.4198,54.76,0,0,0,1,0,0,0,0,0
0,35,0,8,7,77,5899.8021,0,3606.9467,23327.9343,1,332.8622,1892.2099,3537.6202,16,3886.3091,995.0376,403.498,728.5403,912.2756,740.3985,1237.1509,510.7957,773.4104,1119.9849,2.3,681.51,876.638,763.9268,1941.7943,766.9031,0,0,1289.3173,578.613,393.6491,1273.9347,510.4075,842.4022,49,0,0,0,1,0,0,0,0,0
0,85,0,556,6.5,80,5862.0386,0,3593.2439,23346.8134,1,313.4551,1898.4996,3508.4193,15,3948.5313,972.1151,393.9487,727.3086,900.2539,717.7451,1205.5587,503.9452,775.793,1126.471,2.5,678.3317,921.1584,767.6599,1969.4159,767.1195,0,0,1293.0272,600.0138,401.4163,1273.6376,487.9,846.9245,42.25,0,0,0,1,0,0,0,0,0
2,180,0,868,6,81,5795.7483,0,3562.4098,23205.8904,1,313.9233,1890.5224,3496.7001,19,3906.625,983.0013,417.2675,780.9045,917.1952,734.3823,1205.4303,548.277,788.4328,1076.6722,2.3,731.4572,951.0923,780.2471,1956.7411,742.8825,0,0,1282.9576,607.9065,417.263,1314.1861,527.1378,856.6576,36,0,0,1,1,0,0,0,0,0
1,486,1,2459,6.1,83,5678.5566,0,3559.9931,22927.8012,1,365.3027,1904.661,3385.7526,24,3735.0913,1106.5576,470.5516,829.4364,1009.384,884.7691,1269.4929,562.8897,909.9071,1131.7684,1.6,803.677,1065.657,877.2728,1959.1584,860.8735,0,1,1349.9654,653.7312,436.5288,1354.6228,572.7025,884.2245,37.21,0,0,0,1,0,0,0,1,0
8,782,6,4283,8.2,78,5525.2226,1,3652.992,22047.4028,1,286.7258,1712.469,2992.4842,21,3424.1342,1158.1528,530.0787,914.1956,1141.0457,990.2216,1428.6688,561.6549,1003.5194,1171.1405,2.3,837.1971,1117.7706,947.2305,1886.3207,984.0054,0,8,1435.3094,698.1312,472.381,1418.4707,629.7478,989.1029,67.24,0,0,0,1,0,0,0,0,0
7,536,11,2670,9.7,70,5228.2923,0,3587.8105,21135.9806,1,294.4927,1675.1268,2797.231,31,3173.9273,1216.2784,554.8326,965.6549,1185.0755,1001.6688,1477.9888,590.9484,1035.6408,1342.5843,2,941.169,1127.0025,971.7871,1800.8773,1042.2135,0,9,1415.4795,723.495,523.4,1457.2359,625.3118,1018.9977,94.09,0,0,0,1,0,0,0,0,0
3,351,6,1540,12.1,62,5325.7943,0,3733.8823,21288.7017,1,313.4394,1659.8271,2738.0685,53,3173.0965,1280.4981,569.4701,957.8958,1398.3313,1080.3317,1294.399,629.6018,1105.065,1429.8782,3.4,951.994,1232.6474,1046.2879,1781.161,1109.1357,0,9,1425.4845,757.3446,522.4647,1451.3875,688.9244,955.9117,146.41,0,0,0,1,0,0,0,0,0
2,299,4,1485,13.8,56,5377.6491,0,3948.3561,21754.0414,1,329.3938,1652.748,2808.8681,60,3203.0192,1231.7509,569.046,940.6351,1493.6357,982.4851,1275.5327,597.5183,1057.5015,1600.1551,2,1001.016,1208.2961,953.966,1810.674,1185.7405,0,9,1532.2494,762.6445,467.6284,1420.4775,682.6002,997.8202,190.44,0,0,0,1,0,0,0,0,0
1,345,4,1653,15.5,51,5394.291,0,4086.6031,22039.1795,1,332.9388,1697.2971,2875.681,67,3186.1614,1235.7239,566.7158,924.0243,1580.1441,1032.9418,1239.9362,606.5726,1166.8736,1679.343,2.3,1029.3081,1146.4223,1009.0484,1745.4859,1145.9104,0,9,1510.7496,739.6451,496.2755,1542.9104,741.4587,983.018,240.25,0,0,0,1,0,0,0,0,0
1,409,1,1750,15.1,54,5537.4249,0,4270.621,22486.3519,0,282.3705,1711.7375,2898.9708,77,3254.7081,1225.5466,549.3799,941.3511,1588.3851,1096.8657,1284.6483,592.9361,1110.0739,1786.9887,0.7,1038.8443,1158.8848,1043.521,1770.4786,1084.37,0,10,1517.1353,778.0984,509.6153,1525.2757,703.3692,989.3296,228.01,0,0,0,1,0,0,0,0,0
0,446,0,1779,13.4,73,5560.1833,0,4235.3493,22746.2008,1,289.5613,1716.1289,2921.2247,74,3290.7751,1261.8757,764.103,981.0666,1523.4271,1066.8869,1258.7357,585.8715,1184.5592,1849.6553,2.5,990.7643,1159.0381,1021.0771,1878.2153,1124.4378,0,10,1565.2603,824.8317,490.6648,1579.0639,727.4645,999.5163,179.56,0,0,0,1,0,0,0,0,0
1,475,1,2094,12.9,80,5613.7754,0,4023.6422,22536.0339,0,434.8965,1745.1955,2934.678,43,3262.5523,1366.5226,520.1433,994.9427,1543.8776,1112.6978,1281.1355,599.9126,1183.296,1937.4859,2.3,992.8263,1253.5791,1053.6738,1837.9261,1110.6509,0.4,10,1500.3047,756.3465,491.8358,1617.9597,691.381,994.525,166.41,0,0,0,1,0,0,0,0,0
4,492,0,2684,12.7,83,5749.6719,0,4084.3057,22721.0072,1,421.3056,1702.8646,2911.2729,39,3399.2756,1271.2174,506.3496,956.6927,1523.4864,1086.1329,1271.5953,585.6919,1128.1214,1827.0262,1.6,980.2031,1194.0125,1024.343,1814.5415,1071.9147,0,10,1437.6017,761.4133,474.4747,1621.4733,650.1943,945.2342,161.29,0,0,0,1,0,0,0,0,1
4,671,1,3415,12.7,81,5906.1102,0,4409.006,23610.3149,1,439.9962,1787.4033,3095.9538,21,3448.5415,1303.8217,486.4898,944.7405,1768.7726,1131.9597,1280.4177,600.4809,1028.5526,2197.7848,2.6,937.9422,1225.5446,996.4157,1814.8385,1051.9738,0,10,1477.8229,719.1879,488.7098,1670.6387,668.564,881.5165,161.29,0,0,0,1,0,0,0,0,0
7,853,3,3876,12.4,80,6586.2756,0,4764.5074,26624.7401,1,396.3673,2018.6571,3664.461,32,4046.2634,1403.6216,539.6622,953.8962,2014.2907,1146.284,1248.983,570.6842,1019.2561,2555.886,1.3,912.9711,1318.0314,989.4389,2130.6234,1125.853,0,10,1523.1269,718.9658,492.6211,1890.8253,689.5275,951.6568,153.76,0,1,0,1,0,0,0,0,0
8,693,10,2441,12.4,86,6982.0777,0,4967.4126,27922.4464,1,432.8878,2204.6831,3944.6813,32,4377.2173,1279.6872,507.1983,910.0408,1987.6806,1156.5885,1251.8971,602.8503,955.9533,2537.969,1.7,849.8068,1315.8928,931.0935,2095.9843,1005.1707,0,10,1490.264,679.923,513.9628,1860.1261,698.1019,884.3253,153.76,0,0,0,1,0,0,0,0,0
5,576,7,2492,11.9,85,7179.2726,0,5023.5254,28238.5755,1,492.5688,2190.1796,4094.4989,34,4335.6656,1264.8737,509.8595,869.4059,2038.3714,1102.2431,1248.0641,602.3243,906.7903,2405.9068,1.7,868.1939,1237.9589,954.7667,2134.4242,1008.9554,0,9,1476.7845,725.0453,470.5985,1804.2247,643.1779,892.0726,141.61,0,0,0,1,0,0,0,0,0
7,528,4,2594,11.6,86,6904.6093,0,4875.7252,27344.3428,0,428.0446,2147.4671,4098.4299,34,4217.9798,1200.8581,486.1629,859.4638,1900.2221,990.7538,1248.4124,588.6729,879.753,2169.5526,1,786.1025,1187.9575,908.6954,2000.4658,942.6153,0,9,1453.5553,696.0404,479.8355,1646.1104,577.9933,882.5851,134.56,0,0,0,1,1,0,0,0,0
8,539,4,2991,11.3,88,6618.0919,0,4508.6183,26175.0285,1,369.7511,2107.2358,3837.2005,39,4081.0551,1087.9044,517.9635,823.3821,1515.1111,930.9894,1257.6196,565.8663,870.9539,1625.6747,2.5,745.9031,1128.7705,898.1258,2034.5006,966.3811,0,9,1425.2837,660.0134,437.5729,1563.0426,568.9891,860.4097,127.69,0,0,0,1,0,0,0,0,0
4,467,3,1647,11.1,88,5854.2579,0,3732.5244,23561.8516,1,305.1535,1918.3523,3562.2181,34,3919.6939,1019.3314,386.4069,736.6092,985.6801,771.0003,1218.0521,509.7617,786.9603,1263.2874,2.7,657.8736,922.5318,745.6832,1950.2217,744.2005,0,9,1264.6119,600.096,404.2702,1359.9714,536.0048,839.6428,123.21,0,0,0,1,0,0,0,0,0
2,241,2,0,10.6,87,5893.8548,0,3638.9767,23322.5942,1,306.4036,1875.7283,3620.9601,29,3825.4287,972.9261,378.4346,727.0559,898.8073,721.9463,1201.4594,505.3059,770.1715,1113.5376,2.1,644.7529,913.0504,725.2733,1975.8516,752.2549,0,9,1226.2406,608.2153,422.6109,1265.5534,509.8092,815.1227,112.36,0,0,0,1,0,0,0,0,0
1,36,1,0,10.2,88,5910.4585,0,3674.9793,23465.0263,1,297.8231,1862.555,3632.5197,35,3889.5702,969.0936,356.5457,724.1091,872.6567,747.6109,1233.6618,502.3977,773.795,1124.4032,1.9,647.3258,918.8046,719.4844,1997.5304,749.0648,0,6,1225.9549,588.1639,434.0426,1271.4583,558.2977,828.2746,104.04,0,0,0,1,0,1,0,0,0
1,16,0,0,10.1,89,5934.566,0,3661.5908,23555.1116,1,299.7019,1892.8753,3637.3212,37,3929.1447,972.293,356.1965,737.9238,876.2433,766.2024,1236.194,514.9492,776.3956,1140.9094,2.4,652.0155,913.4979,712.7958,1978.1277,767.8938,0,9,1262.542,594.8322,441.5833,1258.9439,523.3288,823.4377,102.01,0,0,0,1,0,0,0,0,0
2,15,1,0,9.7,88,5928.6951,0,3622.1974,23552.1146,1,302.7128,1896.6423,3656.9968,31,3946.7445,973.2131,335.3876,743.8742,875.6117,770.639,1196.8141,526.1207,766.4215,1079.4374,1.7,645.7957,917.9893,735.2199,1975.8896,785.082,0,9,1274.039,591.7984,447.4354,1250.9099,522.2868,808.0532,94.09,0,0,0,1,0,0,0,0,0
0,39,1,10,9.3,87,5922.3602,0,3653.6511,23583.7793,1,283.3896,1898.5027,3660.1903,25,3914.1339,965.943,316.7282,721.1213,927.0511,765.0974,1223.9707,521.4438,771.406,1088.1932,2.7,676.7215,937.4865,750.306,2000.556,804.3434,0,9,1270.4511,587.9131,445.0059,1263.934,529.7944,835.6408,86.49,0,0,0,1,0,0,0,0,0
0,84,0,572,9,84,5874.6261,0,3663.1378,23492.2883,1,293.9973,1887.7015,3646.4672,14,3955.1824,981.9548,328.4933,716.4563,912.5329,773.5947,1217.0666,540.5062,772.9797,1095.3013,2.9,675.1856,925.785,748.2016,1980.4868,833.8766,0,8,1249.605,606.9748,415.7844,1235.0815,534.5487,850.9115,81,0,0,0,1,0,0,0,0,0
0,202,1,888,8.8,81,5832.0433,0,3639.3956,23285.7001,1,300.4825,1893.9224,3586.8578,9,3892.3299,1004.8511,358.2114,705.9613,928.5489,796.5707,1231.6464,561.5423,803.8193,1084.1717,3.2,719.9772,918.894,740.671,1948.8876,872.5046,0,9,1254.2068,622.6016,425.3236,1238.0567,549.6818,873.296,77.44,0,0,1,1,0,0,0,0,0
1,447,2,2407,8.5,82,5729.9506,0,3559.7723,22956.9351,0,413.9095,1876.5763,3425.909,4,3774.3392,1155.3792,410.1153,830.3472,1005.1262,864.5193,1252.0273,566.2246,899.1337,1180.7614,0.4,781.9506,1096.3345,832.6147,1913.771,938.3851,0,10,1330.6685,643.6135,446.3565,1345.9482,569.8185,844.3025,72.25,0,0,0,1,0,0,0,1,0
4,842,3,4242,9,81,5594.7132,1,3595.7334,22055.2669,0,369.2835,1708.335,3047.3408,7,3472.5728,1211.8607,540.2854,867.6413,1271.7578,995.3322,1280.2482,602.9062,1009.7916,1263.2785,0.8,838.2564,1166.7835,891.7882,1851.3603,1067.819,0,10,1354.7646,694.8092,501.7614,1430.4468,639.9498,908.21,81,0,0,0,1,0,0,0,0,0
5,578,7,2628,9.9,73,5349.6717,0,3603.7344,21206.7838,1,374.9076,1636.0678,2854.3465,7,3183.9638,1286.1635,551.1114,1007.1012,1315.7956,1061.5241,1348.8402,606.4405,1034.9886,1484.2896,1.9,867.9704,1146.2608,995.1818,1692.3015,1164.2425,0,10,1399.0932,763.8925,529.4093,1487.6049,711.844,984.5175,98.01,0,0,0,1,0,0,0,0,0
2,376,5,1538,10.9,69,5377.6657,0,3673.0773,21383.8026,1,410.0249,1618.9073,2846.2376,20,3195.6611,1287.0679,592.6455,986.1832,1391.7024,1087.6899,1406.1533,644.3979,1093.4365,1591.109,1.3,965.497,1223.3101,1033.5786,1710.7926,1193.4449,0,10,1428.3572,780.5792,537.7955,1533.1038,716.7492,948.0489,118.81,0,0,0,1,0,0,0,0,0
2,314,4,1459,12.3,63,5419.7925,0,3850.6849,21639.5485,0,375.4457,1607.3815,2877.7523,21,3199.8789,1225.1407,614.1164,962.9852,1459.699,1019.3581,1341.9474,622.7391,1087.2709,1643.9279,1,991.8476,1173.1162,988.9146,1719.6673,1192.0007,0,10,1443.3982,744.9068,504.6311,1520.9929,675.7581,862.9908,151.29,0,0,0,1,0,0,0,0,0
3,366,2,1655,13.1,59,5517.9802,0,3974.0628,22013.251,1,381.998,1665.8566,2948.2385,30,3190.9539,1313.482,611.8837,935.9916,1591.9696,1029.1947,1318.1447,573.989,1199.8975,1797.3297,1.8,990.4281,1174.8379,1055.6763,1707.6214,1138.1061,0,9,1424.3204,737.2665,464.1409,1584.2172,673.8633,937.5982,171.61,0,0,0,1,0,0,0,0,0
4,469,5,1951,13.6,55,5582.4987,0,4000.0429,22061.6937,1,336.225,1652.8418,2849.116,26,3205.5101,1311.637,658.8307,1063.5063,1685.1413,1062.431,1364.5178,609.6981,1182.2072,1755.8116,2.6,1050.7411,1194.2897,993.4541,1765.4619,1155.2274,0,9,1412.0645,790.238,515.3623,1594.1578,757.7026,932.1288,184.96,0,0,0,1,0,0,0,0,0
4,407,6,1813,14.1,53,5594.7756,0,4143.9871,22182.4219,1,359.8431,1632.3646,2848.3323,50,3239.2686,1441.153,731.139,1044.4828,1651.7385,1077.1286,1354.4506,627.6177,1191.8764,1838.9368,4.2,1059.3998,1171.5417,1034.032,1709.8185,1113.9932,0,8,1433.7482,778.6419,534.2258,1580.127,750.9665,924.4568,198.81,0,0,0,1,0,0,0,0,0
0,506,2,2160,14.4,48,5777.969,0,4169.8073,22636.2041,1,409.5736,1710.5277,2855.7837,38,3333.6091,1312.5362,684.2506,1022.4339,1708.2179,1079.5961,1352.5312,596.6419,1138.4128,1904.4736,4.1,1084.7179,1175.9467,1007.0974,1782.1817,1089.3452,0,8,1417.8385,768.9293,522.0511,1588.4871,733.311,916.8918,207.36,0,0,0,1,0,0,0,0,0
0,614,2,2670,14.4,47,5915.8122,0,4260.6954,22788.7398,1,460.4707,1675.7156,2916.5609,32,3255.6711,1314.2827,527.8134,962.5306,1623.3226,1083.5505,1300.551,591.5272,1068.2685,1928.7092,4.1,1047.232,1214.0849,992.715,1800.5826,1063.645,0,8,1394.0673,759.467,487.0381,1569.6347,715.6738,889.4616,207.36,0,0,0,1,0,0,0,0,1
9,673,2,3577,13.9,45,6084.5727,0,4360.3781,23604.6165,1,445.295,1753.9844,3056.9461,27,3337.9044,1340.0369,525.5549,922.5658,1855.9464,1106.8986,1318.726,617.4074,1010.1848,2196.8524,3.4,1031.3628,1266.3563,988.2774,1841.5473,1061.422,0,10,1413.1245,705.3913,514.0252,1756.159,659.3114,934.3744,193.21,0,0,0,1,0,0,0,0,0
10,879,5,3861,13.2,45,6874.7213,0,4986.4727,26876.6928,1,471.732,2088.9852,3701.8962,21,3932.2557,1317.8686,467.8373,931.5758,2226.7659,1071.866,1320.5841,600.2285,1000.9886,2602.9339,4.3,995.7353,1289.3028,1050.4263,2043.0431,1099.2666,0,9,1489.9618,752.7392,496.814,1759.3568,632.1611,964.466,174.24,0,1,0,1,0,0,0,0,0
7,772,11,2769,12.3,47,7444.4824,0,5293.7328,28540.5946,1,444.9142,2198.8832,4003.6212,14,4191.8219,1258.9471,461.4106,912.9091,2366.1631,1003.188,1329.9175,597.6897,933.4995,2803.2935,2.9,978.1039,1269.3471,990.0005,2159.3246,1016.8267,0,6,1495.4466,731.5174,509.528,1753.2819,636.979,931.2398,151.29,0,0,0,1,0,0,0,0,0
