"y","past_rent","bus_passenger","sub_passenger","temp","f45","sunny","f15","f50","wet","f40","X17_18","m40","m25","most_use","m50","f0","f35","m20","f20","m55","f60","m35","m45","m0","m70","m5","cloud","m65","f25","wind","f55","dust","f65","m60","m30","f30","f70","semester","rain","X16_17","X19_20","X18_19","X8_9","X9_10","X7_8","X20_21"
8,20,640,0,22.4,1030.3329,1,1762.0247,930.4833,58,953.0562,0,1243.9282,3939.8505,28422.8733,1101.1864,475.0204,1709.1708,4971.6344,7333.2076,893.2949,801.9628,1687.0623,1384.6134,473.7736,904.7958,1347.6085,0,439.4539,4402.2934,1.7,859.174,9,574.1642,624.8531,2191.1062,2188.5481,1378.7553,1,0,0,0,0,0,0,0,1
7,11,664,0,21.3,932.3031,0,1587.6438,906.3756,55,886.2064,0,1202.135,3961.9828,27945.0674,1029.8932,469.8631,1487.2194,4949.9458,7275.2558,868.8699,747.0013,1573.0118,1292.4459,468.1586,896.3656,1215.619,0,425.3274,4453.6376,0.3,857.1393,14,536.006,635.9367,2106.726,2137.2882,1385.0489,1,0,0,0,0,0,0,0,0
10,6,605,0,20.3,901.2773,0,1399.7563,850.726,58,813.1814,0,1102.4908,4003.8809,27139.7174,942.4126,410.8018,1529.8799,4712.7328,6920.4431,785.0569,676.6052,1532.4473,1184.4419,477.5452,856.257,1186.1461,3,393.2182,4311.3022,0.2,813.5774,19,520.4397,641.0499,2013.2107,2115.8205,1387.1912,1,0,0,0,0,0,0,0,0
2,10,372,0,19.3,760.2186,0,1299.2684,707.9344,64,697.7068,0,965.6076,3917.4035,25910.7,844.2857,351.7438,1397.9194,4405.6651,6622.5883,776.3346,631.7256,1404.214,1098.4927,367.8018,837.6251,966.4458,3,376.1789,4258.2186,0,696.3777,21,460.218,531.4942,1997.982,1906.7091,1276.3431,1,0,0,0,0,0,0,0,0
4,2,158,412,18.9,756.9575,0,1256.7308,707.7436,64,704.9251,0,951.6556,3859.0011,25466.5234,852.512,350.5869,1396.2159,4161.467,6533.873,747.8383,612.8699,1416.0146,1067.1486,362.9071,856.2517,914.5247,0,383.2538,4200.7037,0.9,679.1633,23,465.5355,544.4282,2000.357,1898.8911,1243.3849,1,0,0,0,0,0,0,0,0
4,3,90,0,18.1,787.267,1,1272.2721,713.0636,69,715.3149,0,964.4886,3827.1305,25281.6178,847.659,346.4486,1403.6123,4145.642,6446.3584,781.7163,627.3932,1352.5006,1072.4438,374.2873,828.7398,842.0159,1,414.3453,4221.6605,2,666.8848,30,483.5791,561.6755,1974.042,1910.6715,1254.8851,1,0,0,0,0,0,0,0,0
0,5,45,0,17.6,771.8531,1,1177.7127,725.6304,73,691.4024,0,905.8114,3829.0297,25173.6965,862.6488,367.6819,1441.8739,4075.5525,6458.0868,779.84,622.8336,1327.2835,1067.8434,380.2931,837.0778,873.8281,4,426.279,4201.7736,1.3,652.8417,23,476.8751,533.3642,1937.6701,1902.4264,1274.9174,1,0,0,0,0,0,0,0,0
1,0,45,0,17.2,776.6579,1,1184.6536,721.2703,75,736.0782,0,883.6518,3766.3531,24899.7872,871.8791,376.3564,1420.8363,3952.7454,6374.7451,765.1975,625.5662,1382.7014,1064.9711,404.9202,835.0867,857.9922,3,429.5794,4176.372,1.8,661.409,20,479.0073,553.9188,1918.6815,1907.3524,1274.6319,1,0,0,0,0,0,0,0,0
0,0,47,11,16.7,775.4425,1,1154.8321,746.3899,78,748.2393,0,904.9029,3729.9055,24802.6154,860.4419,386.7866,1450.2929,3888.1688,6321.5469,713.9293,604.2249,1368.6617,1022.5086,393.1094,821.4446,826.9321,2,425.8519,4158.5585,1.5,674.3914,29,472.7285,553.4705,1919.8549,1965.6262,1271.5461,1,0,0,0,0,0,0,0,0
0,1,115,717,16.3,774.144,1,1123.5678,763.1526,77,765.5993,0,924.2743,3705.6422,24706.7212,848.8075,398.4419,1439.8683,3856.745,6312.0006,735.5419,609.5367,1358.8932,1051.9013,402.6877,837.2312,829.5765,4,398.9498,4162.4421,2.1,644.4023,20,487.7666,573.5026,1932.7424,1938.3874,1275.7183,1,0,0,0,0,0,0,0,0
5,0,224,1027,16.3,794.0547,1,1108.8355,803.1217,77,773.4162,0,949.2093,3616.7988,24558.2226,871.4476,394.1765,1471.7626,3764.6178,6303.8749,747.3022,609.1353,1392.8046,1105.5631,404.9151,850.1056,821.5343,7,419.9715,4097.1512,2.5,692.2555,20,527.7737,593.0974,1936.2554,1974.9573,1314.5963,1,0,0,0,0,0,0,0,0
11,4,543,2839,16.5,881.7995,1,1143.1982,890.0891,79,820.2464,0,1028.3838,3490.4335,23999.1865,920.0706,467.204,1494.45,3663.5593,6169.4528,880.439,669.8105,1462.916,1211.9838,457.9457,867.5039,1014.851,8,451.1738,3890.4609,2.5,749.8162,17,538.1703,653.8417,1916.3305,1911.5835,1424.3111,1,0,0,0,0,0,0,1,0
9,6,815,4961,17.5,1068.3303,1,1177.5289,988.4984,77,964.9728,0,1118.3265,3178.2161,23349.2813,985.4325,410.2494,1468.3511,4067.5803,6143.2859,992.6494,672.6091,1493.8775,1356.4172,563.9904,941.8337,1185.668,9,465.0789,3502.7514,1.9,858.6521,15,564.6768,690.0036,1741.8386,1753.3804,1502.6059,1,0,0,0,0,1,0,0,0
9,14,580,3103,18.4,1152.937,1,1221.1356,1067.2486,75,1021.5203,0,1192.8717,2969.4034,22483.8068,1146.1212,438.1767,1493.3689,4288.3191,5893.4418,1065.684,709.3074,1502.1303,1298.9147,586.0263,940.0737,1265.0177,9,493.3096,3086.3129,2.1,966.8426,18,590.398,760.0499,1629.3252,1621.5052,1470.033,1,0,0,0,0,0,1,0,0
9,8,432,1849,19.4,1223.0126,1,1390.3394,1105.9522,72,1149.6863,0,1238.1034,2981.2695,22837.6282,1112.3988,456.4028,1494.9856,4473.3043,6064.8187,1090.7347,724.5639,1483.3593,1373.0125,558.9974,954.7832,1290.7043,10,514.0008,3040.6866,2.2,1017.7254,27,636.2438,779.7381,1612.7618,1686.4424,1440.7891,1,0,0,0,0,0,0,0,0
15,7,365,1706,20.7,1224.682,1,1576.5843,1100.7135,70,1097.0412,0,1220.9626,3035.7435,24076.6264,1099.8842,509.7449,1653.2726,4849.5245,6452.4703,1064.8804,773.7603,1502.1793,1376.2853,457.1818,947.8019,1329.6571,9,495.0248,3130.8827,1.3,1037.3341,26,646.3822,774.9046,1626.1296,1826.4239,1376.466,1,0,0,0,0,0,0,0,0
13,16,444,1974,22,1266.3452,1,1702.3503,1148.7958,64,1149.5475,0,1187.1152,3107.0698,24131.8068,1111.9811,519.2501,1522.3389,4984.243,6525.2717,1099.5094,766.8037,1527.8636,1337.3136,462.124,951.1488,1471.0905,8,507.2797,3025.8726,2.4,1080.2389,21,655.355,773.5909,1652.3036,1786.8436,1368.7444,1,0,0,0,0,0,0,0,0
9,14,482,2128,23.2,1269.4013,1,1723.0595,1108.3544,61,1188.8356,0,1190.4285,3099.0459,23954.9456,1111.9923,540.949,1510.0417,4861.2672,6551.1121,1154.5985,839.6522,1422.3674,1366.082,457.1256,944.7671,1483.6481,9,518.2261,3093.488,2.2,1091.2338,41,660.3452,746.574,1624.2804,1793.3429,1449.7251,1,0,0,0,0,0,0,0,0
16,7,582,2336,24.3,1243.4162,1,1782.5343,1124.5758,58,1229.0403,0,1248.3449,3055.9237,24465.6744,1134.9914,533.934,1498.6761,5065.1177,6809.211,1150.9493,829.5245,1476.8631,1356.5884,454.6776,909.1014,1498.0645,7,555.2936,3116.7822,1.6,1056.8552,30,702.783,751.6311,1659.543,1783.5576,1452.6207,1,0,0,0,0,0,0,0,0
20,17,639,2754,25.6,1309.9268,1,1795.0204,1121.9205,50,1166.3376,0,1254.2834,3032.5126,24129.3387,1166.0096,537.51,1490.388,4793.6553,6712.6662,1068.9064,806.1625,1565.5179,1314.882,504.5943,922.6607,1416.2762,7,551.4493,3126.4874,2.2,1120.2906,33,680.2868,722.7633,1615.1657,1792.9456,1467.5707,1,0,0,0,0,0,0,0,0
24,10,672,3149,25.8,1223.1258,1,1751.1303,1130.3145,52,1117.9733,0,1237.4688,3054.9305,23954.2831,1221.9315,545.7182,1516.7079,4833.0045,6521.7114,1107.4972,803.7949,1522.5696,1318.4498,522.3772,918.2441,1410.9519,6,499.0183,3095.8502,2.1,1060.6982,55,607.7286,745.8611,1654.3731,1755.1359,1393.566,1,0,1,0,0,0,0,0,0
25,17,835,4096,25.7,1121.4813,1,1766.2323,1122.5276,48,1055.7543,1,1217.7049,3245.8849,24604.019,1266.7174,546.4208,1469.009,4774.4825,6638.1831,1014.544,786.6411,1523.6144,1337.0746,471.3667,935.3832,1367.4269,4,498.4011,3364.0867,1.9,1047.8996,25,598.9554,678.673,1766.9682,1821.7902,1339.1689,1,0,0,0,0,0,0,0,0
23,34,1102,4459,23.9,1126.6962,1,1866.2381,1124.8948,64,1185.3619,0,1300.8141,3839.4219,27790.1299,1279.5851,525.2393,1675.399,4990.3013,6915.4782,1017.8776,783.195,1881.1348,1505.0078,508.4505,970.4614,1414.4811,3,496.0898,4060.8041,2.5,985.3011,48,599.7852,733.8397,2117.662,2309.9286,1322.2658,1,0,0,0,1,0,0,0,0
23,30,868,2874,22.6,1129.6015,1,1902.5979,1060.8384,69,1099.2093,0,1388.3036,4026.9487,28889.7071,1164.6197,427.3842,1698.5907,5074.4534,7348.1317,1027.5979,823.3923,1879.9835,1421.4551,496.5995,922.6776,1388.3061,0,494.9136,4356.2549,1.6,918.1414,62,617.3622,723.0401,2223.4731,2281.8711,1343.1858,1,0,0,1,0,0,0,0,0
10,22,667,3001,21.7,1069.5437,1,1890.0294,976.3768,75,1094.6134,0,1293.0522,4097.4185,28767.0595,1103.5379,442.885,1558.2805,5118.5742,7399.8681,955.7842,773.2887,1768.342,1380.1605,491.6469,911.9931,1356.3927,0,451.3806,4371.9643,1.1,893.647,59,596.2667,704.0463,2221.8167,2230.7952,1270.7915,1,0,0,0,0,0,0,0,1
11,16,687,2944,20.7,1011.1173,1,1730.6986,921.6103,78,952.5825,0,1277.8485,4126.9043,28384.0352,1010.4447,485.5489,1528.1894,5063.5651,7247.5337,882.9603,710.7678,1705.6951,1243.2092,530.509,877.5966,1289.752,0,440.2933,4381.2928,2.1,864.1579,51,557.5433,701.8268,2093.5438,2237.311,1278.7929,1,0,0,0,0,0,0,0,0
11,10,651,2909,20.2,914.4681,1,1575.6273,884.4407,82,876.9537,0,1209.2436,4050.6619,27439.1911,942.2499,422.8095,1473.8438,4788.1912,7032.6948,814.1645,708.7702,1577.7404,1238.2258,514.406,872.5375,1187.8103,0,464.3327,4289.0687,2,784.1116,59,558.985,630.2787,2062.4424,2164.5479,1258.2285,1,0,0,0,0,0,0,0,0
3,10,441,1698,19.7,775.314,1,1295.9602,764.8763,84,729.9269,0,1021.7581,3916.9897,25901.8311,808.8968,366.3193,1352.2265,4383.2108,6742.2021,790.0856,635.3207,1400.1481,1111.1871,411.1268,827.2539,920.6319,0,393.4076,4108.8615,1.6,712.3003,74,486.4755,564.5582,2023.6758,1974.5166,1167.6779,1,0,0,0,0,0,0,0,0
5,5,199,405,19,765.35,1,1157.4511,760.8096,85,712.1713,0,991.9332,3888.8464,25435.3914,802.2601,350.586,1350.0829,4276.8308,6561.5704,783.8085,624.3392,1334.178,1056.3629,382.5706,824.4804,849.0322,0,415.7055,4084.8738,1.6,676.0426,71,493.7785,549.9692,2022.1207,1916.8884,1151.8642,1,0,0,0,0,0,0,0,0
1,5,80,0,18.4,781.2412,0,1186.7118,748.6954,86,727.6936,0,948.2607,3871.3834,25326.8123,798.5492,353.5632,1389.4703,4163.0338,6522.4833,789.8301,624.5579,1350.9304,1078.4125,436.3047,829.1787,845.3589,0,421.9023,4121.3294,0.7,701.7614,80,507.0933,594.9601,1964.2949,1943.8868,1190.0471,1,0,0,0,0,0,0,0,0
0,1,91,0,17.9,758.033,0,1138.8335,757.8177,88,737.1374,0,925.0514,3872.0048,25145.8879,827.0453,342.4328,1372.6957,4009.4167,6514.3563,773.9746,623.1816,1361.9264,1047.2757,461.2571,835.0324,811.5552,1,404.2853,4115.8561,0.8,676.6982,98,500.0387,582.1702,1984.5679,1915.064,1228.3393,1,0,0,0,0,0,0,0,0
2,0,53,0,17.4,778.2679,1,1145.6025,748.5828,88,755.3927,0,904.4754,3848.8725,24996.0811,840.4697,348.732,1365.7477,3915.6331,6469.1783,783.2661,630.9088,1356.1199,1045.1535,435.2119,834.9409,790.4494,0,418.6276,4127.5464,1.4,676.8787,58,494.3747,582.3774,1973.1023,1939.8809,1182.5407,1,0,0,0,0,0,0,0,0
0,1,43,7,17,801.5881,1,1104.0044,755.8724,89,749.7296,0,952.8083,3862.9655,24836.7441,844.7157,363.2038,1353.9596,3870.649,6454.8779,748.0354,622.7548,1340.9301,1058.4565,444.3021,850.713,795.6084,0,439.0625,4079.1442,1.3,678.2212,37,501.1443,560.0248,1931.133,1943.0848,1248.0372,1,0,0,0,0,0,0,0,0
0,0,106,733,16.6,819.551,1,1065.5947,789.0589,92,779.1876,0,938.6629,3785.5143,24670.5477,842.2271,373.6304,1406.3604,3784.5154,6431.5081,773.2848,646.1367,1314.1661,1056.5206,450.3259,866.0591,759.346,0,408.3356,4068.2255,1.1,683.4357,38,515.4883,571.5531,1925.5502,1954.7077,1243.138,1,0,0,0,0,0,0,0,0
4,1,240,1058,16.5,841.5788,0,1055.6909,812.8028,92,779.1039,0,961.3258,3703.3865,24182.6858,889.606,449.1986,1322.2344,3763.613,6230.7993,762.9614,661.3748,1310.8518,1057.1339,444.9497,839.9353,768.4686,9,442.2157,4023.2996,0.9,729.2244,39,556.8387,571.3554,1896.2697,1932.2315,1303.0874,1,0,0,0,0,0,0,0,0
10,5,552,2885,16.6,912.9801,0,1113.069,922.5546,91,916.4583,0,1097.0223,3497.4721,23718.0892,1027.9375,505.6178,1421.7796,3700.2847,6067.5944,826.7363,710.498,1394.3016,1192.3638,524.678,841.053,950.4327,8,447.1462,3778.8456,1,758.7979,32,581.1039,662.5789,1938.2228,1919.5884,1311.9489,1,0,0,0,0,0,0,1,0
11,6,841,4949,17.3,1046.4962,1,1267.935,1024.3662,90,1065.8583,0,1194.3902,3138.0261,22838.6066,1129.2567,328.01,1331.2883,3915.7787,6035.3278,916.8415,730.9516,1362.6844,1279.1106,553.6799,891.4726,1109.8399,9,493.9195,3481.1322,1.4,874.0496,44,607.0369,699.1715,1748.0163,1826.3528,1382.2494,1,0,0,0,0,1,0,0,0
10,14,604,3070,18.1,1095.421,1,1352.656,1086.6932,86,1155.6503,0,1170.8442,2928.4286,21893.2891,1126.3103,305.8431,1384.154,3929.6054,5736.2531,993.9754,782.2106,1370.438,1370.7828,559.0471,909.0376,1303.4131,8,519.2602,3117.4171,1.6,936.1247,16.5,617.0563,727.9475,1739.2207,1687.7722,1520.9415,1,0,0,0,0,0,1,0,0
12,10,418,1821,19.6,1183.2473,1,1413.9339,1198.7211,80,1227.4549,0,1226.9344,2965.0839,22473.0515,1139.9952,308.9126,1405.154,4265.557,5931.3088,993.9698,821.4798,1401.7365,1365.7295,470.5857,910.1113,1449.4174,3,518.6902,3076.9355,1.2,972.0197,19.5,611.0268,724.9871,1674.0383,1753.2375,1411.8746,1,0,0,0,0,0,0,0,0
7,13,382,1794,21.7,1227.6501,0,1675.05,1150.9888,73,1286.8968,0,1248.1718,3037.5802,23620.5065,1123.4131,514.9372,1418.0632,4751.1437,6358.1615,965.2599,826.4917,1496.0276,1361.4807,622.8184,907.7668,1576.0906,2,477.096,3086.6896,1,987.4923,63,642.2316,687.6332,1657.627,1815.2137,1350.9532,1,0,0,0,0,0,0,0,0
15,7,481,2044,23.4,1201.1939,0,1893.3279,1129.2947,65,1244.8096,0,1224.4918,2953.4003,23412.884,1164.2481,659.8115,1425.3872,4693.9653,6406.5382,1012.9052,796.3647,1457.8184,1372.0205,588.275,917.707,1619.5947,3,463.383,3055.8823,0.8,988.7105,66,642.0122,697.7823,1628.0761,1791.8162,1303.7675,1,0,0,0,0,0,0,0,0
13,14,488,2217,24.8,1368.2128,1,1854.8178,1168.8097,52,1226.3616,0,1243.9364,3063.0615,23563.2502,1231.1412,767.281,1399.8764,4835.4911,6340.037,1069.6356,806.9593,1458.5908,1411.8311,673.3355,942.6562,1699.1197,0,493.9546,3007.1181,1.9,1003.4617,52,629.6765,697.3813,1681.6391,1777.4362,1442.711,1,0,0,0,0,0,0,0,0
27,7,552,2391,25.9,1373.0567,1,1839.1683,1177.8037,47,1208.7007,0,1203.9193,3036.3433,23454.7298,1281.285,641.3259,1388.8168,4826.4748,6297.7922,1075.8313,824.371,1471.4896,1317.0228,765.6231,919.0691,1655.8511,0,510.4051,3014.9662,2.5,1030.3271,49,657.8047,703.9519,1659.1567,1759.6902,1501.3136,1,0,0,0,0,0,0,0,0
19,23,626,2855,26,1280.7189,1,1821.167,1214.8311,38,1175.084,0,1246.8499,3100.3665,23251.2894,1283.8476,680.1458,1382.2983,4539.4941,6245.599,1066.446,799.9642,1492.3687,1380.5587,568.2031,1011.7873,1556.7998,0,518.6039,3051.8376,2.1,1023.4072,52,641.7605,705.7333,1658.9007,1780.4245,1389.4415,1,0,0,0,0,0,0,0,0
26,15,721,3235,26.3,1174.8475,1,1722.7429,1191.1193,36,1137.1687,0,1259.1873,3027.1053,23514.2831,1213.3754,866.9268,1455.7341,4464.5307,6439.7067,1123.5036,788.9432,1456.1101,1335.6412,626.6872,1037.5827,1319.2049,0,491.3333,3185.7491,1.4,980.5745,52,603.3986,688.2962,1687.7992,1797.5479,1431.213,1,0,1,0,0,0,0,0,0
12,25,825,4188,25.7,1234.8061,1,1732.3676,1105.9876,44,1087.6612,1,1250.489,3109.7299,23981.586,1232.8338,806.844,1480.7163,4592.0476,6428.2931,1105.8237,811.2094,1529.7508,1347.4784,642.2397,950.7902,1393.731,0,516.3497,3274.5547,1.7,938.2566,44,586.306,707.4085,1734.8385,1831.6551,1382.0262,1,0,0,0,0,0,0,0,0
24,25,1121,4443,23.6,1212.9561,1,1866.229,1077.7549,63,1112.6867,0,1336.7552,3642.8998,27028.4459,1340.552,741.5388,1621.9642,4768.4284,6964.4781,1122.1105,767.0653,1692.7047,1443.763,582.4775,958.4947,1398.4944,0,522.9134,4075.9896,2.9,1036.7715,72,614.2844,700.3644,2089.4945,2172.4866,1342.5785,1,0,0,0,1,0,0,0,0
22,21,851,2978,21.7,1088.1563,1,1887.8224,1063.1193,70,1141.4611,0,1341.6986,3896.9699,28415.5957,1277.8255,565.4923,1684.1855,4848.2562,7243.8016,1051.8425,795.481,1694.8422,1341.4878,555.9869,899.0895,1446.1051,0,494.8097,4532.3136,2.9,932.2814,59,576.5489,666.6914,2183.9659,2331.2608,1383.1605,1,0,0,1,0,0,0,0,0
9,22,643,3061,20.6,1113.3694,1,1873.9605,1048.5387,75,1030.5052,0,1276.1556,3981.9072,28029.7561,1206.4299,565.8782,1680.0629,4815.0262,7040.3215,985.2503,751.9335,1606.8483,1330.6443,543.546,900.9246,1474.4769,0,494.0077,4532.7514,2.8,863.5066,36,590.2193,657.3298,2116.4646,2256.374,1377.3705,1,0,0,0,0,0,0,0,1
15,9,743,3160,20.1,1010.7164,1,1654.755,920.8556,77,954.6448,0,1235.8732,4031.094,27925.08,1142.7816,506.5587,1519.3161,4740.169,7167.6613,915.6725,704.5742,1595.827,1199.1439,503.045,900.7874,1345.0473,0,470.5781,4531.2836,1.7,809.5497,45,564.6962,606.8007,2103.2747,2236.4543,1320.7875,1,0,0,0,0,0,0,0,0
14,15,677,2962,19.4,936.1492,0,1405.5708,872.1996,76,898.8046,0,1201.0888,4110.0871,27242.2199,1078.5859,451.6749,1512.741,4694.3719,6881.6105,912.8924,696.601,1532.4249,1178.7628,467.2688,834.6879,1194.4319,2,473.9244,4390.1221,1,819.4932,49,531.8221,626.6483,2033.0785,2087.7839,1309.696,1,0,0,0,0,0,0,0,0
8,14,456,1817,18.6,804.2198,0,1324.8326,763.9496,79,749.186,0,1005.0429,3927.8806,25904.4789,929.1878,368.1213,1362.2081,4342.9445,6709.4154,811.0138,621.4651,1354.7495,1072.7105,392.4654,795.7772,957.1554,0,398.3743,4184.9862,0,697.5546,42,485.4999,524.2351,2069.7256,1952.569,1178.6821,1,0,0,0,0,0,0,0,0
4,9,276,668,18,808.8151,1,1203.9642,775.566,79,730.7508,0,977.5524,3891.6041,25602.3406,932.1872,370.7261,1390.7964,4237.4738,6650.5452,822.6878,602.2878,1338.2137,1025.23,365.4711,810.8165,935.3342,0,400.5123,4145.2367,1.1,711.1686,39,500.3314,535.476,1985.9802,1962.4905,1173.8741,1,0,0,0,0,0,0,0,0
4,5,175,2,17.6,817.1476,0,1145.4444,771.9639,80,734.0964,0,984.0706,3916.2817,25492.0567,948.687,364.3752,1398.1484,4197.5488,6558.9044,837.8756,605.7409,1332.0105,1037.0627,417.8852,820.0011,858.2531,0,426.433,4168.1336,0.8,707.5499,43,502.6264,543.0492,1931.7045,1989.3248,1256.2763,1,0,0,0,0,0,0,0,0
4,2,143,0,17.1,833.8791,0,1151.2273,765.8188,82,732.5518,0,945.3341,3876.9797,25209.0549,926.6561,365.1559,1388.3866,4064.6917,6504.6093,833.0408,597,1341.4566,1024.0119,412.5782,832.2949,907.5915,0,411.311,4107.5161,0.8,708.1171,54,506.7165,544.4349,1923.8898,2001.5251,1223.6703,1,0,0,0,0,0,0,0,0
0,7,44,0,16.5,815.5603,1,1082.8884,795.3238,84,749.2629,0,940.631,3796.1334,24900.6257,933.755,358.2402,1386.4121,4012.4135,6429.5815,821.0692,606.9554,1315.3967,1011.4201,418.8147,833.0312,836.83,0,408.0137,4085.2214,1.8,678.0592,44,520.2942,535.668,1901.438,1974.0291,1217.6142,1,0,0,0,0,0,0,0,0
0,0,60,8,16.2,804.815,1,1048.2715,804.5242,84,732.7122,0,943.4803,3772.279,24572.3035,900.761,382.1908,1414.2604,3906.0622,6307.7245,787.157,588.2967,1291.8442,983.8232,400.3443,820.555,789.9883,0,423.5573,4024.132,1.1,675.6026,45,501.5927,523.6405,1889.6146,1966.3866,1241.7283,1,0,0,0,0,0,0,0,0
2,1,105,739,15.6,813.0016,1,962.0741,815.6165,88,715.7908,0,941.1977,3705.1118,24380.2128,921.6021,349.2786,1448.0579,3819.9836,6247.1018,809.9907,602.5873,1290.5347,1026.7387,422.7825,857.7632,782.2582,0,398.6691,3996.3477,1.9,673.5317,45,516.5267,541.8377,1887.7175,1985.3578,1224.3982,1,0,0,0,0,0,0,0,0
6,0,245,1025,15.2,846.5766,0,947.2134,853.0807,88,778.0658,0,999.8705,3660.7738,24042.0495,921.4599,372.9522,1416.1494,3778.8267,6120.524,806.7141,643.1709,1306.093,1074.9871,442.466,869.7122,803.8167,0,399.0914,3928.6785,0.8,699.4281,39,547.0744,577.3135,1887.8114,1943.1927,1299.7429,1,0,0,0,0,0,0,0,0
8,4,511,2805,14.9,908.1915,1,1049.4531,974.8055,89,878.8357,0,1066.0026,3501.5314,23608.168,1066.3219,483.3083,1437.8915,3663.5483,6002.3671,947.576,649.981,1356.6859,1177.4029,460.7001,829.4015,954.3764,0,437.8447,3805.137,2.4,768.6146,40,553.3631,619.2814,1869.788,1971.2188,1327.378,1,0,0,0,0,0,0,1,0
17,7,833,4922,15.9,1074.4398,1,1180.8983,1105.3983,89,978.8511,0,1163.0951,3158.3731,22340.9578,1075.2089,424.9393,1402.7282,3798.6505,5732.6751,1023.5338,686.2935,1383.2044,1290.9852,504.6698,910.5289,1053.9032,0,504.7349,3344.9437,2.3,843.0198,40,604.4366,637.2872,1718.7148,1801.668,1307.434,1,0,0,0,0,1,0,0,0
4,21,554,3097,18.4,1122.6546,1,1285.9923,1213.2393,79,1074.6102,0,1259.8981,2921.6686,21329.1844,1089.4705,513.5216,1425.1435,3709.9315,5464.5523,1013.2781,718.5647,1410.6339,1281.5342,548.2717,947.8662,1105.6506,0,502.1935,3004.4625,1.3,878.764,41,634.264,680.9678,1620.3865,1772.4056,1377.1667,1,0,0,0,0,0,1,0,0
6,4,405,1956,21.1,1142.8611,1,1294.86,1178.2642,70,1160.7554,0,1226.4504,2807.8616,21467.1422,1151.0355,496.2,1471.4541,3904.5121,5498.074,1030.4069,728.6498,1385.8031,1338.2936,543.975,937.9374,1173.1882,0,515.3309,2944.7767,1.6,922.4704,48,643.4034,709.3176,1664.7672,1789.8934,1383.3784,1,0,0,0,0,0,0,0,0
10,8,358,1732,22.6,1199.9216,0,1370.8836,1184.6234,60,1186.626,0,1225.0657,2774.4015,21658.9102,1073.2938,521.5019,1514.8088,4054.587,5521.4519,984.4341,715.3946,1390.9156,1374.6099,545.7762,881.2876,1327.2235,0,532.8143,2911.0632,0.9,1027.5673,48,670.206,743.8814,1652.8231,1838.8591,1247.1297,1,0,0,0,0,0,0,0,0
9,7,467,2032,24.5,1156.3541,1,1528.1407,1124.5539,56,1121.2485,0,1179.8284,2925.4755,22169.1525,1154.1819,581.6625,1444.0136,4084.3739,5756.1791,1131.7963,720.72,1366.4072,1348.6421,564.4271,974.4463,1390.6631,1,518.52,3036.3943,2,1041.2511,66,638.2864,703.0666,1667.0528,1889.2561,1218.7143,1,0,0,0,0,0,0,0,0
9,12,511,2173,26.2,1258.3098,1,1624.9231,1112.7184,51,1197.8669,0,1239.1263,2918.6049,22456.7654,1167.8479,656.0432,1513.4785,4151.8918,5873.6665,1116.2374,741.6618,1402.4925,1314.8468,680.6748,976.6925,1467.0668,3,532.9225,3011.3987,1.9,1046.5354,67,664.7717,720.6124,1682.8195,1902.413,1279.4236,1,0,0,0,0,0,0,0,0
13,3,563,2402,26.8,1247.9629,1,1615.6326,1116.1987,46,1191.8832,0,1225.4638,2951.5206,22448.1358,1125.0262,602.6614,1380.5494,4164.8171,5861.0904,1141.582,760.9399,1462.887,1351.5919,490.4591,949.0469,1213.1504,5,532.0867,3025.9866,1.7,1057.1831,56,683.613,746.982,1710.6265,1890.6582,1248.6799,1,0,0,0,0,0,0,0,0
18,16,609,2838,27,1275.9195,1,1688.515,1035.0516,40,1137.5526,0,1192.1576,2986.4036,22401.0636,1115.9432,589.2941,1382.8302,4060.6489,5928.1476,1124.3139,773.3277,1473.4484,1311.1155,556.3702,930.5993,1216.7457,1,521.6635,3036.2898,2.4,1034.2536,61,669.5124,704.0691,1691.5025,1841.7926,1292.786,1,0,0,0,0,0,0,0,0
20,15,740,3302,27.7,1213.01,1,1723.2668,1074.4643,37,1105.9481,0,1171.1161,3057.6716,22693.6097,1154.9682,617.2412,1342.2869,4116.2832,5875.4999,1128.2527,761.2736,1545.4967,1307.3247,628.0424,931.3401,1229.3323,0,481.7759,3057.7522,1.6,1013.2898,51,581.3953,710.1408,1794.1399,1904.4793,1316.4092,1,0,1,0,0,0,0,0,0
30,22,857,4513,27,1256.4285,1,1922.2212,1044.1816,39,974.4199,1,1173.8683,3113.8358,23554.2948,1161.3077,563.3546,1452.3824,4210.078,6087.3622,1041.2067,699.8577,1650.3467,1311.9219,499.9246,862.6083,1310.9326,0,467.9641,3208.805,1.8,954.8541,48,571.7197,669.8357,1898.9231,1932.5616,1339.9968,1,0,0,0,0,0,0,0,0
25,25,1045,4646,25,1304.5641,1,2131.9176,1140.3001,46,1126.6782,0,1289.5574,3781.8133,27019.3509,1203.8389,651.8758,1595.3694,4628.7188,6485.6383,1032.1926,750.9561,1846.0675,1409.2555,423.8417,852.966,1373.1138,0,503.959,4067.6721,2.6,988.0921,63,606.2957,702.2331,2239.0786,2374.9929,1332.2941,1,0,0,0,1,0,0,0,0
