"y","temp","rain","wind","wet","snow","cloud","temp.sqr","sunny","semester","past_rent","X2_3","X3_4","X4_5","X5_6","X6_7","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X19_20","X20_21","X21_22","X22_23","X23_24","weekend","m0","m5","m25","m35","m50","m65","f20","f25","f30","f45","f55","f65","f70","bus_passenger","sub_passenger"
2,-7,0,1.8,59,2.7,2,49,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,640.3871,1140.8794,2883.8657,1512.6429,1080.5264,561.1523,5693.3419,3116.8698,1721.2606,1217.0155,993.1054,560.1266,1394.7513,427,1853
1,-5.1,0,1.5,43,2.6,4,26.01,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,679.0422,1206.9078,2938.8179,1518.3797,1041.8579,523.0802,5844.6262,3081.3537,1791.7958,1197.4352,1112.7935,637.0198,1369.8196,471,1904
0,-4.3,0,2.5,42,2.5,6,18.49,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,625.2616,1290.557,2958.017,1561.9517,1017.7513,520.707,6034.7355,3087.9291,1865.4597,1257.839,1148.2165,585.4251,1348.1551,486,2169
0,-2.4,0,1.9,39,2,7,5.76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,713.8786,1414.9693,2900.3936,1638.1916,1123.2886,503.5279,6184.2491,3043.83,1792.6216,1308.4231,1163.8086,621.7922,1378.9125,596,2387
2,-2.7,0,2.7,39,1.9,3,7.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,623.3813,1404.2987,2950.8958,1633.1904,1060.1478,560.8594,6155.8275,3124.0905,1773.3537,1324.366,1194.9847,656.5117,1387.6674,577,2705
0,-2.3,0,2.7,37,1.8,2,5.29,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,611.3831,1349.619,2981.8656,1612.0783,1073.0449,545.6711,6184.8666,3199.0281,1751.7379,1256.236,1182.7487,613.0236,1399.087,761,3114
1,-3,0,3.1,39,1.7,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,492.7867,1345.4572,3096.4202,1614.1914,1063.9019,550.6599,6066.251,3291.4335,1829.1003,1229.8216,1085.4297,604.512,1344.0044,767,3446
1,-4.2,0,2.6,48,1.7,3,17.64,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,503.9711,1530.8422,3196.671,1683.8728,1053.6719,530.317,6437.5803,3543.673,1939.0476,1188.1434,1051.9143,622.091,1251.342,825,4581
8,-5.3,0,3.2,49,1.7,4,28.09,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571.4795,1625.7211,3840.1044,1895.0867,1142.1137,518.122,7343.0525,4321.8454,2228.2269,1186.3948,1083.0302,641.8534,1268.1456,1133,4844
1,-5.7,0,1.4,46,1.7,6,32.49,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,569.8045,1635.6549,4412.021,1978.4635,1187.1208,504.9895,7888.8199,4734.3463,2360.6877,1191.9625,998.4723,608.8081,1331.4099,986,3464
1,-6.2,0,1.5,50,1.7,7,38.44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,596.3753,1643.1883,4664.2141,2007.8117,1187.9256,532.493,8048.7048,4895.4488,2410.1848,1197.5608,986.8678,604.4277,1295.7869,712,3335
4,-6.3,0,2.7,50,1.7,8,39.69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,529.2044,1534.9907,4867.5768,1890.8709,1105.5285,481.0925,7839.9951,5176.1836,2433.223,1107.6402,931.4874,621.9148,1246.9649,737,3841
0,-6.4,0,1.3,50,1.7,9,40.96,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,518.887,1418.5215,4855.6184,1839.2842,1006.2756,452.834,7619.4599,5049.2238,2402.1173,990.8427,867.4913,596.5275,1203.3178,790,4175
1,-6.7,0,2,53,1.7,10,44.89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,379.3275,1117.754,4746.1536,1649.7141,915.8202,428.2239,7224.2852,4810.406,2189.5931,819.6207,727.2578,511.0831,1131.7065,542,3145
1,-6.9,0,1.7,56,1.7,9,47.61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,362.6774,1007.7703,4434.9958,1614.7179,842.6303,416.5909,7058.9214,4598.9901,2034.2436,846.994,705.3961,507.0171,1136.177,552,1
0,-7.1,0,2,56,1.7,10,50.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,362.2909,1009.2963,4342.8417,1575.3807,878.301,406.6824,6792.098,4534.9015,2027.1327,824.1012,706.0546,505.3793,1161.5551,160,0
0,-7.8,0,2.1,61,1.7,0,60.84,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,359.2781,906.5906,4121.2946,1557.0997,865.6213,438.4308,6711.2846,4374.2951,2036.3723,820.6374,729.9727,523.8869,1177.6232,131,0
3,-8.4,0,0.5,61,1.7,0,70.56,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,385.1672,865.6705,4019.1784,1536.4539,825.9568,396.8316,6568.4685,4293.17,1985.182,772.1889,729.8584,506.4616,1178.6438,92,0
0,-8.3,0,1.6,63,1.7,9,68.89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,419.4124,851.911,3939.7916,1541.777,843.7446,411.0251,6459.6386,4152.0406,1961.1755,798.1302,684.9563,502.0688,1127.4588,70,23
0,-8.4,0,2.8,60,1.7,8,70.56,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,410.0533,793.6707,3788.7709,1443.3069,825.1202,400.4424,6169.1258,4066.7025,1896.457,784.4349,655.2639,482.5507,1148.0686,110,688
0,-7.9,0,2.5,55,1.7,9,62.41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,394.5778,776.2329,3674.4447,1510.8235,841.7325,391.3474,5995.2876,3999.8707,1910.7275,806.3931,688.6519,500.6767,1210.9392,181,703
0,-7.7,0,0.6,66,1.7,10,59.29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,411.8114,752.4434,3569.5695,1464.562,830.825,414.7112,5891.5133,3915.3458,1880.5446,809.9574,671.6978,491.4895,1122.8214,183,835
1,-7.5,0,0.6,79,1.9,10,56.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,442.2351,780.1549,3474.0083,1478.0199,883.0407,423.9052,5756.9489,3807.4233,1812.8599,877.6899,679.071,503.9542,1080.9641,329,1476
0,-7.1,0.2,1.5,70,1.9,7,50.41,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,432.1378,793.9437,3385.4039,1506.6054,916.7586,432.9193,5586.1063,3714.2271,1898.2778,914.8698,802.9844,540.2356,1187.6891,375,1837
0,-5.7,0,1.4,61,1.9,6,32.49,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,522.2632,844.9878,3368.2061,1605.8952,930.1532,449.9402,5591.0225,3644.0127,1962.8751,1060.5596,890.113,564.2931,1175.6875,395,1748
0,-3.6,0,1.7,43,1.9,1,12.96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,509.3491,903.748,3396.8504,1723.109,982.4714,487.9567,5531.5872,3759.1333,2100.7373,1102.1469,945.7819,607.2952,1133.7708,468,2340
1,-3.6,0,3.8,37,1.9,1,12.96,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,662.8413,943.1397,3581.2489,1676.1516,1026.5236,506.7977,5730.528,3925.2512,2128.3451,1184.6483,961.8442,620.1265,1113.1001,582,2760
3,-3.4,0,4.1,39,1.8,1,11.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,758.1079,1085.0179,3669.3078,1756.2422,1037.2659,537.3022,5971.6689,4064.8631,2240.9432,1259.875,1048.0698,645.7408,1225.5133,691,3079
0,-3.5,0,4.8,36,1.7,1,12.25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,822.6614,1202.0998,3771.081,1801.0798,1023.4369,502.0201,5895.1745,4166.4522,2247.3121,1291.0433,1062.2519,642.3622,1221.4308,659,3358
2,-4,0,3.5,37,1.5,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,918.7471,1238.9475,3782.2378,1858.6203,995.8572,447.8839,5919.6406,4365.7982,2236.2163,1261.3832,1045.999,645.3955,1213.1404,784,3864
2,-4.6,0,4.5,39,1.5,2,21.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,881.6495,1289.7843,3988.8669,1892.6323,1084.7659,500.3653,6136.0075,4473.2068,2317.0229,1263.1187,1059.3593,622.2296,1243.1939,840,4280
0,-5.7,0,3.9,42,1.5,1,32.49,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,899.942,1408.456,4277.9976,1882.5348,1071.2506,481.1431,6561.969,4708.7083,2406.4495,1268.2543,1068.1348,655.1391,1168.1996,841,4355
2,-6.6,0,3.1,45,1.5,0,43.56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,851.8761,1398.1212,4665.2824,1879.5374,1125.6125,505.1247,6992.2662,5005.4511,2358.8795,1275.9875,1040.3699,618.7405,1201.4838,782,3544
0,-7.3,0,4.2,50,1.5,0,53.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,697.2157,1531.6028,4901.3824,1968.333,1084.8598,463.6281,7415.4565,5252.6419,2463.6774,1230.2166,935.1274,603.3623,1143.4434,677,3343
2,-8.1,0,4.1,53,1.5,0,65.61,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,781.0927,1564.1468,5306.6191,1970.247,1058.629,457.4421,7558.3742,5484.4,2453.6924,1110.155,815.4305,569.0113,1112.0478,610,3677
3,-8.7,0,3,55,1.5,0,75.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,657.5248,1519.2366,5378.8613,1916.5635,992.2773,470.885,7523.1177,5500.8912,2485.0019,1053.1303,836.1344,565.0176,1101.9802,620,3907
0,-9.1,0,3.4,58,1.5,0,82.81,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,614.9115,1213.1304,5179.9878,1859.3958,1020.6471,434.087,7219.9081,5156.8038,2333.4665,991.2716,835.2656,545.5744,1148.246,693,4520
2,-9.4,0,2.8,56,1.5,1,88.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,424.7792,998.1688,4909.8005,1696.1636,879.0753,423.2152,6981.0174,4795.9149,2214.5692,863.0883,715.7208,482.3617,1188.8796,509,2694
0,-9.8,0,2.8,56,1.5,0,96.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,444.2926,887.7286,4751.3139,1586.9317,863.7771,389.6311,6666.5675,4494.0251,2093.595,842.8814,687.7527,485.503,1164.8976,0,0
0,-10.3,0,2.8,56,1.5,0,106.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,389.7214,871.0939,4617.6161,1609.2137,835.9346,412.9714,6569.9045,4452.21,2080.5279,879.9068,661.7291,487.5626,1225.2097,0,0
1,-10.6,0,2.3,56,1.5,0,112.36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,397.2753,830.0242,4410.9504,1520.448,843.931,397.1267,6327.1276,4277.5993,2027.0941,843.0917,666.3912,484.236,1220.3618,0,0
0,-11,0,2,57,1.5,0,121,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,412.9041,780.0251,4209.3237,1488.3554,813.5116,408.7125,6177.3987,4136.7872,1970.6968,845.869,623.8493,481.0678,1172.0683,0,0
0,-11.3,0,2.1,58,1.5,0,127.69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,389.7792,800.5431,4083.3391,1482.6172,832.736,400.4426,6093.6915,4063.2197,1971.3553,829.8363,628.4425,475.7729,1230.7321,0,0
0,-11.4,0,2.7,44,1.5,0,129.96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,413.0586,675.326,3930.0795,1440.6073,869.4371,395.905,5888.3317,4025.8366,1947.7949,862.3208,612.5008,485.2441,1222.8847,0,0
0,-11.6,0,2,41,1.5,0,134.56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,403.2527,650.7094,3853.7519,1435.6448,851.7032,396.0349,5747.5523,3906.9514,1850.2313,831.398,637.6771,494.754,1193.0802,0,0
0,-11.7,0,2.3,39,1.5,0,136.89,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,403.8021,639.2134,3732.3688,1393.3206,850.4907,398.9272,5607.8971,3835.5174,1822.8597,872.7607,651.531,494.8021,1185.5938,0,0
0,-12.3,0,1.1,42,1.5,0,151.29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,451.3504,639.9363,3598.2688,1378.3455,876.0093,405.4334,5432.3454,3683.1432,1822.8579,850.5684,661.6588,502.4416,1211.9907,0,0
2,-11.9,0,0.7,40,1.5,0,141.61,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,430.135,618.0327,3477.8992,1385.2627,885.3275,394.6838,5275.8996,3512.404,1743.7359,886.3384,694.4991,472.7565,1168.9207,0,0
0,-9.5,0,1.6,39,1.5,0,90.25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,481.5839,712.5362,3497.0011,1406.8633,906.8922,416.0116,5297.0771,3656.0253,1863.7484,909.9151,758.1033,526.6517,1223.282,0,0
0,-8.5,0,3.1,40,1.5,0,72.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,594.5487,854.0184,3452.4611,1471.8841,936.1619,439.686,5331.0567,3768.86,1986.796,960.7011,807.0979,547.0631,1242.2537,0,0
0,-7.1,0,2.9,40,1.5,0,50.41,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,651.1172,972.1466,3491.9985,1554.5953,917.6363,448.2991,5632.3095,3843.9974,2032.8393,1097.886,848.657,513.7858,1227.9181,0,0
1,-6.8,0,2.8,42,1.5,0,46.24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,695.0008,1185.8488,3639.6082,1685.6434,987.0436,397.9556,5590.1918,4039.4822,2149.1265,1182.5582,849.2514,552.0562,1265.2694,0,0
0,-6,0,3.3,42,1.5,0,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,800.8039,1143.9767,3709.8151,1690.5676,983.708,435.69,5703.081,4086.1536,2166.5618,1274.5316,859.2302,556.3277,1254.4668,0,0
0,-6.2,0,4.6,42,1.5,0,38.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,764.3126,1273.5004,3859.0253,1617.2892,938.5566,448.744,5769.6715,4205.2263,2231.2922,1283.5572,893.264,561.4964,1308.2864,0,0
0,-6.1,0,4.2,44,1.4,0,37.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,951.3414,1360.8391,4029.5998,1659.3113,991.4593,464.1482,5994.5086,4258.5525,2306.8178,1195.7507,866.8984,587.6432,1231.1281,0,0
3,-7.2,0,3.4,46,1.4,0,51.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,757.8974,1379.3457,4171.8758,1723.9353,945.7938,473.8662,6201.1104,4410.5254,2298.1243,1133.2445,893.2189,587.7949,1236.8876,0,0
2,-7.8,0,2.6,48,1.4,0,60.84,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,779.565,1422.0324,4240.3186,1661.7764,955.1561,482.0073,6575.4719,4459.49,2186.678,1087.9333,871.7991,610.4836,1223.1438,0,0
0,-8.2,0,2.4,48,1.4,0,67.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,708.3549,1437.4967,4268.4653,1611.216,920.83,459.892,6708.6638,4546.0457,2139.4511,1062.3697,844.8099,566.1015,1282.79,0,0
2,-8.9,0,2.2,49,1.4,0,79.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,587.4281,1276.2111,4329.6909,1647.1046,884.6891,445.4202,6933.5148,4676.6331,2135.2763,1022.2179,821.4951,547.5013,1212.5587,0,0
1,-9.5,0,2.5,51,1.4,0,90.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,539.8887,1012.1064,4271.5151,1645.7912,869.2496,438.499,6846.5966,4602.8389,2101.4039,942.7091,785.9379,547.323,1213.0465,0,0
0,-10,0,2,56,1.4,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,467.2981,939.7101,4170.8084,1604.0387,825.1608,451.5549,6566.746,4467.4207,2068.5091,914.4753,750.0964,518.7574,1180.3059,0,0
0,-10.2,0,1.7,59,1.4,0,104.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,356.0547,809.5729,3930.5118,1375.9407,788.2014,418.6454,6323.0843,4230.2649,2014.6745,761.3181,635.6649,505.6696,1209.2053,0,0
1,-10.7,0,0.6,58,1.4,0,114.49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371.5776,741.3583,3939.3318,1384.5867,801.7847,420.3993,6188.1663,4248.9662,1993.244,803.0666,615.5428,500.9633,1161.7089,173,333
0,-10.7,0,2.2,62,1.4,0,114.49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430.0552,725.0593,4038.7482,1532.3107,857.3763,427.5566,6244.9589,4313.1147,2100.4066,870.1882,682.8576,542.3501,1306.8004,109,3
2,-11.2,0,0.9,62,1.4,0,125.44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.7141,741.7811,3982.6052,1511.6085,872.0864,434.7869,6304.7202,4339.8068,2129.6668,878.9295,688.9217,546.5151,1363.7309,57,0
1,-11.7,0,1.6,65,1.4,0,136.89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394.9309,702.9793,3947.9447,1473.485,861.2388,411.2718,6179.5668,4251.8755,2084.2277,878.0896,662.847,534.7789,1310.5497,33,0
0,-12,0,0.7,66,1.4,0,144,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403.1064,713.794,3920.1741,1453.9685,834.8648,445.6509,6026.4176,4222.0834,2052.7788,882.487,704.4808,529.0393,1310.1836,51,9
0,-11.8,0,2.1,68,1.4,0,139.24,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413.7908,669.281,3843.4806,1445.7405,802.2558,415.1651,5966.3858,4177.1146,2033.4173,867.1713,703.7518,523.5512,1327.2051,95,635
0,-11.3,0,1.5,67,1.4,0,127.69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.7059,696.8678,3745.5347,1445.9356,845.3497,438.8661,5803.892,4053.4363,1996.0606,899.4691,706.8751,527.1581,1356.6509,223,922
1,-11.3,0,1,69,1.4,0,127.69,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448.8525,623.3751,3479.3894,1465.2806,929.3526,428.5478,5668.6063,3825.8842,1958.5576,922.2867,810.2321,517.811,1394.1254,472,2567
10,-11.5,0,0.4,71,1.4,1,132.25,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532.0609,807.7602,3053.028,1435.4434,927.7242,457.4112,5411.0469,3399.5358,1752.6391,1068.5357,837.8293,546.2626,1380.2323,761,4634
2,-10.5,0,2.2,71,1.4,1,110.25,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566.7288,876.1523,2892.0677,1443.1914,1000.6187,518.1533,5299.8751,3092.7512,1722.3178,1127.3331,960.12,565.0263,1424.432,587,3016
1,-8.4,0,1,64,1.4,1,70.56,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,593.3845,926.7493,2804.2271,1455.452,1020.8405,494.6266,5181.0448,3120.7059,1788.9273,1140.7965,1001.9265,584.2197,1449.8241,407,1689
1,-5.7,0,1.5,49,1.3,7,32.49,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,621.2988,914.8689,2794.2446,1448.3698,987.0695,487.9056,5151.8035,3207.0176,1761.5908,1240.7018,995.1728,612.2478,1320.8367,364,1697
0,-4.3,0,1.6,45,1.3,1,18.49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,506.7744,906.0443,2933.7806,1505.531,985.5361,475.1301,5173.5644,3047.3889,1817.4036,1196.099,978.5576,615.6255,1292.6736,427,1978
3,-3.6,0,2,45,1.3,1,12.96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,479.9933,926.5268,2861.4148,1619.0019,1069.0328,502.6894,5249.4387,3148.3034,1805.5741,1224.0298,1058.2191,624.4742,1398.4433,465,2100
2,-3,0,1.8,44,1.3,3,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,460.7907,893.5284,2897.0334,1568.7834,1077.2506,473.3297,5377.2067,3144.2424,1814.3732,1176.334,1088.0067,642.0285,1370.0817,534,2357
1,-2.8,0,3.6,42,1.1,7,7.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,443.0774,1008.9443,2910.4527,1527.2143,1033.3218,467.1428,5429.4475,3143.1204,1855.1996,1177.2504,1046.4571,618.059,1532.9693,569,2489
3,-3.2,0,2.4,44,1.1,7,10.24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,537.104,996.0391,2953.032,1535.9493,973.8544,475.959,5666.6591,3189.7995,1831.5127,1139.1234,1020.1482,563.5874,1458.1729,684,2974
4,-3.5,0,2.2,45,1.1,8,12.25,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,562.9816,1160.7943,3003.8049,1696.9774,984.3812,471.2427,5932.7612,3347.6753,1818.844,1117.9165,947.7856,577.0291,1325.4871,846,3860
4,-3.8,0,2.4,46,1.1,7,14.44,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539.4425,1206.3435,3664.5267,1828.9179,1087.4645,482.5407,6679.7331,4103.1842,2250.6249,1195.8486,940.2983,598.844,1251.1374,1140,4245
3,-4.2,0,1.1,46,1.1,0,17.64,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,608.3874,1301.928,3863.1953,1923.4797,1010.744,468.487,7093.8485,4420.6525,2351.5927,1113.612,901.1723,583.5673,1207.3248,877,2840
5,-4.7,0,1.2,47,1.1,0,22.09,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,562.3536,1194.9841,3970.2426,1868.3342,1000.2087,465.6384,7181.7458,4380.5709,2326.8971,1122.5747,883.7484,554.1152,1239.7195,639,2854
2,-5.3,0,1.4,51,1.1,1,28.09,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,512.3079,1108.9105,3942.4137,1705.3234,1017.3097,459.4681,6996.0122,4418.4786,2292.1775,1031.5713,835.7547,585.9119,1236.9909,691,2989
3,-5.5,0,2.1,54,1.1,0,30.25,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,538.6734,962.9775,3923.9507,1577.5615,944.9526,454.9701,6745.774,4344.6788,2212.7728,920.0685,825.2665,547.4305,1235.344,645,3394
1,-6.3,0,1.5,54,1.1,0,39.69,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,398.0009,757.073,3791.3027,1488.8812,796.4197,423.1142,6453.8266,4165.6043,1994.8213,841.7329,686.9945,523.3898,1218.9675,369,1567
1,-6.7,0,1.6,58,1.1,0,44.89,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409.2694,741.3632,3799.3488,1448.0525,836.8843,388.3881,6353.3126,4227.688,2006.8504,855.9858,675.2267,519.972,1195.8672,151,0
0,-7.3,0,1.6,55,1.1,0,53.29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447.3338,783.7722,3834.997,1438.2158,838.2285,391.3833,6313.128,4195.3607,2036.7106,883.7895,664.7529,513.709,1219.6331,40,0
3,-7.1,0,2.4,55,1.1,0,50.41,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481.2062,753.1387,3800.5004,1431.0086,832.4984,402.3468,6297.9306,4126.6082,2060.5088,841.0788,654.6448,509.0755,1238.1647,44,0
0,-7.9,0,1.5,58,1.1,0,62.41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512.9347,754.9421,3822.8937,1480.8957,852.0248,382.8693,6349.3283,4164.5616,2038.4267,848.5446,694.5712,520.8786,1249.8929,40,0
0,-8.5,0,2,59,1.1,0,72.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467.8007,693.8403,3775.4416,1437.7318,822.8264,405.1136,6187.0148,4056.3176,2006.6493,829.7095,669.7079,520.9041,1234.203,54,14
