"y","m30","f20","f15","m25","temp","X10_11","sub_passenger","X9_10","m20","m50","bus_passenger","semester","f50","wet","rain","f45","m5","f70","f30","past_rent","f40","m45","f0","m35","m0","m55","m70","f35","m40","most_use","f55","f65","m65","m60","cloud","f60","f25","wind","X8_9","dust","sunny","X7_8","X11_12","X15_16","temp.sqr","X13_14","X16_17","X14_15"
0,2164.098,5727.6594,2215.459,3613.3573,1.3,0,4126,0,4113.3908,1149.0736,939,0,969.3633,58,0,1187.7941,1744.4481,1259.3332,2191.8572,1,1075.355,1371.9742,458.8049,1658.274,486.4166,922.902,933.1072,1477.9913,1358.0766,24922.9893,952.0257,613.0449,510.3344,717.9191,9,790.7419,3976.3613,1.9,0,31,1,0,0,0,1.69,0,0,0
0,2131.5452,5850.444,2102.8311,3726.0957,1.3,0,2725,0,4065.1125,1018.1303,729,0,904.3468,65,0,1112.8779,1583.4592,1230.6667,2116.7063,2,979.0794,1213.1551,461.8789,1653.4535,477.2858,864.4499,876.745,1431.2488,1230.2638,25018.0437,909.9748,628.8605,491.4713,650.9527,9,784.2587,4043.4377,2.6,0,21,1,0,0,0,1.69,0,0,0
0,2130.5112,5604.409,1698.0712,3683.61,1.2,0,3443,0,3789.5552,952.5821,627,0,849.9934,68,0,1040.8249,1381.3895,1215.3251,2055.64,0,899.9572,1167.5954,466.3662,1583.3262,497.7466,816.706,848.6156,1380.969,1089.3896,24191.7665,842.1525,628.7436,479.5888,590.3687,9,732.2397,3963.7459,1.8,0,22,1,0,0,0,1.44,0,0,0
0,1987.1486,5014.7695,1002.9422,3461.494,1.1,0,3962,0,3060.5916,884.6691,723,0,837.7435,74,0,999.9461,873.1528,1199.8616,1898.2962,0,788.8963,1045.0666,408.4166,1515.8027,531.9859,776.5617,876.2562,1354.3022,994.5742,21995.3497,787.7225,618.7889,450.1245,607.2116,9,753.9444,3702.9449,2.8,0,29,1,0,0,0,1.21,0,0,0
0,1926.8968,4899.2655,810.8642,3518.1665,0.9,0,1166,0,2813.8935,845.0835,362,0,792.4223,75,0,979.5203,609.4041,1186.8485,1918.2531,0,740.4864,1037.7303,403.045,1424.2559,497.0972,744.7992,871.3815,1286.4655,896.9688,21495.9867,753.3699,598.7396,441.0624,579.0217,8,721.0197,3708.7899,1.5,0,28,0,0,0,0,0.81,0,0,0
0,1768.6366,4984.0756,624.7277,3416.9302,0.6,0,319,0,2724.7673,749.8151,203,0,717.6586,75,0,761.3617,470.2152,1145.3585,1884.8524,1,711.5363,970.2347,343.2253,1333.3334,414.5938,743.2161,783.018,1181.4152,895.762,20874.1936,673.1856,505.2386,424.8363,537.363,9,635.2793,3580.1829,1.3,0,27,0,0,0,0,0.36,0,0,0
0,1765.9561,5007.5642,605.8332,3449.8626,0.7,0,1,0,2761.1498,766.7922,65,0,711.7672,81,0,775.1001,444.4648,1212.3185,1887.471,0,698.8754,963.4141,332.3311,1298.8684,426.6739,709.9803,782.3677,1207.9439,884.8557,21016.0488,662.4176,512.173,418.9969,524.4742,9,641.0496,3637.2328,1.6,0,30,0,0,0,0,0.49,0,0,0
0,1747.6222,4980.5129,582.792,3456.5987,0.7,0,0,0,2788.5948,779.3861,17,0,684.1675,81,0,785.4322,428.2473,1187.8481,1892.3083,1,727.4408,961.2036,345.1318,1292.2232,441.5134,705.5771,793.1148,1238.0208,872.2138,21061.1789,666.8511,519.4533,414.6474,523.2548,9,638.1279,3665.298,1.3,0,31,0,0,0,0,0.49,0,0,0
0,1736.8592,4990.509,612.6588,3478.9939,-0.4,0,0,0,2766.1461,809.4018,19,0,703.6787,77,0,775.7705,439.4328,1209.5271,1920.5468,0,710.2491,972.9738,340.5756,1299.4078,458.0187,734.9129,772.5876,1229.7883,890.5016,21083.1486,651.9989,506.6489,417.1738,521.8646,0,636.5435,3660.8975,2.4,0,30,0,0,0,0,0.16,0,0,0
0,1753.8279,5009.4618,605.7831,3470.7597,-1.6,0,0,0,2801.692,799.5994,13,0,692.8638,78,0,781.8964,445.6092,1197.8386,1906.5811,0,703.2089,963.7398,346.8314,1304.0884,450.7315,700.7751,795.8666,1233.1164,887.1485,21124.8989,655.9734,506.116,408.4671,524.7697,0,633.1964,3645.3716,2,0,27,0,0,0,0,2.56,0,0,0
0,1744.4878,5006.1417,584.2396,3507.3218,-2.2,0,12,0,2779.9815,795.2073,37,0,704.1759,76,0,788.2734,433.3701,1176.5258,1913.1474,0,708.6911,1006.9669,346.6203,1310.1349,446.1981,705.018,775.9919,1208.7816,867.3928,21114.927,669.6746,492.5156,417.227,518.97,0,630.0459,3644.9303,2.5,0,40,0,0,0,0,4.84,0,0,0
0,1755.528,4987.1576,608.1986,3528.7522,-2.9,0,533,0,2804.2118,823.1289,73,0,697.6113,74,0,823.8623,436.69,1188.0812,1936.3364,0,729.2817,1001.119,346.2872,1302.2315,445.893,727.137,811.6538,1209.1864,922.3312,21182.1909,664.3869,517.363,443.7448,520.1243,0,652.5745,3658.787,3.3,0,30,0,0,0,0,8.41,0,0,0
0,1757.5362,4950.9677,581.5113,3460.1136,-3.6,0,879,0,2743.7162,859.3558,165,0,718.2116,73,0,845.7905,457.1604,1204.6782,1956.8949,0,756.5117,1011.561,349.9687,1358.1896,462.159,801.5231,810.804,1277.9817,929.9184,21120.162,691.5141,531.4881,455.1808,559.0654,0,665.3061,3614.7621,2.6,0,33,0,0,0,0,12.96,0,0,0
0,1771.1274,4735.728,621.6162,3341.18,-4,0,2390,0,2700.5523,952.5671,409,0,801.5529,76,0,926.4106,489.7856,1270.5529,1936.5794,0,762.7603,1171.3598,393.2866,1409.4014,497.5077,948.0406,819.309,1283.4648,1006.0616,20663.6595,786.05,567.9657,471.0293,608.9792,0,672.485,3485.6262,2.5,0,37,0,1,0,0,16,0,0,0
4,1673.442,4435.8508,755.4508,2885.0788,-4.6,0,4454,0,2567.7235,1030.6452,703,0,911.8173,75,0,1050.9343,708.9889,1310.776,1764.2484,0,898.8889,1247.1875,411.0521,1439.1881,429.8143,923.6226,862.0225,1373.5342,1050.2679,19287.4005,817.9676,569.5154,528.4385,656.0574,0,761.902,3148.3347,1.9,1,42,0,0,0,0,21.16,0,0,0
5,1657.2913,4089.8537,742.958,2692.5035,-4.3,0,2763,1,2525.5709,1049.6416,563,0,933.4412,73,0,1169.6089,802.3288,1362.727,1700.6607,2,1023.4973,1271.5629,436.1389,1484.9312,476.2704,1016.4731,895.6861,1351.6933,1067.1779,18381.2978,901.2309,623.2557,507.5462,735.4294,0,771.5786,2878.7932,3.8,0,41,0,0,0,0,18.49,0,0,0
3,1662.6421,4018.2643,707.7921,2649.8149,-3.5,1,1469,0,2566.0131,1116.5761,339,0,988.5911,66,0,1149.9966,745.1764,1389.6236,1726.2785,0,1124.0373,1334.0195,401.6917,1626.0089,564.9719,1080.6244,882.974,1417.7404,1142.6576,18520.0498,975.3952,602.1127,535.5387,752.9536,0,805.8685,2853.2876,2.8,0,43,0,0,0,0,12.25,0,0,0
1,1649.5387,4008.8564,769.4529,2658.0089,-1.9,0,1379,0,2691.9563,1104.4923,308,0,969.2849,55,0,1169.7304,871.9803,1418.5423,1713.4265,0,1119.5857,1308.7639,450.879,1552.6038,565.6571,997.706,842.2518,1472.2093,1203.1293,18683.3125,928.1541,563.289,506.5349,770.371,0,790.0707,2936.7126,3.2,0,42,0,0,1,0,3.61,0,0,0
1,1658.6124,4202.652,1064.8502,2720.6444,-0.6,0,1599,0,2795.5505,1094.7253,370,0,967.2959,45,0,1216.4054,870.0727,1323.5624,1695.3672,1,1054.4294,1313.2655,490.2858,1497.8116,433.2093,1018.4863,896.2076,1468.1053,1156.5536,19009.8245,930.3996,586.3449,493.4305,768.8867,0,808.3733,2971.0811,2.5,0,43,0,0,0,0,0.36,0,0,0
2,1656.7619,4289.9368,1102.9943,2704.3944,-0.5,0,1782,0,2844.3175,1142.2775,467,0,993.7276,43,0,1239.7109,989.5104,1423.9683,1759.9491,0,1098.4005,1326.4952,497.7917,1506.2213,429.6683,1120.3341,894.3292,1465.6131,1171.0539,19237.3459,1014.2967,632.3722,518.293,794.5583,0,816.125,3010.1518,2.9,0,43,0,0,0,0,0.25,1,0,0
1,1687.9267,4528.7112,1232.4237,2684.0141,0,0,1826,0,2991.9275,1180.6273,409,0,1053.8112,37,0,1216.8104,937.4322,1356.8135,1747.3041,0,1105.8834,1339.2199,570.3768,1569.0751,454.1507,1063.6873,974.4273,1468.4375,1293.9246,19667.8039,1048.0621,637.2655,491.0259,744.8914,0,843.3569,2990.4077,3.6,0,45,0,0,0,0,0,0,0,1
0,1684.6875,4624.7426,1546.4401,2816.5996,0.9,0,2153,0,3013.6792,1160.9242,534,0,1031.6571,32,0,1182.3616,1068.2919,1363.4909,1740.7127,2,1031.82,1305.28,602.7906,1632.6032,486.001,982.3819,873.5649,1473.7527,1260.19,19970.2068,1045.2699,665.3859,552.0688,755.3437,0,867.7802,2983.4293,3.5,0,52,0,0,0,1,0.81,0,0,0
1,1699.522,4815.212,1858.1393,2808.911,0.7,0,2758,0,3258.2331,1059.9317,543,0,956.938,29,0,1122.2438,1374.2412,1307.8821,1672.2686,1,957.4987,1227.5617,633.0531,1582.6272,521.1488,970.1476,877.7466,1409.7165,1269.5939,20222.3643,977.017,578.8968,562.3241,730.1684,0,775.1386,2975.8739,3,0,36,0,0,0,0,0.49,0,1,0
0,1699.5822,5033.8087,2189.9791,3008.4172,-0.4,0,3630,0,3736.9267,1065.7813,654,0,882.2542,29,0,1026.0213,1558.3154,1276.415,1704.994,3,892.226,1269.0243,579.4513,1699.7198,470.0364,951.0715,886.4459,1383.1168,1295.1382,21420.8069,896.1653,591.7059,507.3438,702.3097,0,746.8165,3154.2415,2.8,0,35,0,0,0,0,0.16,0,0,0
1,2077.9551,5798.6708,2240.3257,3700.5412,-1.7,0,4137,0,4175.1044,1078.443,905,0,941.8321,31,0,1146.1821,1622.1074,1290.1995,2123.0683,1,1015.6965,1403.997,505.1516,1909.7167,471.4909,1041.3257,801.7977,1501.48,1379.2063,25260.1969,917.0961,622.002,478.6264,721.0145,0,745.109,3973.6604,2.2,0,34,0,0,0,0,2.89,0,0,0
0,2093.9431,6041.0025,2253.256,3839.9021,-2.6,0,2757,0,4419.1781,1000.8044,730,0,855.3406,35,0,951.9932,1557.8975,1262.536,2169.1348,3,880.7411,1246.116,537.752,1760.4638,499.3686,889.6418,840.2927,1409.6378,1237.8793,25901.0115,938.6701,571.6492,497.7653,673.3507,0,746.7407,4167.7493,0.7,0,33,0,0,0,0,6.76,0,0,0
0,2158.7032,5777.427,1904.7227,3759.2817,-2.5,0,3519,0,4050.6744,989.9876,652,0,825.7104,34,0,960.5351,1269.1329,1226.7881,2048.6651,2,849.1998,1224.347,469.6017,1628.7147,482.9153,829.998,790.273,1394.9223,1114.4729,24881.6473,895.873,595.7314,489.8588,637.75,0,732.5094,4063.2589,2.5,0,26,0,0,0,0,6.25,0,0,0
0,2055.1527,4976.072,985.2175,3591.9289,-3.5,0,4445,0,3229.9279,891.6476,824,0,827.717,37,0,915.8512,849.88,1179.2421,1966.2933,0,816.937,1122.9576,415.4266,1508.3825,530.3913,784.0163,824.7854,1346.114,1053.7061,22431.4633,810.0082,557.9976,463.3358,653.1591,0,705.2109,3757.592,0.8,0,30,0,0,0,0,12.25,0,0,0
0,1921.5068,4907.8057,818.371,3559.623,-4.4,0,1263,0,3015.9655,829.5264,384,0,769.299,41,0,910.2341,555.8951,1179.462,2054.8981,0,805.8697,1056.3934,452.6118,1373.7068,464.2915,754.1582,825.1418,1351.0216,1036.0955,21880.282,750.2842,556.9318,463.4324,627.6015,0,719.7761,3695.7545,1,0,39,0,0,0,0,19.36,0,0,0
0,1814.2849,4923.6254,618.6153,3445.6412,-5.1,0,304,0,2741.6409,740.6995,171,0,732.9114,42,0,712.8872,493.0383,1189.3007,1900.2941,1,712.0011,961.1983,337.0844,1260.9501,430.4211,697.7786,772.3474,1226.3562,894.8169,20946.1903,669.7334,481.9518,410.0242,553.6753,0,655.5735,3633.3975,1.5,0,38,0,0,0,0,26.01,0,0,0
0,1816.806,4946.6068,638.3783,3471.05,-5.6,0,1,0,2804.8499,742.1624,65,0,718.6989,45,0,707.5146,485.2308,1182.2962,1906.1708,0,691.204,961.5483,338.3385,1231.2925,463.7496,676.3594,781.3908,1263.7848,912.2503,21057.7735,676.7742,476.1428,413.5405,522.324,0,660.1451,3617.2127,1.3,0,39,0,0,0,0,31.36,0,0,0
0,1798.4028,4938.8003,670.9914,3447.8615,-6,0,0,0,2803.609,756.5019,17,0,717.0778,48,0,701.5286,517.4785,1207.2392,1921.6897,0,703.2812,949.3753,346.4119,1212.7513,482.5646,686.2011,782.5851,1237.7062,917.9087,21015.4538,690.6971,474.5378,414.4396,524.8788,6,660.0677,3654.633,1.3,0,37,0,0,0,0,36,0,0,0
0,1784.7372,4936.599,668.6242,3435.3492,-6.6,0,0,0,2798.212,766.1009,19,0,721.3048,49,0,695.8045,493.4241,1200.7445,1950.5218,0,699.9549,958.5225,349.0026,1215.3463,475.468,687.2364,781.3408,1258.0358,909.1889,21070.5018,676.8048,484.7861,409.597,501.0067,0,644.3496,3691.7005,2.2,0,35,0,0,0,0,43.56,0,0,0
0,1750.2316,4943.5125,678.6348,3440.3751,-7,0,0,0,2839.5731,742.4207,13,0,709.6823,52,0,704.1617,500.7314,1217.0649,1935.9849,0,709.6838,960.3698,370.6127,1226.9726,499.4808,688.3981,776.3321,1273.593,909.9922,21109.2023,680.5889,469.9149,398.82,515.8853,0,642.6093,3698.9595,1,0,36,0,0,0,0,49,0,0,0
0,1744.212,4987.5214,670.3431,3451.7501,-7.2,0,12,0,2820.9895,733.7693,37,0,717.0835,52,0,711.3062,499.6189,1200.6546,1945.8215,0,717.9554,974.0201,381.632,1211.9458,491.2428,712.1095,777.9506,1268.6953,928.8003,21136.6721,699.9952,455.1418,407.5604,524.7709,0,650.1219,3705.7365,1.9,0,42,0,0,0,0,51.84,0,0,0
0,1763.6548,4976.4909,666.1173,3478.0602,-7.3,0,533,0,2842.5515,723.1921,73,0,725.108,54,0,730.8193,481.4079,1206.3331,1980.2451,0,718.1476,999.5204,404.7311,1239.7007,489.5298,711.5819,792.1598,1260.0986,934.6902,21279.6839,699.1136,481.4927,413.3529,521.3198,0,656.8425,3738.8821,1.8,0,35,0,0,0,0,53.29,0,0,0
0,1765.5455,4927.9203,646.3455,3449.5003,-7.6,0,879,0,2825.7755,794.6455,165,0,743.6827,55,0,713.6146,500.7994,1191.4505,1947.9,0,759.3347,990.0505,364.1278,1245.02,456.4535,791.3077,812.1216,1289.5483,922.2871,21158.1603,729.8877,516.3436,425.3057,530.958,6,689.5152,3706.9504,2.4,0,40,0,0,0,0,57.76,0,0,0
1,1778.6537,4822.5069,652.1441,3343.4782,-7.7,0,2390,0,2786.3893,923.3035,409,0,832.0302,57,0,811.2247,457.4312,1234.1795,1900.0812,0,809.3612,1145.8054,424.6022,1409.0259,426.4479,825.7137,799.4512,1297.6226,1060.4327,20904.1557,840.5197,504.9579,446.152,590.1475,7,709.0737,3566.3979,2.3,0,41,0,1,0,0,59.29,0,0,0
1,1620.1198,4545.3299,690.2456,2930.9373,-7.5,0,4454,0,2577.6412,1067.3595,703,0,924.6223,58,0,884.67,596.2558,1270.5417,1828.1569,0,885.6897,1093.0194,450.2952,1373.2947,402.2292,885.5022,850.2804,1336.2544,1070.84,19415.2747,894.4149,530.0965,503.9147,690.2943,7,763.5693,3203.5405,2.6,1,44,0,0,0,0,56.25,0,0,0
5,1555.5334,4190.6382,696.807,2718.9466,-6.4,0,2763,1,2504.3141,1124.7572,563,0,961.8928,56,0,951.2107,676.0576,1372.3668,1709.1042,1,960.1705,1250.0208,513.298,1338.0577,445.0286,987.0627,920.0955,1361.8976,1089.6847,18301.0504,932.4923,565.6465,546.9377,713.9206,7,786.12,2922.5586,0.9,0,31,0,0,0,0,40.96,0,0,0
1,1564.3917,4145.0578,821.3495,2741.5037,-4.4,1,1469,0,2575.883,1068.1668,339,0,976.2988,50,0,1056.0268,755.8631,1388.2712,1720.2381,1,1052.7098,1269.4163,480.8359,1448.5316,435.2444,1022.4542,909.8634,1465.8649,1170.7645,18494.5864,980.5778,584.6982,544.8752,719.9369,8,826.4779,2833.1156,1.3,0,44,0,0,0,0,19.36,0,0,0
0,1592.4525,4107.8265,910.7332,2697.6369,-2.4,0,1379,0,2610.7795,1056.1659,308,0,965.6046,46,0,1092.4421,883.0221,1364.9849,1617.9179,0,1133.1315,1204.6195,517.5629,1439.6284,516.8689,1017.8358,936.9902,1435.3185,1259.185,18460.2996,1006.2098,623.0919,507.085,710.4745,10,823.1101,2958.7394,1.5,0,46,0,0,1,0,5.76,0,0,0
1,1603.4921,4277.7087,980.6779,2742.3477,-0.6,0,1599,0,2861.982,1056.7712,370,0,998.6057,41,0,1059.2734,757.1266,1234.861,1683.5546,2,1089.3076,1232.9358,488.8472,1483.1251,432.2067,940.0276,978.1981,1453.2256,1198.9597,19073.443,937.6466,619.2322,503.3555,749.1417,10,789.9385,2968.0072,2.3,0,54,0,0,0,0,0.36,0,0,0
1,1671.4248,4358.3839,1147.1794,2726.1302,0.5,0,1782,0,2921.7887,1169.2213,467,0,1010.9872,37,0,1086.3815,937.2301,1238.3729,1654.6865,0,1126.269,1328.1765,632.8631,1521.8152,467.2198,1029.7398,950.5563,1521.5787,1196.0328,19241.7866,990.2168,611.5315,516.0204,743.1703,10,817.3868,2865.9786,2,0,52,0,0,0,0,0.25,1,0,0
0,1728.0743,4520.3603,1354.9482,2752.27,1.3,0,1826,0,3029.5296,1130.985,409,0,1033.8839,35,0,1130.2733,1004.7249,1251.788,1752.1457,0,1152.9498,1314.2073,580.2782,1510.499,523.4519,1001.8198,961.8978,1522.5026,1243.6034,19699.0519,1006.2126,619.8731,552.1517,734.7522,10,818.6951,2883.6704,2.3,0,51,1,0,0,0,1.69,0,0,1
0,1729.8699,4615.5504,1536.2369,2861.2712,1.7,0,2153,0,3088.8297,1054.2821,534,0,996.866,36,0,1088.9487,1200.7496,1327.7908,1734.3122,0,1094.2499,1290.724,574.8059,1541.0543,523.4234,928.5539,944.3051,1544.8454,1241.8475,20080.3132,1004.2336,610.056,537.0426,703.9489,10,810.0181,2964.5801,1.5,0,49,1,0,0,1,2.89,0,0,0
0,1712.6398,4898.5381,1802.8236,2938.594,1.8,0,2758,0,3218.7427,1026.7982,543,0,973.3887,36,0,1060.5371,1370.8304,1277.2771,1648.9586,1,1039.0558,1226.5677,541.2881,1560.9858,462.081,976.748,925.7484,1415.5244,1209.665,20385.7997,959.1355,577.2199,531.5554,680.9115,10,774.7603,2991.8163,1.3,0,49,1,0,0,0,3.24,0,1,0
0,1729.9652,5166.1776,2114.3699,3081.7565,1.4,0,3630,0,3592.0114,1006.8772,654,0,932.8818,38,0,996.8984,1708.9523,1270.6503,1752.6285,1,1004.9255,1240.6573,504.9309,1602.4372,517.6759,985.0915,905.2865,1433.8211,1202.3741,21548.7512,919.3602,583.7802,478.1139,680.438,10,746.9095,3189.9537,1.2,0,50,1,0,0,0,1.96,0,0,0
1,2067.4543,5840.3126,2328.6729,3632.8523,0.7,0,4137,0,4045.7786,978.198,905,0,1012.0697,42,0,1061.4715,1878.2507,1235.673,2206.7941,2,1065.8853,1284.3955,458.4481,1690.9901,476.6288,974.52,915.633,1632.7299,1216.5459,25124.6035,971.0346,610.5533,505.533,688.5434,10,752.8192,4007.6916,2,0,73,0,0,0,0,0.49,0,0,0
0,2101.4152,6094.8715,2301.9008,3848.3147,0.1,0,2757,0,4130.0855,924.0806,730,0,946.7451,42,0,1052.2321,1799.2747,1231.2718,2138.6823,0,980.8542,1211.9287,434.1231,1632.2916,473.301,918.758,882.3974,1648.1679,1131.2558,25700.2038,850.6365,603.7624,471.6176,675.8487,10,704.3916,4106.3751,1.3,0,82,0,0,0,0,0.01,0,0,0
1,2034.7251,5873.572,1942.693,3763.9719,-0.6,0,3519,0,3839.492,911.6234,652,0,908.1559,44,0,1062.8854,1485.5817,1247.5894,2075.4238,0,941.1628,1176.7038,461.3982,1521.6794,486.9643,907.1108,882.0477,1540.7638,1146.0455,24708.7611,830.883,615.0753,487.8744,588.2312,9,744.3104,4059.1331,1.6,0,78,0,0,0,0,0.36,0,0,0
0,1944.6477,5143.4073,1128.991,3534.1431,-1,0,4445,0,3155.8753,924.0112,824,0,875.9373,46,0,931.2939,842.9634,1226.8523,2035.6102,1,923.382,1173.1242,455.1051,1523.1841,492.7192,870.0983,892.3545,1419.2462,1114.4628,22566.0924,838.5855,600.2293,460.746,600.2506,8,747.4844,3809.9785,2,0,68,0,0,0,0,1,0,0,0
0,1871.5158,4978.618,800.6874,3534.5626,-1.3,0,1263,0,2888.0512,832.5151,384,0,828.5044,46,0,851.1446,617.4476,1162.5476,1985.1965,1,881.9749,1098.9758,460.7364,1353.0831,467.948,810.0104,881.1481,1356.5203,1043.1623,21717.0983,769.7463,585.3484,428.6366,568.3649,7,718.5013,3749.5508,2.2,0,67,0,0,0,0,1.69,0,0,0
0,1805.2209,4996.1149,657.2524,3505.2319,-1.9,0,304,0,2725.8432,738.7464,171,0,726.2676,48,0,733.4287,485.1722,1168.7657,1873.6803,1,731.6472,1001.2015,311.6862,1312.6947,486.8413,734.4792,812.207,1222.6284,911.5343,21122.4254,711.664,525.774,426.4844,551.5991,8,624.9407,3681.0111,1.2,0,69,0,0,0,0,3.61,0,0,0
0,1809.4288,5039.1197,677.9427,3497.8968,-2.5,0,0,0,2765.4938,736.2446,71,0,728.9382,53,0,724.9956,495.0426,1133.0606,1899.173,0,725.8642,1013.7634,327.3134,1281.6702,458.345,741.1644,796.1369,1235.1833,883.1899,21220.5403,692.9651,505.4817,442.0276,526.3638,7,639.6066,3692.5747,1.7,0,66,0,0,0,0,6.25,0,0,0
0,1830.4885,5004.5189,694.4675,3499.6137,-3.1,0,0,0,2786.1166,718.045,23,0,740.8782,53,0,728.1194,476.8808,1130.471,1905.1784,0,714.7589,1013.8123,340.2212,1269.0922,477.0877,713.5802,780.6793,1239.2033,868.5323,21218.9115,681.3852,504.6834,422.3068,521.766,0,632.9334,3684.6999,1.5,0,70,0,0,0,0,9.61,0,0,0
0,1811.3189,5008.0168,708.0799,3534.4788,-3.7,0,0,0,2818.2734,748.7977,17,0,720.3157,55,0,719.3336,513.6014,1164.3847,1919.9065,0,720.518,983.5934,317.2813,1245.3405,418.0031,721.393,773.2306,1228.5692,875.802,21246.388,680.7326,511.5867,439.6261,516.9671,0,645.6399,3680.4839,0.9,0,71,0,0,0,0,13.69,0,0,0
0,1821.6173,4966.1025,714.7073,3545.7381,-4.5,0,0,0,2778.3579,736.15,21,0,705.6134,59,0,707.9885,515.5136,1155.9727,1928.0063,0,714.0227,1003.4115,330.15,1225.0948,419.6764,716.1862,763.1355,1239.2938,876.4111,21215.9413,672.359,518.6519,447.5487,519.2479,0,660.754,3711.7306,1.6,0,60,0,0,0,0,20.25,0,0,0
0,1821.7793,5015.1474,703.6267,3545.0453,-4.8,0,7,0,2780.5806,737.8118,36,0,713.8558,62,0,680.0894,501.3521,1179.1844,1916.0988,0,707.7436,998.7819,336.2309,1234.8361,422.1544,719.3895,789.372,1240.7358,865.3585,21296.1261,700.7122,491.9447,430.2526,514.7797,0,652.4215,3741.9028,2.1,0,59,0,0,0,0,23.04,0,0,0
0,1812.68,5054.0981,712.9253,3509.9574,-4.6,0,549,0,2767.0336,746.7405,79,0,738.4226,62,0,717.04,474.9079,1194.9703,1922.7526,0,716.611,1008.8125,339.4033,1215.4999,443.4311,758.696,834.819,1261.5443,895.7122,21256.4469,700.029,520.7774,453.3727,520.5682,0,634.9939,3712.881,2.8,0,58,0,0,0,0,21.16,0,0,0
0,1838.6591,5032.8659,698.6146,3477.111,-5.4,0,840,0,2765.6896,759.8974,190,0,738.4536,60,0,731.6237,480.9182,1190.9673,1902.8353,0,758.5705,1026.215,334.1769,1265.0238,426.0456,801.0049,829.4821,1286.6959,910.1391,21273.8544,704.4742,533.0984,415.8532,557.2018,0,665.6662,3704.9738,2.2,0,57,0,0,0,0,29.16,0,0,0
0,1850.4013,4911.043,690.8519,3349.1429,-5.5,0,2408,0,2712.3928,866.0032,382,0,768.5667,60,0,789.0511,477.8777,1197.7868,1908.0433,0,828.1219,1094.459,399.6969,1350.7484,433.8309,895.3446,848.9536,1334.6531,1114.3119,21037.5839,821.6775,551.6661,469.4233,614.6091,0,703.2221,3621.1591,1.5,0,57,0,1,0,0,30.25,0,0,0
0,1708.304,4577.0961,692.9302,2965.945,-5.9,0,4521,0,2510.2592,966.3935,798,0,911.872,62,0,905.0192,529.3628,1380.4266,1737.5508,0,932.0352,1205.135,378.0776,1443.8821,434.9017,982.1754,830.0255,1311.672,1056.3386,19495.1203,860.2866,584.2306,475.536,667.8144,0,746.6684,3240.4111,2.5,1,62,0,0,0,0,34.81,0,0,0
8,1618.895,4154.1002,852.1718,2707.7563,-5.1,0,2779,1,2491.2461,1054.5811,535,0,950.1574,62,0,1037.6785,729.1295,1451.9185,1638.3826,1,980.0643,1343.5304,362.3099,1442.563,429.1649,926.4729,853.937,1286.8968,1179.7429,18210.7655,988.9927,608.15,526.9562,728.4245,0,769.8042,2870.9255,2.3,0,67,0,0,0,0,26.01,0,0,0
1,1528.1069,4060.0781,898.2249,2676.2793,-3,1,1542,0,2490.9356,1093.3679,383,0,933.4435,53,0,1089.7515,804.439,1390.8253,1607.1841,0,1061.6199,1315.2247,405.5688,1469.5658,444.5838,1092.3515,924.8026,1331.1931,1182.1001,18039.098,962.7143,617.7173,546.0655,759.5426,0,790.2159,2875.7551,2,0,62,0,0,0,0,9,0,0,0
0,1593.5672,4105.3856,967.8594,2675.3376,-1.1,0,1360,0,2506.3805,1042.8067,321,0,963.9306,41,0,1086.4054,849.8831,1357.3101,1671.6272,0,1097.5142,1253.2676,492.251,1455.9611,484.4217,1048.5879,837.6758,1413.5717,1166.1954,18345.8244,989.263,615.4118,500.0299,729.1875,0,787.3777,2923.9935,2.7,0,52,0,0,1,0,1.21,0,0,0
0,1620.3242,4231.7063,1095.7959,2734.7321,0.3,0,1634,0,2629.1948,1041.5243,378,0,950.0097,35,0,1139.3816,733.1055,1392.7596,1741.5465,3,1125.6536,1267.8483,589.6873,1487.4814,456.497,1084.259,928.5626,1420.2365,1153.743,18753.9812,982.0331,640.4325,480.4861,735.0112,0,810.9914,2888.7594,3.4,0,58,0,0,0,0,0.09,0,0,0
0,1631.5152,4400.8707,1286.7591,2742.9254,1.7,0,1901,0,2803.6428,1091.2253,473,0,972.8018,33,0,1117.7551,777.0189,1310.6514,1704.2663,2,1147.7357,1278.4626,651.9014,1491.6646,477.161,1148.392,943.9138,1465.8026,1167.8932,19181.6827,1007.8737,685.8402,496.6182,763.659,0,780.7081,2940.9951,4.2,0,53,1,0,0,0,2.89,1,0,0
1,1639.3873,4588.4278,1562.5994,2735.4908,2.8,0,1856,0,2948.9347,1141.7671,507,0,1039.1849,31,0,1152.1156,927.6003,1335.756,1705.1164,0,1131.1083,1348.6224,696.3489,1595.6954,540.113,1085.1446,958.0808,1441.1287,1218.2919,19583.641,950.2714,675.4948,509.4384,754.8811,0,802.4767,2929.4599,4.2,0,59,1,0,0,0,7.84,0,0,1
0,1717.7176,4653.4628,1709.2088,2829.0337,2.8,0,2286,0,3110.9762,1077.7064,513,0,1002.07,31,0,1105.1518,1058.8059,1381.4521,1749.2959,0,1085.9842,1323.6466,632.4625,1579.6087,559.5933,1116.6357,919.131,1340.4747,1203.0604,19928.6609,993.8487,646.3314,491.9404,764.9445,0,771.9594,2948.0913,2.6,0,67,1,0,0,1,7.84,0,0,0
