"y","temp","rain","wind","wet","cloud","temp.sqr","sunny","semester","past_rent","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X19_20","X20_21","X21_22","X23_24","weekend","m5","m20","m25","m35","m45","m55","m60","m65","m70","f20","f25","f30","f40","f50","f60","f65","bus_passenger","sub_passenger"
0,8.5,0,2.4,72,0,72.25,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846.6995,3871.3275,3827.991,1318.9925,1029.2113,722.9706,528.7861,386.025,793.4696,6361.3436,4051.654,1964.9689,744.152,758.9827,651.3172,542.7341,48,10
0,8.3,0,2.8,71,0,68.89,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785.8507,3816.1107,3802.1917,1350.6247,1046.0893,759.2653,543.3963,381.2723,824.2078,6307.9943,4039.8576,1950.4616,760.4609,799.6501,633.1884,566.36,125,700
0,8.1,0,2.4,73,0,65.61,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793.6107,3754.2222,3727.686,1343.6979,1032.0461,814.4203,566.9551,397.1673,829.8884,6194.5351,3944.0462,1942.8151,809.2953,816.0434,682.6201,590.1049,234,1041
1,8,0,2,73,0,64,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899.7563,3727.8493,3558.545,1452.4632,1154.7587,836.1046,619.6143,397.6044,846.1536,6032.8391,3826.6374,1912.1855,832.3188,881.6427,689.108,602.0084,520,2901
4,8.4,0,1.8,71,0,70.56,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944.7797,4045.4473,3225.5846,1411.0873,1177.0488,931.0724,692.0481,453.3788,883.9386,6199.1936,3400.4642,1680.9086,920.2534,947.768,743.5275,574.3977,853,4972
2,11.2,0,2.2,62,0,125.44,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.4792,4206.5007,2987.3408,1436.4994,1298.5816,992.084,716.396,512.9165,953.794,6064.6983,3055.897,1595.1664,1005.1289,1028.0506,760.6793,665.8947,609,3042
2,13.4,0,2.3,54,0,179.56,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1078.377,4509.1745,2984.215,1434.0619,1337.4986,1041.2508,694.5013,505.1809,935.7014,6262.9832,2996.0836,1608.2346,1055.4886,1017.6351,741.0557,713.7653,408,1835
4,15.2,0,1.9,50,2,231.04,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1196.2494,4808.6634,3084.4534,1470.9525,1296.3306,1090.7232,683.6274,441.6373,853.8215,6628.9277,3089.9726,1656.0142,1071.112,1086.5847,775.7819,633.0138,361,1706
4,17.2,0,1.7,45,5,295.84,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1322.9167,5065.6606,3073.7995,1553.3126,1266.1382,1069.4629,689.3649,492.7817,920.5716,6779.2522,3072.3346,1751.7427,1170.2568,1120.4319,795.0433,614.428,369,1970
3,17.3,0,1.8,42,7,299.29,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1378.2058,5072.5789,3062.8443,1551.1911,1304.4176,1114.2215,729.8861,513.313,972.0827,6836.3809,3058.4535,1758.0969,1122.3985,1102.6375,807.7603,638.7352,495,2032
6,17.7,0,2.1,41,8,313.29,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1417.9676,5383.1699,3101.0257,1522.3988,1216.2013,1110.8231,734.3838,532.2169,942.599,7151.1037,3004.3269,1764.5415,1157.5725,1095.3749,788.2417,688.4189,478,2251
1,17.5,0,1.8,44,8,306.25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1481.13,5433.7141,3125.0271,1560.2317,1307.8221,1071.0475,697.3487,481.2143,992.6971,7342.9172,3084.3796,1885.9133,1197.9779,1096.4392,857.7008,637.8567,604,2429
7,17.1,0,1.3,46,10,292.41,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1556.9016,5698.6318,3174.5687,1577.0778,1314.6006,1005.4786,700.1898,470.8315,927.8398,7851.6734,3154.5634,1863.5205,1161.6276,1039.9157,767.1703,637.2109,622,2894
4,16.4,0,1.6,46,9,268.96,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1742.6035,6008.7884,3354.6395,1624.959,1314.6012,1063.7613,684.3294,458.611,922.532,8378.5118,3501.6756,1892.8896,1105.1852,1031.555,709.1091,602.3035,745,3617
9,15.1,0,1.7,52,9,228.01,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1810.0333,6375.8832,3858.6501,1849.706,1423.9635,1049.9539,661.4425,452.1774,984.1856,8987.3439,4325.6835,2278.3904,1220.1931,1096.8594,786.7357,599.6107,993,4278
4,14.3,0,2.2,56,9,204.49,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1911.5106,6796.0826,4209.4369,1843.4964,1408.95,1036.7901,690.3927,455.644,965.1788,9752.0246,4678.9192,2321.7012,1070.8631,976.9313,823.8762,603.7096,768,3007
7,13.8,0,2.6,59,8,190.44,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1992.3482,7047.1146,4555.8067,1915.2401,1356.3122,1039.5893,684.7146,453.9109,913.8192,9870.8485,4856.6427,2262.003,1046.7465,975.0301,794.7757,638.6535,679,3039
2,13.4,0,0.2,58,9,179.56,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1895.8506,6995.4145,4495.0937,1779.4957,1301.5389,998.6486,660.9404,421.2271,893.0776,9644.2924,4853.4672,2162.504,965.7765,895.3976,727.0731,614.2738,725,3675
3,12.7,0,1,59,9,161.29,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800.7916,6854.6898,4471.428,1697.7802,1238.3348,868.7663,645.0516,400.053,839.963,9630.8242,4731.3786,2142.5635,927.2464,805.7711,699.8242,577.5931,735,3677
6,12.1,0,0.7,61,7,146.41,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1560.0782,6490.1043,4240.8174,1542.2136,1066.4883,809.5184,533.8313,357.3138,834.3866,8459.9793,4337.4942,1976.1995,753.8376,765.1095,636.0422,523.8772,600,3395
1,11.7,0,1.3,61,8,136.89,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1281.2193,5643.0005,4132.9932,1459.4784,1077.086,784.3267,527.6753,360.0461,807.6702,7706.1998,4245.3589,1985.1863,733.5352,759.0676,647.8906,511.5131,282,840
2,11.1,0,0.2,65,8,123.21,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1137.7205,5247.1298,4039.1471,1386.5798,1110.2245,783.0348,548.8282,364.7297,810.9892,7423.6564,4202.9955,1956.8054,747.2256,764.5618,626.9706,511.5423,151,0
0,10.6,0,1,67,7,112.36,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078.9217,4960.2967,3932.9864,1358.4398,1063.3775,792.0389,550.5243,372.3529,833.441,7147.6648,4208.7343,1964.1294,759.9261,777.9543,622.36,510.416,155,0
1,10.3,0,0.8,72,4,106.09,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,974.1641,4613.4435,3915.5274,1405.2734,1070.2185,783.2395,528.9553,369.0131,814.7513,6939.2283,4205.441,1985.6092,777.0415,789.3061,633.9435,518.0478,102,0
0,9.7,0,0.6,73,0,94.09,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,939.5762,4438.1462,3881.5163,1401.7287,1039.1848,772.489,528.5724,382.194,811.4492,6742.754,4149.3713,1961.2794,798.9011,794.318,624.9329,502.8639,69,23
0,9.1,0,0.9,77,0,82.81,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938.0983,4258.4917,3771.4716,1430.1139,1042.5731,774.7928,532.1212,382.5738,820.0251,6587.4361,4138.1155,1951.7591,785.9815,799.2397,622.6168,506.8154,124,802
1,8.9,0,1.3,80,0,79.21,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920.2483,4145.783,3769.8989,1416.077,1083.988,794.3502,577.7628,393.9005,805.8991,6465.7176,4067.4986,1930.119,801.0929,792.515,623.78,544.8012,240,1051
1,8.7,0,1,79,0,75.69,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994.6473,4015.213,3521.9165,1423.8623,1188.7487,849.801,593.0111,413.0518,774.953,6325.4121,3831.4671,1932.0181,885.4179,866.2578,658.3069,529.6717,532,2880
4,8.9,0,1.6,80,0,79.21,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1087.5292,4048.5036,3111.2831,1450.2468,1201.335,940.7436,636.7047,463.3743,836.6293,6181.344,3516.0352,1712.5177,981.1071,963.5191,712.3708,562.0807,812,4868
4,11,0,0.7,74,4,121,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1176.9992,4071.0808,2932.3113,1474.6046,1293.6278,1010.7857,720.2764,504.9259,945.6473,5966.1809,3126.2776,1726.3358,1114.1688,1049.6648,770.3478,605.0028,592,3127
0,13.7,0,1.3,64,6,187.69,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1243.3957,4322.2006,3026.221,1482.067,1229.8767,1024.4809,724.4531,496.9434,926.2232,6116.4424,3063.5141,1759.9702,1127.8356,1041.1538,767.1177,678.7376,382,1945
4,15.2,0,2.5,55,0,231.04,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1430.007,4661.1969,3113.9029,1523.1001,1223.5292,1012.6546,708.3186,487.8824,825.4023,6448.2668,3112.2533,1717.2304,1203.7885,1031.4775,778.3512,634.1731,351,1616
1,17,0,3,50,0,289,1,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1474.4077,4987.6991,3119.3608,1484.9503,1341.9244,1035.7076,724.9437,474.8529,921.8364,6707.8401,3044.7792,1862.6429,1166.7036,993.3254,774.6811,596.5803,448,2039
4,18.4,0,2.6,50,0,338.56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1542.3137,5008.5682,3003.8577,1599.0091,1371.5294,1094.608,718.5941,447.8471,911.4471,6878.9568,3082.9052,1859.9508,1199.4133,1056.8239,774.5561,632.2421,518,2096
0,18.6,0,3.2,50,0,345.96,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1666.4138,5231.6096,3018.0934,1546.0198,1352.4421,1054.3366,750.6913,489.662,863.3621,6947.2742,3104.0552,1789.1787,1160.9246,1061.4641,791.2576,650.9149,523,2319
6,18.4,0,3.6,55,0,338.56,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1734.6584,5328.6429,3039.3881,1542.1084,1332.6852,1129.7166,704.6659,519.9259,941.4425,7304.807,3104.903,1835.3396,1146.2302,1096.8414,815.4874,676.0868,587,2343
4,18.2,0,3.1,57,0,331.24,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1748.7114,5661.9567,3116.6307,1667.0593,1293.4571,1042.9396,718.5681,483.9563,901.0784,7532.5329,3142.074,1852.0629,1086.2519,1092.6719,771.572,643.9774,691,2987
6,17.3,0,2,62,2,299.29,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1954.8339,6335.9988,3381.2199,1626.3841,1350.4653,1065.9421,743.1222,466.2998,868.5861,8422.8397,3419.4435,1842.366,1090.6611,1061.5542,734.2393,633.0093,801,3728
10,15.9,0,2.4,73,3,252.81,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2185.9952,7039.287,3973.0733,1745.6238,1531.1784,1022.6171,770.3489,484.8181,896.3483,9672.052,4322.4071,2204.1394,1190.8464,1079.3023,779.7901,633.2692,938,4313
7,14.9,0,1.7,79,0,222.01,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2344.2098,7613.2109,4456.4115,1844.7882,1414.7206,974.3609,720.6888,474.8328,871.7008,10391.7936,4665.2122,2335.475,1131.2735,990.171,811.8931,639.9116,882,3012
6,13.9,0,1.9,85,0,193.21,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2330.301,7948.9474,4614.4764,1721.6131,1391.1997,981.3704,686.4205,468.3037,876.0383,10793.565,4770.838,2343.0879,1080.7172,964.2775,815.4868,614.2471,653,3082
5,13.2,0,0.9,83,0,174.24,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2245.8436,7871.233,4703.141,1711.871,1311.3483,912.3525,647.686,465.3717,884.799,10575.6014,4801.1257,2236.1662,972.6484,927.7502,763.5679,620.4771,701,3662
11,12.4,0,1.2,83,0,153.76,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137.9083,7642.4192,4685.1112,1627.2796,1258.3762,858.1256,617.4789,429.0054,857.7963,9675.9948,4660.0491,2138.8242,897.7777,873.0963,702.1126,608.013,810,4946
4,11.7,0,0.1,85,0,136.89,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1684.8392,7170.5402,4489.4023,1444.5507,1072.1849,763.5455,577.3493,366.1872,805.8665,8917.8114,4389.1352,1932.5162,714.3666,754.6181,672.5425,485.4777,578,3303
3,11.1,0,0.9,87,0,123.21,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1471.5678,6039.2144,4309.1136,1431.242,1106.0775,771.844,574.228,368.3914,803.4045,8037.2418,4316.1677,1894.8016,752.6509,729.831,658.7738,497.34,282,840
2,10.4,0,0.3,85,3,108.16,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1352.0089,5706.1659,4278.6575,1437.8702,1061.2962,774.5257,546.5759,382.6768,802.6445,7790.8813,4280.8697,1897.0233,762.0219,761.6805,652.8847,510.8496,151,0
0,9.9,0,0.9,87,0,98.01,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231.2709,5481.8531,4201.8404,1421.7997,1104.3802,777.6459,511.7309,368.9679,815.2713,7605.9325,4219.2595,1952.986,767.9627,775.453,672.3092,516.9658,155,0
0,9.5,0,1.2,82,4,90.25,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200.5015,5106.2399,4077.5771,1426.1413,1078.5805,745.299,524.1178,388.5431,807.5579,7344.8587,4201.9035,1956.9838,766.9135,759.5969,642.6189,506.4494,102,0
0,9.4,0,1.5,83,2,88.36,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094.3838,4827.011,3931.9028,1384.0055,1065.6655,749.6451,517.4679,413.0612,798.6896,7095.809,4172.6746,1926.9313,736.3855,772.9553,622.4237,487.8962,69,23
0,8.8,0,1.8,84,3,77.44,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970.6253,4487.4794,3839.5266,1385.9293,1067.0503,753.0451,537.3456,378.4536,830.1898,6925.3806,4112.3949,1935.4552,771.2243,767.5104,630.8282,513.3952,124,802
0,8.5,0,1.6,86,1,72.25,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874.0414,4315.1562,3724.5638,1403.0639,1089.8593,766.0923,556.4586,403.213,846.7703,6756.8174,4002.1333,1960.767,751.3385,797.6563,668.2589,538.4265,240,1051
0,8.4,0,1.6,86,6,70.56,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045.2883,4144.8093,3572.0857,1379.3394,1177.7542,870.4861,624.9577,393.0767,857.0893,6475.9169,3871.6213,1970.382,847.646,887.7888,694.7769,534.7697,532,2880
3,8.7,0,1.5,86,5,75.69,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1163.0027,4199.0104,3189.7787,1425.9627,1219.1236,881.7037,642.3259,452.5268,862.9059,6245.5054,3417.8582,1746.7613,1031.5466,967.8873,700.8155,579.2928,812,4868
7,10.7,0,1.7,81,0,114.49,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1261.4148,4140.0771,2982.2615,1419.2302,1213.9261,962.0163,645.9331,478.6713,894.647,5950.1571,3169.1151,1693.0239,1123.7293,1043.2822,743.2366,576.1554,592,3127
0,13.7,0,1.8,75,1,187.69,1,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1314.154,4180.7062,2901.5415,1442.6811,1285.1616,1022.1776,647.144,481.6104,950.7561,5872.8623,3063.2615,1696.7754,1124.9934,1060.4713,718.9666,612.7713,382,1945
4,15.8,0,2,66,0,249.64,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1366.1849,4240.2141,2920.3303,1454.7135,1292.9761,1027.2363,692.2306,483.472,919.1092,6059.6305,3062.4482,1777.0068,1201.0167,1043.0244,767.6155,590.8721,351,1616
11,17.8,0,2.8,58,4,316.84,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1492.9142,4283.4071,3008.4246,1503.1699,1372.4837,1061.0304,645.6585,439.0222,885.502,6220.4083,3109.7831,1757.2596,1236.088,1112.1811,716.9886,584.1491,448,2039
6,18.9,0,3.2,52,2,357.21,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1430.6859,4230.4264,2978.0568,1475.5336,1347.7313,1011.168,667.9396,472.1589,927.8225,6071.3517,3069.7787,1769.5903,1138.4818,1043.0321,729.3122,586.0963,518,2096
1,19.7,0,1.6,45,2,388.09,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1247.6466,4318.243,2966.2504,1402.1307,1395.6546,1080.87,654.7201,452.3433,949.9874,6152.12,3037.3428,1781.9045,1138.2465,1088.3283,796.3879,634.0546,523,2319
7,20.2,0,1.3,45,3,408.04,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1229.0685,4363.918,3040.7283,1502.4165,1361.2449,1072.0891,701.7509,468.1871,902.0789,6122.1718,3186.1942,1808.821,1096.5791,1045.2778,810.946,617.4677,587,2343
6,20.1,0,1.1,43,0,404.01,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1348.6781,4382.0733,3000.4095,1544.2584,1425.6076,1106.8981,650.7032,456.8672,892.5888,6065.0555,3194.1243,1816.7266,1111.2573,1023.4554,746.3958,609.2899,691,2987
6,18.8,0,1.4,47,0,353.44,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1346.3494,4397.1322,3218.4026,1672.2584,1351.1257,1154.7968,680.427,425.9103,887.6442,6430.9993,3420.1016,1874.8915,1123.9508,984.5616,835.027,604.2746,801,3728
5,16.6,0,3,61,0,275.56,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1530.4178,4901.5844,3924.5508,1836.169,1445.3673,1027.5763,703.4185,465.1141,906.6955,7216.1098,4327.328,2234.3915,1133.275,998.1073,741.9719,602.2869,938,4313
6,15.3,0,2.3,71,0,234.09,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1517.1801,5322.9048,4287.972,1850.9776,1363.1829,1043.9902,674.5724,459.6115,897.6126,7665.1383,4737.7171,2403.7711,1020.9333,967.3173,751.2197,622.319,882,3012
4,14.7,0,2.1,69,0,216.09,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1504.4018,5690.3026,4659.2078,1771.1484,1326.9968,1042.303,682.9443,435.1351,873.7857,7874.0057,4818.9835,2312.0987,965.4422,991.4719,757.4555,607.0537,653,3082
5,13.9,0,0.9,72,0,193.21,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1420.6288,5737.0012,4769.217,1707.9783,1224.4917,964.859,623.4827,441.0152,855.4479,7724.4964,4888.7797,2231.9307,969.4289,903.6275,710.7183,589.7487,701,3662
8,13.1,0,0.7,76,0,171.61,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1287.2138,5675.3649,4797.0554,1668.1757,1143.5704,895.6611,608.0281,400.5211,835.9066,7342.4216,4597.3904,2162.0258,902.3824,822.9276,709.3002,551.9804,810,4946
2,12.2,0,1.7,76,3,148.84,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1050.5676,5307.9756,4613.6981,1497.3802,1101.2477,780.381,555.2099,369.7126,810.669,6905.0015,4389.546,2005.7376,816.5467,715.8358,649.1037,509.6177,578,3303
3,11.9,0,2,76,0,141.61,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1002.8456,5037.419,4461.9093,1454.14,1069.2973,762.6857,543.2379,367.9005,826.269,6897.451,4330.4278,1958.0351,801.1763,727.7499,642.0915,511.4052,552,4
0,12,0,2.7,76,0,144,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1017.1224,4757.4616,4267.3703,1410.0807,1054.5021,773.3663,557.3885,377.6774,842.9717,6753.9433,4271.2384,1934.1625,804.0262,742.1778,644.3944,502.6012,174,0
2,11.6,0,3.1,78,0,134.56,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,893.0535,4474.9236,4106.1162,1378.3738,1030.0904,758.0047,544.1144,387.6993,820.935,6511.6148,4160.3652,1895.1665,758.8245,739.5924,662.8649,507.4257,166,0
0,11.3,0,2.1,79,0,127.69,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,814.0199,4238.6515,3989.4167,1408.0707,1038.0407,775.9023,530.3542,377.1653,810.2179,6397.0015,4105.9364,1896.9715,780.7892,749.1306,653.302,525.3328,123,0
1,11,0,1.6,80,0,121,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,758.8588,4079.2336,3875.6018,1406.8996,1030.1005,775.5502,522.8091,384.0738,799.0483,6171.6682,4062.7222,1872.3629,768.4109,733.9542,655.1772,505.7482,64,21
0,10.7,0,1.6,81,0,114.49,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,759.2024,3765.8341,3762.5293,1385.7325,996.9298,783.3424,533.7357,367.8352,792.2487,6066.8177,3976.5099,1881.9592,739.1905,740.8868,651.6091,521.1123,109,762
0,10.4,0,2.2,82,0,108.16,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,717.3368,3624.9345,3635.0132,1354.0569,1016.2811,792.6514,569.5865,363.5283,754.9914,5860.4866,3885.903,1813.197,762.1732,748.7576,646.3045,533.7633,180,762
1,10.3,0,2.2,84,0,106.09,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,736.8302,3520.9317,3574.7097,1298.503,1024.3258,760.5899,544.6514,374.8911,784.3621,5684.5959,3783.0331,1828.0203,796.1824,762.3723,669.2272,522.5911,228,1066
2,10.5,0,2.2,82,0,110.25,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,779.484,3346.3398,3452.2954,1310.7029,1018.3942,779.2204,554.5578,382.974,736.2159,5483.1076,3579.7017,1706.7777,831.9283,772.644,695.1217,526.5849,388,1795
1,12.9,0,1.9,76,0,166.41,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,751.5731,3352.5199,3305.0398,1377.5782,1128.0273,783.1655,551.9497,401.367,755.5904,5294.2338,3479.4554,1741.724,808.1751,785.8137,698.3262,523.9427,393,2030
2,15.1,0,2.7,67,0,228.01,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,737.1272,3374.8543,3269.8839,1432.5763,1071.1701,824.0212,538.6702,410.7294,765.4173,5294.3408,3515.4075,1803.1947,909.3329,857.7382,747.5092,578.7234,391,1811
3,17,0,2.1,61,0,289,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,801.0835,3464.6239,3272.1766,1549.6605,1210.3301,840.9438,566.6057,411.1509,791.9325,5357.1275,3464.3866,1921.7514,1005.6147,901.1023,758.0329,533.779,424,2085
2,18.5,0,2.5,57,0,342.25,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,813.0686,3521.4158,3368.9889,1594.3096,1259.7377,882.7109,585.1637,404.9262,736.6172,5502.5752,3601.6761,1944.9449,1046.4117,970.4023,818.9622,594.7132,469,2563
3,20.4,0,1.9,49,1,416.16,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,856.027,3577.3297,3498.5246,1632.6723,1140.3718,911.5023,615.8745,431.9118,799.0807,5601.4445,3730.6511,1982.9934,1118.4576,936.5214,790.7042,624.3667,549,2987
2,20.5,0,2.3,42,1,420.25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,978.1142,3722.4022,3507.7238,1640.8077,1249.5155,938.282,607.6363,412.9817,858.6604,5636.9257,3761.6192,2052.6618,1188.5201,982.3109,759.3098,595.9262,593,2911
1,21.1,0,2,40,0,445.21,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,973.1969,3732.9887,3480.1252,1731.6322,1247.7157,922.9906,655.3019,430.1543,832.833,5771.6608,3811.6285,2114.3829,1134.4379,966.8969,774.1017,634.5994,644,3430
1,20.4,0,0.7,40,3,416.16,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1145.6176,3998.7605,3747.614,1795.4432,1291.2512,924.0033,624.0284,447.9018,844.2392,6066.7876,3930.318,2203.7553,1167.8168,985.7666,775.1412,661.5223,655,3774
