"y","past_rent","station_dist","bus_passenger","temp","m60","X18_19","f30","wet","m20","f25","f65","m35","sub_passenger","m5","m0","f40","m55","f60","m25","dust","f0","m45","m65","station_type","f55","m30","m50","f15","m70","wind","f70","f35","f45","f50","f20","m40","X9_10","m10","semester","X19_20","weekend","most_use","X10_11","f10","cloud","X17_18","X8_9","X7_8","rain","X22_23"
4,4,69,32,19.5,633.3599,0,1235.4176,61,1382.6433,1770.5382,581.9528,1172.7454,0,851.9436,551.0934,979.306,836.5956,816.2265,1333.0786,29,479.459,1104.1012,447.6692,1,1041.5578,1232.3103,813.3409,778.6254,772.664,2.6,1300.6384,1158.9682,955.5794,867.915,1567.2259,930.0663,0,336.092,1,0,0,10852.9275,0,277.3344,0,0,0,0,0,0
4,4,34,367,26,480.485,0,1183.5542,46,1099.7219,1521.0334,417.4854,1080.3078,0,306.7954,506.5036,693.0338,636.5525,516.5035,1466.3682,19,384.5506,704.5659,322.5092,0,610.1061,1103.7826,644.1336,403.1774,625.4603,1.8,1041.9164,1055.7885,665.6873,514.6404,1417.0605,733.5977,0,211.9878,0,1,1,9927.6171,0,188.4095,7,0,0,0,0,0
2,0,34,466,3.6,421.5161,0,967.6401,25,1162.501,1346.3182,392.2648,996.5058,0,556.3782,433.8407,612.0499,547.7092,547.3048,1463.6611,144,265.7232,595.2599,319.1127,0,589.358,1099.3953,615.9056,432.3631,573.9832,5.4,914.7876,893.9676,613.1532,512.6336,1507.5772,667.1366,0,181.576,1,0,1,9437.5663,0,130.1901,0,0,0,0,0,0
0,1,59,396,27.2,832.4073,0,1101.3144,89,1200.8826,1097.6612,829.9638,1323.1625,1298,1210.6985,1221.006,1264.0043,1182.1612,1077.3758,1184.176,27,1402.6427,1272.4235,638.4922,0,1282.7835,1110.4367,1148.887,1237.3889,1139.3687,3.9,1706.633,1286.9045,1510.4794,1199.2676,1091.4929,1270.6803,0,664.0954,0,0,0,9396.0308,0,733.1437,10,0,0,0,0.7,0
4,1,183,15,20.2,634.3082,0,878.9075,75,780.309,906.1133,635.9456,1183.2844,0,675.3247,950.8538,971.8295,838.4269,821.4881,836.638,26,974.8294,980.9545,523.6461,0,1104.8608,723.7232,859.6924,715.0009,987.5327,0.6,1432.2642,1127.6566,995.7096,904.9232,858.4739,941.0261,0,490.8298,1,0,0,7295.1059,0,518.1599,0,0,0,0,0,0
2,0,428,391,-5.7,507.1035,0,1017.0469,49,2213.7551,1435.8671,430.4944,1085.7945,0,479.2421,315.15,835.9129,733.5887,567.4976,1613.7809,24,322.2084,871.8633,356.513,0,718.5773,987.1171,767.8591,729.4117,697.7608,1.5,962.6894,995.727,700.4782,698.5731,2704.0671,858.4425,0,131.8997,0,0,0,12053.1557,0,157.8651,7,0,0,0,0,0
3,2,100,323,23.2,579.8429,0,638.8668,88,551.4303,635.1638,540.9272,711.3368,0,435.2122,1034.8696,671.5545,619.0387,636.7879,562.8932,16,932.0745,783.0472,434.7423,0,734.9622,626.6749,681.2658,438.189,836.7911,2.7,1108.6719,822.0798,809.923,625.1119,530.2381,693.4611,0,484.1271,0,0,0,5078.6837,0,404.8679,9,0,0,0,0,0
7,8,92,451,31.5,589.5551,1,755.9658,65,631.3471,765.2702,476.4905,836.8228,0,445.5688,792.9387,777.7037,683.231,712.0972,734.8691,31,619.1529,766.2043,446.773,0,789.2811,748.4417,775.921,424.6219,836.276,2.6,1099.5362,892.5987,767.5181,637.4436,600.093,827.8713,0,370.9484,0,0,0,5965.4084,0,268.9429,2,0,0,0,0,0
8,3,116,438,10.6,602.0358,0,1980.1064,71,3670.9648,3805.4562,557.5588,1664.7712,2229,1083.404,857.0905,997.5384,790.2653,753.9261,3740.2308,23,1065.1042,1131.4414,415.6867,1,848.8527,2027.6009,883.9407,1519.3271,920.2223,2.6,1216.6952,1556.0205,1010.6682,925.9753,6284.6139,1141.1608,0,395.5801,1,0,1,24729.7647,0,494.6313,9,0,0,0,0,0
0,0,128,85,12.9,474.1082,0,1829.6854,57,3679.1882,3532.7375,540.0001,1352.9321,327,865.9676,334.3255,747.1719,774.5387,651.3741,3554.5366,27,342.2292,912.1086,407.1805,0,670.2003,1788.0288,752.6504,1076.3721,863.2626,0.6,1134.0949,1238.1161,741.5164,763.5533,5557.1651,860.6054,0,154.3039,1,0,1,22532.3898,0,158.9302,0,0,0,0,0,0
1,5,405,871,16.5,622.4363,0,1027.399,83,621.2331,1049.0386,598.9752,1017.4606,0,487.2848,884.8332,1048.0919,784.0601,807.6523,820.2457,42,832.1294,972.6781,421.9387,0,896.44,994.4065,731.0942,547.5014,941.5727,3.3,1404.1352,1176.6979,979.6939,757.9295,718.8142,886.3832,0,413.9375,1,0,0,7425.2956,0,361.4544,4,0,0,1,0,0
1,0,41,132,3.3,918.5961,0,852.6445,53,590.062,806.9819,838.63,921.8136,0,566.7172,716.5679,902.6642,1100.2953,1137.4904,790.5987,43,729.0153,974.7401,698.2054,0,1247.4081,808.5945,892.8224,473.8157,1281.1276,2.4,2224.7488,1047.843,1099.61,1074.0041,660.7288,938.2649,0,349.8729,0,0,0,6479.267,0,338.0614,6,1,0,0,0,0
4,6,69,155,-0.3,724.6643,0,1125.5072,57,861.8579,1380.1153,623.8943,1207.142,0,654.5264,604.7726,920.9337,888.1681,855.6381,1088.141,31,590.3796,1015.8973,486.244,1,1146.6842,1047.1444,868.7743,486.7772,914.8712,2.9,1480.4405,1135.0725,898.2454,882.663,1130.6503,970.9775,0,368.829,0,1,0,8975.6306,0,341.4948,10,0,0,0,0,0
1,0,225,429,5.9,790.1067,0,1216.4633,40,969.5477,1275.537,766.1067,1403.1883,1394,1226.2694,1227.485,1283.5463,1126.4496,1081.6755,1149.0688,72,1702.9254,1336.5095,564.0235,0,1266.7427,1080.3192,1185.1374,1109.796,1079.4877,2.7,1741.6821,1445.8322,1581.5603,1390.7342,1162.8075,1396.474,0,667.6195,0,0,0,9702.764,0,890.0974,0,0,0,0,0,0
4,6,73,240,24.9,466.3837,0,576.8673,46,406.4893,676.5028,357.4525,636.0039,0,186.1824,468.0066,516.5429,645.4479,597.6824,595.3319,28,403.6077,624.4907,328.567,0,565.1525,674.3915,520.9425,166.3083,574.0592,3.7,865.3675,671.9945,512.7874,512.5178,483.3177,557.8188,0,164.6347,0,0,1,4720.8989,0,158.8862,0,1,0,0,0,0
0,0,29,190,1.4,473.3512,0,842.9756,86,407.0625,859.5397,416.1364,823.8326,0,222.811,558.1291,545.9228,693.526,615.2134,674.0423,59,370.4898,579.1246,384.1141,1,627.7443,735.4543,607.5234,193.9955,602.795,3.8,834.4038,748.0729,533.3672,510.5992,607.4072,622.4157,0,196.3377,0,0,0,5698.3871,0,145.8489,10,0,0,0,0,0
6,7,221,151,8.8,468.2131,0,862.3989,55,487.7922,924.7401,408.2508,723.0348,0,190.3002,465.3678,526.7742,619.5055,585.4809,707.3613,6,364.4801,519.3697,342.3068,0,590.0867,757.1401,595.8706,223.0201,548.644,2.9,981.3508,777.1798,586.2929,516.9034,618.1245,667.7026,0,163.7065,1,0,0,5857.7717,0,143.483,0,0,0,0,0,0
0,0,59,217,10.1,880.7619,0,1257.7668,91,1004.7328,1391.8571,781.1247,1414.9618,1810,1154.4956,1129.3419,1316.5142,994.0119,1077.3012,1152.9061,5.5,1474.3715,1457.7818,660.4414,0,1254.3376,1164.5578,1289.8909,1316.895,1129.97,2.4,1626.957,1311.0822,1519.0148,1386.6816,1125.0183,1328.9266,0,614.2402,1,0,1,9822.8829,0,770.6354,9,0,0,0,0,0
2,1,82,152,9.6,874.8007,0,952.3847,89,963.2725,986.3635,666.4654,1054.9323,432,1658.2393,1495.2857,1892.3922,1151.7484,899.1279,803.1393,39,1603.2407,1714.0674,648.6426,0,1360.0073,738.753,1456.7838,1581.9638,1269.5285,2.1,1541.5386,1529.2583,2147.685,1499.1317,1066.0133,1413.045,1,1264.0739,1,0,1,8094.1169,0,1342.9616,9,0,0,0,0,0
1,0,7,23,3.2,613.7029,0,869.4542,57,754.8606,884.9363,610.5961,1093.608,0,659.3656,927.4559,975.5958,868.5274,788.3735,814.0109,10,817.4868,972.4754,508.222,0,1146.8825,719.5862,890.9936,694.0929,897.5304,2.3,1266.3284,1197.3937,1017.4653,885.6619,875.3541,954.9739,0,478.7509,1,0,0,7209.204,0,434.5258,0,0,0,0,0,0
6,4,69,494,28.4,420.1261,0,930.8081,39,1194.5121,1184.311,411.2333,1002.7101,0,460.142,437.9801,637.0871,613.2582,531.7318,1370.3123,55,474.8706,648.4955,336.4504,0,608.4911,1010.7937,596.5692,512.5856,633.947,5.1,953.0283,861.8427,626.7685,525.3175,1423.1684,730.6131,0,183.3082,1,0,1,8978.4584,0,232.6609,0,0,0,0,0,0
0,0,92,303,14.3,510.1815,0,666.8153,46,480.9161,666.2035,475.5964,681.4638,0,480.7032,1106.6777,652.657,672.4905,636.2886,559.434,42,962.9026,717.2225,443.2371,0,751.2615,638.0966,684.3966,485.0633,912.9047,3.2,1202.1396,815.6542,743.8836,611.1038,464.7864,642.2561,0,517.7201,1,0,0,4973.3699,0,418.2587,8,0,0,0,0.1,0
0,4,69,518,13.1,447.4634,0,1021.1254,52,1911.1629,1461.9313,394.2732,1008.3964,0,583.1734,453.469,722.3506,642.0685,508.2898,1563.942,28,502.8034,848.0836,333.3132,0,704.6595,1098.492,661.7999,617.2708,599.9862,1.8,928.932,1007.7538,652.9157,601.9727,2078.8451,765.1073,0,189.7905,1,1,0,11151.6489,0,246.3466,0,0,0,0,0,0
1,2,73,200,16.9,385.3868,0,587.7832,66,396.4672,552.3123,391.4883,608.5892,0,99.0886,414.9322,530.9448,584.2239,527.7471,508.2925,25,243.8715,635.9999,315.8777,0,605.1108,609.9845,544.855,131.6198,524.7432,3.5,872.0384,570.9031,502.4779,501.6649,409.9864,566.9909,0,145.9643,1,0,0,4244.3184,0,96.0038,7,0,0,0,0,0
1,2,44,11,9.4,736.7745,0,1018.6101,67,709.9171,1171.0192,717.4353,1127.9839,42,835.8674,1061.6602,1113.8952,1057.0913,1065.9212,886.3745,30,1323.4157,1271.8952,596.3869,0,1095.9517,927.6672,1218.5774,975.0553,1043.2676,0.7,1477.0242,1273.1994,1627.4448,1253.2923,860.6345,995.631,0,577.4288,1,0,0,7975.4059,0,691.7324,0,0,0,0,0,0
1,0,48,42,13.7,937.7469,0,983.681,69,1006.003,984.126,713.7828,1127.9747,208,1767.0579,1797.2456,2087.3434,1357.3732,941.4706,856.0823,34,1997.4732,2015.9368,700.2164,0,1373.6306,809.1133,1688.5518,1759.952,1248.8596,1.3,1547.7945,1630.4085,2278.5176,1594.9353,1199.3347,1674.5721,0,1519.3424,1,0,0,8596.7235,0,1673.1921,6,0,0,0,0,0
17,18,27,10,20.2,723.1307,0,900.8048,74,860.0347,934.94,630.6461,1189.056,0,672.7052,1004.4178,1045.7356,910.7776,890.5244,954.8181,18,983.4212,1013.4039,519.7905,1,1172.5123,764.6508,963.8376,760.3064,1093.314,1.9,1456.1623,1030.505,983.1206,952.4652,865.1655,945.7919,0,518.4789,1,0,0,7499.9749,0,522.7267,10,0,0,0,0,0
3,8,37,274,11.9,771.1508,0,1126.3027,83,852.0795,1176.7913,715.9344,1151.1015,2930,530.8605,1036.2832,1223.6974,998.1228,1126.6966,1007.241,36,990.9662,1250.2029,580.333,1,1246.0177,952.9051,1254.4381,650.3721,1216.4029,2.3,1706.424,1370.2582,1385.7271,1241.4651,881.4294,1042.8579,1,563.6261,1,0,0,8518.1087,0,517.9651,1,0,0,0,0,0
0,0,332,303,24.4,806.2489,0,805.1264,83,962.0785,918.6542,745.5177,955.3274,680,1269.568,1344.884,1620.443,1077.7751,1047.2224,696.9189,13,1755.1605,1252.5478,648.5283,0,1395.0863,689.242,1115.955,1421.5037,1294.8863,3.4,1685.6944,1193.1331,1801.0895,1396.9052,964.7806,1039.7793,0,1136.9281,0,0,0,7185.2611,0,1470.2177,10,0,0,0,0,0
1,2,83,470,22.6,423.8192,0,847.6906,39,1593.1697,1175.398,357.572,834.3302,0,540.5384,398.0871,620.0006,611.0593,552.1218,1443.893,114,402.0165,817.0699,302.2164,0,568.04,901.5977,615.888,571.461,646.515,5.1,976.4983,866.2135,724.365,587.2277,1693.9291,707.898,0,166.6119,1,0,0,9356.2218,0,196.9667,10,0,0,0,0,0
0,0,43,288,13.6,519.9604,0,738.0808,93,850.5249,863.1121,510.9952,988.5564,0,613.1557,833.8576,904.4794,742.3324,711.9077,770.1602,16,625.7078,832.3839,427.2342,0,1023.4654,786.626,737.3404,637.7447,784.4068,1.6,1251.8197,1100.5635,946.8351,844.1256,852.8993,797.6212,0,430.4359,1,0,1,6950.5232,0,332.5881,10,0,0,0,2.3,0
0,0,29,36,8.3,417.0887,0,920.6266,80,467.0717,1038.115,426.216,819.1249,0,231.0513,559.3663,630.2101,559.8528,607.6991,805.9906,47,453.6781,544.4928,342.0566,1,618.4533,861.8179,534.8159,269.1203,580.6311,1.6,854.9234,873.6956,499.9585,537.0985,625.0652,617.1571,0,196.7727,1,0,0,6411.5075,0,178.5971,0,0,0,0,0,0
2,0,70,413,25.4,544.9327,0,854.9018,78,784.4488,923.5292,584.4453,1112.2707,0,587.8696,810.0803,1019.3687,718.0084,777.0124,883.8646,40,852.5768,970.053,467.7549,1,1078.7523,748.6067,842.5951,730.2991,982.3655,2.4,1344.9656,1089.2402,964.7234,843.1964,825.5625,926.2095,0,418.1622,0,0,1,7222.4245,0,453.1775,10,0,0,1,0,0
2,1,47,320,8.1,561.7473,0,680.7478,45,531.7646,636.9284,513.8999,695.6478,0,454.8889,893.322,685.4944,544.1923,730.522,688.8162,15,962.8885,685.1194,442.5415,0,827.8115,649.0082,678.7118,454.7552,878.4418,3.8,1202.5879,838.6063,781.807,657,636.4109,699.9163,0,417.9082,0,0,0,5357.9302,0,418.2523,8,0,0,0,0,0
7,1,127,594,18.3,909.4152,0,1271.8295,56,1250.4981,1373.051,811.0608,1588.1368,2542,1146.237,1334.0357,1407.5167,1183.092,1062.3951,1237.5213,11,1781.023,1603.5767,609.9045,0,1331.5317,1216.2426,1383.9569,1145.4589,1154.3005,3.4,1740.2989,1538.1111,1606.7124,1365.9799,1262.9582,1440.0297,0,725.5715,1,0,0,10738.3486,0,930.9182,1,1,0,0,0,0
2,3,47,275,5.1,574.2229,0,732.3328,26,502.2992,723.0252,525.482,763.4797,0,466.0462,862.2353,663.3978,631.8632,765.0815,625.5432,52,847.1524,779.3296,422.8128,0,727.0263,747.3026,617.6246,505.8601,782.536,1.8,1232.9504,800.8787,745.4305,621.1321,634.0867,753.3057,0,403.3662,0,0,0,5528.9481,0,367.9796,2,0,0,0,0,0
6,6,283,406,24.1,423.6673,0,943.7491,60,1898.046,1294.6803,453.7998,922.4357,0,672.6429,243.2981,757.0263,617.6506,494.4747,1462.3248,38,285.8324,836.4166,346.7541,0,596.3968,965.2917,674.3617,722.1133,696.4907,3.3,1079.1836,907.8772,703.0972,582.1089,2172.066,743.2718,0,101.8278,1,0,0,10566.4708,0,140.0422,9,0,0,0,0,0
1,4,44,351,2.8,800.941,0,1048.593,46,1055.3074,1262.3156,716.0982,1119.671,976,1108.5678,1123.0036,1121.0198,1085.4945,1041.1563,1101.5422,56,1284.8775,1251.6327,597.6331,0,1140.1053,1016.5039,1254.8959,1229.2431,1052.201,1.6,1618.6294,1209.2204,1483.0857,1348.1246,1138.6296,1066.0177,0,610.7927,1,0,1,8951.7831,0,671.5889,0,0,0,0,0,0
1,0,86,208,-3.7,371.5553,0,837.0349,33,553.0413,952.2922,369.2143,819.1628,1308,191.7099,561.4547,586.9631,490.7608,431.4777,805.5914,41,402.6152,639.3959,275.6235,0,515.0724,833.3615,488.8544,309.7333,549.8041,3.9,901.2919,805.9881,586.2907,459.2413,749.6428,646.528,0,187.1516,0,0,1,6356.115,0,143.9514,0,0,0,0,0,0
3,1,43,252,15,800.9715,0,1060.4916,61,804.1056,1189.4423,714.4353,1153.201,1498,436.0864,930.8283,1213.1833,1070.2434,1085.646,955.8526,94,1094.4889,1301.994,589.6929,0,1254.4532,1079.0359,1206.3681,463.3831,1118.9472,1.4,1505.6878,1333.9759,1470.7088,1246.4018,773.624,1189.3092,0,506.2704,1,0,0,8349.7289,0,572.0752,8,0,0,0,0,0
0,1,61,291,25.4,423.0572,0,590.2597,83,467.7911,495.4343,445.8394,595.506,466,282.3478,408.1902,478.6025,530.1162,555.3416,560.8875,32,421.7343,520.1925,306.3705,1,653.6144,597.7773,570.1753,216.7408,677.2238,1.9,1066.7079,570.6342,560.7006,563.7739,429.8956,557.1085,0,201.8443,0,0,1,4308.1857,0,204.6526,10,0,0,0,0.3,0
1,2,82,4,1.8,787.8949,0,892.8843,54,934.8223,1020.1934,659.3044,1058.5028,0,1783.8045,1603.3047,1955.4821,1179.8041,864.2842,813.9357,27,1910.6937,1887.3352,632.7257,0,1311.9712,763.7842,1576.5068,1647.548,1234.2734,1,1500.253,1528.964,2247.448,1545.0476,1117.2637,1473.1465,0,1355.3904,1,0,1,8130.3504,0,1600.5004,0,0,0,0,0,0
0,0,40,42,-3.4,399.5931,0,940.5459,56,1031.9311,1368.0782,311.5879,948.4682,0,318.9515,437.4587,530.8155,541.2062,504.5712,1330.958,62,245.4835,564.8531,309.7377,0,542.8162,978.0184,520.6866,326.7525,519.1766,2.2,823.6666,791.3316,525.3877,473.5989,1453.1927,651.452,0,183.09,0,0,0,8842.5241,0,120.2738,0,0,0,0,0,0
1,2,90,203,0.4,677.062,0,1261.7615,77,999.2353,1721.2114,659.2815,1251.4407,0,593.6304,608.7591,1051.7706,905.6474,917.6702,1390.1755,69,520.9566,1096.4054,532.6687,0,1245.1467,1207.6749,950.8438,551.3345,854.9726,3.2,1500.5581,1144.9842,1045.5704,961.098,1254.3419,940.6486,0,371.2603,0,0,0,10230.8254,0,301.3379,8,0,0,0,0,0
0,0,246,243,23.9,821.5254,0,809.7365,36,825.3793,877.0788,699.1401,1065.4531,791,1225.4884,1005.0608,1406.9916,1062.1497,1024.5159,767.9714,32,1147.0928,1409.9088,589.3887,0,1283.9606,784.5405,1306.338,1117.082,1243.3592,2.8,1716.0567,1203.8702,1598.7475,1392.1918,930.9841,1171.3216,0,849.651,1,0,0,7265.0139,0,960.8676,0,0,0,0,0,0
2,2,395,348,9.5,616.6792,0,781.7742,55,610.9204,858.8492,577.8862,974.1792,0,545.154,848.4518,869.96,660.668,721.6799,836.7135,41,847.7021,879.8983,410.5942,0,862.6638,883.0013,690.1606,491.1011,814.6294,1.6,1352.8585,976.9497,816.2311,636.5429,719.9756,797.3229,0,396.9182,1,0,1,6642.3631,1,368.2185,0,0,0,0,0,0
2,0,128,378,10.6,688.1992,0,1713.6264,67,4128.9333,3177.5104,568.5472,1423.9467,1648,1254.6449,531.7667,1152.5598,974.6497,761.43,3006.2468,41,397.5013,1331.1121,470.1492,0,1003.019,1635.0051,1030.2233,1219.6507,900.1876,1.7,1328.8506,1441.3106,1110.5819,1091.9935,5994.9601,1170.0197,0,245.4304,1,0,0,22521.5394,1,184.5983,6,0,0,0,0,0
1,4,17,157,12.7,568.8527,0,1933.2172,88,4312.2065,4253.8173,487.5252,1344.8435,281,1009.2483,423.8526,707.1465,765.0259,627.9589,3889.619,33,362.0782,1070.5971,425.0934,1,713.8948,1949.5763,863.9336,1270.5646,790.1435,1.9,1249.4004,1303.8857,877.0125,733.5826,6781.9776,1019.4512,0,195.6241,1,0,0,25769.1431,0,168.1479,3,0,0,0,0,0
0,1,60,64,17.7,298.3389,0,945.6551,72,622.2139,1072.9311,338.2885,782.0418,130,255.7564,346.757,532.2078,387.3973,365.2278,806.7179,6,374.1782,589.7803,203.1301,0,485.0917,810.7509,411.6238,245.0378,411.8231,3.3,762.4377,753.1125,394.609,398.2494,787.878,567.8103,0,115.5857,1,0,0,6581.3012,0,133.7841,10,0,0,0,0,0
2,0,232,870,32,657.8983,0,2242.9949,65,5479.2419,4969.6779,526.2407,1849.4258,3296,1558.8925,697.6836,1070.3105,868.8249,700.3918,4928.7388,70,743.1752,1200.703,430.547,0,891.0696,2542.8605,984.587,2015.9668,857.3543,2.4,1244.7035,1591.0529,1046.9045,897.1125,7024.7832,1302.3571,0,322.0072,0,1,1,30628.7759,0,345.1283,2,0,0,0,0,0
0,0,92,254,12.2,370.3926,0,655.4276,79,345.5567,634.3783,448.2899,621.5968,0,239.8936,559.0173,670.6569,516.8824,539.8345,606.0615,41,561.0805,626.1747,294.4814,1,649.0738,562.382,487.1572,409.1418,557.5045,1.9,1058.5012,732.7597,676.0734,657.9082,460.8759,554.2753,0,260.6857,1,0,0,4619.0385,0,277.3879,7,0,0,0,0,0
4,1,33,0,11.4,677.7245,0,1020.3405,63,785.3694,915.4014,617.5823,1179.7323,0,731.1171,981.5086,1070.506,873.4697,832.0061,941.9982,44,995.854,986.013,472.6262,0,1110.3019,794.4364,853.4363,730.5319,965.7287,1.4,1299.7306,1156.49,1003.0408,940.2422,955.7474,951.8276,0,506.6531,1,0,0,7749.5156,0,529.3351,0,0,0,0,0,0
0,2,128,384,20.7,607.2681,0,681.6216,63,555.3629,731.7124,589.7784,790.2345,829,568.1447,774.9859,978.6614,860.1797,782.7629,627.0277,21,856.1021,908.0269,425.6655,0,832.4766,642.1056,652.3667,664.1784,1004.5212,2.5,1460.01,858.8854,995.8359,887.1735,607.5415,859.268,0,428.4274,1,1,1,5494.4916,0,496.9998,5,0,0,0,0,0
1,0,47,296,-0.3,614.7346,0,953.3877,61,610.0654,910.7989,580.9815,968.2577,0,494.1661,771.847,785.3426,651.0134,770.6825,805.1362,48,758.2371,847.8294,455.5678,0,815.6685,914.3069,713.8312,487.2775,798.5646,3.4,1263.223,1112.7606,838.9324,621.7227,699.792,906.3219,0,361.0805,0,0,1,6974.5054,0,329.3578,10,0,0,0,0,0
0,1,44,1,-1.2,768.2807,0,1002.5511,76,747.7164,1139.3726,736.5821,1127.293,0,854.2379,1095.899,1130.4627,1075.803,1035.6368,876.9472,37,1185.297,1209.3929,572.9021,0,1114.3293,932.5313,1217.4333,1028.7073,1081.2226,2.2,1545.4351,1228.3366,1501.9187,1220.8428,884.1571,1004.3879,0,596.0508,0,0,0,7938.9053,0,619.5398,9,0,0,0,0,0
2,2,43,482,29.5,433.0136,0,788.8338,71,843.1172,776.5774,479.0647,719.0128,0,594.7534,1044.8951,815.2554,595.4865,773.3932,739.9597,48,1047.908,749.3127,401.993,0,945.8618,552.2648,607.7458,608.8108,821.6863,1.2,1372.9586,973.2398,905.6388,849.5221,827.857,719.7291,1,539.3733,0,0,0,6220.8625,0,557.0039,8,0,0,0,0,0
0,0,44,0,14.3,787.8889,0,1100.7138,65,690.7061,1120.5394,683.7948,1115.505,0,937.3568,891.3961,1145.9186,1029.0302,1033.7296,841.4975,29,1267.4949,1264.7192,572.1033,0,1194.121,925.6318,1172.8677,997.6047,990.8743,1,1467.8485,1142.8638,1521.414,1190.1703,910.468,1051.4967,0,484.8232,1,0,0,7847.9254,0,662.5038,4,0,0,0,0,0
5,10,232,1031,16.1,706.7451,1,2166.0455,65,5036.4723,4164.2503,559.1942,1788.7455,4402,1297.6346,476.2655,1045.2681,998.3323,747.235,3710.4947,65,478.5567,1318.3527,464.0402,0,964.565,2009.1577,1150.3406,1714.3148,864.542,1.5,1391.0075,1602.5725,1224.9107,1006.643,7208.8019,1326.0136,0,219.8143,1,0,0,27686.5404,0,222.2397,0,0,0,0,0,0
0,0,232,34,7.1,503.994,0,1900.1001,66,3550.5074,3803.2004,513.766,1303.2408,0,881.8499,431.002,783.2783,748.592,621.0239,3580.2109,69,326.6058,1036.5551,441.34,0,674.7838,1920.9998,731.1176,1074.1527,845.5659,2.3,1201.7915,1216.674,714.1315,708.3915,5841.7488,900.9283,0,198.9236,1,0,0,23116.6822,0,151.6748,0,0,0,0,0,0
0,0,80,218,-1.5,444.7829,0,1068.4519,92,1206.3642,1485.5065,345.2945,1027.636,0,371.2338,363.8627,645.4918,522.7663,480.0491,1431.4986,43,326.3295,599.2385,295.1093,0,538.4757,980.7108,505.2172,397.9185,566.7949,3.9,951.8501,846.333,552.1798,447.0022,1728.2185,631.442,0,152.2877,0,0,0,9774.7195,0,159.8838,8,0,0,0,0,0
1,3,17,54,15.7,538.4777,0,1948.3976,88,3822.872,3953.1178,532.3215,1398.749,0,906.2218,417.6959,764.6287,746.6201,658.0312,3649.9386,22,303.2538,994.8088,431.2063,1,669.4294,1866.1277,796.2098,1247.8294,834.61,1.3,1188.9083,1330.457,747.5012,742.6385,6188.8437,975.6056,0,192.7827,1,0,0,24158.5034,0,140.8302,10,0,0,0,0,0
3,18,116,455,29.6,555.3966,0,1856.7489,75,4366.005,4158.9902,477.2948,1540.838,2386,871.4101,376.9652,770.6046,754.5975,638.2544,4293.1275,20,438.0823,1017.3477,404.0628,1,739.725,2218.9785,793.6147,1178.9078,815.9897,2.3,1207.7815,1284.4124,748.0308,786.3643,6113.2317,1055.899,0,173.9841,0,0,0,25832.3322,0,203.4442,6,0,0,0,0,0
2,2,248,85,12.2,697.0248,0,962.9606,76,598.6481,940.23,651.5831,985.7394,0,495.9518,1002.6683,984.0274,755.6819,854.5275,792.369,33,882.9808,992.9718,503.9169,0,1025.4,869.7106,748.0445,514.1709,991.1015,1.7,1381.5563,1145.7583,953.4659,813.8093,684.1869,917.8791,0,469.0625,1,0,0,6979.6029,0,383.5428,3,0,0,0,0,0
8,6,160,0,25.8,636.3189,0,950.0556,77,800.2626,910.5242,640.735,1122.6696,0,658.2125,917.6403,1008.6371,865.0125,853.9486,920.1353,10,875.7202,975.3329,503.5633,0,1094.1245,745.6369,883.9944,761.8193,996.137,1.4,1406.5111,1163.075,1007.8519,944.0894,917.9958,987.0723,0,473.6844,0,0,0,7530.355,0,465.4796,3,0,0,0,0,0
0,0,42,373,12,388.3446,0,963.5535,53,2434.3713,1363.892,389.968,997.3759,0,626.6279,268.4181,787.0229,686.2694,453.2333,1568.366,44,292.6131,885.5788,380.0574,0,666.7096,952.1627,774.6936,794.998,659.8785,4.3,983.7299,913.5813,735.1404,625.5664,2783.2077,766.1249,0,112.3414,1,0,0,11976.5104,0,143.3646,0,0,0,0,0,0
3,0,88,229,3.7,391.3881,0,631.4376,50,404.7526,640.7672,376.6867,688.9461,1017,221.5557,515.8452,576.7241,488.4329,384.1788,579.6588,49,508.4365,628.6752,302.0648,0,557.6614,590.4684,500.8846,206.2897,596.2603,3.1,825.0666,747.9531,570.7903,426.2915,485.917,593.318,0,171.9484,0,0,0,4769.9008,0,181.7868,4,0,0,0,0,0
0,1,58,366,29.4,413.1254,0,681.3227,67,498.5976,676.5218,425.3449,569.4604,0,337.171,632.6654,609.9043,560.7002,529.6685,660.1731,50,633.0124,696.5429,313.0106,0,667.5164,582.6034,476.1722,281.9627,593.4764,2,1051.474,723.6296,665.8465,708.8997,590.4498,560.4111,0,295.0302,0,0,0,4982.7584,1,312.9491,9,0,0,0,0,0
0,4,60,554,-5.1,434.7936,1,827.8222,41,515.4328,988.8937,354.5899,718.5769,3832,272.3405,378.6704,591.8469,536.7566,525.5503,789.9015,34,467.0529,679.6257,282.4198,0,609.5119,764.2663,523.4471,343.1459,501.07,3.1,894.2968,732.5475,603.6015,512.9094,829.2813,561.0781,0,126.2233,0,0,0,6166.7222,0,166.9907,7,0,0,0,0,0
0,0,118,215,20.7,846.0437,0,1129.1502,76,898.7853,1229.0979,743.329,1166.8209,1625,1018.2256,903.1432,1246.7074,1070.6458,1071.1809,1046.1873,23,1414.0298,1304.6854,646.735,0,1306.5522,966.8183,1247.1828,1157.7484,1060.3243,1.5,1610.4283,1327.6429,1577.8216,1287.3308,1112.1553,1145.4307,0,491.2121,1,0,1,8876.6581,0,739.0954,7,0,1,0,0,0
