"y","temp","rain","wind","wet","cloud","dust","sunny","semester","past_rent","X4_5","X5_6","X6_7","X7_8","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X22_23","X23_24","m10","m5","m35","m45","m55","m70","f25","f30","f60","f65","bus_passenger","sub_passenger","weekend"
1,18.8,0,3.1,80,9,26,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,349.3385,1797.5747,1433.6902,1266.8499,1116.6723,1040.6516,3282.3078,1803.7429,832.322,652.8857,519,2313,0
1,19.1,0,2.3,77,10,22,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,303.6518,1769.5681,1551.8626,1386.4494,1170.4064,1052.4279,3402.5914,1778.1351,869.1666,691.5993,505,2223,0
0,19.1,0,3.3,76,10,20,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,207.674,1502.5569,1526.609,1359.1368,1070.5076,1011.3225,3265.4025,1819.3348,850.1457,661.4722,654,2450,0
1,18.9,0,3.1,73,10,19,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,223.2802,1346.9004,1560.6767,1314.4026,1082.3809,1015.2016,3312.7996,1851.7699,790.147,614.0675,635,3090,0
1,18.2,0,3,72,10,19,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,228.8907,1292.4678,1540.2855,1199.8137,1059.8231,1015.8923,3481.3523,1866.5792,741.4682,614.0022,854,4056,0
5,17.4,0,2.1,85,10,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,235.2152,1381.1632,1789.9119,1335.985,1029.4135,1007.9055,4234.9315,2189.7765,746.2037,626.9651,1085,4418,0
0,16.9,0,2.8,74,9,16,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,228.2909,1441.8703,1778.5396,1297.1794,1024.1724,927.6411,4412.1445,2350.846,753.9955,609.7034,882,2999,0
3,16.4,0,3.2,69,10,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,228.8964,1453.3229,1689.1432,1328.6664,985.6907,906.5055,4459.7942,2260.1581,716.2623,595.2898,676,2904,0
2,15.7,0,3.7,69,10,22,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.3884,1336.4025,1654.3909,1343.6534,942.862,949.8024,4417.7314,2178.7814,721.2252,606.3048,654,2951,0
3,15,0,2.6,69,8,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,224.8954,1177.0959,1584.8741,1176.8806,878.8826,893.5713,4339.5523,2045.3017,695.2176,589.3938,681,2645,0
3,14.4,0,2.5,70,8,20,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,178.9823,938.9454,1403.8653,1051.1151,785.3986,777.3769,4141.2454,1923.4327,603.9739,519.5543,419,1344,0
2,14.2,0,1.9,73,10,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.1596,953.6301,1334.8824,1043.6906,782.5782,788.1111,4124.5726,1893.9284,605.1404,525.0777,173,340,0
0,14.1,0,1.7,74,10,27,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.2039,928.3009,1349.0877,1056.615,774.597,805.2506,4085.338,1901.2292,596.6829,508.84,85,0,0
1,14.1,0,0.9,78,10,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.5717,901.4916,1313.9207,1029.28,749.9359,821.2575,4080.9311,1924.4756,602.1629,517.3655,61,0,0
0,14.5,0,1.9,86,10,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.6804,862.7602,1290.7951,1042.249,763.8615,796.7158,4043.8,1915.5001,597.4264,514.6443,45,0,0
0,14.4,0,2.7,91,10,12,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.4644,849.0815,1288.0622,1051.8285,754.736,799.8012,4038.3771,1911.5683,587.7752,525.1683,39,10,0
0,14.2,0.1,1.8,92,10,6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.8245,809.6289,1282.2598,1026.3702,749.17,827.9143,3987.8046,1902.5858,630.8018,545.6112,108,692,0
1,14.2,0,1.7,91,10,18,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.5304,801.698,1331.9238,1078.6852,767.4584,774.991,3949.5678,1845.9424,624.9439,566.3115,266,1048,0
3,14.3,0,2.7,90,9,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.7736,978.7034,1360.032,1180.8555,924.5444,783.6893,3733.52,1901.5951,697.4384,572.7122,543,2851,0
5,14.7,0,2.5,85,6,23,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.9003,1065.8765,1353.8391,1250.9066,964.7769,866.8606,3382.5124,1758.462,748.8911,605.421,810,4976,0
1,15.4,0,2.9,82,7,18,1,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,278.4314,1264.5255,1342.8155,1274.4729,985.7188,937.5744,3150.6393,1695.6006,829.2501,639.4096,578,3185,0
1,16.9,0,2.6,71,7,20,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,303.5939,1397.2885,1368.956,1274.3559,1075.1366,930.0806,3016.7629,1712.6192,834.2909,633.8307,450,1837,0
2,18.5,0,2.3,65,6,30,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,277.6464,1562.5623,1420.4452,1286.8293,1039.2972,909.6164,2984.1972,1746.2352,855.0713,636.5024,388,1776,0
0,18.9,0,1.5,63,6,36,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,323.5327,1649.1599,1442.7914,1295.9142,1042.7014,959.8903,3024.5061,1775.0367,792.434,680.6993,436,2021,0
1,20.7,0,2,58,6,19,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,259.8293,1682.923,1461.9489,1344.6721,1066.8925,900.6327,2989.3563,1746.2466,825.0887,674.534,473,2279,0
3,20.2,0,2.6,58,7,19,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,198.8583,1670.3469,1488.9783,1357.4635,1101.7113,904.1702,3067.8616,1794.7743,864.6812,736.8475,531,2407,0
2,21.3,0,2.8,55,7,20,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,254.1501,1572.0972,1497.4088,1388.6743,1129.8861,963.8961,3075.309,1841.2027,837.3996,674.4124,639,2586,0
1,20.6,0,2.3,53,7,21,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,220.5936,1520.1612,1595.2541,1310.7049,1121.393,924.6534,3104.152,1871.7814,825.5952,628.8824,690,3092,0
2,19.3,0,2.9,59,5,35,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,233.075,1492.3283,1603.6445,1354.1766,1133.9268,930.997,3267.8871,1968.3446,768.1023,586.6863,908,4071,0
6,17.7,0,3,65,3,33,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,223.7641,1445.3948,1922.1677,1470.6387,1084.1231,926.9062,4016.9945,2295.3171,780.4783,603.7946,1042,4489,0
2,17.1,0,2.3,69,10,31,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,197.6041,1408.0159,1809.2546,1384.5846,966.2004,898.0782,4377.8766,2279.4714,760.7881,605.5584,894,2934,0
6,16.7,0,1.8,74,10,20,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,218.2516,1422.1177,1722.394,1337.41,987.9925,871.2692,4443.7048,2261.0135,765.9486,630.2258,674,2834,0
3,15.9,0,1.8,76,9,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.2421,1327.3943,1669.8437,1266.4325,923.1663,861.7173,4372.2368,2228.4587,730.9284,620.5232,683,3022,0
4,15.2,0,2.2,80,10,13,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,209.3705,1111.1024,1562.5886,1217.1068,864.2618,828.1714,4173.4673,2148.898,708.1404,626.5562,654,2841,0
1,14.9,0,2,79,9,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,166.5253,896.588,1466.3547,1080.558,775.5077,757.6782,4113.9547,1942.5514,612.9978,510.6628,422,1575,0
0,14.6,0,0.9,80,8,8,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.9619,848.1847,1384.1113,1030.0364,798.302,751.3919,4105.2985,1952.6682,615.39,518.6605,196,405,0
0,14.4,0,3,81,10,7,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.7291,862.418,1347.085,1024.8075,777.4293,742.5789,4118.6845,1991.4461,611.4137,529.74,91,1,0
1,14.2,0,2.4,81,10,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.3575,824.8307,1356.7295,1036.2001,822.6518,763.7679,4103.8783,1985.3328,592.952,537.0761,53,0,0
0,14.1,0,2,82,8,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.9928,832.8067,1351.2347,1009.7885,781.853,749.4335,4120.0517,2022.146,615.4016,548.3047,50,0,0
1,13.8,0,1.6,82,7,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.0023,776.8029,1352.9365,995.9628,759.6819,759.6755,4036.115,1991.9065,624.1038,528.1076,50,13,0
0,13.4,0,2,84,8,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.6191,760.8381,1339.6106,1007.0864,796.8881,758.223,4035.6365,1995.5941,623.8988,553.7521,119,684,0
1,13.1,0,2.1,83,8,8.5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.3849,736.7033,1374.1749,1050.6985,831.8698,799.9741,3961.1216,1923.8237,637.6483,550.8996,254,1032,0
2,12.8,0,1.8,84,4,8.5,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.2052,883.8241,1372.3683,1209.2927,881.5122,823.1928,3806.0228,1920.9309,688.0999,571.0933,544,2821,0
3,13.2,0,2.6,84,3,8,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.5336,957.8781,1376.2553,1215.5888,954.1558,951.9961,3430.7525,1733.4237,740.3941,609.8761,839,4947,0
2,14.9,0,2.1,79,8,17,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,199.5616,1083.9383,1472.3611,1253.8966,1004.9173,1039.2672,3078.6964,1652.419,790.3283,612.2,624,3098,0
1,15.6,0,2.6,77,9,13,1,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,224.4109,1179.2891,1439.479,1264.0949,1048.5184,1001.4584,3054.0594,1723.5996,842.4194,686.5492,373,1796,0
0,17.2,0,3,71,6,11,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,202.7132,1412.9754,1376.8617,1273.7045,1038.414,982.5853,3122.8129,1765.5883,883.6459,670.5451,380,1746,0
0,17.9,0,2.2,67,8,13,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,225.9355,1540.3209,1395.8476,1340.2028,1094.5214,972.179,3111.3394,1717.4864,841.6319,672.1462,422,2120,0
0,18.4,0,2.9,67,8,22,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,223.6386,1530.5563,1416.4866,1289.427,1046.4905,1083.8222,3070.9848,1743.657,877.1083,649.1173,503,2248,0
1,18.7,0,1.9,65,8,10,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,213.9488,1583.2689,1448.2197,1341.134,1080.6786,991.8786,3092.95,1776.2276,835.7674,705.5423,528,2312,0
1,18.7,0,2.7,66,9,12,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,161.1371,1432.4081,1410.5685,1320.9677,1060.225,1007.8482,3066.7385,1816.9095,919.3696,668.6531,621,2693,0
1,18.3,0,2.2,67,10,13,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,188.8193,1308.1363,1482.4486,1300.9358,1138.6545,958.9596,3093.8921,1748.3837,851.1451,681.0468,699,3224,0
5,17.6,0,2.7,72,10,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,195.8851,1368.5386,1492.3399,1194.6862,1023.1035,925.1933,3129.0318,1718.5486,789.6127,590.2821,884,4198,0
2,17.1,0,2.7,76,10,5,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,222.8497,1478.8032,1668.1888,1308.2869,1094.9787,894.7305,3941.1588,2124.6863,834.95,652.4331,1091,4368,0
5,16.4,0,1.7,78,7,13,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,229.3759,1468.1649,1749.2264,1310.9567,1084.8058,905.1186,4284.5525,2272.6579,799.2243,684.1897,828,2968,0
1,16,0,1.5,77,10,6,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,220.0928,1470.8975,1645.5089,1200.4656,1003.0482,961.2959,4363.7699,2075.4157,758.2136,669.5565,706,3033,0
0,15.6,0,2,81,10,8,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.9244,1400.0758,1559.1154,1244.706,951.5288,907.9111,4354.6411,2054.7212,750.7334,698.0284,719,3109,0
2,15.3,0,1.8,81,10,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,198.8529,1203.0802,1574.3407,1177.2579,894.4567,856.6921,4150.5483,2041.8821,704.1253,639.2579,715,3015,0
3,15,0,1.4,79,10,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,172.9994,1060.8937,1451.8635,1063.7435,819.3039,781.013,4122.9857,1967.8803,648.7663,523.8136,423,1699,0
0,14.8,0,1.1,79,10,6,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.3621,938.9192,1450.4774,1074.0609,780.6039,789.2698,4126.6319,1953.9409,635.1988,533.6177,277,787,0
0,14.6,0,1.2,84,10,40.5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.9373,925.9913,1449.1182,1136.7644,814.5842,797.472,4139.4335,2000.7614,635.2552,527.9675,168,0,0
0,14.1,0,2.3,85,10,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.0515,847.7656,1366.5701,1093.3369,793.7423,797.9709,4143.3311,2008.6163,635.7144,523.8524,114,0,0
0,13.4,0,2,85,9,39.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.3939,866.7082,1402.2077,1075.3876,772.6073,784.9904,4127.0801,1996.361,632.1571,514.0629,75,0,0
0,12.5,0,2.7,86,7,9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.5398,806.0818,1368.8969,1058.8071,770.4983,815.6705,4106.5927,1978.844,629.0817,544.4439,45,11,0
0,11.9,0,2.9,85,5,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.013,767.3267,1377.0828,1054.1459,788.5478,830.1626,4073.0792,1980.6402,627.7547,549.3933,127,676,0
0,11.5,0,1.4,84,2,27.5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.9103,737.7023,1365.9041,1076.0636,800.9443,790.1656,3973.2848,1942.9261,653.1468,603.2123,256,1020,0
1,11,0,2.4,86,0,27.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.115,913.1619,1370.7721,1232.1189,870.721,823.8084,3829.4835,1943.8006,695.1866,589.0098,513,2722,0
2,11.5,0,3.1,84,0,33.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.215,1038.5364,1398.9331,1258.4052,931.6182,891.1566,3476.4038,1820.9327,715.4739,624.3604,819,4693,0
0,12.5,0,3.7,78,3,35.5,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,306.151,1058.0526,1448.9676,1281.6006,995.7483,916.3112,3112.1813,1805.8227,833.9776,599.7402,559,2995,0
0,14.2,0,4.2,74,3,8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,296.1974,1165.9305,1486.1607,1310.5319,1026.8219,896.1597,3095.5837,1819.267,809.1844,648.0679,396,1766,0
2,15.2,0,3.8,68,6,20,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,348.8014,1191.6242,1528.0778,1336.1884,1061.0209,872.6299,3110.7508,1851.2378,775.9888,617.9509,391,1763,0
0,16.2,0,2.8,67,8,19,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,403.9991,1405.481,1520.4926,1353.3665,1084.7717,855.3866,3052.2712,1963.7827,771.3271,612.1325,447,2053,0
2,16.9,0,3.5,66,7,25,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,366.7556,1537.3234,1505.4192,1277.0346,1104.2556,905.2329,3114.0358,1900.6183,748.6071,624.5799,524,2288,0
0,17.3,0,3.2,62,5,19,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,318.7936,1433.6139,1498.1398,1336.6014,1071.7389,1023.6623,3149.6697,1934.6944,787.2199,621.2237,508,2462,0
2,18.3,0,3.2,58,3,13,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,300.8281,1435.3185,1534.1491,1275.4999,1023.5246,977.3314,3208.9691,2008.3524,808.6932,608.744,616,2814,0
1,18.2,0,3.3,58,2,16,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,282.9264,1499.2138,1553.1172,1273.2889,996.5605,958.11,3159.2094,1902.9187,812.9792,607.5423,700,3438,0
7,18.3,0,3.4,56,1,11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,262.5986,1594.7062,1544.3658,1310.8314,1014.1297,969.3134,3405.7539,1927.1921,765.3931,581.1387,821,4483,0
4,16.7,0,3.3,62,1,17,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,263.5338,1687.9107,1761.2939,1336.3237,1095.6851,924.4594,4220.818,2229.9697,778.2289,611.9947,955,5289,0
1,15.5,0,2.3,52,0,15,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,207.4539,1707.3121,1735.327,1333.0264,994.366,926.1284,4599.0219,2324.9971,798.06,580.1326,913,3491,0
0,15,0,3.1,50,5,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,236.2378,1577.2399,1715.3523,1375.5633,1002.6136,899.3686,4820.3699,2288.4155,750.6156,591.7783,666,3414,0
3,14.1,0,0.5,54,1,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.1157,1481.4628,1710.0782,1261.5431,967.2198,892.3413,4896.8096,2205.8191,712.4335,589.2195,714,3652,0
0,13.1,0,0.9,64,0,17,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,243.6765,1413.5785,1587.5195,1210.8512,918.7565,843.2253,4790.9852,2176.1484,725.0227,572.5751,726,3775,0
4,12.3,0,2.2,63,0,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,180.6714,1106.65,1561.0544,1136.6124,815.588,766.1153,4534.6852,1943.3522,644.3178,515.7455,549,2647,0
1,12,0,2.6,68,0,9,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.3771,960.9182,1473.8007,1065.0302,828.5892,745.5287,4375.6703,1941.1128,637.4926,512.5575,277,787,1
0,12,0,2.7,74,0,13,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.2962,986.5002,1433.5304,1086.5474,837.1442,738.0467,4275.8802,1878.4713,656.6204,521.6258,168,0,1
0,12,0,3.5,77,5,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.4132,912.5811,1391.0423,1045.0117,828.884,733.2843,4139.9654,1851.9394,643.409,526.6598,114,0,1
0,11.9,0,3.3,78,0,47.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.5068,857.1986,1352.592,1051.7914,806.2211,767.6541,4094.0383,1843.4286,638.4729,530.7328,75,0,1
0,11.7,0,2.3,80,6,42.5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.367,858.873,1340.3094,1004.2108,771.5789,778.7077,3989.686,1822.182,623.4703,551.9421,45,11,1
0,11.4,0,2.5,80,3,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.132,775.5076,1325.1668,1012.685,797.2382,755.9286,3929.7218,1819.9764,636.8388,552.2353,127,676,1
0,11.2,0,2.8,82,4,36.5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.5698,729.1216,1294.6808,1053.4842,834.6123,735.6713,3846.8309,1784.1504,654.5221,540.4937,256,1020,1
0,11.2,0,2.3,81,4,36,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.4401,723.2412,1268.6176,967.0808,804.446,751.1868,3688.671,1761.4545,644.3577,546.7589,513,2722,1
1,12.4,0,2.5,79,2,33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.2566,748.3276,1297.7469,1055.4379,841.58,789.4595,3637.8128,1719.6306,669.1464,532.3388,819,4693,1
0,14.6,0,3.4,70,3,30.5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,219.2155,814.8093,1349.6306,1041.0537,851.6711,815.9093,3483.6492,1751.8803,701.4676,556.4148,559,2995,1
0,16.3,0,2.5,65,1,19,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,226.6343,819.7275,1433.89,1137.1818,913.7386,829.4171,3473.2179,1782.92,707.8774,571.406,396,1766,1
0,17.8,0,1.8,59,2,21,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,280.5784,936.3645,1583.6646,1191.4549,892.3677,831.3879,3509.3293,1962.7966,721.0978,580.4213,391,1763,1
5,18.9,0,2.2,55,2,27,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,292.8491,1073.5709,1592.2338,1235.9546,875.2887,801.6779,3591.4286,1929.4565,781.6838,596.8937,447,2053,1
0,18.7,0,2.3,55,3,24,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,321.4241,1175.7111,1644.8328,1259.9773,991.8978,844.4161,3609.4495,1974.5872,789.7966,602.9856,524,2288,1
0,20.5,0,1.9,47,3,16,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,326.7477,1253.8815,1708.3909,1285.1786,934.2488,912.6744,3618.1732,2029.2042,785.6535,631.4811,508,2462,1
1,21.4,0,1.9,43,3,11,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,357.9143,1304.3953,1674.4354,1169.0086,886.9491,899.7898,3665.4097,2060.6701,757.057,634.0068,616,2814,1
0,20.9,0,3.2,46,2,22,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,291.7684,1286.2139,1581.2721,1180.8921,923.5097,910.3612,3661.2082,1989.7388,717.8863,635.5482,700,3438,1
1,19.6,0,2,50,1,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,277.3339,1400.0439,1688.2086,1182.4399,955.4008,845.8294,3805.631,2091.5506,737.6059,653.3743,821,4483,1
0,18.7,0,1.8,50,1,19,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,288.411,1367.1962,1678.2083,1186.0066,928.2634,805.2039,4078.7129,2131.3591,734.2318,605.9974,955,5289,1
0,17.2,0,2.2,56,5,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,288.1991,1538.9326,1636.8232,1137.2145,948.8806,819.1033,4245.744,2072.2332,697.0919,612.399,913,3491,1
2,16,0,1.9,63,5,43.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,251.9766,1509.5627,1548.7351,1129.4713,924.1361,802.9999,4430.4726,2160.3491,740.2246,613.1999,666,3414,1
2,15.4,0,1.6,65,2,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.9614,1391.1406,1577.3766,1095.8612,928.6317,809.3241,4459.6815,2090.5814,677.6927,549.8166,714,3652,1
2,15.1,0,2.5,69,7,11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,226.7449,1208.306,1619.5829,1043.4586,894.651,819.0476,4522.3226,2047.5135,702.9083,537.2229,726,3775,1
5,14.6,0,2.7,72,8,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,166.7414,1150.8127,1529.6859,959.2383,839.6495,770.1936,4360.9712,1911.0314,636.3433,493.8957,549,2647,1
0,14.3,0,2.3,74,8,14,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.5318,1076.5946,1459.2269,962.2731,821.3923,749.5394,4173.7431,1875.0834,625.1599,501.0562,356,3,1
1,14.3,0,1.6,73,10,44.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.9894,1025.3864,1478.2268,965.3796,844.2764,770.2484,3991.6489,1832.1544,652.6787,495.4653,134,0,1
1,14.4,0,2.9,71,10,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.6333,926.8364,1440.8745,999.7189,845.2801,786.0858,3880.129,1782.9093,665.5948,496.3715,85,0,1
0,14.3,0,2.8,70,8,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.8796,815.0186,1396.0789,1000.8175,838.9083,786.8827,3856.7223,1785.758,652.0723,513.8099,57,0,1
0,13.9,0,2.3,72,10,10,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.304,816.3446,1346.1806,974.7924,828.3207,774.2979,3721.9881,1764.9413,655.4184,497.8058,63,13,1
1,14.1,0,2.6,72,10,11,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.3941,768.4119,1328.6222,959.2015,809.8016,778.3798,3677.3685,1736.0514,663.9131,508.9862,100,500,1
0,14,0,2.4,72,10,11,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.6645,710.8936,1312.997,957.1818,778.287,721.4513,3633.1815,1710.9326,655.3909,520.7498,122,534,1
