"y","temp","rain","wind","wet","snow","cloud","temp.sqr","sunny","past_rent","X5_6","X6_7","X7_8","X8_9","X9_10","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","m10","m5","m20","m25","m30","m35","m45","m50","m65","m70","f0","f15","f20","f25","f30","f35","f40","f50","f60","f65","sub_passenger","f70"
0,-0.8,0,4.7,43,0,9,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200.5599,824.2533,4159.8903,3908.6215,1999.1425,1381.9506,1100.139,791.8116,376.8718,792.2783,321.1336,1206.7075,6592.6062,4201.2256,2007.2472,1345.3355,714.8117,776.7869,618.5462,497.0567,1318,1187.3888
0,-1.6,0,5.5,43,0,8,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.124,787.7927,4025.1243,3939.3701,1934.2011,1322.8483,1049.5669,790.5021,391.1691,808.6122,378.0027,1164.1898,6513.65,4185.6871,2015.9298,1324.1447,724.4362,749.1596,607.0623,489.2428,323,1206.4924
0,-2.4,0,4.8,48,0,2,5.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.8929,798.4016,4073.9169,3891.7546,1921.6719,1384.1302,1061.005,802.2049,393.2247,795.8266,362.5735,1112.939,6511.8028,4173.9571,2029.866,1384.3372,728.69,745.6475,610.1471,501.5944,0,1258.3425
0,-3.2,0,5.4,52,0,9,10.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.547,791.4361,3965.8187,3812.4174,1942.9444,1325.763,1038.8671,776.8273,377.8307,842.5695,412.3816,1113.1549,6423.9594,4147.6511,2018.3954,1383.7611,761.0263,734.3607,604.2682,497.8244,0,1292.0245
0,-4.1,0,6.5,53,0,0,16.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.7556,805.2874,3872.2603,3864.7825,1963.1946,1379.1751,1069.5679,811.1444,374.4038,839.5098,418.4678,1075.9334,6484.2346,4187.5843,2025.0255,1422.0401,766.7095,763.3771,615.773,506.5597,0,1255.1031
0,-4.7,0,4.3,56,0,0,22.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.9631,815.9239,3862.8337,3849.3733,1933.6886,1427.42,1050.8396,824.16,406.7697,828.4111,412.5418,1058.3256,6430.8554,4183.3653,2047.5152,1428.1002,799.2643,743.8945,596.4109,489.0627,11,1272.0245
0,-5.4,0,3.4,56,0,0,29.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.6706,762.4375,3747.9093,3814.0421,1938.3129,1393.8407,1052.9695,782.8186,395.3218,858.98,393.3922,1046.2615,6319.4253,4195.8893,2028.9236,1458.9287,807.9379,780.9061,617.5068,526.3538,626,1279.8397
0,-6,0,3,50,0,0,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.7266,733.1924,3714.8482,3694.9941,1964.1915,1380.181,1077.3026,851.5212,420.7064,836.2576,383.6248,1044.54,6267.8843,4169.4653,2024.0242,1446.6593,803.913,782.7977,637.6121,558.4478,961,1317.0951
1,-6.6,0,3.8,49,0,0,43.56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.2697,731.7889,3641.3596,3495.7704,1952.7819,1469.89,1164.9339,926.8435,451.5604,859.0876,476.3659,952.3019,6074.9176,4040.1349,2046.6828,1473.5666,879.4272,829.8766,663.9805,535.3554,2656,1352.687
8,-6.8,0,3.4,54,0,0,46.24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.8392,1031.64,3942.3208,3106.901,1746.1427,1425.9771,1131.779,1012.8391,474.8378,889.8302,320.5297,1142.9412,6010.7247,3568.3447,1781.751,1453.1893,1015.2034,851.5215,687.542,573.288,4825,1325.6661
5,-6.6,0,4.1,51,0,0,43.56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,248.9548,1178.5157,3874.6337,2965.7757,1684.0979,1456.3347,1197.1511,1046.9687,515.3212,925.5562,357.202,1146.893,5840.7656,3236.7133,1711.365,1498.1134,1080.2531,990.2118,757.5185,578.5213,2954,1419.8266
3,-5.8,0,4.3,43,0,0,33.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.3898,1444.0574,4310.7999,2954.408,1697.0592,1459.479,1199.5957,1061.8424,515.2846,975.63,358.0903,1268.8125,6026.8998,3154.8045,1758.7684,1581.9463,1087.0213,1036.5929,766.4243,602.475,1781,1398.0725
4,-4.8,0,3.5,43,0,0,23.04,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,260.7333,1448.338,4627.8724,2978.7402,1684.5873,1438.0279,1187.1982,1115.1379,476.4687,894.4015,410.5615,1471.5656,6272.8606,3200.4995,1818.0977,1562.8997,1110.2873,1074.7171,751.1367,641.797,1730,1327.5623
3,-4.7,0,4.9,41,0,3,22.09,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,276.5413,1391.2436,4673.5478,2979.6115,1643.5201,1461.9734,1194.0024,1124.6479,451.1909,875.8252,399.4476,1561.8663,6375.5179,3141.9465,1779.7607,1495.949,1171.4459,1020.7111,766.2115,597.1999,1853,1227.5887
5,-4.2,0,6,37,0,1,17.64,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,259.7666,1520.8501,4709.7331,3001.2945,1676.6296,1471.1438,1274.9538,1189.9329,489.3808,901.2605,404.9374,1648.5363,6451.374,3211.462,1782.2175,1492.1495,1196.8579,1081.7479,798.2777,577.2191,1934,1262.584
1,-3.4,0,5,36,0,1,11.56,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,270.6871,1613.6885,4800.7203,2967.247,1691.3533,1408.4215,1268.5185,1205.9351,512.3205,925.5036,342.3386,1658.1296,6528.0798,3213.8751,1873.5357,1492.6528,1193.2281,1037.4819,780.1832,611.2627,2099,1287.3343
3,-2.7,0,3.5,37,0,0,7.29,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,255.3608,1533.2292,4789.31,2968.7956,1692.4501,1458.719,1270.8368,1163.3226,538.6104,984.1551,423.6462,1623.5778,6422.0436,3276.1213,1909.6618,1459.8778,1149.668,1068.9885,827.469,597.571,2423,1402.9669
1,-2.8,0,3.5,37,0,0,7.84,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,243.8184,1376.2121,4719.0079,2995.3472,1757.7849,1549.6405,1145.3675,1148.2881,486.3259,968.4944,351.9879,1694.8319,6458.7442,3340.8085,1818.9444,1468.5998,1158.5795,1001.106,802.4602,590.4831,2985,1313.8777
1,-4.1,0,3.4,42,0,0,16.81,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,219.6367,1369.7835,4717.1542,3197.9643,1937.8612,1646.6248,1272.3271,1127.96,488.237,941.397,343.4968,1915.7949,6706.6016,3666.8654,1901.822,1559.3301,1142.2661,1042.7572,786.1156,638.5554,3894,1292.5733
1,-4.8,0,3.8,45,0,0,23.04,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,245.4789,1326.7979,4791.5753,3521.6575,2132.0073,1736.3952,1353.4465,1207.8148,488.7131,930.2718,384.069,1893.3063,6927.3689,4114.8296,2245.4245,1590.7906,1057.9828,1104.9966,794.4754,627.6617,4319,1284.1583
0,-5.4,0,2.7,47,0,0,29.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,204.2824,1451.0993,4925.6804,3854.5164,2312.1168,1868.8139,1331.1373,1212.7963,477.939,936.261,413.583,1827.6817,7258.4404,4388.8898,2262.4321,1604.1853,1038.7744,1116.2163,741.8441,619.8296,2847,1226.0538
0,-5.8,0,3.1,55,0,0,33.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,208.255,1433.6232,4913.8877,3982.8023,2267.8917,1788.7577,1364.6668,1085.3975,472.8364,892.5535,452.2384,1810.5502,7234.8217,4444.3149,2243.5574,1566.3933,981.1483,1057.1363,702.5666,608.6986,2859,1340.3951
0,-6.7,0,4.2,61,0,0,44.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,183.8924,1257.1137,4919.0617,3952.494,2187.4084,1747.1085,1287.7884,973.0451,458.1529,875.7222,421.9449,1719.9175,7079.9838,4463.039,2266.3791,1574.9776,900.9134,932.0487,696.198,598.0454,3113,1328.3148
0,-7.4,0,4.3,57,0,1,54.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,213.5554,1192.1096,4612.4343,3968.0053,2142.5594,1591.2044,1176.2511,924.603,460.4923,846.3235,391.8248,1438.1865,6786.9141,4477.3329,2163.0941,1481.0854,831.399,872.4761,687.7982,586.5037,2879,1267.7366
0,-7.9,0,3.6,57,0,6,62.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184.9627,857.6333,4330.4026,3794.1655,1990.4485,1391.4744,1042.913,826.3998,388.9069,794.5161,357.4147,1205.4252,6616.7478,4352.0756,2049.0243,1326.7131,745.8715,786.5894,620.407,506.2735,1424,1245.6584
0,-8,0,3.4,55,0,9,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.133,777.4474,4214.5662,3730.5762,1995.0012,1332.4384,1064.9976,811.2946,400.22,799.7335,368.2225,1120.0982,6557.0845,4304.6847,1993.6138,1326.3642,696.294,769.1718,597.6473,506.7384,331,1176.7025
0,-7.7,0,3.4,43,0,9,59.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.9406,786.4719,4097.2455,3761.1767,1947.6862,1339.7538,1088.3675,842.271,394.8194,812.5582,379.3669,1113.7602,6554.6628,4285.5619,2035.0631,1357.4673,763.9196,766.5896,617.1812,500.109,0,1261.6508
0,-7.5,0,1.4,41,0,10,56.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.5135,795.1688,4000.754,3748.807,1956.3273,1326.9507,1097.541,848.5187,389.4141,823.287,378.3241,1103.4784,6510.8017,4277.4652,2015.783,1349.7031,767.3765,784.8438,628.2802,510.2395,0,1236.5631
0,-7.7,0,3,41,0,2,59.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.0322,768.2943,3945.8508,3795.0407,1975.8831,1366.4527,1109.6949,824.0775,384.363,814.2323,358.1571,1077.5552,6460.763,4299.2685,2037.104,1375.4956,759.7911,771.8893,624.459,518.2533,0,1271.9877
0,-7.9,0,3,41,0,2,62.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.0489,714.816,3873.6899,3757.1128,1966.6211,1374.5312,1083.8951,851.4374,388.0201,788.4777,351.3324,1060.7511,6402.4668,4221.4033,2021.4622,1394.012,794.8161,776.1187,614.2209,510.9451,9,1261.0362
0,-8.1,0,2.7,35,0,0,65.61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.0199,706.85,3773.3505,3692.5707,1944.8992,1332.3794,1075.9261,839.5041,386.9856,852.6672,370.7293,1018.7184,6321.3415,4209.5062,1996.6768,1373.2577,821.0387,779.272,593.7332,514.9702,582,1292.7983
1,-8.4,0,1.8,35,0,0,70.56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.4035,764.0537,3820.4463,3654.5169,1969.1556,1367.688,1145.9105,890.1278,409.8381,867.4969,345.8728,1029.5912,6278.0953,4176.0315,1985.8821,1386.3558,818.2892,770.5162,627.7787,542.3781,897,1267.4035
1,-8.9,0,2.1,42,0,0,79.21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.6215,728.9099,3738.3324,3482.7714,1940.1234,1365.8681,1226.4363,970.6693,424.2493,901.2867,402.1737,938.801,6112.6963,4010.5981,1971.3569,1450.6793,920.3259,903.7618,666.7949,537.3102,2703,1250.9033
2,-9.3,0,2.5,46,0,0,86.49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.8629,980.3772,3807.3903,3200.1976,1729.0281,1366.9581,1243.1166,970.4037,466.5162,937.1018,312.8516,1046.1179,5925.3392,3574.6091,1784.3849,1344.4723,1000.0876,969.8204,714.5087,561.5519,4721,1331.9186
2,-7.9,0,1.9,43,0,0,62.41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,295.7285,1103.5292,3727.779,2983.1316,1696.9888,1465.4834,1291.9896,1027.4886,516.3788,946.6626,332.7703,1180.2402,5708.1154,3180.4309,1697.6014,1409.2164,1063.7194,983.6822,751.1252,571.3419,3092,1426.2128
1,-4.8,0,1.4,37,0,4,23.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.0137,1201.1183,4110.7246,3031.0125,1695.1255,1480.0491,1319.3908,1046.0951,524.7307,987.8271,373.6679,1289.9464,5816.5138,3111.0344,1741.5813,1456.7261,1220.0531,1009.9872,805.87,608.5653,1625,1371.1841
1,-4.1,0,1,36,0,2,16.81,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,261.2245,1259.2558,4547.7442,3093.5063,1722.3476,1525.5628,1311.3923,1041.456,539.0642,915.7381,366.8365,1332.936,6300.948,3197.6324,1790.7533,1492.2827,1287.6119,1010.9538,752.916,659.2602,1622,1301.9594
5,-3.4,0,3.7,37,0,7,11.56,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,280.219,1356.1624,4544.3266,3044.3958,1641.5429,1567.3171,1328.9054,1075.2675,527.8653,931.1866,391.4984,1501.424,6295.9405,3099.6165,1803.1677,1454.4214,1132.5707,1028.0451,751.4911,593.2192,1880,1234.8124
4,-2.7,0,3.6,40,0,6,7.29,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,288.584,1500.0426,4674.362,3018.9217,1634.8781,1537.7865,1315.6388,1075.7342,530.7041,945.6223,435.95,1562.8111,6351.1552,3095.1758,1790.8601,1386.3849,1173.1749,1029.0812,782.401,572.9525,1989,1245.4898
4,-1.5,0,1.4,40,0,3,2.25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,316.208,1544.2073,4784.2264,2946.7548,1666.5806,1512.6278,1304.2636,1111.3476,541.0018,941.1823,385.2105,1680.1815,6331.9744,3079.0063,1850.1964,1454.8515,1209.1769,1039.8939,851.6228,601.9425,2252,1346.8335
2,-1.6,0,2.1,40,0,1,2.56,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,267.9529,1473.4049,4518.514,2931.5853,1632.305,1466.4181,1300.496,1030.9872,535.4161,991.1672,327.3981,1589.0955,6300.71,3128.1527,1823.8241,1442.8429,1095.264,1072.9799,860.0996,600.2845,2630,1353.7708
3,-1.3,0,2,39,0,0,1.69,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,233.8962,1310.1579,4472.8852,2892.8317,1752.4575,1507.9962,1316.8713,994.0938,499.5477,945.2699,493.5933,1625.4639,6372.9343,3197.211,1801.5318,1479.6124,1114.078,1091.4944,794.1783,569.8923,2980,1311.9483
0,-2.6,0,2.8,42,0,0,6.76,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,189.3099,1302.1962,4549.9058,3087.8774,1825.6744,1629.263,1302.9131,935.2962,496.7213,917.4227,460.8687,1836.1004,6843.8383,3464.18,1858.3103,1542.15,926.9256,1053.2715,798.492,637.6965,3945,1297.9829
2,-3.4,0,2.8,46,0,0,11.56,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,204.396,1419.7525,4823.3188,3696.1055,2089.5653,1825.9354,1425.0528,1029.1306,465.7659,952.7251,495.5839,1916.6607,7231.6336,4384.332,2315.3786,1638.1534,1090.938,1053.6321,796.5263,624.7432,4197,1265.7217
1,-3.8,0,2.8,49,0,0,14.44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,201.8837,1423.3558,4893.464,3895.6538,2195.6788,1851.5451,1391.4121,1062.7902,470.146,931.1781,531.3362,1868.8143,7621.7135,4730.4859,2516.4627,1557.7484,1069.8656,1005.0858,769.4597,601.4134,2785,1285.7028
0,-3.9,0,2.7,48,0,0,15.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,208.7435,1444.1676,4956.8781,4046.6582,2147.2689,1733.516,1353.222,969.915,472.2552,881.0848,513.6803,1855.1136,7467.9819,4734.0024,2393.4245,1523.9966,983.4184,948.0967,744.4267,599.2125,2963,1227.2002
0,-4.6,0,2.7,51,0,2,21.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,226.7432,1381.4338,4841.6579,4082.3759,2167.2023,1750.6421,1311.6543,961.05,474.085,861.5636,555.1465,1716.2287,7195.0186,4617.4497,2323.9847,1460.6981,959.5834,888.0265,723.6734,586.0263,3103,1273.4246
0,-4.9,0,1.8,51,0,2,24.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,240.0415,1179.5666,4606.611,3995.987,2160.2307,1581.0449,1190.1958,886.1641,451.3073,862.1347,566.769,1337.4306,7106.8081,4480.9023,2259.8702,1404.3385,850.341,890.9397,687.5539,598.7563,2964,1279.9525
0,-5.3,0,1.9,54,0,0,28.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,195.3347,948.339,4288.4332,3886.7568,2059.0393,1417.889,1136.0305,791.6964,416.1407,798.709,344.7968,1190.985,6733.3426,4152.7714,1974.0915,1367.2854,756.135,799.5032,639.2394,515.4086,1597,1177.206
0,-6,0,1.4,54,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.4665,846.862,4091.9546,3838.2069,1976.8443,1449.0477,1115.9545,792.4954,398.5386,801.5552,352.8084,1123.876,6640.7962,4140.9702,2011.1029,1328.8489,743.3725,817.3585,641.6972,519.9288,295,1228.8719
0,-6.6,0,2.1,56,0,0,43.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.41,836.3381,3980.1056,3854.7768,1988.2171,1397.5382,1091.9161,797.8125,401.5934,845.7083,397.7236,1039.7802,6582.5229,4158.8885,2064.3755,1363.8186,785.917,811.9004,636.0178,536.5094,9,1228.4595
0,-6.8,0,1.7,56,0,0,46.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.8113,773.3499,3916.1614,3737.8586,1923.7193,1385.3605,1152.6096,775.9148,392.425,837.5546,388.6137,1000.4048,6456.5075,4155.6887,2076.0406,1393.7858,797.7713,799.1703,638.3631,539.6159,133,1247.5957
0,-6.9,0,0.7,54,0,0,47.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.7202,794.4951,3851.3304,3769.5428,1923.2854,1366.4372,1140.0678,805.961,398.6864,816.8117,383.735,973.2637,6385.7565,4189.6941,2048.8112,1378.0446,819.103,823.9232,643.5411,532.4788,0,1225.0526
0,-6.8,0,1.3,58,0,0,46.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.2022,793.9151,3795.9261,3716.6421,1935.3224,1344.878,1093.9216,803.1723,414.7506,797.9382,369.7218,952.9239,6351.1379,4149.3397,2046.2286,1350.65,821.5742,835.0689,637.3407,522.6409,8,1244.7905
0,-7.3,0,1.2,59,0,0,53.29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.3725,740.7674,3754.79,3674.7053,1953.6422,1299.1089,1115.6333,798.6271,399.7337,783.8708,357.6616,920.7108,6255.3011,4065.0169,2030.1312,1376.4449,805.8709,828.9061,619.0362,541.8762,590,1264.5222
0,-7.3,0,1.4,60,0,0,53.29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.905,724.7666,3669.781,3610.8582,1949.9248,1375.7949,1084.7227,832.049,414.8755,776.7018,376.5089,920.1283,6180.6733,4102.6778,2009.1702,1399.6,838.4886,852.4424,632.5948,573.6827,911,1240.1443
1,-7.2,0,1.4,57,0,0,51.84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.2181,737.7278,3659.8958,3425.7443,1944.5105,1382.2694,1170.1609,933.8665,445.8668,824.0554,419.7822,884.8006,5991.7178,3867.8922,1967.0538,1405.9095,884.0984,846.611,662.6492,573.4771,2567,1258.3791
4,-7.6,0,2.1,54,0,0,57.76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.3107,1000.7604,3758.7595,3038.2529,1790.4536,1360.3249,1242.6624,924.9868,457.6728,861.3738,382.8342,1059.932,5745.9662,3455.3138,1719.6685,1318.4605,1030.5633,937.6186,650.4319,583.9236,4552,1282.432
3,-6.3,0,2.7,45,0,0,39.69,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,233.2133,1134.2172,3755.2717,2869.9349,1761.0867,1333.0816,1300.3347,987.7931,496.0428,982.7476,358.6664,1218.0171,5525.2119,3082.8487,1628.2748,1332.8862,1099.294,1018.505,740.386,644.7756,2967,1343.8542
2,-4.1,0,1.9,41,0,0,16.81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.664,1263.845,3789.2054,2811.006,1745.9069,1441.4224,1325.8851,1023.7136,513.9807,940.7749,377.1537,1243.5759,5604.2402,2989.7638,1696.5084,1414.9028,1186.1324,1009.3453,721.2306,617.8977,1762,1337.049
1,-2,0,1.5,36,0,0,4,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,262.2647,1263.1448,3869.5118,2839.0477,1708.9032,1512.6287,1319.7948,955.862,503.4882,881.6332,360.5642,1389.8684,5809.9662,3043.522,1705.7696,1426.7002,1195.3051,1071.9782,712.9779,621.1412,1711,1285.5532
2,-0.2,0,2.1,32,0,0,0.04,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,276.069,1253.8785,3900.1585,2893.7138,1731.4523,1514.8221,1330.0694,984.1712,549.8104,906.7589,321.313,1426.8791,5892.594,3018.5332,1766.807,1483.4902,1193.2005,1050.4732,748.7443,607.2436,1967,1202.9314
2,0.8,0,1.5,28,0,0,0.64,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,290.3845,1308.54,3947.1138,2833.5853,1737.7518,1565.2696,1365.6112,1024.4966,535.6052,940.1211,351.0307,1530.5873,5986.8619,3028.9663,1775.501,1508.8839,1242.784,1056.3922,773.7611,558.6198,2081,1239.0844
2,2.2,0,2.3,26,0,0,4.84,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,298.6127,1143.5973,4028.9837,2878.2529,1768.9409,1544.3757,1343.4102,1047.9129,508.4399,830.6462,384.2934,1511.9732,6026.4993,3076.0035,1816.9004,1508.2172,1157.5579,1006.7613,736.3089,591.0971,2405,1308.6939
6,2.7,0,1.2,25,0,1,7.29,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,218.8308,1171.9675,4054.6888,2887.2052,1808.7722,1566.558,1366.0647,1023.9588,465.4597,916.3024,405.8413,1470.8459,5994.8472,3089.9252,1780.6955,1415.6481,1106.1548,1022.9051,757.976,584.3074,2548,1280.4807
1,2.8,0,1.2,29,0,1,7.84,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,235.7826,1185.1783,4231.2895,2998.7411,1835.9987,1592.8358,1336.1746,1071.1858,505.4457,879.3208,434.3611,1521.9866,6049.9598,3198.9261,1845.6112,1432.8117,1130.2505,927.0766,729.4404,539.5449,3276,1209.3176
2,1.2,0,1.8,30,0,7,1.44,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,229.2933,1242.9028,4395.734,3129.9761,1926.6234,1700.6117,1285.5445,1128.086,498.7233,910.6164,446.6294,1836.2049,6467.6578,3348.2262,1836.5372,1595.0191,1082.7255,935.9225,760.416,571.4326,4249,1267.4384
1,0.4,0,1.3,33,0,1,0.16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,259.9139,1401.7575,4765.7064,3774.9241,2195.9182,1814.5685,1397.1748,1240.1693,538.5191,862.9046,476.3056,1914.8361,7065.3881,4218.5836,2262.4773,1653.7988,1139.5389,983.2995,773.2157,611.0113,4593,1287.0855
0,-0.6,0,1.7,36,0,6,0.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,220.7992,1414.3225,5109.0765,4249.122,2319.3207,1777.0814,1410.1406,1155.9291,469.5274,865.7913,497.2555,2022.718,7440.5336,4595.5172,2414.4812,1726.3588,1035.3852,1010.495,757.1529,593.4806,3155,1284.5851
0,-1.5,0,2.4,39,0,4,2.25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,216.5482,1382.6506,5330.5698,4392.7938,2397.0544,1764.7508,1365.3356,1073.4858,478.0562,912.8912,496.0142,2066.3941,7594.6467,4825.9885,2434.3288,1608.7357,994.0858,979.7853,779.1937,574.8053,3170,1217.9869
1,-1.8,0,1.5,41,0,4,3.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,220.2791,1353.2885,5296.7596,4652.395,2508.7454,1731.5239,1377.6478,1004.6948,512.3987,865.5311,426.3042,1820.0737,7540.3125,4836.8325,2340.2783,1555.3802,921.0205,910.0037,727.3323,584.8847,3469,1242.5395
0,-1.2,0,1.5,44,0,9,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,224.7134,1345.2948,5108.9508,4622.9082,2430.0012,1632.3433,1277.8236,1004.0695,474.5848,849.4465,439.2717,1664.7325,7160.8214,4677.8246,2238.4555,1493.3389,859.6088,869.9772,744.0006,569.0559,3580,1221.2987
0,-0.4,0,2.5,44,0,10,0.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,171.1885,1161.2996,4934.194,4551.3512,2305.1878,1467.7549,1071.5668,854.9388,416.3924,850.758,358.5964,1462.2409,7139.0719,4457.3071,1991.8368,1318.8378,783.3946,796.6504,647.8531,523.2305,2161,1166.9115
0,-0.3,0,2.4,46,0,8,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.1824,1219.7674,4888.9871,4522.1019,2236.8426,1479.6417,1053.0297,812.2359,412.9783,851.8696,369.8923,1381.5708,6957.9668,4363.3742,1909.1049,1329.2043,733.8026,793.3806,647.2776,508.2678,4,1124.7109
0,0,0,3.3,47,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.0177,1221.6248,4883.0184,4586.9982,2271.5461,1502.0945,1040.1679,824.1928,420.9787,860.0822,394.428,1395.6148,6903.3953,4402.5463,1969.1144,1373.7328,754.4296,799.3864,642.0928,500.9886,0,1166.3515
0,0.2,0,3,49,0,10,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.7601,1062.4524,4612.3932,4314.2228,2132.4212,1464.031,1049.2736,808.5851,414.9839,829.2461,400.9242,1319.9167,6666.132,4263.811,1930.3838,1369.6621,748.4885,807.5577,624.2231,490.881,0,1175.2945
