"y","temp","rain","wind","wet","cloud","temp.sqr","sunny","semester","past_rent","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X23_24","m0","m10","m5","m20","m25","m30","m35","m45","m55","m60","m65","m70","f20","f25","f30","f45","f50","f60","f65","f70","bus_passenger","sub_passenger"
1,19.7,0,2.4,71,9,388.09,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,566.4525,261.4391,960.9124,3492.0273,3330.3534,1872.4629,1541.3854,1043.2458,858.3341,593.1535,368.5954,700.0841,5112.237,3486.927,1731.9066,895.0946,835.665,624.6349,552.3491,1113.9046,319,1404
1,21,0,2.1,59,6,441,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,573.8505,264.8538,1067.7107,3622.255,3540.25,1980.4248,1638.5774,1046.3529,805.7644,553.1164,375.8825,705.9241,5303.4104,3668.4673,1835.7194,893.4959,826.2069,639.7116,521.6853,1106.2138,346,1704
7,22.8,0,2.5,52,1,519.84,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,547.4979,252.6912,1058.0443,3787.6354,3596.2092,1971.804,1634.9429,1057.7345,842.8066,596.91,376.6349,759.8602,5371.4813,3711.9239,1807.5463,931.1645,891.9871,692.3611,551.7772,1048.8955,364,1821
4,24.1,0,3.6,51,1,580.81,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,647.6646,298.9217,1220.4436,3797.5098,3660.2397,2034.9447,1587.3132,1020.3514,829.6332,573.1387,394.5227,771.8069,5564.1069,3788.1458,1890.0544,935.1504,934.687,673.7055,577.5514,1195.7932,364,2058
10,24.1,0,2.9,51,1,580.81,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,568.6962,262.4747,1340.7232,3843.8811,3663.9504,2034.3218,1586.9497,1119.385,818.807,561.6526,404.1201,785.7589,5689.2441,3877.8281,1947.007,932.0716,890.2994,647.1484,552.3632,1148.4873,475,2238
6,24.3,0,2.5,49,0,590.49,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,537.7303,248.1826,1405.9461,3969.7438,3827.3798,2088.835,1530.1716,1136.0995,832.1025,571.6988,413.3079,803.4711,5836.0166,4011.9599,1977.3296,1002.1754,884.4007,697.5979,563.9419,1161.767,461,2310
8,23.8,0,2.9,55,0,566.44,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,681.1915,314.3955,1454.354,4162.5065,4061.8327,2196.4568,1572.8295,1164.2156,873.3731,651.6329,362.5282,929.6769,6088.4033,4172.2401,1928.8795,966.2625,927.3645,705.5456,555.2594,1174.4718,475,2453
6,21.6,0,4,64,0,466.56,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,599.6261,276.7499,1621.0053,4451.0373,4246.4816,2215.1693,1567.6252,1098.9031,890.4966,669.9212,410.3567,924.4539,6535.4629,4276.2334,1979.4278,953.0243,902.786,714.2854,583.3669,1212.4995,486,2305
4,19.2,0,3.1,72,0,368.64,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,594.9208,274.5784,1547.9488,4706.4653,4467.5709,2262.4254,1605.1799,1055.3749,913.8705,632.8898,390.3895,899.0841,7007.9105,4348.9579,2017.6901,881.1652,840.1593,693.7782,601.0642,1195.6091,445,2474
4,17.6,0,2.8,78,0,309.76,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,551.7008,254.631,1517.8285,4774.1564,4450.2914,2263.2053,1567.9308,1044.519,867.8163,612.0693,375.969,885.7073,7173.4358,4477.4748,2060.914,921.0186,854.4784,714.5673,570.0189,1199.2142,439,2828
11,16.9,0,2.7,83,8,285.61,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,571.7817,263.8987,1490.7796,4690.6463,4427.2498,2200.4624,1495.4398,1012.9786,833.9663,622.5945,401.9223,872.2261,7030.0451,4426.3509,2011.5219,833.9346,853.9902,698.9378,583.5579,1161.9493,480,2617
1,17.2,0,2.8,84,9,295.84,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539.6488,249.0683,1320.6786,4554.355,4294.6511,2125.1319,1425.5592,1016.2235,788.834,613.0786,401.2181,873.4945,6704.8862,4248.4424,1980.947,825.9858,821.4512,669.5515,581.848,1154.9257,405,2495
3,17,0,3,87,10,289,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,451.1091,208.2039,1031.561,4347.715,4061.3596,1991.2414,1454.6063,941.0812,796.9228,523.0505,397.6097,883.4297,6549.1532,4077.1293,1919.5046,714.9062,789.8773,628.8978,549.2917,1135.5171,306,1188
3,17,0,1.6,88,10,289,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459.8034,212.217,988.1154,4257.9294,3978.6954,1958.6823,1467.645,934.2991,795.3576,517.6267,404.9004,867.0129,6353.6606,4044.5973,1906.4361,719.8244,787.9453,636.7978,537.7248,1118.5198,194,0
1,17.1,0.1,0.8,91,10,292.41,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477.1819,220.2375,989.5234,4141.037,3954.6602,1880.4967,1436.5479,913.0068,770.3982,534.404,405.7833,864.6386,6376.436,3998.5982,1922.9928,695.6969,773.2856,628.6763,537.2128,1162.5404,48,0
2,17.2,0.2,0.6,93,10,295.84,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491.4841,226.8385,959.1556,3955.3574,3930.9932,1867.1618,1411.2947,940.1929,772.709,547.4322,409.2926,847.2815,6297.0545,3938.8227,1902.8269,712.1534,793.2555,622.3999,530.5949,1140.1084,21,0
0,17.1,0.1,1,93,10,292.41,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489.2253,225.7957,927.1238,3939.3436,3928.2436,1881.4397,1409.0021,934.8258,792.9466,545.7731,404.4786,858.6329,6242.1283,3916.0676,1904.979,737.6587,790.5169,619.8028,551.3621,1140.2256,26,0
0,17.1,0.2,0.7,94,10,292.41,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496.1389,228.9866,877.2455,3817.721,3840.9387,1819.5069,1431.5284,927.5569,773.6981,538.7796,421.8769,861.5822,6178.4855,3903.923,1900.1943,737.9235,784.9979,590.7129,539.7434,1164.6898,42,19
0,17.1,0.1,0.9,94,10,292.41,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476.4703,219.9093,890.3128,3725.4038,3763.8278,1832.7693,1374.6776,893.3306,772.3905,555.8115,420.1018,906.2109,6051.4465,3892.4449,1900.2703,758.9992,798.9397,644.9586,556.0696,1194.9758,112,689
0,17.2,0.1,0.9,95,10,295.84,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487.2994,224.9068,898.9833,3652.4078,3728.7583,1857.7894,1421.6111,941.612,786.8428,610.4224,459.2202,957.1086,5974.7943,3863.8808,1903.9952,776.9667,813.1551,619.7647,567.0218,1255.185,205,1036
4,17.2,0.2,1.8,95,10,295.84,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526.2158,242.8685,1037.9196,3558.7809,3525.5309,1860.4729,1464.1076,1120.8859,910.2468,611.0565,448.7284,934.6195,5744.7291,3718.1511,1946.4603,845.7891,920.7886,655.4724,572.2806,1284.3739,491,2728
1,17.5,0.1,2.2,96,10,306.25,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548.1702,253.0009,1140.0568,3592.2007,3081.0422,1718.7689,1477.7783,1202.2121,947.5861,696.7767,496.7947,930.8918,5578.6783,3447.1377,1717.6901,980.5157,1021.0946,726.3898,631.2766,1261.08,794,4662
4,18,0,2.6,94,10,324,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,576.6705,266.1553,1189.8254,3686.8252,2902.7662,1656.4657,1483.457,1247.5842,1136.3023,695.3185,537.2577,1002.5096,5388.6975,3140.3345,1595.0813,1100.949,1090.0158,749.4138,642.0466,1389.6179,564,2892
3,18.5,0,2.7,91,10,342.25,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,554.2588,255.8113,1417.067,3808.6187,2901.4678,1717.4476,1522.2962,1333.4586,1121.8688,734.5468,567.0683,957.2688,5497.0677,3141.823,1663.6869,1150.7824,1112.7965,754.9403,628.675,1328.6555,375,1747
3,19.4,0,1,85,10,376.36,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,656.8795,303.1749,1672.5381,4155.7123,2953.252,1673.3836,1556.4092,1290.1413,1081.5924,726.1383,552.9201,905.9865,5744.941,3053.1572,1643.0656,1202.2605,1134.681,749.713,667.4727,1316.9118,334,1612
2,20.5,0,1.2,81,10,420.25,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,440.5703,203.3403,1735.4174,4406.2368,2995.0379,1677.0263,1572.1531,1287.3422,1155.1123,689.3764,501.5963,910.0966,5805.2869,3158.114,1650.3966,1167.0801,1104.5056,746.3574,632.3621,1347.6572,375,1830
3,21.8,0,1.6,70,10,475.24,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,449.2748,207.3574,1817.0492,4355.824,2884.6996,1629.9262,1597.593,1282.8305,1060.2834,738.1149,524.8358,1058.5532,5817.8186,3193.8732,1646.6714,1166.4733,1195.6165,724.1279,666.0387,1457.121,449,2055
9,23.2,0,2.2,66,10,538.24,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,526.1363,242.8314,1916.1231,4367.6327,3006.6409,1642.9554,1637.9975,1325.5896,1071.2414,719.431,521.0699,985.3305,6004.0735,3332.2467,1778.889,1184.7107,1140.489,783.0073,680.4856,1448.3567,472,2093
6,23.4,0,2.3,64,10,547.56,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,512.1936,236.3967,1755.034,4336.1495,3049.9804,1671.0477,1563.391,1356.8523,1032.6392,714.7778,547.92,892.5166,5925.2742,3252.2518,1752.608,1240.827,1175.4825,835.282,660.9236,1284.899,550,2400
3,23.5,0,1.2,64,10,552.25,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,529.9385,244.5869,1658.4457,4276.3443,2969.5687,1697.904,1584.3758,1358.9763,1042.8864,714.4843,563.3513,849.6885,5887.6438,3217.5953,1772.1929,1199.022,1102.1646,763.5936,602.8212,1247.8077,553,2905
8,23.2,0,1.7,64,9,538.24,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,536.274,247.5107,1746.1734,4280.467,3171.2571,1698.5444,1674.4508,1421.694,1063.4975,721.1085,546.6263,873.5634,6083.4271,3381.7884,1763.6787,1116.7243,1033.0022,741.1798,616.9766,1222.0401,726,3556
9,22.8,0,0.8,65,10,519.84,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,550.47,254.0624,1842.2893,4693.236,3661.4786,2061.6602,1873.2624,1569.028,1117.9356,734.9135,521.067,881.5028,6714.7947,4059.5649,2293.4358,1254.0038,1132.1278,788.1534,666.0133,1234.5167,951,4093
10,22,0,0.9,69,10,484,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,511.2593,235.9656,1998.4674,4867.2814,3866.0159,2180.139,1883.845,1414.5291,1030.1465,668.8821,494.7576,878.5157,6870.5401,4374.9497,2220.0552,1091.9374,1007.862,746.8534,629.3927,1205.5525,791,2909
6,21.4,0,1.2,72,10,457.96,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,528.8564,244.0872,1837.899,4837.9275,4064.8007,2175.4097,1771.489,1293.9776,1020.5675,658.9717,488.0452,901.5773,6970.7348,4436.0546,2281.3242,1021.4228,970.9094,751.0425,645.251,1198.5677,550,2647
3,21.1,0,1.3,74,10,445.21,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,462.1728,213.3103,1703.9962,4733.7604,4104.0525,2109.6641,1732.0785,1233.7065,929.5477,650.3505,461.2713,881.5143,7012.88,4402.9366,2200.4926,946.5988,961.5575,714.291,642.1993,1224.2037,582,2702
1,20.6,0,1.4,77,10,424.36,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466.7841,215.4385,1540.9897,4468.5681,4094.4188,2125.1667,1664.6434,1144.5007,873.2833,611.8962,432.5289,856.4224,6815.4245,4242.1916,2141.7951,855.218,945.7478,691.5483,635.6103,1210.3601,572,2524
1,20.4,0,1.7,78,10,416.16,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,409.9359,189.2007,1132.1907,4200.0449,3850.3993,1940.1059,1524.058,1034.1859,815.1816,594.9495,417.0596,809.1806,6535.667,4091.7397,2013.0787,753.2764,816.3402,645.0495,547.8797,1166.8114,358,1161
4,20.2,0.2,2.1,78,10,408.04,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424.2468,195.8059,1073.951,4072.2201,3838.4275,1987.5753,1485.398,1019.4413,814.7938,606.2011,410.6911,817.5624,6525.2741,4051.2207,1973.7586,770.4489,805.1451,653.0562,565.0575,1186.8604,308,2
1,19.7,0,1.2,80,10,388.09,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.2939,200.9045,1057.3708,4089.0786,3869.9094,1944.4877,1405.7141,1020.4196,778.8794,594.3708,412.0257,842.0781,6357.3636,4084.9237,1968.3381,790.9632,799.5994,655.2001,585.382,1159.4872,62,0
0,19.1,0.1,1.4,82,10,364.81,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419.1525,193.4545,987.0765,3937.6404,3740.4674,1916.4274,1390.7244,1021.6908,803.5526,582.5487,402.9654,818.7211,6320.6559,4059.1917,1964.9306,783.1602,807.9002,643.0176,565.2975,1135.9927,47,0
0,18.1,0.4,3,83,10,327.61,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442.55,204.2537,977.0899,3870.5365,3683.6853,1879.5463,1409.0259,1017.6703,769.3945,585.7898,408.0224,796.868,6272.6698,4022.5362,1959.8928,815.2529,792.7096,619.7238,563.6805,1147.591,38,0
0,17.3,0.4,1.9,88,10,299.29,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.4618,200.9821,996.2631,3837.1121,3691.0201,1883.4026,1426.557,1000.9888,791.4266,581.1357,444.4215,824.0969,6244.2023,3995.1405,1969.2875,799.6712,796.1639,594.7927,544.0219,1168.5827,41,9
2,17,0.1,2.1,88,10,289,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425.3695,196.3241,908.0479,3753.7139,3614.8986,1895.1975,1376.5591,1008.9178,775.1589,572.5243,422.3993,827.2041,6166.8216,3995.2248,1976.0969,775.7051,798.4289,608.9696,568.7948,1213.8803,100,649
1,17,0,2.8,84,9,289,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416.2915,192.1343,915.7424,3651.9561,3527.6748,1915.0088,1410.8699,1009.2491,748.0254,628.1735,457.028,870.5439,6070.3843,3923.1039,1964.9861,800.7201,869.8669,632.8147,571.5426,1161.433,196,1034
5,17,0,2.7,87,5,289,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513.3499,236.9303,1060.4413,3592.2369,3398.8516,1876.4173,1490.9232,1185.3353,897.1425,706.1079,451.3055,829.3726,5802.6629,3811.6677,1995.6551,837.6431,906.3624,652.6194,606.6469,1192.3822,516,2797
4,18.4,0,2.5,79,2,338.56,1,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570.8993,263.4914,1111.0829,3749.1096,3082.7544,1703.5151,1548.3667,1271.8059,922.6444,714.6126,496.4994,881.7709,5657.7129,3497.8633,1815.8012,1033.6716,980.5836,709.3004,666.53,1324.8713,822,4623
4,20.4,0,1.7,68,3,416.16,1,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,652.9828,301.376,1191.9734,3799.3666,2817.072,1645.805,1498.2397,1344.755,1086.2033,740.7203,540.3791,954.5625,5562.0492,3195.7331,1712.9377,1016.8437,1038.7391,790.1301,649.4657,1436.9076,505,2900
5,22.3,0,1.3,63,3,497.29,1,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,758.8273,350.2275,1387.6121,3944.5828,2833.1305,1641.6237,1589.1686,1322.3768,1136.5974,758.7056,519.1426,918.9542,5548.3904,3165.7178,1713.9377,1092.2997,1081.1165,783.0913,651.1129,1412.0612,378,1764
3,24.2,0,2.1,55,1,585.64,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,787.3647,363.3987,1496.464,4221.0337,2929.1721,1689.789,1524.7326,1366.5307,1060.3418,747.0565,527.0646,905.7222,5683.7193,3232.0895,1716.0079,1101.5489,1064.5342,755.5497,624.3857,1398.7816,366,1679
6,26.1,0,3.4,45,3,681.21,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,543.9805,251.0674,1613.9888,4212.8875,2924.9479,1648.7468,1608.1376,1320.6711,1092.4456,709.4458,481.7873,954.5251,5715.5398,3301.5275,1669.0072,1230.2381,1083.0802,768.6503,634.4116,1332.2408,405,1874
5,27.5,0,3,41,6,756.25,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,592.4531,273.4396,1626.3588,4325.5137,2892.3795,1691.1119,1512.6116,1383.9977,1085.3931,770.8156,526.5306,1043.5779,5895.2051,3256.4774,1746.3476,1217.6176,1072.9122,733.6417,625.3025,1360.5204,466,2171
3,28.2,0,4.4,37,7,795.24,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,510.647,235.6829,1760.0335,4333.2152,2946.6152,1665.7162,1552.0807,1413.3257,1097.2866,768.7409,542.9739,1041.7345,5956.1188,3277.8471,1657.9456,1167.1442,1044.6681,854.6271,659.4637,1518.1166,497,2145
2,28.4,0,4.8,38,7,806.56,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,566.1704,261.309,1595.2316,4302.9455,2991.5445,1698.3476,1590.4714,1379.6748,1042.0039,813.1538,519.7286,987.9379,5927.9808,3259.7202,1730.2534,1163.3907,1067.4626,825.7527,663.5192,1426.3531,605,2528
5,28.4,0,3.5,37,7,806.56,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,571.2933,263.673,1654.2831,4420.4823,2981.0487,1700.4019,1533.6438,1321.6778,1052.4888,713.617,520.0652,967.8649,5976.3889,3301.1926,1759.2715,1123.0111,1028.6672,772.331,650.5329,1239.1663,608,3021
8,27.5,0,4.9,38,8,756.25,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,556.2168,256.7153,1730.1059,4519.1229,3191.0176,1798.9824,1652.0136,1438.1665,985.3893,676.7586,519.7427,918.2865,6167.2305,3456.4963,1832.8088,1176.047,1032.4315,728.7511,622.5378,1337.3775,763,3819
13,25.6,0,5.3,45,8,655.36,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,528.5045,243.9248,1924.9768,4914.3409,3790.3184,2181.5702,1859.9851,1497.3104,1032.2961,710.6981,501.6517,908.3947,6954.4915,4126.413,2250.7209,1122.2273,1121.5455,796.8565,647.5685,1298.2341,924,4330
6,23.9,0,5.1,47,6,571.21,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,519.4945,239.7664,1960.3011,5437.6638,4187.1321,2272.1695,1870.0788,1469.2949,1069.3096,701.5406,494.7928,921.6411,7465.4257,4420.8364,2177.0491,1137.6619,1002.0105,704.6882,613.1304,1325.5824,731,3119
7,22.7,0,2.3,49,4,515.29,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,564.1579,260.3805,1885.3509,5404.6237,4227.1551,2290.2831,1809.309,1382.8828,994.3901,685.541,476.556,884.2784,7512.072,4476.2361,2224.1807,1041.7676,995.7691,732.3972,627.212,1382.5903,597,2864
11,21.9,0,3.1,56,0,479.61,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,553.9756,255.6804,1788.7736,5159.3573,4286.9623,2303.1561,1755.1495,1256.0908,965.1359,637.6289,489.3229,871.7003,7359.6588,4532.811,2218.5792,956.7901,941.5519,736.4094,596.0337,1294.7211,608,3108
7,19.9,0,4.4,64,0,396.01,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536.7643,247.7368,1648.0466,4819.2831,4208.2487,2261.1793,1668.5374,1192.2213,915.5894,634.0353,470.1504,897.4236,7081.9098,4469.637,2087.4843,879.5684,893.7437,729.5069,597.3946,1266.236,576,3147
10,18.3,0,2.5,62,0,334.89,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,425.2699,196.278,1300.2484,4487.5362,4034.1781,2043.8171,1480.029,1054.2885,773.6785,559.5254,440.072,838.6096,6755.0411,4245.5378,1961.5584,774.2,801.1197,668.6303,540.0574,1194.4765,385,1571
5,17.5,0,3.7,44,0,306.25,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465.5366,214.8628,1167.4342,4327.7928,4037.4586,1935.5047,1421.5358,1043.1498,750.697,550.5097,432.4854,826.8963,6526.7387,4203.4086,1935.467,818.3894,784.112,641.0388,529.0354,1184.0916,364,1
7,16.4,0,3,41,5,268.96,1,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.0482,201.253,1071.5001,4257.6466,3943.6032,1930.1322,1391.0592,1046.8454,768.1675,546.2692,429.1208,862.5491,6450.711,4175.1794,1993.1153,815.826,781.3508,644.3662,544.4749,1135.6376,97,0
1,15.5,0,2.9,37,1,240.25,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.3867,207.8702,994.1285,4142.0791,3911.1995,1906.2709,1391.4219,1054.3495,737.5207,566.9303,426.2466,837.6753,6282.8151,4131.2014,1961.8783,789.4402,772.0185,649.5096,545.4517,1143.9345,55,0
5,14.6,0,2.8,34,0,213.16,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.2148,201.3295,948.4365,4021.8626,3894.5313,1902.8832,1409.9125,1046.4741,747.2727,547.9059,420.858,841.1476,6221.9077,4104.8155,1990.7785,800.0015,773.9611,656.2272,546.4883,1148.4877,40,0
1,13.6,0,1.2,35,0,184.96,1,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.8398,201.6181,956.8211,3848.6234,3848.9256,1880.1283,1389.734,1082.1941,758.6711,553.297,417.5765,862.6683,6143.7816,4095.4273,1965.7915,807.4891,777.6431,652.9553,528.9725,1199.7539,70,21
0,13,0,3.3,36,0,169,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481.2645,222.122,882.3884,3816.3116,3789.9838,1882.7773,1351.4772,1061.1174,733.661,549.9739,419.5196,842.5674,6085.0677,4082.6177,1988.563,787.8488,808.5292,635.565,526.3952,1155.218,97,696
0,13.1,0,4.3,31,0,171.61,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487.0417,224.7878,917.6038,3775.3301,3729.3683,1882.9426,1370.5866,1099.2365,783.6488,587.6888,465.0091,885.5217,6011.5391,4029.3158,1975.289,786.1879,818.1421,650.6416,570.2684,1227.2755,219,1035
7,13.4,0,2.5,30,0,179.56,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536.7839,247.7462,1071.933,3645.418,3513.8267,1880.5998,1495.1369,1250.3562,813.2117,654.1159,481.744,865.4307,5811.7523,3844.5948,1913.5361,872.7776,909.8574,686.0013,588.208,1253.2379,527,2789
8,14.5,0,2.8,30,0,210.25,1,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685.0948,316.1973,1223.0821,3727.1999,3165.935,1722.0225,1551.1622,1277.0911,877.6831,645.4892,482.0234,965.3833,5719.0404,3413.6541,1807.2208,1053.9037,1019.5134,712.1086,618.9517,1312.0033,762,4771
4,16.4,0,2.4,27,0,268.96,1,1,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,632.0876,291.7325,1280.791,3689.8122,2909.4109,1607.2691,1567.1808,1417.4024,1022.5639,676.5812,481.0673,972.8143,5434.5354,3146.4334,1690.3352,1153.0963,1051.508,782.0157,678.5404,1404.9191,610,2964
2,18.1,0,1.6,26,0,327.61,1,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,583.9296,269.5054,1389.1794,3837.3554,2857.9904,1658.807,1540.8563,1341.8917,1041.0783,697.5304,494.9727,975.0761,5493.4169,3131.1775,1663.07,1205.1202,1165.9261,795.6936,683.0323,1444.8421,378,1753
2,19.8,0,1.9,24,0,392.04,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,555.5325,256.3995,1593.2715,4110.6374,2847.5479,1559.5296,1611.9806,1340.958,1030.5451,658.3169,465.3414,933.5395,5604.5754,3115.1564,1701.663,1169.9346,1105.5306,778.5901,659.5623,1430.7953,351,1729
2,21,0,1.6,22,0,441,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,519.8988,239.9532,1661.2861,4265.0746,2889.7399,1631.1337,1632.2764,1340.1936,1004.703,653.1077,500.8604,916.7681,5679.6937,3180.072,1709.3508,1200.5838,1152.5806,809.8934,616.596,1327.7957,431,1931
7,22.4,0,2.1,19,0,501.76,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,485.9926,224.3039,1790.4866,4334.6046,2962.0326,1640.032,1593.5841,1408.5441,1009.0411,704.8554,511.0223,999.4147,5920.0732,3111.6503,1647.742,1221.5714,1173.5983,802.4563,647.1503,1299.2969,461,2148
