"y","station_dist","station_type","rain","cloud","temp.sqr","semester","past_rent","X1_2","X2_3","X3_4","X4_5","X7_8","X8_9","X9_10","X10_11","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","m0","m10","m20","m25","m35","m55","f0","f10","f15","f20","f25","f30","f40","f55","f65","f70"
1,69,0,1.3,10,745.29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,457.3941,191.4335,1240.074,1367.4614,917.3996,643.8644,364.018,178.3494,426.2946,1599.831,1244.5058,906.5772,696.6164,553.9445,388.7874,975.4008
11,38,1,0,4,635.04,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,665.8952,368.1195,537.1613,615.3111,655.6703,669.1803,890.4774,516.956,709.6556,543.2672,598.3316,589.5543,770.2354,777.148,621.8425,1380.069
0,33,0,0,0,4.84,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906.0031,467.6769,764.5285,852.4358,1127.1279,851.4153,945.2998,502.4637,685.0111,869.4875,943.6254,965.3965,1042.7798,1018.7944,605.5216,1320.4115
1,48,0,0,0,110.25,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1621.2408,1370.5524,884.2458,848.9318,1017.0768,1155.7726,1920.914,1609.0613,1686.5665,1080.5029,980.9992,894.7945,2017.8951,1375.4278,703.4433,1605.8783
4,27,1,0,0,65.61,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922.2603,476.0693,781.8967,954.9274,1174.7578,894.9425,909.7475,483.5663,718.8092,881.7665,946.1948,1000.4467,1010.129,1096.6514,620.1599,1347.4694
2,88,0,0,7,243.36,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,467.8231,155.941,710.9687,823.7955,781.8146,504.0636,739.2331,264.3064,546.8764,830.438,971.8681,814.5275,622.9383,592.0177,437.5604,966.2189
9,90,0,0,2,691.69,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,444.9866,186.2406,1179.9332,1390.5606,1026.0197,588.6397,517.4435,253.5194,405.7169,1466.5972,1329.539,979.5323,712.6864,547.5771,408.2157,1012.4815
1,69,0,0,8,31.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,424.4605,177.6497,1189.0556,1468.2742,1042.8429,707.5288,436.2537,213.7408,373.7869,1448.0152,1361.159,1008.2879,687.3425,663.0406,392.0031,1098.9343
2,85,0,0,4,605.16,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853.5631,397.5128,1073.2037,1683.4226,1449.5672,1003.8315,774.8873,412.7273,651.8556,1395.8097,2026.1176,1709.3112,1288.3931,1273.056,689.4784,1548.0515
0,554,0,0.1,10,179.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,582.2949,268.7511,4632.5306,4056.2577,1579.7024,863.8947,564.7208,262.2547,2297.8323,6412.9222,3897.0497,1891.6778,811.2913,854.7212,636.9832,1178.058
0,82,0,0,0,96.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.0377,400.2618,622.757,773.9433,927.51,917.8252,925.8014,537.4629,845.666,774.3375,1033.7813,856.9366,1053.9787,1002.9207,644.6739,1460.4334
0,220,1,0,8,605.16,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,304.9912,127.6477,2513.1842,1541.3546,929.9852,657.9718,321.4995,157.5177,774.3471,2682.4362,1274.2198,903.3256,728.9564,627.3568,393.9068,937.4284
0,51,0,0,9,54.76,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,587.5227,271.1637,3354.1315,2847.1098,1418.4144,1002.5657,244.9193,113.7399,1225.8684,4938.7048,3216.8088,1717.5884,1030.6862,902.3225,564.1648,1228.383
0,113,0,0,0,466.56,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,687.0444,317.0972,4153.1974,2979.1598,1404.0501,1080.6721,459.772,213.5166,1294.1448,5859.0595,3008.385,1622.7322,1118.3664,859.6464,630.765,1325.1397
1,19,1,0,0,54.76,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1531.6334,1294.8012,977.2027,829.0007,1090.5418,1270.4051,1719.8593,1440.6475,1507.3175,1145.6186,949.3136,975.574,1910.745,1353.4356,655.2679,1613.6363
1,183,0,0,0,44.89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819.6993,423.1277,660.1669,786.2999,880.0975,783.886,723.8228,384.7401,646.5144,717.0825,781.5857,752.1089,878.3468,1022.6588,551.2617,1266.4802
0,475,0,0,6,7.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,916.1076,428.5684,585.2798,891.2688,1127.6289,742.5946,688.814,299.202,516.5611,768.3388,1001.2873,974.4579,971.2975,1019.7471,697.3347,1366.7118
3,100,0,0,4,718.24,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829.3226,387.9691,671.238,788.7571,952.9009,719.9845,815.0101,354.0184,514.9881,702.1023,926.9818,916.6529,999.4061,1017.21,599.8155,1428.0705
2,90,0,0,7,123.21,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,244.0067,102.1246,1496.7116,1390.8167,922.976,635.5293,234.0404,114.667,587.2309,1928.438,1343.3895,966.8661,674.3476,621.7127,373.1608,926.1079
4,67,0,0,9,561.69,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,788.4132,330.8239,1260.1549,1408.2583,1140.5922,1090.6954,626.1028,306.1775,654.7027,1785.1483,1487.6373,1143.3361,986.9469,1099.4934,684.3359,1699.0907
5,85,0,0,4,86.49,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779.0265,362.8002,1022.2015,1528.9772,1407.3381,948.0672,691.8669,368.5078,669.3869,1333.4272,1892.1886,1702.1253,1188.7072,1181.4514,682.3021,1440.069
0,100,0,0,10,533.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839.2482,390.8461,1215.398,1707.335,1411.3615,987.0231,877.4577,467.3593,742.1452,1403.4588,1860.1667,1519.9368,1238.2745,1338.0829,696.5282,1705.3163
0,611,0,0,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386.2619,178.2742,3974.0524,3901.6206,1385.1038,794.4045,366.246,170.0834,1063.7427,6407.705,4161.6316,2049.9955,778.8395,601.5964,499.7321,1125.5403
0,232,0,3,10,823.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,590.1215,272.3634,4359.6656,4099.5693,1650.6628,883.9296,844.7314,392.2908,1999.3395,6187.7359,3922.9246,1962.4844,952.17,760.855,486.3319,1298.5412
2,7,0,0,3,918.09,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,964.4869,497.8666,854.777,912.9527,1072.6223,717.1659,811.8069,431.5065,724.8319,898.657,926.0752,959.758,940.0265,1001.8176,574.5009,1213.5961
0,41,0,0,0,249.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060.1715,1741.6131,907.5747,1006.5828,1036.1872,965.7666,2436.8299,2041.2206,1640.5024,1155.7927,1023.0579,1069.2072,1636.9072,1341.089,743.2188,1733.7967
4,44,0,0,9,121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037.9199,564.5163,737.7714,931.8479,1192.1414,1187.7272,1202.9206,628.7512,1042.4618,911.7599,1114.0812,1129.3074,1130.9314,1124.8636,745.1142,1520.634
0,92,1,0.1,10,392.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,680.7061,317.4325,537.9045,859.4279,912.0253,731.6556,620.5241,306.7759,408.3685,776.4006,1138.7756,1016.3864,800.3287,876.9989,565.8935,1308.1296
1,127,0,0,8,767.29,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1283.2729,697.9618,1211.0417,1343.2155,1480.8222,1231.0534,1696.8942,886.9449,1093.9734,1199.2878,1327.499,1200.8113,1296.1629,1234.7351,760.3998,1672.0255
2,67,0,0,10,148.84,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526.1136,220.761,1004.399,1026.8168,1056.1199,1032.8161,489.4753,239.3642,396.7475,1292.8069,1184.0197,955.7261,840.0227,1000.2605,634.7586,1316.1714
5,43,0,0,10,529,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,639.8869,348.029,980.2581,992.3992,1147.9431,925.2242,862.353,450.7406,635.5668,1072.3054,1234.3472,1171.0231,1148.1575,1221.8299,716.4106,1612.7994
0,80,0,0,2,353.44,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423.9668,177.4433,1361.4136,1439.2075,928.9364,520.9778,325.9417,159.6935,518.414,1990.3342,1480.9892,959.8603,570.2569,553.0621,372.5484,797.8827
2,43,0,0,4,635.04,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1086.8792,591.1447,925.113,1099.3193,1192.6666,1102.1813,1489.7618,778.6792,1263.4596,1085.8626,1168.3149,1051.1292,1204.1334,1205.0589,670.5175,1515.8945
1,19,1,0,2,53.29,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1730.9794,1463.3235,908.728,816.0138,967.7042,1176.8576,1901.2897,1592.6229,1694.5538,1061.8139,1041.4917,862.1162,2001.1081,1433.1297,740.6311,1602.3259
2,554,0,0,0,40.96,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,560.2018,258.5539,3726.6118,2940.4279,1498.4831,995.2541,383.3976,178.0486,1475.0701,5239.091,3203.8578,1716.5119,1152.017,911.8568,612.7811,1437.0704
1,88,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,555.7528,185.2509,589.4625,903.5585,706.9972,545.8927,378.5499,135.3473,393.0996,896.1603,1091.7131,965.6401,632.0397,622.251,367.8738,841.3994
0,410,0,0,10,408.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1654.332,1398.5274,957.9866,836.567,1105.588,1424.208,1907.4991,1597.8249,1863.2078,1170.4701,993.8138,912.1543,1920.529,1413.0909,750.9792,1733.1862
5,92,0,0,10,275.56,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,813.768,380.6921,677.2222,879.5346,1060.9575,729.946,736.1062,319.7446,494.5959,720.4872,898.9899,908.4113,881.3068,896.8584,599.4511,1293.6102
0,43,0,0,10,179.56,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1179.7347,608.9765,774.4195,705.869,849.9144,537.8355,1045.8985,555.9359,698.4108,780.6907,792.2292,755.3476,844.9817,902.6405,527.0508,1233.2232
3,73,0,0,8,1056.25,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,551.2577,193.9202,450.4909,597.8685,719.276,564.6847,501.7093,197.5057,240.2864,529.7092,689.9411,725.8819,493.4439,622.5712,412.0661,861.7706
3,69,1,0,1,73.96,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536.4948,327.1884,1043.0794,1407.1104,1181.9525,913.5793,533.5061,308.597,731.358,1465.2986,1579.5315,1225.5256,975.5104,1040.8693,593.5037,1341.5081
0,91,0,0,0,882.09,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,568.9949,314.5514,598.2789,621.6952,617.0106,601.2211,1212.4278,703.8603,893.2838,623.4024,602.2521,553.8913,814.9677,719.2442,498.2603,1288.6121
0,100,0,0,1,20.25,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,965.3501,451.6049,585.049,764.7721,747.0374,673.0838,880.1121,382.2967,625.1017,611.7528,692.7873,778.0545,775.7544,796.5493,539.7298,1089.2392
0,89,0,0,2,4.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1178.9129,996.6217,966.7897,839.8156,1071.3174,1150.3351,1281.017,1073.0495,1483.1228,1353.4612,1158.3977,863.0822,1432.6633,1303.8819,691.8991,1551.0787
1,118,0,0,10,216.09,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1046.0317,568.9281,943.0236,1046.3916,1318.3613,985.2576,1545.6648,807.8987,998.1316,1051.1209,1164.5862,1232.9954,1244.0667,1236.6847,787.0514,1604.8933
0,71,0,0,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985.4431,508.684,743.503,924.651,1184.639,867.5536,978.3947,520.055,789.9173,955.824,990.9214,1021.1166,1076.6642,1111.4123,629.0884,1397.3148
2,71,0,0,6,756.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,810.6028,418.4318,906.8091,888.0934,1080.4242,733.7501,806.4694,428.6697,648.3493,948.715,936.6909,865.977,917.7862,1042.4102,549.9926,1405.5167
0,41,0,0,6,8.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662.518,323.4826,741.6068,1082.1204,1109.7895,1192.6048,819.9115,380.2118,542.2034,798.7189,1074.8899,1107.8475,929.6812,1291.3432,857.7395,2081.1253
0,60,0,0,3,38.44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,704.976,234.9919,738.7292,814.1387,751.546,559.1899,807.2952,288.6411,565.5061,815.7852,913.1047,844.0307,597.2284,589.3448,381.178,954.3446
0,41,0,0,0,16.81,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1649.4815,1394.4273,925.4333,799.6381,910.8626,1202.0317,1781.0559,1491.9095,1691.6261,1091.917,1003.9892,825.5475,1955.3229,1386.4125,711.6078,1629.1853
5,69,1,0,8,756.25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533.5355,325.3845,1112.3647,1317.2403,1103.0127,884.9698,510.0876,295.0515,565.0757,1349.417,1707.9862,1249.0426,1011.4649,1078.4358,585.9767,1441.5276
0,52,0,0,8,132.25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1567.0428,1324.7357,887.4935,851.4412,1018.5078,1229.9957,1885.0509,1579.0203,1713.6486,1099.3619,974.0984,857.8045,1936.5979,1329.2657,678.4418,1458.8131
0,128,0,0.1,10,767.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664.1059,367.1306,681.7013,723.9259,916.9736,884.7685,892.9681,518.4019,771.4314,774.2467,972.3314,906.3902,1028.1868,975.2865,595.2079,1398.2273
9,57,0,0,7,432.64,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,507.3227,309.3977,1096.274,1365.2047,1217.3189,921.7009,474.4368,274.4297,765.4078,1556.8421,1606.2072,1236.9614,1027.6664,1151.6684,696.3785,1552.2017
0,85,0,0,8,4.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784.5824,365.3877,1114.9855,1664.6134,1419.0488,1045.045,754.0004,401.602,666.446,1415.7821,1993.2827,1744.6537,1290.1032,1296.8701,656.6968,1488.3147
3,113,0,0,6,630.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,564.7892,260.6717,5343.1492,4042.4786,1628.5557,862.8316,449.5245,208.7578,1728.354,7448.1455,4280.5758,2048.2459,948.6728,832.1149,617.545,1328.0846
0,405,0,0,8,23.04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859.2459,401.9675,649.143,936.152,1078.3823,749.0954,715.4086,310.7541,530.1652,816.3631,990.9999,1044.1723,979.5684,1064.5058,682.527,1362.0252
4,19,1,0,0,179.56,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1655.4177,1399.4451,844.2234,808.4037,1034.9342,1293.2935,1908.1913,1598.4047,1716.318,1081.6128,1001.0375,904.208,1966.6634,1416.0889,670.1307,1556.5864
0,128,0,0,10,16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684.3465,378.3199,654.2273,714.0879,814.1799,924.6167,818.8814,475.3922,688.5819,765.7932,869.2293,859.0788,1067.4118,954.6387,709.5816,1535.6392
4,33,0,0,8,8.41,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,747.4204,385.8172,787.1334,926.8242,1129.9911,668.7759,826.3535,439.2391,717.5607,1025.1765,1044.3148,1019.0829,908.0361,1054.9406,561.3089,1132.2799
1,69,0,0,0,457.96,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,430.897,180.3438,1220.723,1603.4326,1060.102,690.7547,353.1245,173.0119,406.8427,1479.7318,1372.1422,1014.4757,680.2665,568.8143,382.602,959.591
0,332,0,0,10,734.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1499.0782,1267.2803,821.1763,869.7281,1120.3958,1291.6621,1795.0063,1503.5946,1598.5449,1212.3795,1111.2065,942.5708,1936.5524,1376.2737,717.7912,1541.1104
0,71,0,0,0,50.41,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1053.3632,543.7445,819.6162,919.1303,1212.9027,881.7601,967.8213,514.4344,752.7018,939.2858,1016.242,1027.7386,1040.5866,1070.2393,640.0049,1379.8079
3,58,0,0,7,428.49,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,669.1885,312.062,602.2523,910.7526,903.7631,648.7313,745.7995,368.709,418.5643,741.2385,1133.9947,961.1503,780.7727,778.1164,506.7604,1235.4227
1,57,0,0,9,428.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614.654,374.8549,1021.076,1069.0175,869.8965,754.152,404.1735,233.7867,560.2163,1233.8893,1207.6458,928.4282,975.4885,1014.5373,630.3146,1416.8375
0,41,0,4.3,10,552.25,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596.5688,291.2819,745.8792,942.294,1123.5719,1139.004,798.8365,370.4383,523.4591,858.1705,1096.2647,1108.3115,871.2898,1308.6445,849.2102,2025.1664
0,183,0,0,3,15.21,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,975.9595,503.7887,680.5624,731.9334,786.7501,620.1687,989.449,525.9305,661.4887,782.0335,804.5095,870.9248,855.047,940.9929,595.3997,1240.8753
0,10,0,0,0,0.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,629.7226,209.9075,605.8229,824.7539,895.1966,484.6915,488.3131,174.5919,351.9776,860.9105,934.4895,945.0275,632.4576,593.1449,370.3747,967.7575
3,115,0,0,0,121,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375.0138,157.3589,1277.9156,1322.0507,1323.6905,1061.8622,590.0003,288.5227,411.4227,1664.8012,1543.8557,1233.4499,1038.3808,1069.0965,584.7026,1369.1628
0,89,0,0,6,750.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1385.8683,1171.5754,764.4454,759.4215,1114.3116,1114.3782,1680.3591,1407.5596,1349.4231,1250.8014,1162.9546,1102.7982,1736.1488,1304.9739,667.9544,1516.3686
1,100,0,0,1,408.04,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942.0772,440.7174,659.4433,869.2429,1022.862,774.0041,734.6109,319.0945,566.6439,687.0338,1001.6638,950.0958,903.466,915.4192,576.8028,1368.1462
2,118,0,0,8,1.69,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442.8395,185.3421,1043.7809,1379.0116,907.0508,528.5325,240.4373,117.8014,315.746,1485.8594,1423.1781,952.6057,536.6723,535.5118,323.8647,817.56
2,43,0,0,8,334.89,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,949.4153,516.3797,790.3291,994.8954,1319.0265,1067.453,1037.8581,542.4749,754.8552,752.6149,1135.935,1086.6604,1181.0564,1362.86,770.0019,1592.2671
0,221,0,0,0,396.01,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603.1189,212.1642,483.038,720.236,772.3972,617.7008,480.9932,189.3502,241.6485,629.9187,997.833,928.2592,620.8567,549.5271,409.1185,925.1081
6,29,1,0,1,33.64,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,571.3677,200.9949,452.488,691.8304,754.3608,846.6387,347.8841,136.9498,224.0662,541.94,816.1297,786.4856,561.1157,642.3366,373.8701,916.6109
4,67,0,0,6,240.25,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425.98,178.7443,1260.6998,1055.6873,1054.4292,1024.6664,507.2788,248.07,479.6139,1589.0152,1216.9294,1004.5662,878.8149,972.288,593.1838,1370.8803
5,76,1,0,8,136.89,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529.0571,221.9965,972.3885,1024.5423,1048.0961,1079.5641,545.5107,266.7665,451.7135,1251.1316,1099.2758,937.367,908.2374,1001.3398,604.4139,1329.3004
0,43,0,0,7,176.89,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1158.1147,629.8893,864.2107,1140.0445,1263.6029,1075.747,1188.5134,621.2209,1231.6544,1091.9914,1191.5251,1083.9027,1206.8526,1130.9763,636.0066,1417.9229
2,37,1,0,0,1.96,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1453.5881,790.5952,1463.8074,1272.0264,1429.5411,1282.0924,1412.2065,738.1425,1244.8652,1269.7023,1327.0864,1209.0911,1380.4347,1209.702,832.2066,1793.9917
8,21,1,0,6,136.89,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,536.2853,178.7616,680.8847,870.4653,785.7905,572.3243,684.6298,244.7833,486.1965,886.9,1070.3247,888.8215,703.2878,588.9702,396.1791,940.4284
2,10,0,0,9,645.16,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818.9605,381.3978,1066.3078,1598.7924,1430.7526,1022.4283,766.6723,408.3515,605.6447,1408.7892,2013.979,1691.4432,1247.4301,1250.4495,702.9626,1345.6574
0,43,0,0,8,12.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1166.1972,634.2855,1048.9654,1029.7504,1208.1972,1181.4567,1148.2897,600.1963,1077.6087,1173.4113,1219.8063,1090.1652,1222.2759,1361.5827,789.0736,1636.4949
4,611,0,0,3,104.04,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452.9919,209.0727,3757.6007,3436.1357,1544.5704,882.7384,484.9311,225.2004,1278.3568,5947.3531,3787.695,1934.159,876.7465,772.4937,619.9059,1231.7027
0,232,0,15.3,10,556.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,432.0094,199.3883,4903.731,3934.5878,1613.5294,910.4529,384.1937,178.4182,1983.7689,6989.4298,4239.5489,2154.3789,995.5518,841.3441,573.265,1299.7893
0,332,0,0,10,187.69,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2108.5926,1782.5466,984.6992,814.415,994.4313,986.5907,2398.6044,2009.2014,1381.9498,1023.1135,935.4939,896.7293,1720.5692,1370.3746,827.6411,1803.9798
3,80,0,0,10,0.49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,414.9811,173.6824,1005.6822,1265.9999,901.7075,674.8202,389.3587,190.7646,291.6712,1250.0845,1390.9568,816.3427,599.1013,666.1186,389.9956,1054.4166
8,76,1,0,6,237.16,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,455.9747,191.3304,1163.2129,1156.7216,1028.4806,1005.4506,535.0697,261.6605,495.5375,1641.1743,1313.0985,1086.741,960.3945,1034.6651,623.1169,1575.8863
1,85,0,0,10,630.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.3361,355.9586,1122.349,1572.5505,1310.4616,937.0866,747.9179,398.3623,607.7843,1338.7611,1840.3451,1474.3472,1256.0656,1188.2234,726.3446,1546.4175
2,21,1,0,0,1.21,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,407.9975,135.9992,664.6516,765.0027,718.2233,539.4256,1093.5664,390.9951,718.9508,862.1053,1015.6547,869.9989,597.7489,545.9783,352.564,846.497
0,128,0,0,0,219.04,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,793.0967,438.4388,593.4385,583.0678,600.1187,632.3284,998.5427,579.6921,678.6453,610.6345,574.3816,615.0829,808.698,702.6147,620.6325,1427.0757
2,23,1,0,10,1.69,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,530.6276,222.0837,1919.2399,1438.5287,1018.6557,746.6479,351.7967,172.3613,626.5989,2130.1946,1309.1571,1097.035,758.7897,675.6795,412.4489,1061.1406
0,113,0,0,0,79.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454.9191,209.9618,2865.7905,3463.9764,1326.6343,705.0385,334.0416,155.1278,654.7337,4696.3727,3750.1684,1950.9498,762.2194,667.7111,499.9748,1197.4048
4,611,0,0,6,954.81,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,741.6037,342.2782,4046.4555,4008.237,1617.0132,858.2823,800.9817,371.9734,1875.7316,6285.7635,4088.2774,2041.284,917.1412,846.341,534.6798,1293.5302
1,43,0,0,8,11.56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1344.0686,731.028,930.9807,1096.0145,1343.3466,1138.3633,1644.2905,859.4495,1213.3186,1122.6942,1295.1562,1173.6045,1352.03,1272.3297,705.3833,1548.047
0,100,0,0,9,102.01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849.8203,395.7699,1143.3681,1690.5883,1415.3316,950.912,694.9775,370.1652,612.697,1457.0241,2006.2277,1677.9123,1374.5209,1294.266,672.33,1541.4033
0,554,0,0,0,12.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,506.9872,233.9937,5062.2924,4062.8326,1800.9855,955.2896,473.5493,219.9147,1837.9584,7179.2399,4487.6894,2374.5055,1063.9943,1018.5677,555.8179,1392.3628
0,21,1,0,0,31.36,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488.9177,162.9723,570.4556,712.6485,636.9098,505.1424,446.3892,159.6028,498.4606,747.8453,797.963,711.7873,518.8127,540.8202,374.0037,928.2739
2,88,0,0,4,412.09,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406.2592,135.4196,607.2933,791.6693,709.6346,417.2204,357.3919,127.7824,284.5825,728.3792,981.5187,934.193,529.4079,460.1342,286.3287,747.9688
